 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
  0.4047  0.3507  0.3018  0.2574  0.2157  0.1872  0.2359  0.2541  0.2722  0.2770
  0.2621  0.2154  0.1696  0.1071  0.0353 -0.1433 -0.3167 -0.4993 -0.6689
  0.5067  0.4469  0.3870  0.3271  0.2743  0.2361  0.2127  0.2029  0.2045  0.2142
  0.2173  0.1971  0.1483  0.0836  0.0137 -0.1634 -0.3391 -0.5107 -0.6754 -0.8330
  0.5117  0.4612  0.4088  0.3557  0.3042  0.2566  0.2168  0.1891  0.1711  0.1600
  0.1588  0.1539  0.1207  0.0623 -0.0052 -0.1800 -0.3537 -0.5245 -0.6888 -0.8457
 -0.9959
  0.4979  0.4556  0.4107  0.3636  0.3156  0.2694  0.2280  0.1925  0.1632  0.1391
  0.1164  0.1046  0.0847  0.0383 -0.0237 -0.1941 -0.3653 -0.5349 -0.6990 -0.8556
 -1.0050 -1.1483
  0.4625  0.4302  0.3942  0.3544  0.3117  0.2676  0.2250  0.1866  0.1530  0.1225
  0.0932  0.0653  0.0435  0.0060 -0.0464 -0.2076 -0.3753 -0.5424 -0.7062 -0.8630
 -1.0121 -1.1548 -1.2917 -1.4238
  0.4050  0.3834  0.3580  0.3278  0.2926  0.2534  0.2124  0.1723  0.1351  0.1010
  0.0680  0.0339  0.0056 -0.0303 -0.0773 -0.2233 -0.3850 -0.5482 -0.7107 -0.8679
 -1.0175 -1.1600 -1.2964 -1.4275 -1.5543 -1.6772 -1.7964 -1.9123 -2.0250 -2.1347
  0.3300  0.3152  0.3008  0.2817  0.2563  0.2248  0.1888  0.1506  0.1123  0.0755
  0.0402  0.0045 -0.0297 -0.0653 -0.1096 -0.2440 -0.3965 -0.5540 -0.7132 -0.8701
 -1.0207 -1.1638 -1.3001 -1.4309 -1.5566 -1.6780 -1.7957 -1.9101 -2.0216 -2.1304
 -2.2365
  0.2388  0.2304  0.2231  0.2141  0.2001  0.1787  0.1509  0.1181  0.0823  0.0457
  0.0093 -0.0271 -0.0632 -0.0993 -0.1411 -0.2667 -0.4105 -0.5615 -0.7154 -0.8701
 -1.0212 -1.1656 -1.3027 -1.4336 -1.5590 -1.6798 -1.7965 -1.9095 -2.0194 -2.1267
 -2.2316
  0.1389  0.1333  0.1293  0.1267  0.1225  0.1123  0.0948  0.0704  0.0408  0.0076
 -0.0272 -0.0629 -0.0988 -0.1349 -0.1743 -0.2913 -0.4270 -0.5724 -0.7212 -0.8718
 -1.0218 -1.1673 -1.3061 -1.4380 -1.5638 -1.6846 -1.8009 -1.9134 -2.0226 -2.1285
 -2.2314
  0.0302  0.0239  0.0265  0.0262  0.0270  0.0260  0.0192  0.0053 -0.0153 -0.0414
 -0.0714 -0.1039 -0.1379 -0.1729 -0.2096 -0.3168 -0.4430 -0.5817 -0.7259 -0.8720
 -1.0185 -1.1634 -1.3034 -1.4369 -1.5639 -1.6851 -1.8015 -1.9136 -2.0241 -2.1292
 -2.2306
 -0.0872 -0.0978 -0.0853 -0.0796 -0.0799 -0.0775 -0.0762 -0.0798 -0.0900 -0.1064
 -0.1283 -0.1547 -0.1843 -0.2160 -0.2495 -0.3462 -0.4620 -0.5924 -0.7314 -0.8735
 -1.0164 -1.1586 -1.2982 -1.4331 -1.5618 -1.6843 -1.8015 -1.9139 -2.0221 -2.1267
 -2.2279
 -0.2134 -0.2318 -0.2061 -0.1889 -0.1912 -0.1900 -0.1863 -0.1833 -0.1841 -0.1901
 -0.2018 -0.2192 -0.2413 -0.2672 -0.2940 -0.3795 -0.4840 -0.6045 -0.7377
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
  0.4038  0.3593  0.3222  0.2925  0.2687  0.2530  0.2657  0.2697  0.2740  0.2722
  0.2561  0.2154  0.1625  0.0975  0.0271 -0.1490 -0.3207 -0.4934 -0.6595
  0.4645  0.3972  0.3320  0.2783  0.2375  0.2104  0.1974  0.1967  0.2030  0.2100
  0.2088  0.1866  0.1383  0.0745  0.0054 -0.1700 -0.3409 -0.5090 -0.6732 -0.8309
  0.4983  0.4380  0.3755  0.3136  0.2548  0.2068  0.1734  0.1536  0.1463  0.1499
  0.1553  0.1497  0.1155  0.0569 -0.0109 -0.1856 -0.3562 -0.5232 -0.6866 -0.8433
 -0.9934
  0.5121  0.4581  0.4016  0.3441  0.2882  0.2372  0.1921  0.1563  0.1316  0.1147
