 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F150W
  0.7617  0.7936  0.8290  0.8614  0.8941  0.9256  0.9715  0.9770  0.9708  0.9541
  0.9287  0.9311  0.8907  0.8459  0.7989  0.6682  0.5251  0.3937  0.2613
  0.8260  0.8216  0.8362  0.8678  0.9093  0.9384  0.9504  0.9508  0.9427  0.9270
  0.9028  0.8712  0.8346  0.7941  0.7510  0.6350  0.5105  0.3808  0.2497  0.1190
  0.8258  0.8208  0.8184  0.8218  0.8325  0.8536  0.8837  0.9047  0.9076  0.8947
  0.8728  0.8436  0.8077  0.7674  0.7245  0.6111  0.4914  0.3662  0.2385  0.1111
 -0.0151
  0.8315  0.8241  0.8165  0.8101  0.8065  0.8064  0.8100  0.8205  0.8357  0.8421
  0.8332  0.8119  0.7806  0.7419  0.6996  0.5875  0.4717  0.3518  0.2280  0.1034
 -0.0199 -0.1418
  0.8295  0.8223  0.8138  0.8044  0.7949  0.7862  0.7787  0.7721  0.7677  0.7678
  0.7680  0.7596  0.7410  0.7119  0.6743  0.5649  0.4516  0.3366  0.2175  0.0961
 -0.0249 -0.1444 -0.2622 -0.3785
  0.8165  0.8113  0.8039  0.7947  0.7841  0.7722  0.7599  0.7473  0.7340  0.7207
  0.7091  0.6986  0.6857  0.6659  0.6382  0.5421  0.4315  0.3200  0.2061  0.0888
 -0.0297 -0.1473 -0.2631 -0.3772 -0.4904 -0.6023 -0.7125 -0.8206 -0.9264 -1.0296
  0.7881  0.7879  0.7834  0.7763  0.7671  0.7557  0.7424  0.7278  0.7118  0.6943
  0.6756  0.6565  0.6376  0.6178  0.5944  0.5141  0.4115  0.3031  0.1934  0.0806
 -0.0347 -0.1503 -0.2644 -0.3767 -0.4871 -0.5956 -0.7027 -0.8087 -0.9140 -1.0181
 -1.1185
  0.7433  0.7489  0.7495  0.7465  0.7401  0.7310  0.7197  0.7060  0.6901  0.6724
  0.6525  0.6303  0.6068  0.5824  0.5569  0.4827  0.3899  0.2862  0.1798  0.0712
 -0.0404 -0.1535 -0.2660 -0.3769 -0.4856 -0.5925 -0.6976 -0.8012 -0.9037 -1.0054
 -1.1065
  0.6797  0.6925  0.6998  0.7022  0.7005  0.6955  0.6875  0.6768  0.6634  0.6475
  0.6291  0.6078  0.5839  0.5578  0.5298  0.4539  0.3669  0.2685  0.1649  0.0592
 -0.0487 -0.1589 -0.2698 -0.3795 -0.4872 -0.5927 -0.6963 -0.7984 -0.8991 -0.9985
 -1.0965
  0.5974  0.6187  0.6333  0.6425  0.6468  0.6470  0.6437  0.6374  0.6281  0.6158
  0.6007  0.5826  0.5612  0.5367  0.5093  0.4313  0.3466  0.2529  0.1523  0.0488
 -0.0562 -0.1632 -0.2714 -0.3797 -0.4864 -0.5909 -0.6931 -0.7933 -0.8942 -0.9914
 -1.0865
  0.4963  0.5275  0.5500  0.5676  0.5774  0.5839  0.5863  0.5854  0.5813  0.5740
  0.5637  0.5501  0.5331  0.5125  0.4882  0.4138  0.3282  0.2382  0.1409  0.0393
 -0.0641 -0.1686 -0.2741 -0.3802 -0.4858 -0.5895 -0.6910 -0.7900 -0.8870 -0.9822
 -1.0760
  0.3765  0.4189  0.4499  0.4777  0.4932  0.5056  0.5143  0.5194  0.5213  0.5201
  0.5156  0.5078  0.4965  0.4814  0.4665  0.4014  0.3117  0.2244  0.1307
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F150W
  0.7851  0.8258  0.8663  0.9021  0.9327  0.9565  0.9783  0.9795  0.9703  0.9518
  0.9258  0.9058  0.8692  0.8285  0.7849  0.6648  0.5327  0.4003  0.2646
  0.7777  0.8054  0.8492  0.8848  0.9100  0.9293  0.9422  0.9469  0.9416  0.9263
  0.9023  0.8711  0.8349  0.7950  0.7523  0.6370  0.5131  0.3838  0.2527  0.1219
  0.7892  0.7891  0.7960  0.8144  0.8501  0.8885  0.9105  0.9167  0.9125  0.9001
  0.8792  0.8502  0.8145  0.7744  0.7315  0.6168  0.4957  0.3700  0.2421  0.1145
 -0.0119
  0.8095  0.8023  0.7959  0.7935  0.7970  0.8079  0.8311  0.8608  0.8766  0.8725
  0.8550  0.8291  0.7958  0.7563  0.7134  0.5988  0.4796  0.3571  0.2324  0.1074
 -0.0162 -0.1384
  0.8273  0.8182  0.8074  0.7968  0.7883  0.7827  0.7804  0.7830  0.7952  0.8113
  0.8147  0.8013  0.7749  0.7389  0.6969  0.5827  0.4644  0.3446  0.2232  0.1008
 -0.0207 -0.1405 -0.2587 -0.3754
  0.8395  0.8301  0.8183  0.8052  0.7913  0.7777  0.7652  0.7541  0.7447  0.7400
  0.7426  0.7440  0.7345  0.7121  0.6784  0.5679  0.4502  0.3322  0.2138  0.0945
 -0.0249 -0.1429 -0.2591 -0.3736 -0.4864 -0.5977 -0.7078 -0.8166 -0.9242 -1.0275
  0.8427  0.8345  0.8233  0.8101  0.7951  0.7786  0.7611  0.7432  0.7254  0.7082
  0.6933  0.6828  0.6749  0.6630  0.6418  0.5518  0.4368  0.3200  0.2040  0.0877
 -0.0291 -0.1454 -0.2600 -0.3727 -0.4836 -0.5927 -0.7003 -0.8066 -0.9118 -1.0160
 -1.1164
  0.8330  0.8280  0.8190  0.8072  0.7933  0.7769  0.7582  0.7379  0.7162  0.6938
  0.6715  0.6500  0.6311  0.6136  0.5952  0.5247  0.4222  0.3081  0.1937  0.0802
 -0.0338 -0.1481 -0.2612 -0.3725 -0.4816 -0.5889 -0.6946 -0.7987 -0.9014 -1.0032
 -1.1044
  0.8070  0.8072  0.8024  0.7936  0.7819  0.7675  0.7503  0.7304  0.7080  0.6839
  0.6587  0.6328  0.6070  0.5823  0.5583  0.4912  0.4011  0.2940  0.1820  0.0705
 -0.0409 -0.1528 -0.2645 -0.3747 -0.4828 -0.5887 -0.6928 -0.7951 -0.8959 -0.9955
 -1.0943
  0.7626  0.7689  0.7700  0.7664  0.7588  0.7477  0.7335  0.7161  0.6957  0.6727
  0.6475  0.6206  0.5928  0.5644  0.5359  0.4627  0.3787  0.2795  0.1716  0.0622
 -0.0469 -0.1561 -0.2656 -0.3745 -0.4817 -0.5866 -0.6893 -0.7899 -0.8888 -0.9862
 -1.0843
  0.7029  0.7138  0.7211  0.7234  0.7214  0.7150  0.7050  0.6916  0.6747  0.6547
  0.6319  0.6065  0.5792  0.5504  0.5205  0.4420  0.3577  0.2641  0.1612  0.0541
 -0.0533 -0.1604 -0.2675 -0.3746 -0.4807 -0.5849 -0.6868 -0.7863 -0.8837 -0.9793
 -1.0735
  0.6318  0.6453  0.6561  0.6640  0.6679  0.6676  0.6628  0.6543  0.6422  0.6266
