 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
  1.2276  1.3911  1.5797  1.6016  1.4716  1.3602  1.3417  1.3589  1.3517  1.3169
  1.2682  1.2138  1.1582  1.1011  1.0416  0.8879  0.7308  0.5749  0.4228
  1.1664  1.2107  1.2829  1.3279  1.3530  1.3657  1.3655  1.3519  1.3256  1.2888
  1.2438  1.1928  1.1380  1.0806  1.0214  0.8703  0.7181  0.5658  0.4153  0.2671
  1.1303  1.1111  1.1132  1.1478  1.2192  1.2785  1.3013  1.2984  1.2804  1.2513
  1.2125  1.1662  1.1143  1.0583  1.0000  0.8513  0.7032  0.5553  0.4077  0.2623
  0.1200
  1.1193  1.0923  1.0706  1.0613  1.0702  1.0986  1.1491  1.1984  1.2161  1.2044
  1.1743  1.1340  1.0871  1.0342  0.9774  0.8309  0.6861  0.5434  0.4000  0.2573
  0.1173 -0.0194
  1.0966  1.0749  1.0523  1.0326  1.0205  1.0190  1.0288  1.0480  1.0775  1.1034
  1.1062  1.0857  1.0505  1.0055  0.9527  0.8095  0.6671  0.5290  0.3913  0.2522
  0.1144 -0.0206 -0.1522 -0.2805
  1.0493  1.0392  1.0246  1.0081  0.9921  0.9800  0.9742  0.9745  0.9784  0.9855
  0.9954  0.9981  0.9844  0.9566  0.9176  0.7868  0.6468  0.5118  0.3799  0.2463
  0.1115 -0.0216 -0.1518 -0.2788 -0.4025 -0.5231 -0.6407 -0.7560 -0.8686 -0.9759
  0.9724  0.9772  0.9753  0.9684  0.9583  0.9468  0.9362  0.9286  0.9235  0.9188
  0.9136  0.9082  0.9003  0.8849  0.8599  0.7573  0.6255  0.4930  0.3654  0.2379
  0.1079 -0.0226 -0.1511 -0.2768 -0.3994 -0.5189 -0.6354 -0.7490 -0.8602 -0.9689
 -1.0730
  0.8669  0.8878  0.9006  0.9065  0.9068  0.9026  0.8954  0.8873  0.8794  0.8714
  0.8620  0.8499  0.8350  0.8173  0.7963  0.7153  0.6004  0.4734  0.3488  0.2265
  0.1022 -0.0243 -0.1505 -0.2745 -0.3957 -0.5141 -0.6297 -0.7425 -0.8524 -0.9600
 -1.0654
  0.7405  0.7748  0.8020  0.8216  0.8343  0.8407  0.8416  0.8385  0.8327  0.8253
  0.8163  0.8042  0.7881  0.7678  0.7443  0.6698  0.5687  0.4508  0.3297  0.2108
  0.0917 -0.0299 -0.1529 -0.2752 -0.3951 -0.5121 -0.6266 -0.7383 -0.8475 -0.9542
 -1.0586
  0.6032  0.6439  0.6832  0.7156  0.7412  0.7593  0.7706  0.7759  0.7762  0.7728
  0.7667  0.7577  0.7448  0.7269  0.7043  0.6305  0.5379  0.4291  0.3126  0.1961
  0.0807 -0.0357 -0.1541 -0.2733 -0.3913 -0.5069 -0.6199 -0.7302 -0.8380 -0.9435
 -1.0488
  0.4571  0.5045  0.5504  0.5925  0.6292  0.6588  0.6811  0.6966  0.7055  0.7089
  0.7081  0.7035  0.6954  0.6828  0.6649  0.5977  0.5083  0.4073  0.2964  0.1824
  0.0689 -0.0444 -0.1583 -0.2735 -0.3886 -0.5023 -0.6139 -0.7228 -0.8291 -0.9331
 -1.0349
  0.3023  0.3566  0.4115  0.4579  0.5021  0.5409  0.5734  0.5992  0.6182  0.6306
  0.6372  0.6390  0.6366  0.6301  0.6261  0.5714  0.4799  0.3854  0.2811
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F162M
  1.3682  1.4055  1.4357  1.4553  1.4618  1.4555  1.4372  1.4078  1.3693  1.3237
  1.2731  1.2189  1.1627  1.1047  1.0445  0.8906  0.7335  0.5774  0.4235
  1.2854  1.3227  1.3573  1.3843  1.4000  1.4031  1.3937  1.3729  1.3417  1.3018
  1.2549  1.2028  1.1473  1.0895  1.0299  0.8767  0.7219  0.5683  0.4169  0.2685
  1.1948  1.1940  1.2225  1.3036  1.3308  1.3431  1.3422  1.3295  1.3063  1.2737
  1.2326  1.1845  1.1313  1.0744  1.0152  0.8630  0.7102  0.5591  0.4103  0.2646
  0.1222
  1.1391  1.1049  1.1106  1.1489  1.2012  1.2496  1.2791  1.2819  1.2664  1.2396
  1.2045  1.1620  1.1130  1.0586  1.0004  0.8495  0.6984  0.5498  0.4037  0.2602
  0.1199 -0.0170
  1.1424  1.1101  1.0829  1.0792  1.0948  1.1208  1.1497  1.1752  1.1922  1.1939
  1.1707  1.1342  1.0903  1.0404  0.9846  0.8359  0.6862  0.5400  0.3969  0.2559
  0.1175 -0.0178 -0.1496 -0.2781
  1.1410  1.1108  1.0806  1.0531  1.0319  1.0206  1.0186  1.0249  1.0409  1.0689
  1.0890  1.0832  1.0562  1.0157  0.9660  0.8217  0.6734  0.5290  0.3889  0.2514
  0.1153 -0.0184 -0.1489 -0.2761 -0.4001 -0.5209 -0.6388 -0.7541 -0.8666 -0.9738
  1.1196  1.0987  1.0736  1.0473  1.0218  0.9996  0.9828  0.9724  0.9663  0.9638
  0.9681  0.9782  0.9791  0.9625  0.9312  0.8058  0.6601  0.5171  0.3793  0.2453
  0.1127 -0.0188 -0.1477 -0.2737 -0.3966 -0.5164 -0.6332 -0.7469 -0.8582 -0.9669
 -1.0708
  1.0702  1.0615  1.0471  1.0286  1.0077  0.9858  0.9646  0.9457  0.9297  0.9158
  0.9032  0.8929  0.8867  0.8798  0.8650  0.7784  0.6452  0.5043  0.3682  0.2373
  0.1085 -0.0198 -0.1467 -0.2711 -0.3927 -0.5114 -0.6273 -0.7402 -0.8503 -0.9580
 -1.0633
  0.9856  0.9951  0.9940  0.9870  0.9756  0.9606  0.9431  0.9242  0.9048  0.8858
  0.8670  0.8480  0.8291  0.8114  0.7945  0.7306  0.6211  0.4884  0.3543  0.2254
  0.1002 -0.0243 -0.1486 -0.2714 -0.3916 -0.5091 -0.6239 -0.7359 -0.8453 -0.9522
 -1.0567
  0.8751  0.8987  0.9131  0.9197  0.9202  0.9156  0.9066  0.8936  0.8774  0.8589
  0.8389  0.8175  0.7947  0.7707  0.7462  0.6809  0.5885  0.4701  0.3415  0.2146
  0.0919 -0.0286 -0.1489 -0.2690 -0.3875 -0.5036 -0.6169 -0.7275 -0.8356 -0.9413
 -1.0470
  0.7500  0.7804  0.8079  0.8281  0.8414  0.8485  0.8500  0.8462  0.8373  0.8240
  0.8072  0.7875  0.7652  0.7405  0.7137  0.6406  0.5540  0.4475  0.3272  0.2035
  0.0826 -0.0353 -0.1519 -0.2685 -0.3844 -0.4986 -0.6106 -0.7199 -0.8265 -0.9308
 -1.0328
  0.6124  0.6513  0.6858  0.7161  0.7413  0.7604  0.7729  0.7794  0.7799  0.7747
  0.7645  0.7498  0.7313  0.7094  0.6970  0.6097  0.5176  0.4206  0.3114
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F162M
  1.4627  1.4906  1.5088  1.5153  1.5085  1.4893  1.4587  1.4183  1.3710  1.3191
  1.2646  1.2088  1.1524  1.0953  1.0370  0.8869  0.7333  0.5784  0.4241
  1.3895  1.4217  1.4470  1.4620  1.4646  1.4539  1.4310  1.3976  1.3557  1.3077
  1.2553  1.2001  1.1434  1.0856  1.0268  0.8758  0.7230  0.5703  0.4192  0.2709
  1.3107  1.3461  1.3774  1.3997  1.4105  1.4086  1.3943  1.3689  1.3340  1.2917
  1.2434  1.1907  1.1349  1.0771  1.0180  0.8664  0.7137  0.5625  0.4135  0.2677
  0.1252
  1.2198  1.2301  1.2762  1.3225  1.3477  1.3556  1.3495  1.3321  1.3048  1.2692
  1.2266  1.1782  1.1252  1.0688  1.0100  0.8584  0.7059  0.5556  0.4082  0.2641
  0.1236 -0.0135
  1.1616  1.1403  1.1481  1.1754  1.2130  1.2531  1.2844  1.2864  1.2694  1.2407
  1.2039  1.1607  1.1122  1.0589  1.0017  0.8512  0.6990  0.5496  0.4036  0.2610
  0.1219 -0.0137 -0.1458 -0.2746
  1.1673  1.1342  1.1073  1.0913  1.0889  1.0966  1.1165  1.1483  1.1773  1.1878
  1.1714  1.1375  1.0942  1.0455  0.9917  0.8438  0.6924  0.5438  0.3991  0.2583
  0.1208 -0.0136 -0.1445 -0.2721 -0.3964 -0.5175 -0.6356 -0.7511 -0.8634 -0.9703
  1.1778  1.1430  1.1095  1.0797  1.0563  1.0412  1.0338  1.0314  1.0337  1.0460
  1.0660  1.0731  1.0574  1.0230  0.9768  0.8358  0.6855  0.5377  0.3942  0.2551
  0.1196 -0.0131 -0.1427 -0.2692 -0.3925 -0.5126 -0.6297 -0.7438 -0.8551 -0.9635
 -1.0671
  1.1794  1.1488  1.1163  1.0837  1.0527  1.0252  1.0026  0.9852  0.9713  0.9597
  0.9523  0.9537  0.9603  0.9568  0.9364  0.8249  0.6782  0.5312  0.3887  0.2511
