 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.4273  1.5797  1.4673  0.8282 -0.2012 -0.8142 -1.0949 -1.1950 -1.0594 -0.7220
 -1.0973 -1.5806 -1.2549 -0.4788  0.0677 -0.1059
  0.8601  0.9766  0.9974  0.7837  0.3666  0.1024 -0.0596 -0.1777 -0.2291 -0.2206
 -0.4443 -0.6606 -0.5210 -0.1703  0.0667 -0.1214 -0.3096 -0.4697 -0.6401
  0.5621  0.6101  0.6552  0.6381  0.5505  0.4762  0.3938  0.2956  0.1889  0.0770
 -0.0290 -0.0924 -0.0671  0.0120  0.0495 -0.1345 -0.3215 -0.4884 -0.6536 -0.8101
 -0.9609
  0.5333  0.4802  0.4407  0.3914  0.3505  0.3073  0.2653  0.2249  0.1948  0.1708
  0.1486  0.1240  0.1067  0.0683  0.0161 -0.1452 -0.3322 -0.5029 -0.6661 -0.8223
 -0.9729 -1.1175 -1.2570
  0.4196  0.3949  0.3732  0.3435  0.3110  0.2735  0.2335  0.1935  0.1557  0.1229
  0.0956  0.0690  0.0442  0.0120 -0.0323 -0.1722 -0.3405 -0.5116 -0.6763 -0.8329
 -0.9824 -1.1257 -1.2636 -1.3968 -1.5261
  0.2986  0.2936  0.2860  0.2727  0.2517  0.2235  0.1897  0.1534  0.1164  0.0805
  0.0476  0.0181 -0.0105 -0.0376 -0.0774 -0.2014 -0.3532 -0.5195 -0.6838 -0.8408
 -0.9900 -1.1326 -1.2694 -1.4012 -1.5287 -1.6526
  0.1703  0.1763  0.1791  0.1790  0.1725  0.1573  0.1339  0.1046  0.0722  0.0383
  0.0044 -0.0279 -0.0581 -0.0852 -0.1192 -0.2328 -0.3703 -0.5266 -0.6886 -0.8460
 -0.9957 -1.1382 -1.2744 -1.4053 -1.5315 -1.6538 -1.7727 -1.8884 -2.0012 -2.1109
  0.0346  0.0430  0.0525  0.0630  0.0704  0.0706  0.0620  0.0443  0.0200 -0.0082
 -0.0387 -0.0704 -0.1016 -0.1305 -0.1607 -0.2613 -0.3907 -0.5359 -0.6918 -0.8485
 -0.9992 -1.1423 -1.2785 -1.4090 -1.5344 -1.6555 -1.7728 -1.8868 -1.9979 -2.1065
 -2.2125
 -0.1029 -0.0967 -0.0854 -0.0696 -0.0525 -0.0383 -0.0307 -0.0325 -0.0440 -0.0630
 -0.0866 -0.1136 -0.1429 -0.1728 -0.2016 -0.2900 -0.4098 -0.5479 -0.6958 -0.8488
 -0.9997 -1.1442 -1.2813 -1.4119 -1.5371 -1.6575 -1.7739 -1.8866 -1.9961 -2.1029
 -2.2075
 -0.2291 -0.2331 -0.2272 -0.2124 -0.1912 -0.1673 -0.1459 -0.1312 -0.1261 -0.1310
