 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
 -1.3036 -1.1989 -1.1175 -1.0511 -0.9947 -0.8844 -0.8058 -0.7547 -0.7296
 -2.7754 -2.6714 -2.5785 -2.4871 -2.3853 -2.2579 -2.0793 -1.8354 -1.6029 -1.4200
 -1.2873 -1.1889 -1.1115 -1.0482 -0.9948 -0.8917 -0.8199 -0.7740 -0.7517 -0.7501
 -2.5770 -2.4586 -2.3587 -2.2689 -2.1799 -2.0786 -1.9434 -1.7536 -1.5612 -1.4001
 -1.2770 -1.1836 -1.1093 -1.0481 -0.9967 -0.8988 -0.8319 -0.7897 -0.7693 -0.7671
 -0.7798
 -2.4284 -2.2944 -2.1828 -2.0878 -2.0023 -1.9168 -1.8170 -1.6751 -1.5186 -1.3786
 -1.2662 -1.1783 -1.1074 -1.0485 -0.9987 -0.9046 -0.8414 -0.8020 -0.7832 -0.7810
 -0.7924 -0.8139
 -2.2992 -2.1640 -2.0459 -1.9439 -1.8548 -1.7737 -1.6932 -1.5921 -1.4693 -1.3510
 -1.2507 -1.1697 -1.1033 -1.0473 -0.9994 -0.9087 -0.8486 -0.8114 -0.7939 -0.7922
 -0.8028 -0.8233 -0.8504 -0.8821
 -2.1568 -2.0117 -1.8972 -1.8048 -1.7244 -1.6492 -1.5768 -1.5021 -1.4108 -1.3149
 -1.2283 -1.1555 -1.0947 -1.0429 -0.9977 -0.9106 -0.8532 -0.8181 -0.8018 -0.8006
 -0.8112 -0.8312 -0.8579 -0.8890 -0.9238 -0.9623 -1.0050 -1.0527 -1.1044 -1.1551
 -2.0990 -1.9281 -1.7852 -1.6697 -1.5774 -1.5035 -1.4432 -1.3894 -1.3312 -1.2643
 -1.1963 -1.1343 -1.0804 -1.0338 -0.9925 -0.9100 -0.8551 -0.8220 -0.8068 -0.8062
 -0.8172 -0.8373 -0.8644 -0.8957 -0.9299 -0.9667 -1.0066 -1.0498 -1.0975 -1.1493
 -1.2007
 -2.0855 -1.9016 -1.7421 -1.6066 -1.4947 -1.4037 -1.3296 -1.2683 -1.2159 -1.1689
 -1.1282 -1.0911 -1.0544 -1.0176 -0.9821 -0.9065 -0.8543 -0.8231 -0.8089 -0.8089
 -0.8204 -0.8412 -0.8691 -0.9014 -0.9363 -0.9728 -1.0112 -1.0520 -1.0957 -1.1432
 -1.1953
 -2.0910 -1.9008 -1.7320 -1.5849 -1.4596 -1.3554 -1.2701 -1.2004 -1.1425 -1.0926
 -1.0501 -1.0170 -0.9929 -0.9737 -0.9545 -0.8983 -0.8497 -0.8207 -0.8078 -0.8086
 -0.8209 -0.8426 -0.8718 -0.9060 -0.9425 -0.9800 -1.0186 -1.0582 -1.0996 -1.1436
 -1.1913
 -2.1095 -1.9158 -1.7415 -1.5875 -1.4535 -1.3397 -1.2454 -1.1681 -1.1051 -1.0530
 -1.0092 -0.9725 -0.9428 -0.9207 -0.9050 -0.8769 -0.8422 -0.8154 -0.8039 -0.8053
 -0.8180 -0.8404 -0.8707 -0.9067 -0.9455 -0.9851 -1.0249 -1.0649 -1.1056 -1.1479
 -1.1917
 -2.1275 -1.9328 -1.7577 -1.5989 -1.4599 -1.3398 -1.2388 -1.1554 -1.0872 -1.0316
 -0.9859 -0.9479 -0.9161 -0.8900 -0.8692 -0.8396 -0.8237 -0.8063 -0.7967 -0.7990
 -0.8120 -0.8348 -0.8659 -0.9035 -0.9447 -0.9870 -1.0292 -1.0709 -1.1124 -1.1541
 -1.1965
 -2.1450 -1.9508 -1.7717 -1.6122 -1.4694 -1.3453 -1.2397 -1.1518 -1.0796 -1.0207
 -0.9723 -0.9325 -0.8993 -0.8716 -0.8471 -0.7864 -0.7942 -0.7934 -0.7862
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  i   
 -3.2811 -3.2140 -3.1446 -3.0600 -2.9118 -2.6956 -2.4196 -2.0908 -1.7439 -1.4865
 -1.3160 -1.1994 -1.1133 -1.0451 -0.9885 -0.8793 -0.8018 -0.7502 -0.7234
 -3.0208 -2.9379 -2.8621 -2.7812 -2.6788 -2.5335 -2.3152 -2.0053 -1.7046 -1.4690
 -1.3059 -1.1928 -1.1091 -1.0430 -0.9885 -0.8853 -0.8138 -0.7673 -0.7433 -0.7392
 -2.8038 -2.7021 -2.6155 -2.5345 -2.4466 -2.3345 -2.1722 -1.9323 -1.6776 -1.4627
 -1.3046 -1.1924 -1.1093 -1.0440 -0.9905 -0.8912 -0.8240 -0.7811 -0.7596 -0.7557
 -0.7665
 -2.6324 -2.5101 -2.4085 -2.3212 -2.2388 -2.1488 -2.0322 -1.8556 -1.6474 -1.4557
 -1.3050 -1.1939 -1.1109 -1.0459 -0.9930 -0.8962 -0.8323 -0.7921 -0.7723 -0.7689
 -0.7786 -0.7990
 -2.4975 -2.3598 -2.2434 -2.1450 -2.0591 -1.9779 -1.8895 -1.7667 -1.6049 -1.4410
 -1.3018 -1.1940 -1.1119 -1.0474 -0.9949 -0.9000 -0.8387 -0.8006 -0.7820 -0.7793
 -0.7884 -0.8076 -0.8344 -0.8665
 -2.3321 -2.2093 -2.1004 -2.0010 -1.9111 -1.8291 -1.7511 -1.6642 -1.5465 -1.4136
 -1.2908 -1.1897 -1.1102 -1.0471 -0.9955 -0.9021 -0.8430 -0.8068 -0.7893 -0.7870
 -0.7962 -0.8146 -0.8406 -0.8721 -0.9079 -0.9477 -0.9919 -1.0414 -1.0945 -1.1460
 -2.2086 -2.0533 -1.9296 -1.8324 -1.7535 -1.6845 -1.6179 -1.5500 -1.4697 -1.3704
 -1.2685 -1.1783 -1.1039 -1.0436 -0.9936 -0.9022 -0.8450 -0.8107 -0.7941 -0.7923
 -0.8018 -0.8202 -0.8461 -0.8773 -0.9124 -0.9505 -0.9919 -1.0368 -1.0864 -1.1396
 -1.1918
 -2.1684 -1.9904 -1.8387 -1.7138 -1.6132 -1.5319 -1.4641 -1.4059 -1.3505 -1.2887
 -1.2206 -1.1524 -1.0895 -1.0349 -0.9882 -0.9000 -0.8444 -0.8119 -0.7964 -0.7950
 -0.8051 -0.8239 -0.8502 -0.8820 -0.9173 -0.9550 -0.9950 -1.0372 -1.0827 -1.1323
 -1.1859
 -2.1647 -1.9743 -1.8071 -1.6632 -1.5424 -1.4433 -1.3618 -1.2933 -1.2336 -1.1781
 -1.1261 -1.0810 -1.0425 -1.0072 -0.9726 -0.8944 -0.8408 -0.8100 -0.7959 -0.7953
 -0.8060 -0.8257 -0.8528 -0.8856 -0.9222 -0.9606 -1.0006 -1.0427 -1.0869 -1.1329
 -1.1805
 -2.1863 -1.9866 -1.8095 -1.6535 -1.5190 -1.4053 -1.3110 -1.2330 -1.1678 -1.1111
 -1.0600 -1.0153 -0.9787 -0.9508 -0.9291 -0.8817 -0.8348 -0.8055 -0.7928 -0.7928
 -0.8040 -0.8244 -0.8523 -0.8863 -0.9243 -0.9643 -1.0053 -1.0469 -1.0893 -1.1334
 -1.1791
 -2.2186 -2.0138 -1.8287 -1.6648 -1.5206 -1.3964 -1.2916 -1.2046 -1.1328 -1.0731
 -1.0223 -0.9784 -0.9408 -0.9097 -0.8853 -0.8483 -0.8223 -0.7978 -0.7865 -0.7876
 -0.7992 -0.8201 -0.8488 -0.8838 -0.9234 -0.9654 -1.0084 -1.0514 -1.0945 -1.1380
 -1.1817
 -2.2630 -2.0491 -1.8580 -1.6873 -1.5352 -1.4033 -1.2903 -1.1956 -1.1174 -1.0532
 -1.0000 -0.9556 -0.9181 -0.8863 -0.8412 -0.7942 -0.8033 -0.7869 -0.7770
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  i   
 -3.4649 -3.4324 -3.4239 -3.3904 -3.2834 -3.0643 -2.7022 -2.2282 -1.8310 -1.5330
 -1.3332 -1.2021 -1.1095 -1.0384 -0.9808 -0.8723 -0.7950 -0.7431 -0.7151
 -3.2134 -3.1665 -3.1183 -3.0638 -2.9771 -2.8238 -2.5641 -2.1788 -1.8107 -1.5256
 -1.3294 -1.1989 -1.1071 -1.0374 -0.9811 -0.8769 -0.8052 -0.7581 -0.7328 -0.7268
 -2.9929 -2.9193 -2.8587 -2.7992 -2.7238 -2.6086 -2.4201 -2.1249 -1.8039 -1.5334
 -1.3373 -1.2036 -1.1099 -1.0396 -0.9836 -0.8819 -0.8139 -0.7701 -0.7474 -0.7423
 -0.7516
 -2.8100 -2.7105 -2.6300 -2.5604 -2.4897 -2.4010 -2.2694 -2.0563 -1.7913 -1.5435
 -1.3499 -1.2124 -1.1154 -1.0435 -0.9870 -0.8865 -0.8211 -0.7798 -0.7589 -0.7545
 -0.7630 -0.7823
 -2.6639 -2.5409 -2.4394 -2.3547 -2.2796 -2.2030 -2.1086 -1.9641 -1.7606 -1.5451
 -1.3609 -1.2221 -1.1219 -1.0479 -0.9905 -0.8903 -0.8270 -0.7876 -0.7678 -0.7639
 -0.7722 -0.7902 -0.8165 -0.8488
 -2.4898 -2.3973 -2.2844 -2.1864 -2.1013 -2.0242 -1.9462 -1.8486 -1.7047 -1.5303
 -1.3642 -1.2291 -1.1276 -1.0519 -0.9934 -0.8929 -0.8312 -0.7935 -0.7745 -0.7711
 -0.7794 -0.7968 -0.8219 -0.8533 -0.8897 -0.9309 -0.9769 -1.0278 -1.0819 -1.1342
 -2.3305 -2.2062 -2.1092 -2.0257 -1.9467 -1.8701 -1.7957 -1.7199 -1.6231 -1.4936
 -1.3541 -1.2298 -1.1304 -1.0542 -0.9951 -0.8940 -0.8335 -0.7974 -0.7793 -0.7761
 -0.7846 -0.8019 -0.8265 -0.8573 -0.8927 -0.9318 -0.9744 -1.0213 -1.0729 -1.1271
 -1.1798
 -2.2446 -2.0815 -1.9484 -1.8442 -1.7626 -1.6958 -1.6362 -1.5769 -1.5119 -1.4271
 -1.3234 -1.2187 -1.1272 -1.0532 -0.9945 -0.8933 -0.8335 -0.7989 -0.7820 -0.7790
 -0.7878 -0.8055 -0.8302 -0.8609 -0.8961 -0.9346 -0.9759 -1.0199 -1.0673 -1.1187
 -1.1733
 -2.2217 -2.0392 -1.8808 -1.7478 -1.6397 -1.5528 -1.4812 -1.4198 -1.3630 -1.3046
 -1.2386 -1.1696 -1.1027 -1.0416 -0.9883 -0.8900 -0.8306 -0.7975 -0.7820 -0.7798
 -0.7891 -0.8074 -0.8327 -0.8638 -0.8996 -0.9384 -0.9796 -1.0224 -1.0675 -1.1155
 -1.1670
 -2.2355 -2.0401 -1.8675 -1.7163 -1.5875 -1.4805 -1.3926 -1.3192 -1.2556 -1.1973
 -1.1402 -1.0851 -1.0366 -0.9957 -0.9604 -0.8838 -0.8262 -0.7938 -0.7795 -0.7782
 -0.7878 -0.8066 -0.8326 -0.8645 -0.9010 -0.9408 -0.9825 -1.0256 -1.0698 -1.1157
 -1.1633
 -2.2722 -2.0672 -1.8827 -1.7191 -1.5763 -1.4540 -1.3512 -1.2658 -1.1944 -1.1330
 -1.0778 -1.0268 -0.9810 -0.9426 -0.9118 -0.8592 -0.8181 -0.7873 -0.7741 -0.7739
 -0.7840 -0.8033 -0.8300 -0.8627 -0.9001 -0.9411 -0.9843 -1.0284 -1.0731 -1.1185
 -1.1623
 -2.3260 -2.1110 -1.9167 -1.7420 -1.5885 -1.4547 -1.3402 -1.2438 -1.1636 -1.0968
 -1.0402 -0.9910 -0.9476 -0.9099 -0.8425 -0.8162 -0.8063 -0.7780 -0.7658
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  i   
 -3.5900 -3.5925 -3.5999 -3.5631 -3.4513 -3.2227 -2.8582 -2.3233 -1.9148 -1.5881
 -1.3576 -1.2078 -1.1064 -1.0312 -0.9718 -0.8624 -0.7858 -0.7335 -0.7041
 -3.3439 -3.3304 -3.3233 -3.3056 -3.2493 -3.1065 -2.8069 -2.3365 -1.9179 -1.5901
 -1.3598 -1.2084 -1.1062 -1.0315 -0.9728 -0.8666 -0.7943 -0.7462 -0.7197 -0.7123
 -3.1256 -3.0877 -3.0623 -3.0357 -2.9868 -2.8824 -2.6743 -2.3220 -1.9338 -1.6117
 -1.3772 -1.2190 -1.1120 -1.0354 -0.9762 -0.8712 -0.8018 -0.7567 -0.7326 -0.7263
 -0.7345
