 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F300M
 -3.5456 -3.5773 -3.6161 -3.6539 -3.7030 -3.7388 -3.6689 -3.6080 -3.5374 -3.4829
 -3.4590 -3.4920 -3.5174 -3.5746 -3.6439 -3.8313 -4.0153 -4.1790 -4.3418
 -3.3931 -3.4387 -3.4898 -3.5458 -3.5984 -3.6355 -3.6514 -3.6431 -3.6109 -3.5587
 -3.5117 -3.4996 -3.5336 -3.5942 -3.6639 -3.8453 -4.0254 -4.1976 -4.3621 -4.5195
 -3.3587 -3.3954 -3.4358 -3.4799 -3.5261 -3.5706 -3.6074 -3.6283 -3.6325 -3.6208
 -3.5877 -3.5561 -3.5671 -3.6182 -3.6842 -3.8619 -4.0395 -4.2113 -4.3754 -4.5320
 -4.6818
 -3.3463 -3.3771 -3.4106 -3.4473 -3.4869 -3.5268 -3.5628 -3.5920 -3.6129 -3.6254
 -3.6328 -3.6183 -3.6129 -3.6471 -3.7054 -3.8763 -4.0506 -4.2215 -4.3857 -4.5419
 -4.6910 -4.8339
 -3.3549 -3.3793 -3.4065 -3.4370 -3.4711 -3.5079 -3.5444 -3.5765 -3.6028 -3.6246
 -3.6440 -3.6591 -3.6614 -3.6861 -3.7322 -3.8907 -4.0602 -4.2286 -4.3929 -4.5495
 -4.6984 -4.8406 -4.9771 -5.1088
 -3.3860 -3.4025 -3.4220 -3.4455 -3.4737 -3.5062 -3.5411 -3.5757 -3.6073 -3.6350
 -3.6606 -3.6867 -3.7016 -3.7268 -3.7678 -3.9082 -4.0702 -4.2342 -4.3971 -4.5545
 -4.7040 -4.8462 -4.9822 -5.1129 -5.2392 -5.3615 -5.4802 -5.5956 -5.7079 -5.8173
 -3.4383 -3.4482 -3.4588 -3.4738 -3.4944 -3.5207 -3.5516 -3.5850 -3.6189 -3.6513
 -3.6819 -3.7122 -3.7381 -3.7646 -3.8035 -3.9315 -4.0825 -4.2401 -4.3993 -4.5565
 -4.7073 -4.8504 -4.9865 -5.1168 -5.2421 -5.3630 -5.4802 -5.5940 -5.7049 -5.8132
 -5.9189
 -3.5113 -3.5144 -3.5180 -3.5242 -3.5355 -3.5537 -3.5779 -3.6070 -3.6393 -3.6726
 -3.7059 -3.7392 -3.7709 -3.8005 -3.8378 -3.9567 -4.0979 -4.2481 -4.4016 -4.5561
 -4.7075 -4.8521 -4.9893 -5.1201 -5.2453 -5.3656 -5.4817 -5.5941 -5.7035 -5.8102
 -5.9146
