 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
  0.2411  0.1080 -0.0136 -0.0681 -0.1332 -0.1998 -0.2606 -0.3207 -0.3875 -0.4682
 -0.5465 -0.6220 -0.6964 -0.7686 -0.8386 -1.0057 -1.1572 -1.3007 -1.4453
  0.1744  0.1095  0.0371 -0.0457 -0.1370 -0.2174 -0.2868 -0.3541 -0.4213 -0.4980
 -0.5755 -0.6521 -0.7270 -0.8003 -0.8719 -1.0420 -1.1962 -1.3391 -1.4907 -1.6494
  0.1545  0.0957  0.0301 -0.0421 -0.1210 -0.2073 -0.2941 -0.3708 -0.4426 -0.5152
 -0.5910 -0.6667 -0.7415 -0.8152 -0.8874 -1.0595 -1.2155 -1.3583 -1.5101 -1.6677
 -1.8192
  0.1259  0.0731  0.0131 -0.0536 -0.1261 -0.2029 -0.2827 -0.3661 -0.4477 -0.5257
 -0.6009 -0.6749 -0.7484 -0.8214 -0.8937 -1.0677 -1.2272 -1.3751 -1.5243 -1.6809
 -1.8321 -1.9767
  0.0855  0.0413 -0.0118 -0.0725 -0.1398 -0.2117 -0.2859 -0.3620 -0.4416 -0.5227
 -0.6025 -0.6789 -0.7525 -0.8243 -0.8955 -1.0701 -1.2331 -1.3842 -1.5346 -1.6903
 -1.8415 -1.9859 -2.1239 -2.2561
  0.0346 -0.0026 -0.0465 -0.0994 -0.1599 -0.2265 -0.2966 -0.3688 -0.4431 -0.5192
 -0.5968 -0.6744 -0.7502 -0.8239 -0.8956 -1.0693 -1.2346 -1.3891 -1.5414 -1.6969
 -1.8483 -1.9928 -2.1308 -2.2628 -2.3896 -2.5118 -2.6301 -2.7449 -2.8568 -2.9660
 -0.0238 -0.0566 -0.0925 -0.1372 -0.1891 -0.2485 -0.3131 -0.3808 -0.4519 -0.5243
 -0.5974 -0.6710 -0.7449 -0.8185 -0.8911 -1.0666 -1.2329 -1.3902 -1.5443 -1.7004
 -1.8527 -1.9978 -2.1360 -2.2680 -2.3946 -2.5163 -2.6336 -2.7472 -2.8575 -2.9651
 -3.0708
 -0.0871 -0.1173 -0.1492 -0.1869 -0.2305 -0.2806 -0.3375 -0.3993 -0.4661 -0.5351
 -0.6050 -0.6752 -0.7453 -0.8157 -0.8864 -1.0612 -1.2291 -1.3884 -1.5434 -1.7004
 -1.8544 -2.0008 -2.1396 -2.2720 -2.3987 -2.5202 -2.6370 -2.7497 -2.8589 -2.9652
 -3.0689
 -0.1523 -0.1814 -0.2124 -0.2491 -0.2848 -0.3271 -0.3750 -0.4286 -0.4888 -0.5532
