 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -3.4947 -3.4278 -3.3638 -3.3016 -3.2400 -3.0942 -2.9689 -2.8696 -2.7967 -2.7470
 -2.7130 -2.6880 -2.6674 -2.6488 -2.6311 -2.6137 -2.5968 -2.5820 -2.5694 -2.5588
 -2.5501
 -4.3741 -4.2424 -4.1269 -4.0209 -3.9266 -3.8397 -3.7566 -3.6759 -3.5985 -3.5251
 -3.4563 -3.3923 -3.3319 -3.2739 -3.2172 -3.0810 -2.9618 -2.8652 -2.7925 -2.7415
 -2.7079 -2.6861 -2.6710 -2.6589 -2.6476 -2.6361 -2.6244 -2.6126 -2.6053 -2.5944
 -2.5815
 -4.2754 -4.1532 -4.0508 -3.9481 -3.8549 -3.7716 -3.6947 -3.6211 -3.5500 -3.4815
 -3.4166 -3.3556 -3.2984 -3.2443 -3.1922 -3.0671 -2.9537 -2.8601 -2.7882 -2.7363
 -2.7016 -2.6802 -2.6679 -2.6609 -2.6560 -2.6512 -2.6459 -2.6397 -2.6328 -2.6261
 -2.6203
 -4.1892 -4.0729 -3.9851 -3.8847 -3.7909 -3.7073 -3.6322 -3.5629 -3.4972 -3.4344
 -3.3740 -3.3168 -3.2630 -3.2124 -3.1650 -3.0525 -2.9446 -2.8543 -2.7838
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.3586 -5.6938 -5.2144 -4.9125 -4.7926 -4.7709 -4.8064 -4.6545 -4.5090 -4.3639
 -4.2153 -4.0799 -3.9276 -3.7834 -3.6507 -3.3680 -3.1352 -2.9529 -2.8091
 -6.0459 -5.6285 -5.3279 -5.0761 -4.8602 -4.6805 -4.5306 -4.4008 -4.2812 -4.1641
 -4.0431 -3.9140 -3.7803 -3.6519 -3.5334 -3.2816 -3.0801 -2.9207 -2.7997 -2.7065
 -5.7313 -5.2945 -4.9687 -4.7350 -4.5801 -4.4627 -4.3454 -4.2278 -4.1168 -4.0126
 -3.9103 -3.8029 -3.6858 -3.5675 -3.4571 -3.2256 -3.0457 -2.9046 -2.7963 -2.7130
 -2.6468
 -5.5650 -5.1469 -4.8238 -4.5773 -4.3920 -4.2557 -4.1623 -4.0919 -4.0102 -3.9125
 -3.8127 -3.7163 -3.6161 -3.5093 -3.4071 -3.1880 -3.0221 -2.8945 -2.7969 -2.7210
 -2.6600 -2.6092
 -5.4502 -5.0615 -4.7545 -4.5123 -4.3211 -4.1707 -4.0526 -3.9597 -3.8886 -3.8243
 -3.7446 -3.6544 -3.5621 -3.4666 -3.3709 -3.1633 -3.0061 -2.8879 -2.7990 -2.7301
 -2.6743 -2.6274 -2.5868 -2.5512
 -5.3458 -4.9919 -4.7072 -4.4770 -4.2887 -4.1336 -4.0059 -3.9004 -3.8111 -3.7342
 -3.6659 -3.5952 -3.5174 -3.4323 -3.3443 -3.1467 -2.9951 -2.8825 -2.8001 -2.7379
 -2.6878 -2.6454 -2.6083 -2.5754 -2.5457 -2.5191 -2.4966 -2.4792 -2.4705 -2.4713
 -5.2416 -4.9216 -4.6614 -4.4468 -4.2665 -4.1130 -3.9816 -3.8692 -3.7725 -3.6870
 -3.6091 -3.5366 -3.4678 -3.3966 -3.3198 -3.1343 -2.9868 -2.8772 -2.7986 -2.7420
 -2.6980 -2.6610 -2.6286 -2.5994 -2.5725 -2.5478 -2.5259 -2.5074 -2.4943 -2.4915
 -2.4985
 -5.1402 -4.8504 -4.6127 -4.4137 -4.2435 -4.0952 -3.9646 -3.8492 -3.7477 -3.6580
 -3.5765 -3.5006 -3.4294 -3.3608 -3.2927 -3.1237 -2.9803 -2.8720 -2.7949 -2.7414
 -2.7029 -2.6720 -2.6451 -2.6208 -2.5981 -2.5766 -2.5568 -2.5390 -2.5239 -2.5160
 -2.5191
 -5.0439 -4.7798 -4.5599 -4.3746 -4.2147 -4.0731 -3.9458 -3.8307 -3.7272 -3.6344
 -3.5510 -3.4745 -3.4024 -3.3338 -3.2675 -3.1102 -2.9735 -2.8665 -2.7892 -2.7365
 -2.7013 -2.6760 -2.6554 -2.6371 -2.6197 -2.6029 -2.5868 -2.5715 -2.5579 -2.5476
 -2.5436
 -4.9634 -4.7213 -4.5145 -4.3384 -4.1858 -4.0501 -3.9268 -3.8136 -3.7099 -3.6157
 -3.5304 -3.4531 -3.3818 -3.3145 -3.2498 -3.0987 -2.9679 -2.8629 -2.7848 -2.7310
 -2.6962 -2.6740 -2.6588 -2.6468 -2.6357 -2.6248 -2.6138 -2.6028 -2.5921 -2.5829
 -2.5746
 -4.8974 -4.6737 -4.4767 -4.3064 -4.1578 -4.0259 -3.9057 -3.7948 -3.6922 -3.5975
 -3.5110 -3.4324 -3.3611 -3.2952 -3.2329 -3.0880 -2.9616 -2.8590 -2.7809 -2.7256
 -2.6896 -2.6678 -2.6556 -2.6487 -2.6440 -2.6396 -2.6349 -2.6294 -2.6235 -2.6176
 -2.6127
 -4.8438 -4.6361 -4.4495 -4.2825 -4.1350 -4.0039 -3.8851 -3.7756 -3.6739 -3.5795
 -3.4923 -3.4127 -3.3389 -3.2730 -3.2168 -3.0781 -2.9546 -2.8548 -2.7775
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.6520 -7.0630 -6.5516 -6.1113 -5.7337 -5.4009 -5.0951 -4.8085 -4.5564 -4.3408
 -4.1527 -3.9843 -3.8311 -3.6944 -3.5719 -3.3141 -3.1065 -2.9382 -2.8036
 -7.1924 -6.6210 -6.1217 -5.6979 -5.3431 -5.0446 -4.7860 -4.5533 -4.3494 -4.1721
 -4.0138 -3.8666 -3.7276 -3.6000 -3.4848 -3.2458 -3.0599 -2.9111 -2.7930 -2.7009
 -6.6105 -6.1021 -5.7083 -5.3704 -5.0680 -4.8047 -4.5769 -4.3770 -4.2024 -4.0499
 -3.9135 -3.7852 -3.6595 -3.5395 -3.4294 -3.2020 -3.0293 -2.8944 -2.7882 -2.7046
 -2.6378
 -6.2744 -5.7297 -5.3081 -4.9892 -4.7544 -4.5787 -4.4154 -4.2526 -4.0983 -3.9598
 -3.8364 -3.7232 -3.6121 -3.5008 -3.3956 -3.1755 -3.0106 -2.8848 -2.7872 -2.7108
 -2.6493 -2.5982
 -6.1124 -5.5626 -5.1325 -4.8014 -4.5465 -4.3541 -4.2122 -4.1037 -4.0078 -3.8985
 -3.7838 -3.6757 -3.5745 -3.4740 -3.3744 -3.1603 -2.9998 -2.8795 -2.7882 -2.7179
 -2.6616 -2.6145 -2.5741 -2.5389
 -6.0271 -5.4866 -5.0592 -4.7269 -4.4686 -4.2666 -4.1075 -3.9811 -3.8818 -3.8051
 -3.7298 -3.6414 -3.5464 -3.4520 -3.3592 -3.1514 -2.9933 -2.8762 -2.7893 -2.7240
 -2.6730 -2.6306 -2.5939 -2.5615 -2.5325 -2.5065 -2.4850 -2.4694 -2.4612 -2.4619
 -5.9621 -5.4443 -5.0281 -4.7006 -4.4425 -4.2368 -4.0712 -3.9362 -3.8247 -3.7308
 -3.6519 -3.5829 -3.5113 -3.4312 -3.3458 -3.1457 -2.9890 -2.8733 -2.7888 -2.7275
 -2.6817 -2.6445 -2.6124 -2.5838 -2.5578 -2.5342 -2.5135 -2.4963 -2.4843 -2.4818
 -2.4888
 -5.8926 -5.4073 -5.0106 -4.6926 -4.4383 -4.2324 -4.0634 -3.9222 -3.8032 -3.7016
 -3.6124 -3.5330 -3.4624 -3.3955 -3.3249 -3.1403 -2.9856 -2.8701 -2.7866 -2.7275
 -2.6858 -2.6541 -2.6275 -2.6038 -2.5819 -2.5615 -2.5431 -2.5266 -2.5129 -2.5060
 -2.5094
 -5.8094 -5.3633 -4.9916 -4.6871 -4.4391 -4.2354 -4.0653 -3.9208 -3.7964 -3.6885
 -3.5937 -3.5089 -3.4316 -3.3610 -3.2947 -3.1303 -2.9809 -2.8655 -2.7820 -2.7236
 -2.6845 -2.6575 -2.6368 -2.6189 -2.6024 -2.5866 -2.5717 -2.5578 -2.5457 -2.5376
 -2.5337
 -5.7247 -5.3247 -4.9803 -4.6902 -4.4484 -4.2465 -4.0756 -3.9286 -3.8004 -3.6876
 -3.5877 -3.4986 -3.4180 -3.3439 -3.2751 -3.1185 -2.9776 -2.8627 -2.7780 -2.7188
 -2.6799 -2.6556 -2.6397 -2.6279 -2.6175 -2.6074 -2.5976 -2.5878 -2.5786 -2.5708
 -2.5640
 -5.6408 -5.2841 -4.9695 -4.6967 -4.4628 -4.2625 -4.0902 -3.9403 -3.8085 -3.6917
 -3.5875 -3.4943 -3.4105 -3.3342 -3.2640 -3.1076 -2.9726 -2.8602 -2.7745 -2.7137
 -2.6736 -2.6496 -2.6365 -2.6295 -2.6252 -2.6215 -2.6178 -2.6135 -2.6089 -2.6044
 -2.6009
 -5.5690 -5.2465 -4.9593 -4.7046 -4.4809 -4.2840 -4.1105 -3.9571 -3.8209 -3.6996
 -3.5911 -3.4938 -3.4025 -3.3239 -3.2614 -3.0976 -2.9659 -2.8580 -2.7715
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.5303 -8.0378 -7.5736 -7.1317 -6.7003 -6.2481 -5.7444 -5.2032 -4.7514 -4.4011
 -4.1368 -3.9334 -3.7685 -3.6303 -3.5105 -3.2669 -3.0765 -2.9212 -2.7936
 -8.1542 -7.6142 -7.1112 -6.6474 -6.2180 -5.8044 -5.3693 -4.9376 -4.5682 -4.2698
 -4.0341 -3.8468 -3.6927 -3.5610 -3.4459 -3.2127 -3.0356 -2.8956 -2.7821 -2.6905
 -7.8260 -7.2851 -6.7741 -6.3033 -5.8771 -5.4909 -5.1200 -4.7603 -4.4455 -4.1832
 -3.9692 -3.7943 -3.6475 -3.5204 -3.4083 -3.1807 -3.0109 -2.8800 -2.7758 -2.6920
 -2.6245
 -7.3032 -6.8060 -6.3819 -5.9882 -5.6104 -5.2569 -4.9308 -4.6254 -4.3522 -4.1183
 -3.9227 -3.7594 -3.6200 -3.4974 -3.3879 -3.1638 -2.9973 -2.8715 -2.7735 -2.6958
 -2.6334 -2.5819
 -6.9471 -6.3882 -5.9212 -5.5372 -5.2284 -4.9783 -4.7420 -4.5011 -4.2704 -4.0637
 -3.8848 -3.7321 -3.6007 -3.4838 -3.3773 -3.1559 -2.9907 -2.8675 -2.7736 -2.7005
 -2.6427 -2.5953 -2.5552 -2.5207
 -6.7930 -6.1713 -5.6610 -5.2547 -4.9311 -4.6721 -4.4633 -4.2926 -4.1454 -3.9984
 -3.8496 -3.7095 -3.5845 -3.4735 -3.3714 -3.1531 -2.9881 -2.8659 -2.7745 -2.7050
 -2.6514 -2.6083 -2.5720 -2.5405 -2.5128 -2.4890 -2.4691 -2.4549 -2.4479 -2.4487
 -6.7520 -6.1033 -5.5644 -5.1342 -4.7963 -4.5287 -4.3127 -4.1350 -3.9881 -3.8697
 -3.7715 -3.6737 -3.5690 -3.4644 -3.3664 -3.1528 -2.9875 -2.8651 -2.7749 -2.7080
 -2.6580 -2.6194 -2.5876 -2.5599 -2.5353 -2.5135 -2.4948 -2.4797 -2.4696 -2.4678
 -2.4746
 -6.7444 -6.0955 -5.5444 -5.0983 -4.7460 -4.4693 -4.2484 -4.0685 -3.9188 -3.7932
 -3.6875 -3.5998 -3.5229 -3.4436 -3.3590 -3.1533 -2.9880 -2.8646 -2.7744 -2.7089
 -2.6616 -2.6271 -2.6002 -2.5773 -2.5569 -2.5383 -2.5219 -2.5077 -2.4969 -2.4911
 -2.4948
 -6.7151 -6.0901 -5.5471 -5.0987 -4.7392 -4.4548 -4.2279 -4.0435 -3.8906 -3.7616
 -3.6510 -3.5552 -3.4720 -3.3993 -3.3306 -3.1503 -2.9872 -2.8625 -2.7716 -2.7066
 -2.6610 -2.6299 -2.6078 -2.5904 -2.5752 -2.5611 -2.5483 -2.5366 -2.5269 -2.5209
 -2.5188
 -6.6628 -6.0823 -5.5623 -5.1247 -4.7646 -4.4731 -4.2398 -4.0495 -3.8913 -3.7572
 -3.6417 -3.5410 -3.4521 -3.3728 -3.3019 -3.1412 -2.9877 -2.8623 -2.7696 -2.7036
 -2.6582 -2.6287 -2.6104 -2.5982 -2.5887 -2.5802 -2.5723 -2.5646 -2.5577 -2.5524
 -2.5496
 -6.5810 -6.0533 -5.5727 -5.1560 -4.8025 -4.5104 -4.2710 -4.0739 -3.9093 -3.7692
 -3.6478 -3.5416 -3.4477 -3.3640 -3.2885 -3.1276 -2.9857 -2.8621 -2.7677 -2.6999
 -2.6535 -2.6242 -2.6079 -2.5998 -2.5957 -2.5932 -2.5910 -2.5886 -2.5861 -2.5840
 -2.5828
 -6.4837 -6.0087 -5.5740 -5.1871 -4.8503 -4.5620 -4.3185 -4.1135 -3.9408 -3.7933
 -3.6654 -3.5532 -3.4537 -3.3651 -3.2904 -3.1095 -2.9812 -2.8619 -2.7659
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.8138 -8.3773 -7.9664 -7.5750 -7.1932 -6.7533 -6.1853 -5.4999 -4.9134 -4.4708
 -4.1536 -3.9247 -3.7499 -3.6076 -3.4863 -3.2458 -3.0610 -2.9118 -2.7869
 -8.4539 -7.9738 -7.5237 -7.1034 -6.7030 -6.2857 -5.7793 -5.2280 -4.7434 -4.3594
 -4.0693 -3.8528 -3.6853 -3.5486 -3.4318 -3.1987 -3.0238 -2.8865 -2.7757 -2.6846
 -8.1887 -7.6820 -7.2029 -6.7546 -6.3391 -5.9396 -5.5069 -5.0492 -4.6361 -4.2938
 -4.0236 -3.8145 -3.6506 -3.5164 -3.4015 -3.1721 -3.0022 -2.8723 -2.7691 -2.6852
 -2.6170
 -7.8275 -7.3670 -6.9155 -6.4790 -6.0637 -5.6743 -5.2967 -4.9107 -4.5533 -4.2469
 -3.9954 -3.7942 -3.6331 -3.5004 -3.3867 -3.1590 -2.9910 -2.8647 -2.7665 -2.6879
 -2.6246 -2.5725
 -7.4672 -6.9190 -6.4382 -6.0855 -5.7617 -5.4377 -5.1094 -4.7847 -4.4774 -4.2047
 -3.9729 -3.7813 -3.6242 -3.4934 -3.3808 -3.1542 -2.9862 -2.8613 -2.7663 -2.6917
 -2.6325 -2.5844 -2.5440 -2.5096
 -7.1918 -6.5403 -6.0532 -5.6580 -5.3336 -5.0608 -4.8255 -4.6019 -4.3745 -4.1511
 -3.9468 -3.7690 -3.6180 -3.4901 -3.3793 -3.1540 -2.9852 -2.8604 -2.7671 -2.6955
 -2.6399 -2.5957 -2.5591 -2.5276 -2.5005 -2.4771 -2.4583 -2.4454 -2.4391 -2.4402
 -7.0586 -6.4197 -5.8789 -5.4382 -5.0850 -4.7975 -4.5566 -4.3492 -4.1725 -4.0233
 -3.8847 -3.7452 -3.6100 -3.4875 -3.3792 -3.1561 -2.9864 -2.8606 -2.7679 -2.6983
 -2.6457 -2.6053 -2.5729 -2.5453 -2.5213 -2.5003 -2.4827 -2.4687 -2.4598 -2.4586
 -2.4652
 -7.0750 -6.4099 -5.8319 -5.3552 -4.9731 -4.6692 -4.4230 -4.2176 -4.0424 -3.8932
 -3.7698 -3.6682 -3.5741 -3.4766 -3.3778 -3.1590 -2.9887 -2.8613 -2.7680 -2.6994
 -2.6490 -2.6120 -2.5840 -2.5611 -2.5412 -2.5234 -2.5080 -2.4953 -2.4856 -2.4811
 -2.4851
 -7.0928 -6.4294 -5.8399 -5.3419 -4.9381 -4.6175 -4.3618 -4.1539 -3.9806 -3.8334
 -3.7073 -3.6000 -3.5098 -3.4317 -3.3558 -3.1596 -2.9899 -2.8609 -2.7663 -2.6979
 -2.6489 -2.6147 -2.5907 -2.5728 -2.5579 -2.5447 -2.5330 -2.5226 -2.5142 -2.5089
 -2.5086
 -7.0827 -6.4537 -5.8730 -5.3719 -4.9564 -4.6215 -4.3549 -4.1391 -3.9620 -3.8131
 -3.6857 -3.5754 -3.4793 -3.3957 -3.3223 -3.1543 -2.9929 -2.8624 -2.7657 -2.6960
 -2.6471 -2.6142 -2.5933 -2.5800 -2.5705 -2.5626 -2.5556 -2.5491 -2.5436 -2.5397
 -2.5383
 -7.0320 -6.4452 -5.9008 -5.4137 -4.9999 -4.6580 -4.3809 -4.1557 -3.9712 -3.8169
 -3.6851 -3.5710 -3.4709 -3.3827 -3.3042 -3.1401 -2.9931 -2.8640 -2.7652 -2.6935
 -2.6436 -2.6109 -2.5915 -2.5816 -2.5770 -2.5747 -2.5733 -2.5719 -2.5706 -2.5699
 -2.5702
 -6.9555 -6.4161 -5.9119 -5.4546 -5.0556 -4.7155 -4.4316 -4.1968 -4.0027 -3.8402
 -3.7017 -3.5816 -3.4763 -3.3833 -3.3015 -3.1170 -2.9905 -2.8657 -2.7648
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.0039 -8.6095 -8.2427 -7.9031 -7.5984 -7.2156 -6.6316 -5.8362 -5.1128 -4.5687
 -4.1936 -3.9320 -3.7412 -3.5921 -3.4688 -3.2274 -3.0461 -2.9013 -2.7805
 -8.6551 -8.2236 -7.8241 -7.4592 -7.1180 -6.7448 -6.2187 -5.5677 -4.9603 -4.4778
 -4.1250 -3.8730 -3.6872 -3.5422 -3.4218 -3.1869 -3.0127 -2.8779 -2.7686 -2.6781
 -8.4129 -7.9530 -7.5205 -7.1219 -6.7541 -6.3868 -5.9327 -5.3903 -4.8710 -4.4349
 -4.0985 -3.8487 -3.6626 -3.5176 -3.3980 -3.1649 -2.9940 -2.8644 -2.7617 -2.6778
 -2.6090
 -8.1827 -7.7226 -7.2803 -6.8621 -6.4704 -6.0984 -5.7046 -5.2492 -4.8015 -4.4091
 -4.0904 -3.8437 -3.6554 -3.5085 -3.3883 -3.1552 -2.9848 -2.8575 -2.7589 -2.6795
 -2.6151 -2.5624
 -7.7479 -7.3319 -6.9581 -6.5941 -6.2287 -5.8641 -5.5026 -5.1188 -4.7336 -4.3834
 -4.0866 -3.8467 -3.6578 -3.5086 -3.3870 -3.1530 -2.9817 -2.8548 -2.7584 -2.6825
 -2.6218 -2.5726 -2.5317 -2.4972
 -7.4077 -6.8954 -6.4737 -6.1270 -5.8301 -5.5559 -5.2735 -4.9661 -4.6481 -4.3455
 -4.0768 -3.8496 -3.6636 -3.5135 -3.3904 -3.1550 -2.9823 -2.8545 -2.7592 -2.6857
 -2.6280 -2.5822 -2.5448 -2.5132 -2.4865 -2.4642 -2.4465 -2.4341 -2.4287 -2.4303
 -7.2823 -6.6939 -6.1944 -5.7841 -5.4486 -5.1645 -4.9128 -4.6804 -4.4603 -4.2471
 -4.0375 -3.8406 -3.6670 -3.5195 -3.3960 -3.1594 -2.9851 -2.8557 -2.7602 -2.6883
 -2.6331 -2.5904 -2.5567 -2.5289 -2.5052 -2.4850 -2.4683 -2.4557 -2.4481 -2.4478
 -2.4546
 -7.2931 -6.6550 -6.0960 -5.6281 -5.2477 -4.9376 -4.6767 -4.4474 -4.2411 -4.0611
 -3.9093 -3.7758 -3.6466 -3.5194 -3.4015 -3.1648 -2.9891 -2.8577 -2.7610 -2.6896
 -2.6363 -2.5964 -2.5664 -2.5428 -2.5231 -2.5062 -2.4920 -2.4804 -2.4720 -2.4691
 -2.4738
 -7.3505 -6.6899 -6.0961 -5.5860 -5.1657 -4.8263 -4.5511 -4.3214 -4.1237 -3.9506
 -3.8010 -3.6758 -3.5721 -3.4800 -3.3888 -3.1686 -2.9921 -2.8588 -2.7605 -2.6888
 -2.6366 -2.5990 -2.5724 -2.5532 -2.5382 -2.5256 -2.5149 -2.5059 -2.4991 -2.4953
 -2.4965
 -7.3917 -6.7507 -6.1463 -5.6149 -5.1660 -4.8003 -4.5064 -4.2679 -4.0701 -3.9018
 -3.7563 -3.6305 -3.5228 -3.4315 -3.3523 -3.1690 -2.9975 -2.8621 -2.7613 -2.6881
 -2.6357 -2.5994 -2.5752 -2.5599 -2.5496 -2.5419 -2.5358 -2.5306 -2.5265 -2.5243
 -2.5245
 -7.3879 -6.7777 -6.2002 -5.6671 -5.2081 -4.8254 -4.5138 -4.2622 -4.0572 -3.8863
 -3.7408 -3.6150 -3.5055 -3.4100 -3.3267 -3.1555 -3.0008 -2.8657 -2.7624 -2.6869
 -2.6334 -2.5972 -2.5744 -2.5618 -2.5557 -2.5531 -2.5522 -2.5518 -2.5519 -2.5527
 -2.5547
 -7.3472 -6.7730 -6.2264 -5.7216 -5.2689 -4.8821 -4.5592 -4.2946 -4.0778 -3.8987
 -3.7479 -3.6185 -3.5058 -3.4069 -3.3120 -3.1281 -3.0020 -2.8696 -2.7638
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.1242 -8.7636 -8.4360 -8.1451 -7.9143 -7.5976 -7.0328 -6.1844 -5.3546 -4.7115
 -4.2670 -3.9637 -3.7495 -3.5886 -3.4591 -3.2138 -3.0334 -2.8914 -2.7742
 -8.7834 -8.3897 -8.0341 -7.7219 -7.4428 -7.1344 -6.6375 -5.9333 -5.2196 -4.6357
 -4.2129 -3.9165 -3.7050 -3.5465 -3.4195 -3.1791 -3.0040 -2.8698 -2.7621 -2.6722
 -8.5517 -8.1306 -7.7416 -7.3941 -7.0867 -6.7794 -6.3508 -5.7632 -5.1484 -4.6140
 -4.2039 -3.9060 -3.6905 -3.5293 -3.4016 -3.1614 -2.9880 -2.8577 -2.7554 -2.6715
 -2.6021
 -8.3679 -7.9338 -7.5224 -7.1435 -6.8006 -6.4804 -6.1123 -5.6210 -5.0935 -4.6097
 -4.2157 -3.9162 -3.6943 -3.5277 -3.3971 -3.1548 -2.9808 -2.8517 -2.7526 -2.6728
 -2.6073 -2.5535
 -8.0912 -7.6938 -7.3053 -6.9310 -6.5737 -6.2331 -5.8932 -5.4848 -5.0334 -4.6022
 -4.2317 -3.9359 -3.7088 -3.5359 -3.4010 -3.1551 -2.9794 -2.8498 -2.7522 -2.6753
 -2.6131 -2.5625 -2.5206 -2.4850
 -7.6580 -7.2355 -6.8901 -6.5916 -6.3042 -6.0043 -5.6840 -5.3384 -4.9576 -4.5799
 -4.2401 -3.9555 -3.7278 -3.5500 -3.4103 -3.1595 -2.9816 -2.8505 -2.7532 -2.6782
 -2.6187 -2.5710 -2.5322 -2.4998 -2.4725 -2.4502 -2.4330 -2.4214 -2.4164 -2.4184
 -7.4442 -6.9253 -6.4939 -6.1454 -5.8577 -5.6053 -5.3646 -5.1071 -4.8204 -4.5186
 -4.2268 -3.9660 -3.7456 -3.5665 -3.4228 -3.1662 -2.9862 -2.8529 -2.7547 -2.6808
 -2.6234 -2.5784 -2.5428 -2.5137 -2.4895 -2.4693 -2.4531 -2.4412 -2.4345 -2.4347
 -2.4419
 -7.4137 -6.8277 -6.3194 -5.8962 -5.5510 -5.2635 -5.0107 -4.7733 -4.5428 -4.3265
 -4.1243 -3.9306 -3.7460 -3.5794 -3.4367 -3.1745 -2.9920 -2.8564 -2.7565 -2.6826
 -2.6267 -2.5840 -2.5514 -2.5261 -2.5056 -2.4885 -2.4748 -2.4640 -2.4569 -2.4549
 -2.4601
 -7.4768 -6.8534 -6.2904 -5.8058 -5.4032 -5.0732 -4.7981 -4.5577 -4.3376 -4.1350
 -3.9562 -3.8052 -3.6751 -3.5546 -3.4367 -3.1817 -2.9969 -2.8591 -2.7572 -2.6825
 -2.6275 -2.5868 -2.5571 -2.5354 -2.5191 -2.5061 -2.4957 -2.4876 -2.4819 -2.4793
 -2.4818
 -7.5686 -6.9378 -6.3480 -5.8223 -5.3728 -5.0017 -4.6983 -4.4462 -4.2303 -4.0392
 -3.8693 -3.7213 -3.5965 -3.4919 -3.4006 -3.1884 -3.0044 -2.8642 -2.7596 -2.6830
 -2.6276 -2.5880 -2.5603 -2.5417 -2.5294 -2.5209 -2.5148 -2.5104 -2.5074 -2.5064
 -2.5082
 -7.6182 -7.0103 -6.4257 -5.8834 -5.4077 -5.0049 -4.6737 -4.4037 -4.1804 -3.9917
 -3.8281 -3.6854 -3.5611 -3.4544 -3.3632 -3.1776 -3.0110 -2.8697 -2.7623 -2.6832
 -2.6265 -2.5868 -2.5604 -2.5441 -2.5353 -2.5311 -2.5298 -2.5299 -2.5309 -2.5329
 -2.5363
 -7.6229 -7.0436 -6.4828 -5.9549 -5.4728 -5.0550 -4.7036 -4.4144 -4.1776 -3.9818
 -3.8166 -3.6746 -3.5510 -3.4431 -3.3245 -3.1493 -3.0167 -2.8756 -2.7653
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.1882 -8.8563 -8.5655 -8.3212 -8.1051 -7.8381 -7.3137 -6.4510 -5.5821 -4.8600
 -4.3523 -4.0073 -3.7676 -3.5907 -3.4540 -3.2021 -3.0214 -2.8810 -2.7657
 -8.8567 -8.4937 -8.1777 -7.9157 -7.6915 -7.4361 -6.9656 -6.2392 -5.4650 -4.7990
 -4.3108 -3.9702 -3.7308 -3.5557 -3.4199 -3.1721 -2.9953 -2.8606 -2.7534 -2.6637
 -8.6328 -8.2409 -7.8897 -7.5903 -7.3396 -7.0896 -6.6960 -6.0921 -5.4153 -4.7977
 -4.3186 -3.9726 -3.7256 -3.5453 -3.4068 -3.1574 -2.9811 -2.8492 -2.7464 -2.6622
