 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.4328 -2.3922 -2.5811 -2.5586 -2.4393 -2.2677 -2.0767 -1.9503 -1.8404 -1.7249
 -1.6149 -1.5114 -1.4164 -1.3318 -1.2590 -1.1078 -1.0194 -0.9541 -0.9361
 -2.4314 -2.3095 -2.2095 -2.1482 -2.1252 -2.0759 -1.9759 -1.8614 -1.7552 -1.6539
 -1.5562 -1.4644 -1.3807 -1.3056 -1.2390 -1.1069 -1.0203 -0.9728 -0.9516 -0.9463
 -2.2909 -2.1761 -2.0665 -1.9704 -1.8948 -1.8536 -1.8285 -1.7743 -1.6927 -1.6016
 -1.5143 -1.4316 -1.3555 -1.2872 -1.2265 -1.1064 -1.0283 -0.9867 -0.9689 -0.9648
 -0.9695
 -2.1696 -2.0726 -1.9723 -1.8747 -1.7865 -1.7119 -1.6563 -1.6245 -1.5946 -1.5445
 -1.4767 -1.4048 -1.3368 -1.2747 -1.2191 -1.1081 -1.0357 -0.9984 -0.9838 -0.9811
 -0.9858 -0.9961
 -2.0533 -1.9763 -1.8926 -1.8048 -1.7186 -1.6398 -1.5716 -1.5150 -1.4756 -1.4450
 -1.4116 -1.3666 -1.3143 -1.2610 -1.2111 -1.1087 -1.0405 -1.0065 -0.9950 -0.9949
 -1.0007 -1.0109 -1.0253 -1.0438
 -1.9411 -1.8784 -1.8127 -1.7401 -1.6636 -1.5880 -1.5188 -1.4583 -1.4072 -1.3654
 -1.3319 -1.3023 -1.2697 -1.2331 -1.1949 -1.1055 -1.0412 -1.0092 -1.0006 -1.0048
 -1.0133 -1.0249 -1.0395 -1.0570 -1.0775 -1.1017 -1.1300 -1.1630 -1.2010 -1.2440
 -1.8360 -1.7817 -1.7290 -1.6708 -1.6079 -1.5416 -1.4761 -1.4158 -1.3640 -1.3198
 -1.2815 -1.2481 -1.2189 -1.1913 -1.1631 -1.0943 -1.0370 -1.0050 -0.9995 -1.0084
 -1.0217 -1.0364 -1.0528 -1.0710 -1.0911 -1.1119 -1.1355 -1.1640 -1.1994 -1.2418
 -1.2873
 -1.7413 -1.6905 -1.6437 -1.5957 -1.5451 -1.4914 -1.4347 -1.3782 -1.3270 -1.2831
 -1.2457 -1.2126 -1.1823 -1.1550 -1.1298 -1.0732 -1.0268 -0.9974 -0.9922 -1.0047
 -1.0236 -1.0434 -1.0633 -1.0837 -1.1051 -1.1273 -1.1497 -1.1746 -1.2042 -1.2405
 -1.2847
