 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0732 -1.1818 -1.2878 -1.3918 -1.4942 -1.5954 -1.6950 -1.7917 -1.8823 -1.9632
 -2.0274 -2.0734 -2.1094 -2.1592 -2.2277 -2.4132 -2.5943 -2.7697 -2.9390 -3.1006
 -3.2541 -3.4001 -3.5393 -3.6726 -3.8011
 -1.0734 -1.1789 -1.2815 -1.3813 -1.4787 -1.5740 -1.6675 -1.7588 -1.8481 -1.9355
 -2.0187 -2.0896 -2.1379 -2.1816 -2.2437 -2.4259 -2.6069 -2.7814 -2.9501 -3.1117
 -3.2653 -3.4115 -3.5508 -3.6841 -3.8120 -3.9356
 -1.0805 -1.1820 -1.2811 -1.3774 -1.4710 -1.5623 -1.6516 -1.7387 -1.8232 -1.9054
 -1.9865 -2.0669 -2.1368 -2.1888 -2.2527 -2.4343 -2.6150 -2.7891 -2.9575 -3.1191
 -3.2729 -3.4193 -3.5588 -3.6921 -3.8197 -3.9425 -4.0614 -4.1767 -4.2887 -4.3986
 -1.0988 -1.1931 -1.2869 -1.3790 -1.4691 -1.5572 -1.6433 -1.7276 -1.8098 -1.8895
 -1.9668 -2.0432 -2.1198 -2.1810 -2.2443 -2.4364 -2.6194 -2.7936 -2.9618 -3.1236
 -3.2779 -3.4246 -3.5645 -3.6979 -3.8256 -3.9480 -4.0661 -4.1805 -4.2914 -4.3994
 -4.5057
 -1.1329 -1.2174 -1.3028 -1.3881 -1.4732 -1.5574 -1.6405 -1.7222 -1.8024 -1.8809
 -1.9573 -2.0318 -2.1055 -2.1748 -2.2345 -2.4265 -2.6171 -2.7943 -2.9633 -3.1257
 -3.2806 -3.4280 -3.5683 -3.7021 -3.8301 -3.9526 -4.0703 -4.1839 -4.2940 -4.4008
 -4.5051
 -1.1839 -1.2592 -1.3348 -1.4107 -1.4879 -1.5660 -1.6446 -1.7231 -1.8011 -1.8782
 -1.9539 -2.0281 -2.1009 -2.1717 -2.2330 -2.4174 -2.6093 -2.7914 -2.9636 -3.1279
 -3.2840 -3.4323 -3.5733 -3.7079 -3.8363 -3.9592 -4.0771 -4.1906 -4.3001 -4.4063
 -4.5095
 -1.2433 -1.3134 -1.3814 -1.4478 -1.5151 -1.5847 -1.6562 -1.7295 -1.8039 -1.8784
 -1.9526 -2.0259 -2.0983 -2.1690 -2.2352 -2.4100 -2.5974 -2.7808 -2.9556 -3.1231
 -3.2817 -3.4314 -3.5733 -3.7085 -3.8377 -3.9612 -4.0796 -4.1932 -4.3026 -4.4083
 -4.5129
 -1.3089 -1.3768 -1.4401 -1.5004 -1.5596 -1.6193 -1.6818 -1.7472 -1.8155 -1.8857
 -1.9567 -2.0281 -2.0991 -2.1692 -2.2375 -2.4079 -2.5886 -2.7697 -2.9452 -3.1143
 -3.2761 -3.4284 -3.5718 -3.7080 -3.8379 -3.9622 -4.0813 -4.1955 -4.3052 -4.4110
 -4.5133
 -1.3806 -1.4494 -1.5060 -1.5646 -1.6184 -1.6709 -1.7244 -1.7804 -1.8402 -1.9035
 -1.9693 -2.0369 -2.1051 -2.1736 -2.2399 -2.4111 -2.5829 -2.7581 -2.9324
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0301 -1.1078 -1.1837 -1.2614 -1.3291 -1.3995 -1.4773 -1.5621 -1.6449 -1.7214
 -1.7943 -1.8681 -1.9413 -2.0152 -2.1133 -2.2899
 -1.0926 -1.1885 -1.2771 -1.3586 -1.4337 -1.5070 -1.5831 -1.6637 -1.7419 -1.8128
 -1.8766 -1.9378 -2.0031 -2.0744 -2.1558 -2.3362 -2.5153 -2.6938 -2.8644
 -1.1182 -1.2253 -1.3246 -1.4167 -1.5020 -1.5819 -1.6598 -1.7384 -1.8141 -1.8824
 -1.9415 -1.9944 -2.0511 -2.1179 -2.1901 -2.3730 -2.5522 -2.7275 -2.8967 -3.0573
 -3.2101
 -1.1069 -1.2182 -1.3262 -1.4357 -1.5340 -1.6243 -1.7074 -1.7862 -1.8615 -1.9302
 -1.9890 -2.0379 -2.0853 -2.1457 -2.2162 -2.4003 -2.5799 -2.7532 -2.9211 -3.0818
 -3.2348 -3.3807 -3.5201
 -1.0856 -1.1962 -1.3068 -1.4169 -1.5243 -1.6269 -1.7230 -1.8113 -1.8914 -1.9633
 -2.0258 -2.0763 -2.1174 -2.1675 -2.2341 -2.4181 -2.5984 -2.7709 -2.9376 -3.0981
 -3.2514 -3.3974 -3.5367 -3.6703 -3.7991
 -1.0781 -1.1857 -1.2914 -1.3968 -1.5012 -1.6034 -1.7023 -1.7973 -1.8877 -1.9718
 -2.0446 -2.1044 -2.1503 -2.1903 -2.2486 -2.4295 -2.6105 -2.7829 -2.9488 -3.1089
 -3.2623 -3.4085 -3.5480 -3.6815 -3.8097 -3.9337
 -1.0775 -1.1825 -1.2850 -1.3855 -1.4844 -1.5818 -1.6770 -1.7693 -1.8584 -1.9450
 -2.0287 -2.1050 -2.1657 -2.2131 -2.2638 -2.4371 -2.6181 -2.7908 -2.9562 -3.1160
 -3.2695 -3.4160 -3.5557 -3.6892 -3.8171 -3.9403 -4.0598 -4.1755 -4.2876 -4.3970
 -1.0800 -1.1841 -1.2844 -1.3820 -1.4773 -1.5707 -1.6623 -1.7513 -1.8373 -1.9197
 -1.9994 -2.0780 -2.1525 -2.2125 -2.2688 -2.4428 -2.6227 -2.7957 -2.9610 -3.1205
 -3.2742 -3.4211 -3.5611 -3.6948 -3.8227 -3.9455 -4.0641 -4.1790 -4.2902 -4.3980
 -4.5040
 -1.0896 -1.1892 -1.2871 -1.3824 -1.4752 -1.5656 -1.6539 -1.7401 -1.8240 -1.9048
 -1.9822 -2.0569 -2.1307 -2.1985 -2.2572 -2.4421 -2.6250 -2.7982 -2.9636 -3.1230
 -3.2769 -3.4243 -3.5648 -3.6988 -3.8270 -3.9497 -4.0679 -4.1820 -4.2925 -4.3995
 -4.5036
 -1.1107 -1.2027 -1.2958 -1.3877 -1.4777 -1.5655 -1.6512 -1.7349 -1.8168 -1.8965
 -1.9734 -2.0476 -2.1194 -2.1888 -2.2492 -2.4312 -2.6243 -2.8008 -2.9668 -3.1264
 -3.2805 -3.4286 -3.5698 -3.7045 -3.8331 -3.9562 -4.0744 -4.1882 -4.2982 -4.4047
 -4.5081
 -1.1442 -1.2273 -1.3126 -1.3982 -1.4835 -1.5676 -1.6504 -1.7315 -1.8113 -1.8896
 -1.9660 -2.0404 -2.1124 -2.1820 -2.2465 -2.4186 -2.6117 -2.7954 -2.9643 -3.1245
 -3.2791 -3.4277 -3.5696 -3.7050 -3.8343 -3.9579 -4.0765 -4.1904 -4.3002 -4.4064
 -4.5114
 -1.1903 -1.2671 -1.3433 -1.4208 -1.4988 -1.5770 -1.6552 -1.7328 -1.8099 -1.8862
 -1.9615 -2.0355 -2.1078 -2.1780 -2.2452 -2.4121 -2.5987 -2.7844 -2.9578 -3.1201
 -3.2757 -3.4253 -3.5681 -3.7044 -3.8344 -3.9588 -4.0780 -4.1925 -4.3025 -4.4087
 -4.5114
 -1.2491 -1.3187 -1.3882 -1.4577 -1.5275 -1.5981 -1.6696 -1.7417 -1.8146 -1.8878
 -1.9609 -2.0335 -2.1052 -2.1756 -2.2453 -2.4117 -2.5853 -2.7678 -2.9473
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F1000W
 -0.9991 -1.0830 -1.1588 -1.2266 -1.2907 -1.3622 -1.4437 -1.5396 -1.6305 -1.7161
 -1.7975 -1.8765 -1.9525 -2.0261 -2.0990 -2.2780
 -1.0731 -1.1646 -1.2481 -1.3235 -1.3931 -1.4641 -1.5433 -1.6321 -1.7181 -1.7986
 -1.8730 -1.9437 -2.0143 -2.0863 -2.1587 -2.3367 -2.5104 -2.6845 -2.8553
 -1.1170 -1.2164 -1.3077 -1.3908 -1.4666 -1.5390 -1.6161 -1.6997 -1.7823 -1.8599
 -1.9305 -1.9956 -2.0606 -2.1295 -2.2008 -2.3789 -2.5546 -2.7264 -2.8936 -3.0542
 -3.2069
 -1.1308 -1.2384 -1.3376 -1.4285 -1.5111 -1.5869 -1.6621 -1.7424 -1.8231 -1.9000
 -1.9700 -2.0322 -2.0914 -2.1557 -2.2253 -2.4046 -2.5827 -2.7541 -2.9193 -3.0789
 -3.2316 -3.3772 -3.5166
 -1.1127 -1.2247 -1.3366 -1.4400 -1.5340 -1.6184 -1.6954 -1.7731 -1.8523 -1.9291
 -2.0000 -2.0623 -2.1175 -2.1753 -2.2414 -2.4210 -2.6006 -2.7722 -2.9365 -3.0952
 -3.2477 -3.3937 -3.5332 -3.6671 -3.7963
 -1.0876 -1.1988 -1.3097 -1.4182 -1.5224 -1.6206 -1.7111 -1.7929 -1.8723 -1.9500
 -2.0230 -2.0883 -2.1435 -2.1946 -2.2545 -2.4314 -2.6118 -2.7839 -2.9481 -3.1060
 -3.2583 -3.4045 -3.5441 -3.6779 -3.8065 -3.9309
 -1.0791 -1.1856 -1.2903 -1.3941 -1.4968 -1.5971 -1.6936 -1.7853 -1.8722 -1.9547
 -2.0326 -2.1039 -2.1658 -2.2170 -2.2688 -2.4383 -2.6188 -2.7914 -2.9557 -3.1132
 -3.2653 -3.4116 -3.5514 -3.6852 -3.8136 -3.9372 -4.0571 -4.1736 -4.2865 -4.3954
 -1.0797 -1.1834 -1.2841 -1.3835 -1.4820 -1.5794 -1.6748 -1.7665 -1.8538 -1.9375
 -2.0188 -2.0968 -2.1684 -2.2307 -2.2847 -2.4437 -2.6230 -2.7961 -2.9607 -3.1181
 -3.2699 -3.4164 -3.5565 -3.6905 -3.8187 -3.9419 -4.0610 -4.1764 -4.2885 -4.3966
 -4.5019
 -1.0835 -1.1863 -1.2852 -1.3815 -1.4762 -1.5700 -1.6624 -1.7525 -1.8395 -1.9221
 -2.0006 -2.0766 -2.1504 -2.2198 -2.2836 -2.4492 -2.6255 -2.7988 -2.9638 -3.1213
 -3.2735 -3.4194 -3.5598 -3.6941 -3.8225 -3.9456 -4.0643 -4.1792 -4.2904 -4.3979
 -4.5017
 -1.0882 -1.1916 -1.2895 -1.3846 -1.4772 -1.5681 -1.6575 -1.7450 -1.8304 -1.9126
 -1.9908 -2.0650 -2.1361 -2.2045 -2.2696 -2.4469 -2.6295 -2.8026 -2.9680 -3.1257
 -3.2773 -3.4238 -3.5646 -3.6994 -3.8283 -3.9517 -4.0704 -4.1847 -4.2954 -4.4026
 -4.5063
 -1.0974 -1.1970 -1.2927 -1.3865 -1.4780 -1.5672 -1.6544 -1.7394 -1.8228 -1.9039
 -1.9820 -2.0567 -2.1277 -2.1955 -2.2598 -2.4317 -2.6241 -2.8021 -2.9679 -3.1257
 -3.2771 -3.4234 -3.5644 -3.6998 -3.8293 -3.9532 -4.0722 -4.1865 -4.2969 -4.4037
 -4.5093
 -1.1162 -1.2081 -1.2995 -1.3902 -1.4799 -1.5676 -1.6531 -1.7365 -1.8180 -1.8975
 -1.9750 -2.0500 -2.1220 -2.1908 -2.2563 -2.4204 -2.6095 -2.7967 -2.9663 -3.1247
 -3.2760 -3.4221 -3.5632 -3.6991 -3.8292 -3.9538 -4.0734 -4.1882 -4.2987 -4.4054
 -4.5086
 -1.1488 -1.2316 -1.3157 -1.4008 -1.4861 -1.5708 -1.6541 -1.7357 -1.8154 -1.8934
 -1.9697 -2.0443 -2.1168 -2.1869 -2.2591 -2.4130 -2.5857 -2.7864 -2.9632
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1000W
 -0.9671 -1.0446 -1.1151 -1.1821 -1.2491 -1.3260 -1.4138 -1.5125 -1.5821 -1.7030
 -1.7930 -1.8790 -1.9596 -2.0353 -2.1073 -2.2824
 -1.0483 -1.1358 -1.2156 -1.2888 -1.3585 -1.4307 -1.5107 -1.5999 -1.6894 -1.7774
 -1.8623 -1.9438 -2.0218 -2.0966 -2.1687 -2.3429 -2.5109 -2.6799 -2.8467
 -1.1032 -1.1987 -1.2862 -1.3653 -1.4381 -1.5077 -1.5815 -1.6636 -1.7479 -1.8315
 -1.9126 -1.9906 -2.0660 -2.1394 -2.2112 -2.3853 -2.5549 -2.7250 -2.8895 -3.0490
 -3.2020
 -1.1318 -1.2333 -1.3269 -1.4116 -1.4878 -1.5571 -1.6262 -1.7036 -1.7845 -1.8653
 -1.9439 -2.0194 -2.0922 -2.1637 -2.2348 -2.4096 -2.5828 -2.7534 -2.9172 -3.0750
 -3.2272 -3.3728 -3.5123
 -1.1386 -1.2470 -1.3473 -1.4388 -1.5209 -1.5936 -1.6603 -1.7327 -1.8105 -1.8893
 -1.9664 -2.0403 -2.1108 -2.1799 -2.2494 -2.4246 -2.6001 -2.7714 -2.9352 -3.0922
 -3.2436 -3.3892 -3.5287 -3.6627 -3.7922
 -1.1136 -1.2311 -1.3426 -1.4456 -1.5383 -1.6193 -1.6894 -1.7576 -1.8320 -1.9088
 -1.9848 -2.0579 -2.1269 -2.1932 -2.2601 -2.4342 -2.6109 -2.7827 -2.9469 -3.1036
 -3.2544 -3.3997 -3.5392 -3.6731 -3.8022 -3.9271
 -1.0870 -1.1992 -1.3103 -1.4192 -1.5237 -1.6207 -1.7055 -1.7774 -1.8499 -1.9252
 -2.0006 -2.0737 -2.1425 -2.2071 -2.2706 -2.4406 -2.6177 -2.7900 -2.9544 -3.1113
 -3.2617 -3.4067 -3.5461 -3.6799 -3.8086 -3.9327 -4.0533 -4.1705 -4.2843 -4.3942
 -1.0776 -1.1840 -1.2887 -1.3926 -1.4953 -1.5953 -1.6894 -1.7741 -1.8520 -1.9301
 -2.0079 -2.0836 -2.1553 -2.2206 -2.2830 -2.4456 -2.6218 -2.7946 -2.9594 -3.1165
 -3.2667 -3.4114 -3.5506 -3.6845 -3.8130 -3.9368 -4.0565 -4.1727 -4.2856 -4.3951
 -4.5005
 -1.0797 -1.1828 -1.2828 -1.3812 -1.4789 -1.5758 -1.6702 -1.7594 -1.8417 -1.9199
 -1.9978 -2.0759 -2.1525 -2.2255 -2.2929 -2.4511 -2.6245 -2.7974 -2.9626 -3.1198
 -3.2700 -3.4144 -3.5536 -3.6876 -3.8163 -3.9398 -4.0592 -4.1746 -4.2866 -4.3954
 -4.5026
 -1.0862 -1.1900 -1.2878 -1.3826 -1.4758 -1.5683 -1.6600 -1.7492 -1.8343 -1.9145
 -1.9907 -2.0649 -2.1388 -2.2126 -2.2855 -2.4585 -2.6288 -2.8015 -2.9671 -3.1246
 -3.2749 -3.4191 -3.5582 -3.6924 -3.8214 -3.9453 -4.0646 -4.1797 -4.2911 -4.3993
 -4.5041
 -1.0919 -1.1953 -1.2929 -1.3864 -1.4772 -1.5663 -1.6545 -1.7416 -1.8265 -1.9082
 -1.9858 -2.0596 -2.1304 -2.1998 -2.2694 -2.4492 -2.6300 -2.8017 -2.9674 -3.1251
 -3.2754 -3.4195 -3.5583 -3.6926 -3.8220 -3.9463 -4.0659 -4.1808 -4.2919 -4.3996
 -4.5039
 -1.0947 -1.1980 -1.2961 -1.3897 -1.4799 -1.5676 -1.6537 -1.7383 -1.8216 -1.9029
 -1.9813 -2.0564 -2.1276 -2.1959 -2.2623 -2.4337 -2.6209 -2.8013 -2.9671 -3.1250
 -3.2753 -3.4192 -3.5579 -3.6922 -3.8219 -3.9467 -4.0668 -4.1821 -4.2932 -4.4007
 -4.5046
 -1.1007 -1.2012 -1.2980 -1.3915 -1.4814 -1.5687 -1.6540 -1.7373 -1.8190 -1.8990
 -1.9770 -2.0526 -2.1251 -2.1945 -2.2642 -2.4120 -2.6015 -2.8003 -2.9662
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =F1000W
 -0.9536 -1.0295 -1.0994 -1.1680 -1.2373 -1.3162 -1.4053 -1.5045 -1.5765 -1.6986
 -1.7904 -1.8774 -1.9593 -2.0361 -2.1084 -2.2812
 -1.0370 -1.1235 -1.2025 -1.2761 -1.3470 -1.4202 -1.5006 -1.5895 -1.6800 -1.7699
 -1.8574 -1.9414 -2.0214 -2.0974 -2.1699 -2.3429 -2.5094 -2.6763 -2.8425
 -1.0940 -1.1888 -1.2754 -1.3541 -1.4271 -1.4970 -1.5705 -1.6517 -1.7362 -1.8214
 -1.9053 -1.9866 -2.0648 -2.1399 -2.2124 -2.3859 -2.5532 -2.7226 -2.8869 -3.0459
 -3.1988
 -1.1246 -1.2254 -1.3181 -1.4020 -1.4776 -1.5465 -1.6150 -1.6911 -1.7714 -1.8531
 -1.9341 -2.0130 -2.0895 -2.1636 -2.2359 -2.4102 -2.5810 -2.7512 -2.9151 -3.0726
 -3.2246 -3.3703 -3.5102
 -1.1358 -1.2426 -1.3414 -1.4314 -1.5120 -1.5834 -1.6490 -1.7200 -1.7968 -1.8756
 -1.9542 -2.0312 -2.1057 -2.1783 -2.2499 -2.4251 -2.5984 -2.7692 -2.9332 -3.0901
 -3.2413 -3.3868 -3.5262 -3.6603 -3.7900
 -1.1186 -1.2353 -1.3440 -1.4435 -1.5328 -1.6109 -1.6787 -1.7451 -1.8180 -1.8942
 -1.9707 -2.0460 -2.1188 -2.1895 -2.2595 -2.4346 -2.6093 -2.7806 -2.9449 -3.1017
 -3.2523 -3.3974 -3.5368 -3.6706 -3.7997 -3.9248
 -1.0867 -1.2012 -1.3144 -1.4242 -1.5276 -1.6210 -1.6999 -1.7676 -1.8374 -1.9111
 -1.9860 -2.0599 -2.1314 -2.2003 -2.2680 -2.4408 -2.6162 -2.7880 -2.9524 -3.1095
 -3.2597 -3.4043 -3.5434 -3.6772 -3.8059 -3.9304 -4.0512 -4.1686 -4.2827 -4.3929
 -1.0725 -1.1805 -1.2869 -1.3928 -1.4969 -1.5971 -1.6902 -1.7715 -1.8458 -1.9212
 -1.9969 -2.0716 -2.1437 -2.2121 -2.2777 -2.4455 -2.6206 -2.7928 -2.9574 -3.1146
 -3.2648 -3.4089 -3.5478 -3.6815 -3.8100 -3.9339 -4.0540 -4.1705 -4.2837 -4.3936
 -4.4995
 -1.0717 -1.1757 -1.2768 -1.3766 -1.4758 -1.5738 -1.6684 -1.7562 -1.8360 -1.9129
 -1.9909 -2.0692 -2.1459 -2.2190 -2.2874 -2.4502 -2.6234 -2.7958 -2.9607 -3.1180
 -3.2682 -3.4120 -3.5506 -3.6843 -3.8129 -3.9367 -4.0562 -4.1720 -4.2845 -4.3936
 -4.4991
 -1.0790 -1.1815 -1.2797 -1.3753 -1.4695 -1.5632 -1.6555 -1.7446 -1.8284 -1.9068
