 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  g   
 -6.3967 -6.1249 -5.8660 -5.6187 -5.3932 -5.1889 -4.9994 -4.8227 -4.6639 -4.5259
 -4.3844 -4.2206 -4.0480 -3.8831 -3.7330 -3.4256 -3.1959 -3.0176 -2.8747 -2.7586
 -2.6628 -2.5811 -2.5089 -2.4434 -2.3822 -2.3259 -2.2756 -2.2323 -2.1974 -2.1752
 -6.2670 -6.0223 -5.7886 -5.5570 -5.3370 -5.1351 -4.9488 -4.7728 -4.6046 -4.4468
 -4.3011 -4.1648 -4.0244 -3.8768 -3.7305 -3.4172 -3.1846 -3.0092 -2.8723 -2.7633
 -2.6749 -2.6003 -2.5346 -2.4747 -2.4191 -2.3654 -2.3155 -2.2722 -2.2376 -2.2129
 -2.1975
 -6.1458 -5.9217 -5.7117 -5.4999 -5.2915 -5.0936 -4.9108 -4.7399 -4.5766 -4.4183
 -4.2660 -4.1215 -3.9871 -3.8585 -3.7294 -3.4229 -3.1825 -3.0055 -2.8708 -2.7659
 -2.6832 -2.6154 -2.5566 -2.5033 -2.4535 -2.4045 -2.3580 -2.3160 -2.2805 -2.2527
 -2.2335
 -6.0391 -5.8265 -5.6311 -5.4382 -5.2454 -5.0561 -4.8768 -4.7093 -4.5517 -4.3996
 -4.2510 -4.1061 -3.9677 -3.8384 -3.7169 -3.4316 -3.1876 -3.0046 -2.8692 -2.7658
 -2.6863 -2.6239 -2.5720 -2.5260 -2.4831 -2.4420 -2.4028 -2.3667 -2.3336 -2.3035
 -2.2759
 -5.9524 -5.7412 -5.5529 -5.3755 -5.1984 -5.0223 -4.8496 -4.6849 -4.5307 -4.3844
 -4.2427 -4.1036 -3.9673 -3.8368 -3.7142 -3.4392 -3.2013 -3.0116 -2.8717 -2.7670
 -2.6879 -2.6281 -2.5814 -2.5423 -2.5068 -2.4730 -2.4404 -2.4086 -2.3782 -2.3498
 -2.3235
 -5.8849 -5.6666 -5.4791 -5.3093 -5.1443 -4.9816 -4.8206 -4.6624 -4.5107 -4.3674
 -4.2312 -4.0991 -3.9693 -3.8420 -3.7197 -3.4454 -3.2129 -3.0222 -2.8767 -2.7689
 -2.6885 -2.6289 -2.5847 -2.5508 -2.5223 -2.4962 -2.4711 -2.4463 -2.4218 -2.3980
 -2.3760
 -5.8296 -5.6028 -5.4095 -5.2385 -5.0813 -4.9302 -4.7814 -4.6345 -4.4900 -4.3499
 -4.2166 -4.0895 -3.9664 -3.8457 -3.7273 -3.4543 -3.2227 -3.0324 -2.8832
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  g   
 -7.7123 -7.4315 -7.0078 -6.5809 -6.1833 -5.8454 -5.5821 -5.3476 -5.1261 -4.9179
 -4.7203 -4.5356 -4.3658 -4.2108 -4.0691 -3.7565 -3.4749 -3.2124 -2.9807
 -7.1148 -6.9595 -6.7897 -6.4457 -6.0709 -5.7230 -5.4332 -5.1917 -4.9697 -4.7617
 -4.5641 -4.3794 -4.2097 -4.0563 -3.9179 -3.6221 -3.3679 -3.1391 -2.9367 -2.7667
 -6.8684 -6.5466 -6.3551 -6.2438 -5.9914 -5.6642 -5.3564 -5.0973 -4.8737 -4.6672
 -4.4709 -4.2861 -4.1154 -3.9607 -3.8220 -3.5323 -3.2942 -3.0877 -2.9076 -2.7547
 -2.6278
 -6.7449 -6.3943 -6.1023 -5.8844 -5.7518 -5.5974 -5.3323 -5.0590 -4.8227 -4.6160
 -4.4218 -4.2375 -4.0656 -3.9086 -3.7674 -3.4765 -3.2461 -3.0537 -2.8896 -2.7503
 -2.6335 -2.5344
 -6.6594 -6.3194 -6.0114 -5.7435 -5.5219 -5.3485 -5.2189 -5.0438 -4.8128 -4.5957
 -4.4027 -4.2197 -4.0469 -3.8873 -3.7427 -3.4455 -3.2168 -3.0322 -2.8791 -2.7505
 -2.6425 -2.5506 -2.4706 -2.3993
 -6.5912 -6.2702 -5.9659 -5.6893 -5.4446 -5.2313 -5.0481 -4.8951 -4.7611 -4.5933
 -4.4039 -4.2222 -4.0494 -3.8877 -3.7394 -3.4327 -3.2006 -3.0194 -2.8732 -2.7529
 -2.6528 -2.5679 -2.4939 -2.4278 -2.3675 -2.3126 -2.2632 -2.2193 -2.1832 -2.1630
 -6.5336 -6.2319 -5.9399 -5.6655 -5.4164 -5.1954 -4.9967 -4.8152 -4.6525 -4.5120
 -4.3781 -4.2275 -4.0638 -3.9025 -3.7514 -3.4339 -3.1945 -3.0124 -2.8699 -2.7554
 -2.6620 -2.5839 -2.5163 -2.4559 -2.4006 -2.3490 -2.3017 -2.2597 -2.2237 -2.1962
 -2.1843
 -6.4815 -6.1982 -5.9207 -5.6542 -5.4055 -5.1800 -4.9780 -4.7936 -4.6220 -4.4623
 -4.3171 -4.1854 -4.0547 -3.9154 -3.7713 -3.4463 -3.1968 -3.0103 -2.8682 -2.7571
 -2.6688 -2.5968 -2.5357 -2.4818 -2.4322 -2.3860 -2.3416 -2.3008 -2.2658 -2.2383
 -2.2194
 -6.4387 -6.1640 -5.9006 -5.6446 -5.4002 -5.1740 -4.9690 -4.7835 -4.6124 -4.4510
 -4.2984 -4.1556 -4.0223 -3.8966 -3.7726 -3.4645 -3.2049 -3.0109 -2.8666 -2.7565
 -2.6712 -2.6041 -2.5494 -2.5023 -2.4594 -2.4192 -2.3815 -2.3470 -2.3157 -2.2872
 -2.2614
 -6.4105 -6.1396 -5.8833 -5.6391 -5.4026 -5.1783 -4.9713 -4.7831 -4.6119 -4.4527
 -4.3014 -4.1568 -4.0185 -3.8876 -3.7651 -3.4821 -3.2248 -3.0199 -2.8696 -2.7577
 -2.6728 -2.6082 -2.5581 -2.5173 -2.4815 -2.4483 -2.4170 -2.3869 -2.3583 -2.3321
 -2.3092
 -6.3982 -6.1117 -5.8625 -5.6288 -5.4034 -5.1855 -4.9793 -4.7885 -4.6148 -4.4555
 -4.3069 -4.1652 -4.0284 -3.8961 -3.7700 -3.4905 -3.2457 -3.0361 -2.8766 -2.7601
 -2.6736 -2.6093 -2.5615 -2.5254 -2.4960 -2.4701 -2.4461 -2.4227 -2.3999 -2.3782
 -2.3582
 -6.4041 -6.0959 -5.8400 -5.6119 -5.3953 -5.1873 -4.9879 -4.7980 -4.6216 -4.4599
 -4.3112 -4.1722 -4.0393 -3.9104 -3.7850 -3.5006 -3.2610 -3.0550 -2.8884
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  g   
 -7.7101 -7.3068 -6.8361 -6.4112 -6.0304 -5.7081 -5.4509 -5.2253 -5.0155 -4.8156
 -4.6276 -4.4519 -4.2899 -4.1422 -4.0076 -3.7138 -3.4536 -3.2102 -2.9865
 -7.1803 -7.0583 -6.7358 -6.3283 -5.9481 -5.6073 -5.3306 -5.0971 -4.8851 -4.6852
 -4.4967 -4.3204 -4.1579 -4.0103 -3.8771 -3.5946 -3.3546 -3.1377 -2.9421 -2.7725
 -6.8642 -6.5970 -6.4896 -6.2688 -5.9172 -5.5761 -5.2732 -5.0249 -4.8096 -4.6104
 -4.4226 -4.2458 -4.0819 -3.9324 -3.7977 -3.5170 -3.2878 -3.0880 -2.9117 -2.7587
 -2.6296
 -6.7609 -6.4043 -6.1379 -5.9881 -5.8542 -5.5758 -5.2713 -4.9997 -4.7740 -4.5737
 -4.3871 -4.2106 -4.0452 -3.8930 -3.7551 -3.4701 -3.2449 -3.0554 -2.8924 -2.7522
 -2.6332 -2.5321
 -6.7083 -6.3451 -6.0262 -5.7689 -5.5782 -5.4495 -5.2735 -5.0178 -4.7725 -4.5639
 -4.3776 -4.2018 -4.0355 -3.8807 -3.7391 -3.4456 -3.2191 -3.0349 -2.8808 -2.7504
 -2.6401 -2.5461 -2.4646 -2.3924
 -6.6764 -6.3227 -5.9964 -5.7085 -5.4660 -5.2636 -5.1018 -4.9674 -4.7918 -4.5792
 -4.3859 -4.2105 -4.0439 -3.8871 -3.7419 -3.4377 -3.2056 -3.0228 -2.8742 -2.7511
 -2.6483 -2.5611 -2.4856 -2.4187 -2.3585 -2.3038 -2.2541 -2.2110 -2.1767 -2.1552
 -6.6575 -6.3159 -5.9937 -5.6985 -5.4376 -5.2121 -5.0151 -4.8416 -4.6945 -4.5594
 -4.4006 -4.2306 -4.0646 -3.9067 -3.7585 -3.4428 -3.2019 -3.0167 -2.8706 -2.7525
 -2.6559 -2.5752 -2.5060 -2.4447 -2.3893 -2.3385 -2.2926 -2.2512 -2.2148 -2.1875
 -2.1757
 -6.6446 -6.3178 -6.0030 -5.7085 -5.4403 -5.2034 -4.9953 -4.8090 -4.6394 -4.4859
 -4.3499 -4.2206 -4.0811 -3.9322 -3.7846 -3.4586 -3.2067 -3.0157 -2.8693 -2.7538
 -2.6617 -2.5866 -2.5236 -2.4686 -2.4190 -2.3731 -2.3295 -2.2898 -2.2558 -2.2289
 -2.2100
 -6.6389 -6.3196 -6.0147 -5.7244 -5.4547 -5.2109 -4.9947 -4.8026 -4.6283 -4.4665
 -4.3166 -4.1795 -4.0531 -3.9291 -3.8002 -3.4807 -3.2173 -3.0179 -2.8683 -2.7534
 -2.6640 -2.5933 -2.5361 -2.4877 -2.4445 -2.4047 -2.3676 -2.3330 -2.3014 -2.2743
 -2.2516
 -6.6430 -6.3267 -6.0318 -5.7489 -5.4808 -5.2336 -5.0107 -4.8120 -4.6341 -4.4709
 -4.3182 -4.1747 -4.0403 -3.9140 -3.7944 -3.5056 -3.2394 -3.0290 -2.8726 -2.7553
 -2.6661 -2.5976 -2.5446 -2.5019 -2.4655 -2.4324 -2.4017 -2.3725 -2.3451 -2.3201
 -2.2984
 -6.6587 -6.3331 -6.0450 -5.7718 -5.5104 -5.2635 -5.0361 -4.8310 -4.6473 -4.4814
 -4.3286 -4.1848 -4.0482 -3.9180 -3.7942 -3.5165 -3.2650 -3.0474 -2.8814 -2.7589
 -2.6676 -2.5993 -2.5483 -2.5099 -2.4795 -2.4533 -2.4296 -2.4070 -2.3853 -2.3649
 -2.3457
 -6.6924 -6.3424 -6.0516 -5.7872 -5.5354 -5.2944 -5.0672 -4.8575 -4.6677 -4.4966
 -4.3415 -4.1981 -4.0627 -3.9329 -3.8079 -3.5248 -3.2834 -3.0706 -2.8958
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  g   
 -7.6406 -7.1404 -6.6647 -6.2592 -5.9104 -5.6027 -5.3493 -5.1243 -4.9209 -4.7295
 -4.5497 -4.3818 -4.2267 -4.0850 -3.9561 -3.6770 -3.4340 -3.2072 -2.9922
 -7.3027 -7.0556 -6.6303 -6.2080 -5.8402 -5.5177 -5.2500 -5.0207 -4.8126 -4.6209
 -4.4404 -4.2716 -4.1156 -3.9734 -3.8445 -3.5727 -3.3442 -3.1375 -2.9481 -2.7797
 -6.8763 -6.7236 -6.5665 -6.2088 -5.8305 -5.4946 -5.2055 -4.9649 -4.7540 -4.5615
 -4.3812 -4.2119 -4.0544 -3.9099 -3.7790 -3.5060 -3.2844 -3.0904 -2.9170 -2.7640
 -2.6327
 -6.7630 -6.4212 -6.2274 -6.1216 -5.8503 -5.5154 -5.2103 -4.9490 -4.7298 -4.5357
 -4.3558 -4.1863 -4.0274 -3.8803 -3.7460 -3.4666 -3.2460 -3.0594 -2.8969 -2.7555
 -2.6342 -2.5307
 -6.7383 -6.3562 -6.0422 -5.8203 -5.6917 -5.5265 -5.2481 -4.9724 -4.7343 -4.5333
 -4.3530 -4.1837 -4.0239 -3.8744 -3.7365 -3.4473 -3.2233 -3.0398 -2.8844 -2.7518
 -2.6388 -2.5424 -2.4589 -2.3856
 -6.7415 -6.3558 -6.0113 -5.7222 -5.4946 -5.3244 -5.1928 -5.0078 -4.7710 -4.5520
 -4.3657 -4.1964 -4.0362 -3.8849 -3.7437 -3.4434 -3.2121 -3.0284 -2.8772 -2.7509
 -2.6449 -2.5550 -2.4775 -2.4093 -2.3481 -2.2932 -2.2444 -2.2015 -2.1664 -2.1464
 -6.7627 -6.3793 -6.0277 -5.7158 -5.4496 -5.2294 -5.0444 -4.8917 -4.7547 -4.5857
 -4.3930 -4.2197 -4.0594 -3.9070 -3.7632 -3.4518 -3.2106 -3.0232 -2.8735 -2.7514
 -2.6509 -2.5671 -2.4955 -2.4329 -2.3769 -2.3262 -2.2802 -2.2393 -2.2043 -2.1774
 -2.1655
 -6.7922 -6.4167 -6.0644 -5.7430 -5.4589 -5.2150 -5.0074 -4.8252 -4.6638 -4.5224
 -4.3893 -4.2422 -4.0888 -3.9372 -3.7921 -3.4707 -3.2178 -3.0235 -2.8726 -2.7525
 -2.6559 -2.5771 -2.5113 -2.4546 -2.4043 -2.3585 -2.3170 -2.2794 -2.2459 -2.2177
 -2.1989
 -6.8287 -6.4564 -6.1081 -5.7838 -5.4903 -5.2314 -5.0078 -4.8135 -4.6401 -4.4819
 -4.3382 -4.2079 -4.0842 -3.9553 -3.8203 -3.4957 -3.2311 -3.0277 -2.8727 -2.7526
 -2.6581 -2.5832 -2.5226 -2.4719 -2.4279 -2.3880 -2.3515 -2.3180 -2.2876 -2.2610
 -2.2399
 -6.8715 -6.5040 -6.1615 -5.8384 -5.5397 -5.2708 -5.0340 -4.8276 -4.6462 -4.4824
 -4.3313 -4.1913 -4.0624 -3.9422 -3.8252 -3.5279 -3.2556 -3.0411 -2.8788 -2.7556
 -2.6610 -2.5878 -2.5308 -2.4854 -2.4475 -2.4141 -2.3838 -2.3555 -2.3293 -2.3058
 -2.2855
 -6.9197 -6.5475 -6.2125 -5.8959 -5.5975 -5.3228 -5.0758 -4.8577 -4.6663 -4.4963
 -4.3419 -4.1987 -4.0645 -3.9387 -3.8197 -3.5449 -3.2858 -3.0618 -2.8898 -2.7608
 -2.6638 -2.5903 -2.5351 -2.4935 -2.4610 -2.4340 -2.4103 -2.3884 -2.3678 -2.3487
 -2.3305
 -6.9815 -6.5885 -6.2545 -5.9468 -5.6553 -5.3812 -5.1284 -4.9007 -4.6987 -4.5200
 -4.3603 -4.2147 -4.0790 -3.9509 -3.8288 -3.5516 -3.3085 -3.0888 -2.9068
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  g   
 -7.4942 -6.9662 -6.5077 -6.1303 -5.8064 -5.5172 -5.2716 -5.0444 -4.8416 -4.6597
 -4.4869 -4.3253 -4.1762 -4.0398 -3.9152 -3.6473 -3.4177 -3.2041 -3.0002
 -7.2114 -6.9750 -6.5121 -6.0977 -5.7451 -5.4412 -5.1851 -4.9580 -4.7534 -4.5688
 -4.3951 -4.2329 -4.0827 -3.9452 -3.8202 -3.5566 -3.3373 -3.1391 -2.9553 -2.7883
 -6.9528 -6.8556 -6.5366 -6.1268 -5.7491 -5.4207 -5.1475 -4.9134 -4.7072 -4.5210
 -4.3472 -4.1844 -4.0328 -3.8932 -3.7660 -3.4994 -3.2840 -3.0951 -2.9242 -2.7711
 -2.6376
 -6.7589 -6.4758 -6.3785 -6.1530 -5.7951 -5.4524 -5.1543 -4.9042 -4.6912 -4.5023
 -4.3286 -4.1655 -4.0126 -3.8706 -3.7401 -3.4662 -3.2498 -3.0660 -2.9038 -2.7608
 -2.6369 -2.5307
 -6.7465 -6.3585 -6.0769 -5.9335 -5.7977 -5.5071 -5.2002 -4.9284 -4.7002 -4.5046
 -4.3298 -4.1665 -4.0127 -3.8685 -3.7347 -3.4509 -3.2296 -3.0474 -2.8909 -2.7555
 -2.6394 -2.5400 -2.4542 -2.3793
 -6.7811 -6.3671 -6.0155 -5.7429 -5.5562 -5.4328 -5.2461 -4.9835 -4.7362 -4.5258
 -4.3449 -4.1812 -4.0268 -3.8811 -3.7444 -3.4499 -3.2202 -3.0366 -2.8833 -2.7534
 -2.6436 -2.5504 -2.4702 -2.4002 -2.3385 -2.2836 -2.2344 -2.1907 -2.1563 -2.1367
 -6.8417 -6.4164 -6.0403 -5.7200 -5.4616 -5.2600 -5.1044 -4.9685 -4.7860 -4.5698
 -4.3741 -4.2058 -4.0510 -3.9043 -3.7656 -3.4607 -3.2205 -3.0320 -2.8794 -2.7532
 -2.6482 -2.5604 -2.4858 -2.4210 -2.3639 -2.3128 -2.2676 -2.2274 -2.1921 -2.1660
 -2.1542
 -6.9196 -6.4888 -6.0999 -5.7572 -5.4653 -5.2225 -5.0229 -4.8535 -4.7084 -4.5716
 -4.4128 -4.2401 -4.0830 -3.9357 -3.7955 -3.4818 -3.2298 -3.0337 -2.8789 -2.7542
 -2.6525 -2.5691 -2.4997 -2.4405 -2.3887 -2.3425 -2.3013 -2.2636 -2.2308 -2.2047
 -2.1864
 -7.0010 -6.5705 -6.1755 -5.8192 -5.5060 -5.2381 -5.0133 -4.8226 -4.6549 -4.5048
 -4.3698 -4.2410 -4.1059 -3.9673 -3.8289 -3.5091 -3.2456 -3.0397 -2.8801 -2.7547
 -2.6547 -2.5746 -2.5098 -2.4561 -2.4101 -2.3696 -2.3334 -2.3003 -2.2710 -2.2461
 -2.2262
 -7.0888 -6.6607 -6.2660 -5.9031 -5.5760 -5.2892 -5.0429 -4.8336 -4.6533 -4.4925
 -4.3457 -4.2114 -4.0878 -3.9707 -3.8518 -3.5462 -3.2727 -3.0555 -2.8881 -2.7590
 -2.6585 -2.5797 -2.5180 -2.4688 -2.4284 -2.3939 -2.3634 -2.3359 -2.3109 -2.2878
 -2.2700
 -7.1774 -6.7478 -6.3573 -5.9950 -5.6612 -5.3611 -5.0974 -4.8698 -4.6743 -4.5039
 -4.3511 -4.2106 -4.0805 -3.9600 -3.8466 -3.5735 -3.3068 -3.0788 -2.9015 -2.7661
 -2.6627 -2.5834 -2.5230 -2.4770 -2.4414 -2.4126 -2.3884 -2.3668 -2.3473 -2.3296
 -2.3127
 -7.2733 -6.8270 -6.4404 -6.0842 -5.7520 -5.4459 -5.1699 -4.9265 -4.7150 -4.5314
 -4.3701 -4.2251 -4.0914 -3.9666 -3.8492 -3.5813 -3.3354 -3.1089 -2.9212
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  g   
 -7.3166 -6.8010 -6.3720 -6.0219 -5.7104 -5.4346 -5.2017 -4.9848 -4.7831 -4.6064
 -4.4397 -4.2835 -4.1392 -4.0068 -3.8859 -3.6259 -3.3984 -3.1937 -3.0087
 -7.2563 -6.8596 -6.3964 -6.0003 -5.6664 -5.3740 -5.1312 -4.9103 -4.7084 -4.5295
 -4.3616 -4.2047 -4.0595 -3.9261 -3.8043 -3.5467 -3.3343 -3.1434 -2.9647 -2.7987
 -7.0996 -6.8817 -6.4630 -6.0428 -5.6766 -5.3622 -5.0990 -4.8734 -4.6711 -4.4898
 -4.3217 -4.1643 -4.0178 -3.8825 -3.7586 -3.4973 -3.2868 -3.1026 -2.9342 -2.7808
 -2.6450
 -6.8769 -6.6096 -6.4675 -6.1115 -5.7324 -5.3958 -5.1078 -4.8671 -4.6599 -4.4754
 -4.3071 -4.1493 -4.0017 -3.8643 -3.7375 -3.4689 -3.2561 -3.0754 -2.9139 -2.7692
 -2.6423 -2.5327
 -6.7397 -6.3693 -6.1683 -6.0719 -5.7966 -5.4600 -5.1536 -4.8908 -4.6701 -4.4798
 -4.3099 -4.1518 -4.0033 -3.8641 -3.7344 -3.4565 -3.2379 -3.0577 -2.9008 -2.7627
 -2.6429 -2.5398 -2.4512 -2.3742
 -6.7939 -6.3648 -6.0225 -5.7936 -5.6755 -5.5054 -5.2219 -4.9450 -4.7041 -4.5014
 -4.3255 -4.1668 -4.0176 -3.8771 -3.7450 -3.4572 -3.2299 -3.0473 -2.8929 -2.7596
 -2.6455 -2.5481 -2.4647 -2.3923 -2.3286 -2.2727 -2.2230 -2.1790 -2.1451 -2.1259
 -6.8875 -6.4301 -6.0394 -5.7226 -5.4870 -5.3257 -5.1987 -5.0056 -4.7648 -4.5429
 -4.3550 -4.1914 -4.0416 -3.9000 -3.7662 -3.4694 -3.2315 -3.0433 -2.8889 -2.7587
 -2.6489 -2.5564 -2.4781 -2.4105 -2.3514 -2.2993 -2.2528 -2.2123 -2.1784 -2.1531
 -2.1418
 -7.0094 -6.5316 -6.1136 -5.7567 -5.4639 -5.2340 -5.0538 -4.9086 -4.7711 -4.5977
 -4.4022 -4.2266 -4.0734 -3.9313 -3.7961 -3.4917 -3.2424 -3.0458 -2.8886 -2.7596
 -2.6525 -2.5639 -2.4901 -2.4275 -2.3735 -2.3261 -2.2845 -2.2481 -2.2162 -2.1896
 -2.1721
 -7.1481 -6.6523 -6.2160 -5.8336 -5.5069 -5.2368 -5.0181 -4.8372 -4.6816 -4.5438
 -4.4103 -4.2631 -4.1090 -3.9661 -3.8303 -3.5205 -3.2603 -3.0534 -2.8906 -2.7604
 -2.6547 -2.5689 -2.4991 -2.4414 -2.3926 -2.3505 -2.3137 -2.2814 -2.2530 -2.2291
 -2.2103
 -7.2873 -6.7890 -6.3424 -5.9427 -5.5920 -5.2921 -5.0422 -4.8356 -4.6608 -4.5065
 -4.3671 -4.2394 -4.1169 -3.9931 -3.8675 -3.5595 -3.2897 -3.0716 -2.9003 -2.7659
 -2.6593 -2.5744 -2.5071 -2.4533 -2.4094 -2.3727 -2.3414 -2.3140 -2.2899 -2.2691
 -2.2521
 -7.4122 -6.9230 -6.4763 -6.0682 -5.7013 -5.3793 -5.1032 -4.8709 -4.6761 -4.5089
 -4.3603 -4.2247 -4.0998 -3.9840 -3.8737 -3.5970 -3.3266 -3.0974 -2.9162 -2.7749
 -2.6650 -2.5793 -2.5130 -2.4618 -2.4219 -2.3903 -2.3646 -2.3428 -2.3238 -2.3075
 -2.2924
 -7.5229 -7.0544 -6.5993 -6.1963 -5.8238 -5.4879 -5.1914 -4.9360 -4.7192 -4.5347
 -4.3752 -4.2332 -4.1031 -3.9826 -3.8489 -3.6330 -3.3710 -3.1308 -2.9383
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  g   
 -7.1448 -6.6600 -6.2607 -5.9386 -5.6375 -5.3754 -5.1455 -4.9359 -4.7389 -4.5681
 -4.4062 -4.2545 -4.1141 -3.9852 -3.8671 -3.6126 -3.3915 -3.1945 -3.0184
 -7.2462 -6.7388 -6.2921 -5.9177 -5.6034 -5.3241 -5.0851 -4.8723 -4.6740 -4.5010
 -4.3382 -4.1860 -4.0449 -3.9151 -3.7961 -3.5431 -3.3355 -3.1503 -2.9765 -2.8122
 -7.0214 -6.8330 -6.3687 -5.9653 -5.6165 -5.3156 -5.0605 -4.8415 -4.6424 -4.4667
 -4.3035 -4.1508 -4.0088 -3.8773 -3.7564 -3.4998 -3.2930 -3.1129 -2.9473 -2.7938
 -2.6557
