 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.2534 -4.1780 -4.0580 -3.8305 -3.5766 -3.3412 -3.1470 -2.9868 -2.8426 -2.7072
 -2.5792 -2.4600 -2.3502 -2.2499 -2.1588 -1.9703 -1.8208 -1.6992 -1.6275
 -3.9630 -3.7766 -3.6721 -3.6086 -3.4516 -3.2407 -3.0434 -2.8806 -2.7411 -2.6127
 -2.4924 -2.3809 -2.2790 -2.1868 -2.1037 -1.9304 -1.7978 -1.7010 -1.6353 -1.5921
 -3.8053 -3.5966 -3.4197 -3.2868 -3.2168 -3.1322 -2.9757 -2.8101 -2.6697 -2.5477
 -2.4345 -2.3299 -2.2346 -2.1484 -2.0710 -1.9104 -1.7891 -1.7023 -1.6441 -1.6055
 -1.5795
 -3.6946 -3.4935 -3.3068 -3.1383 -2.9999 -2.9032 -2.8401 -2.7492 -2.6206 -2.5004
 -2.3926 -2.2943 -2.2048 -2.1238 -2.0509 -1.8996 -1.7856 -1.7052 -1.6526 -1.6182
 -1.5945 -1.5782
 -3.6058 -3.4196 -3.2387 -3.0706 -2.9199 -2.7874 -2.6794 -2.5989 -2.5368 -2.4560
 -2.3603 -2.2663 -2.1813 -2.1051 -2.0363 -1.8928 -1.7841 -1.7078 -1.6593 -1.6290
 -1.6085 -1.5941 -1.5845 -1.5804
 -3.5366 -3.3592 -3.1888 -3.0248 -2.8730 -2.7364 -2.6149 -2.5095 -2.4238 -2.3603
 -2.3031 -2.2352 -2.1602 -2.0877 -2.0224 -1.8862 -1.7819 -1.7083 -1.6627 -1.6368
 -1.6204 -1.6090 -1.6012 -1.5968 -1.5944 -1.5956 -1.6022 -1.6158 -1.6368 -1.6632
 -3.4729 -3.3060 -3.1470 -2.9907 -2.8418 -2.7047 -2.5815 -2.4721 -2.3763 -2.2956
 -2.2300 -2.1761 -2.1227 -2.0651 -2.0062 -1.8776 -1.7777 -1.7060 -1.6621 -1.6397
 -1.6284 -1.6213 -1.6168 -1.6144 -1.6142 -1.6151 -1.6189 -1.6279 -1.6437 -1.6674
 -1.6985
 -3.4206 -3.2584 -3.1102 -2.9622 -2.8186 -2.6830 -2.5593 -2.4485 -2.3508 -2.2655
 -2.1929 -2.1313 -2.0782 -2.0297 -1.9813 -1.8649 -1.7704 -1.7007 -1.6573 -1.6369
 -1.6305 -1.6290 -1.6291 -1.6303 -1.6326 -1.6341 -1.6368 -1.6433 -1.6557 -1.6757
 -1.7042
 -3.3863 -3.2213 -3.0757 -2.9354 -2.7980 -2.6659 -2.5428 -2.4307 -2.3311 -2.2440
 -2.1689 -2.1049 -2.0489 -1.9987 -1.9527 -1.8475 -1.7587 -1.6921 -1.6490 -1.6291
 -1.6259 -1.6302 -1.6362 -1.6425 -1.6488 -1.6552 -1.6622 -1.6714 -1.6829 -1.6964
 -1.7119
 -3.3773 -3.2005 -3.0502 -2.9140 -2.7827 -2.6551 -2.5335 -2.4209 -2.3194 -2.2294
 -2.1516 -2.0854 -2.0286 -1.9781 -1.9319 -1.8306 -1.7465 -1.6824 -1.6397 -1.6186
 -1.6160 -1.6240 -1.6359 -1.6483 -1.6600 -1.6710 -1.6816 -1.6920 -1.7027 -1.7148
 -1.7278
 -3.3978 -3.1971 -3.0357 -2.8979 -2.7705 -2.6471 -2.5285 -2.4160 -2.3128 -2.2201
 -2.1386 -2.0688 -2.0097 -1.9590 -1.9136 -1.8149 -1.7338 -1.6719 -1.6300 -1.6077
 -1.6036 -1.6126 -1.6283 -1.6464 -1.6644 -1.6811 -1.6968 -1.7113 -1.7251 -1.7388
 -1.7534
 -3.4432 -3.2110 -3.0322 -2.8869 -2.7607 -2.6414 -2.5262 -2.4156 -2.3111 -2.2157
 -2.1307 -2.0566 -1.9932 -1.9399 -1.8943 -1.7994 -1.7213 -1.6611 -1.6201
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.4525 -4.2798 -3.9878 -3.6913 -3.4138 -3.1808 -3.0068 -2.8595 -2.7256 -2.6026
 -2.4872 -2.3787 -2.2776 -2.1842 -2.0986 -1.9201 -1.7843 -1.6817 -1.6089
 -4.0472 -3.9690 -3.8710 -3.6312 -3.3702 -3.1328 -2.9412 -2.7897 -2.6571 -2.5378
 -2.4265 -2.3227 -2.2266 -2.1384 -2.0584 -1.8937 -1.7705 -1.6795 -1.6152 -1.5721
 -3.8862 -3.6809 -3.5644 -3.5063 -3.3365 -3.1128 -2.9093 -2.7455 -2.6115 -2.4947
 -2.3874 -2.2879 -2.1960 -2.1122 -2.0364 -1.8809 -1.7651 -1.6808 -1.6221 -1.5834
 -1.5580
 -3.8099 -3.5808 -3.3866 -3.2420 -3.1637 -3.0723 -2.8999 -2.7252 -2.5817 -2.4642
 -2.3600 -2.2641 -2.1761 -2.0959 -2.0235 -1.8750 -1.7643 -1.6840 -1.6291 -1.5938
 -1.5709 -1.5557
 -3.7607 -3.5346 -3.3271 -3.1443 -2.9925 -2.8799 -2.8070 -2.7074 -2.5687 -2.4422
 -2.3385 -2.2456 -2.1608 -2.0838 -2.0144 -1.8719 -1.7651 -1.6875 -1.6351 -1.6025
 -1.5825 -1.5694 -1.5611 -1.5561
 -3.7274 -3.5074 -3.3004 -3.1105 -2.9400 -2.7925 -2.6711 -2.5790 -2.5091 -2.4222
 -2.3217 -2.2296 -2.1470 -2.0728 -2.0060 -1.8687 -1.7653 -1.6897 -1.6391 -1.6088
 -1.5919 -1.5819 -1.5756 -1.5727 -1.5719 -1.5749 -1.5838 -1.6001 -1.6234 -1.6492
 -3.7075 -3.4922 -3.2881 -3.0983 -2.9247 -2.7693 -2.6320 -2.5123 -2.4132 -2.3370
 -2.2738 -2.2070 -2.1333 -2.0612 -1.9963 -1.8638 -1.7636 -1.6898 -1.6404 -1.6117
 -1.5979 -1.5917 -1.5888 -1.5881 -1.5897 -1.5924 -1.5982 -1.6095 -1.6283 -1.6547
 -1.6846
 -3.6973 -3.4871 -3.2858 -3.0967 -2.9223 -2.7636 -2.6214 -2.4949 -2.3839 -2.2887
 -2.2103 -2.1495 -2.0962 -2.0413 -1.9840 -1.8564 -1.7594 -1.6872 -1.6384 -1.6107
 -1.5995 -1.5975 -1.5989 -1.6020 -1.6060 -1.6115 -1.6173 -1.6258 -1.6394 -1.6605
 -1.6903
 -3.7030 -3.4876 -3.2904 -3.1024 -2.9267 -2.7664 -2.6215 -2.4914 -2.3757 -2.2740
 -2.1863 -2.1133 -2.0540 -2.0037 -1.9571 -1.8441 -1.7510 -1.6808 -1.6328 -1.6054
 -1.5957 -1.5976 -1.6042 -1.6122 -1.6204 -1.6289 -1.6382 -1.6497 -1.6636 -1.6795
 -1.6973
 -3.7337 -3.5067 -3.3035 -3.1192 -2.9436 -2.7804 -2.6325 -2.4993 -2.3801 -2.2740
 -2.1812 -2.1018 -2.0354 -1.9798 -1.9317 -1.8288 -1.7401 -1.6725 -1.6251 -1.5973
 -1.5875 -1.5916 -1.6030 -1.6165 -1.6300 -1.6430 -1.6559 -1.6686 -1.6817 -1.6963
 -1.7137
 -3.8004 -3.5301 -3.3224 -3.1398 -2.9684 -2.8045 -2.6525 -2.5150 -2.3921 -2.2821
 -2.1847 -2.1001 -2.0282 -1.9680 -1.9167 -1.8127 -1.7284 -1.6617 -1.6154 -1.5873
 -1.5766 -1.5810 -1.5953 -1.6140 -1.6333 -1.6519 -1.6696 -1.6863 -1.7024 -1.7186
 -1.7355
 -3.9130 -3.5887 -3.3542 -3.1652 -2.9938 -2.8336 -2.6824 -2.5402 -2.4119 -2.2973
 -2.1954 -2.1057 -2.0281 -1.9624 -1.9072 -1.7997 -1.7165 -1.6510 -1.6046
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.4932 -4.2439 -3.9205 -3.6242 -3.3529 -3.1232 -2.9495 -2.8067 -2.6795 -2.5602
 -2.4495 -2.3455 -2.2483 -2.1581 -2.0748 -1.8989 -1.7662 -1.6678 -1.5963
 -4.1402 -4.0868 -3.8728 -3.5885 -3.3234 -3.0855 -2.8988 -2.7502 -2.6224 -2.5060
 -2.3985 -2.2982 -2.2048 -2.1186 -2.0396 -1.8758 -1.7543 -1.6655 -1.6022 -1.5592
 -3.9173 -3.7508 -3.7005 -3.5585 -3.3138 -3.0797 -2.8761 -2.7161 -2.5852 -2.4703
 -2.3657 -2.2688 -2.1789 -2.0962 -2.0208 -1.8651 -1.7502 -1.6670 -1.6086 -1.5694
 -1.5442
 -3.8490 -3.6123 -3.4361 -3.3458 -3.2689 -3.0816 -2.8775 -2.7014 -2.5617 -2.4453
 -2.3428 -2.2487 -2.1620 -2.0824 -2.0100 -1.8606 -1.7503 -1.6704 -1.6151 -1.5788
 -1.5560 -1.5413
 -3.8192 -3.5727 -3.3558 -3.1795 -3.0521 -2.9764 -2.8701 -2.7059 -2.5521 -2.4279
 -2.3252 -2.2332 -2.1490 -2.0721 -2.0024 -1.8585 -1.7517 -1.6741 -1.6209 -1.5867
 -1.5663 -1.5537 -1.5460 -1.5419
 -3.8085 -3.5614 -3.3366 -3.1371 -2.9677 -2.8282 -2.7238 -2.6473 -2.5472 -2.4212
 -2.3113 -2.2197 -2.1374 -2.0628 -1.9953 -1.8563 -1.7526 -1.6769 -1.6251 -1.5926
 -1.5745 -1.5647 -1.5592 -1.5570 -1.5582 -1.5635 -1.5735 -1.5895 -1.6121 -1.6397
 -3.8130 -3.5659 -3.3383 -3.1324 -2.9495 -2.7903 -2.6533 -2.5384 -2.4498 -2.3777
 -2.2955 -2.2080 -2.1263 -2.0531 -1.9875 -1.8527 -1.7519 -1.6778 -1.6269 -1.5957
 -1.5797 -1.5731 -1.5708 -1.5711 -1.5736 -1.5788 -1.5870 -1.5994 -1.6179 -1.6449
 -1.6757
 -3.8276 -3.5833 -3.3539 -3.1439 -2.9550 -2.7875 -2.6397 -2.5104 -2.3987 -2.3049
 -2.2302 -2.1681 -2.1065 -2.0416 -1.9783 -1.8470 -1.7489 -1.6762 -1.6260 -1.5955
 -1.5811 -1.5776 -1.5795 -1.5834 -1.5886 -1.5953 -1.6027 -1.6129 -1.6281 -1.6503
 -1.6806
 -3.8570 -3.6067 -3.3786 -3.1658 -2.9719 -2.7986 -2.6448 -2.5084 -2.3884 -2.2835
 -2.1937 -2.1195 -2.0605 -2.0091 -1.9586 -1.8372 -1.7421 -1.6710 -1.6214 -1.5913
 -1.5781 -1.5775 -1.5837 -1.5923 -1.6016 -1.6114 -1.6221 -1.6339 -1.6475 -1.6652
 -1.6872
 -3.9093 -3.6424 -3.4139 -3.2018 -3.0040 -2.8245 -2.6649 -2.5229 -2.3970 -2.2858
 -2.1887 -2.1054 -2.0362 -1.9795 -1.9310 -1.8247 -1.7331 -1.6639 -1.6148 -1.5845
 -1.5712 -1.5721 -1.5821 -1.5958 -1.6103 -1.6244 -1.6386 -1.6527 -1.6675 -1.6836
 -1.7025
 -3.9971 -3.6932 -3.4549 -3.2435 -3.0468 -2.8631 -2.6965 -2.5483 -2.4168 -2.2999
 -2.1968 -2.1072 -2.0308 -1.9674 -1.9142 -1.8089 -1.7223 -1.6540 -1.6059 -1.5753
 -1.5615 -1.5626 -1.5748 -1.5930 -1.6129 -1.6324 -1.6513 -1.6693 -1.6869 -1.7046
 -1.7228
 -4.1366 -3.7711 -3.5071 -3.2896 -3.0939 -2.9109 -2.7401 -2.5848 -2.4466 -2.3237
 -2.2148 -2.1190 -2.0361 -1.9659 -1.9073 -1.7960 -1.7115 -1.6437 -1.5953
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.5170 -4.1834 -3.8548 -3.5670 -3.3126 -3.0867 -2.9109 -2.7649 -2.6399 -2.5241
 -2.4169 -2.3167 -2.2230 -2.1356 -2.0544 -1.8803 -1.7482 -1.6505 -1.5815
 -4.2752 -4.1288 -3.8398 -3.5447 -3.2849 -3.0545 -2.8692 -2.7200 -2.5920 -2.4783
 -2.3736 -2.2763 -2.1855 -2.1012 -2.0233 -1.8594 -1.7375 -1.6496 -1.5873 -1.5444
 -3.9579 -3.8783 -3.7920 -3.5470 -3.2830 -3.0497 -2.8512 -2.6928 -2.5616 -2.4482
 -2.3457 -2.2510 -2.1632 -2.0818 -2.0068 -1.8500 -1.7342 -1.6512 -1.5931 -1.5536
 -1.5283
 -3.8739 -3.6465 -3.5271 -3.4743 -3.2923 -3.0613 -2.8546 -2.6816 -2.5429 -2.4275
 -2.3262 -2.2337 -2.1484 -2.0696 -1.9973 -1.8463 -1.7346 -1.6547 -1.5992 -1.5621
 -1.5388 -1.5246
 -3.8596 -3.5967 -3.3830 -3.2347 -3.1587 -3.0574 -2.8707 -2.6884 -2.5360 -2.4136
 -2.3114 -2.2203 -2.1370 -2.0605 -1.9906 -1.8447 -1.7364 -1.6585 -1.6047 -1.5694
 -1.5480 -1.5356 -1.5286 -1.5257
 -3.8714 -3.5976 -3.3587 -3.1583 -3.0008 -2.8876 -2.8090 -2.6955 -2.5447 -2.4090
 -2.3001 -2.2089 -2.1269 -2.0523 -1.9843 -1.8430 -1.7378 -1.6616 -1.6090 -1.5749
 -1.5552 -1.5450 -1.5402 -1.5388 -1.5403 -1.5462 -1.5580 -1.5769 -1.6020 -1.6286
 -3.9025 -3.6215 -3.3713 -3.1527 -2.9664 -2.8114 -2.6838 -2.5853 -2.5056 -2.4086
 -2.2956 -2.1993 -2.1174 -2.0439 -1.9775 -1.8401 -1.7378 -1.6630 -1.6111 -1.5781
 -1.5598 -1.5521 -1.5501 -1.5512 -1.5548 -1.5613 -1.5705 -1.5844 -1.6053 -1.6333
 -1.6635
 -3.9453 -3.6625 -3.4043 -3.1746 -2.9744 -2.8018 -2.6543 -2.5275 -2.4207 -2.3346
 -2.2615 -2.1848 -2.1078 -2.0351 -1.9697 -1.8355 -1.7356 -1.6622 -1.6109 -1.5783
 -1.5613 -1.5558 -1.5573 -1.5619 -1.5682 -1.5762 -1.5865 -1.5991 -1.6155 -1.6379
 -1.6688
 -4.0032 -3.7134 -3.4503 -3.2124 -3.0014 -2.8175 -2.6581 -2.5196 -2.3990 -2.2946
 -2.2063 -2.1333 -2.0725 -2.0152 -1.9575 -1.8276 -1.7301 -1.6580 -1.6072 -1.5751
 -1.5589 -1.5555 -1.5605 -1.5694 -1.5797 -1.5907 -1.6029 -1.6164 -1.6318 -1.6504
 -1.6748
 -4.0824 -3.7738 -3.5092 -3.2682 -3.0486 -2.8539 -2.6842 -2.5361 -2.4068 -2.2934
 -2.1948 -2.1101 -2.0393 -1.9819 -1.9321 -1.8179 -1.7230 -1.6522 -1.6017 -1.5695
 -1.5534 -1.5510 -1.5588 -1.5721 -1.5871 -1.6024 -1.6179 -1.6336 -1.6501 -1.6681
 -1.6888
 -4.1928 -3.8498 -3.5748 -3.3320 -3.1096 -2.9069 -2.7266 -2.5689 -2.4308 -2.3096
 -2.2034 -2.1111 -2.0321 -1.9661 -1.9116 -1.8037 -1.7135 -1.6438 -1.5939 -1.5614
 -1.5450 -1.5428 -1.5522 -1.5691 -1.5890 -1.6093 -1.6293 -1.6488 -1.6680 -1.6875
 -1.7071
 -4.3527 -3.9501 -3.6506 -3.4004 -3.1766 -2.9715 -2.7840 -2.6164 -2.4690 -2.3394
 -2.2255 -2.1258 -2.0396 -1.9663 -1.9051 -1.7908 -1.7042 -1.6341 -1.5842
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.5209 -4.1525 -3.8192 -3.5355 -3.2858 -3.0638 -2.8868 -2.7337 -2.6065 -2.4944
 -2.3895 -2.2918 -2.2008 -2.1160 -2.0368 -1.8646 -1.7315 -1.6347 -1.5658
 -4.2768 -4.1366 -3.8134 -3.5147 -3.2556 -3.0305 -2.8480 -2.6958 -2.5671 -2.4550
 -2.3520 -2.2567 -2.1682 -2.0857 -2.0090 -1.8451 -1.7212 -1.6324 -1.5705 -1.5277
 -4.0588 -4.0210 -3.8119 -3.5255 -3.2577 -3.0231 -2.8307 -2.6728 -2.5417 -2.4292
 -2.3278 -2.2348 -2.1486 -2.0685 -1.9943 -1.8363 -1.7180 -1.6339 -1.5757 -1.5360
 -1.5103
 -3.8978 -3.7134 -3.6702 -3.5268 -3.2784 -3.0399 -2.8337 -2.6645 -2.5267 -2.4115
 -2.3110 -2.2196 -2.1355 -2.0576 -1.9857 -1.8328 -1.7184 -1.6371 -1.5813 -1.5436
 -1.5196 -1.5056
 -3.8832 -3.6146 -3.4252 -3.3403 -3.2620 -3.0639 -2.8542 -2.6716 -2.5221 -2.4002
 -2.2983 -2.2078 -2.1252 -2.0494 -1.9795 -1.8314 -1.7203 -1.6409 -1.5865 -1.5502
 -1.5277 -1.5151 -1.5088 -1.5066
 -3.9139 -3.6166 -3.3721 -3.1848 -3.0606 -2.9871 -2.8683 -2.6929 -2.5311 -2.3974
 -2.2890 -2.1979 -2.1162 -2.0418 -1.9736 -1.8300 -1.7219 -1.6441 -1.5906 -1.5554
 -1.5341 -1.5232 -1.5186 -1.5181 -1.5210 -1.5283 -1.5416 -1.5618 -1.5881 -1.6154
 -3.9716 -3.6562 -3.3875 -3.1633 -2.9832 -2.8435 -2.7402 -2.6569 -2.5437 -2.4069
 -2.2864 -2.1898 -2.1078 -2.0342 -1.9674 -1.8275 -1.7223 -1.6459 -1.5930 -1.5586
 -1.5384 -1.5291 -1.5269 -1.5287 -1.5333 -1.5409 -1.5519 -1.5679 -1.5904 -1.6194
 -1.6501
 -4.0492 -3.7214 -3.4347 -3.1895 -2.9837 -2.8129 -2.6722 -2.5554 -2.4611 -2.3792
 -2.2869 -2.1864 -2.1006 -2.0267 -1.9605 -1.8234 -1.7207 -1.6458 -1.5933 -1.5593
 -1.5400 -1.5324 -1.5328 -1.5377 -1.5449 -1.5540 -1.5658 -1.5800 -1.5985 -1.6230
 -1.6549
 -4.1381 -3.7994 -3.5024 -3.2405 -3.0155 -2.8256 -2.6658 -2.5301 -2.4133 -2.3135
 -2.2298 -2.1565 -2.0850 -2.0163 -1.9515 -1.8165 -1.7159 -1.6424 -1.5905 -1.5568
 -1.5384 -1.5323 -1.5354 -1.5439 -1.5547 -1.5668 -1.5803 -1.5950 -1.6123 -1.6336
 -1.6600
 -4.2487 -3.8912 -3.5869 -3.3162 -3.0757 -2.8683 -2.6923 -2.5423 -2.4134 -2.3011
 -2.2034 -2.1197 -2.0485 -1.9888 -1.9345 -1.8090 -1.7103 -1.6377 -1.5860 -1.5522
 -1.5340 -1.5288 -1.5339 -1.5458 -1.5609 -1.5769 -1.5936 -1.6109 -1.6293 -1.6486
 -1.6723
 -4.3873 -3.9972 -3.6795 -3.4031 -3.1550 -2.9341 -2.7421 -2.5777 -2.4366 -2.3144
 -2.2078 -2.1149 -2.0348 -1.9670 -1.9111 -1.7976 -1.7024 -1.6308 -1.5794 -1.5453
 -1.5268 -1.5219 -1.5283 -1.5429 -1.5620 -1.5826 -1.6036 -1.6244 -1.6454 -1.6668
 -1.6884
 -4.5688 -4.1231 -3.7824 -3.4959 -3.2432 -3.0157 -2.8122 -2.6338 -2.4795 -2.3460
 -2.2299 -2.1289 -2.0412 -1.9660 -1.9027 -1.7847 -1.6945 -1.6221 -1.5709
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.4130 -4.0528 -3.7434 -3.4825 -3.2421 -3.0299 -2.8609 -2.7124 -2.5817 -2.4700
 -2.3668 -2.2708 -2.1818 -2.0990 -2.0218 -1.8518 -1.7187 -1.6191 -1.5483
 -4.3341 -4.0783 -3.7556 -3.4707 -3.2240 -3.0046 -2.8296 -2.6781 -2.5473 -2.4358
 -2.3338 -2.2399 -2.1529 -2.0721 -1.9967 -1.8330 -1.7064 -1.6149 -1.5521 -1.5091
 -4.1891 -4.0643 -3.7844 -3.4915 -3.2306 -3.0023 -2.8131 -2.6580 -2.5259 -2.4132
 -2.3125 -2.2204 -2.1354 -2.0566 -1.9832 -1.8245 -1.7028 -1.6158 -1.5566 -1.5166
 -1.4905
 -4.0013 -3.8332 -3.7601 -3.5206 -3.2572 -3.0209 -2.8173 -2.6507 -2.5137 -2.3979
 -2.2977 -2.2069 -2.1236 -2.0466 -1.9752 -1.8211 -1.7029 -1.6186 -1.5614 -1.5233
 -1.4987 -1.4844
 -3.8873 -3.6345 -3.5105 -3.4662 -3.2825 -3.0501 -2.8388 -2.6583 -2.5103 -2.3887
 -2.2867 -2.1964 -2.1143 -2.0389 -1.9693 -1.8196 -1.7046 -1.6221 -1.5661 -1.5291
 -1.5057 -1.4926 -1.4867 -1.4850
 -3.9292 -3.6215 -3.3869 -3.2356 -3.1682 -3.0615 -2.8678 -2.6803 -2.5192 -2.3872
 -2.2787 -2.1876 -2.1060 -2.0318 -1.9637 -1.8182 -1.7063 -1.6253 -1.5701 -1.5339
 -1.5114 -1.4994 -1.4949 -1.4952 -1.4993 -1.5075 -1.5220 -1.5443 -1.5716 -1.6001
 -4.0125 -3.6691 -3.3917 -3.1727 -3.0117 -2.9051 -2.8270 -2.7013 -2.5412 -2.3967
 -2.2776 -2.1808 -2.0985 -2.0247 -1.9576 -1.8157 -1.7069 -1.6275 -1.5727 -1.5370
 -1.5155 -1.5047 -1.5019 -1.5040 -1.5094 -1.5181 -1.5308 -1.5486 -1.5728 -1.6029
 -1.6345
 -4.1253 -3.7548 -3.4458 -3.1925 -2.9885 -2.8285 -2.7036 -2.6064 -2.5196 -2.4106
 -2.2872 -2.1794 -2.0925 -2.0180 -1.9511 -1.8116 -1.7056 -1.6279 -1.5736 -1.5382
 -1.5173 -1.5078 -1.5068 -1.5114 -1.5192 -1.5293 -1.5422 -1.5580 -1.5786 -1.6054
 -1.6385
 -4.2486 -3.8622 -3.5314 -3.2509 -3.0182 -2.8284 -2.6742 -2.5463 -2.4385 -2.3474
 -2.2647 -2.1773 -2.0877 -2.0107 -1.9434 -1.8051 -1.7012 -1.6251 -1.5716 -1.5365
 -1.5164 -1.5081 -1.5090 -1.5164 -1.5273 -1.5400 -1.5547 -1.5715 -1.5905 -1.6137
 -1.6425
 -4.3870 -3.9880 -3.6417 -3.3431 -3.0862 -2.8712 -2.6938 -2.5464 -2.4217 -2.3134
 -2.2194 -2.1381 -2.0654 -1.9977 -1.9350 -1.7991 -1.6963 -1.6213 -1.5681 -1.5329
 -1.5129 -1.5055 -1.5080 -1.5179 -1.5321 -1.5484 -1.5660 -1.5848 -1.6050 -1.6272
 -1.6524
 -4.5531 -4.1282 -3.7635 -3.4533 -3.1816 -2.9456 -2.7458 -2.5788 -2.4384 -2.3182
 -2.2134 -2.1218 -2.0420 -1.9729 -1.9142 -1.7905 -1.6899 -1.6155 -1.5624 -1.5269
 -1.5068 -1.4997 -1.5033 -1.5152 -1.5327 -1.5529 -1.5743 -1.5963 -1.6189 -1.6424
 -1.6664
 -4.7468 -4.2827 -3.8961 -3.5720 -3.2905 -3.0430 -2.8255 -2.6389 -2.4811 -2.3468
 -2.2314 -2.1311 -2.0435 -1.9674 -1.8810 -1.7793 -1.6820 -1.6077 -1.5545
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.3571 -4.0004 -3.7019 -3.4560 -3.2172 -3.0115 -2.8399 -2.6932 -2.5623 -2.4516
 -2.3486 -2.2535 -2.1656 -2.0843 -2.0086 -1.8409 -1.7075 -1.6054 -1.5302
 -4.3871 -4.0366 -3.7170 -3.4410 -3.2035 -2.9895 -2.8124 -2.6636 -2.5317 -2.4208
 -2.3191 -2.2258 -2.1398 -2.0601 -1.9857 -1.8229 -1.6935 -1.5983 -1.5329 -1.4890
 -4.1685 -4.0677 -3.7488 -3.4645 -3.2114 -2.9882 -2.8005 -2.6467 -2.5134 -2.4009
 -2.3002 -2.2083 -2.1240 -2.0459 -1.9732 -1.8145 -1.6894 -1.5984 -1.5365 -1.4956
 -1.4691
