 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  r   
 -1.8944 -1.8458 -1.7991 -1.7565 -1.7125 -1.5965 -1.4992 -1.4313 -1.3923 -1.3711
 -1.3573 -1.3470 -1.3394 -1.3339 -1.3301 -1.3280 -1.3285 -1.3318 -1.3427 -1.3643
 -1.3915
 -3.2917 -3.0128 -2.7855 -2.5991 -2.4428 -2.3078 -2.1890 -2.0848 -1.9964 -1.9245
 -1.8653 -1.8139 -1.7667 -1.7221 -1.6819 -1.5785 -1.4901 -1.4247 -1.3866 -1.3689
 -1.3611 -1.3567 -1.3537 -1.3518 -1.3507 -1.3504 -1.3513 -1.3541 -1.3604 -1.3731
 -1.3979
 -3.1401 -2.9001 -2.7021 -2.5389 -2.4018 -2.2819 -2.1735 -2.0743 -1.9846 -1.9067
 -1.8416 -1.7872 -1.7394 -1.6951 -1.6550 -1.5587 -1.4773 -1.4158 -1.3774 -1.3607
 -1.3572 -1.3590 -1.3622 -1.3655 -1.3687 -1.3715 -1.3747 -1.3784 -1.3837 -1.3923
 -1.4076
 -2.9875 -2.7847 -2.6118 -2.4678 -2.3472 -2.2419 -2.1459 -2.0558 -1.9710 -1.8926
 -1.8232 -1.7644 -1.7149 -1.6714 -1.6320 -1.5416 -1.4645 -1.4064 -1.3681 -1.3500
 -1.3475 -1.3534 -1.3627 -1.3723 -1.3811 -1.3888 -1.3959 -1.4025 -1.4091 -1.4170
 -1.4258
 -2.8380 -2.6686 -2.5190 -2.3910 -2.2826 -2.1892 -2.1047 -2.0250 -1.9483 -1.8747
 -1.8058 -1.7440 -1.6911 -1.6467 -1.6083 -1.5248 -1.4518 -1.3961 -1.3590 -1.3395
 -1.3356 -1.3425 -1.3556 -1.3709 -1.3860 -1.3998 -1.4122 -1.4232 -1.4332 -1.4430
 -1.4537
 -2.6916 -2.5518 -2.4275 -2.3139 -2.2152 -2.1297 -2.0536 -1.9830 -1.9151 -1.8490
 -1.7849 -1.7244 -1.6695 -1.6224 -1.5839 -1.5083 -1.4392 -1.3849 -1.3501
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -5.8316 -5.2830 -4.8426 -4.5299 -4.2033 -3.8840 -3.5602 -3.2504 -2.9702 -2.7391
 -2.5457 -2.3798 -2.2356 -2.1083 -1.9618 -1.7276
 -5.5550 -4.9998 -4.5148 -4.0996 -3.7497 -3.4486 -3.1797 -2.9331 -2.7167 -2.5373
 -2.3851 -2.2497 -2.1254 -2.0121 -1.8991 -1.6879 -1.5280 -1.4128 -1.3356
 -5.2099 -4.6566 -4.1684 -3.7536 -3.4108 -3.1305 -2.8986 -2.6961 -2.5238 -2.3808
 -2.2590 -2.1486 -2.0429 -1.9424 -1.8501 -1.6582 -1.5155 -1.4139 -1.3455 -1.3001
 -1.2694
 -4.7963 -4.2534 -3.8034 -3.4919 -3.1866 -2.9296 -2.7169 -2.5394 -2.3915 -2.2696
 -2.1674 -2.0765 -1.9881 -1.8992 -1.8148 -1.6385 -1.5086 -1.4170 -1.3556 -1.3147
 -1.2862 -1.2676 -1.2565
 -4.4677 -3.9319 -3.5100 -3.1876 -2.9400 -2.7436 -2.5788 -2.4316 -2.3006 -2.1889
 -2.0965 -2.0180 -1.9454 -1.8698 -1.7932 -1.6288 -1.5073 -1.4221 -1.3659 -1.3288
 -1.3030 -1.2848 -1.2724 -1.2643 -1.2620
 -4.3401 -3.7999 -3.3633 -3.0259 -2.7695 -2.5751 -2.4269 -2.3112 -2.2167 -2.1322
 -2.0476 -1.9719 -1.9061 -1.8437 -1.7767 -1.6232 -1.5078 -1.4271 -1.3748 -1.3415
 -1.3186 -1.3021 -1.2904 -1.2828 -1.2790 -1.2791
 -4.2856 -3.7478 -3.3107 -2.9650 -2.6949 -2.4852 -2.3247 -2.2038 -2.1141 -2.0487
 -1.9932 -1.9338 -1.8736 -1.8163 -1.7589 -1.6176 -1.5074 -1.4298 -1.3805 -1.3512
 -1.3322 -1.3185 -1.3087 -1.3019 -1.2980 -1.2969 -1.2993 -1.3091 -1.3278 -1.3506
 -4.2318 -3.7188 -3.2933 -2.9528 -2.6835 -2.4710 -2.3031 -2.1717 -2.0704 -1.9918
 -1.9300 -1.8796 -1.8320 -1.7845 -1.7358 -1.6094 -1.5044 -1.4292 -1.3819 -1.3560
 -1.3417 -1.3323 -1.3256 -1.3210 -1.3183 -1.3174 -1.3191 -1.3237 -1.3356 -1.3574
 -1.3847
 -4.1526 -3.6737 -3.2732 -2.9479 -2.6867 -2.4775 -2.3081 -2.1702 -2.0589 -1.9704
 -1.8992 -1.8402 -1.7897 -1.7450 -1.7038 -1.5948 -1.4979 -1.4252 -1.3788 -1.3550
 -1.3453 -1.3412 -1.3391 -1.3382 -1.3381 -1.3388 -1.3410 -1.3451 -1.3525 -1.3661
 -1.3913
 -4.0318 -3.5945 -3.2279 -2.9255 -2.6804 -2.4811 -2.3166 -2.1786 -2.0622 -1.9650
 -1.8851 -1.8193 -1.7632 -1.7140 -1.6714 -1.5731 -1.4855 -1.4173 -1.3717 -1.3485
 -1.3419 -1.3433 -1.3471 -1.3512 -1.3552 -1.3592 -1.3635 -1.3685 -1.3751 -1.3848
 -1.4009
 -3.8779 -3.4989 -3.1694 -2.8924 -2.6646 -2.4775 -2.3213 -2.1878 -2.0718 -1.9706
 -1.8835 -1.8102 -1.7487 -1.6959 -1.6496 -1.5529 -1.4711 -1.4074 -1.3632 -1.3393
 -1.3331 -1.3380 -1.3473 -1.3576 -1.3672 -1.3759 -1.3840 -1.3918 -1.3997 -1.4088
 -1.4187
 -3.7031 -3.3820 -3.0942 -2.8453 -2.6364 -2.4622 -2.3153 -2.1886 -2.0766 -1.9764
 -1.8867 -1.8078 -1.7401 -1.6828 -1.6338 -1.5356 -1.4564 -1.3959 -1.3536 -1.3291
 -1.3219 -1.3275 -1.3404 -1.3562 -1.3720 -1.3865 -1.3999 -1.4120 -1.4232 -1.4342
 -1.4460
 -3.5099 -3.2451 -3.0060 -2.7910 -2.6012 -2.4380 -2.3004 -2.1805 -2.0737 -1.9769
 -1.8883 -1.8078 -1.7358 -1.6734 -1.6240 -1.5212 -1.4414 -1.3828 -1.3429
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -6.7919 -6.4162 -6.0472 -5.6691 -5.3051 -4.8784 -4.3546 -3.7376 -3.2176 -2.8269
 -2.5420 -2.3335 -2.1734 -2.0436 -1.9334 -1.7096
 -6.4642 -5.9846 -5.5380 -5.1177 -4.7250 -4.3231 -3.8721 -3.3787 -2.9663 -2.6483
 -2.4092 -2.2282 -2.0863 -1.9696 -1.8694 -1.6671 -1.5141 -1.4013 -1.3236
 -6.1817 -5.6483 -5.1545 -4.7038 -4.2925 -3.9088 -3.5183 -3.1187 -2.7832 -2.5175
 -2.3119 -2.1519 -2.0242 -1.9177 -1.8254 -1.6394 -1.5013 -1.4011 -1.3316 -1.2854
 -1.2542
 -5.9444 -5.4073 -4.8967 -4.4274 -4.0077 -3.6355 -3.2932 -2.9576 -2.6683 -2.4345
 -2.2501 -2.1046 -1.9871 -1.8879 -1.8014 -1.6265 -1.4977 -1.4049 -1.3409 -1.2986
 -1.2705 -1.2514 -1.2400
 -5.5413 -5.0191 -4.5992 -4.1911 -3.8025 -3.4461 -3.1307 -2.8423 -2.5872 -2.3756
 -2.2056 -2.0706 -1.9616 -1.8694 -1.7878 -1.6214 -1.4988 -1.4107 -1.3505 -1.3111
 -1.2853 -1.2677 -1.2563 -1.2494 -1.2484
 -5.1643 -4.6342 -4.1902 -3.8164 -3.4977 -3.2218 -2.9745 -2.7376 -2.5188 -2.3287
 -2.1708 -2.0428 -1.9398 -1.8543 -1.7781 -1.6192 -1.5012 -1.4166 -1.3591 -1.3222
 -1.2990 -1.2834 -1.2727 -1.2664 -1.2639 -1.2660
 -5.0294 -4.4508 -3.9611 -3.5572 -3.2274 -2.9567 -2.7355 -2.5553 -2.4028 -2.2655
 -2.1359 -2.0193 -1.9201 -1.8381 -1.7677 -1.6167 -1.5028 -1.4208 -1.3656 -1.3310
 -1.3107 -1.2979 -1.2893 -1.2839 -1.2814 -1.2820 -1.2863 -1.2977 -1.3172 -1.3397
 -5.0137 -4.4055 -3.8817 -3.4511 -3.1038 -2.8248 -2.5996 -2.4163 -2.2673 -2.1491
 -2.0561 -1.9750 -1.8964 -1.8217 -1.7545 -1.6122 -1.5020 -1.4224 -1.3689 -1.3364
 -1.3190 -1.3099 -1.3045 -1.3014 -1.3001 -1.3009 -1.3044 -1.3114 -1.3244 -1.3467
 -1.3735
 -5.0258 -4.4163 -3.8786 -3.4285 -3.0649 -2.7753 -2.5440 -2.3574 -2.2065 -2.0842
 -1.9857 -1.9076 -1.8448 -1.7881 -1.7335 -1.6044 -1.4983 -1.4208 -1.3685 -1.3375
 -1.3191 -1.3175 -1.3164 -1.3169 -1.3184 -1.3208 -1.3248 -1.3299 -1.3389 -1.3551
 -1.3805
 -4.9977 -4.4129 -3.8829 -3.4330 -3.0632 -2.7667 -2.5304 -2.3399 -2.1852 -2.0590
 -1.9559 -1.8715 -1.8021 -1.7449 -1.6965 -1.5878 -1.4900 -1.4152 -1.3641 -1.3338
 -1.3208 -1.3194 -1.3233 -1.3287 -1.3342 -1.3399 -1.3460 -1.3529 -1.3613 -1.3729
 -1.3901
 -4.9147 -4.3709 -3.8761 -3.4403 -3.0765 -2.7804 -2.5424 -2.3493 -2.1915 -2.0607
 -1.9518 -1.8613 -1.7858 -1.7225 -1.6690 -1.5653 -1.4771 -1.4072 -1.3573 -1.3271
 -1.3143 -1.3151 -1.3234 -1.3343 -1.3452 -1.3554 -1.3653 -1.3748 -1.3846 -1.3956
 -1.4073
 -4.7771 -4.2881 -3.8378 -3.4292 -3.0820 -2.7941 -2.5588 -2.3669 -2.2085 -2.0755
 -1.9623 -1.8656 -1.7836 -1.7143 -1.6556 -1.5448 -1.4612 -1.3953 -1.3481 -1.3181
 -1.3048 -1.3059 -1.3170 -1.3328 -1.3494 -1.3653 -1.3802 -1.3939 -1.4068 -1.4197
 -1.4332
 -4.5852 -4.1647 -3.7687 -3.4002 -3.0765 -2.8020 -2.5736 -2.3847 -2.2272 -2.0939
 -1.9790 -1.8789 -1.7914 -1.7158 -1.6563 -1.5263 -1.4423 -1.3795 -1.3365
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -7.2381 -6.9267 -6.6384 -6.3663 -6.2146 -5.9313 -5.3658 -4.4937 -3.7686 -3.0305
 -2.6113 -2.3349 -2.1446 -2.0022 -1.8886 -1.6730
 -6.8844 -6.5137 -6.1815 -5.8831 -5.6416 -5.3360 -4.8304 -4.1025 -3.4207 -2.8868
 -2.5099 -2.2529 -2.0750 -1.9438 -1.8394 -1.6407 -1.4945 -1.3852 -1.3057
 -6.6333 -6.2129 -5.8360 -5.5015 -5.1964 -4.8753 -4.4271 -3.8198 -3.2539 -2.7923
 -2.4477 -2.2031 -2.0312 -1.9057 -1.8069 -1.6203 -1.4844 -1.3848 -1.3137 -1.2652
 -1.2338
 -6.4848 -6.0243 -5.6019 -5.2215 -4.8791 -4.5493 -4.1559 -3.6456 -3.1587 -2.7470
 -2.4247 -2.1855 -2.0132 -1.8879 -1.7911 -1.6118 -1.4828 -1.3890 -1.3226 -1.2772
 -1.2477 -1.2285 -1.2178
 -6.3264 -5.8676 -5.4295 -5.0198 -4.6426 -4.2938 -3.9438 -3.5163 -3.0919 -2.7207
 -2.4183 -2.1841 -2.0097 -1.8816 -1.7844 -1.6094 -1.4850 -1.3949 -1.3316 -1.2886
 -1.2608 -1.2432 -1.2326 -1.2269 -1.2276
 -5.9303 -5.5443 -5.1802 -4.8186 -4.4532 -4.0977 -3.7569 -3.4015 -3.0328 -2.6985
 -2.4161 -2.1891 -2.0136 -1.8819 -1.7826 -1.6091 -1.4881 -1.4007 -1.3398 -1.2987
 -1.2725 -1.2566 -1.2470 -1.2420 -1.2407 -1.2450
 -5.5714 -5.1195 -4.7427 -4.4226 -4.1337 -3.8542 -3.5649 -3.2647 -2.9581 -2.6663
 -2.4090 -2.1936 -2.0201 -1.8856 -1.7831 -1.6090 -1.4905 -1.4053 -1.3461 -1.3068
 -1.2825 -1.2686 -1.2609 -1.2571 -1.2566 -1.2595 -1.2667 -1.2802 -1.3014 -1.3244
 -5.4480 -4.9231 -4.4731 -4.0981 -3.7842 -3.5101 -3.2586 -3.0202 -2.7878 -2.5692
 -2.3662 -2.1823 -2.0222 -1.8901 -1.7846 -1.6080 -1.4912 -1.4078 -1.3500 -1.3123
 -1.2898 -1.2783 -1.2734 -1.2720 -1.2728 -1.2760 -1.2819 -1.2917 -1.3073 -1.3310
 -1.3574
 -5.4770 -4.9031 -4.3925 -3.9574 -3.5952 -3.2941 -3.0362 -2.8066 -2.5952 -2.4037
 -2.2411 -2.1061 -1.9884 -1.8810 -1.7840 -1.6057 -1.4897 -1.4078 -1.3511 -1.3145
 -1.2936 -1.2845 -1.2830 -1.2850 -1.2887 -1.2935 -1.3002 -1.3089 -1.3216 -1.3384
 -1.3633
 -5.5491 -4.9613 -4.4165 -3.9353 -3.5280 -3.1921 -2.9153 -2.6822 -2.4803 -2.3024
 -2.1473 -2.0172 -1.9129 -1.8293 -1.7565 -1.5998 -1.4847 -1.4042 -1.3485 -1.3129
 -1.2934 -1.2866 -1.2884 -1.2947 -1.3023 -1.3104 -1.3191 -1.3287 -1.3400 -1.3542
 -1.3737
 -5.5994 -5.0286 -4.4788 -3.9774 -3.5409 -3.1750 -2.8751 -2.6300 -2.4263 -2.2538
 -2.1057 -1.9792 -1.8731 -1.7864 -1.7166 -1.5848 -1.4781 -1.3987 -1.3439 -1.3086
 -1.2897 -1.2843 -1.2889 -1.2993 -1.3116 -1.3241 -1.3364 -1.3484 -1.3609 -1.3748
 -1.3911
 -5.5853 -5.0414 -4.5186 -4.0224 -3.5787 -3.1977 -2.8816 -2.6233 -2.4122 -2.2377
 -2.0909 -1.9661 -1.8599 -1.7703 -1.6956 -1.5617 -1.4655 -1.3903 -1.3366 -1.3016
 -1.2829 -1.2780 -1.2843 -1.2981 -1.3151 -1.3327 -1.3496 -1.3657 -1.3811 -1.3967
 -1.4129
 -5.5108 -5.0108 -4.5151 -4.0449 -3.6108 -3.2311 -2.9098 -2.6431 -2.4249 -2.2457
 -2.0964 -1.9701 -1.8621 -1.7698 -1.6935 -1.5305 -1.4469 -1.3790 -1.3266
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  r   
 -7.3296 -7.0301 -6.7534 -6.5007 -6.4016 -6.1569 -5.5894 -4.6846 -3.8898 -3.0911
 -2.6352 -2.3373 -2.1348 -1.9871 -1.8711 -1.6550
 -6.9718 -6.6191 -6.3072 -6.0357 -5.8367 -5.5693 -5.0737 -4.3117 -3.5606 -2.9623
 -2.5442 -2.2632 -2.0718 -1.9339 -1.8263 -1.6264 -1.4817 -1.3743 -1.2954
 -6.7218 -6.3222 -5.9698 -5.6656 -5.3973 -5.1130 -4.6797 -4.0398 -3.4092 -2.8838
 -2.4945 -2.2226 -2.0349 -1.9008 -1.7977 -1.6086 -1.4729 -1.3740 -1.3030 -1.2540
 -1.2215
 -6.5796 -6.1394 -5.7412 -5.3904 -5.0833 -4.7881 -4.4074 -3.8689 -3.3272 -2.8556
 -2.4861 -2.2155 -2.0241 -1.8878 -1.7853 -1.6016 -1.4717 -1.3777 -1.3113 -1.2653
 -1.2352 -1.2162 -1.2062
 -6.4559 -6.0045 -5.5808 -5.1927 -4.8436 -4.5238 -4.1889 -3.7383 -3.2683 -2.8440
 -2.4946 -2.2260 -2.0287 -1.8868 -1.7819 -1.6002 -1.4741 -1.3831 -1.3195 -1.2758
 -1.2473 -1.2296 -1.2184 -1.2137 -1.2162
 -6.1446 -5.7624 -5.3872 -5.0183 -4.6581 -4.3174 -3.9897 -3.6191 -3.2125 -2.8322
 -2.5059 -2.2433 -2.0421 -1.8934 -1.7837 -1.6011 -1.4775 -1.3887 -1.3270 -1.2852
 -1.2581 -1.2418 -1.2324 -1.2281 -1.2284 -1.2337
 -5.7207 -5.3082 -4.9682 -4.6744 -4.3971 -4.1112 -3.8041 -3.4861 -3.1438 -2.8096
 -2.5108 -2.2598 -2.0588 -1.9045 -1.7892 -1.6023 -1.4804 -1.3933 -1.3329 -1.2927
 -1.2672 -1.2526 -1.2450 -1.2419 -1.2422 -1.2457 -1.2543 -1.2699 -1.2921 -1.3157
 -5.5384 -5.0443 -4.6270 -4.2862 -4.0010 -3.7464 -3.5036 -3.2554 -2.9952 -2.7341
 -2.4861 -2.2626 -2.0724 -1.9176 -1.7969 -1.6030 -1.4819 -1.3962 -1.3368 -1.2977
 -1.2738 -1.2612 -1.2561 -1.2553 -1.2571 -1.2614 -1.2689 -1.2798 -1.2971 -1.3218
 -1.3487
 -5.5374 -4.9860 -4.4998 -4.0890 -3.7504 -3.4674 -3.2189 -2.9871 -2.7619 -2.5495
 -2.3639 -2.2011 -2.0538 -1.9204 -1.8042 -1.6033 -1.4814 -1.3968 -1.3380 -1.2999
 -1.2774 -1.2668 -1.2645 -1.2669 -1.2715 -1.2776 -1.2855 -1.2957 -1.3091 -1.3283
 -1.3555
 -5.6149 -5.0361 -4.5047 -4.0389 -3.6454 -3.3204 -3.0495 -2.8155 -2.6046 -2.4104
