 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
 -0.8921 -0.9201 -0.9481 -0.9765 -1.0055 -1.0352 -1.0664 -1.0997 -1.1361 -1.1779
 -1.2281
 -1.1744 -1.1373 -1.1056 -1.0794 -1.0569 -1.0359 -1.0145 -0.9923 -0.9704 -0.9501
 -0.9325 -0.9175 -0.9041 -0.8914 -0.8815 -0.8559 -0.8366 -0.8268 -0.8327 -0.8554
 -0.8870 -0.9206 -0.9535 -0.9854 -1.0168 -1.0479 -1.0793 -1.1116 -1.1455 -1.1825
 -1.2250
 -1.0621 -1.0356 -1.0139 -0.9965 -0.9834 -0.9724 -0.9614 -0.9487 -0.9341 -0.9185
 -0.9033 -0.8896 -0.8776 -0.8669 -0.8574 -0.8348 -0.8182 -0.8125 -0.8194 -0.8415
 -0.8747 -0.9127 -0.9511 -0.9881 -1.0234 -1.0575 -1.0908 -1.1238 -1.1571 -1.1917
 -1.2285
 -0.9478 -0.9301 -0.9166 -0.9066 -0.9002 -0.8966 -0.8940 -0.8905 -0.8850 -0.8771
 -0.8674 -0.8573 -0.8478 -0.8396 -0.8324 -0.8160 -0.8015 -0.7978 -0.8061 -0.8271
 -0.8595 -0.8990 -0.9413 -0.9836 -1.0241 -1.0625 -1.0992 -1.1346 -1.1692 -1.2037
 -1.2392
 -0.8316 -0.8208 -0.8176 -0.8128 -0.8120 -0.8138 -0.8171 -0.8207 -0.8233 -0.8240
 -0.8221 -0.8182 -0.8132 -0.8082 -0.8065 -0.7995 -0.7865 -0.7827 -0.7928
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  i   
 -1.8782 -1.7935 -1.7239 -1.6651 -1.6147 -1.5673 -1.5178 -1.4627 -1.4035 -1.3429
 -1.2790 -1.2111 -1.1408 -1.0732 -1.0068 -0.8844 -0.8061 -0.7685 -0.7600
 -1.7476 -1.6500 -1.5734 -1.5129 -1.4646 -1.4249 -1.3898 -1.3530 -1.3145 -1.2745
 -1.2307 -1.1806 -1.1238 -1.0648 -1.0094 -0.8980 -0.8261 -0.7907 -0.7827 -0.7907
 -1.6776 -1.5527 -1.4628 -1.4088 -1.3604 -1.3233 -1.2940 -1.2677 -1.2419 -1.2158
 -1.1873 -1.1537 -1.1114 -1.0616 -1.0119 -0.9102 -0.8437 -0.8100 -0.8023 -0.8101
 -0.8265
 -1.6540 -1.5095 -1.4033 -1.3303 -1.2818 -1.2494 -1.2262 -1.2062 -1.1854 -1.1650
 -1.1449 -1.1231 -1.0956 -1.0576 -1.0143 -0.9210 -0.8589 -0.8264 -0.8188 -0.8266
 -0.8425 -0.8639
 -1.6551 -1.5143 -1.3953 -1.3047 -1.2392 -1.1935 -1.1628 -1.1435 -1.1322 -1.1237
 -1.1085 -1.0910 -1.0720 -1.0474 -1.0127 -0.9283 -0.8700 -0.8389 -0.8317 -0.8403
 -0.8567 -0.8776 -0.9022 -0.9305
 -1.6478 -1.5135 -1.3971 -1.2995 -1.2207 -1.1596 -1.1147 -1.0841 -1.0660 -1.0596
 -1.0578 -1.0519 -1.0417 -1.0267 -1.0037 -0.9305 -0.8762 -0.8465 -0.8401 -0.8503
 -0.8684 -0.8902 -0.9147 -0.9419 -0.9719 -1.0049 -1.0415 -1.0837 -1.1321 -1.1823
 -1.6192 -1.4981 -1.3902 -1.2977 -1.2198 -1.1557 -1.1044 -1.0651 -1.0365 -1.0164
 -1.0033 -0.9965 -0.9919 -0.9872 -0.9780 -0.9264 -0.8769 -0.8489 -0.8430 -0.8552
 -0.8763 -0.9005 -0.9264 -0.9538 -0.9830 -1.0142 -1.0481 -1.0849 -1.1274 -1.1768
 -1.2288
 -1.5657 -1.4604 -1.3651 -1.2820 -1.2106 -1.1498 -1.0983 -1.0555 -1.0212 -0.9948
 -0.9743 -0.9583 -0.9465 -0.9392 -0.9349 -0.9089 -0.8716 -0.8460 -0.8406 -0.8539
 -0.8784 -0.9066 -0.9354 -0.9646 -0.9945 -1.0254 -1.0578 -1.0922 -1.1298 -1.1724
 -1.2229
 -1.4876 -1.3980 -1.3168 -1.2453 -1.1837 -1.1306 -1.0842 -1.0435 -1.0083 -0.9788
 -0.9546 -0.9348 -0.9183 -0.9049 -0.8962 -0.8774 -0.8562 -0.8377 -0.8335 -0.8471
 -0.8743 -0.9070 -0.9403 -0.9730 -1.0052 -1.0373 -1.0698 -1.1033 -1.1384 -1.1764
 -1.2197
 -1.3963 -1.3208 -1.2525 -1.1917 -1.1396 -1.0953 -1.0567 -1.0221 -0.9905 -0.9621
 -0.9371 -0.9157 -0.8977 -0.8822 -0.8698 -0.8484 -0.8333 -0.8237 -0.8226 -0.8360
 -0.8637 -0.8997 -0.9378 -0.9753 -1.0113 -1.0463 -1.0806 -1.1148 -1.1493 -1.1850
 -1.2228
 -1.3037 -1.2342 -1.1757 -1.1244 -1.0806 -1.0442 -1.0135 -0.9865 -0.9614 -0.9377
 -0.9154 -0.8951 -0.8772 -0.8618 -0.8488 -0.8256 -0.8110 -0.8059 -0.8092 -0.8231
 -0.8500 -0.8869 -0.9284 -0.9708 -1.0118 -1.0509 -1.0886 -1.1250 -1.1607 -1.1964
 -1.2329
 -1.2123 -1.1483 -1.0943 -1.0492 -1.0119 -0.9816 -0.9572 -0.9370 -0.9190 -0.9020
 -0.8851 -0.8687 -0.8532 -0.8392 -0.8332 -0.8090 -0.7893 -0.7843 -0.7933
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.2596 -2.1591 -2.0717 -1.9905 -1.9131 -1.8277 -1.7215 -1.5948 -1.4794 -1.3801
 -1.2918 -1.2111 -1.1371 -1.0704 -1.0111 -0.8923 -0.8108 -0.7646 -0.7504
 -2.0920 -1.9827 -1.8909 -1.8104 -1.7362 -1.6631 -1.5807 -1.4861 -1.4001 -1.3242
 -1.2548 -1.1887 -1.1250 -1.0653 -1.0114 -0.9031 -0.8294 -0.7872 -0.7729 -0.7784
 -1.9738 -1.8560 -1.7580 -1.6747 -1.6023 -1.5371 -1.4728 -1.4018 -1.3354 -1.2762
 -1.2219 -1.1695 -1.1164 -1.0636 -1.0143 -0.9143 -0.8461 -0.8065 -0.7921 -0.7966
 -0.8126
 -1.8889 -1.7520 -1.6481 -1.5684 -1.4989 -1.4380 -1.3834 -1.3294 -1.2773 -1.2304
 -1.1876 -1.1469 -1.1054 -1.0610 -1.0165 -0.9236 -0.8598 -0.8223 -0.8079 -0.8119
 -0.8272 -0.8490
 -1.8432 -1.6870 -1.5627 -1.4660 -1.3933 -1.3413 -1.3037 -1.2656 -1.2258 -1.1875
 -1.1521 -1.1194 -1.0877 -1.0536 -1.0156 -0.9298 -0.8699 -0.8344 -0.8206 -0.8244
 -0.8397 -0.8613 -0.8869 -0.9164
 -1.8379 -1.6742 -1.5335 -1.4169 -1.3249 -1.2553 -1.2067 -1.1767 -1.1568 -1.1387
 -1.1165 -1.0907 -1.0644 -1.0383 -1.0090 -0.9320 -0.8759 -0.8424 -0.8295 -0.8337
 -0.8500 -0.8723 -0.8979 -0.9264 -0.9578 -0.9923 -1.0305 -1.0743 -1.1236 -1.1734
 -1.8387 -1.6748 -1.5304 -1.4074 -1.3060 -1.2257 -1.1642 -1.1181 -1.0846 -1.0630
 -1.0516 -1.0434 -1.0317 -1.0150 -0.9943 -0.9299 -0.8777 -0.8463 -0.8345 -0.8394
 -0.8570 -0.8812 -0.9081 -0.9369 -0.9675 -1.0003 -1.0358 -1.0747 -1.1184 -1.1681
 -1.2197
 -1.8314 -1.6736 -1.5314 -1.4076 -1.3034 -1.2180 -1.1495 -1.0955 -1.0540 -1.0223
 -0.9988 -0.9832 -0.9749 -0.9692 -0.9619 -0.9220 -0.8751 -0.8460 -0.8351 -0.8408
 -0.8569 -0.8863 -0.9158 -0.9463 -0.9777 -1.0101 -1.0442 -1.0800 -1.1191 -1.1634
 -1.2141
 -1.7996 -1.6569 -1.5213 -1.4022 -1.2998 -1.2143 -1.1437 -1.0859 -1.0393 -1.0023
 -0.9730 -0.9500 -0.9323 -0.9205 -0.9139 -0.8976 -0.8670 -0.8412 -0.8316 -0.8377
 -0.8575 -0.8868 -0.9198 -0.9535 -0.9871 -1.0207 -1.0550 -1.0902 -1.1271 -1.1667
 -1.2109
 -1.7491 -1.6189 -1.4963 -1.3850 -1.2880 -1.2057 -1.1370 -1.0794 -1.0313 -0.9914
 -0.9585 -0.9316 -0.9097 -0.8919 -0.8787 -0.8616 -0.8476 -0.8319 -0.8242 -0.8303
 -0.8501 -0.8809 -0.9174 -0.9552 -0.9924 -1.0287 -1.0646 -1.1004 -1.1366 -1.1742
 -1.2134
 -1.6922 -1.5682 -1.4546 -1.3515 -1.2616 -1.1847 -1.1201 -1.0658 -1.0198 -0.9805
 -0.9468 -0.9181 -0.8939 -0.8737 -0.8571 -0.8316 -0.8203 -0.8146 -0.8129 -0.8200
 -0.8393 -0.8702 -0.9089 -0.9507 -0.9923 -1.0326 -1.0717 -1.1096 -1.1469 -1.1843
 -1.2224
 -1.6393 -1.5144 -1.4038 -1.3064 -1.2222 -1.1507 -1.0908 -1.0409 -0.9989 -0.9629
 -0.9314 -0.9037 -0.8794 -0.8584 -0.8491 -0.8076 -0.7851 -0.7893 -0.7977
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  i   
 -2.7981 -2.6899 -2.5899 -2.4891 -2.3852 -2.2533 -2.0670 -1.8271 -1.6077 -1.4379
 -1.3109 -1.2119 -1.1317 -1.0646 -1.0068 -0.8929 -0.8113 -0.7608 -0.7385
 -2.5682 -2.4522 -2.3516 -2.2580 -2.1621 -2.0521 -1.9058 -1.7162 -1.5409 -1.3990
 -1.2876 -1.1979 -1.1233 -1.0606 -1.0067 -0.9014 -0.8281 -0.7821 -0.7614 -0.7618
 -2.3983 -2.2703 -2.1633 -2.0698 -1.9822 -1.8911 -1.7785 -1.6307 -1.4878 -1.3673
 -1.2692 -1.1881 -1.1190 -1.0597 -1.0087 -0.9097 -0.8417 -0.7993 -0.7798 -0.7792
 -0.7930
 -2.2732 -2.1351 -2.0191 -1.9202 -1.8331 -1.7516 -1.6651 -1.5531 -1.4372 -1.3349
 -1.2493 -1.1770 -1.1142 -1.0588 -1.0105 -0.9166 -0.8526 -0.8130 -0.7946 -0.7936
 -0.8062 -0.8278
 -2.1404 -2.0047 -1.8942 -1.7983 -1.7117 -1.6331 -1.5588 -1.4762 -1.3844 -1.2988
 -1.2248 -1.1614 -1.1057 -1.0556 -1.0105 -0.9212 -0.8607 -0.8234 -0.8062 -0.8053
 -0.8173 -0.8382 -0.8647 -0.8955
 -2.0654 -1.9008 -1.7664 -1.6601 -1.5775 -1.5122 -1.4538 -1.3940 -1.3266 -1.2580
 -1.1953 -1.1403 -1.0917 -1.0478 -1.0071 -0.9231 -0.8657 -0.8306 -0.8146 -0.8142
 -0.8262 -0.8472 -0.8735 -0.9035 -0.9367 -0.9734 -1.0142 -1.0600 -1.1107 -1.1607
 -2.0427 -1.8640 -1.7104 -1.5820 -1.4779 -1.3951 -1.3295 -1.2783 -1.2349 -1.1946
 -1.1540 -1.1126 -1.0720 -1.0342 -0.9989 -0.9219 -0.8677 -0.8346 -0.8198 -0.8201
 -0.8326 -0.8542 -0.8814 -0.9117 -0.9443 -0.9793 -1.0171 -1.0585 -1.1044 -1.1553
 -1.2064
 -2.0432 -1.8577 -1.6946 -1.5540 -1.4357 -1.3391 -1.2616 -1.1993 -1.1482 -1.1065
 -1.0753 -1.0525 -1.0322 -1.0095 -0.9835 -0.9173 -0.8664 -0.8354 -0.8217 -0.8226
 -0.8357 -0.8583 -0.8871 -0.9190 -0.9523 -0.9870 -1.0236 -1.0622 -1.1043 -1.1498
 -1.2007
 -2.0501 -1.8623 -1.6954 -1.5484 -1.4220 -1.3163 -1.2301 -1.1605 -1.1043 -1.0583
 -1.0204 -0.9907 -0.9697 -0.9556 -0.9439 -0.9058 -0.8610 -0.8325 -0.8201 -0.8218
 -0.8356 -0.8593 -0.8901 -0.9244 -0.9598 -0.9957 -1.0324 -1.0700 -1.1094 -1.1515
 -1.1975
 -2.0525 -1.8700 -1.7029 -1.5538 -1.4233 -1.3122 -1.2200 -1.1447 -1.0835 -1.0339
 -0.9932 -0.9597 -0.9325 -0.9115 -0.8968 -0.8760 -0.8511 -0.8262 -0.8153 -0.8174
 -0.8315 -0.8559 -0.8883 -0.9253 -0.9637 -1.0020 -1.0401 -1.0782 -1.1169 -1.1569
 -1.1992
 -2.0456 -1.8671 -1.7045 -1.5569 -1.4256 -1.3124 -1.2172 -1.1385 -1.0739 -1.0211
 -0.9776 -0.9417 -0.9120 -0.8875 -0.8677 -0.8393 -0.8269 -0.8151 -0.8069 -0.8099
 -0.8240 -0.8487 -0.8821 -0.9214 -0.9631 -1.0047 -1.0456 -1.0856 -1.1252 -1.1651
 -1.2056
 -2.0429 -1.8597 -1.6967 -1.5518 -1.4217 -1.3087 -1.2128 -1.1327 -1.0667 -1.0123
 -0.9672 -0.9297 -0.8982 -0.8719 -0.8566 -0.7957 -0.7884 -0.7992 -0.7949
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  i   
 -3.0898 -2.9929 -2.8989 -2.7970 -2.6574 -2.4736 -2.2462 -1.9763 -1.6893 -1.4736
 -1.3231 -1.2136 -1.1287 -1.0601 -1.0024 -0.8902 -0.8104 -0.7585 -0.7325
 -2.8344 -2.7267 -2.6307 -2.5364 -2.4320 -2.3019 -2.1197 -1.8709 -1.6332 -1.4447
 -1.3063 -1.2031 -1.1223 -1.0568 -1.0020 -0.8972 -0.8243 -0.7775 -0.7545 -0.7521
 -2.6347 -2.5123 -2.4089 -2.3161 -2.2243 -2.1204 -1.9821 -1.7880 -1.5909 -1.4246
 -1.2964 -1.1982 -1.1202 -1.0567 -1.0038 -0.9041 -0.8361 -0.7931 -0.7719 -0.7691
 -0.7811
 -2.4853 -2.3470 -2.2318 -2.1336 -2.0451 -1.9570 -1.8545 -1.7088 -1.5480 -1.4034
 -1.2861 -1.1936 -1.1189 -1.0573 -1.0058 -0.9098 -0.8456 -0.8053 -0.7858 -0.7830
 -0.7937 -0.8146
 -2.3544 -2.2154 -2.0939 -1.9888 -1.8967 -1.8128 -1.7297 -1.6253 -1.4986 -1.3761
 -1.2713 -1.1859 -1.1156 -1.0566 -1.0067 -0.9139 -0.8527 -0.8147 -0.7965 -0.7941
 -0.8042 -0.8240 -0.8506 -0.8818
 -2.2082 -2.0601 -1.9429 -1.8480 -1.7652 -1.6875 -1.6124 -1.5348 -1.4401 -1.3403
 -1.2495 -1.1726 -1.1080 -1.0530 -1.0056 -0.9159 -0.8573 -0.8214 -0.8043 -0.8025
 -0.8125 -0.8320 -0.8581 -0.8887 -0.9230 -0.9609 -1.0031 -1.0503 -1.1016 -1.1518
 -2.1484 -1.9740 -1.8281 -1.7101 -1.6157 -1.5398 -1.4774 -1.4211 -1.3598 -1.2895
 -1.2179 -1.1522 -1.0947 -1.0448 -1.0010 -0.9153 -0.8593 -0.8253 -0.8093 -0.8081
 -0.8185 -0.8382 -0.8647 -0.8955 -0.9292 -0.9655 -1.0049 -1.0476 -1.0948 -1.1462
 -1.1972
 -2.1345 -1.9468 -1.7838 -1.6453 -1.5309 -1.4376 -1.3613 -1.2979 -1.2429 -1.1929
 -1.1491 -1.1089 -1.0691 -1.0294 -0.9913 -0.9120 -0.8584 -0.8263 -0.8114 -0.8108
 -0.8218 -0.8421 -0.8695 -0.9013 -0.9357 -0.9718 -1.0097 -1.0500 -1.0932 -1.1403
 -1.1920
 -2.1403 -1.9461 -1.7736 -1.6232 -1.4947 -1.3876 -1.2999 -1.2278 -1.1674 -1.1148
 -1.0694 -1.0335 -1.0068 -0.9853 -0.9640 -0.9041 -0.8539 -0.8239 -0.8104 -0.8105
 -0.8223 -0.8435 -0.8722 -0.9060 -0.9420 -0.9791 -1.0172 -1.0564 -1.0973 -1.1409
 -1.1882
 -2.1592 -1.9615 -1.7835 -1.6259 -1.4884 -1.3714 -1.2740 -1.1940 -1.1285 -1.0739
 -1.0274 -0.9881 -0.9560 -0.9317 -0.9143 -0.8829 -0.8464 -0.8186 -0.8064 -0.8072
 -0.8193 -0.8413 -0.8711 -0.9067 -0.9451 -0.9842 -1.0236 -1.0632 -1.1034 -1.1452
 -1.1887
 -2.1769 -1.9785 -1.7998 -1.6375 -1.4950 -1.3714 -1.2670 -1.1806 -1.1096 -1.0514
 -1.0032 -0.9629 -0.9290 -0.9008 -0.8783 -0.8458 -0.8280 -0.8096 -0.7992 -0.8009
 -0.8133 -0.8357 -0.8663 -0.9035 -0.9443 -0.9862 -1.0281 -1.0694 -1.1104 -1.1517
 -1.1935
 -2.1934 -1.9955 -1.8132 -1.6505 -1.5044 -1.3768 -1.2678 -1.1766 -1.1015 -1.0399
 -0.9891 -0.9471 -0.9119 -0.8824 -0.8560 -0.7928 -0.7987 -0.7969 -0.7888
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  i   
 -3.3410 -3.2714 -3.2000 -3.1137 -2.9632 -2.7439 -2.4639 -2.1302 -1.7776 -1.5141
 -1.3377 -1.2159 -1.1258 -1.0548 -0.9965 -0.8850 -0.8063 -0.7538 -0.7266
 -3.0794 -2.9934 -2.9150 -2.8319 -2.7275 -2.5799 -2.3582 -2.0430 -1.7371 -1.4959
 -1.3273 -1.2090 -1.1213 -1.0524 -0.9961 -0.8907 -0.8181 -0.7707 -0.7461 -0.7412
 -2.8618 -2.7564 -2.6668 -2.5831 -2.4928 -2.3785 -2.2133 -1.9690 -1.7096 -1.4896
 -1.3263 -1.2091 -1.1218 -1.0535 -0.9981 -0.8965 -0.8282 -0.7845 -0.7622 -0.7577
 -0.7679
 -2.6902 -2.5637 -2.4587 -2.3683 -2.2833 -2.1909 -2.0719 -1.8916 -1.6792 -1.4829
 -1.3274 -1.2115 -1.1242 -1.0559 -1.0008 -0.9015 -0.8365 -0.7954 -0.7749 -0.7708
 -0.7799 -0.7997
 -2.5547 -2.4128 -2.2928 -2.1913 -2.1025 -2.0187 -1.9278 -1.8020 -1.6365 -1.4685
 -1.3248 -1.2125 -1.1262 -1.0582 -1.0032 -0.9053 -0.8428 -0.8039 -0.7846 -0.7812
 -0.7897 -0.8083 -0.8345 -0.8661
 -2.3861 -2.2603 -2.1485 -2.0463 -1.9536 -1.8691 -1.7885 -1.6990 -1.5779 -1.4413
 -1.3144 -1.2092 -1.1256 -1.0588 -1.0044 -0.9075 -0.8472 -0.8101 -0.7919 -0.7889
 -0.7975 -0.8154 -0.8408 -0.8718 -0.9070 -0.9463 -0.9900 -1.0390 -1.0917 -1.1428
 -2.2592 -2.1008 -1.9746 -1.8752 -1.7942 -1.7231 -1.6544 -1.5841 -1.5009 -1.3982
 -1.2926 -1.1986 -1.1203 -1.0563 -1.0033 -0.9078 -0.8492 -0.8140 -0.7967 -0.7942
 -0.8032 -0.8210 -0.8463 -0.8771 -0.9116 -0.9493 -0.9902 -1.0346 -1.0837 -1.1365
 -1.1883
 -2.2179 -2.0362 -1.8815 -1.7541 -1.6513 -1.5681 -1.4986 -1.4385 -1.3806 -1.3158
 -1.2446 -1.1731 -1.1068 -1.0487 -0.9989 -0.9059 -0.8486 -0.8152 -0.7990 -0.7970
 -0.8064 -0.8248 -0.8505 -0.8818 -0.9167 -0.9539 -0.9934 -1.0352 -1.0802 -1.1293
 -1.1825
 -2.2142 -2.0199 -1.8492 -1.7023 -1.5789 -1.4774 -1.3939 -1.3235 -1.2618 -1.2036
 -1.1487 -1.1008 -1.0594 -1.0213 -0.9841 -0.9007 -0.8450 -0.8132 -0.7985 -0.7972
 -0.8073 -0.8265 -0.8531 -0.8855 -0.9216 -0.9596 -0.9991 -1.0407 -1.0845 -1.1301
 -1.1773
 -2.2363 -2.0327 -1.8519 -1.6926 -1.5550 -1.4385 -1.3417 -1.2615 -1.1940 -1.1350
 -1.0813 -1.0338 -0.9946 -0.9642 -0.9404 -0.8886 -0.8392 -0.8088 -0.7953 -0.7947
 -0.8053 -0.8252 -0.8527 -0.8862 -0.9238 -0.9633 -1.0040 -1.0451 -1.0871 -1.1308
 -1.1761
 -2.2688 -2.0601 -1.8715 -1.7043 -1.5568 -1.4295 -1.3217 -1.2320 -1.1577 -1.0957
 -1.0425 -0.9961 -0.9560 -0.9225 -0.8961 -0.8553 -0.8269 -0.8011 -0.7890 -0.7894
 -0.8005 -0.8209 -0.8492 -0.8838 -0.9230 -0.9646 -1.0072 -1.0498 -1.0925 -1.1356
 -1.1789
 -2.3126 -2.0951 -1.9007 -1.7269 -1.5715 -1.4364 -1.3203 -1.2226 -1.1416 -1.0748
 -1.0193 -0.9726 -0.9328 -0.8989 -0.8512 -0.8008 -0.8081 -0.7901 -0.7796
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  i   
 -3.5222 -3.4875 -3.4788 -3.4456 -3.3383 -3.1171 -2.7503 -2.2694 -1.8663 -1.5627
 -1.3571 -1.2206 -1.1236 -1.0492 -0.9893 -0.8780 -0.7994 -0.7466 -0.7179
 -3.2699 -3.2204 -3.1702 -3.1143 -3.0266 -2.8720 -2.6095 -2.2185 -1.8451 -1.5546
 -1.3529 -1.2172 -1.1210 -1.0479 -0.9893 -0.8824 -0.8094 -0.7614 -0.7355 -0.7289
 -3.0494 -2.9726 -2.9095 -2.8480 -2.7710 -2.6542 -2.4634 -2.1637 -1.8378 -1.5625
 -1.3613 -1.2225 -1.1242 -1.0504 -0.9919 -0.8873 -0.8180 -0.7734 -0.7500 -0.7443
 -0.7529
 -2.8670 -2.7638 -2.6802 -2.6080 -2.5352 -2.4446 -2.3109 -2.0943 -1.8251 -1.5728
 -1.3745 -1.2321 -1.1306 -1.0550 -0.9957 -0.8919 -0.8253 -0.7831 -0.7614 -0.7564
 -0.7643 -0.7829
 -2.7212 -2.5942 -2.4893 -2.4017 -2.3239 -2.2451 -2.1486 -2.0014 -1.7941 -1.5747
 -1.3862 -1.2428 -1.1383 -1.0604 -0.9999 -0.8959 -0.8311 -0.7909 -0.7703 -0.7659
 -0.7735 -0.7909 -0.8166 -0.8483
 -2.5450 -2.4499 -2.3338 -2.2327 -2.1449 -2.0652 -1.9850 -1.8851 -1.7380 -1.5600
 -1.3900 -1.2508 -1.1451 -1.0655 -1.0037 -0.8986 -0.8353 -0.7968 -0.7771 -0.7730
 -0.7807 -0.7975 -0.8220 -0.8529 -0.8888 -0.9295 -0.9750 -1.0254 -1.0790 -1.1309
 -2.3824 -2.2554 -2.1562 -2.0704 -1.9892 -1.9103 -1.8336 -1.7556 -1.6561 -1.5234
 -1.3804 -1.2523 -1.1490 -1.0690 -1.0064 -0.9001 -0.8377 -0.8007 -0.7818 -0.7780
 -0.7860 -0.8027 -0.8268 -0.8570 -0.8919 -0.9305 -0.9726 -1.0190 -1.0701 -1.1239
 -1.1763
 -2.2942 -2.1280 -1.9922 -1.8859 -1.8025 -1.7340 -1.6728 -1.6117 -1.5443 -1.4568
 -1.3500 -1.2418 -1.1467 -1.0691 -1.0070 -0.8999 -0.8378 -0.8022 -0.7845 -0.7810
 -0.7892 -0.8063 -0.8305 -0.8607 -0.8954 -0.9334 -0.9743 -1.0178 -1.0647 -1.1157
 -1.1699
 -2.2709 -2.0848 -1.9233 -1.7876 -1.6772 -1.5886 -1.5153 -1.4524 -1.3938 -1.3330
 -1.2643 -1.1925 -1.1226 -1.0582 -1.0018 -0.8972 -0.8351 -0.8008 -0.7845 -0.7817
 -0.7904 -0.8082 -0.8330 -0.8637 -0.8990 -0.9374 -0.9780 -1.0203 -1.0649 -1.1126
 -1.1637
 -2.2851 -2.0860 -1.9100 -1.7557 -1.6241 -1.5148 -1.4249 -1.3497 -1.2844 -1.2241
 -1.1645 -1.1068 -1.0556 -1.0121 -0.9742 -0.8919 -0.8309 -0.7972 -0.7820 -0.7801
 -0.7891 -0.8074 -0.8329 -0.8643 -0.9004 -0.9398 -0.9811 -1.0237 -1.0676 -1.1130
 -1.1603
 -2.3224 -2.1136 -1.9256 -1.7588 -1.6129 -1.4878 -1.3826 -1.2949 -1.2215 -1.1581
 -1.1007 -1.0472 -0.9989 -0.9580 -0.9250 -0.8677 -0.8232 -0.7908 -0.7767 -0.7757
 -0.7853 -0.8041 -0.8303 -0.8625 -0.8996 -0.9402 -0.9830 -1.0267 -1.0710 -1.1161
 -1.1598
 -2.3761 -2.1575 -1.9599 -1.7819 -1.6254 -1.4886 -1.3713 -1.2722 -1.1897 -1.1207
 -1.0618 -1.0104 -0.9648 -0.9247 -0.8542 -0.8246 -0.8120 -0.7816 -0.7686
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  i   
 -3.6445 -3.6450 -3.6529 -3.6173 -3.5062 -3.2763 -2.9075 -2.3656 -1.9515 -1.6196
 -1.3837 -1.2284 -1.1222 -1.0434 -0.9813 -0.8683 -0.7902 -0.7369 -0.7067
 -3.3979 -3.3820 -3.3731 -3.3544 -3.2981 -3.1554 -2.8540 -2.3780 -1.9539 -1.6210
 -1.3855 -1.2289 -1.1219 -1.0435 -0.9820 -0.8722 -0.7985 -0.7495 -0.7223 -0.7143
 -3.1798 -3.1391 -3.1115 -3.0834 -3.0336 -2.9288 -2.7192 -2.3627 -1.9695 -1.6426
 -1.4033 -1.2400 -1.1284 -1.0479 -0.9857 -0.8768 -0.8059 -0.7599 -0.7352 -0.7283
 -0.7358
