 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F182M
  0.5685  0.6346  0.7479  0.8131  0.8112  0.8241  0.8961  0.9822  1.0296  1.0291
  1.0003  0.9496  0.8895  0.8277  0.7607  0.5894  0.4196  0.2552  0.0958
  0.6104  0.6249  0.6617  0.7004  0.7431  0.7920  0.8428  0.8892  0.9248  0.9452
  0.9454  0.9206  0.8718  0.8092  0.7423  0.5734  0.4079  0.2463  0.0887 -0.0649
  0.6362  0.6268  0.6228  0.6376  0.6825  0.7351  0.7779  0.8140  0.8464  0.8734
  0.8864  0.8787  0.8440  0.7870  0.7222  0.5563  0.3945  0.2364  0.0814 -0.0695
 -0.2161
  0.6459  0.6403  0.6312  0.6247  0.6294  0.6534  0.7014  0.7566  0.7944  0.8137
  0.8233  0.8239  0.8061  0.7611  0.7004  0.5381  0.3794  0.2255  0.0738 -0.0747
 -0.2189 -0.3590
  0.6270  0.6322  0.6302  0.6243  0.6192  0.6218  0.6375  0.6677  0.7093  0.7475
  0.7653  0.7649  0.7555  0.7266  0.6752  0.5189  0.3629  0.2128  0.0655 -0.0804
 -0.2227 -0.3608 -0.4948 -0.6250
  0.5736  0.5947  0.6056  0.6089  0.6074  0.6050  0.6071  0.6179  0.6371  0.6603
  0.6822  0.6927  0.6890  0.6737  0.6380  0.4980  0.3452  0.1982  0.0555 -0.0866
 -0.2270 -0.3637 -0.4961 -0.6245 -0.7493 -0.8708 -0.9893 -1.1053 -1.2186 -1.3272
  0.4822  0.5226  0.5508  0.5685  0.5775  0.5803  0.5805  0.5827  0.5896  0.6004
  0.6105  0.6158  0.6130  0.6043  0.5815  0.4699  0.3262  0.1822  0.0436 -0.0939
 -0.2315 -0.3669 -0.4983 -0.6255 -0.7488 -0.8685 -0.9853 -1.0991 -1.2104 -1.3194
 -1.4243
  0.3552  0.4147  0.4622  0.4979  0.5219  0.5361  0.5427  0.5454  0.5476  0.5516
  0.5560  0.5569  0.5508  0.5382  0.5204  0.4298  0.3030  0.1650  0.0297 -0.1029
 -0.2363 -0.3698 -0.5006 -0.6273 -0.7497 -0.8684 -0.9836 -1.0958 -1.2052 -1.3123
 -1.4175
  0.2048  0.2779  0.3419  0.3957  0.4373  0.4667  0.4850  0.4948  0.4993  0.5017
  0.5036  0.5036  0.4984  0.4857  0.4676  0.3866  0.2733  0.1443  0.0130 -0.1160
 -0.2449 -0.3751 -0.5048 -0.6315 -0.7541 -0.8726 -0.9873 -1.0986 -1.2067 -1.3121
 -1.4154
  0.0439  0.1210  0.1957  0.2644  0.3230  0.3689  0.4023  0.4241  0.4366  0.4429
  0.4457  0.4465  0.4442  0.4361  0.4212  0.3485  0.2448  0.1246 -0.0020 -0.1280
 -0.2529 -0.3785 -0.5050 -0.6307 -0.7535 -0.8723 -0.9872 -1.0982 -1.2058 -1.3102
 -1.4137
 -0.1247 -0.0445  0.0353  0.1116  0.1820  0.2434  0.2924  0.3289  0.3538  0.3690
  0.3773  0.3812  0.3820  0.3791  0.3706  0.3136  0.2172  0.1049 -0.0164 -0.1397
 -0.2621 -0.3841 -0.5066 -0.6294 -0.7511 -0.8700 -0.9854 -1.0970 -1.2049 -1.3094
 -1.4108
 -0.3011 -0.2186 -0.1311 -0.0541  0.0229  0.0941  0.1564  0.2079  0.2472  0.2751
  0.2934  0.3043  0.3100  0.3119  0.3158  0.2819  0.1905  0.0852 -0.0302
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F182M
  0.6566  0.7112  0.7706  0.8315  0.8902  0.9425  0.9847  1.0139  1.0282  1.0260
  1.0043  0.9619  0.9039  0.8378  0.7681  0.5944  0.4236  0.2579  0.0968
  0.6157  0.6521  0.6984  0.7507  0.8047  0.8564  0.9019  0.9379  0.9622  0.9729
  0.9655  0.9358  0.8847  0.8211  0.7531  0.5810  0.4125  0.2491  0.0907 -0.0631
  0.6195  0.6204  0.6451  0.6886  0.7295  0.7735  0.8171  0.8558  0.8868  0.9077
  0.9143  0.9008  0.8626  0.8042  0.7380  0.5680  0.4015  0.2403  0.0843 -0.0669
 -0.2137
  0.6442  0.6236  0.6250  0.6451  0.6773  0.7154  0.7542  0.7892  0.8173  0.8393
  0.8529  0.8532  0.8324  0.7852  0.7228  0.5554  0.3906  0.2315  0.0776 -0.0716
 -0.2161 -0.3564
  0.6630  0.6544  0.6411  0.6400  0.6517  0.6724  0.6991  0.7291  0.7603  0.7874
  0.7987  0.8002  0.7900  0.7598  0.7058  0.5429  0.3797  0.2225  0.0707 -0.0766
 -0.2194 -0.3578 -0.4920 -0.6225
  0.6597  0.6589  0.6506  0.6377  0.6244  0.6166  0.6193  0.6354  0.6642  0.7034
  0.7356  0.7467  0.7426  0.7231  0.6829  0.5300  0.3686  0.2130  0.0634 -0.0818
 -0.2231 -0.3602 -0.4929 -0.6216 -0.7466 -0.8684 -0.9872 -1.1034 -1.2167 -1.3251
  0.6294  0.6404  0.6418  0.6360  0.6255  0.6139  0.6053  0.6043  0.6120  0.6262
  0.6448  0.6638  0.6724  0.6672  0.6440  0.5148  0.3571  0.2030  0.0554 -0.0873
 -0.2269 -0.3630 -0.4947 -0.6222 -0.7458 -0.8659 -0.9829 -1.0969 -1.2084 -1.3174
 -1.4221
  0.5653  0.5923  0.6074  0.6131  0.6117  0.6052  0.5962  0.5881  0.5841  0.5849
  0.5884  0.5914  0.5926  0.5907  0.5803  0.4879  0.3438  0.1923  0.0465 -0.0937
 -0.2307 -0.3654 -0.4966 -0.6236 -0.7464 -0.8653 -0.9809 -1.0934 -1.2030 -1.3103
 -1.4154
  0.4634  0.5114  0.5428  0.5632  0.5744  0.5781  0.5758  0.5698  0.5624  0.5560
  0.5513  0.5461  0.5379  0.5264  0.5133  0.4420  0.3211  0.1780  0.0346 -0.1034
 -0.2375 -0.3700 -0.5005 -0.6276 -0.7506 -0.8693 -0.9844 -1.0959 -1.2043 -1.3099
 -1.4133
  0.3343  0.3965  0.4451  0.4820  0.5085  0.5256  0.5344  0.5363  0.5329  0.5264
  0.5186  0.5097  0.4984  0.4831  0.4641  0.3953  0.2907  0.1616  0.0237 -0.1118
 -0.2431 -0.3721 -0.5002 -0.6265 -0.7496 -0.8688 -0.9839 -1.0953 -1.2031 -1.3079
 -1.4115
  0.1900  0.2576  0.3196  0.3715  0.4133  0.4452  0.4674  0.4807  0.4860  0.4849
  0.4795  0.4710  0.4599  0.4452  0.4260  0.3562  0.2588  0.1410  0.0112 -0.1209
 -0.2500 -0.3761 -0.5008 -0.6248 -0.7470 -0.8663 -0.9820 -1.0939 -1.2021 -1.3069
 -1.4086
  0.0329  0.1075  0.1758  0.2379  0.2925  0.3381  0.3739  0.4001  0.4168  0.4250
  0.4263  0.4222  0.4142  0.4025  0.3990  0.3247  0.2254  0.1162 -0.0029
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F182M
  0.7390  0.8008  0.8652  0.9296  0.9899  1.0396  1.0725  1.0852  1.0804  1.0594
  1.0216  0.9688  0.9062  0.8392  0.7705  0.5976  0.4272  0.2609  0.0991
  0.6800  0.7340  0.7932  0.8543  0.9129  0.9638  1.0011  1.0206  1.0256  1.0164
  0.9911  0.9481  0.8905  0.8251  0.7570  0.5853  0.4167  0.2529  0.0940 -0.0601
  0.6362  0.6754  0.7239  0.7773  0.8314  0.8816  0.9222  0.9484  0.9621  0.9636
  0.9514  0.9220  0.8739  0.8125  0.7456  0.5748  0.4074  0.2453  0.0884 -0.0632
 -0.2103
  0.6363  0.6476  0.6699  0.7118  0.7568  0.8016  0.8417  0.8723  0.8922  0.9022
  0.9012  0.8859  0.8521  0.7991  0.7352  0.5659  0.3993  0.2383  0.0829 -0.0670
 -0.2120 -0.3526
  0.6612  0.6513  0.6517  0.6635  0.6877  0.7252  0.7709  0.8051  0.8275  0.8403
  0.8447  0.8392  0.8200  0.7811  0.7240  0.5583  0.3923  0.2321  0.0778 -0.0709
 -0.2145 -0.3533 -0.4879 -0.6188
  0.6817  0.6733  0.6610  0.6490  0.6436  0.6498  0.6720  0.7105  0.7523  0.7833
  0.7952  0.7926  0.7791  0.7533  0.7088  0.5509  0.3860  0.2264  0.0730 -0.0748
 -0.2173 -0.3550 -0.4881 -0.6172 -0.7427 -0.8649 -0.9840 -1.1004 -1.2136 -1.3217
  0.6858  0.6826  0.6732  0.6591  0.6438  0.6323  0.6292  0.6365  0.6534  0.6799
  0.7119  0.7328  0.7339  0.7172  0.6846  0.5428  0.3799  0.2211  0.0685 -0.0783
 -0.2200 -0.3570 -0.4893 -0.6173 -0.7413 -0.8618 -0.9792 -1.0936 -1.2053 -1.3141
 -1.4185
  0.6727  0.6771  0.6738  0.6638  0.6490  0.6324  0.6179  0.6092  0.6078  0.6128
  0.6221  0.6358  0.6501  0.6538  0.6403  0.5312  0.3735  0.2158  0.0641 -0.0817
 -0.2213 -0.3586 -0.4906 -0.6181 -0.7413 -0.8607 -0.9768 -1.0897 -1.1997 -1.3070
 -1.4119
