 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
 -2.6456 -2.7134 -2.7150 -2.7143 -2.7549 -2.8075 -2.8607 -2.9194 -2.9972 -3.0773
 -3.1589 -3.2400 -3.3202 -3.3993 -3.4770 -3.6691 -3.8523 -4.0228 -4.1852
 -2.7293 -2.7498 -2.7764 -2.8089 -2.8388 -2.8632 -2.9047 -2.9631 -3.0324 -3.1084
 -3.1870 -3.2662 -3.3450 -3.4228 -3.4996 -3.6871 -3.8675 -4.0399 -4.2045 -4.3618
 -2.7781 -2.7994 -2.8289 -2.8643 -2.9035 -2.9438 -2.9764 -3.0130 -3.0678 -3.1361
 -3.2103 -3.2873 -3.3648 -3.4417 -3.5177 -3.7029 -3.8816 -4.0534 -4.2175 -4.3741
 -4.5240
 -2.8338 -2.8529 -2.8809 -2.9167 -2.9580 -3.0027 -3.0485 -3.0910 -3.1299 -3.1778
 -3.2387 -3.3086 -3.3826 -3.4577 -3.5325 -3.7155 -3.8923 -4.0634 -4.2275 -4.3838
 -4.5329 -4.6759
 -2.9017 -2.9128 -2.9364 -2.9687 -3.0080 -3.0524 -3.1000 -3.1490 -3.1975 -3.2443
 -3.2906 -3.3440 -3.4060 -3.4747 -3.5466 -3.7261 -3.9006 -4.0705 -4.2344 -4.3910
 -4.5400 -4.6823 -4.8189 -4.9507
 -2.9813 -2.9844 -2.9990 -3.0254 -3.0599 -3.1006 -3.1460 -3.1943 -3.2451 -3.2972
 -3.3479 -3.3970 -3.4483 -3.5048 -3.5667 -3.7366 -3.9078 -4.0753 -4.2383 -4.3957
 -4.5453 -4.6876 -4.8237 -4.9546 -5.0812 -5.2038 -5.3228 -5.4384 -5.5508 -5.6603
 -3.0704 -3.0670 -3.0709 -3.0901 -3.1178 -3.1528 -3.1934 -3.2382 -3.2865 -3.3375
 -3.3897 -3.4418 -3.4932 -3.5452 -3.6000 -3.7514 -3.9156 -4.0790 -4.2400 -4.3975
 -4.5483 -4.6915 -4.8277 -4.9582 -5.0838 -5.2050 -5.3224 -5.4365 -5.5476 -5.6561
 -5.7620
 -3.1665 -3.1580 -3.1552 -3.1653 -3.1851 -3.2128 -3.2470 -3.2864 -3.3301 -3.3772
 -3.4270 -3.4781 -3.5296 -3.5815 -3.6340 -3.7739 -3.9265 -4.0842 -4.2413 -4.3969
