 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -0.9590 -0.9278 -0.8985 -0.8710 -0.8446 -0.7813 -0.7254 -0.6831 -0.6561 -0.6442
 -0.6458 -0.6560 -0.6711 -0.6880 -0.7045 -0.7196 -0.7332 -0.7452 -0.7561 -0.7665
 -0.7773
 -1.1093 -1.0884 -1.0716 -1.0571 -1.0430 -1.0281 -1.0111 -0.9913 -0.9690 -0.9449
 -0.9192 -0.8927 -0.8668 -0.8424 -0.8193 -0.7650 -0.7141 -0.6736 -0.6474
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.4657 -2.4597 -2.4152 -2.2843 -2.1229 -1.9631 -1.8259 -1.7112 -1.6058 -1.5047
 -1.4077 -1.3155 -1.2287 -1.1478 -1.0731 -0.9152 -0.7946 -0.7054 -0.6464
 -2.2716 -2.1816 -2.1437 -2.1328 -2.0474 -1.9109 -1.7731 -1.6549 -1.5510 -1.4533
 -1.3600 -1.2715 -1.1886 -1.1120 -1.0418 -0.8955 -0.7854 -0.7063 -0.6517 -0.6140
 -2.1550 -2.0490 -1.9546 -1.8867 -1.8642 -1.8287 -1.7307 -1.6145 -1.5101 -1.4159
 -1.3265 -1.2417 -1.1622 -1.0889 -1.0221 -0.8838 -0.7811 -0.7083 -0.6590 -0.6252
 -0.6011
 -2.0593 -1.9623 -1.8621 -1.7659 -1.6869 -1.6371 -1.6124 -1.5634 -1.4765 -1.3862
 -1.3009 -1.2200 -1.1439 -1.0735 -1.0094 -0.8770 -0.7795 -0.7111 -0.6661 -0.6360
 -0.6146 -0.5989
 -1.9671 -1.8868 -1.7958 -1.7029 -1.6150 -1.5351 -1.4703 -1.4257 -1.3950 -1.3452
 -1.2759 -1.2012 -1.1291 -1.0618 -1.0001 -0.8725 -0.7787 -0.7136 -0.6720 -0.6457
 -0.6275 -0.6141 -0.6044 -0.5983
 -1.8761 -1.8100 -1.7343 -1.6504 -1.5653 -1.4841 -1.4086 -1.3412 -1.2868 -1.2488
 -1.2141 -1.1679 -1.1107 -1.0497 -0.9913 -0.8682 -0.7774 -0.7144 -0.6755 -0.6531
 -0.6388 -0.6287 -0.6213 -0.6162 -0.6122 -0.6104 -0.6121 -0.6185 -0.6304 -0.6482
 -1.7792 -1.7281 -1.6682 -1.5982 -1.5218 -1.4448 -1.3709 -1.3016 -1.2382 -1.1831
 -1.1379 -1.1014 -1.0649 -1.0228 -0.9761 -0.8627 -0.7745 -0.7130 -0.6755 -0.6564
 -0.6468 -0.6410 -0.6371 -0.6346 -0.6332 -0.6319 -0.6323 -0.6366 -0.6463 -0.6624
 -0.6847
 -1.6833 -1.6412 -1.5957 -1.5394 -1.4757 -1.4069 -1.3379 -1.2713 -1.2087 -1.1508
 -1.0988 -1.0532 -1.0142 -0.9792 -0.9439 -0.8519 -0.7694 -0.7091 -0.6722 -0.6550
 -0.6498 -0.6491 -0.6498 -0.6511 -0.6528 -0.6532 -0.6540 -0.6574 -0.6652 -0.6788
 -0.6990
 -1.5930 -1.5552 -1.5176 -1.4732 -1.4213 -1.3637 -1.3026 -1.2409 -1.1814 -1.1252
 -1.0733 -1.0260 -0.9831 -0.9448 -0.9103 -0.8314 -0.7596 -0.7025 -0.6659 -0.6492
 -0.6469 -0.6513 -0.6575 -0.6639 -0.6698 -0.6753 -0.6807 -0.6874 -0.6956 -0.7051
 -0.7159
 -1.5132 -1.4762 -1.4413 -1.4032 -1.3614 -1.3142 -1.2628 -1.2087 -1.1542 -1.1012
 -1.0513 -1.0053 -0.9630 -0.9240 -0.8882 -0.8116 -0.7467 -0.6943 -0.6585 -0.6409
 -0.6392 -0.6469 -0.6584 -0.6704 -0.6817 -0.6920 -0.7015 -0.7102 -0.7188 -0.7281
 -0.7383
 -1.4499 -1.4055 -1.3687 -1.3335 -1.2985 -1.2588 -1.2160 -1.1702 -1.1228 -1.0748
 -1.0280 -0.9841 -0.9436 -0.9061 -0.8713 -0.7953 -0.7333 -0.6845 -0.6503 -0.6320
 -0.6292 -0.6379 -0.6527 -0.6698 -0.6869 -0.7029 -0.7176 -0.7308 -0.7429 -0.7547
 -0.7668
 -1.3988 -1.3431 -1.2999 -1.2648 -1.2330 -1.2002 -1.1645 -1.1258 -1.0853 -1.0436
 -1.0016 -0.9608 -0.9224 -0.8869 -0.8540 -0.7816 -0.7214 -0.6744 -0.6417
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.6518 -2.5738 -2.3988 -2.2093 -2.0221 -1.8604 -1.7392 -1.6356 -1.5382 -1.4456
 -1.3576 -1.2740 -1.1949 -1.1206 -1.0512 -0.9015 -0.7843 -0.6965 -0.6352
 -2.3697 -2.3549 -2.3216 -2.1771 -2.0062 -1.8423 -1.7063 -1.5974 -1.4993 -1.4083
 -1.3222 -1.2408 -1.1640 -1.0923 -1.0258 -0.8844 -0.7763 -0.6966 -0.6407 -0.6021
 -2.2472 -2.1365 -2.0846 -2.0760 -1.9808 -1.8337 -1.6909 -1.5720 -1.4724 -1.3826
 -1.2987 -1.2195 -1.1450 -1.0754 -1.0111 -0.8753 -0.7728 -0.6982 -0.6464 -0.6114
 -0.5870
 -2.1735 -2.0506 -1.9392 -1.8601 -1.8313 -1.7920 -1.6829 -1.5601 -1.4542 -1.3639
 -1.2820 -1.2050 -1.1327 -1.0651 -1.0026 -0.8709 -0.7721 -0.7009 -0.6521 -0.6200
 -0.5983 -0.5827
 -2.1067 -1.9953 -1.8798 -1.7718 -1.6824 -1.6215 -1.5910 -1.5371 -1.4435 -1.3499
 -1.2687 -1.1939 -1.1236 -1.0579 -0.9971 -0.8687 -0.7726 -0.7036 -0.6571 -0.6276
 -0.6088 -0.5956 -0.5864 -0.5799
 -2.0379 -1.9424 -1.8372 -1.7298 -1.6278 -1.5377 -1.4646 -1.4130 -1.3782 -1.3265
 -1.2550 -1.1834 -1.1154 -1.0518 -0.9926 -0.8671 -0.7729 -0.7055 -0.6607 -0.6334
 -0.6176 -0.6077 -0.6010 -0.5967 -0.5940 -0.5939 -0.5973 -0.6052 -0.6180 -0.6361
 -1.9656 -1.8850 -1.7941 -1.6966 -1.5982 -1.5049 -1.4197 -1.3443 -1.2822 -1.2371
 -1.2005 -1.1570 -1.1027 -1.0442 -0.9874 -0.8649 -0.7722 -0.7060 -0.6622 -0.6366
 -0.6238 -0.6176 -0.6143 -0.6128 -0.6128 -0.6134 -0.6158 -0.6219 -0.6328 -0.6495
 -0.6722
 -1.8918 -1.8221 -1.7447 -1.6600 -1.5709 -1.4816 -1.3964 -1.3174 -1.2460 -1.1834
 -1.1318 -1.0919 -1.0568 -1.0184 -0.9744 -0.8613 -0.7702 -0.7046 -0.6613 -0.6366
 -0.6262 -0.6239 -0.6249 -0.6272 -0.6302 -0.6338 -0.6372 -0.6422 -0.6510 -0.6653
 -0.6862
 -1.8213 -1.7558 -1.6886 -1.6156 -1.5373 -1.4566 -1.3763 -1.2990 -1.2269 -1.1606
 -1.1013 -1.0503 -1.0077 -0.9718 -0.9383 -0.8500 -0.7652 -0.7006 -0.6575 -0.6331
 -0.6241 -0.6253 -0.6310 -0.6381 -0.6453 -0.6524 -0.6597 -0.6683 -0.6785 -0.6899
 -0.7026
 -1.7601 -1.6949 -1.6308 -1.5667 -1.4987 -1.4273 -1.3547 -1.2826 -1.2131 -1.1476
 -1.0870 -1.0323 -0.9842 -0.9424 -0.9060 -0.8286 -0.7566 -0.6954 -0.6522 -0.6273
 -0.6182 -0.6214 -0.6313 -0.6435 -0.6558 -0.6674 -0.6787 -0.6894 -0.7000 -0.7115
 -0.7250
 -1.7148 -1.6381 -1.5749 -1.5152 -1.4548 -1.3919 -1.3272 -1.2619 -1.1975 -1.1351
 -1.0759 -1.0212 -0.9714 -0.9271 -0.8877 -0.8075 -0.7426 -0.6871 -0.6455 -0.6199
 -0.6099 -0.6133 -0.6258 -0.6424 -0.6601 -0.6772 -0.6934 -0.7083 -0.7225 -0.7363
 -0.7505
 -1.6869 -1.5968 -1.5264 -1.4661 -1.4087 -1.3518 -1.2942 -1.2355 -1.1771 -1.1194
 -1.0636 -1.0106 -0.9614 -0.9165 -0.8761 -0.7927 -0.7285 -0.6768 -0.6374
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -2.7041 -2.5589 -2.3560 -2.1633 -1.9798 -1.8199 -1.6992 -1.5999 -1.5088 -1.4189
 -1.3344 -1.2542 -1.1784 -1.1072 -1.0406 -0.8948 -0.7793 -0.6917 -0.6287
 -2.4496 -2.4527 -2.3311 -2.1482 -1.9710 -1.8059 -1.6742 -1.5685 -1.4752 -1.3866
 -1.3036 -1.2252 -1.1513 -1.0820 -1.0174 -0.8787 -0.7712 -0.6910 -0.6341 -0.5947
 -2.2814 -2.1963 -2.1947 -2.1230 -1.9664 -1.8076 -1.6638 -1.5486 -1.4525 -1.3647
 -1.2835 -1.2069 -1.1348 -1.0674 -1.0046 -0.8705 -0.7678 -0.6923 -0.6392 -0.6030
 -0.5782
 -2.2141 -2.0818 -1.9815 -1.9448 -1.9194 -1.8050 -1.6662 -1.5402 -1.4377 -1.3492
 -1.2693 -1.1947 -1.1244 -1.0586 -0.9974 -0.8667 -0.7672 -0.6948 -0.6443 -0.6106
 -0.5883 -0.5727
 -2.1616 -2.0330 -1.9073 -1.8022 -1.7324 -1.7032 -1.6493 -1.5414 -1.4312 -1.3384
 -1.2585 -1.1854 -1.1169 -1.0528 -0.9930 -0.8652 -0.7679 -0.6974 -0.6490 -0.6174
 -0.5976 -0.5843 -0.5752 -0.5691
 -2.1082 -1.9932 -1.8724 -1.7550 -1.6518 -1.5684 -1.5114 -1.4759 -1.4187 -1.3322
 -1.2496 -1.1774 -1.1105 -1.0479 -0.9896 -0.8643 -0.7686 -0.6995 -0.6526 -0.6226
 -0.6052 -0.5949 -0.5883 -0.5844 -0.5829 -0.5841 -0.5883 -0.5964 -0.6095 -0.6281
 -2.0510 -1.9503 -1.8415 -1.7298 -1.6219 -1.5242 -1.4392 -1.3694 -1.3188 -1.2803
 -1.2302 -1.1674 -1.1036 -1.0428 -0.9860 -0.8631 -0.7688 -0.7006 -0.6544 -0.6258
 -0.6105 -0.6034 -0.6001 -0.5990 -0.5995 -0.6018 -0.6061 -0.6131 -0.6239 -0.6410
 -0.6640
 -1.9912 -1.9018 -1.8060 -1.7051 -1.6030 -1.5047 -1.4138 -1.3326 -1.2619 -1.2028
 -1.1574 -1.1198 -1.0791 -1.0315 -0.9802 -0.8610 -0.7679 -0.7001 -0.6544 -0.6264
 -0.6127 -0.6086 -0.6092 -0.6118 -0.6155 -0.6200 -0.6246 -0.6310 -0.6410 -0.6562
 -0.6774
 -1.9337 -1.8490 -1.7632 -1.6734 -1.5808 -1.4883 -1.3993 -1.3161 -1.2404 -1.1726
 -1.1135 -1.0642 -1.0246 -0.9899 -0.9541 -0.8551 -0.7646 -0.6973 -0.6516 -0.6239
 -0.6113 -0.6097 -0.6144 -0.6215 -0.6293 -0.6373 -0.6457 -0.6546 -0.6646 -0.6775
 -0.6935
 -1.8840 -1.7991 -1.7186 -1.6375 -1.5543 -1.4700 -1.3867 -1.3063 -1.2307 -1.1609
 -1.0977 -1.0415 -0.9931 -0.9523 -0.9171 -0.8379 -0.7595 -0.6936 -0.6476 -0.6194
 -0.6067 -0.6064 -0.6144 -0.6262 -0.6388 -0.6513 -0.6635 -0.6754 -0.6873 -0.7002
 -0.7150
 -1.8478 -1.7551 -1.6751 -1.5985 -1.5224 -1.4460 -1.3696 -1.2947 -1.2224 -1.1538
 -1.0901 -1.0318 -0.9797 -0.9341 -0.8943 -0.8145 -0.7471 -0.6876 -0.6421 -0.6132
 -0.5997 -0.5995 -0.6094 -0.6250 -0.6426 -0.6602 -0.6772 -0.6933 -0.7086 -0.7237
 -0.7389
 -1.8302 -1.7229 -1.6373 -1.5611 -1.4884 -1.4174 -1.3473 -1.2782 -1.2108 -1.1458
 -1.0839 -1.0260 -0.9729 -0.9251 -0.8826 -0.7972 -0.7322 -0.6780 -0.6351
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.7208 -2.5183 -2.3077 -2.1196 -1.9489 -1.7926 -1.6709 -1.5698 -1.4813 -1.3945
 -1.3129 -1.2356 -1.1626 -1.0940 -1.0298 -0.8882 -0.7744 -0.6867 -0.6216
 -2.5566 -2.4898 -2.3074 -2.1126 -1.9384 -1.7796 -1.6499 -1.5447 -1.4521 -1.3663
 -1.2859 -1.2101 -1.1386 -1.0716 -1.0089 -0.8730 -0.7660 -0.6852 -0.6270 -0.5865
 -2.3186 -2.2976 -2.2688 -2.1151 -1.9393 -1.7802 -1.6412 -1.5283 -1.4330 -1.3472
 -1.2683 -1.1941 -1.1243 -1.0587 -0.9975 -0.8653 -0.7625 -0.6860 -0.6315 -0.5938
 -0.5684
 -2.2421 -2.1122 -2.0540 -2.0473 -1.9405 -1.7873 -1.6444 -1.5214 -1.4207 -1.3339
 -1.2560 -1.1834 -1.1152 -1.0512 -0.9913 -0.8620 -0.7618 -0.6880 -0.6361 -0.6006
 -0.5773 -0.5616
 -2.2026 -2.0586 -1.9313 -1.8465 -1.8183 -1.7716 -1.6519 -1.5254 -1.4157 -1.3252
 -1.2467 -1.1753 -1.1087 -1.0462 -0.9877 -0.8609 -0.7625 -0.6905 -0.6403 -0.6067
 -0.5853 -0.5717 -0.5626 -0.5570
 -2.1660 -2.0304 -1.8957 -1.7742 -1.6788 -1.6174 -1.5839 -1.5211 -1.4198 -1.3218
 -1.2397 -1.1687 -1.1032 -1.0421 -0.9849 -0.8605 -0.7636 -0.6926 -0.6437 -0.6115
 -0.5919 -0.5806 -0.5740 -0.5703 -0.5690 -0.5707 -0.5761 -0.5860 -0.6003 -0.6187
 -2.1263 -2.0032 -1.8759 -1.7514 -1.6380 -1.5419 -1.4653 -1.4110 -1.3709 -1.3137
 -1.2356 -1.1627 -1.0980 -1.0380 -0.9820 -0.8600 -0.7643 -0.6940 -0.6457 -0.6146
 -0.5965 -0.5878 -0.5841 -0.5832 -0.5843 -0.5874 -0.5924 -0.6006 -0.6132 -0.6310
 -0.6537
 -2.0833 -1.9713 -1.8552 -1.7377 -1.6241 -1.5192 -1.4272 -1.3482 -1.2831 -1.2331
 -1.1920 -1.1445 -1.0895 -1.0328 -0.9785 -0.8589 -0.7642 -0.6943 -0.6461 -0.6155
 -0.5987 -0.5921 -0.5918 -0.5944 -0.5986 -0.6039 -0.6109 -0.6195 -0.6304 -0.6453
 -0.6669
 -2.0415 -1.9353 -1.8279 -1.7198 -1.6125 -1.5094 -1.4136 -1.3274 -1.2513 -1.1851
 -1.1294 -1.0844 -1.0461 -1.0079 -0.9659 -0.8553 -0.7621 -0.6925 -0.6443 -0.6138
 -0.5978 -0.5931 -0.5960 -0.6027 -0.6108 -0.6196 -0.6291 -0.6394 -0.6509 -0.6646
 -0.6825
 -2.0055 -1.8996 -1.7986 -1.6985 -1.5991 -1.5016 -1.4084 -1.3212 -1.2417 -1.1701
 -1.1065 -1.0511 -1.0040 -0.9651 -0.9308 -0.8454 -0.7595 -0.6902 -0.6415 -0.6105
 -0.5944 -0.5906 -0.5960 -0.6066 -0.6192 -0.6322 -0.6454 -0.6586 -0.6720 -0.6864
 -0.7027
 -1.9805 -1.8689 -1.7693 -1.6739 -1.5809 -1.4900 -1.4017 -1.3175 -1.2386 -1.1655
 -1.0991 -1.0394 -0.9866 -0.9409 -0.9017 -0.8225 -0.7509 -0.6863 -0.6374 -0.6055
 -0.5888 -0.5850 -0.5917 -0.6055 -0.6224 -0.6402 -0.6579 -0.6750 -0.6917 -0.7084
 -0.7248
 -1.9720 -1.8477 -1.7441 -1.6497 -1.5600 -1.4739 -1.3910 -1.3112 -1.2353 -1.1637
 -1.0970 -1.0358 -0.9805 -0.9311 -0.8879 -0.8022 -0.7362 -0.6786 -0.6320
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.6960 -2.4705 -2.2611 -2.0809 -1.9183 -1.7692 -1.6496 -1.5447 -1.4554 -1.3727
 -1.2934 -1.2183 -1.1476 -1.0813 -1.0192 -0.8815 -0.7695 -0.6816 -0.6156
 -2.5423 -2.4821 -2.2731 -2.0776 -1.9065 -1.7544 -1.6291 -1.5231 -1.4312 -1.3476
 -1.2693 -1.1956 -1.1263 -1.0612 -1.0002 -0.8670 -0.7608 -0.6792 -0.6196 -0.5776
 -2.3903 -2.4015 -2.2785 -2.0902 -1.9114 -1.7523 -1.6197 -1.5087 -1.4148 -1.3306
 -1.2536 -1.1814 -1.1135 -1.0498 -0.9900 -0.8599 -0.7570 -0.6793 -0.6233 -0.5842
 -0.5576
 -2.2636 -2.1626 -2.1637 -2.0876 -1.9251 -1.7640 -1.6220 -1.5031 -1.4043 -1.3188
 -1.2425 -1.1718 -1.1054 -1.0430 -0.9846 -0.8569 -0.7561 -0.6808 -0.6272 -0.5901
 -0.5653 -0.5492
 -2.2296 -2.0765 -1.9645 -1.9290 -1.9007 -1.7763 -1.6343 -1.5069 -1.4005 -1.3115
 -1.2342 -1.1645 -1.0995 -1.0385 -0.9813 -0.8560 -0.7568 -0.6829 -0.6309 -0.5954
 -0.5722 -0.5578 -0.5487 -0.5432
 -2.2091 -2.0539 -1.9106 -1.7957 -1.7260 -1.6978 -1.6343 -1.5186 -1.4054 -1.3091
 -1.2284 -1.1585 -1.0945 -1.0348 -0.9788 -0.8559 -0.7581 -0.6851 -0.6340 -0.5998
 -0.5780 -0.5654 -0.5583 -0.5548 -0.5542 -0.5569 -0.5632 -0.5737 -0.5889 -0.6080
 -2.1879 -2.0412 -1.8972 -1.7645 -1.6524 -1.5674 -1.5116 -1.4723 -1.4066 -1.3137
 -1.2267 -1.1537 -1.0900 -1.0313 -0.9764 -0.8558 -0.7592 -0.6868 -0.6361 -0.6027
 -0.5822 -0.5713 -0.5668 -0.5657 -0.5672 -0.5710 -0.5774 -0.5870 -0.6006 -0.6192
 -0.6421
 -2.1659 -2.0274 -1.8902 -1.7580 -1.6362 -1.5298 -1.4419 -1.3717 -1.3189 -1.2752
 -1.2199 -1.1505 -1.0857 -1.0276 -0.9736 -0.8551 -0.7597 -0.6877 -0.6370 -0.6040
 -0.5844 -0.5752 -0.5732 -0.5753 -0.5796 -0.5856 -0.5936 -0.6031 -0.6155 -0.6324
 -0.6547
 -2.1418 -2.0092 -1.8797 -1.7531 -1.6323 -1.5212 -1.4223 -1.3370 -1.2643 -1.2034
 -1.1540 -1.1115 -1.0664 -1.0180 -0.9680 -0.8525 -0.7583 -0.6866 -0.6359 -0.6029
 -0.5840 -0.5762 -0.5767 -0.5823 -0.5902 -0.5994 -0.6099 -0.6211 -0.6341 -0.6499
 -0.6693
 -2.1223 -1.9917 -1.8677 -1.7476 -1.6316 -1.5219 -1.4208 -1.3296 -1.2491 -1.1784
 -1.1167 -1.0640 -1.0197 -0.9814 -0.9450 -0.8486 -0.7571 -0.6855 -0.6343 -0.6006
 -0.5817 -0.5746 -0.5769 -0.5856 -0.5974 -0.6105 -0.6244 -0.6388 -0.6537 -0.6693
 -0.6879
 -2.1112 -1.9768 -1.8548 -1.7390 -1.6281 -1.5225 -1.4231 -1.3312 -1.2476 -1.1725
 -1.1055 -1.0462 -0.9941 -0.9494 -0.9113 -0.8308 -0.7528 -0.6832 -0.6315 -0.5969
 -0.5773 -0.5703 -0.5736 -0.5846 -0.6001 -0.6175 -0.6355 -0.6536 -0.6716 -0.6899
 -0.7079
 -2.1129 -1.9689 -1.8443 -1.7298 -1.6220 -1.5201 -1.4241 -1.3340 -1.2507 -1.1741
 -1.1045 -1.0419 -0.9859 -0.9364 -0.8931 -0.8083 -0.7400 -0.6783 -0.6277
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.6360 -2.4108 -2.2124 -2.0435 -1.8836 -1.7399 -1.6267 -1.5263 -1.4348 -1.3533
 -1.2761 -1.2027 -1.1339 -1.0693 -1.0089 -0.8748 -0.7654 -0.6779 -0.6095
 -2.5964 -2.4437 -2.2305 -2.0418 -1.8776 -1.7285 -1.6096 -1.5053 -1.4128 -1.3309
 -1.2543 -1.1823 -1.1147 -1.0512 -0.9917 -0.8611 -0.7555 -0.6732 -0.6121 -0.5682
 -2.4952 -2.4392 -2.2559 -2.0587 -1.8836 -1.7291 -1.5993 -1.4917 -1.3986 -1.3153
 -1.2399 -1.1693 -1.1031 -1.0409 -0.9825 -0.8543 -0.7515 -0.6725 -0.6148 -0.5741
 -0.5462
 -2.3492 -2.2572 -2.2344 -2.0788 -1.9011 -1.7412 -1.6018 -1.4860 -1.3892 -1.3045
 -1.2296 -1.1604 -1.0956 -1.0347 -0.9775 -0.8515 -0.7504 -0.6734 -0.6179 -0.5791
 -0.5529 -0.5358
 -2.2429 -2.0951 -2.0305 -2.0272 -1.9145 -1.7587 -1.6146 -1.4897 -1.3856 -1.2982
 -1.2220 -1.1536 -1.0900 -1.0304 -0.9745 -0.8509 -0.7510 -0.6752 -0.6210 -0.5837
 -0.5587 -0.5431 -0.5337 -0.5282
 -2.2341 -2.0660 -1.9243 -1.8344 -1.8100 -1.7569 -1.6306 -1.5024 -1.3900 -1.2962
 -1.2166 -1.1480 -1.0853 -1.0269 -0.9721 -0.8509 -0.7524 -0.6773 -0.6239 -0.5875
 -0.5638 -0.5495 -0.5417 -0.5382 -0.5379 -0.5409 -0.5480 -0.5598 -0.5758 -0.5956
 -2.2326 -2.0641 -1.9081 -1.7741 -1.6740 -1.6154 -1.5816 -1.5094 -1.4022 -1.3010
 -1.2157 -1.1436 -1.0810 -1.0234 -0.9697 -0.8508 -0.7538 -0.6792 -0.6261 -0.5903
 -0.5676 -0.5546 -0.5487 -0.5473 -0.5488 -0.5531 -0.5602 -0.5709 -0.5859 -0.6055
 -0.6290
 -2.2314 -2.0677 -1.9113 -1.7679 -1.6430 -1.5420 -1.4661 -1.4132 -1.3690 -1.3041
 -1.2203 -1.1428 -1.0775 -1.0201 -0.9670 -0.8503 -0.7546 -0.6805 -0.6274 -0.5918
 -0.5697 -0.5581 -0.5541 -0.5552 -0.5593 -0.5656 -0.5742 -0.5852 -0.5992 -0.6172
 -0.6404
 -2.2317 -2.0695 -1.9170 -1.7734 -1.6423 -1.5270 -1.4297 -1.3497 -1.2850 -1.2333
 -1.1872 -1.1343 -1.0731 -1.0156 -0.9630 -0.8481 -0.7537 -0.6801 -0.6270 -0.5914
 -0.5699 -0.5594 -0.5572 -0.5610 -0.5681 -0.5773 -0.5883 -0.6010 -0.6154 -0.6327
 -0.6538
 -2.2289 -2.0720 -1.9236 -1.7830 -1.6518 -1.5324 -1.4266 -1.3348 -1.2564 -1.1892
 -1.1320 -1.0836 -1.0406 -0.9976 -0.9541 -0.8463 -0.7532 -0.6799 -0.6263 -0.5901
 -0.5685 -0.5586 -0.5578 -0.5639 -0.5742 -0.5868 -0.6009 -0.6162 -0.6325 -0.6503
 -0.6703
 -2.2292 -2.0747 -1.9291 -1.7917 -1.6627 -1.5433 -1.4347 -1.3377 -1.2522 -1.1774
 -1.1118 -1.0545 -1.0046 -0.9614 -0.9235 -0.8368 -0.7515 -0.6788 -0.6246 -0.5876
 -0.5653 -0.5554 -0.5554 -0.5632 -0.5764 -0.5926 -0.6105 -0.6291 -0.6484 -0.6683
 -0.6883
 -2.2327 -2.0776 -1.9332 -1.7993 -1.6722 -1.5545 -1.4460 -1.3473 -1.2585 -1.1791
 -1.1087 -1.0464 -0.9911 -0.9424 -0.8712 -0.8196 -0.7486 -0.6768 -0.6219
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.5820 -2.3587 -2.1702 -2.0131 -1.8549 -1.7174 -1.6037 -1.5064 -1.4160 -1.3366
 -1.2606 -1.1887 -1.1211 -1.0580 -0.9991 -0.8680 -0.7601 -0.6728 -0.6034
 -2.6234 -2.3990 -2.1898 -2.0087 -1.8519 -1.7077 -1.5881 -1.4879 -1.3958 -1.3158
 -1.2406 -1.1699 -1.1036 -1.0416 -0.9833 -0.8550 -0.7501 -0.6673 -0.6046 -0.5587
 -2.4718 -2.4325 -2.2178 -2.0276 -1.8590 -1.7088 -1.5809 -1.4757 -1.3833 -1.3015
 -1.2272 -1.1579 -1.0930 -1.0321 -0.9749 -0.8487 -0.7460 -0.6659 -0.6064 -0.5638
 -0.5343
