 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.3728 -3.6525 -3.2793 -3.2450 -3.5722 -4.0371 -4.5411 -4.4035 -4.2714 -4.1314
 -3.9842 -3.8779 -3.7149 -3.5521 -3.4006 -3.0775 -2.8040 -2.6022 -2.4413
 -5.2241 -4.8884 -4.6454 -4.4858 -4.3825 -4.2883 -4.1881 -4.0861 -3.9850 -3.8829
 -3.7695 -3.6400 -3.5006 -3.3640 -3.2362 -2.9563 -2.7317 -2.5600 -2.4336 -2.3384
 -5.0191 -4.7045 -4.4577 -4.2671 -4.1256 -4.0284 -3.9621 -3.8921 -3.8033 -3.7014
 -3.5993 -3.4929 -3.3740 -3.2521 -3.1375 -2.8912 -2.6947 -2.5431 -2.4299 -2.3436
 -2.2751
 -4.8611 -4.5790 -4.3480 -4.1584 -4.0040 -3.8806 -3.7834 -3.7080 -3.6429 -3.5660
 -3.4720 -3.3758 -3.2750 -3.1681 -3.0644 -2.8414 -2.6667 -2.5323 -2.4307 -2.3521
 -2.2889 -2.2362
 -4.7103 -4.4651 -4.2580 -4.0806 -3.9279 -3.7977 -3.6881 -3.5953 -3.5148 -3.4419
 -3.3673 -3.2840 -3.1970 -3.1035 -3.0102 -2.8052 -2.6456 -2.5244 -2.4332 -2.3620
 -2.3041 -2.2552 -2.2127 -2.1740
 -4.5587 -4.3482 -4.1676 -4.0081 -3.8652 -3.7376 -3.6248 -3.5260 -3.4388 -3.3588
 -3.2827 -3.2073 -3.1322 -3.0522 -2.9692 -2.7793 -2.6297 -2.5173 -2.4345 -2.3706
 -2.3185 -2.2741 -2.2352 -2.2003 -2.1671 -2.1370 -2.1122 -2.0943 -2.0846 -2.0838
 -4.4136 -4.2287 -4.0720 -3.9317 -3.8027 -3.6832 -3.5735 -3.4740 -3.3847 -3.3034
 -3.2267 -3.1525 -3.0802 -3.0085 -2.9354 -2.7612 -2.6182 -2.5105 -2.4328 -2.3754
 -2.3296 -2.2906 -2.2563 -2.2252 -2.1964 -2.1684 -2.1431 -2.1229 -2.1096 -2.1049
 -2.1104
 -4.2776 -4.1134 -3.9740 -3.8498 -3.7353 -3.6270 -3.5240 -3.4279 -3.3397 -3.2586
 -3.1835 -3.1119 -3.0423 -2.9744 -2.9068 -2.7468 -2.6106 -2.5048 -2.4287 -2.3751
 -2.3350 -2.3021 -2.2735 -2.2473 -2.2228 -2.1994 -2.1758 -2.1545 -2.1386 -2.1305
 -2.1317
 -4.1541 -4.0070 -3.8777 -3.7645 -3.6617 -3.5640 -3.4701 -3.3801 -3.2953 -3.2163
 -3.1431 -3.0744 -3.0086 -2.9446 -2.8813 -2.7316 -2.6025 -2.4997 -2.4234 -2.3705
 -2.3338 -2.3066 -2.2842 -2.2641 -2.2451 -2.2264 -2.2083 -2.1923 -2.1786 -2.1669
 -2.1571
 -4.0431 -3.9095 -3.7918 -3.6836 -3.5872 -3.4982 -3.4130 -3.3304 -3.2510 -3.1757
 -3.1052 -3.0393 -2.9770 -2.9172 -2.8588 -2.7186 -2.5957 -2.4957 -2.4197 -2.3655
 -2.3291 -2.3049 -2.2878 -2.2741 -2.2614 -2.2487 -2.2359 -2.2230 -2.2146 -2.2027
 -2.1889
 -3.9446 -3.8209 -3.7163 -3.6115 -3.5162 -3.4308 -3.3518 -3.2763 -3.2031 -3.1328
 -3.0660 -3.0031 -2.9441 -2.8882 -2.8342 -2.7050 -2.5879 -2.4909 -2.4157 -2.3608
 -2.3233 -2.2993 -2.2850 -2.2762 -2.2698 -2.2637 -2.2572 -2.2500 -2.2422 -2.2345
 -2.2278
 -3.8586 -3.7412 -3.6512 -3.5487 -3.4526 -3.3669 -3.2898 -3.2186 -3.1510 -3.0863
 -3.0240 -2.9649 -2.9092 -2.8568 -2.8075 -2.6908 -2.5791 -2.4853 -2.4114
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.0287 -5.3678 -4.8899 -4.5879 -4.4647 -4.4383 -4.4684 -4.3158 -4.1696 -4.0233
 -3.8733 -3.7361 -3.5823 -3.4362 -3.3021 -3.0151 -2.7768 -2.5899 -2.4408
 -5.7053 -5.2888 -4.9886 -4.7368 -4.5206 -4.3406 -4.1901 -4.0595 -3.9390 -3.8207
 -3.6983 -3.5674 -3.4319 -3.3016 -3.1813 -2.9253 -2.7194 -2.5553 -2.4299 -2.3329
 -5.3919 -4.9553 -4.6291 -4.3948 -4.2392 -4.1211 -4.0030 -3.8843 -3.7722 -3.6668
 -3.5630 -3.4539 -3.3348 -3.2146 -3.1025 -2.8669 -2.6829 -2.5375 -2.4252 -2.3385
 -2.2695
 -5.2264 -4.8079 -4.4841 -4.2365 -4.0502 -3.9128 -3.8185 -3.7470 -3.6640 -3.5647
 -3.4635 -3.3653 -3.2632 -3.1545 -3.0504 -2.8272 -2.6576 -2.5261 -2.4248 -2.3458
 -2.2821 -2.2290
 -5.1124 -4.7230 -4.4149 -4.1714 -3.9789 -3.8272 -3.7078 -3.6136 -3.5413 -3.4755
 -3.3941 -3.3021 -3.2080 -3.1106 -3.0129 -2.8011 -2.6404 -2.5186 -2.4262 -2.3543
 -2.2959 -2.2468 -2.2043 -2.1669
 -5.0091 -4.6543 -4.3681 -4.1364 -3.9465 -3.7899 -3.6608 -3.5538 -3.4631 -3.3847
 -3.3149 -3.2425 -3.1628 -3.0757 -2.9857 -2.7838 -2.6286 -2.5127 -2.4269 -2.3617
 -2.3091 -2.2646 -2.2257 -2.1911 -2.1598 -2.1317 -2.1077 -2.0887 -2.0783 -2.0777
 -4.9065 -4.5852 -4.3233 -4.1068 -3.9248 -3.7695 -3.6365 -3.5226 -3.4242 -3.3372
 -3.2577 -3.1836 -3.1131 -3.0400 -2.9613 -2.7712 -2.6200 -2.5072 -2.4253 -2.3657
 -2.3191 -2.2801 -2.2459 -2.2150 -2.1867 -2.1606 -2.1373 -2.1174 -2.1028 -2.0985
 -2.1042
 -4.8070 -4.5155 -4.2759 -4.0748 -3.9026 -3.7524 -3.6200 -3.5028 -3.3996 -3.3083
