 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F560W
  4.2633  4.4230  4.4357  3.9663  3.0064  2.0457  1.7250  1.8561  2.2491  2.7240
  2.5103  2.0658  2.1120  2.4849  2.7157  2.5285
  3.8082  3.8883  3.9299  3.7671  3.3691  2.9343  2.7308  2.6740  2.7145  2.7949
  2.6590  2.4681  2.4772  2.6280  2.7136  2.5124  2.3263  2.1478  1.9293
  3.5865  3.5852  3.5988  3.5665  3.4653  3.3266  3.2057  3.0805  2.9644  2.8632
  2.7772  2.7153  2.6953  2.7048  2.6915  2.4947  2.3051  2.1188  1.9365  1.7702
  1.6485
  3.5982  3.5137  3.4424  3.3645  3.2950  3.2225  3.1497  3.0756  2.9987  2.9287
  2.8648  2.8074  2.7662  2.7154  2.6494  2.4754  2.2847  2.1085  1.9386  1.7773
  1.6250  1.4796  1.3405
  3.5032  3.4465  3.3931  3.3331  3.2711  3.2043  3.1346  3.0635  2.9922  2.9218
  2.8540  2.7896  2.7339  2.6796  2.6208  2.4576  2.2730  2.0938  1.9245  1.7640
  1.6117  1.4665  1.3280  1.1953  1.0673
  3.4040  3.3662  3.3266  3.2820  3.2306  3.1728  3.1096  3.0436  2.9763  2.9091
  2.8429  2.7783  2.7159  2.6609  2.5998  2.4422  2.2649  2.0844  1.9142  1.7536
  1.6012  1.4561  1.3179  1.1856  1.0586  0.9359
  3.3007  3.2728  3.2429  3.2112  3.1736  3.1280  3.0747  3.0159  2.9537  2.8902
  2.8266  2.7640  2.7029  2.6461  2.5864  2.4292  2.2604  2.0803  1.9077  1.7461
  1.5935  1.4484  1.3101  1.1780  1.0515  0.9297  0.8119  0.6976  0.5863  0.4771
  3.1931  3.1663  3.1420  3.1200  3.0958  3.0651  3.0260  2.9782  2.9241  2.8661
  2.8063  2.7460  2.6865  2.6298  2.5731  2.4211  2.2569  2.0812  1.9060  1.7419
  1.5883  1.4427  1.3042  1.1720  1.0456  0.9244  0.8075  0.6944  0.5846  0.4775
  0.3721
  3.0871  3.0562  3.0320  3.0139  2.9986  2.9814  2.9582  2.9257  2.8838  2.8346
  2.7812  2.7252  2.6680  2.6112  2.5567  2.4129  2.2544  2.0845  1.9099  1.7420
  1.5858  1.4391  1.3001  1.1675  1.0408  0.9196  0.8031  0.6908  0.5822  0.4765
  0.3733
  2.9905  2.9497  2.9197  2.8994  2.8867  2.8783  2.8683  2.8520  2.8262  2.7905
  2.7469  2.6981  2.6457  2.5915  2.5380  2.4014  2.2497  2.0855  1.9147  1.7449
  1.5845  1.4352  1.2949  1.1615  1.0343  0.9127  0.7960  0.6839  0.5757  0.4709
  0.3691
  2.8967  2.8521  2.8172  2.7910  2.7761  2.7682  2.7649  2.7609  2.7512  2.7317
  2.7013  2.6624  2.6178  2.5699  2.5205  2.3896  2.2453  2.0872  1.9221  1.7548
  1.5918  1.4385  1.2956  1.1609  1.0328  0.9105  0.7933  0.6810  0.5730  0.4686
  0.3656
  2.8165  2.7634  2.7221  2.6915  2.6709  2.6589  2.6556  2.6564  2.6572  2.6499
  2.6337  2.6095  2.5785  2.5414  2.4991  2.3759  2.2364  2.0869  1.9270  1.7642
  1.6025  1.4465  1.2998  1.1624  1.0328  0.9095  0.7915  0.6786  0.5702  0.4658
  0.3649
  2.7499  2.6835  2.6344  2.6009  2.5711  2.5504  2.5490  2.5487  2.5522  2.5527
  2.5490  2.5413  2.5300  2.5060  2.4739  2.3603  2.2230  2.0846  1.9294
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F560W
  3.4738  3.3875  3.2985  3.1984  3.0890  3.0173  3.0354  3.0812  3.1064  3.0747
  2.9404  2.7798  2.7124  2.7254  2.7189  2.5367
  3.5158  3.4303  3.3434  3.2504  3.1521  3.0720  3.0377  3.0233  3.0076  2.9733
  2.9002  2.8138  2.7575  2.7282  2.6871  2.5036  2.3260  2.1531  1.9865
  3.5395  3.4567  3.3733  3.2873  3.1988  3.1157  3.0487  2.9944  2.9485  2.9071
  2.8664  2.8237  2.7763  2.7223  2.6599  2.4767  2.3003  2.1282  1.9604  1.7996
  1.6473
  3.5449  3.4667  3.3882  3.3091  3.2292  3.1484  3.0684  2.9945  2.9293  2.8759
  2.8392  2.8093  2.7688  2.7078  2.6373  2.4560  2.2802  2.1085  1.9402  1.7799
  1.6276  1.4824  1.3422
  3.5320  3.4603  3.3881  3.3158  3.2432  3.1701  3.0968  3.0236  2.9498  2.8798
  2.8185  2.7707  2.7349  2.6846  2.6193  2.4415  2.2657  2.0940  1.9260  1.7658
  1.6135  1.4685  1.3300  1.1971  1.0688
  3.5008  3.4375  3.3730  3.3074  3.2408  3.1733  3.1050  3.0366  2.9684  2.9008
  2.8323  2.7658  2.7150  2.6657  2.6031  2.4313  2.2563  2.0840  1.9159  1.7556
  1.6033  1.4583  1.3201  1.1878  1.0604  0.9374
  3.4496  3.3958  3.3413  3.2845  3.2252  3.1635  3.0999  3.0352  2.9699  2.9048
  2.8397  2.7740  2.7097  2.6595  2.5957  2.4240  2.2512  2.0787  1.9094  1.7484
  1.5959  1.4508  1.3125  1.1803  1.0536  0.9316  0.8135  0.6990  0.5875  0.4783
  3.3815  3.3349  3.2898  3.2440  3.1947  3.1410  3.0837  3.0236  2.9616  2.8987
  2.8357  2.7724  2.7087  2.6533  2.5925  2.4218  2.2494  2.0780  1.9073  1.7443
