 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.5520 -1.5132 -1.5144 -1.4831 -1.4064 -1.3347 -1.3094 -1.3087 -1.2900 -1.2372
 -1.1662 -1.0806 -0.9919 -0.9084 -0.8275 -0.6521 -0.5172 -0.4197 -0.3441
 -1.5175 -1.4241 -1.3602 -1.3067 -1.2626 -1.2292 -1.2037 -1.1802 -1.1530 -1.1181
 -1.0726 -1.0136 -0.9415 -0.8636 -0.7885 -0.6284 -0.5073 -0.4202 -0.3568 -0.3124
 -1.4928 -1.3725 -1.2726 -1.1996 -1.1579 -1.1324 -1.1065 -1.0787 -1.0517 -1.0251
 -0.9926 -0.9509 -0.8948 -0.8264 -0.7576 -0.6103 -0.5003 -0.4220 -0.3675 -0.3285
 -0.2996
 -1.4779 -1.3584 -1.2516 -1.1618 -1.0923 -1.0443 -1.0178 -1.0042 -0.9861 -0.9582
 -0.9262 -0.8925 -0.8518 -0.7968 -0.7348 -0.5978 -0.4962 -0.4251 -0.3763 -0.3415
 -0.3154 -0.2952
 -1.4492 -1.3410 -1.2405 -1.1507 -1.0742 -1.0126 -0.9666 -0.9342 -0.9132 -0.8967
 -0.8730 -0.8416 -0.8086 -0.7677 -0.7154 -0.5886 -0.4930 -0.4274 -0.3843 -0.3539
 -0.3311 -0.3132 -0.2987 -0.2870
 -1.3965 -1.3055 -1.2185 -1.1375 -1.0639 -0.9992 -0.9451 -0.9019 -0.8678 -0.8400
 -0.8159 -0.7906 -0.7619 -0.7315 -0.6917 -0.5799 -0.4893 -0.4274 -0.3891 -0.3639
 -0.3452 -0.3306 -0.3186 -0.3086 -0.3002 -0.2935 -0.2892 -0.2894 -0.2962 -0.3103
 -1.3190 -1.2467 -1.1767 -1.1096 -1.0457 -0.9857 -0.9308 -0.8825 -0.8418 -0.8072
 -0.7763 -0.7470 -0.7176 -0.6905 -0.6597 -0.5675 -0.4839 -0.4245 -0.3891 -0.3690
 -0.3557 -0.3454 -0.3371 -0.3299 -0.3236 -0.3181 -0.3142 -0.3122 -0.3154 -0.3266
 -0.3455
 -1.2229 -1.1675 -1.1139 -1.0623 -1.0117 -0.9615 -0.9121 -0.8647 -0.8212 -0.7830
