 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  g   
 -4.9218 -3.1565 -1.5678 -1.9418 -4.6208 -9.4021 -7.6532 -5.0792 -3.7149 -3.7474
 -3.6288 -3.5263 -3.9999 -4.5032 -4.5318 -3.7792
 -7.1213 -6.0747 -4.9871 -4.7993 -5.6415 -7.7558 -6.9904 -5.8085 -4.9851 -4.6852
 -4.4167 -4.2581 -4.3726 -4.5036 -4.4128 -3.7342 -3.2973 -3.0321 -2.9562
 -7.6536 -7.1114 -6.4735 -6.0689 -5.9454 -6.4004 -6.1631 -5.7933 -5.3963 -5.0407
 -4.7609 -4.5802 -4.4795 -4.3809 -4.2196 -3.6446 -3.2273 -2.9769 -2.8359 -2.7143
 -2.5235
 -6.5188 -6.2666 -6.0270 -5.7506 -5.5323 -5.3360 -5.1713 -5.0336 -4.9485 -4.8141
 -4.6615 -4.4923 -4.3206 -4.1352 -3.9522 -3.5104 -3.1818 -2.9446 -2.7718 -2.6407
 -2.5354 -2.4454 -2.3661
 -6.1222 -5.9244 -5.7275 -5.5111 -5.3078 -5.1114 -4.9309 -4.7705 -4.6288 -4.4980
 -4.3660 -4.2252 -4.0792 -3.9293 -3.7783 -3.4180 -3.1305 -2.9227 -2.7699 -2.6513
 -2.5541 -2.4704 -2.3956 -2.3282 -2.2674
 -5.7349 -5.5825 -5.4242 -5.2564 -5.0791 -4.8981 -4.7205 -4.5546 -4.4043 -4.2687
 -4.1434 -4.0216 -3.8968 -3.7714 -3.6436 -3.3442 -3.0920 -2.9063 -2.7694 -2.6621
 -2.5730 -2.4956 -2.4258 -2.3617 -2.3024 -2.2482
 -5.3569 -5.2409 -5.1171 -4.9865 -4.8461 -4.6961 -4.5401 -4.3859 -4.2400 -4.1060
 -3.9840 -3.8712 -3.7632 -3.6567 -3.5481 -3.2890 -3.0663 -2.8954 -2.7703 -2.6731
