 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -3.8103 -3.7403 -3.9301 -3.8628 -3.6846 -3.4410 -3.1760 -3.0026 -2.8514 -2.6961
 -2.5513 -2.4162 -2.2922 -2.1788 -2.0743 -1.8556 -1.6651 -1.4974 -1.4124
 -3.8093 -3.6021 -3.4317 -3.3170 -3.2542 -3.1614 -3.0097 -2.8451 -2.6951 -2.5547
 -2.4216 -2.2975 -2.1833 -2.0790 -1.9834 -1.7782 -1.6175 -1.5000 -1.4186 -1.3616
 -3.6265 -3.4250 -3.2385 -3.0775 -2.9493 -2.8675 -2.8066 -2.7102 -2.5846 -2.4527
 -2.3300 -2.2156 -2.1101 -2.0137 -1.9260 -1.7408 -1.5994 -1.4969 -1.4254 -1.3742
 -1.3363
 -3.4776 -3.2984 -3.1200 -2.9536 -2.8072 -2.6840 -2.5881 -2.5219 -2.4565 -2.3668
 -2.2608 -2.1556 -2.0582 -1.9688 -1.8872 -1.7156 -1.5872 -1.4966 -1.4331 -1.3873
 -1.3524 -1.3254
 -3.3418 -3.1903 -3.0311 -2.8729 -2.7253 -2.5945 -2.4824 -2.3882 -2.3160 -2.2533
 -2.1851 -2.1037 -2.0177 -1.9352 -1.8593 -1.6983 -1.5783 -1.4959 -1.4398 -1.3996
 -1.3683 -1.3434 -1.3236 -1.3085
 -3.2155 -3.0859 -2.9511 -2.8089 -2.6687 -2.5377 -2.4217 -2.3217 -2.2365 -2.1637
 -2.1003 -2.0394 -1.9736 -1.9039 -1.8353 -1.6850 -1.5707 -1.4932 -1.4428 -1.4089
 -1.3825 -1.3609 -1.3434 -1.3290 -1.3169 -1.3083 -1.3048 -1.3073 -1.3168 -1.3337
 -3.1008 -2.9860 -2.8708 -2.7479 -2.6208 -2.4961 -2.3800 -2.2770 -2.1892 -2.1136
 -2.0462 -1.9844 -1.9261 -1.8682 -1.8094 -1.6719 -1.5629 -1.4868 -1.4407 -1.4129
 -1.3926 -1.3758 -1.3618 -1.3500 -1.3402 -1.3306 -1.3235 -1.3221 -1.3287 -1.3442
 -1.3659
 -2.9997 -2.8938 -2.7901 -2.6830 -2.5722 -2.4588 -2.3477 -2.2442 -2.1535 -2.0761
 -2.0090 -1.9482 -1.8906 -1.8357 -1.7825 -1.6580 -1.5546 -1.4798 -1.4343 -1.4103
 -1.3963 -1.3857 -1.3767 -1.3689 -1.3622 -1.3562 -1.3498 -1.3457 -1.3472 -1.3569
 -1.3764
 -2.9143 -2.8128 -2.7140 -2.6126 -2.5164 -2.4167 -2.3155 -2.2163 -2.1245 -2.0442
 -1.9758 -1.9163 -1.8615 -1.8091 -1.7584 -1.6418 -1.5447 -1.4721 -1.4253 -1.4022
 -1.3926 -1.3884 -1.3858 -1.3836 -1.3813 -1.3790 -1.3770 -1.3756 -1.3772 -1.3820
 -1.3898
 -2.8465 -2.7462 -2.6484 -2.5531 -2.4601 -2.3692 -2.2797 -2.1895 -2.1014 -2.0197
 -1.9482 -1.8873 -1.8340 -1.7840 -1.7365 -1.6278 -1.5350 -1.4644 -1.4170 -1.3922
 -1.3835 -1.3836 -1.3872 -1.3914 -1.3951 -1.3979 -1.4001 -1.4019 -1.4039 -1.4072
 -1.4114
 -2.7930 -2.6894 -2.5906 -2.4962 -2.4058 -2.3193 -2.2363 -2.1559 -2.0758 -1.9977
 -1.9251 -1.8612 -1.8066 -1.7590 -1.7153 -1.6137 -1.5251 -1.4565 -1.4095 -1.3825
 -1.3726 -1.3737 -1.3812 -1.3912 -1.4013 -1.4104 -1.4182 -1.4248 -1.4305 -1.4361
 -1.4425
 -2.7337 -2.6138 -2.5108 -2.4204 -2.3385 -2.2618 -2.1876 -2.1140 -2.0414 -1.9708
 -1.9028 -1.8387 -1.7817 -1.7328 -1.6902 -1.5975 -1.5147 -1.4481 -1.4015
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F606W
 -4.1719 -4.0942 -3.9713 -3.7382 -3.4724 -3.2199 -3.0118 -2.8452 -2.6976 -2.5591
 -2.4282 -2.3060 -2.1932 -2.0895 -1.9943 -1.7941 -1.6297 -1.4933 -1.4045
 -3.8812 -3.6889 -3.5792 -3.5111 -3.3474 -3.1250 -2.9135 -2.7403 -2.5949 -2.4617
