 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F110W
  1.0068  0.9113  0.7470  0.7262  0.7378  0.7744  0.8383  0.8656  0.8889  0.9121
  0.9277  0.9388  0.9468  0.9517  0.9522  0.9365  0.8962  0.8158  0.7220
  0.9382  0.9219  0.9051  0.8774  0.8375  0.8224  0.8364  0.8580  0.8778  0.8937
  0.9055  0.9137  0.9186  0.9202  0.9184  0.8958  0.8460  0.7770  0.7005  0.6220
  0.9847  0.9656  0.9518  0.9391  0.9234  0.8960  0.8682  0.8623  0.8707  0.8823
  0.8900  0.8946  0.8968  0.8963  0.8929  0.8689  0.8212  0.7542  0.6790  0.6019
  0.5249
  1.0323  1.0063  0.9886  0.9749  0.9625  0.9494  0.9322  0.9077  0.8892  0.8833
  0.8836  0.8842  0.8831  0.8802  0.8749  0.8486  0.8018  0.7366  0.6620  0.5856
  0.5096  0.4342
  1.0840  1.0497  1.0250  1.0070  0.9921  0.9781  0.9640  0.9488  0.9297  0.9103
  0.8952  0.8856  0.8785  0.8717  0.8640  0.8347  0.7879  0.7235  0.6493  0.5725
  0.4966  0.4218  0.3478  0.2745
  1.1380  1.0978  1.0651  1.0405  1.0211  1.0041  0.9877  0.9715  0.9553  0.9385
  0.9202  0.9026  0.8876  0.8744  0.8616  0.8268  0.7791  0.7154  0.6413  0.5631
  0.4861  0.4108  0.3368  0.2641  0.1922  0.1206  0.0485 -0.0244 -0.0984 -0.1738
  1.1915  1.1481  1.1099  1.0782  1.0527  1.0312  1.0118  0.9931  0.9745  0.9565
  0.9388  0.9210  0.9031  0.8859  0.8692  0.8253  0.7751  0.7127  0.6381  0.5582
  0.4789  0.4019  0.3271  0.2539  0.1822  0.1125  0.0434 -0.0268 -0.0995 -0.1748
 -0.2502
  1.2415  1.1972  1.1566  1.1203  1.0887  1.0617  1.0380  1.0162  0.9950  0.9745
  0.9545  0.9352  0.9165  0.8978  0.8792  0.8303  0.7756  0.7128  0.6389  0.5579
  0.4760  0.3964  0.3195  0.2450  0.1724  0.1016  0.0329 -0.0352 -0.1044 -0.1761
 -0.2511
  1.2849  1.2418  1.2013  1.1642  1.1281  1.0960  1.0675  1.0416  1.0173  0.9942
  0.9717  0.9499  0.9288  0.9084  0.8884  0.8366  0.7790  0.7146  0.6418  0.5606
  0.4767  0.3939  0.3140  0.2370  0.1626  0.0906  0.0204 -0.0484 -0.1171 -0.1859
 -0.2547
  1.3188  1.2785  1.2400  1.2030  1.1675  1.1334  1.1009  1.0710  1.0429  1.0167
  0.9916  0.9673  0.9437  0.9210  0.8988  0.8433  0.7843  0.7190  0.6468  0.5668
  0.4825  0.3977  0.3147  0.2345  0.1575  0.0833  0.0115 -0.0583 -0.1264 -0.1937
 -0.2613
  1.3408  1.3056  1.2707  1.2363  1.2023  1.1688  1.1356  1.1030  1.0717  1.0422
  1.0141  0.9870  0.9609  0.9355  0.9106  0.8504  0.7895  0.7238  0.6516  0.5733
  0.4900  0.4047  0.3197  0.2367  0.1565  0.0793  0.0050 -0.0667 -0.1361 -0.2040
 -0.2710
  1.3510  1.3260  1.2976  1.2668  1.2344  1.2012  1.1677  1.1344  1.1017  1.0698
  1.0389  1.0091  0.9803  0.9524  0.9252  0.8591  0.7949  0.7285  0.6567
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F110W
  0.7819  0.7250  0.7039  0.7324  0.7713  0.8097  0.8418  0.8669  0.8890  0.9078
  0.9214  0.9300  0.9345  0.9357  0.9338  0.9152  0.8771  0.8137  0.7325
  0.8497  0.8368  0.8029  0.7610  0.7687  0.7985  0.8277  0.8512  0.8711  0.8872
  0.8980  0.9041  0.9065  0.9058  0.9025  0.8819  0.8421  0.7815  0.7077  0.6298
  0.8940  0.8863  0.8800  0.8654  0.8294  0.8082  0.8220  0.8427  0.8600  0.8736
  0.8824  0.8864  0.8869  0.8846  0.8798  0.8570  0.8172  0.7590  0.6872  0.6107
  0.5335
  0.9380  0.9242  0.9180  0.9151  0.9074  0.8875  0.8581  0.8474  0.8560  0.8666
  0.8734  0.8757  0.8745  0.8706  0.8645  0.8391  0.7985  0.7416  0.6713  0.5955
  0.5191  0.4433
  0.9876  0.9638  0.9511  0.9439  0.9380  0.9314  0.9201  0.9018  0.8800  0.8713
  0.8713  0.8712  0.8682  0.8627  0.8552  0.8272  0.7854  0.7290  0.6597  0.5839
  0.5074  0.4318  0.3572  0.2826
