 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -3.7559 -3.6866 -3.8749 -3.8078 -3.6312 -3.3892 -3.1256 -2.9534 -2.8039 -2.6506
 -2.5072 -2.3741 -2.2513 -2.1390 -2.0361 -1.8214 -1.6352 -1.4722 -1.3892
 -3.7558 -3.5501 -3.3808 -3.2669 -3.2047 -3.1127 -2.9624 -2.7994 -2.6511 -2.5123
 -2.3809 -2.2583 -2.1456 -2.0426 -1.9484 -1.7466 -1.5893 -1.4749 -1.3962 -1.3413
 -3.5753 -3.3755 -3.1901 -3.0300 -2.9026 -2.8217 -2.7618 -2.6668 -2.5429 -2.4127
 -2.2916 -2.1787 -2.0746 -1.9796 -1.8932 -1.7110 -1.5724 -1.4726 -1.4034 -1.3542
 -1.3180
 -3.4281 -3.2507 -3.0736 -2.9081 -2.7624 -2.6402 -2.5454 -2.4804 -2.4163 -2.3283
 -2.2239 -2.1202 -2.0242 -1.9362 -1.8558 -1.6871 -1.5611 -1.4728 -1.4115 -1.3675
 -1.3342 -1.3086
 -3.2933 -3.1440 -2.9863 -2.8291 -2.6822 -2.5520 -2.4410 -2.3479 -2.2769 -2.2155
 -2.1488 -2.0689 -1.9844 -1.9034 -1.8287 -1.6706 -1.5529 -1.4726 -1.4184 -1.3798
 -1.3501 -1.3266 -1.3081 -1.2941
 -3.1674 -3.0404 -2.9074 -2.7664 -2.6270 -2.4965 -2.3812 -2.2821 -2.1980 -2.1264
 -2.0642 -2.0047 -1.9403 -1.8721 -1.8049 -1.6576 -1.5456 -1.4701 -1.4215 -1.3892
 -1.3642 -1.3439 -1.3276 -1.3144 -1.3035 -1.2960 -1.2936 -1.2971 -1.3075 -1.3252
 -3.0526 -2.9407 -2.8275 -2.7062 -2.5801 -2.4560 -2.3403 -2.2380 -2.1511 -2.0765
 -2.0103 -1.9497 -1.8927 -1.8361 -1.7787 -1.6445 -1.5379 -1.4638 -1.4195 -1.3932
 -1.3742 -1.3587 -1.3458 -1.3352 -1.3264 -1.3178 -1.3118 -1.3114 -1.3189 -1.3352
 -1.3577
 -2.9508 -2.8481 -2.7467 -2.6415 -2.5320 -2.4195 -2.3089 -2.2059 -2.1157 -2.0393
 -1.9733 -1.9135 -1.8571 -1.8035 -1.7516 -1.6301 -1.5295 -1.4567 -1.4130 -1.3905
