 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -8.7233 -8.4861 -8.5881 -8.5066 -8.3098 -7.9416 -7.4185 -7.1059 -6.7906 -6.4614
 -6.1539 -5.8761 -5.6214 -5.3778 -5.1401 -4.6087 -4.0507 -3.5341 -3.1645
 -8.4831 -8.0908 -7.7859 -7.5781 -7.4473 -7.2798 -7.0184 -6.7039 -6.3822 -6.0667
 -5.7694 -5.4968 -5.2466 -5.0138 -4.7937 -4.2815 -3.8130 -3.4143 -3.1077 -2.8734
 -8.0975 -7.7076 -7.3723 -7.0946 -6.8667 -6.6984 -6.5531 -6.3449 -6.0712 -5.7724
 -5.4835 -5.2164 -4.9741 -4.7526 -4.5480 -4.0906 -3.6857 -3.3356 -3.0610 -2.8504
 -2.6823
 -7.7789 -7.4202 -7.0911 -6.8021 -6.5468 -6.3144 -6.1076 -5.9357 -5.7528 -5.5197
 -5.2605 -5.0074 -4.7730 -4.5599 -4.3660 -3.9470 -3.5906 -3.2837 -3.0334 -2.8415
 -2.6879 -2.5585
 -7.4920 -7.1742 -6.8695 -6.5887 -6.3347 -6.0978 -5.8699 -5.6526 -5.4582 -5.2709
 -5.0709 -4.8519 -4.6333 -4.4286 -4.2418 -3.8474 -3.5242 -3.2477 -3.0199 -2.8423
 -2.7006 -2.5811 -2.4759 -2.3814
 -7.2276 -6.9469 -6.6749 -6.4128 -6.1690 -5.9414 -5.7214 -5.5044 -5.2930 -5.0910
 -4.9049 -4.7242 -4.5367 -4.3476 -4.1669 -3.7848 -3.4822 -3.2269 -3.0157 -2.8489
 -2.7167 -2.6060 -2.5086 -2.4202 -2.3347 -2.2539 -2.1811 -2.1187 -2.0687 -2.0322
 -6.9851 -6.7359 -6.4939 -6.2563 -6.0265 -5.8107 -5.6042 -5.4010 -5.1990 -4.9984
 -4.8060 -4.6272 -4.4583 -4.2922 -4.1274 -3.7535 -3.4596 -3.2190 -3.0179 -2.8580
 -2.7328 -2.6301 -2.5406 -2.4592 -2.3837 -2.3130 -2.2471 -2.1862 -2.1304 -2.0830
 -2.0561
 -6.7640 -6.5414 -6.3243 -6.1109 -5.8996 -5.6944 -5.4991 -5.3112 -5.1253 -4.9381
 -4.7524 -4.5737 -4.4061 -4.2486 -4.0975 -3.7459 -3.4528 -3.2189 -3.0245 -2.8680
 -2.7468 -2.6506 -2.5687 -2.4949 -2.4265 -2.3617 -2.2994 -2.2413 -2.1893 -2.1448
 -2.1088
 -6.5639 -6.3636 -6.1669 -5.9710 -5.7799 -5.5895 -5.4030 -5.2241 -5.0522 -4.8814
 -4.7090 -4.5381 -4.3739 -4.2187 -4.0721 -3.7396 -3.4543 -3.2216 -3.0321 -2.8771
 -2.7570 -2.6647 -2.5895 -2.5238 -2.4632 -2.4058 -2.3511 -2.2993 -2.2517 -2.2083
 -2.1687
 -6.3842 -6.2027 -6.0228 -5.8447 -5.6683 -5.4937 -5.3207 -5.1498 -4.9850 -4.8261
 -4.6690 -4.5114 -4.3550 -4.2046 -4.0615 -3.7371 -3.4610 -3.2309 -3.0430 -2.8892
 -2.7680 -2.6760 -2.6048 -2.5459 -2.4934 -2.4442 -2.3972 -2.3520 -2.3088 -2.2682
 -2.2308
 -6.2221 -6.0529 -5.8858 -5.7207 -5.5577 -5.3967 -5.2378 -5.0805 -4.9242 -4.7716
 -4.6241 -4.4792 -4.3348 -4.1917 -4.0526 -3.7356 -3.4662 -3.2393 -3.0523 -2.9001
 -2.7785 -2.6852 -2.6147 -2.5600 -2.5143 -2.4733 -2.4348 -2.3975 -2.3613 -2.3266
 -2.2939
 -6.0679 -5.8906 -5.7274 -5.5744 -5.4280 -5.2851 -5.1432 -5.0008 -4.8584 -4.7171
 -4.5777 -4.4409 -4.3069 -4.1743 -4.0430 -3.7346 -3.4692 -3.2464 -3.0610
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -9.0320 -8.8399 -8.6163 -8.2698 -7.8596 -7.4323 -7.0496 -6.7220 -6.4172 -6.1250
 -5.8466 -5.5891 -5.3539 -5.1361 -4.9307 -4.4630 -4.0023 -3.5656 -3.2101
 -8.4439 -8.0884 -7.8842 -7.7524 -7.5048 -7.1538 -6.7792 -6.4355 -6.1237 -5.8276
 -5.5474 -5.2904 -5.0585 -4.8483 -4.6541 -4.2142 -3.8134 -3.4471 -3.1385 -2.8951
 -8.0987 -7.7033 -7.3904 -7.1596 -7.0180 -6.8509 -6.5624 -6.2292 -5.9117 -5.6154
 -5.3343 -5.0762 -4.8450 -4.6381 -4.4505 -4.0399 -3.6833 -3.3638 -3.0894 -2.8693
 -2.6937
 -7.8474 -7.4619 -7.1286 -6.8406 -6.6012 -6.4153 -6.2623 -6.0496 -5.7630 -5.4728
 -5.1945 -4.9352 -4.7022 -4.4957 -4.3108 -3.9178 -3.5908 -3.3062 -3.0596 -2.8580
 -2.6962 -2.5617
 -7.6404 -7.2808 -6.9524 -6.6642 -6.4095 -6.1733 -5.9577 -5.7680 -5.5898 -5.3626
