 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.9931 -0.9603 -0.9304 -0.9038 -0.8812 -0.8419 -0.8182 -0.8040 -0.8017 -0.8162
 -0.8460 -0.8838 -0.9232 -0.9616 -0.9985 -1.0342 -1.0696 -1.1047 -1.1403 -1.1772
 -1.2162
 -1.3394 -1.2612 -1.2058 -1.1630 -1.1322 -1.1023 -1.0746 -1.0473 -1.0194 -0.9898
 -0.9599 -0.9313 -0.9048 -0.8808 -0.8594 -0.8197 -0.7972 -0.7875 -0.7888 -0.8029
 -0.8315 -0.8704 -0.9134 -0.9567 -0.9986 -1.0385 -1.0771 -1.1144 -1.1511 -1.1878
 -1.2254
 -1.3342 -1.2215 -1.1459 -1.0955 -1.0610 -1.0338 -1.0094 -0.9864 -0.9647 -0.9431
 -0.9204 -0.8974 -0.8753 -0.8549 -0.8365 -0.8008 -0.7790 -0.7708 -0.7746
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.5468 -2.4655 -2.2907 -2.1061 -1.9276 -1.7756 -1.6631 -1.5679 -1.4789 -1.3944
 -1.3151 -1.2399 -1.1687 -1.1012 -1.0377 -0.9020 -0.8064 -0.7538 -0.7386
 -2.2544 -2.2407 -2.2103 -2.0730 -1.9123 -1.7608 -1.6366 -1.5385 -1.4507 -1.3698
 -1.2943 -1.2231 -1.1557 -1.0919 -1.0322 -0.9065 -0.8203 -0.7733 -0.7589 -0.7654
 -2.1258 -2.0194 -1.9726 -1.9694 -1.8847 -1.7514 -1.6229 -1.5173 -1.4299 -1.3516
 -1.2798 -1.2123 -1.1484 -1.0880 -1.0316 -0.9135 -0.8335 -0.7896 -0.7755 -0.7816
 -0.7988
 -2.0458 -1.9281 -1.8249 -1.7544 -1.7335 -1.7049 -1.6115 -1.5046 -1.4132 -1.3360
 -1.2670 -1.2029 -1.1423 -1.0851 -1.0317 -0.9198 -0.8445 -0.8029 -0.7888 -0.7948
 -0.8116 -0.8344
 -1.9735 -1.8655 -1.7589 -1.6621 -1.5836 -1.5335 -1.5140 -1.4749 -1.3989 -1.3212
 -1.2538 -1.1926 -1.1351 -1.0809 -1.0302 -0.9240 -0.8526 -0.8128 -0.7990 -0.8050
 -0.8223 -0.8450 -0.8716 -0.9015
 -1.9007 -1.8050 -1.7082 -1.6129 -1.5235 -1.4458 -1.3852 -1.3462 -1.3250 -1.2904
 -1.2360 -1.1795 -1.1254 -1.0741 -1.0261 -0.9253 -0.8572 -0.8192 -0.8059 -0.8121
 -0.8305 -0.8544 -0.8810 -0.9106 -0.9427 -0.9783 -1.0186 -1.0645 -1.1153 -1.1666
 -1.8263 -1.7408 -1.6553 -1.5697 -1.4853 -1.4058 -1.3340 -1.2722 -1.2238 -1.1925
 -1.1708 -1.1436 -1.1061 -1.0625 -1.0184 -0.9231 -0.8584 -0.8221 -0.8093 -0.8157
 -0.8355 -0.8614 -0.8896 -0.9195 -0.9514 -0.9849 -1.0214 -1.0623 -1.1088 -1.1605
 -1.2135
 -1.7562 -1.6728 -1.5964 -1.5213 -1.4467 -1.3727 -1.3024 -1.2377 -1.1804 -1.1318
 -1.0939 -1.0673 -1.0467 -1.0245 -0.9970 -0.9170 -0.8559 -0.8213 -0.8088 -0.8153
 -0.8363 -0.8649 -0.8958 -0.9276 -0.9601 -0.9940 -1.0289 -1.0662 -1.1076 -1.1543
 -1.2072
 -1.6991 -1.6069 -1.5323 -1.4647 -1.3995 -1.3350 -1.2713 -1.2099 -1.1528 -1.1011
 -1.0558 -1.0179 -0.9881 -0.9653 -0.9465 -0.8984 -0.8485 -0.8164 -0.8046 -0.8109
 -0.8326 -0.8639 -0.8985 -0.9335 -0.9684 -1.0034 -1.0392 -1.0771 -1.1170 -1.1588
 -1.2023
 -1.6654 -1.5576 -1.4724 -1.4054 -1.3460 -1.2898 -1.2349 -1.1805 -1.1279 -1.0781
 -1.0325 -0.9918 -0.9567 -0.9275 -0.9040 -0.8637 -0.8326 -0.8077 -0.7970 -0.8028
 -0.8238 -0.8566 -0.8950 -0.9342 -0.9727 -1.0103 -1.0477 -1.0850 -1.1228 -1.1619
 -1.2036
 -1.6685 -1.5260 -1.4261 -1.3506 -1.2897 -1.2375 -1.1894 -1.1431 -1.0976 -1.0529
 -1.0103 -0.9710 -0.9356 -0.9046 -0.8782 -0.8325 -0.8076 -0.7925 -0.7861 -0.7920
 -0.8120 -0.8447 -0.8855 -0.9289 -0.9719 -1.0134 -1.0538 -1.0932 -1.1319 -1.1709
 -1.2105
 -1.7158 -1.5315 -1.4034 -1.3108 -1.2403 -1.1847 -1.1384 -1.0972 -1.0587 -1.0208
 -0.9837 -0.9483 -0.9152 -0.8853 -0.8590 -0.8104 -0.7841 -0.7728 -0.7715
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.6088 -2.4571 -2.2546 -2.0675 -1.8938 -1.7444 -1.6335 -1.5437 -1.4618 -1.3803
 -1.3047 -1.2334 -1.1660 -1.1025 -1.0424 -0.9106 -0.8120 -0.7525 -0.7306
 -2.3405 -2.3439 -2.2258 -2.0504 -1.8842 -1.7325 -1.6131 -1.5189 -1.4365 -1.3581
 -1.2859 -1.2182 -1.1541 -1.0936 -1.0365 -0.9131 -0.8233 -0.7703 -0.7507 -0.7547
 -2.1655 -2.0833 -2.0850 -2.0206 -1.8760 -1.7316 -1.6028 -1.5012 -1.4176 -1.3414
 -1.2723 -1.2077 -1.1469 -1.0894 -1.0351 -0.9182 -0.8344 -0.7854 -0.7667 -0.7702
 -0.7869
 -2.0919 -1.9637 -1.8703 -1.8402 -1.8231 -1.7232 -1.6006 -1.4905 -1.4025 -1.3270
 -1.2601 -1.1985 -1.1406 -1.0860 -1.0344 -0.9231 -0.8438 -0.7976 -0.7796 -0.7825
 -0.7988 -0.8220
 -2.0341 -1.9078 -1.7906 -1.6952 -1.6350 -1.6156 -1.5752 -1.4849 -1.3918 -1.3141
 -1.2478 -1.1886 -1.1334 -1.0814 -1.0325 -0.9265 -0.8508 -0.8069 -0.7895 -0.7922
 -0.8085 -0.8315 -0.8587 -0.8895
 -1.9777 -1.8606 -1.7473 -1.6414 -1.5498 -1.4781 -1.4331 -1.4103 -1.3697 -1.3017
 -1.2349 -1.1771 -1.1242 -1.0747 -1.0282 -0.9274 -0.8552 -0.8132 -0.7965 -0.7992
 -0.8158 -0.8396 -0.8670 -0.8972 -0.9307 -0.9680 -1.0097 -1.0559 -1.1063 -1.1589
 -1.9201 -1.8116 -1.7070 -1.6066 -1.5120 -1.4273 -1.3553 -1.2989 -1.2620 -1.2384
 -1.2061 -1.1603 -1.1120 -1.0654 -1.0212 -0.9255 -0.8566 -0.8164 -0.8003 -0.8032
 -0.8202 -0.8454 -0.8742 -0.9049 -0.9378 -0.9732 -1.0115 -1.0536 -1.1003 -1.1526
 -1.2056
 -1.8679 -1.7593 -1.6625 -1.5704 -1.4821 -1.3986 -1.3220 -1.2548 -1.1981 -1.1534
 -1.1226 -1.1002 -1.0759 -1.0452 -1.0092 -0.9203 -0.8550 -0.8165 -0.8009 -0.8037
 -0.8211 -0.8480 -0.8791 -0.9116 -0.9453 -0.9803 -1.0166 -1.0554 -1.0982 -1.1459
 -1.1992
 -1.8305 -1.7098 -1.6125 -1.5270 -1.4466 -1.3700 -1.2969 -1.2290 -1.1681 -1.1150
 -1.0704 -1.0353 -1.0094 -0.9893 -0.9695 -0.9089 -0.8491 -0.8128 -0.7980 -0.8008
 -0.8183 -0.8468 -0.8808 -0.9165 -0.9523 -0.9885 -1.0257 -1.0639 -1.1039 -1.1473
 -1.1940
 -1.8174 -1.6767 -1.5682 -1.4809 -1.4057 -1.3361 -1.2701 -1.2068 -1.1476 -1.0934
 -1.0452 -1.0035 -0.9688 -0.9411 -0.9194 -0.8783 -0.8383 -0.8059 -0.7918 -0.7942
 -0.8113 -0.8405 -0.8771 -0.9164 -0.9557 -0.9944 -1.0330 -1.0717 -1.1109 -1.1515
 -1.1945
 -1.8404 -1.6666 -1.5392 -1.4406 -1.3614 -1.2953 -1.2354 -1.1789 -1.1250 -1.0738
 -1.0264 -0.9837 -0.9461 -0.9141 -0.8874 -0.8420 -0.8142 -0.7937 -0.7824 -0.7849
 -0.8012 -0.8300 -0.8682 -0.9109 -0.9543 -0.9967 -1.0382 -1.0788 -1.1189 -1.1592
 -1.2000
 -1.9126 -1.6908 -1.5343 -1.4163 -1.3247 -1.2530 -1.1945 -1.1429 -1.0951 -1.0494
 -1.0059 -0.9653 -0.9283 -0.8955 -0.8671 -0.8157 -0.7878 -0.7739 -0.7691
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.6325 -2.4239 -2.2134 -2.0312 -1.8704 -1.7253 -1.6143 -1.5237 -1.4454 -1.3672
 -1.2946 -1.2263 -1.1620 -1.1015 -1.0446 -0.9177 -0.8184 -0.7543 -0.7228
 -2.4552 -2.3879 -2.2084 -2.0208 -1.8579 -1.7129 -1.5963 -1.5033 -1.4221 -1.3466
 -1.2770 -1.2119 -1.1506 -1.0929 -1.0383 -0.9184 -0.8267 -0.7681 -0.7426 -0.7431
 -2.2083 -2.1884 -2.1632 -2.0179 -1.8541 -1.7097 -1.5861 -1.4872 -1.4048 -1.3306
 -1.2637 -1.2015 -1.1432 -1.0882 -1.0362 -0.9218 -0.8354 -0.7813 -0.7578 -0.7577
 -0.7733
 -2.1254 -1.9984 -1.9450 -1.9436 -1.8483 -1.7101 -1.5836 -1.4767 -1.3905 -1.3168
 -1.2517 -1.1921 -1.1366 -1.0842 -1.0348 -0.9255 -0.8431 -0.7922 -0.7699 -0.7695
 -0.7843 -0.8077
 -2.0807 -1.9380 -1.8181 -1.7413 -1.7208 -1.6855 -1.5825 -1.4734 -1.3803 -1.3048
 -1.2398 -1.1822 -1.1290 -1.0793 -1.0322 -0.9280 -0.8492 -0.8006 -0.7794 -0.7789
 -0.7931 -0.8161 -0.8439 -0.8756
 -2.0418 -1.9026 -1.7747 -1.6637 -1.5787 -1.5277 -1.5055 -1.4584 -1.3754 -1.2949
 -1.2281 -1.1712 -1.1200 -1.0724 -1.0277 -0.9286 -0.8531 -0.8066 -0.7862 -0.7858
 -0.7997 -0.8229 -0.8507 -0.8818 -0.9161 -0.9543 -0.9972 -1.0455 -1.0979 -1.1496
 -2.0039 -1.8701 -1.7459 -1.6317 -1.5310 -1.4470 -1.3827 -1.3412 -1.3153 -1.2757
 -1.2161 -1.1590 -1.1091 -1.0634 -1.0207 -0.9266 -0.8547 -0.8100 -0.7902 -0.7899
 -0.8038 -0.8276 -0.8564 -0.8880 -0.9218 -0.9585 -0.9981 -1.0417 -1.0901 -1.1430
 -1.1961
 -1.9728 -1.8360 -1.7169 -1.6073 -1.5069 -1.4160 -1.3373 -1.2718 -1.2207 -1.1852
 -1.1599 -1.1300 -1.0919 -1.0511 -1.0111 -0.9219 -0.8534 -0.8106 -0.7914 -0.7909
 -0.8050 -0.8295 -0.8601 -0.8932 -0.9279 -0.9641 -1.0027 -1.0434 -1.0873 -1.1358
 -1.1896
 -1.9583 -1.8088 -1.6837 -1.5783 -1.4826 -1.3946 -1.3141 -1.2424 -1.1808 -1.1292
 -1.0883 -1.0584 -1.0354 -1.0134 -0.9882 -0.9129 -0.8484 -0.8077 -0.7894 -0.7890
 -0.8031 -0.8284 -0.8610 -0.8968 -0.9336 -0.9709 -1.0095 -1.0493 -1.0909 -1.1353
 -1.1840
 -1.9692 -1.7941 -1.6575 -1.5480 -1.4553 -1.3720 -1.2954 -1.2247 -1.1608 -1.1044
 -1.0559 -1.0154 -0.9828 -0.9578 -0.9381 -0.8922 -0.8405 -0.8021 -0.7845 -0.7838
 -0.7976 -0.8231 -0.8573 -0.8960 -0.9358 -0.9755 -1.0154 -1.0556 -1.0964 -1.1386
 -1.1832
 -2.0145 -1.8059 -1.6479 -1.5237 -1.4255 -1.3440 -1.2717 -1.2054 -1.1441 -1.0879
 -1.0374 -0.9933 -0.9553 -0.9237 -0.8981 -0.8541 -0.8213 -0.7926 -0.7765 -0.7759
 -0.7891 -0.8143 -0.8494 -0.8906 -0.9338 -0.9769 -1.0194 -1.0613 -1.1029 -1.1449
 -1.1871
 -2.1082 -1.8508 -1.6627 -1.5172 -1.4034 -1.3146 -1.2426 -1.1799 -1.1230 -1.0703
 -1.0215 -0.9772 -0.9378 -0.9036 -0.8745 -0.8226 -0.7932 -0.7750 -0.7651
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.6114 -2.3770 -2.1679 -1.9950 -1.8440 -1.7075 -1.5998 -1.5068 -1.4287 -1.3550
 -1.2847 -1.2186 -1.1567 -1.0987 -1.0441 -0.9224 -0.8244 -0.7546 -0.7174
 -2.4459 -2.3845 -2.1772 -1.9893 -1.8305 -1.6928 -1.5811 -1.4883 -1.4085 -1.3354
 -1.2677 -1.2046 -1.1455 -1.0899 -1.0375 -0.9215 -0.8296 -0.7666 -0.7349 -0.7307
 -2.2850 -2.2962 -2.1772 -1.9970 -1.8303 -1.6866 -1.5695 -1.4728 -1.3922 -1.3196
 -1.2545 -1.1942 -1.1378 -1.0848 -1.0347 -0.9236 -0.8361 -0.7775 -0.7488 -0.7448
 -0.7583
 -2.1520 -2.0521 -2.0562 -1.9874 -1.8368 -1.6907 -1.5654 -1.4626 -1.3786 -1.3060
 -1.2424 -1.1846 -1.1308 -1.0803 -1.0327 -0.9263 -0.8423 -0.7867 -0.7599 -0.7559
 -0.7684 -0.7914
 -2.1135 -1.9603 -1.8541 -1.8245 -1.8041 -1.6938 -1.5685 -1.4585 -1.3686 -1.2945
 -1.2305 -1.1745 -1.1229 -1.0749 -1.0297 -0.9283 -0.8475 -0.7942 -0.7687 -0.7648
 -0.7765 -0.7987 -0.8269 -0.8593
 -2.0912 -1.9311 -1.7938 -1.6878 -1.6267 -1.6074 -1.5577 -1.4597 -1.3643 -1.2850
 -1.2193 -1.1635 -1.1137 -1.0678 -1.0247 -0.9285 -0.8512 -0.7998 -0.7751 -0.7714
 -0.7826 -0.8044 -0.8323 -0.8642 -0.8995 -0.9389 -0.9833 -1.0331 -1.0865 -1.1388
 -2.0738 -1.9137 -1.7718 -1.6491 -1.5480 -1.4738 -1.4291 -1.4025 -1.3536 -1.2793
 -1.2099 -1.1521 -1.1030 -1.0587 -1.0177 -0.9263 -0.8527 -0.8033 -0.7792 -0.7755
 -0.7866 -0.8082 -0.8367 -0.8688 -0.9036 -0.9414 -0.9826 -1.0278 -1.0778 -1.1317
 -1.1850
 -2.0679 -1.8990 -1.7570 -1.6323 -1.5226 -1.4293 -1.3536 -1.2961 -1.2569 -1.2284
 -1.1910 -1.1400 -1.0910 -1.0479 -1.0083 -0.9215 -0.8516 -0.8043 -0.7808 -0.7771
 -0.7880 -0.8099 -0.8393 -0.8726 -0.9080 -0.9454 -0.9853 -1.0278 -1.0736 -1.1236
 -1.1782
 -2.0788 -1.8909 -1.7418 -1.6168 -1.5072 -1.4104 -1.3257 -1.2539 -1.1950 -1.1484
 -1.1141 -1.0879 -1.0601 -1.0284 -0.9945 -0.9130 -0.8469 -0.8019 -0.7795 -0.7758
 -0.7869 -0.8093 -0.8398 -0.8750 -0.9123 -0.9506 -0.9904 -1.0315 -1.0748 -1.1214
 -1.1718
 -2.1170 -1.9027 -1.7358 -1.6033 -1.4931 -1.3971 -1.3119 -1.2361 -1.1704 -1.1143
 -1.0675 -1.0300 -1.0010 -0.9779 -0.9574 -0.9004 -0.8401 -0.7973 -0.7756 -0.7718
 -0.7826 -0.8051 -0.8365 -0.8737 -0.9134 -0.9538 -0.9948 -1.0364 -1.0790 -1.1231
 -1.1696
 -2.1890 -1.9394 -1.7477 -1.5973 -1.4789 -1.3820 -1.2980 -1.2233 -1.1565 -1.0972
 -1.0457 -1.0017 -0.9648 -0.9347 -0.9109 -0.8676 -0.8270 -0.7895 -0.7689 -0.7651
 -0.7755 -0.7978 -0.8297 -0.8685 -0.9108 -0.9541 -0.9974 -1.0406 -1.0839 -1.1276
 -1.1716
 -2.3049 -2.0077 -1.7843 -1.6099 -1.4733 -1.3668 -1.2810 -1.2076 -1.1426 -1.0842
 -1.0317 -0.9854 -0.9452 -0.9108 -0.8819 -0.8315 -0.7999 -0.7757 -0.7592
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.5670 -2.3326 -2.1328 -1.9691 -1.8187 -1.6857 -1.5836 -1.4952 -1.4154 -1.3432
 -1.2751 -1.2106 -1.1504 -1.0940 -1.0413 -0.9240 -0.8317 -0.7625 -0.7132
 -2.5124 -2.3578 -2.1446 -1.9621 -1.8087 -1.6728 -1.5667 -1.4757 -1.3957 -1.3244
 -1.2584 -1.1967 -1.1392 -1.0852 -1.0344 -0.9219 -0.8311 -0.7653 -0.7280 -0.7182
 -2.3991 -2.3431 -2.1625 -1.9718 -1.8080 -1.6681 -1.5532 -1.4598 -1.3804 -1.3088
 -1.2451 -1.1861 -1.1312 -1.0797 -1.0312 -0.9230 -0.8358 -0.7738 -0.7399 -0.7314
 -0.7421
 -2.2439 -2.1514 -2.1319 -1.9838 -1.8170 -1.6718 -1.5490 -1.4490 -1.3668 -1.2952
 -1.2329 -1.1763 -1.1239 -1.0748 -1.0286 -0.9252 -0.8409 -0.7815 -0.7496 -0.7417
 -0.7514 -0.7733
 -2.1316 -1.9834 -1.9225 -1.9239 -1.8215 -1.6796 -1.5520 -1.4445 -1.3567 -1.2840
 -1.2210 -1.1660 -1.1158 -1.0691 -1.0253 -0.9268 -0.8455 -0.7880 -0.7574 -0.7498
 -0.7588 -0.7796 -0.8080 -0.8409
 -2.1208 -1.9479 -1.8113 -1.7283 -1.7105 -1.6678 -1.5571 -1.4463 -1.3517 -1.2745
 -1.2098 -1.1550 -1.1063 -1.0617 -1.0200 -0.9268 -0.8490 -0.7932 -0.7634 -0.7559
 -0.7645 -0.7845 -0.8122 -0.8446 -0.8809 -0.9212 -0.9670 -1.0187 -1.0729 -1.1260
 -2.1242 -1.9415 -1.7873 -1.6623 -1.5715 -1.5219 -1.4984 -1.4412 -1.3522 -1.2691
 -1.2008 -1.1437 -1.0956 -1.0524 -1.0127 -0.9244 -0.8506 -0.7968 -0.7676 -0.7601
 -0.7684 -0.7879 -0.8154 -0.8478 -0.8834 -0.9222 -0.9649 -1.0118 -1.0633 -1.1182
 -1.1721
 -2.1427 -1.9456 -1.7833 -1.6468 -1.5334 -1.4435 -1.3786 -1.3374 -1.3069 -1.2594
 -1.1942 -1.1342 -1.0841 -1.0417 -1.0032 -0.9193 -0.8496 -0.7982 -0.7697 -0.7620
 -0.7701 -0.7896 -0.8173 -0.8503 -0.8862 -0.9245 -0.9656 -1.0094 -1.0570 -1.1091
 -1.1647
 -2.1705 -1.9605 -1.7856 -1.6424 -1.5218 -1.4199 -1.3354 -1.2678 -1.2161 -1.1785
 -1.1481 -1.1133 -1.0700 -1.0283 -0.9910 -0.9108 -0.8449 -0.7963 -0.7690 -0.7616
 -0.7697 -0.7895 -0.8177 -0.8517 -0.8889 -0.9280 -0.9688 -1.0117 -1.0567 -1.1050
 -1.1574
 -2.2413 -1.9978 -1.8006 -1.6452 -1.5189 -1.4124 -1.3215 -1.2440 -1.1793 -1.1261
 -1.0834 -1.0504 -1.0237 -0.9976 -0.9706 -0.9006 -0.8384 -0.7923 -0.7661 -0.7586
 -0.7665 -0.7863 -0.8150 -0.8501 -0.8890 -0.9296 -0.9714 -1.0143 -1.0586 -1.1047
 -1.1532
 -2.3379 -2.0601 -1.8354 -1.6586 -1.5200 -1.4084 -1.3146 -1.2339 -1.1641 -1.1042
 -1.0534 -1.0111 -0.9765 -0.9487 -0.9259 -0.8784 -0.8285 -0.7854 -0.7604 -0.7530
 -0.7606 -0.7803 -0.8093 -0.8453 -0.8859 -0.9288 -0.9726 -1.0168 -1.0616 -1.1071
 -1.1533
 -2.4602 -2.1474 -1.8918 -1.6909 -1.5317 -1.4077 -1.3087 -1.2260 -1.1549 -1.0927
 -1.0384 -0.9917 -0.9519 -0.9183 -0.8569 -0.8442 -0.8152 -0.7756 -0.7519
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.5229 -2.2895 -2.0983 -1.9452 -1.7956 -1.6680 -1.5651 -1.4802 -1.4017 -1.3319
 -1.2651 -1.2019 -1.1428 -1.0878 -1.0365 -0.9225 -0.8316 -0.7617 -0.7100
 -2.5545 -2.3220 -2.1110 -1.9349 -1.7881 -1.6560 -1.5489 -1.4619 -1.3826 -1.3135
 -1.2487 -1.1882 -1.1317 -1.0789 -1.0293 -0.9196 -0.8304 -0.7634 -0.7215 -0.7058
 -2.3847 -2.3457 -2.1308 -1.9462 -1.7881 -1.6516 -1.5379 -1.4468 -1.3684 -1.2981
 -1.2355 -1.1775 -1.1236 -1.0732 -1.0257 -0.9202 -0.8339 -0.7699 -0.7313 -0.7178
 -0.7249
