 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.5284  0.5648  0.6276  0.6549  0.6343  0.6125  0.6232  0.6481  0.6557  0.6390
  0.6077  0.5667  0.5226  0.4773  0.4285  0.3010  0.1674  0.0327 -0.0988
  0.5237  0.5237  0.5381  0.5522  0.5658  0.5802  0.5929  0.6009  0.6011  0.5921
  0.5725  0.5413  0.5003  0.4538  0.4049  0.2787  0.1487  0.0168 -0.1137 -0.2422
  0.5188  0.5009  0.4883  0.4883  0.5063  0.5292  0.5439  0.5509  0.5524  0.5483
  0.5354  0.5117  0.4760  0.4312  0.3829  0.2580  0.1310  0.0021 -0.1267 -0.2528
 -0.3758
  0.5137  0.4964  0.4782  0.4632  0.4558  0.4595  0.4762  0.4981  0.5096  0.5076
  0.4964  0.4779  0.4497  0.4095  0.3625  0.2389  0.1143 -0.0114 -0.1377 -0.2620
 -0.3830 -0.5009
  0.4972  0.4857  0.4704  0.4540  0.4393  0.4294  0.4267  0.4313  0.4422  0.4527
  0.4521  0.4389  0.4176  0.3854  0.3425  0.2213  0.0983 -0.0243 -0.1476 -0.2702
 -0.3898 -0.5061 -0.6192 -0.7296
  0.4651  0.4618  0.4535  0.4415  0.4274  0.4136  0.4025  0.3960  0.3932  0.3925
  0.3920  0.3866  0.3726  0.3503  0.3170  0.2045  0.0833 -0.0369 -0.1571 -0.2774
 -0.3960 -0.5113 -0.6232 -0.7321 -0.8382 -0.9419 -1.0437 -1.1446 -1.2448 -1.3418
  0.4169  0.4222  0.4224  0.4178  0.4091  0.3973  0.3843  0.3725  0.3629  0.3549
  0.3464  0.3360  0.3223  0.3047  0.2795  0.1849  0.0689 -0.0491 -0.1664 -0.2840
 -0.4012 -0.5160 -0.6273 -0.7353 -0.8402 -0.9424 -1.0424 -1.1405 -1.2379 -1.3351
 -1.4297
  0.3556  0.3678  0.3759  0.3797  0.3785  0.3725  0.3626  0.3506  0.3381  0.3262
  0.3144  0.3007  0.2837  0.2636  0.2406  0.1588  0.0533 -0.0608 -0.1756 -0.2903
 -0.4054 -0.5195 -0.6308 -0.7385 -0.8429 -0.9441 -1.0429 -1.1394 -1.2343 -1.3284
 -1.4230
  0.2857  0.3023  0.3162  0.3271  0.3338  0.3353  0.3314  0.3231  0.3116  0.2986
  0.2851  0.2705  0.2534  0.2325  0.2087  0.1314  0.0342 -0.0742 -0.1860 -0.2982
 -0.4109 -0.5238 -0.6350 -0.7432 -0.8478 -0.9489 -1.0471 -1.1427 -1.2361 -1.3281
 -1.4196
  0.2084  0.2278  0.2459  0.2622  0.2756  0.2845  0.2880  0.2859  0.2787  0.2678
  0.2547  0.2402  0.2240  0.2050  0.1825  0.1084  0.0168 -0.0861 -0.1945 -0.3044
 -0.4145 -0.5251 -0.6353 -0.7436 -0.8487 -0.9503 -1.0485 -1.1438 -1.2364 -1.3270
 -1.4174
  0.1238  0.1466  0.1678  0.1876  0.2055  0.2206  0.2310  0.2361  0.2354  0.2295
  0.2195  0.2066  0.1918  0.1749  0.1552  0.0883  0.0003 -0.0976 -0.2025 -0.3101
 -0.4183 -0.5267 -0.6350 -0.7425 -0.8479 -0.9502 -1.0492 -1.1448 -1.2374 -1.3275
 -1.4155
  0.0319  0.0587  0.0832  0.1049  0.1262  0.1453  0.1612  0.1730  0.1794  0.1803
  0.1760  0.1671  0.1550  0.1404  0.1268  0.0711 -0.0153 -0.1087 -0.2100
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.6015  0.6170  0.6341  0.6509  0.6649  0.6739  0.6763  0.6709  0.6575  0.6359
  0.6056  0.5670  0.5227  0.4753  0.4254  0.2986  0.1681  0.0351 -0.0979
  0.5642  0.5718  0.5836  0.5972  0.6103  0.6204  0.6256  0.6247  0.6170  0.6017
  0.5776  0.5436  0.5012  0.4541  0.4049  0.2783  0.1495  0.0191 -0.1113 -0.2396
  0.5431  0.5307  0.5326  0.5497  0.5597  0.5686  0.5749  0.5769  0.5737  0.5642
  0.5469  0.5198  0.4820  0.4363  0.3872  0.2608  0.1332  0.0050 -0.1231 -0.2491
 -0.3722
  0.5366  0.5107  0.4995  0.5007  0.5093  0.5205  0.5301  0.5349  0.5329  0.5256
  0.5128  0.4925  0.4621  0.4204  0.3723  0.2461  0.1192 -0.0072 -0.1333 -0.2576
 -0.3789 -0.4970
  0.5391  0.5180  0.4955  0.4813  0.4753  0.4749  0.4782  0.4832  0.4886  0.4906
  0.4806  0.4629  0.4382  0.4036  0.3588  0.2338  0.1074 -0.0178 -0.1421 -0.2651
 -0.3851 -0.5017 -0.6151 -0.7258
  0.5335  0.5163  0.4955  0.4730  0.4515  0.4340  0.4224  0.4176  0.4192  0.4274
  0.4335  0.4272  0.4098  0.3823  0.3441  0.2230  0.0971 -0.0271 -0.1499 -0.2714
 -0.3905 -0.5063 -0.6186 -0.7278 -0.8343 -0.9385 -1.0408 -1.1420 -1.2422 -1.3391
  0.5141  0.5043  0.4887  0.4694  0.4483  0.4274  0.4088  0.3943  0.3840  0.3768
  0.3723  0.3698  0.3626  0.3466  0.3199  0.2125  0.0880 -0.0354 -0.1568 -0.2768
 -0.3950 -0.5104 -0.6222 -0.7306 -0.8359 -0.9385 -1.0390 -1.1375 -1.2352 -1.3324
 -1.4269
  0.4799  0.4775  0.4693  0.4563  0.4398  0.4211  0.4014  0.3826  0.3658  0.3513
  0.3380  0.3247  0.3116  0.2976  0.2791  0.1957  0.0791 -0.0430 -0.1632 -0.2815
 -0.3985 -0.5135 -0.6252 -0.7334 -0.8382 -0.9399 -1.0391 -1.1361 -1.2314 -1.3258
 -1.4204
  0.4311  0.4370  0.4358  0.4300  0.4200  0.4065  0.3901  0.3719  0.3530  0.3345
  0.3166  0.2985  0.2792  0.2587  0.2379  0.1670  0.0650 -0.0522 -0.1708 -0.2876
 -0.4030 -0.5172 -0.6291 -0.7377 -0.8427 -0.9442 -1.0429 -1.1390 -1.2329 -1.3253
 -1.4170
  0.3717  0.3833  0.3888  0.3898  0.3868  0.3799  0.3692  0.3550  0.3380  0.3192
  0.2995  0.2792  0.2578  0.2346  0.2097  0.1385  0.0469 -0.0616 -0.1767 -0.2917
 -0.4053 -0.5178 -0.6289 -0.7378 -0.8433 -0.9453 -1.0440 -1.1397 -1.2328 -1.3239
 -1.4147
  0.3057  0.3203  0.3309  0.3376  0.3408  0.3404  0.3361  0.3277  0.3151  0.2991
  0.2805  0.2601  0.2384  0.2150  0.1894  0.1157  0.0279 -0.0733 -0.1833 -0.2959
