 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  g   
 -3.0939 -2.9393 -2.7991 -2.6722 -2.5568 -2.3048 -2.0844 -1.8852 -1.7133
 -5.1539 -5.0304 -4.8899 -4.5901 -4.2681 -3.9713 -3.7217 -3.5119 -3.3197 -3.1420
 -2.9759 -2.8234 -2.6856 -2.5620 -2.4507 -2.2137 -2.0140 -1.8394 -1.6888 -1.5645
 -4.9409 -4.6677 -4.5096 -4.4209 -4.2025 -3.9204 -3.6579 -3.4362 -3.2441 -3.0686
 -2.9048 -2.7538 -2.6169 -2.4943 -2.3844 -2.1545 -1.9671 -1.8083 -1.6738 -1.5620
 -1.4701
 -4.8422 -4.5352 -4.2863 -4.1020 -3.9925 -3.8628 -3.6347 -3.4016 -3.2011 -3.0264
 -2.8649 -2.7153 -2.5789 -2.4562 -2.3463 -2.1186 -1.9376 -1.7888 -1.6654 -1.5636
 -1.4792 -1.4078
 -4.7885 -4.4756 -4.2052 -3.9760 -3.7865 -3.6387 -3.5308 -3.3838 -3.1879 -3.0052
 -2.8454 -2.6974 -2.5612 -2.4379 -2.3271 -2.0984 -1.9200 -1.7769 -1.6613 -1.5673
 -1.4898 -1.4239 -1.3664 -1.3149
 -4.7672 -4.4498 -4.1697 -3.9264 -3.7147 -3.5317 -3.3752 -3.2454 -3.1347 -2.9965
 -2.8403 -2.6927 -2.5566 -2.4327 -2.3208 -2.0889 -1.9101 -1.7697 -1.6590 -1.5712
 -1.5000 -1.4400 -1.3873 -1.3402 -1.2969 -1.2582 -1.2250 -1.1982 -1.1792 -1.1715
 -4.7741 -4.4508 -4.1619 -3.9086 -3.6886 -3.4975 -3.3270 -3.1716 -3.0338 -2.9172
 -2.8096 -2.6901 -2.5610 -2.4363 -2.3227 -2.0868 -1.9052 -1.7652 -1.6572 -1.5736
 -1.5081 -1.4540 -1.4069 -1.3646 -1.3257 -1.2891 -1.2561 -1.2285 -1.2076 -1.1952
 -1.1946
 -4.8004 -4.4752 -4.1778 -3.9135 -3.6827 -3.4825 -3.3075 -3.1497 -3.0041 -2.8705
 -2.7516 -2.6474 -2.5465 -2.4401 -2.3310 -2.0900 -1.9044 -1.7624 -1.6549 -1.5739
 -1.5126 -1.4643 -1.4233 -1.3867 -1.3527 -1.3209 -1.2899 -1.2620 -1.2396 -1.2250
 -1.2194
 -4.8456 -4.5137 -4.2121 -3.9377 -3.6942 -3.4828 -3.2997 -3.1387 -2.9930 -2.8577
 -2.7324 -2.6183 -2.5149 -2.4196 -2.3265 -2.0964 -1.9051 -1.7597 -1.6512 -1.5709
 -1.5122 -1.4686 -1.4338 -1.4037 -1.3757 -1.3492 -1.3241 -1.3016 -1.2818 -1.2645
 -1.2494
 -4.9102 -4.5725 -4.2654 -3.9858 -3.7314 -3.5059 -3.3104 -3.1408 -2.9917 -2.8566
 -2.7315 -2.6150 -2.5072 -2.4076 -2.3158 -2.1046 -1.9129 -1.7616 -1.6497 -1.5680
 -1.5096 -1.4685 -1.4387 -1.4149 -1.3937 -1.3736 -1.3542 -1.3351 -1.3170 -1.3006
 -1.2874
 -4.9885 -4.6350 -4.3271 -4.0465 -3.7878 -3.5511 -3.3409 -3.1582 -2.9998 -2.8602
 -2.7344 -2.6183 -2.5100 -2.4086 -2.3141 -2.1063 -1.9233 -1.7675 -1.6500 -1.5654
 -1.5056 -1.4648 -1.4377 -1.4189 -1.4042 -1.3911 -1.3784 -1.3654 -1.3523 -1.3396
 -1.3282
 -5.0801 -4.7086 -4.3929 -4.1121 -3.8521 -3.6118 -3.3923 -3.1952 -3.0229 -2.8732
 -2.7416 -2.6236 -2.5153 -2.4142 -2.3190 -2.1084 -1.9300 -1.7762 -1.6535
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  g   
 -5.6955 -5.3591 -4.9508 -4.5875 -4.2596 -3.9762 -3.7474 -3.5472 -3.3629 -3.1886
 -3.0261 -2.8759 -2.7393 -2.6161 -2.5047 -2.2650 -2.0599 -1.8750 -1.7096
 -5.2406 -5.1443 -4.8634 -4.5109 -4.1863 -3.8933 -3.6519 -3.4467 -3.2613 -3.0883
 -2.9270 -2.7782 -2.6432 -2.5220 -2.4133 -2.1850 -1.9957 -1.8301 -1.6848 -1.5613
 -4.9588 -4.7325 -4.6488 -4.4593 -4.1542 -3.8625 -3.6034 -3.3883 -3.2013 -3.0296
 -2.8699 -2.7221 -2.5876 -2.4667 -2.3586 -2.1345 -1.9539 -1.8005 -1.6689 -1.5573
 -1.4644
 -4.8728 -4.5600 -4.3328 -4.2087 -4.0976 -3.8562 -3.5951 -3.3637 -3.1700 -2.9983
 -2.8403 -2.6936 -2.5591 -2.4376 -2.3288 -2.1047 -1.9282 -1.7822 -1.6598 -1.5574
 -1.4720 -1.3997
 -4.8445 -4.5102 -4.2310 -4.0100 -3.8471 -3.7396 -3.5902 -3.3708 -3.1623 -2.9852
 -2.8283 -2.6828 -2.5483 -2.4260 -2.3159 -2.0891 -1.9132 -1.7712 -1.6551 -1.5596
 -1.4808 -1.4140 -1.3561 -1.3046
 -4.8532 -4.5043 -4.2054 -3.9529 -3.7437 -3.5691 -3.4302 -3.3173 -3.1695 -2.9898
 -2.8278 -2.6832 -2.5490 -2.4258 -2.3142 -2.0831 -1.9054 -1.7649 -1.6526 -1.5623
 -1.4893 -1.4282 -1.3751 -1.3279 -1.2857 -1.2481 -1.2152 -1.1888 -1.1707 -1.1630
 -4.8952 -4.5312 -4.2148 -3.9442 -3.7147 -3.5193 -3.3493 -3.1995 -3.0742 -2.9618
 -2.8309 -2.6914 -2.5572 -2.4333 -2.3203 -2.0840 -1.9025 -1.7613 -1.6509 -1.5643
 -1.4961 -1.4405 -1.3929 -1.3504 -1.3120 -1.2770 -1.2459 -1.2191 -1.1978 -1.1859
 -1.1858
 -4.9594 -4.5877 -4.2538 -3.9646 -3.7180 -3.5086 -3.3280 -3.1673 -3.0216 -2.8911
 -2.7778 -2.6734 -2.5624 -2.4454 -2.3318 -2.0901 -1.9037 -1.7597 -1.6494 -1.5647
 -1.5000 -1.4493 -1.4075 -1.3707 -1.3372 -1.3062 -1.2764 -1.2499 -1.2288 -1.2150
 -1.2097
 -5.0418 -4.6613 -4.3166 -4.0095 -3.7440 -3.5184 -3.3261 -3.1590 -3.0090 -2.8713
 -2.7455 -2.6330 -2.5324 -2.4360 -2.3375 -2.0986 -1.9065 -1.7585 -1.6466 -1.5624
 -1.4998 -1.4532 -1.4169 -1.3864 -1.3588 -1.3330 -1.3089 -1.2865 -1.2664 -1.2506
 -1.2393
 -5.1395 -4.7524 -4.4034 -4.0847 -3.8005 -3.5552 -3.3467 -3.1684 -3.0129 -2.8730
 -2.7443 -2.6259 -2.5181 -2.4195 -2.3282 -2.1116 -1.9155 -1.7619 -1.6462 -1.5605
 -1.4980 -1.4535 -1.4214 -1.3967 -1.3756 -1.3561 -1.3376 -1.3197 -1.3030 -1.2881
 -1.2762
 -5.2480 -4.8495 -4.4988 -4.1769 -3.8825 -3.6191 -3.3908 -3.1960 -3.0290 -2.8830
 -2.7520 -2.6320 -2.5212 -2.4189 -2.3242 -2.1160 -1.9287 -1.7689 -1.6478 -1.5588
 -1.4949 -1.4505 -1.4207 -1.4006 -1.3855 -1.3727 -1.3607 -1.3487 -1.3369 -1.3257
 -1.3153
 -5.3683 -4.9500 -4.5950 -4.2744 -3.9782 -3.7056 -3.4606 -3.2466 -3.0629 -2.9048
 -2.7668 -2.6435 -2.5311 -2.4272 -2.3303 -2.1182 -1.9384 -1.7803 -1.6525
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  g   
 -5.6905 -5.2476 -4.8352 -4.4867 -4.1827 -3.9080 -3.6795 -3.4774 -3.2969 -3.1283
 -2.9707 -2.8247 -2.6911 -2.5704 -2.4616 -2.2301 -2.0362 -1.8626 -1.7046
 -5.3805 -5.1667 -4.7944 -4.4314 -4.1169 -3.8368 -3.6001 -3.3961 -3.2122 -3.0442
 -2.8873 -2.7421 -2.6096 -2.4902 -2.3832 -2.1603 -1.9786 -1.8205 -1.6802 -1.5580
 -4.9911 -4.8663 -4.7353 -4.4229 -4.0978 -3.8109 -3.5612 -3.3504 -3.1649 -2.9970
 -2.8412 -2.6967 -2.5644 -2.4449 -2.3378 -2.1172 -1.9417 -1.7929 -1.6639 -1.5525
 -1.4586
 -4.8898 -4.5905 -4.4277 -4.3426 -4.1064 -3.8175 -3.5572 -3.3328 -3.1423 -2.9738
 -2.8192 -2.6754 -2.5430 -2.4227 -2.3145 -2.0925 -1.9192 -1.7758 -1.6543 -1.5511
 -1.4644 -1.3911
 -4.8810 -4.5310 -4.2571 -4.0673 -3.9600 -3.8190 -3.5780 -3.3426 -3.1395 -2.9667
 -2.8124 -2.6695 -2.5371 -2.4159 -2.3062 -2.0803 -1.9065 -1.7657 -1.6491 -1.5521
 -1.4715 -1.4035 -1.3449 -1.2934
 -4.9177 -4.5399 -4.2269 -3.9745 -3.7781 -3.6317 -3.5202 -3.3620 -3.1593 -2.9736
 -2.8156 -2.6734 -2.5412 -2.4193 -2.3080 -2.0771 -1.9003 -1.7600 -1.6465 -1.5539
 -1.4784 -1.4157 -1.3618 -1.3143 -1.2716 -1.2342 -1.2026 -1.1776 -1.1601 -1.1531
 -4.9953 -4.5901 -4.2487 -3.9654 -3.7329 -3.5422 -3.3817 -3.2498 -3.1336 -2.9909
 -2.8284 -2.6838 -2.5519 -2.4296 -2.3169 -2.0805 -1.8992 -1.7574 -1.6450 -1.5555
 -1.4840 -1.4262 -1.3775 -1.3347 -1.2964 -1.2621 -1.2313 -1.2054 -1.1861 -1.1750
 -1.1746
 -5.1003 -4.6779 -4.3086 -3.9973 -3.7390 -3.5248 -3.3446 -3.1864 -3.0465 -2.9254
 -2.8136 -2.6922 -2.5666 -2.4445 -2.3310 -2.0892 -1.9021 -1.7570 -1.6441 -1.5560
 -1.4876 -1.4339 -1.3904 -1.3530 -1.3196 -1.2892 -1.2620 -1.2379 -1.2176 -1.2030
 -1.1981
 -5.2248 -4.7868 -4.3996 -4.0611 -3.7762 -3.5395 -3.3419 -3.1728 -3.0225 -2.8861
 -2.7634 -2.6543 -2.5536 -2.4507 -2.3446 -2.1001 -1.9072 -1.7574 -1.6424 -1.5544
 -1.4877 -1.4374 -1.3987 -1.3670 -1.3393 -1.3141 -1.2910 -1.2700 -1.2514 -1.2363
 -1.2270
 -5.3612 -4.9188 -4.5205 -4.1625 -3.8508 -3.5879 -3.3689 -3.1847 -3.0261 -2.8845
 -2.7553 -2.6372 -2.5309 -2.4345 -2.3427 -2.1167 -1.9181 -1.7627 -1.6436 -1.5538
 -1.4870 -1.4383 -1.4030 -1.3766 -1.3549 -1.3356 -1.3179 -1.3014 -1.2861 -1.2728
 -1.2626
 -5.5020 -5.0524 -4.6522 -4.2865 -3.9569 -3.6690 -3.4247 -3.2199 -3.0467 -2.8970
 -2.7636 -2.6420 -2.5306 -2.4289 -2.3352 -2.1259 -1.9333 -1.7713 -1.6469 -1.5536
 -1.4852 -1.4364 -1.4030 -1.3804 -1.3642 -1.3511 -1.3397 -1.3288 -1.3183 -1.3086
 -1.2994
 -5.6502 -5.1852 -4.7828 -4.4175 -4.0819 -3.7786 -3.5115 -3.2827 -3.0893 -2.9248
 -2.7825 -2.6563 -2.5418 -2.4368 -2.3400 -2.1284 -1.9468 -1.7845 -1.6532
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  g   
 -5.6597 -5.1739 -4.7597 -4.4206 -4.1264 -3.8597 -3.6328 -3.4244 -3.2423 -3.0806
 -2.9272 -2.7846 -2.6539 -2.5353 -2.4280 -2.2015 -2.0151 -1.8506 -1.7002
 -5.3614 -5.1470 -4.7340 -4.3710 -4.0624 -3.7921 -3.5614 -3.3560 -3.1731 -3.0095
 -2.8565 -2.7146 -2.5845 -2.4665 -2.3605 -2.1405 -1.9638 -1.8113 -1.6754 -1.5546
 -5.0987 -5.0194 -4.7353 -4.3754 -4.0498 -3.7662 -3.5266 -3.3186 -3.1352 -2.9709
 -2.8186 -2.6773 -2.5472 -2.4289 -2.3226 -2.1035 -1.9312 -1.7859 -1.6591 -1.5480
 -1.4529
 -4.9087 -4.6603 -4.5826 -4.3853 -4.0729 -3.7791 -3.5237 -3.3064 -3.1191 -2.9533
 -2.8018 -2.6610 -2.5307 -2.4117 -2.3041 -2.0827 -1.9114 -1.7701 -1.6493 -1.5453
 -1.4570 -1.3823
 -4.8999 -4.5463 -4.3011 -4.1810 -4.0658 -3.8120 -3.5486 -3.3169 -3.1202 -2.9500
 -2.7984 -2.6582 -2.5279 -2.4081 -2.2989 -2.0731 -1.9003 -1.7607 -1.6439 -1.5452
 -1.4624 -1.3928 -1.3331 -1.2809
 -4.9581 -4.5563 -4.2395 -4.0026 -3.8423 -3.7378 -3.5762 -3.3496 -3.1392 -2.9594
 -2.8040 -2.6641 -2.5340 -2.4135 -2.3029 -2.0719 -1.8954 -1.7556 -1.6411 -1.5463
 -1.4680 -1.4030 -1.3478 -1.2997 -1.2574 -1.2206 -1.1896 -1.1647 -1.1481 -1.1418
 -5.0697 -4.6239 -4.2637 -3.9763 -3.7515 -3.5769 -3.4421 -3.3253 -3.1685 -2.9840
 -2.8183 -2.6759 -2.5461 -2.4254 -2.3137 -2.0772 -1.8955 -1.7536 -1.6398 -1.5476
 -1.4728 -1.4120 -1.3615 -1.3178 -1.2793 -1.2453 -1.2159 -1.1913 -1.1724 -1.1622
 -1.1623
 -5.2204 -4.7411 -4.3388 -4.0120 -3.7494 -3.5379 -3.3647 -3.2169 -3.0907 -2.9733
 -2.8386 -2.6934 -2.5626 -2.4419 -2.3294 -2.0878 -1.9001 -1.7544 -1.6395 -1.5484
 -1.4761 -1.4189 -1.3728 -1.3340 -1.3002 -1.2701 -1.2437 -1.2201 -1.2010 -1.1888
 -1.1847
 -5.3887 -4.8910 -4.4563 -4.0900 -3.7909 -3.5491 -3.3519 -3.1858 -3.0395 -2.9087
 -2.7922 -2.6830 -2.5710 -2.4576 -2.3463 -2.1010 -1.9072 -1.7563 -1.6389 -1.5475
 -1.4767 -1.4221 -1.3801 -1.3465 -1.3180 -1.2927 -1.2704 -1.2502 -1.2330 -1.2202
 -1.2125
 -5.5683 -5.0633 -4.6119 -4.2158 -3.8795 -3.6035 -3.3789 -3.1936 -3.0359 -2.8958
 -2.7685 -2.6532 -2.5488 -2.4526 -2.3568 -2.1202 -1.9204 -1.7635 -1.6417 -1.5482
 -1.4770 -1.4238 -1.3846 -1.3553 -1.3322 -1.3126 -1.2953 -1.2798 -1.2661 -1.2536
 -1.2462
 -5.7473 -5.2389 -4.7822 -4.3711 -4.0082 -3.6987 -3.4420 -3.2310 -3.0556 -2.9056
 -2.7725 -2.6515 -2.5410 -2.4409 -2.3489 -2.1357 -1.9374 -1.7742 -1.6469 -1.5495
 -1.4766 -1.4232 -1.3854 -1.3592 -1.3409 -1.3269 -1.3155 -1.3054 -1.2963 -1.2883
 -1.2807
 -5.9269 -5.4070 -4.9512 -4.5373 -4.1625 -3.8299 -3.5433 -3.3026 -3.1026 -2.9350
 -2.7914 -2.6648 -2.5503 -2.4457 -2.3498 -2.1400 -1.9546 -1.7889 -1.6552
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  g   
 -5.4847 -5.0194 -4.6412 -4.3333 -4.0536 -3.8003 -3.5854 -3.3858 -3.2028 -3.0442
 -2.8951 -2.7557 -2.6276 -2.5106 -2.4046 -2.1805 -1.9927 -1.8323 -1.6954
 -5.4027 -5.0455 -4.6398 -4.2979 -4.0076 -3.7472 -3.5276 -3.3262 -3.1437 -2.9837
 -2.8343 -2.6953 -2.5675 -2.4511 -2.3458 -2.1267 -1.9524 -1.8037 -1.6711 -1.5515
 -5.2392 -5.0481 -4.6785 -4.3153 -4.0021 -3.7300 -3.4972 -3.2950 -3.1130 -2.9513
 -2.8024 -2.6638 -2.5360 -2.4191 -2.3133 -2.0944 -1.9234 -1.7803 -1.6551 -1.5443
 -1.4479
 -5.0229 -4.7914 -4.6717 -4.3584 -4.0320 -3.7452 -3.4968 -3.2854 -3.1012 -2.9373
 -2.7887 -2.6506 -2.5227 -2.4051 -2.2980 -2.0763 -1.9056 -1.7656 -1.6453 -1.5406
 -1.4504 -1.3738
 -4.8973 -4.5649 -4.3939 -4.3157 -4.0733 -3.7828 -3.5217 -3.2963 -3.1039 -2.9364
 -2.7872 -2.6494 -2.5214 -2.4031 -2.2947 -2.0686 -1.8956 -1.7568 -1.6398 -1.5396
 -1.4543 -1.3824 -1.3213 -1.2682
 -4.9671 -4.5581 -4.2545 -4.0577 -3.9586 -3.8105 -3.5638 -3.3274 -3.1221 -2.9468
 -2.7937 -2.6561 -2.5282 -2.4094 -2.2998 -2.0686 -1.8915 -1.7520 -1.6370 -1.5401
 -1.4588 -1.3911 -1.3340 -1.2849 -1.2420 -1.2051 -1.1743 -1.1501 -1.1344 -1.1289
 -5.1049 -4.6330 -4.2664 -3.9863 -3.7826 -3.6434 -3.5337 -3.3653 -3.1582 -2.9698
 -2.8090 -2.6686 -2.5408 -2.4217 -2.3112 -2.0750 -1.8926 -1.7505 -1.6358 -1.5411
 -1.4630 -1.3988 -1.3458 -1.3007 -1.2614 -1.2273 -1.1978 -1.1739 -1.1567 -1.1475
 -1.1484
 -5.2998 -4.7721 -4.3475 -4.0143 -3.7550 -3.5556 -3.3988 -3.2717 -3.1520 -3.0023
 -2.8356 -2.6872 -2.5577 -2.4388 -2.3276 -2.0869 -1.8984 -1.7520 -1.6359 -1.5422
 -1.4661 -1.4050 -1.3557 -1.3149 -1.2800 -1.2496 -1.2235 -1.2015 -1.1840 -1.1723
 -1.1692
 -5.5298 -4.9581 -4.4843 -4.0989 -3.7933 -3.5530 -3.3623 -3.2044 -3.0676 -2.9467
 -2.8308 -2.7051 -2.5756 -2.4569 -2.3457 -2.1017 -1.9070 -1.7553 -1.6362 -1.5419
 -1.4672 -1.4083 -1.3623 -1.3258 -1.2956 -1.2698 -1.2477 -1.2288 -1.2130 -1.2015
 -1.1955
 -5.7629 -5.1762 -4.6721 -4.2427 -3.8892 -3.6064 -3.3816 -3.1999 -3.0469 -2.9113
 -2.7889 -2.6777 -2.5725 -2.4691 -2.3659 -2.1228 -1.9223 -1.7643 -1.6405 -1.5438
 -1.4685 -1.4107 -1.3670 -1.3340 -1.3085 -1.2877 -1.2703 -1.2555 -1.2431 -1.2333
 -1.2270
 -5.9808 -5.3983 -4.8826 -4.4275 -4.0357 -3.7098 -3.4459 -3.2336 -3.0601 -2.9129
 -2.7824 -2.6639 -2.5557 -2.4569 -2.3653 -2.1438 -1.9414 -1.7770 -1.6476 -1.5468
 -1.4696 -1.4114 -1.3688 -1.3383 -1.3167 -1.3009 -1.2888 -1.2790 -1.2709 -1.2646
 -1.2591
 -6.1836 -5.6244 -5.0919 -4.6303 -4.2167 -3.8589 -3.5566 -3.3082 -3.1060 -2.9390
 -2.7971 -2.6722 -2.5592 -2.4559 -2.3439 -2.1647 -1.9643 -1.7934 -1.6575
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  g   
 -5.3682 -4.9292 -4.5696 -4.2816 -4.0069 -3.7632 -3.5481 -3.3536 -3.1733 -3.0189
 -2.8728 -2.7363 -2.6103 -2.4951 -2.3901 -2.1670 -1.9811 -1.8237 -1.6911
 -5.4304 -4.9682 -4.5725 -4.2458 -3.9693 -3.7177 -3.4986 -3.3028 -3.1218 -2.9658
 -2.8195 -2.6832 -2.5576 -2.4426 -2.3379 -2.1189 -1.9451 -1.7984 -1.6680 -1.5496
 -5.1947 -5.0264 -4.6168 -4.2661 -3.9663 -3.7035 -3.4754 -3.2770 -3.0960 -2.9377
 -2.7917 -2.6558 -2.5300 -2.4146 -2.3094 -2.0900 -1.9188 -1.7769 -1.6527 -1.5419
 -1.4443
