 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.8922 -3.7170 -3.4206 -3.1149 -2.8209 -2.5714 -2.3879 -2.2381 -2.1042 -1.9811
 -1.8655 -1.7574 -1.6573 -1.5652 -1.4810 -1.3043 -1.1681 -1.0637 -0.9884
 -3.4843 -3.4026 -3.3017 -3.0574 -2.7871 -2.5349 -2.3300 -2.1723 -2.0380 -1.9177
 -1.8058 -1.7019 -1.6063 -1.5192 -1.4402 -1.2768 -1.1530 -1.0603 -0.9937 -0.9481
 -3.3233 -3.1117 -2.9908 -2.9298 -2.7559 -2.5239 -2.3082 -2.1341 -1.9955 -1.8768
 -1.7680 -1.6678 -1.5761 -1.4928 -1.4177 -1.2629 -1.1466 -1.0607 -1.0000 -0.9590
 -0.9313
 -3.2482 -3.0128 -2.8121 -2.6622 -2.5800 -2.4849 -2.3062 -2.1226 -1.9711 -1.8494
 -1.7428 -1.6455 -1.5569 -1.4768 -1.4047 -1.2565 -1.1450 -1.0633 -1.0064 -0.9690
 -0.9441 -0.9267
 -3.1993 -2.9688 -2.7552 -2.5659 -2.4080 -2.2902 -2.2134 -2.1095 -1.9650 -1.8323
 -1.7248 -1.6294 -1.5432 -1.4656 -1.3960 -1.2530 -1.1453 -1.0663 -1.0121 -0.9776
 -0.9557 -0.9405 -0.9302 -0.9232
 -3.1641 -2.9426 -2.7314 -2.5359 -2.3590 -2.2049 -2.0776 -1.9808 -1.9074 -1.8169
 -1.7122 -1.6168 -1.5317 -1.4561 -1.3885 -1.2500 -1.1453 -1.0683 -1.0159 -0.9838
 -0.9651 -0.9532 -0.9450 -0.9401 -0.9372 -0.9381 -0.9447 -0.9586 -0.9795 -1.0033
 -3.1395 -2.9259 -2.7204 -2.5268 -2.3483 -2.1870 -2.0429 -1.9169 -1.8126 -1.7328
 -1.6666 -1.5970 -1.5209 -1.4468 -1.3803 -1.2457 -1.1438 -1.0683 -1.0171 -0.9867
 -0.9711 -0.9632 -0.9584 -0.9559 -0.9555 -0.9561 -0.9597 -0.9688 -0.9853 -1.0094
 -1.0375
 -3.1222 -2.9162 -2.7164 -2.5262 -2.3489 -2.1860 -2.0381 -1.9050 -1.7875 -1.6869
 -1.6046 -1.5408 -1.4854 -1.4288 -1.3699 -1.2392 -1.1399 -1.0658 -1.0152 -0.9858
 -0.9727 -0.9690 -0.9688 -0.9700 -0.9723 -0.9758 -0.9795 -0.9858 -0.9973 -1.0162
 -1.0438
 -3.1183 -2.9097 -2.7163 -2.5298 -2.3536 -2.1911 -2.0426 -1.9072 -1.7852 -1.6770
 -1.5839 -1.5067 -1.4444 -1.3921 -1.3440 -1.2280 -1.1322 -1.0598 -1.0098 -0.9806
 -0.9691 -0.9692 -0.9742 -0.9805 -0.9869 -0.9935 -1.0009 -1.0104 -1.0222 -1.0359
 -1.0515
 -3.1372 -2.9194 -2.7223 -2.5415 -2.3677 -2.2045 -2.0550 -1.9188 -1.7950 -1.6830
 -1.5840 -1.4990 -1.4283 -1.3697 -1.3195 -1.2136 -1.1223 -1.0522 -1.0025 -0.9728
 -0.9612 -0.9635 -0.9732 -0.9850 -0.9969 -1.0081 -1.0191 -1.0298 -1.0410 -1.0535
 -1.0688
 -3.1920 -2.9325 -2.7324 -2.5549 -2.3868 -2.2250 -2.0736 -1.9352 -1.8099 -1.6959
 -1.5931 -1.5025 -1.4251 -1.3606 -1.3063 -1.1983 -1.1115 -1.0422 -0.9935 -0.9632
 -0.9505 -0.9531 -0.9657 -0.9827 -1.0004 -1.0172 -1.0332 -1.0480 -1.0622 -1.0764
 -1.0913
 -3.2938 -2.9797 -2.7541 -2.5716 -2.4049 -2.2480 -2.0991 -1.9581 -1.8296 -1.7131
 -1.6079 -1.5134 -1.4302 -1.3594 -1.2999 -1.1864 -1.1004 -1.0324 -0.9835
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.9379 -3.6840 -3.3550 -3.0477 -2.7591 -2.5118 -2.3292 -2.1846 -2.0580 -1.9388
 -1.8277 -1.7236 -1.6269 -1.5376 -1.4557 -1.2824 -1.1501 -1.0502 -0.9763
 -3.5798 -3.5239 -3.3071 -3.0168 -2.7401 -2.4855 -2.2857 -2.1318 -2.0030 -1.8859
 -1.7776 -1.6768 -1.5836 -1.4981 -1.4202 -1.2584 -1.1370 -1.0468 -0.9813 -0.9357
 -3.3553 -3.1834 -3.1304 -2.9861 -2.7360 -2.4911 -2.2733 -2.1034 -1.9687 -1.8523
 -1.7463 -1.6484 -1.5582 -1.4759 -1.4012 -1.2469 -1.1320 -1.0474 -0.9870 -0.9455
 -0.9179
 -3.2878 -3.0446 -2.8627 -2.7691 -2.6900 -2.4983 -2.2854 -2.0979 -1.9503 -1.8304
 -1.7258 -1.6300 -1.5423 -1.4626 -1.3905 -1.2420 -1.1313 -1.0502 -0.9930 -0.9546
 -0.9296 -0.9127
 -3.2585 -3.0070 -2.7838 -2.6018 -2.4701 -2.3913 -2.2817 -2.1113 -1.9491 -1.8179
 -1.7116 -1.6171 -1.5312 -1.4535 -1.3835 -1.2397 -1.1324 -1.0535 -0.9985 -0.9623
 -0.9399 -0.9252 -0.9155 -0.9093
 -3.2460 -2.9971 -2.7674 -2.5623 -2.3872 -2.2424 -2.1338 -2.0539 -1.9499 -1.8185
 -1.7027 -1.6074 -1.5224 -1.4461 -1.3777 -1.2378 -1.1332 -1.0560 -1.0025 -0.9681
 -0.9481 -0.9363 -0.9288 -0.9247 -0.9239 -0.9269 -0.9346 -0.9482 -0.9685 -0.9941
 -3.2460 -3.0005 -2.7710 -2.5609 -2.3729 -2.2080 -2.0654 -1.9455 -1.8528 -1.7775
 -1.6918 -1.6002 -1.5150 -1.4391 -1.3717 -1.2348 -1.1326 -1.0569 -1.0042 -0.9712
 -0.9534 -0.9449 -0.9407 -0.9391 -0.9396 -0.9427 -0.9487 -0.9589 -0.9751 -0.9999
 -1.0288
 -3.2535 -3.0136 -2.7854 -2.5739 -2.3817 -2.2097 -2.0567 -1.9216 -1.8043 -1.7060
 -1.6278 -1.5626 -1.4982 -1.4308 -1.3651 -1.2302 -1.1301 -1.0555 -1.0034 -0.9710
 -0.9548 -0.9495 -0.9496 -0.9517 -0.9550 -0.9598 -0.9651 -0.9730 -0.9860 -1.0060
 -1.0342
 -3.2733 -3.0302 -2.8057 -2.5940 -2.3992 -2.2235 -2.0660 -1.9247 -1.7990 -1.6884
 -1.5938 -1.5156 -1.4534 -1.3997 -1.3473 -1.2220 -1.1240 -1.0507 -0.9991 -0.9670
 -0.9519 -0.9495 -0.9539 -0.9608 -0.9683 -0.9762 -0.9850 -0.9947 -1.0062 -1.0217
 -1.0415
 -3.3134 -3.0570 -2.8342 -2.6252 -2.4287 -2.2491 -2.0878 -1.9430 -1.8127 -1.6961
 -1.5933 -1.5049 -1.4315 -1.3715 -1.3207 -1.2107 -1.1161 -1.0443 -0.9929 -0.9605
 -0.9453 -0.9443 -0.9525 -0.9646 -0.9772 -0.9896 -1.0019 -1.0141 -1.0268 -1.0409
 -1.0577
 -3.3876 -3.0966 -2.8665 -2.6600 -2.4662 -2.2841 -2.1180 -1.9689 -1.8352 -1.7147
 -1.6066 -1.5115 -1.4299 -1.3621 -1.3057 -1.1957 -1.1064 -1.0354 -0.9847 -0.9519
 -0.9360 -0.9351 -0.9455 -0.9619 -0.9801 -0.9979 -1.0150 -1.0312 -1.0468 -1.0625
 -1.0786
 -3.5150 -3.1618 -2.9082 -2.6977 -2.5063 -2.3261 -2.1574 -2.0030 -1.8645 -1.7402
 -1.6283 -1.5281 -1.4401 -1.3648 -1.3018 -1.1840 -1.0964 -1.0261 -0.9750
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.9610 -3.6245 -3.2886 -2.9884 -2.7166 -2.4731 -2.2887 -2.1418 -2.0180 -1.9027
 -1.7952 -1.6947 -1.6009 -1.5141 -1.4340 -1.2629 -1.1320 -1.0335 -0.9620
 -3.7172 -3.5685 -3.2760 -2.9729 -2.6998 -2.4521 -2.2539 -2.1002 -1.9720 -1.8582
 -1.7528 -1.6548 -1.5637 -1.4798 -1.4028 -1.2415 -1.1203 -1.0314 -0.9670 -0.9216
 -3.3967 -3.3135 -3.2251 -2.9772 -2.7057 -2.4595 -2.2460 -2.0783 -1.9443 -1.8301
 -1.7264 -1.6306 -1.5421 -1.4607 -1.3863 -1.2315 -1.1162 -1.0322 -0.9722 -0.9304
 -0.9026
 -3.3130 -3.0792 -2.9556 -2.9010 -2.7169 -2.4794 -2.2614 -2.0762 -1.9303 -1.8123
 -1.7093 -1.6152 -1.5287 -1.4494 -1.3773 -1.2275 -1.1161 -1.0351 -0.9779 -0.9385
 -0.9130 -0.8965
 -3.2993 -3.0309 -2.8108 -2.6581 -2.5798 -2.4767 -2.2852 -2.0941 -1.9317 -1.8030
 -1.6979 -1.6045 -1.5194 -1.4418 -1.3715 -1.2259 -1.1175 -1.0386 -0.9831 -0.9457
 -0.9221 -0.9076 -0.8985 -0.8934
 -3.3098 -3.0337 -2.7891 -2.5830 -2.4207 -2.3042 -2.2232 -2.1066 -1.9499 -1.8064
 -1.6915 -1.5969 -1.5122 -1.4357 -1.3667 -1.2246 -1.1189 -1.0414 -0.9871 -0.9511
 -0.9293 -0.9171 -0.9102 -0.9068 -0.9062 -0.9098 -0.9193 -0.9358 -0.9586 -0.9831
 -3.3366 -3.0572 -2.8042 -2.5809 -2.3893 -2.2293 -2.0975 -1.9956 -1.9130 -1.8125
 -1.6942 -1.5924 -1.5067 -1.4304 -1.3621 -1.2225 -1.1191 -1.0429 -0.9892 -0.9543
 -0.9340 -0.9243 -0.9204 -0.9195 -0.9211 -0.9254 -0.9324 -0.9441 -0.9627 -0.9884
 -1.0168
 -3.3723 -3.0943 -2.8370 -2.6050 -2.4008 -2.2236 -2.0713 -1.9398 -1.8288 -1.7392
 -1.6630 -1.5829 -1.5019 -1.4256 -1.3574 -1.2192 -1.1174 -1.0423 -0.9891 -0.9546
 -0.9356 -0.9282 -0.9278 -0.9305 -0.9348 -0.9408 -0.9490 -0.9594 -0.9736 -0.9938
 -1.0226
 -3.4205 -3.1382 -2.8789 -2.6417 -2.4293 -2.2424 -2.0791 -1.9361 -1.8106 -1.7015
 -1.6092 -1.5330 -1.4688 -1.4087 -1.3483 -1.2131 -1.1127 -1.0385 -0.9857 -0.9516
 -0.9334 -0.9280 -0.9311 -0.9382 -0.9466 -0.9557 -0.9659 -0.9773 -0.9906 -1.0071
 -1.0293
 -3.4871 -3.1899 -2.9313 -2.6931 -2.4745 -2.2792 -2.1075 -1.9564 -1.8230 -1.7048
 -1.6013 -1.5122 -1.4375 -1.3769 -1.3245 -1.2055 -1.1069 -1.0335 -0.9807 -0.9463
 -0.9281 -0.9238 -0.9297 -0.9411 -0.9543 -0.9677 -0.9813 -0.9951 -1.0096 -1.0255
 -1.0441
 -3.5828 -3.2543 -2.9882 -2.7503 -2.5304 -2.3289 -2.1488 -1.9900 -1.8498 -1.7252
 -1.6145 -1.5174 -1.4336 -1.3635 -1.3055 -1.1923 -1.0988 -1.0261 -0.9736 -0.9388
 -0.9202 -0.9159 -0.9234 -0.9383 -0.9564 -0.9749 -0.9931 -1.0107 -1.0280 -1.0455
 -1.0630
 -3.7288 -3.3411 -3.0533 -2.8103 -2.5907 -2.3881 -2.2021 -2.0352 -1.8875 -1.7566
 -1.6400 -1.5364 -1.4455 -1.3674 -1.3020 -1.1805 -1.0905 -1.0176 -0.9649
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.9577 -3.5868 -3.2463 -2.9504 -2.6840 -2.4458 -2.2616 -2.1088 -1.9837 -1.8727
 -1.7679 -1.6699 -1.5787 -1.4940 -1.4156 -1.2463 -1.1151 -1.0179 -0.9470
 -3.7147 -3.5747 -3.2472 -2.9396 -2.6661 -2.4238 -2.2295 -2.0740 -1.9462 -1.8346
 -1.7313 -1.6354 -1.5464 -1.4639 -1.3878 -1.2265 -1.1041 -1.0148 -0.9510 -0.9057
 -3.4970 -3.4571 -3.2462 -2.9557 -2.6786 -2.4292 -2.2222 -2.0561 -1.9232 -1.8106
 -1.7087 -1.6147 -1.5276 -1.4472 -1.3733 -1.2174 -1.1003 -1.0156 -0.9557 -0.9136
 -0.8854
 -3.3361 -3.1463 -3.1007 -2.9562 -2.7044 -2.4572 -2.2378 -2.0564 -1.9125 -1.7956
 -1.6941 -1.6014 -1.5160 -1.4374 -1.3653 -1.2138 -1.1002 -1.0183 -0.9608 -0.9209
 -0.8946 -0.8781
 -3.3229 -3.0482 -2.8532 -2.7656 -2.6864 -2.4859 -2.2689 -2.0753 -1.9158 -1.7886
 -1.6845 -1.5923 -1.5080 -1.4308 -1.3602 -1.2125 -1.1018 -1.0217 -0.9657 -0.9274
 -0.9026 -0.8878 -0.8791 -0.8746
 -3.3530 -3.0527 -2.8020 -2.6093 -2.4818 -2.4068 -2.2863 -2.1061 -1.9358 -1.7933
 -1.6798 -1.5859 -1.5019 -1.4256 -1.3562 -1.2116 -1.1035 -1.0248 -0.9697 -0.9325
 -0.9090 -0.8959 -0.8892 -0.8866 -0.8873 -0.8923 -0.9032 -0.9209 -0.9448 -0.9703
 -3.4066 -3.0928 -2.8204 -2.5908 -2.4055 -2.2620 -2.1562 -2.0710 -1.9550 -1.8126
 -1.6848 -1.5829 -1.4975 -1.4212 -1.3524 -1.2101 -1.1041 -1.0266 -0.9720 -0.9357
 -0.9134 -0.9020 -0.8978 -0.8974 -0.8999 -0.9054 -0.9143 -0.9279 -0.9479 -0.9747
 -1.0036
 -3.4770 -3.1546 -2.8683 -2.6200 -2.4096 -2.2341 -2.0894 -1.9691 -1.8721 -1.7877
 -1.6923 -1.5866 -1.4957 -1.4180 -1.3488 -1.2075 -1.1031 -1.0268 -0.9725 -0.9365
 -0.9152 -0.9055 -0.9039 -0.9067 -0.9119 -0.9189 -0.9285 -0.9405 -0.9567 -0.9791
 -1.0088
 -3.5560 -3.2261 -2.9327 -2.6710 -2.4437 -2.2502 -2.0864 -1.9467 -1.8260 -1.7227
 -1.6360 -1.5601 -1.4849 -1.4125 -1.3441 -1.2027 -1.0994 -1.0239 -0.9700 -0.9343
 -0.9137 -0.9055 -0.9066 -0.9131 -0.9220 -0.9320 -0.9436 -0.9562 -0.9713 -0.9904
 -1.0147
 -3.6536 -3.3089 -3.0109 -2.7429 -2.5028 -2.2942 -2.1156 -1.9624 -1.8298 -1.7135
 -1.6119 -1.5246 -1.4504 -1.3874 -1.3302 -1.1982 -1.0952 -1.0200 -0.9661 -0.9301
 -0.9096 -0.9023 -0.9054 -0.9153 -0.9284 -0.9425 -0.9572 -0.9726 -0.9889 -1.0060
 -1.0277
 -3.7769 -3.4028 -3.0949 -2.8234 -2.5776 -2.3575 -2.1652 -1.9994 -1.8559 -1.7305
 -1.6200 -1.5231 -1.4390 -1.3676 -1.3083 -1.1887 -1.0892 -1.0142 -0.9602 -0.9237
 -0.9029 -0.8958 -0.9001 -0.9127 -0.9298 -0.9485 -0.9676 -0.9865 -1.0055 -1.0249
 -1.0443
 -3.9431 -3.5146 -3.1866 -2.9079 -2.6593 -2.4340 -2.2317 -2.0536 -1.8988 -1.7639
 -1.6453 -1.5408 -1.4491 -1.3697 -1.3024 -1.1770 -1.0826 -1.0070 -0.9528
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.8545 -3.4895 -3.1701 -2.8948 -2.6362 -2.4081 -2.2331 -2.0855 -1.9577 -1.8477
 -1.7451 -1.6491 -1.5600 -1.4770 -1.4002 -1.2327 -1.1012 -1.0019 -0.9303
 -3.7762 -3.5194 -3.1901 -2.8937 -2.6309 -2.3937 -2.2080 -2.0540 -1.9250 -1.8147
 -1.7131 -1.6189 -1.5315 -1.4504 -1.3752 -1.2139 -1.0893 -0.9980 -0.9334 -0.8880
 -3.6309 -3.5041 -3.2211 -2.9216 -2.6490 -2.4047 -2.2008 -2.0385 -1.9058 -1.7938
 -1.6933 -1.6006 -1.5149 -1.4355 -1.3621 -1.2052 -1.0853 -0.9983 -0.9375 -0.8952
 -0.8665
 -3.4422 -3.2688 -3.1938 -2.9522 -2.6830 -2.4358 -2.2177 -2.0393 -1.8973 -1.7810
 -1.6805 -1.5889 -1.5046 -1.4267 -1.3549 -1.2018 -1.0851 -1.0007 -0.9420 -0.9016
 -0.8745 -0.8577
 -3.3277 -3.0683 -2.9398 -2.8941 -2.7094 -2.4726 -2.2517 -2.0587 -1.9012 -1.7755
 -1.6723 -1.5809 -1.4974 -1.4208 -1.3503 -1.2006 -1.0865 -1.0038 -0.9464 -0.9073
 -0.8815 -0.8660 -0.8577 -0.8536
 -3.3696 -3.0576 -2.8163 -2.6604 -2.5914 -2.4843 -2.2876 -2.0926 -1.9212 -1.7809
 -1.6685 -1.5755 -1.4920 -1.4161 -1.3466 -1.1999 -1.0882 -1.0069 -0.9502 -0.9120
 -0.8873 -0.8730 -0.8662 -0.8642 -0.8660 -0.8719 -0.8840 -0.9038 -0.9287 -0.9552
 -3.4493 -3.1067 -2.8242 -2.5993 -2.4337 -2.3249 -2.2458 -2.1185 -1.9536 -1.8012
 -1.6744 -1.5733 -1.4884 -1.4122 -1.3431 -1.1986 -1.0891 -1.0091 -0.9529 -0.9152
 -0.8915 -0.8784 -0.8734 -0.8733 -0.8765 -0.8829 -0.8932 -0.9087 -0.9306 -0.9585
 -0.9883
 -3.5541 -3.1899 -2.8803 -2.6226 -2.4134 -2.2491 -2.1212 -2.0222 -1.9339 -1.8224
 -1.6939 -1.5791 -1.4874 -1.4098 -1.3401 -1.1963 -1.0886 -1.0097 -0.9539 -0.9165
 -0.8935 -0.8817 -0.8785 -0.8810 -0.8866 -0.8945 -0.9053 -0.9189 -0.9372 -0.9617
 -0.9926
 -3.6694 -3.2910 -2.9636 -2.6823 -2.4462 -2.2523 -2.0941 -1.9630 -1.8525 -1.7593
 -1.6745 -1.5844 -1.4898 -1.4080 -1.3369 -1.1922 -1.0854 -1.0076 -0.9523 -0.9151
 -0.8928 -0.8822 -0.8810 -0.8862 -0.8949 -0.9056 -0.9182 -0.9328 -0.9497 -0.9707
 -0.9973
 -3.7945 -3.4075 -3.0681 -2.7718 -2.5145 -2.2972 -2.1168 -1.9661 -1.8381 -1.7268
 -1.6300 -1.5462 -1.4712 -1.3999 -1.3336 -1.1896 -1.0823 -1.0047 -0.9493 -0.9119
 -0.8897 -0.8800 -0.8803 -0.8880 -0.9001 -0.9144 -0.9299 -0.9466 -0.9647 -0.9848
 -1.0079
 -3.9422 -3.5351 -3.1814 -2.8760 -2.6061 -2.3703 -2.1695 -2.0005 -1.8577 -1.7345
 -1.6266 -1.5319 -1.4491 -1.3771 -1.3152 -1.1845 -1.0781 -1.0002 -0.9446 -0.9067
 -0.8841 -0.8746 -0.8759 -0.8856 -0.9010 -0.9191 -0.9386 -0.9586 -0.9792 -1.0006
 -1.0225
 -4.1125 -3.6738 -3.3020 -2.9867 -2.7090 -2.4632 -2.2463 -2.0597 -1.9010 -1.7651
 -1.6473 -1.5441 -1.4532 -1.3737 -1.2817 -1.1769 -1.0728 -0.9941 -0.9382
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.7950 -3.4318 -3.1225 -2.8619 -2.6047 -2.3844 -2.2085 -2.0640 -1.9368 -1.8282
 -1.7266 -1.6319 -1.5440 -1.4627 -1.3871 -1.2214 -1.0897 -0.9884 -0.9131
 -3.8291 -3.4753 -3.1480 -2.8592 -2.6049 -2.3734 -2.1866 -2.0369 -1.9077 -1.7987
 -1.6980 -1.6049 -1.5187 -1.4387 -1.3644 -1.2035 -1.0765 -0.9820 -0.9153 -0.8690
 -3.6089 -3.5082 -3.1852 -2.8922 -2.6260 -2.3859 -2.1837 -2.0240 -1.8913 -1.7803
 -1.6804 -1.5886 -1.5038 -1.4253 -1.3524 -1.1951 -1.0721 -0.9816 -0.9185 -0.8752
 -0.8461
