 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
  1.4337  1.3202  1.1610  1.1437  1.1511  1.1765  1.2258  1.2425  1.2569  1.2704
  1.2750  1.2741  1.2699  1.2633  1.2518  1.2071  1.1458  1.0607  0.9523
  1.3561  1.3285  1.3024  1.2684  1.2254  1.2084  1.2170  1.2301  1.2408  1.2469
  1.2482  1.2454  1.2391  1.2298  1.2174  1.1716  1.1034  1.0197  0.9302  0.8392
  1.3951  1.3643  1.3396  1.3175  1.2944  1.2625  1.2332  1.2256  1.2289  1.2323
  1.2302  1.2243  1.2156  1.2045  1.1909  1.1448  1.0791  0.9978  0.9100  0.8210
  0.7319
  1.4359  1.3995  1.3707  1.3467  1.3251  1.3042  1.2811  1.2536  1.2340  1.2257
  1.2201  1.2119  1.2006  1.1873  1.1722  1.1243  1.0600  0.9806  0.8938  0.8059
  0.7185  0.6315
  1.4796  1.4372  1.4028  1.3746  1.3499  1.3270  1.3050  1.2833  1.2594  1.2369
  1.2197  1.2065  1.1930  1.1776  1.1604  1.1100  1.0458  0.9675  0.8815  0.7937
  0.7069  0.6211  0.5360  0.4509
  1.5238  1.4778  1.4377  1.4043  1.3754  1.3493  1.3244  1.3004  1.2769  1.2538
  1.2307  1.2098  1.1916  1.1739  1.1550  1.1010  1.0362  0.9588  0.8733  0.7847
  0.6973  0.6117  0.5273  0.4437  0.3602  0.2765  0.1924  0.1077  0.0224 -0.0636
  1.5650  1.5181  1.4753  1.4366  1.4032  1.3733  1.3453  1.3183  1.2919  1.2664
  1.2418  1.2180  1.1955  1.1744  1.1537  1.0967  1.0306  0.9545  0.8690  0.7794
  0.6905  0.6038  0.5191  0.4360  0.3540  0.2733  0.1928  0.1113  0.0276 -0.0581
 -0.1431
  1.5999  1.5546  1.5117  1.4709  1.4333  1.3993  1.3680  1.3383  1.3092  1.2809
  1.2534  1.2270  1.2020  1.1781  1.1549  1.0954  1.0281  0.9524  0.8679  0.7778
  0.6872  0.5986  0.5126  0.4289  0.3469  0.2664  0.1873  0.1085  0.0288 -0.0530
 -0.1374
  1.6250  1.5834  1.5428  1.5037  1.4638  1.4267  1.3921  1.3595  1.3281  1.2975
  1.2676  1.2385  1.2104  1.1838  1.1583  1.0950  1.0267  0.9510  0.8678  0.7781
  0.6863  0.5956  0.5073  0.4218  0.3388  0.2580  0.1787  0.1006  0.0224 -0.0560
 -0.1347
  1.6369  1.6009  1.5645  1.5279  1.4911  1.4542  1.4176  1.3826  1.3488  1.3162
  1.2843  1.2531  1.2226  1.1933  1.1651  1.0967  1.0271  0.9515  0.8695  0.7813
  0.6897  0.5978  0.5074  0.4196  0.3347  0.2526  0.1726  0.0946  0.0179 -0.0582
 -0.1350
  1.6333  1.6049  1.5748  1.5432  1.5103  1.4763  1.4412  1.4055  1.3702  1.3358
  1.3022  1.2692  1.2368  1.2051  1.1742  1.1004  1.0282  0.9526  0.8712  0.7846
  0.6942  0.6023  0.5109  0.4210  0.3338  0.2495  0.1679  0.0889  0.0119 -0.0637
 -0.1384
