 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F390W
-10.8790-10.6134-10.6340-10.3333-10.2565 -9.9094 -9.1912 -8.7378 -8.3401 -7.9495
 -7.5760 -7.2204 -6.8818 -6.5555 -6.2421 -5.5197 -4.7514 -4.0313 -3.5446
-10.5602-10.0142 -9.6213 -9.3691 -9.2129 -9.0273 -8.7444 -8.3698 -7.9574 -7.5593
 -7.1714 -6.8031 -6.4586 -6.1368 -5.8331 -5.1218 -4.4542 -3.8920 -3.4790 -3.1778
-10.1297 -9.5684 -9.1223 -8.7827 -8.5194 -8.3276 -8.1668 -7.9469 -7.6369 -7.2708
 -6.8861 -6.5064 -6.1525 -5.8278 -5.5299 -4.8698 -4.2784 -3.7724 -3.3962 -3.1243
 -2.9182
 -9.8194 -9.2757 -8.8105 -8.4344 -8.1252 -7.8506 -7.6055 -7.4047 -7.2036 -6.9489
 -6.6339 -6.2830 -5.9287 -5.5998 -5.3039 -4.6786 -4.1472 -3.6948 -3.3411 -3.0907
 -2.9032 -2.7534
 -9.5743 -9.0643 -8.6018 -8.2058 -7.8749 -7.5818 -7.3002 -7.0282 -6.7866 -6.5630
 -6.3329 -6.0646 -5.7635 -5.4515 -5.1562 -4.5490 -4.0588 -3.6408 -3.3094 -3.0726
 -2.8982 -2.7607 -2.6459 -2.5463
 -9.3789 -8.9001 -8.4564 -8.0528 -7.7042 -7.4018 -7.1200 -6.8395 -6.5605 -6.2943
 -6.0537 -5.8256 -5.5863 -5.3302 -5.0675 -4.4752 -4.0091 -3.6152 -3.2976 -3.0664
 -2.8998 -2.7716 -2.6658 -2.5744 -2.4895 -2.4110 -2.3403 -2.2787 -2.2270 -2.1856
 -9.2314 -8.7777 -8.3560 -7.9557 -7.5931 -7.2772 -6.9932 -6.7222 -6.4492 -6.1726
 -5.9056 -5.6586 -5.4300 -5.2083 -4.9845 -4.4427 -3.9901 -3.6143 -3.3032 -3.0704
 -2.9053 -2.7830 -2.6848 -2.6010 -2.5271 -2.4605 -2.3995 -2.3432 -2.2906 -2.2438
 -2.2133
 -9.1297 -8.6958 -8.2900 -7.9020 -7.5361 -7.2018 -6.9050 -6.6365 -6.3774 -6.1139
 -5.8473 -5.5882 -5.3461 -5.1238 -4.9151 -4.4238 -3.9896 -3.6277 -3.3221 -3.0842
 -2.9142 -2.7930 -2.7002 -2.6233 -2.5568 -2.4969 -2.4414 -2.3905 -2.3450 -2.3054
 -2.2719
 -9.0719 -8.6530 -8.2575 -7.8802 -7.5177 -7.1771 -6.8627 -6.5794 -6.3217 -6.0726
 -5.8203 -5.5659 -5.3188 -5.0878 -4.8750 -4.4053 -3.9925 -3.6403 -3.3448 -3.1034
 -2.9258 -2.8006 -2.7097 -2.6386 -2.5789 -2.5264 -2.4792 -2.4361 -2.3969 -2.3613
 -2.3291
 -9.0559 -8.6481 -8.2599 -7.8898 -7.5365 -7.1986 -6.8767 -6.5767 -6.3026 -6.0521
 -5.8119 -5.5716 -5.3306 -5.1002 -4.8836 -4.4030 -4.0035 -3.6603 -3.3707 -3.1302
 -2.9450 -2.8119 -2.7177 -2.6486 -2.5942 -2.5484 -2.5084 -2.4724 -2.4395 -2.4092
 -2.3815
 -9.0777 -8.6768 -8.2947 -7.9298 -7.5810 -7.2469 -6.9266 -6.6200 -6.3307 -6.0633
 -5.8175 -5.5842 -5.3543 -5.1264 -4.9052 -4.4166 -4.0176 -3.6796 -3.3930 -3.1558
 -2.9669 -2.8264 -2.7258 -2.6542 -2.6017 -2.5610 -2.5276 -2.4986 -2.4728 -2.4495
 -2.4284
 -9.1273 -8.7268 -8.3477 -7.9873 -7.6430 -7.3128 -6.9946 -6.6877 -6.3940 -6.1158
 -5.8549 -5.6119 -5.3831 -5.1616 -4.9447 -4.4456 -4.0363 -3.6997 -3.4162
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F390W
-11.3863-11.0977-10.8064-10.4308-10.0093 -9.4885 -8.9217 -8.4358 -8.0156 -7.6414
 -7.2884 -6.9590 -6.6523 -6.3629 -6.0870 -5.4423 -4.7941 -4.1677 -3.6699
-10.5924-10.1111 -9.8553 -9.7066 -9.4728 -9.1333 -8.6801 -8.1792 -7.7324 -7.3393
