 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -2.9835 -2.2413 -1.8285 -1.7400 -1.9957 -2.3897 -2.8276 -2.6898 -2.5553 -2.4108
 -2.2575 -2.1404 -1.9705 -1.8011 -1.6406 -1.2871 -0.9772 -0.7412 -0.5429
 -3.5223 -3.1840 -2.9384 -2.7762 -2.6703 -2.5731 -2.4691 -2.3623 -2.2555 -2.1468
 -2.0255 -1.8867 -1.7372 -1.5903 -1.4518 -1.1422 -0.8851 -0.6810 -0.5268 -0.4083
 -3.3129 -2.9950 -2.7442 -2.5492 -2.4027 -2.3005 -2.2295 -2.1544 -2.0591 -1.9497
 -1.8394 -1.7235 -1.5941 -1.4616 -1.3364 -1.0628 -0.8356 -0.6533 -0.5142 -0.4065
 -0.3202
 -3.1504 -2.8645 -2.6290 -2.4342 -2.2737 -2.1435 -2.0393 -1.9571 -1.8852 -1.8006
 -1.6977 -1.5920 -1.4808 -1.3631 -1.2488 -1.0001 -0.7974 -0.6342 -0.5080 -0.4097
 -0.3302 -0.2634
 -2.9951 -2.7457 -2.5339 -2.3510 -2.1920 -2.0546 -1.9370 -1.8358 -1.7468 -1.6657
 -1.5824 -1.4897 -1.3923 -1.2877 -1.1837 -0.9539 -0.7687 -0.6206 -0.5056 -0.4156
 -0.3425 -0.2807 -0.2267 -0.1777
 -2.8387 -2.6241 -2.4388 -2.2738 -2.1247 -1.9900 -1.8692 -1.7616 -1.6651 -1.5758
 -1.4905 -1.4059 -1.3210 -1.2304 -1.1367 -0.9214 -0.7481 -0.6105 -0.5043 -0.4217
 -0.3549 -0.2983 -0.2486 -0.2040 -0.1612 -0.1216 -0.0875 -0.0606 -0.0423 -0.0334
 -2.6889 -2.5001 -2.3388 -2.1933 -2.0584 -1.9323 -1.8149 -1.7069 -1.6082 -1.5171
 -1.4307 -1.3468 -1.2650 -1.1835 -1.1002 -0.9007 -0.7344 -0.6031 -0.5022 -0.4255
 -0.3647 -0.3138 -0.2692 -0.2289 -0.1916 -0.1558 -0.1230 -0.0949 -0.0731 -0.0594
 -0.0574
 -2.5484 -2.3804 -2.2367 -2.1076 -1.9877 -1.8732 -1.7633 -1.6593 -1.5622 -1.4714
 -1.3862 -1.3047 -1.2253 -1.1476 -1.0703 -0.8862 -0.7267 -0.5985 -0.4998 -0.4260
 -0.3700 -0.3247 -0.2858 -0.2508 -0.2182 -0.1874 -0.1569 -0.1288 -0.1059 -0.0905
 -0.0838
 -2.4207 -2.2697 -2.1362 -2.0186 -1.9108 -1.8076 -1.7074 -1.6103 -1.5174 -1.4294
 -1.3463 -1.2674 -1.1915 -1.1175 -1.0445 -0.8715 -0.7197 -0.5950 -0.4970 -0.4237
 -0.3698 -0.3291 -0.2960 -0.2670 -0.2402 -0.2145 -0.1899 -0.1676 -0.1476 -0.1298
 -0.1140
 -2.3060 -2.1680 -2.0464 -1.9340 -1.8330 -1.7391 -1.6485 -1.5596 -1.4730 -1.3896
 -1.3099 -1.2341 -1.1616 -1.0916 -1.0231 -0.8595 -0.7147 -0.5931 -0.4962 -0.4220
 -0.3678 -0.3289 -0.3000 -0.2767 -0.2561 -0.2365 -0.2175 -0.1989 -0.1846 -0.1674
 -0.1490
 -2.2041 -2.0753 -1.9673 -1.8577 -1.7584 -1.6686 -1.5848 -1.5038 -1.4245 -1.3471
 -1.2721 -1.2002 -1.1313 -1.0650 -1.0007 -0.8474 -0.7085 -0.5905 -0.4950 -0.4205
 -0.3653 -0.3259 -0.2986 -0.2793 -0.2643 -0.2510 -0.2384 -0.2257 -0.2129 -0.2005
 -0.1892
 -2.1150 -1.9916 -1.8989 -1.7902 -1.6905 -1.6008 -1.5193 -1.4434 -1.3706 -1.2997
 -1.2305 -1.1634 -1.0988 -1.0365 -0.9773 -0.8352 -0.7011 -0.5872 -0.4934
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.3614 -3.7115 -3.2344 -2.9248 -2.7846 -2.7382 -2.7473 -2.5935 -2.4443 -2.2931
 -2.1362 -1.9896 -1.8271 -1.6727 -1.5294 -1.2167 -0.9483 -0.7303 -0.5477
 -3.9627 -3.5504 -3.2531 -3.0031 -2.7878 -2.6076 -2.4560 -2.3231 -2.1988 -2.0750
 -1.9451 -1.8052 -1.6596 -1.5193 -1.3892 -1.1082 -0.8742 -0.6799 -0.5267 -0.4058
 -3.6514 -3.2167 -2.8910 -2.6562 -2.4994 -2.3795 -2.2582 -2.1353 -2.0179 -1.9064
 -1.7950 -1.6767 -1.5471 -1.4163 -1.2940 -1.0343 -0.8246 -0.6515 -0.5132 -0.4046
 -0.3171
 -3.4865 -3.0688 -2.7442 -2.4948 -2.3055 -2.1644 -2.0659 -1.9894 -1.8998 -1.7927
 -1.6832 -1.5760 -1.4635 -1.3436 -1.2290 -0.9819 -0.7885 -0.6318 -0.5061 -0.4066
 -0.3260 -0.2583
 -3.3726 -2.9829 -2.6733 -2.4272 -2.2309 -2.0746 -1.9497 -1.8492 -1.7702 -1.6968
 -1.6062 -1.5042 -1.3996 -1.2912 -1.1826 -0.9467 -0.7635 -0.6184 -0.5030 -0.4114
 -0.3371 -0.2744 -0.2200 -0.1717
 -3.2694 -2.9135 -2.6252 -2.3904 -2.1964 -2.0348 -1.8996 -1.7857 -1.6874 -1.6009
 -1.5226 -1.4408 -1.3505 -1.2520 -1.1506 -0.9238 -0.7469 -0.6091 -0.5012 -0.4165
 -0.3483 -0.2909 -0.2409 -0.1961 -0.1554 -0.1183 -0.0854 -0.0570 -0.0363 -0.0271
