 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.2101 -1.1925 -1.1651 -1.1265 -1.0793 -1.0292 -0.9803 -0.9348 -0.8941 -0.8604
 -0.8358 -0.8200 -0.8061 -0.7881 -0.7652 -0.7019 -0.6583 -0.6389 -0.6426 -0.6641
 -0.6933 -0.7244 -0.7563 -0.7892 -0.8233 -0.8584 -0.8956 -0.9361 -0.9810 -1.0307
 -1.0850
 -1.1037 -1.0950 -1.0824 -1.0588 -1.0264 -0.9867 -0.9442 -0.9022 -0.8627 -0.8267
 -0.7954 -0.7697 -0.7507 -0.7367 -0.7239 -0.6885 -0.6535 -0.6357 -0.6393 -0.6617
 -0.6945 -0.7296 -0.7646 -0.7995 -0.8347 -0.8694 -0.9049 -0.9431 -0.9851 -1.0322
 -1.0849
 -1.0002 -0.9961 -0.9915 -0.9801 -0.9610 -0.9348 -0.9028 -0.8675 -0.8322 -0.7986
 -0.7678 -0.7406 -0.7172 -0.6985 -0.6843 -0.6599 -0.6407 -0.6282 -0.6321 -0.6544
 -0.6898 -0.7296 -0.7690 -0.8074 -0.8450 -0.8823 -0.9199 -0.9591 -0.9999 -1.0423
 -1.0859
 -0.9049 -0.9023 -0.9006 -0.8948 -0.8861 -0.8715 -0.8517 -0.8268 -0.7988 -0.7698
 -0.7421 -0.7168 -0.6942 -0.6746 -0.6583 -0.6326 -0.6203 -0.6159 -0.6218 -0.6432
 -0.6790 -0.7220 -0.7663 -0.8093 -0.8507 -0.8909 -0.9304 -0.9695 -1.0089 -1.0492
 -1.0913
 -0.8237 -0.8149 -0.8118 -0.8085 -0.8063 -0.7992 -0.7891 -0.7750 -0.7570 -0.7357
 -0.7131 -0.6913 -0.6713 -0.6536 -0.6382 -0.6114 -0.6001 -0.6000 -0.6095 -0.6306
 -0.6652 -0.7092 -0.7569 -0.8047 -0.8508 -0.8951 -0.9379 -0.9793 -1.0201 -1.0607
 -1.1019
 -0.7535 -0.7339 -0.7250 -0.7224 -0.7225 -0.7220 -0.7189 -0.7128 -0.7042 -0.6923
 -0.6774 -0.6612 -0.6451 -0.6304 -0.6175 -0.5939 -0.5828 -0.5840 -0.5960
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0528 -1.9958 -1.8500 -1.6917 -1.5359 -1.4036 -1.3083 -1.2290 -1.1550 -1.0845
 -1.0183 -0.9556 -0.8961 -0.8398 -0.7871 -0.6762 -0.6000 -0.5607 -0.5549
 -1.8005 -1.8021 -1.7865 -1.6709 -1.5319 -1.3996 -1.2927 -1.2101 -1.1365 -1.0689
 -1.0059 -0.9464 -0.8901 -0.8371 -0.7877 -0.6853 -0.6166 -0.5818 -0.5766 -0.5900
 -1.6894 -1.6054 -1.5734 -1.5810 -1.5124 -1.3977 -1.2865 -1.1963 -1.1227 -1.0570
 -0.9969 -0.9405 -0.8873 -0.8372 -0.7907 -0.6947 -0.6313 -0.5991 -0.5939 -0.6073
 -0.6300
 -1.6175 -1.5256 -1.4412 -1.3853 -1.3755 -1.3582 -1.2804 -1.1890 -1.1113 -1.0462
 -0.9884 -0.9347 -0.8844 -0.8371 -0.7932 -0.7026 -0.6430 -0.6128 -0.6076 -0.6209
 -0.6438 -0.6713
 -1.5467 -1.4691 -1.3838 -1.3032 -1.2388 -1.2009 -1.1917 -1.1639 -1.1010 -1.0352
 -0.9786 -0.9275 -0.8797 -0.8350 -0.7935 -0.7078 -0.6515 -0.6229 -0.6180 -0.6313
 -0.6549 -0.6829 -0.7137 -0.7467
 -1.4686 -1.4094 -1.3377 -1.2603 -1.1859 -1.1215 -1.0729 -1.0447 -1.0328 -1.0079
 -0.9638 -0.9172 -0.8724 -0.8302 -0.7910 -0.7099 -0.6566 -0.6295 -0.6250 -0.6385
 -0.6633 -0.6927 -0.7241 -0.7576 -0.7927 -0.8304 -0.8720 -0.9185 -0.9692 -1.0202
 -1.3828 -1.3399 -1.2853 -1.2212 -1.1527 -1.0866 -1.0271 -0.9766 -0.9386 -0.9163
 -0.9029 -0.8842 -0.8555 -0.8206 -0.7849 -0.7086 -0.6582 -0.6326 -0.6285 -0.6422
 -0.6683 -0.6999 -0.7331 -0.7675 -0.8032 -0.8398 -0.8787 -0.9213 -0.9687 -1.0208
 -1.0740
 -1.2931 -1.2608 -1.2216 -1.1732 -1.1174 -1.0578 -0.9997 -0.9461 -0.8992 -0.8602
 -0.8312 -0.8127 -0.7998 -0.7853 -0.7655 -0.7036 -0.6563 -0.6321 -0.6283 -0.6421
 -0.6693 -0.7035 -0.7395 -0.7760 -0.8128 -0.8505 -0.8886 -0.9286 -0.9720 -1.0202
 -1.0739
 -1.2050 -1.1766 -1.1472 -1.1124 -1.0707 -1.0232 -0.9726 -0.9223 -0.8753 -0.8330
 -0.7966 -0.7671 -0.7453 -0.7300 -0.7183 -0.6865 -0.6499 -0.6279 -0.6246 -0.6382
 -0.6660 -0.7028 -0.7425 -0.7823 -0.8216 -0.8608 -0.9005 -0.9417 -0.9846 -1.0288
 -1.0743
 -1.1244 -1.0957 -1.0689 -1.0427 -1.0127 -0.9780 -0.9386 -0.8964 -0.8539 -0.8134
 -0.7763 -0.7438 -0.7166 -0.6949 -0.6784 -0.6534 -0.6349 -0.6199 -0.6175 -0.6305
 -0.6578 -0.6960 -0.7392 -0.7830 -0.8259 -0.8679 -0.9094 -0.9506 -0.9921 -1.0345
 -1.0791
 -1.0577 -1.0195 -0.9923 -0.9690 -0.9458 -0.9208 -0.8927 -0.8610 -0.8268 -0.7916
 -0.7575 -0.7260 -0.6980 -0.6742 -0.6547 -0.6238 -0.6108 -0.6055 -0.6073 -0.6203
 -0.6465 -0.6846 -0.7301 -0.7780 -0.8252 -0.8710 -0.9155 -0.9589 -1.0017 -1.0445
 -1.0877
 -1.0058 -0.9566 -0.9230 -0.8978 -0.8763 -0.8562 -0.8358 -0.8137 -0.7893 -0.7624
 -0.7342 -0.7066 -0.6806 -0.6574 -0.6375 -0.6030 -0.5883 -0.5866 -0.5935
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1069 -1.9866 -1.8156 -1.6545 -1.5024 -1.3723 -1.2782 -1.2037 -1.1365 -1.0692
 -1.0069 -0.9480 -0.8923 -0.8397 -0.7902 -0.6826 -0.6046 -0.5597 -0.5474
 -1.8772 -1.8949 -1.7992 -1.6483 -1.5034 -1.3703 -1.2677 -1.1886 -1.1203 -1.0554
 -0.9958 -0.9398 -0.8869 -0.8369 -0.7899 -0.6897 -0.6188 -0.5792 -0.5689 -0.5799
 -1.7244 -1.6626 -1.6757 -1.6268 -1.5024 -1.3764 -1.2644 -1.1780 -1.1081 -1.0447
 -0.9875 -0.9341 -0.8838 -0.8365 -0.7920 -0.6973 -0.6314 -0.5952 -0.5856 -0.5963
 -0.6186
 -1.6585 -1.5568 -1.4813 -1.4632 -1.4570 -1.3733 -1.2675 -1.1726 -1.0982 -1.0350
 -0.9794 -0.9284 -0.8806 -0.8357 -0.7935 -0.7038 -0.6416 -0.6078 -0.5989 -0.6092
 -0.6314 -0.6593
 -1.6003 -1.5066 -1.4110 -1.3318 -1.2846 -1.2755 -1.2469 -1.1710 -1.0916 -1.0260
 -0.9707 -0.9215 -0.8760 -0.8333 -0.7934 -0.7082 -0.6492 -0.6173 -0.6090 -0.6191
 -0.6416 -0.6699 -0.7012 -0.7350
 -1.5357 -1.4588 -1.3723 -1.2848 -1.2082 -1.1495 -1.1159 -1.1030 -1.0732 -1.0169
 -0.9609 -0.9129 -0.8692 -0.8286 -0.7908 -0.7101 -0.6540 -0.6237 -0.6161 -0.6262
 -0.6491 -0.6785 -0.7105 -0.7447 -0.7811 -0.8205 -0.8634 -0.9101 -0.9603 -1.0126
 -1.4624 -1.4021 -1.3315 -1.2537 -1.1756 -1.1047 -1.0451 -1.0000 -0.9732 -0.9585
 -0.9352 -0.8986 -0.8593 -0.8213 -0.7855 -0.7092 -0.6559 -0.6272 -0.6199 -0.6303
 -0.6537 -0.6846 -0.7183 -0.7534 -0.7900 -0.8285 -0.8692 -0.9129 -0.9605 -1.0130
 -1.0663
 -1.3841 -1.3351 -1.2799 -1.2169 -1.1487 -1.0801 -1.0162 -0.9604 -0.9144 -0.8793
 -0.8571 -0.8425 -0.8261 -0.8033 -0.7753 -0.7051 -0.6548 -0.6275 -0.6208 -0.6310
 -0.6547 -0.6873 -0.7234 -0.7606 -0.7985 -0.8373 -0.8768 -0.9183 -0.9630 -1.0121
 -1.0662
 -1.3068 -1.2618 -1.2167 -1.1674 -1.1127 -1.0540 -0.9947 -0.9384 -0.8881 -0.8446
 -0.8090 -0.7821 -0.7639 -0.7511 -0.7384 -0.6951 -0.6498 -0.6244 -0.6183 -0.6284
 -0.6524 -0.6865 -0.7255 -0.7658 -0.8061 -0.8464 -0.8874 -0.9290 -0.9720 -1.0178
 -1.0663
 -1.2361 -1.1901 -1.1489 -1.1083 -1.0655 -1.0190 -0.9696 -0.9192 -0.8707 -0.8261
 -0.7867 -0.7534 -0.7265 -0.7063 -0.6916 -0.6664 -0.6400 -0.6182 -0.6126 -0.6223
 -0.6457 -0.6804 -0.7220 -0.7659 -0.8096 -0.8526 -0.8953 -0.9378 -0.9806 -1.0245
 -1.0703
 -1.1774 -1.1243 -1.0824 -1.0447 -1.0084 -0.9719 -0.9334 -0.8925 -0.8506 -0.8095
 -0.7709 -0.7363 -0.7064 -0.6818 -0.6621 -0.6321 -0.6170 -0.6069 -0.6039 -0.6135
 -0.6361 -0.6704 -0.7135 -0.7607 -0.8083 -0.8549 -0.9005 -0.9451 -0.9892 -1.0333
 -1.0776
 -1.1346 -1.0695 -1.0218 -0.9828 -0.9481 -0.9163 -0.8857 -0.8542 -0.8214 -0.7873
 -0.7533 -0.7210 -0.6914 -0.6656 -0.6440 -0.6075 -0.5918 -0.5880 -0.5914
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1229 -1.9523 -1.7747 -1.6180 -1.4778 -1.3514 -1.2570 -1.1817 -1.1177 -1.0536
 -0.9944 -0.9388 -0.8864 -0.8369 -0.7903 -0.6873 -0.6090 -0.5608 -0.5401
 -1.9774 -1.9314 -1.7799 -1.6179 -1.4758 -1.3487 -1.2483 -1.1702 -1.1031 -1.0411
 -0.9843 -0.9312 -0.8811 -0.8340 -0.7894 -0.6924 -0.6205 -0.5768 -0.5613 -0.5687
 -1.7609 -1.7565 -1.7451 -1.6217 -1.4791 -1.3526 -1.2450 -1.1610 -1.0923 -1.0309
 -0.9762 -0.9254 -0.8778 -0.8330 -0.7906 -0.6984 -0.6309 -0.5910 -0.5772 -0.5844
 -0.6054
 -1.6872 -1.5862 -1.5479 -1.5569 -1.4782 -1.3582 -1.2479 -1.1558 -1.0832 -1.0219
 -0.9683 -0.9196 -0.8742 -0.8316 -0.7914 -0.7037 -0.6395 -0.6022 -0.5897 -0.5967
 -0.6174 -0.6454
 -1.6413 -1.5325 -1.4340 -1.3721 -1.3623 -1.3385 -1.2510 -1.1569 -1.0773 -1.0139
 -0.9601 -0.9128 -0.8694 -0.8288 -0.7907 -0.7074 -0.6462 -0.6109 -0.5993 -0.6063
 -0.6268 -0.6549 -0.6868 -0.7215
 -1.5916 -1.4960 -1.3957 -1.3032 -1.2326 -1.1935 -1.1814 -1.1457 -1.0760 -1.0076
 -0.9516 -0.9047 -0.8628 -0.8241 -0.7879 -0.7090 -0.6506 -0.6170 -0.6062 -0.6133
 -0.6337 -0.6623 -0.6948 -0.7296 -0.7666 -0.8068 -0.8510 -0.8998 -0.9522 -1.0036
 -1.5336 -1.4536 -1.3659 -1.2754 -1.1911 -1.1207 -1.0685 -1.0376 -1.0213 -0.9918
 -0.9428 -0.8953 -0.8544 -0.8172 -0.7827 -0.7080 -0.6527 -0.6206 -0.6103 -0.6175
 -0.6379 -0.6674 -0.7012 -0.7370 -0.7746 -0.8142 -0.8560 -0.9010 -0.9504 -1.0037
 -1.0570
 -1.4696 -1.4010 -1.3279 -1.2496 -1.1700 -1.0943 -1.0284 -0.9745 -0.9339 -0.9077
 -0.8909 -0.8694 -0.8397 -0.8071 -0.7750 -0.7045 -0.6520 -0.6215 -0.6116 -0.6187
 -0.6393 -0.6695 -0.7052 -0.7429 -0.7817 -0.8216 -0.8633 -0.9065 -0.9524 -1.0022
 -1.0568
 -1.4053 -1.3421 -1.2781 -1.2128 -1.1444 -1.0753 -1.0089 -0.9491 -0.8982 -0.8564
 -0.8245 -0.8026 -0.7871 -0.7723 -0.7544 -0.6970 -0.6480 -0.6192 -0.6100 -0.6171
 -0.6377 -0.6688 -0.7065 -0.7469 -0.7880 -0.8294 -0.8717 -0.9149 -0.9594 -1.0061
 -1.0565
 -1.3464 -1.2819 -1.2232 -1.1663 -1.1092 -1.0506 -0.9915 -0.9341 -0.8813 -0.8348
 -0.7953 -0.7631 -0.7381 -0.7204 -0.7076 -0.6780 -0.6410 -0.6142 -0.6055 -0.6123
 -0.6325 -0.6637 -0.7030 -0.7463 -0.7905 -0.8344 -0.8783 -0.9222 -0.9666 -1.0121
 -1.0594
 -1.2978 -1.2275 -1.1683 -1.1144 -1.0638 -1.0147 -0.9652 -0.9155 -0.8668 -0.8209
 -0.7796 -0.7438 -0.7135 -0.6892 -0.6705 -0.6423 -0.6232 -0.6056 -0.5981 -0.6048
 -0.6244 -0.6553 -0.6954 -0.7411 -0.7886 -0.8358 -0.8825 -0.9284 -0.9739 -1.0195
 -1.0652
 -1.2637 -1.1822 -1.1184 -1.0634 -1.0143 -0.9697 -0.9279 -0.8867 -0.8456 -0.8050
 -0.7661 -0.7304 -0.6987 -0.6716 -0.6494 -0.6130 -0.5965 -0.5890 -0.5876
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0947 -1.9043 -1.7294 -1.5815 -1.4500 -1.3312 -1.2397 -1.1619 -1.0978 -1.0381
 -0.9814 -0.9281 -0.8783 -0.8316 -0.7875 -0.6895 -0.6124 -0.5600 -0.5349
 -1.9613 -1.9219 -1.7467 -1.5850 -1.4465 -1.3261 -1.2301 -1.1520 -1.0859 -1.0263
 -0.9716 -0.9207 -0.8731 -0.8283 -0.7861 -0.6929 -0.6211 -0.5743 -0.5539 -0.5569
 -1.8254 -1.8504 -1.7535 -1.5984 -1.4531 -1.3270 -1.2255 -1.1433 -1.0761 -1.0165
 -0.9636 -0.9149 -0.8695 -0.8268 -0.7865 -0.6975 -0.6294 -0.5863 -0.5685 -0.5719
 -0.5908
 -1.7080 -1.6320 -1.6473 -1.5941 -1.4642 -1.3364 -1.2270 -1.1386 -1.0678 -1.0077
 -0.9558 -0.9090 -0.8656 -0.8250 -0.7867 -0.7018 -0.6366 -0.5960 -0.5799 -0.5836
 -0.6020 -0.6296
 -1.6688 -1.5503 -1.4642 -1.4464 -1.4371 -1.3435 -1.2344 -1.1390 -1.0624 -1.0004
 -0.9478 -0.9022 -0.8606 -0.8219 -0.7856 -0.7050 -0.6425 -0.6038 -0.5888 -0.5927
 -0.6107 -0.6380 -0.6702 -0.7054
 -1.6345 -1.5205 -1.4109 -1.3227 -1.2745 -1.2654 -1.2276 -1.1439 -1.0619 -0.9947
 -0.9400 -0.8943 -0.8540 -0.8170 -0.7825 -0.7063 -0.6468 -0.6095 -0.5953 -0.5994
 -0.6172 -0.6444 -0.6769 -0.7125 -0.7506 -0.7919 -0.8374 -0.8876 -0.9409 -0.9930
 -1.5928 -1.4921 -1.3884 -1.2891 -1.2042 -1.1431 -1.1094 -1.0927 -1.0548 -0.9924
 -0.9339 -0.8859 -0.8459 -0.8102 -0.7773 -0.7052 -0.6489 -0.6132 -0.5994 -0.6037
 -0.6213 -0.6486 -0.6820 -0.7184 -0.7568 -0.7975 -0.8408 -0.8875 -0.9384 -0.9926
 -1.0462
 -1.5467 -1.4555 -1.3636 -1.2713 -1.1827 -1.1043 -1.0412 -0.9949 -0.9658 -0.9464
 -0.9183 -0.8768 -0.8366 -0.8017 -0.7700 -0.7017 -0.6485 -0.6145 -0.6012 -0.6054
 -0.6229 -0.6506 -0.6850 -0.7229 -0.7625 -0.8034 -0.8464 -0.8914 -0.9390 -0.9903
 -1.0457
 -1.4977 -1.4115 -1.3287 -1.2469 -1.1658 -1.0880 -1.0175 -0.9577 -0.9094 -0.8727
 -0.8472 -0.8289 -0.8089 -0.7849 -0.7584 -0.6948 -0.6448 -0.6128 -0.6002 -0.6044
 -0.6221 -0.6502 -0.6859 -0.7259 -0.7674 -0.8098 -0.8533 -0.8977 -0.9439 -0.9927
 -1.0447
 -1.4532 -1.3671 -1.2886 -1.2144 -1.1426 -1.0725 -1.0051 -0.9428 -0.8882 -0.8422
 -0.8045 -0.7753 -0.7538 -0.7379 -0.7241 -0.6838 -0.6390 -0.6087 -0.5967 -0.6006
 -0.6180 -0.6463 -0.6829 -0.7248 -0.7689 -0.8135 -0.8584 -0.9038 -0.9498 -0.9973
 -1.0463
 -1.4171 -1.3260 -1.2474 -1.1761 -1.1102 -1.0480 -0.9880 -0.9304 -0.8765 -0.8278
 -0.7856 -0.7501 -0.7209 -0.6980 -0.6809 -0.6533 -0.6272 -0.6018 -0.5906 -0.5944
 -0.6113 -0.6393 -0.6763 -0.7198 -0.7665 -0.8140 -0.8613 -0.9085 -0.9555 -1.0029
 -1.0503
 -1.3931 -1.2927 -1.2099 -1.1376 -1.0731 -1.0149 -0.9614 -0.9107 -0.8622 -0.8162
 -0.7739 -0.7363 -0.7040 -0.6768 -0.6547 -0.6199 -0.6018 -0.5891 -0.5817
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0449 -1.8552 -1.6898 -1.5511 -1.4212 -1.3068 -1.2207 -1.1470 -1.0809 -1.0225
 -0.9679 -0.9165 -0.8685 -0.8237 -0.7819 -0.6886 -0.6166 -0.5648 -0.5302
 -2.0137 -1.8896 -1.7102 -1.5541 -1.4212 -1.3030 -1.2126 -1.1359 -1.0694 -1.0114
 -0.9584 -0.9091 -0.8633 -0.8204 -0.7800 -0.6907 -0.6199 -0.5712 -0.5466 -0.5447
 -1.9232 -1.8866 -1.7339 -1.5699 -1.4277 -1.3054 -1.2060 -1.1268 -1.0605 -1.0017
 -0.9503 -0.9032 -0.8594 -0.8185 -0.7800 -0.6943 -0.6266 -0.5811 -0.5594 -0.5590
 -0.5751
 -1.7884 -1.7189 -1.7124 -1.5862 -1.4415 -1.3145 -1.2074 -1.1215 -1.0524 -0.9931
 -0.9425 -0.8971 -0.8554 -0.8164 -0.7797 -0.6979 -0.6327 -0.5893 -0.5695 -0.5698
 -0.5855 -0.6119
 -1.6843 -1.5684 -1.5238 -1.5352 -1.4497 -1.3264 -1.2150 -1.1217 -1.0470 -0.9863
 -0.9346 -0.8903 -0.8502 -0.8131 -0.7783 -0.7008 -0.6381 -0.5962 -0.5774 -0.5782
 -0.5936 -0.6194 -0.6517 -0.6874
 -1.6617 -1.5344 -1.4241 -1.3570 -1.3495 -1.3187 -1.2238 -1.1276 -1.0461 -0.9809
 -0.9271 -0.8826 -0.8436 -0.8081 -0.7751 -0.7018 -0.6422 -0.6016 -0.5834 -0.5844
 -0.5996 -0.6251 -0.6573 -0.6934 -0.7325 -0.7746 -0.8213 -0.8733 -0.9275 -0.9805
 -1.6382 -1.5173 -1.4010 -1.2986 -1.2231 -1.1851 -1.1715 -1.1262 -1.0502 -0.9791
 -0.9217 -0.8746 -0.8357 -0.8012 -0.7697 -0.7006 -0.6444 -0.6054 -0.5876 -0.5886
 -0.6037 -0.6289 -0.6614 -0.6980 -0.7371 -0.7787 -0.8235 -0.8718 -0.9241 -0.9794
 -1.0336
 -1.6096 -1.4970 -1.3872 -1.2832 -1.1900 -1.1148 -1.0619 -1.0310 -1.0101 -0.9729
 -0.9184 -0.8682 -0.8271 -0.7930 -0.7624 -0.6969 -0.6441 -0.6071 -0.5898 -0.5907
 -0.6055 -0.6309 -0.6637 -0.7013 -0.7413 -0.7831 -0.8272 -0.8734 -0.9228 -0.9762
 -1.0325
 -1.5787 -1.4702 -1.3674 -1.2698 -1.1779 -1.0947 -1.0241 -0.9682 -0.9269 -0.8987
 -0.8771 -0.8509 -0.8161 -0.7824 -0.7527 -0.6901 -0.6405 -0.6059 -0.5895 -0.5904
 -0.6054 -0.6310 -0.6646 -0.7034 -0.7449 -0.7879 -0.8324 -0.8784 -0.9262 -0.9767
 -1.0307
 -1.5502 -1.4428 -1.3434 -1.2513 -1.1655 -1.0854 -1.0122 -0.9479 -0.8944 -0.8511
 -0.8176 -0.7928 -0.7737 -0.7547 -0.7348 -0.6816 -0.6351 -0.6025 -0.5869 -0.5877
 -0.6024 -0.6281 -0.6621 -0.7020 -0.7454 -0.7901 -0.8359 -0.8825 -0.9301 -0.9793
 -1.0303
 -1.5247 -1.4165 -1.3178 -1.2278 -1.1461 -1.0713 -1.0022 -0.9386 -0.8816 -0.8323
 -0.7909 -0.7571 -0.7303 -0.7095 -0.6934 -0.6615 -0.6265 -0.5965 -0.5818 -0.5825
 -0.5968 -0.6223 -0.6566 -0.6974 -0.7425 -0.7896 -0.8374 -0.8855 -0.9340 -0.9832
 -1.0327
 -1.5021 -1.3912 -1.2920 -1.2033 -1.1224 -1.0504 -0.9857 -0.9264 -0.8720 -0.8223
 -0.7783 -0.7404 -0.7085 -0.6822 -0.6285 -0.6298 -0.6147 -0.5879 -0.5742
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9919 -1.8056 -1.6502 -1.5227 -1.3944 -1.2858 -1.1994 -1.1288 -1.0637 -1.0073
 -0.9539 -0.9038 -0.8572 -0.8140 -0.7738 -0.6846 -0.6146 -0.5625 -0.5256
 -2.0357 -1.8462 -1.6714 -1.5226 -1.3965 -1.2826 -1.1916 -1.1187 -1.0525 -0.9964
 -0.9445 -0.8965 -0.8519 -0.8105 -0.7716 -0.6857 -0.6167 -0.5671 -0.5391 -0.5326
 -1.9001 -1.8785 -1.6973 -1.5400 -1.4037 -1.2851 -1.1873 -1.1102 -1.0447 -0.9869
 -0.9365 -0.8905 -0.8479 -0.8084 -0.7712 -0.6887 -0.6221 -0.5750 -0.5499 -0.5455
