 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -1.3708 -1.3611 -1.3543 -1.3493 -1.3457 -1.3433 -1.3429 -1.3447 -1.3504 -1.3633
 -1.3829
 -2.5740 -2.4695 -2.3666 -2.2696 -2.1810 -2.1012 -2.0300 -1.9669 -1.9118 -1.8641
 -1.8224 -1.7866 -1.7572 -1.7313 -1.7025 -1.6119 -1.5224 -1.4556 -1.4114 -1.3859
 -1.3738 -1.3686 -1.3661 -1.3649 -1.3645 -1.3646 -1.3658 -1.3681 -1.3722 -1.3815
 -1.3990
 -2.5010 -2.4132 -2.3255 -2.2410 -2.1619 -2.0887 -2.0211 -1.9588 -1.9018 -1.8503
 -1.8042 -1.7629 -1.7260 -1.6938 -1.6649 -1.5911 -1.5148 -1.4506 -1.4069 -1.3819
 -1.3718 -1.3706 -1.3730 -1.3767 -1.3805 -1.3842 -1.3881 -1.3924 -1.3977 -1.4060
 -1.4174
 -2.4175 -2.3445 -2.2709 -2.1993 -2.1311 -2.0666 -2.0056 -1.9475 -1.8925 -1.8408
 -1.7929 -1.7491 -1.7093 -1.6732 -1.6404 -1.5684 -1.5020 -1.4440 -1.4011 -1.3756
 -1.3657 -1.3668 -1.3736 -1.3824 -1.3913 -1.3997 -1.4078 -1.4153 -1.4228 -1.4312
 -1.4402
 -2.3309 -2.2683 -2.2060 -2.1457 -2.0881 -2.0329 -1.9796 -1.9278 -1.8773 -1.8283
 -1.7814 -1.7373 -1.6965 -1.6591 -1.6248 -1.5501 -1.4873 -1.4345 -1.3940 -1.3683
 -1.3575 -1.3590 -1.3683 -1.3814 -1.3956 -1.4094 -1.4225 -1.4345 -1.4457 -1.4566
 -1.4680
 -2.2457 -2.1904 -2.1367 -2.0848 -2.0358 -1.9891 -1.9436 -1.8986 -1.8538 -1.8095
 -1.7658 -1.7235 -1.6821 -1.6444 -1.6181 -1.5362 -1.4707 -1.4221 -1.3856
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.2225 -3.1389 -3.0662 -2.9970 -2.9266 -2.8399 -2.7217 -2.5702 -2.4182 -2.2784
 -2.1556 -2.0491 -1.9554 -1.8735 -1.8008 -1.6500 -1.5328 -1.4429 -1.3767
 -3.0867 -2.9931 -2.9143 -2.8431 -2.7728 -2.6945 -2.5929 -2.4693 -2.3435 -2.2243
 -2.1152 -2.0171 -1.9293 -1.8507 -1.7805 -1.6353 -1.5248 -1.4419 -1.3813 -1.3376
 -2.9882 -2.8859 -2.7989 -2.7220 -2.6496 -2.5758 -2.4900 -2.3882 -2.2828 -2.1807
 -2.0847 -1.9955 -1.9128 -1.8372 -1.7688 -1.6275 -1.5213 -1.4428 -1.3859 -1.3453
 -1.3161
 -2.8759 -2.7688 -2.6903 -2.6205 -2.5499 -2.4781 -2.4021 -2.3173 -2.2282 -2.1404
 -2.0564 -1.9770 -1.9010 -1.8291 -1.7627 -1.6244 -1.5208 -1.4450 -1.3907 -1.3527
 -1.3260 -1.3065
 -2.8333 -2.6902 -2.5748 -2.4846 -2.4170 -2.3665 -2.3155 -2.2514 -2.1780 -2.1022
 -2.0280 -1.9572 -1.8891 -1.8227 -1.7590 -1.6235 -1.5217 -1.4476 -1.3954 -1.3595
 -1.3353 -1.3182 -1.3057 -1.2969
 -2.8237 -2.6729 -2.5381 -2.4218 -2.3253 -2.2470 -2.1850 -2.1377 -2.0997 -2.0548
 -1.9983 -1.9363 -1.8747 -1.8146 -1.7553 -1.6233 -1.5229 -1.4500 -1.3991 -1.3651
 -1.3433 -1.3292 -1.3193 -1.3124 -1.3079 -1.3059 -1.3065 -1.3112 -1.3209 -1.3354
 -2.8212 -2.6695 -2.5283 -2.4012 -2.2911 -2.1979 -2.1200 -2.0549 -2.0014 -1.9612
 -1.9309 -1.8977 -1.8540 -1.8027 -1.7490 -1.6227 -1.5235 -1.4513 -1.4013 -1.3688
 -1.3492 -1.3382 -1.3317 -1.3276 -1.3253 -1.3246 -1.3259 -1.3297 -1.3372 -1.3506
 -1.3698
 -2.8087 -2.6650 -2.5262 -2.3970 -2.2813 -2.1811 -2.0955 -2.0225 -1.9601 -1.9071
 -1.8630 -1.8288 -1.8012 -1.7708 -1.7331 -1.6205 -1.5231 -1.4513 -1.4016 -1.3700
 -1.3521 -1.3440 -1.3413 -1.3409 -1.3418 -1.3436 -1.3466 -1.3510 -1.3576 -1.3681
 -1.3857
 -2.7750 -2.6447 -2.5154 -2.3913 -2.2771 -2.1756 -2.0868 -2.0097 -1.9426 -1.8842
 -1.8332 -1.7889 -1.7514 -1.7208 -1.6931 -1.6106 -1.5200 -1.4488 -1.3994 -1.3681
 -1.3514 -1.3458 -1.3468 -1.3508 -1.3558 -1.3611 -1.3670 -1.3733 -1.3807 -1.3909
 -1.4039
 -2.7225 -2.6083 -2.4915 -2.3781 -2.2705 -2.1720 -2.0844 -2.0066 -1.9377 -1.8762
 -1.8213 -1.7725 -1.7291 -1.6909 -1.6580 -1.5874 -1.5136 -1.4457 -1.3961 -1.3643
 -1.3477 -1.3432 -1.3473 -1.3557 -1.3654 -1.3751 -1.3849 -1.3943 -1.4040 -1.4145
 -1.4268
 -2.6568 -2.5562 -2.4525 -2.3509 -2.2529 -2.1616 -2.0784 -2.0031 -1.9351 -1.8732
 -1.8168 -1.7654 -1.7188 -1.6769 -1.6394 -1.5633 -1.4990 -1.4395 -1.3913 -1.3590
 -1.3417 -1.3373 -1.3430 -1.3548 -1.3691 -1.3838 -1.3983 -1.4119 -1.4251 -1.4381
 -1.4516
 -2.5849 -2.4954 -2.4038 -2.3126 -2.2246 -2.1418 -2.0650 -1.9943 -1.9292 -1.8692
 -1.8134 -1.7616 -1.7136 -1.6697 -1.6373 -1.5383 -1.4762 -1.4302 -1.3850
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -3.4320 -3.3444 -3.2652 -3.1866 -3.1052 -3.0014 -2.8547 -2.6628 -2.4714 -2.3014
 -2.1596 -2.0437 -1.9472 -1.8642 -1.7914 -1.6429 -1.5280 -1.4390 -1.3713
 -3.2712 -3.1747 -3.0921 -3.0159 -2.9389 -2.8495 -2.7254 -2.5681 -2.4067 -2.2578
 -2.1277 -2.0178 -1.9247 -1.8446 -1.7740 -1.6299 -1.5203 -1.4375 -1.3761 -1.3317
 -3.1554 -3.0479 -2.9577 -2.8780 -2.8025 -2.7227 -2.6205 -2.4916 -2.3555 -2.2250
 -2.1065 -2.0025 -1.9123 -1.8339 -1.7646 -1.6232 -1.5171 -1.4381 -1.3803 -1.3386
 -1.3087
 -3.0431 -2.9420 -2.8506 -2.7676 -2.6900 -2.6130 -2.5272 -2.4217 -2.3072 -2.1940
 -2.0876 -1.9912 -1.9050 -1.8285 -1.7603 -1.6209 -1.5168 -1.4401 -1.3848 -1.3452
 -1.3175 -1.2976
 -2.9634 -2.8341 -2.7132 -2.6403 -2.5793 -2.5148 -2.4406 -2.3543 -2.2585 -2.1609
 -2.0667 -1.9790 -1.8985 -1.8251 -1.7585 -1.6209 -1.5179 -1.4426 -1.3890 -1.3514
 -1.3257 -1.3080 -1.2954 -1.2867
 -2.9201 -2.7593 -2.6299 -2.5231 -2.4369 -2.3684 -2.3145 -2.2621 -2.1981 -2.1222
 -2.0420 -1.9636 -1.8897 -1.8210 -1.7570 -1.6217 -1.5196 -1.4451 -1.3926 -1.3565
 -1.3327 -1.3175 -1.3074 -1.3006 -1.2967 -1.2952 -1.2968 -1.3026 -1.3130 -1.3277
 -2.9048 -2.7460 -2.6026 -2.4763 -2.3686 -2.2780 -2.2014 -2.1356 -2.0811 -2.0367
 -1.9919 -1.9379 -1.8763 -1.8140 -1.7540 -1.6223 -1.5209 -1.4468 -1.3949 -1.3600
 -1.3380 -1.3252 -1.3181 -1.3142 -1.3125 -1.3126 -1.3150 -1.3198 -1.3283 -1.3423
 -1.3613
 -2.9041 -2.7463 -2.5985 -2.4633 -2.3431 -2.2397 -2.1514 -2.0753 -2.0089 -1.9517
 -1.9052 -1.8690 -1.8348 -1.7938 -1.7455 -1.6218 -1.5215 -1.4475 -1.3958 -1.3615
 -1.3408 -1.3303 -1.3265 -1.3261 -1.3275 -1.3301 -1.3341 -1.3397 -1.3475 -1.3590
 -1.3769
 -2.8909 -2.7411 -2.5972 -2.4608 -2.3360 -2.2257 -2.1302 -2.0478 -1.9764 -1.9139
 -1.8591 -1.8123 -1.7741 -1.7427 -1.7119 -1.6168 -1.5199 -1.4462 -1.3944 -1.3604
 -1.3406 -1.3320 -1.3313 -1.3349 -1.3402 -1.3463 -1.3531 -1.3606 -1.3693 -1.3801
 -1.3947
 -2.8598 -2.7246 -2.5893 -2.4588 -2.3357 -2.2240 -2.1257 -2.0396 -1.9645 -1.8987
 -1.8404 -1.7888 -1.7433 -1.7042 -1.6711 -1.5978 -1.5170 -1.4445 -1.3923 -1.3578
 -1.3380 -1.3304 -1.3319 -1.3392 -1.3488 -1.3592 -1.3698 -1.3803 -1.3912 -1.4030
 -1.4165
 -2.8112 -2.6897 -2.5678 -2.4463 -2.3302 -2.2221 -2.1247 -2.0381 -1.9618 -1.8940
 -1.8334 -1.7790 -1.7302 -1.6867 -1.6481 -1.5715 -1.5048 -1.4407 -1.3888 -1.3536
 -1.3334 -1.3258 -1.3285 -1.3385 -1.3522 -1.3671 -1.3822 -1.3968 -1.4111 -1.4254
 -1.4402
 -2.7514 -2.6434 -2.5331 -2.4219 -2.3148 -2.2137 -2.1206 -2.0363 -1.9608 -1.8931
 -1.8317 -1.7760 -1.7252 -1.6791 -1.6429 -1.5379 -1.4833 -1.4348 -1.3839
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.6631 -3.5770 -3.4947 -3.4077 -3.3118 -3.1843 -3.0017 -2.7635 -2.5298 -2.3289
 -2.1690 -2.0423 -1.9407 -1.8561 -1.7833 -1.6356 -1.5226 -1.4345 -1.3667
 -3.4764 -3.3810 -3.2966 -3.2155 -3.1294 -3.0243 -2.8739 -2.6785 -2.4775 -2.2962
 -2.1444 -2.0218 -1.9222 -1.8393 -1.7679 -1.6241 -1.5152 -1.4325 -1.3706 -1.3251
 -3.3374 -3.2294 -3.1377 -3.0558 -2.9761 -2.8878 -2.7676 -2.6086 -2.4377 -2.2751
 -2.1324 -2.0127 -1.9139 -1.8314 -1.7605 -1.6184 -1.5121 -1.4327 -1.3742 -1.3314
 -1.3006
 -3.2294 -3.1133 -3.0135 -2.9262 -2.8458 -2.7654 -2.6695 -2.5416 -2.3980 -2.2551
 -2.1236 -2.0087 -1.9111 -1.8288 -1.7580 -1.6169 -1.5119 -1.4343 -1.3781 -1.3373
 -1.3083 -1.2878
 -3.0863 -2.9780 -2.8923 -2.8134 -2.7359 -2.6581 -2.5751 -2.4728 -2.3538 -2.2305
 -2.1123 -2.0047 -1.9103 -1.8287 -1.7582 -1.6176 -1.5133 -1.4367 -1.3819 -1.3428
 -1.3155 -1.2968 -1.2839 -1.2752
 -3.0101 -2.8655 -2.7490 -2.6585 -2.5891 -2.5320 -2.4719 -2.3955 -2.3015 -2.1984
 -2.0949 -1.9971 -1.9080 -1.8288 -1.7591 -1.6192 -1.5154 -1.4392 -1.3851 -1.3474
 -1.3216 -1.3049 -1.2941 -1.2874 -1.2838 -1.2833 -1.2860 -1.2925 -1.3036 -1.3187
 -2.9882 -2.8273 -2.6873 -2.5686 -2.4705 -2.3892 -2.3203 -2.2594 -2.2006 -2.1365
 -2.0622 -1.9814 -1.9015 -1.8270 -1.7594 -1.6209 -1.5174 -1.4413 -1.3875 -1.3507
 -1.3264 -1.3115 -1.3033 -1.2992 -1.2978 -1.2987 -1.3020 -1.3081 -1.3178 -1.3325
 -1.3516
 -2.9874 -2.8209 -2.6696 -2.5347 -2.4176 -2.3177 -2.2319 -2.1555 -2.0860 -2.0249
 -1.9735 -1.9269 -1.8757 -1.8175 -1.7568 -1.6219 -1.5188 -1.4427 -1.3888 -1.3523
 -1.3291 -1.3160 -1.3104 -1.3094 -1.3110 -1.3144 -1.3195 -1.3263 -1.3352 -1.3482
 -1.3667
 -2.9883 -2.8227 -2.6691 -2.5270 -2.3987 -2.2861 -2.1887 -2.1040 -2.0289 -1.9611
 -1.9011 -1.8504 -1.8094 -1.7729 -1.7339 -1.6202 -1.5183 -1.4423 -1.3882 -1.3518
 -1.3294 -1.3178 -1.3147 -1.3170 -1.3223 -1.3289 -1.3367 -1.3455 -1.3555 -1.3678
 -1.3837
 -2.9786 -2.8232 -2.6726 -2.5307 -2.3983 -2.2789 -2.1739 -2.0826 -2.0029 -1.9326
 -1.8698 -1.8139 -1.7653 -1.7244 -1.6899 -1.6083 -1.5177 -1.4418 -1.3871 -1.3502
 -1.3277 -1.3171 -1.3157 -1.3210 -1.3299 -1.3405 -1.3519 -1.3636 -1.3758 -1.3890
 -1.4041
 -2.9514 -2.8078 -2.6685 -2.5308 -2.4009 -2.2804 -2.1720 -2.0768 -1.9936 -1.9205
 -1.8558 -1.7980 -1.7462 -1.7004 -1.6603 -1.5816 -1.5099 -1.4399 -1.3849 -1.3472
 -1.3243 -1.3137 -1.3133 -1.3207 -1.3330 -1.3475 -1.3631 -1.3787 -1.3941 -1.4098
 -1.4262
 -2.9082 -2.7785 -2.6495 -2.5222 -2.3977 -2.2810 -2.1737 -2.0777 -1.9928 -1.9179
 -1.8514 -1.7920 -1.7385 -1.6902 -1.6451 -1.5401 -1.4949 -1.4366 -1.3816
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -3.8991 -3.8234 -3.7462 -3.6573 -3.5477 -3.3921 -3.1655 -2.8728 -2.5979 -2.3694
 -2.1900 -2.0511 -1.9422 -1.8541 -1.7794 -1.6313 -1.5190 -1.4315 -1.3634
 -3.6914 -3.6047 -3.5248 -3.4426 -3.3479 -3.2240 -3.0414 -2.8014 -2.5586 -2.3453
 -2.1721 -2.0353 -1.9273 -1.8400 -1.7665 -1.6213 -1.5123 -1.4291 -1.3665 -1.3196
 -3.5287 -3.4272 -3.3394 -3.2581 -3.1745 -3.0754 -2.9339 -2.7405 -2.5311 -2.3351
 -2.1679 -2.0319 -1.9229 -1.8347 -1.7610 -1.6167 -1.5094 -1.4291 -1.3697 -1.3257
 -1.2937
 -3.4058 -3.2896 -3.1905 -3.1037 -3.0224 -2.9378 -2.8301 -2.6777 -2.5018 -2.3264
 -2.1684 -2.0345 -1.9246 -1.8349 -1.7603 -1.6158 -1.5095 -1.4306 -1.3731 -1.3312
 -1.3008 -1.2792
 -3.2799 -3.1705 -3.0695 -2.9781 -2.8943 -2.8133 -2.7257 -2.6084 -2.4641 -2.3118
 -2.1669 -2.0384 -1.9291 -1.8382 -1.7624 -1.6172 -1.5111 -1.4329 -1.3766 -1.3362
 -1.3073 -1.2872 -1.2734 -1.2640
 -3.1314 -3.0049 -2.9096 -2.8360 -2.7693 -2.6994 -2.6226 -2.5309 -2.4157 -2.2873
 -2.1587 -2.0391 -1.9333 -1.8426 -1.7660 -1.6195 -1.5135 -1.4355 -1.3797 -1.3404
 -1.3130 -1.2944 -1.2824 -1.2751 -1.2712 -1.2707 -1.2738 -1.2811 -1.2926 -1.3080
 -3.0764 -2.9201 -2.7898 -2.6853 -2.6027 -2.5366 -2.4800 -2.4195 -2.3415 -2.2449
 -2.1386 -2.0328 -1.9341 -1.8461 -1.7696 -1.6221 -1.5161 -1.4380 -1.3823 -1.3437
 -1.3174 -1.3004 -1.2904 -1.2852 -1.2835 -1.2844 -1.2881 -1.2950 -1.3055 -1.3208
 -1.3401
 -3.0639 -2.8944 -2.7450 -2.6163 -2.5083 -2.4181 -2.3407 -2.2702 -2.2026 -2.1374
 -2.0717 -2.0006 -1.9232 -1.8450 -1.7719 -1.6246 -1.5182 -1.4400 -1.3840 -1.3456
 -1.3203 -1.3047 -1.2967 -1.2942 -1.2950 -1.2983 -1.3039 -1.3114 -1.3215 -1.3354
 -1.3544
 -3.0667 -2.8932 -2.7349 -2.5926 -2.4672 -2.3589 -2.2658 -2.1832 -2.1066 -2.0344
 -1.9691 -1.9132 -1.8640 -1.8150 -1.7613 -1.6251 -1.5186 -1.4403 -1.3841 -1.3456
 -1.3209 -1.3068 -1.3008 -1.3009 -1.3049 -1.3112 -1.3193 -1.3289 -1.3400 -1.3533
 -1.3704
 -3.0740 -2.9022 -2.7420 -2.5940 -2.4586 -2.3380 -2.2325 -2.1404 -2.0588 -1.9843
 -1.9159 -1.8545 -1.8015 -1.7573 -1.7187 -1.6205 -1.5194 -1.4407 -1.3839 -1.3448
 -1.3201 -1.3068 -1.3022 -1.3046 -1.3116 -1.3214 -1.3328 -1.3452 -1.3584 -1.3729
 -1.3893
 -3.0690 -2.9055 -2.7500 -2.6017 -2.4635 -2.3365 -2.2230 -2.1233 -2.0360 -1.9590
 -1.8898 -1.8273 -1.7713 -1.7221 -1.6798 -1.5960 -1.5160 -1.4400 -1.3827 -1.3428
 -1.3176 -1.3044 -1.3008 -1.3049 -1.3145 -1.3277 -1.3428 -1.3587 -1.3751 -1.3919
 -1.4096
 -3.0469 -2.8957 -2.7484 -2.6066 -2.4697 -2.3422 -2.2253 -2.1210 -2.0293 -1.9490
 -1.8780 -1.8147 -1.7577 -1.7066 -1.6446 -1.5516 -1.5084 -1.4382 -1.3805
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -4.1120 -4.0541 -3.9911 -3.9094 -3.7890 -3.5951 -3.3113 -2.9603 -2.6527 -2.4004
 -2.2049 -2.0550 -1.9390 -1.8459 -1.7695 -1.6206 -1.5098 -1.4238 -1.3561
 -3.8947 -3.8240 -3.7562 -3.6800 -3.5799 -3.4336 -3.2060 -2.9111 -2.6271 -2.3854
 -2.1933 -2.0439 -1.9275 -1.8349 -1.7587 -1.6121 -1.5035 -1.4207 -1.3578 -1.3102
 -3.7145 -3.6269 -3.5497 -3.4740 -3.3884 -3.2757 -3.1043 -2.8666 -2.6150 -2.3865
 -2.1970 -2.0461 -1.9272 -1.8327 -1.7554 -1.6084 -1.5008 -1.4201 -1.3600 -1.3154
 -1.2826
