 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
 -1.7400 -1.7598 -1.7849 -1.8112 -1.8253 -1.8244 -1.7838 -1.7976 -1.8034 -1.7970
 -1.7789 -1.7424 -1.7223 -1.6949 -1.6700 -1.6338 -1.6575 -1.7193 -1.7849
 -1.6567 -1.6461 -1.6535 -1.6770 -1.7136 -1.7453 -1.7670 -1.7818 -1.7918 -1.7969
 -1.7921 -1.7756 -1.7519 -1.7288 -1.7107 -1.6951 -1.7143 -1.7568 -1.8082 -1.8630
 -1.6560 -1.6565 -1.6574 -1.6617 -1.6736 -1.6974 -1.7314 -1.7609 -1.7784 -1.7848
 -1.7868 -1.7824 -1.7679 -1.7497 -1.7344 -1.7198 -1.7394 -1.7817 -1.8329 -1.8871
 -1.9418
 -1.6431 -1.6516 -1.6562 -1.6591 -1.6635 -1.6723 -1.6873 -1.7100 -1.7370 -1.7584
 -1.7696 -1.7757 -1.7733 -1.7627 -1.7512 -1.7399 -1.7587 -1.8009 -1.8526 -1.9067
 -1.9612 -2.0153
 -1.6088 -1.6280 -1.6405 -1.6480 -1.6532 -1.6588 -1.6669 -1.6787 -1.6943 -1.7131
 -1.7317 -1.7464 -1.7576 -1.7610 -1.7583 -1.7531 -1.7717 -1.8140 -1.8671 -1.9223
 -1.9775 -2.0320 -2.0856 -2.1370
 -1.5559 -1.5862 -1.6086 -1.6239 -1.6342 -1.6420 -1.6494 -1.6582 -1.6692 -1.6819
 -1.6957 -1.7101 -1.7251 -1.7372 -1.7455 -1.7577 -1.7781 -1.8201 -1.8756 -1.9335
 -1.9904 -2.0464 -2.1011 -2.1545 -2.2061 -2.2569 -2.3084 -2.3617 -2.4175 -2.4764
 -1.4918 -1.5291 -1.5612 -1.5857 -1.6036 -1.6168 -1.6275 -1.6373 -1.6476 -1.6591
 -1.6711 -1.6834 -1.6964 -1.7097 -1.7218 -1.7490 -1.7773 -1.8196 -1.8769 -1.9386
 -1.9991 -2.0576 -2.1143 -2.1694 -2.2227 -2.2732 -2.3229 -2.3741 -2.4285 -2.4870
 -2.5478
 -1.4184 -1.4625 -1.5016 -1.5342 -1.5607 -1.5814 -1.5975 -1.6112 -1.6239 -1.6363
 -1.6491 -1.6620 -1.6749 -1.6880 -1.7006 -1.7330 -1.7690 -1.8134 -1.8716 -1.9368
 -2.0018 -2.0643 -2.1242 -2.1819 -2.2375 -2.2910 -2.3417 -2.3917 -2.4432 -2.4983
 -2.5581
 -1.3458 -1.3929 -1.4354 -1.4737 -1.5073 -1.5353 -1.5585 -1.5778 -1.5948 -1.6103
 -1.6253 -1.6401 -1.6548 -1.6694 -1.6832 -1.7176 -1.7571 -1.8042 -1.8623 -1.9294
 -1.9986 -2.0660 -2.1303 -2.1917 -2.2505 -2.3068 -2.3610 -2.4144 -2.4672 -2.5195
 -2.5713
 -1.2740 -1.3203 -1.3672 -1.4082 -1.4460 -1.4803 -1.5102 -1.5360 -1.5585 -1.5788
 -1.5975 -1.6153 -1.6325 -1.6494 -1.6658 -1.7038 -1.7449 -1.7933 -1.8508 -1.9172
 -1.9883 -2.0597 -2.1288 -2.1948 -2.2576 -2.3175 -2.3748 -2.4299 -2.4872 -2.5392
 -2.5877
 -1.2030 -1.2447 -1.2970 -1.3445 -1.3827 -1.4201 -1.4550 -1.4866 -1.5151 -1.5408
 -1.5643 -1.5863 -1.6070 -1.6269 -1.6461 -1.6909 -1.7336 -1.7827 -1.8399 -1.9048
 -1.9754 -2.0482 -2.1208 -2.1913 -2.2588 -2.3229 -2.3843 -2.4429 -2.4991 -2.5537
 -2.6073
 -1.1328 -1.1661 -1.2248 -1.2843 -1.3227 -1.3605 -1.3974 -1.4328 -1.4661 -1.4970
 -1.5256 -1.5523 -1.5775 -1.6012 -1.6241 -1.6789 -1.7232 -1.7724 -1.8296
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F098M
 -1.5903 -1.6196 -1.6581 -1.7015 -1.7421 -1.7754 -1.7904 -1.8158 -1.8287 -1.8273
 -1.8120 -1.7834 -1.7570 -1.7301 -1.7070 -1.6719 -1.6779 -1.7177 -1.7757
 -1.5805 -1.5941 -1.6271 -1.6610 -1.6933 -1.7268 -1.7602 -1.7899 -1.8114 -1.8217
 -1.8191 -1.8038 -1.7808 -1.7577 -1.7382 -1.7115 -1.7181 -1.7535 -1.8030 -1.8566
 -1.6179 -1.6161 -1.6220 -1.6393 -1.6734 -1.7143 -1.7477 -1.7726 -1.7925 -1.8080
 -1.8151 -1.8114 -1.7965 -1.7778 -1.7611 -1.7386 -1.7452 -1.7784 -1.8270 -1.8806
 -1.9351
 -1.6412 -1.6418 -1.6432 -1.6476 -1.6577 -1.6761 -1.7064 -1.7440 -1.7748 -1.7930
 -1.8036 -1.8081 -1.8033 -1.7904 -1.7775 -1.7589 -1.7662 -1.7978 -1.8457 -1.8993
 -1.9538 -2.0080
 -1.6416 -1.6495 -1.6543 -1.6574 -1.6612 -1.6682 -1.6802 -1.6979 -1.7238 -1.7536
 -1.7767 -1.7918 -1.7980 -1.7944 -1.7855 -1.7722 -1.7808 -1.8116 -1.8595 -1.9139
 -1.9693 -2.0241 -2.0780 -2.1309
 -1.6186 -1.6368 -1.6489 -1.6560 -1.6603 -1.6643 -1.6700 -1.6788 -1.6910 -1.7072
 -1.7281 -1.7499 -1.7688 -1.7802 -1.7833 -1.7787 -1.7892 -1.8197 -1.8678 -1.9241
 -1.9814 -2.0378 -2.0929 -2.1468 -2.1993 -2.2508 -2.3022 -2.3554 -2.4132 -2.4727
 -1.5736 -1.6033 -1.6253 -1.6399 -1.6488 -1.6545 -1.6594 -1.6654 -1.6733 -1.6830
 -1.6947 -1.7090 -1.7268 -1.7442 -1.7578 -1.7768 -1.7914 -1.8220 -1.8701 -1.9288
 -1.9893 -2.0484 -2.1056 -2.1613 -2.2152 -2.2676 -2.3190 -2.3704 -2.4239 -2.4828
 -2.5438
 -1.5118 -1.5511 -1.5833 -1.6074 -1.6239 -1.6349 -1.6428 -1.6494 -1.6567 -1.6650
 -1.6742 -1.6845 -1.6969 -1.7110 -1.7258 -1.7591 -1.7866 -1.8191 -1.8670 -1.9274
 -1.9917 -2.0546 -2.1150 -2.1733 -2.2295 -2.2836 -2.3363 -2.3879 -2.4394 -2.4939
 -2.5541
 -1.4399 -1.4853 -1.5256 -1.5588 -1.5843 -1.6030 -1.6165 -1.6269 -1.6363 -1.6456
 -1.6554 -1.6657 -1.6767 -1.6887 -1.7014 -1.7362 -1.7731 -1.8118 -1.8603 -1.9212
 -1.9887 -2.0561 -2.1208 -2.1827 -2.2420 -2.2989 -2.3538 -2.4070 -2.4592 -2.5117
 -2.5671
 -1.3637 -1.4121 -1.4571 -1.4970 -1.5306 -1.5577 -1.5788 -1.5953 -1.6090 -1.6214
 -1.6334 -1.6456 -1.6579 -1.6704 -1.6831 -1.7170 -1.7563 -1.8001 -1.8501 -1.9105
 -1.9790 -2.0499 -2.1191 -2.1855 -2.2488 -2.3092 -2.3673 -2.4231 -2.4771 -2.5303
 -2.5832
 -1.2861 -1.3358 -1.3825 -1.4265 -1.4659 -1.5004 -1.5292 -1.5530 -1.5729 -1.5902
 -1.6060 -1.6213 -1.6362 -1.6509 -1.6654 -1.7016 -1.7412 -1.7872 -1.8390 -1.8988
 -1.9666 -2.0387 -2.1113 -2.1820 -2.2498 -2.3145 -2.3764 -2.4357 -2.4927 -2.5480
 -2.6023
 -1.2118 -1.2601 -1.3070 -1.3523 -1.3948 -1.4342 -1.4695 -1.5003 -1.5270 -1.5505
 -1.5714 -1.5910 -1.6144 -1.6305 -1.6483 -1.6900 -1.7278 -1.7731 -1.8270
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F098M
 -1.5556 -1.5858 -1.6262 -1.6724 -1.7200 -1.7643 -1.8014 -1.8281 -1.8422 -1.8424
 -1.8287 -1.8050 -1.7771 -1.7519 -1.7309 -1.6982 -1.6937 -1.7173 -1.7655
 -1.5413 -1.5599 -1.5916 -1.6333 -1.6800 -1.7269 -1.7693 -1.8037 -1.8275 -1.8388
 -1.8363 -1.8211 -1.7988 -1.7769 -1.7584 -1.7304 -1.7274 -1.7512 -1.7953 -1.8479
 -1.5480 -1.5543 -1.5825 -1.6184 -1.6559 -1.6963 -1.7374 -1.7745 -1.8043 -1.8244
 -1.8327 -1.8280 -1.8126 -1.7941 -1.7780 -1.7544 -1.7538 -1.7764 -1.8186 -1.8704
 -1.9247
 -1.5899 -1.5831 -1.5862 -1.6017 -1.6320 -1.6753 -1.7172 -1.7521 -1.7814 -1.8044
 -1.8195 -1.8248 -1.8186 -1.8048 -1.7911 -1.7715 -1.7733 -1.7958 -1.8365 -1.8879
 -1.9424 -1.9969
 -1.6207 -1.6158 -1.6149 -1.6189 -1.6287 -1.6472 -1.6760 -1.7129 -1.7523 -1.7824
 -1.8017 -1.8127 -1.8154 -1.8089 -1.7984 -1.7826 -1.7868 -1.8097 -1.8497 -1.9012
 -1.9566 -2.0120 -2.0665 -2.1201
 -1.6311 -1.6327 -1.6347 -1.6372 -1.6413 -1.6490 -1.6610 -1.6778 -1.7007 -1.7313
 -1.7628 -1.7869 -1.8005 -1.8039 -1.7995 -1.7885 -1.7948 -1.8186 -1.8585 -1.9105
 -1.9674 -2.0246 -2.0805 -2.1351 -2.1885 -2.2405 -2.2929 -2.3481 -2.4065 -2.4656
 -1.6187 -1.6302 -1.6389 -1.6450 -1.6492 -1.6532 -1.6587 -1.6670 -1.6784 -1.6927
 -1.7115 -1.7356 -1.7600 -1.7785 -1.7882 -1.7894 -1.7981 -1.8227 -1.8627 -1.9153
 -1.9744 -2.0341 -2.0922 -2.1487 -2.2035 -2.2569 -2.3096 -2.3622 -2.4169 -2.4762
 -2.5373
 -1.5836 -1.6064 -1.6248 -1.6380 -1.6463 -1.6517 -1.6558 -1.6604 -1.6668 -1.6752
 -1.6853 -1.6979 -1.7148 -1.7346 -1.7530 -1.7821 -1.7968 -1.8226 -1.8626 -1.9155
 -1.9766 -2.0395 -2.1007 -2.1599 -2.2170 -2.2722 -2.3261 -2.3789 -2.4315 -2.4870
 -2.5478
 -1.5283 -1.5620 -1.5908 -1.6132 -1.6291 -1.6394 -1.6461 -1.6510 -1.6561 -1.6622
 -1.6696 -1.6782 -1.6886 -1.7017 -1.7172 -1.7571 -1.7894 -1.8188 -1.8593 -1.9120
 -1.9745 -2.0407 -2.1059 -2.1686 -2.2288 -2.2867 -2.3428 -2.3972 -2.4507 -2.5050
 -2.5605
 -1.4589 -1.5009 -1.5384 -1.5700 -1.5949 -1.6129 -1.6254 -1.6340 -1.6409 -1.6476
 -1.6547 -1.6628 -1.6718 -1.6819 -1.6935 -1.7300 -1.7706 -1.8097 -1.8520 -1.9042
 -1.9666 -2.0350 -2.1040 -2.1709 -2.2350 -2.2964 -2.3555 -2.4125 -2.4678 -2.5221
 -2.5761
 -1.3812 -1.4278 -1.4717 -1.5110 -1.5440 -1.5706 -1.5909 -1.6059 -1.6175 -1.6271
 -1.6362 -1.6457 -1.6556 -1.6660 -1.6770 -1.7094 -1.7500 -1.7948 -1.8418 -1.8944
 -1.9559 -2.0247 -2.0963 -2.1673 -2.2357 -2.3012 -2.3641 -2.4245 -2.4826 -2.5391
 -2.5945
 -1.2974 -1.3472 -1.3947 -1.4395 -1.4792 -1.5134 -1.5418 -1.5646 -1.5829 -1.5980
 -1.6111 -1.6234 -1.6375 -1.6488 -1.6677 -1.6953 -1.7276 -1.7741 -1.8287
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F098M
 -1.6358 -1.6584 -1.6892 -1.7238 -1.7589 -1.7910 -1.8168 -1.8345 -1.8439 -1.8423
 -1.8290 -1.8073 -1.7825 -1.7602 -1.7418 -1.7128 -1.7048 -1.7180 -1.7544
 -1.5770 -1.5964 -1.6278 -1.6665 -1.7081 -1.7487 -1.7841 -1.8125 -1.8325 -1.8415
 -1.8376 -1.8224 -1.8019 -1.7820 -1.7654 -1.7403 -1.7351 -1.7495 -1.7844 -1.8332
 -1.5479 -1.5569 -1.5812 -1.6171 -1.6596 -1.7041 -1.7459 -1.7819 -1.8104 -1.8291
 -1.8355 -1.8292 -1.8138 -1.7964 -1.7813 -1.7596 -1.7574 -1.7732 -1.8071 -1.8547
 -1.9082
 -1.5409 -1.5383 -1.5575 -1.5875 -1.6232 -1.6646 -1.7077 -1.7475 -1.7814 -1.8075
 -1.8233 -1.8270 -1.8192 -1.8054 -1.7919 -1.7730 -1.7734 -1.7907 -1.8244 -1.8711
 -1.9246 -1.9795
 -1.5756 -1.5530 -1.5493 -1.5625 -1.5910 -1.6317 -1.6764 -1.7178 -1.7534 -1.7823
 -1.8035 -1.8157 -1.8170 -1.8091 -1.7981 -1.7816 -1.7843 -1.8032 -1.8371 -1.8834
 -1.9373 -1.9932 -2.0486 -2.1032
 -1.6063 -1.5900 -1.5815 -1.5811 -1.5897 -1.6077 -1.6351 -1.6718 -1.7151 -1.7535
 -1.7809 -1.7981 -1.8066 -1.8065 -1.7999 -1.7866 -1.7912 -1.8114 -1.8459 -1.8923
 -1.9467 -2.0041 -2.0610 -2.1169 -2.1716 -2.2258 -2.2800 -2.3367 -2.3966 -2.4559
 -1.6216 -1.6105 -1.6046 -1.6029 -1.6056 -1.6132 -1.6265 -1.6453 -1.6694 -1.6995
 -1.7338 -1.7645 -1.7852 -1.7949 -1.7959 -1.7881 -1.7946 -1.8161 -1.8511 -1.8977
 -1.9528 -2.0119 -2.0711 -2.1289 -2.1852 -2.2402 -2.2946 -2.3494 -2.4060 -2.4664
 -2.5273
 -1.6186 -1.6154 -1.6152 -1.6168 -1.6195 -1.6238 -1.6305 -1.6405 -1.6537 -1.6698
 -1.6888 -1.7117 -1.7375 -1.7605 -1.7764 -1.7861 -1.7948 -1.8176 -1.8530 -1.8997
 -1.9554 -2.0163 -2.0781 -2.1386 -2.1972 -2.2541 -2.3098 -2.3646 -2.4196 -2.4766
 -2.5379
 -1.5951 -1.6019 -1.6099 -1.6176 -1.6242 -1.6298 -1.6347 -1.6404 -1.6478 -1.6573
 -1.6685 -1.6815 -1.6969 -1.7153 -1.7351 -1.7735 -1.7916 -1.8161 -1.8521 -1.8989
