 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  g   
 -5.2366 -5.0616 -5.2526 -5.1779 -4.9463 -4.6108 -4.2244 -3.9733 -3.7393 -3.4973
 -3.2681 -3.0539 -2.8545 -2.6673 -2.4878 -2.0958 -1.7018 -1.3481 -1.1039
 -5.1119 -4.8027 -4.5555 -4.3859 -4.2818 -4.1414 -3.9215 -3.6726 -3.4336 -3.2022
 -2.9813 -2.7754 -2.5857 -2.4105 -2.2467 -1.8752 -1.5489 -1.2788 -1.0718 -0.9127
 -4.8151 -4.5109 -4.2413 -4.0140 -3.8282 -3.6958 -3.5846 -3.4216 -3.2139 -2.9928
 -2.7813 -2.5830 -2.4009 -2.2348 -2.0827 -1.7506 -1.4689 -1.2339 -1.0503 -0.9075
 -0.7921
 -4.5713 -4.2969 -4.0362 -3.8022 -3.5958 -3.4125 -3.2555 -3.1303 -2.9983 -2.8273
 -2.6350 -2.4464 -2.2713 -2.1115 -1.9665 -1.6594 -1.4097 -1.2042 -1.0392 -0.9098
 -0.8040 -0.7138
 -4.3506 -4.1150 -3.8791 -3.6550 -3.4501 -3.2625 -3.0887 -2.9285 -2.7900 -2.6575
 -2.5127 -2.3496 -2.1849 -2.0306 -1.8902 -1.5976 -1.3682 -1.1831 -1.0346 -0.9165
 -0.8194 -0.7358 -0.6615 -0.5945
 -4.1464 -3.9439 -3.7412 -3.5370 -3.3421 -3.1600 -2.9891 -2.8269 -2.6739 -2.5303
 -2.3968 -2.2648 -2.1250 -1.9824 -1.8457 -1.5593 -1.3410 -1.1690 -1.0326 -0.9244
 -0.8354 -0.7586 -0.6899 -0.6270 -0.5660 -0.5087 -0.4582 -0.4166 -0.3858 -0.3667
 -3.9602 -3.7828 -3.6080 -3.4298 -3.2509 -3.0790 -2.9151 -2.7586 -2.6091 -2.4649
 -2.3270 -2.1968 -2.0717 -1.9472 -1.8228 -1.5408 -1.3255 -1.1603 -1.0313 -0.9305
 -0.8491 -0.7794 -0.7171 -0.6596 -0.6056 -0.5538 -0.5057 -0.4630 -0.4270 -0.4003
 -0.3891
 -3.7930 -3.6342 -3.4788 -3.3230 -3.1649 -3.0063 -2.8519 -2.7035 -2.5606 -2.4221
 -2.2877 -2.1584 -2.0350 -1.9173 -1.8032 -1.5376 -1.3207 -1.1566 -1.0305 -0.9336
 -0.8580 -0.7955 -0.7402 -0.6890 -0.6409 -0.5947 -0.5492 -0.5068 -0.4704 -0.4423
 -0.4239
 -3.6462 -3.5005 -3.3579 -3.2134 -3.0749 -2.9333 -2.7908 -2.6509 -2.5158 -2.3843
 -2.2557 -2.1308 -2.0107 -1.8956 -1.7853 -1.5334 -1.3214 -1.1560 -1.0297 -0.9337
 -0.8612 -0.8043 -0.7562 -0.7126 -0.6712 -0.6311 -0.5923 -0.5550 -0.5213 -0.4915
 -0.4653
 -3.5210 -3.3842 -3.2495 -3.1170 -2.9865 -2.8579 -2.7304 -2.6015 -2.4742 -2.3501
 -2.2289 -2.1100 -1.9943 -1.8826 -1.7756 -1.5314 -1.3249 -1.1596 -1.0321 -0.9351
 -0.8624 -0.8081 -0.7655 -0.7291 -0.6953 -0.6625 -0.6303 -0.5987 -0.5680 -0.5393
 -0.5125
 -3.4146 -3.2799 -3.1492 -3.0222 -2.8987 -2.7785 -2.6613 -2.5461 -2.4296 -2.3135
 -2.1994 -2.0876 -1.9778 -1.8707 -1.7672 -1.5293 -1.3270 -1.1628 -1.0346 -0.9364
 -0.8627 -0.8084 -0.7684 -0.7373 -0.7107 -0.6857 -0.6612 -0.6365 -0.6118 -0.5878
 -0.5652
 -3.3116 -3.1589 -3.0241 -2.9028 -2.7906 -2.6838 -2.5797 -2.4760 -2.3722 -2.2683
 -2.1640 -2.0597 -1.9568 -1.8557 -1.7567 -1.5262 -1.3273 -1.1647 -1.0362
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  g   
 -5.5267 -5.3877 -5.2063 -4.9007 -4.5493 -4.2045 -3.9064 -3.6532 -3.4208 -3.2007
 -2.9933 -2.8010 -2.6243 -2.4610 -2.3083 -1.9680 -1.6451 -1.3487 -1.1139
 -5.0801 -4.7984 -4.6333 -4.5247 -4.3033 -4.0024 -3.7028 -3.4417 -3.2102 -2.9924
 -2.7876 -2.5983 -2.4256 -2.2688 -2.1250 -1.8067 -1.5266 -1.2798 -1.0758 -0.9143
 -4.8244 -4.5123 -4.2545 -4.0592 -3.9416 -3.8015 -3.5612 -3.2991 -3.0645 -2.8508
 -2.6491 -2.4618 -2.2910 -2.1369 -1.9975 -1.6986 -1.4478 -1.2321 -1.0520 -0.9069
 -0.7890
 -4.6399 -4.3399 -4.0691 -3.8284 -3.6271 -3.4744 -3.3558 -3.1911 -2.9715 -2.7599
 -2.5617 -2.3766 -2.2067 -2.0533 -1.9153 -1.6260 -1.3934 -1.1997 -1.0385 -0.9068
 -0.7986 -0.7067
 -4.4867 -4.2128 -3.9510 -3.7131 -3.4999 -3.3053 -3.1342 -2.9905 -2.8615 -2.6974
 -2.5111 -2.3285 -2.1594 -2.0058 -1.8674 -1.5809 -1.3580 -1.1785 -1.0316 -0.9111
 -0.8115 -0.7264 -0.6514 -0.5840
 -4.3586 -4.1037 -3.8617 -3.6304 -3.4187 -3.2247 -3.0426 -2.8718 -2.7189 -2.5875
 -2.4539 -2.2995 -2.1376 -1.9839 -1.8443 -1.5558 -1.3364 -1.1650 -1.0279 -0.9169
 -0.8252 -0.7469 -0.6777 -0.6148 -0.5559 -0.5017 -0.4535 -0.4121 -0.3791 -0.3586
 -4.2345 -4.0027 -3.7831 -3.5659 -3.3593 -3.1689 -2.9918 -2.8232 -2.6620 -2.5119
 -2.3746 -2.2471 -2.1155 -1.9767 -1.8394 -1.5458 -1.3250 -1.1567 -1.0255 -0.9213
 -0.8370 -0.7658 -0.7029 -0.6455 -0.5921 -0.5403 -0.4923 -0.4506 -0.4176 -0.3945
 -0.3807
 -4.1223 -3.9067 -3.7073 -3.5077 -3.3116 -3.1250 -2.9521 -2.7897 -2.6341 -2.4837
 -2.3403 -2.2052 -2.0798 -1.9593 -1.8379 -1.5488 -1.3217 -1.1526 -1.0236 -0.9236
 -0.8450 -0.7804 -0.7244 -0.6735 -0.6258 -0.5787 -0.5337 -0.4933 -0.4592 -0.4328
 -0.4150
 -4.0289 -3.8197 -3.6309 -3.4472 -3.2648 -3.0862 -2.9167 -2.7580 -2.6084 -2.4643
 -2.3243 -2.1888 -2.0599 -1.9392 -1.8252 -1.5558 -1.3248 -1.1509 -1.0213 -0.9228
 -0.8475 -0.7885 -0.7394 -0.6956 -0.6547 -0.6154 -0.5777 -0.5429 -0.5112 -0.4822
 -0.4558
 -3.9597 -3.7466 -3.5609 -3.3884 -3.2191 -3.0520 -2.8887 -2.7328 -2.5866 -2.4481
 -2.3144 -2.1839 -2.0569 -1.9354 -1.8208 -1.5619 -1.3365 -1.1564 -1.0229 -0.9232
 -0.8483 -0.7920 -0.7481 -0.7113 -0.6778 -0.6457 -0.6146 -0.5841 -0.5547 -0.5275
 -0.5020
 -3.9122 -3.6885 -3.4995 -3.3304 -3.1697 -3.0131 -2.8598 -2.7099 -2.5663 -2.4305
 -2.3017 -2.1774 -2.0559 -1.9373 -1.8233 -1.5661 -1.3462 -1.1652 -1.0268 -0.9242
 -0.8481 -0.7920 -0.7507 -0.7191 -0.6926 -0.6682 -0.6445 -0.6209 -0.5975 -0.5747
 -0.5535
 -3.8804 -3.6453 -3.4465 -3.2726 -3.1153 -2.9670 -2.8232 -2.6828 -2.5456 -2.4129
 -2.2867 -2.1666 -2.0508 -1.9378 -1.8273 -1.5721 -1.3540 -1.1737 -1.0320
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  g   
 -5.6608 -5.4078 -5.0148 -4.6108 -4.2257 -3.8921 -3.6277 -3.3920 -3.1716 -2.9674
 -2.7770 -2.6014 -2.4412 -2.2951 -2.1611 -1.8634 -1.5944 -1.3438 -1.1223
 -5.0841 -4.9478 -4.7960 -4.4739 -4.1149 -3.7746 -3.4856 -3.2432 -3.0219 -2.8180
 -2.6279 -2.4528 -2.2933 -2.1493 -2.0188 -1.7373 -1.4942 -1.2753 -1.0817 -0.9190
 -4.8376 -4.5435 -4.3702 -4.2706 -4.0319 -3.7152 -3.4121 -3.1535 -2.9303 -2.7273
 -2.5381 -2.3629 -2.2027 -2.0581 -1.9279 -1.6532 -1.4252 -1.2273 -1.0550 -0.9087
 -0.7873
 -4.7087 -4.3857 -4.1170 -3.9152 -3.7918 -3.6447 -3.3863 -3.1166 -2.8818 -2.6779
 -2.4898 -2.3146 -2.1534 -2.0069 -1.8751 -1.6006 -1.3804 -1.1958 -1.0386 -0.9053
 -0.7936 -0.6988
 -4.6185 -4.3028 -4.0180 -3.7696 -3.5613 -3.3954 -3.2700 -3.0989 -2.8715 -2.6577
 -2.4699 -2.2951 -2.1327 -1.9840 -1.8495 -1.5709 -1.3530 -1.1760 -1.0292 -0.9062
 -0.8030 -0.7151 -0.6385 -0.5702
 -4.5486 -4.2472 -3.9637 -3.7067 -3.4775 -3.2752 -3.0987 -2.9491 -2.8179 -2.6540
 -2.4698 -2.2950 -2.1318 -1.9810 -1.8434 -1.5575 -1.3375 -1.1640 -1.0238 -0.9088
 -0.8133 -0.7322 -0.6615 -0.5982 -0.5404 -0.4878 -0.4406 -0.3989 -0.3649 -0.3464
 -4.4933 -4.2058 -3.9310 -3.6744 -3.4418 -3.2342 -3.0447 -2.8688 -2.7100 -2.5730
 -2.4436 -2.2991 -2.1433 -1.9915 -1.8510 -1.5564 -1.3310 -1.1573 -1.0207 -0.9113
 -0.8224 -0.7480 -0.6835 -0.6258 -0.5729 -0.5234 -0.4780 -0.4378 -0.4037 -0.3780
 -0.3676
 -4.4486 -4.1733 -3.9086 -3.6570 -3.4234 -3.2117 -3.0212 -2.8450 -2.6792 -2.5243
 -2.3842 -2.2585 -2.1346 -2.0030 -1.8676 -1.5650 -1.3317 -1.1547 -1.0187 -0.9127
 -0.8287 -0.7604 -0.7025 -0.6511 -0.6038 -0.5596 -0.5170 -0.4778 -0.4444 -0.4184
 -0.4010
 -4.4190 -4.1457 -3.8896 -3.6449 -3.4134 -3.1999 -3.0066 -2.8309 -2.6677 -2.5126
 -2.3659 -2.2297 -2.1037 -1.9855 -1.8690 -1.5797 -1.3371 -1.1541 -1.0166 -0.9116
 -0.8306 -0.7672 -0.7156 -0.6710 -0.6304 -0.5921 -0.5560 -0.5230 -0.4930 -0.4659
 -0.4413
 -4.4099 -4.1339 -3.8786 -3.6407 -3.4140 -3.2009 -3.0047 -2.8264 -2.6639 -2.5122
 -2.3677 -2.2300 -2.0993 -1.9764 -1.8616 -1.5958 -1.3535 -1.1610 -1.0185 -0.9119
 -0.8315 -0.7706 -0.7236 -0.6854 -0.6518 -0.6205 -0.5908 -0.5621 -0.5348 -0.5096
 -0.4878
 -4.4206 -4.1249 -3.8708 -3.6375 -3.4171 -3.2073 -3.0107 -2.8293 -2.6641 -2.5126
 -2.3713 -2.2367 -2.1072 -1.9829 -1.8650 -1.6031 -1.3722 -1.1744 -1.0238 -0.9133
 -0.8314 -0.7708 -0.7263 -0.6928 -0.6657 -0.6416 -0.6191 -0.5970 -0.5755 -0.5548
 -0.5357
 -4.4520 -4.1326 -3.8677 -3.6344 -3.4174 -3.2130 -3.0199 -2.8380 -2.6698 -2.5157
 -2.3741 -2.2421 -2.1162 -1.9947 -1.8772 -1.6113 -1.3858 -1.1910 -1.0337
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  g   
 -5.6693 -5.3031 -4.8646 -4.4611 -4.0915 -3.7711 -3.5115 -3.2835 -3.0730 -2.8745
 -2.6908 -2.5216 -2.3673 -2.2273 -2.0996 -1.8198 -1.5713 -1.3393 -1.1259
 -5.1554 -5.0520 -4.7571 -4.3739 -4.0089 -3.6741 -3.3968 -3.1610 -2.9480 -2.7495
 -2.5656 -2.3963 -2.2420 -2.1027 -1.9769 -1.7083 -1.4789 -1.2717 -1.0849 -0.9229
 -4.8420 -4.6010 -4.5086 -4.3059 -3.9721 -3.6415 -3.3421 -3.0925 -2.8760 -2.6776
 -2.4939 -2.3241 -2.1688 -2.0281 -1.9014 -1.6357 -1.4166 -1.2255 -1.0570 -0.9108
 -0.7875
 -4.7301 -4.4033 -4.1600 -4.0244 -3.9014 -3.6349 -3.3378 -3.0686 -2.8422 -2.6423
 -2.4590 -2.2888 -2.1320 -1.9890 -1.8600 -1.5916 -1.3768 -1.1954 -1.0395 -0.9055
 -0.7919 -0.6952
 -4.6692 -4.3329 -4.0394 -3.8021 -3.6242 -3.5032 -3.3338 -3.0834 -2.8406 -2.6326
 -2.4489 -2.2785 -2.1202 -1.9748 -1.8426 -1.5678 -1.3528 -1.1766 -1.0291 -0.9045
 -0.7992 -0.7094 -0.6315 -0.5624
 -4.6327 -4.3006 -3.9977 -3.7314 -3.5059 -3.3143 -3.1585 -3.0278 -2.8557 -2.6462
 -2.4556 -2.2848 -2.1255 -1.9778 -1.8424 -1.5590 -1.3399 -1.1654 -1.0231 -0.9055
 -0.8075 -0.7244 -0.6523 -0.5884 -0.5309 -0.4786 -0.4313 -0.3904 -0.3582 -0.3385
 -4.6142 -4.2880 -3.9850 -3.7098 -3.4673 -3.2560 -3.0683 -2.8998 -2.7556 -2.6232
 -2.4680 -2.3024 -2.1426 -1.9931 -1.8547 -1.5615 -1.3355 -1.1595 -1.0197 -0.9070
 -0.8150 -0.7382 -0.6723 -0.6139 -0.5610 -0.5125 -0.4687 -0.4292 -0.3946 -0.3692
 -0.3589
 -4.6076 -4.2892 -3.9884 -3.7106 -3.4595 -3.2381 -3.0422 -2.8640 -2.6992 -2.5492
 -2.4164 -2.2913 -2.1571 -2.0152 -1.8761 -1.5734 -1.3386 -1.1580 -1.0182 -0.9081
 -0.8204 -0.7492 -0.6895 -0.6373 -0.5900 -0.5463 -0.5047 -0.4667 -0.4343 -0.4089
 -0.3915
 -4.6147 -4.2964 -3.9994 -3.7216 -3.4664 -3.2370 -3.0338 -2.8522 -2.6855 -2.5290
 -2.3834 -2.2509 -2.1299 -2.0121 -1.8902 -1.5908 -1.3462 -1.1588 -1.0167 -0.9072
 -0.8222 -0.7554 -0.7015 -0.6558 -0.6149 -0.5771 -0.5419 -0.5089 -0.4787 -0.4529
 -0.4315
 -4.6383 -4.3157 -4.0218 -3.7459 -3.4887 -3.2538 -3.0430 -2.8553 -2.6866 -2.5308
 -2.3839 -2.2459 -2.1174 -1.9977 -1.8849 -1.6134 -1.3641 -1.1675 -1.0198 -0.9083
 -0.8235 -0.7590 -0.7092 -0.6694 -0.6352 -0.6042 -0.5751 -0.5474 -0.5214 -0.4976
 -0.4770
 -4.6784 -4.3415 -4.0475 -3.7750 -3.5193 -3.2815 -3.0645 -2.8695 -2.6952 -2.5376
 -2.3919 -2.2545 -2.1242 -2.0008 -1.8843 -1.6237 -1.3869 -1.1826 -1.0266 -0.9107
 -0.8242 -0.7598 -0.7122 -0.6767 -0.6485 -0.6244 -0.6023 -0.5811 -0.5607 -0.5413
 -0.5231
 -4.7386 -4.3754 -4.0741 -3.8038 -3.5516 -3.3149 -3.0951 -2.8941 -2.7129 -2.5498
 -2.4021 -2.2656 -2.1368 -2.0138 -1.8960 -1.6309 -1.4039 -1.2031 -1.0386
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  g   
 -5.6180 -5.1593 -4.7137 -4.3270 -3.9874 -3.6809 -3.4245 -3.1960 -2.9905 -2.7985
 -2.6204 -2.4566 -2.3071 -2.1715 -2.0485 -1.7820 -1.5497 -1.3334 -1.1291
 -5.2809 -5.0619 -4.6692 -4.2703 -3.9160 -3.5985 -3.3295 -3.0969 -2.8865 -2.6940
 -2.5154 -2.3512 -2.2013 -2.0658 -1.9435 -1.6845 -1.4661 -1.2689 -1.0884 -0.9279
 -4.8632 -4.7308 -4.5928 -4.2601 -3.8997 -3.5735 -3.2867 -3.0440 -2.8305 -2.6369
 -2.4582 -2.2931 -2.1419 -2.0048 -1.8810 -1.6222 -1.4106 -1.2253 -1.0599 -0.9140
 -0.7887
