 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -0.3610 -0.3574 -0.3550 -0.3536 -0.3535 -0.3542 -0.3545 -0.3571 -0.3654 -0.3819
 -0.4082
 -1.8271 -1.7063 -1.5924 -1.4802 -1.3766 -1.2732 -1.1718 -1.0755 -0.9886 -0.9142
 -0.8521 -0.7989 -0.7504 -0.7041 -0.6591 -0.5564 -0.4720 -0.4100 -0.3726 -0.3582
 -0.3565 -0.3594 -0.3632 -0.3671 -0.3710 -0.3748 -0.3789 -0.3838 -0.3917 -0.4028
 -0.4168
 -1.7812 -1.6585 -1.5428 -1.4338 -1.3307 -1.2331 -1.1400 -1.0493 -0.9638 -0.8870
 -0.8214 -0.7668 -0.7200 -0.6763 -0.6348 -0.5402 -0.4602 -0.4007 -0.3628 -0.3467
 -0.3461 -0.3535 -0.3635 -0.3738 -0.3833 -0.3918 -0.3997 -0.4072 -0.4150 -0.4240
 -0.4340
 -1.7507 -1.6226 -1.5035 -1.3929 -1.2899 -1.1939 -1.1043 -1.0201 -0.9391 -0.8632
 -0.7952 -0.7372 -0.6889 -0.6477 -0.6104 -0.5238 -0.4482 -0.3910 -0.3538 -0.3356
 -0.3338 -0.3423 -0.3564 -0.3725 -0.3883 -0.4027 -0.4159 -0.4277 -0.4387 -0.4495
 -0.4613
 -1.7148 -1.5727 -1.4492 -1.3404 -1.2426 -1.1526 -1.0680 -0.9870 -0.9101 -0.8381
 -0.7716 -0.7116 -0.6603 -0.6177 -0.5816 -0.5045 -0.4357 -0.3809 -0.3444
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.0083 -2.9283 -2.8034 -2.5690 -2.3061 -2.0609 -1.8600 -1.6977 -1.5530 -1.4175
 -1.2900 -1.1719 -1.0636 -0.9646 -0.8745 -0.6875 -0.5359 -0.4128 -0.3394
 -2.7176 -2.5241 -2.4145 -2.3467 -2.1839 -1.9658 -1.7612 -1.5941 -1.4530 -1.3239
 -1.2036 -1.0928 -0.9920 -0.9009 -0.8185 -0.6457 -0.5121 -0.4138 -0.3464 -0.3014
 -2.5623 -2.3458 -2.1618 -2.0228 -1.9482 -1.8594 -1.6977 -1.5273 -1.3836 -1.2600
 -1.1461 -1.0418 -0.9472 -0.8618 -0.7850 -0.6247 -0.5026 -0.4144 -0.3548 -0.3146
 -0.2871
 -2.4548 -2.2459 -2.0520 -1.8764 -1.7316 -1.6298 -1.5632 -1.4690 -1.3372 -1.2145
 -1.1052 -1.0065 -0.9172 -0.8367 -0.7643 -0.6132 -0.4985 -0.4169 -0.3629 -0.3272
 -0.3022 -0.2845
 -2.3694 -2.1756 -1.9877 -1.8128 -1.6552 -1.5163 -1.4034 -1.3195 -1.2550 -1.1720
 -1.0745 -0.9793 -0.8940 -0.8180 -0.7494 -0.6059 -0.4965 -0.4192 -0.3694 -0.3380
 -0.3162 -0.3005 -0.2896 -0.2842
 -2.3035 -2.1188 -1.9416 -1.7713 -1.6132 -1.4699 -1.3422 -1.2321 -1.1432 -1.0776
 -1.0189 -0.9496 -0.8738 -0.8008 -0.7354 -0.5990 -0.4941 -0.4195 -0.3728 -0.3457
 -0.3282 -0.3155 -0.3065 -0.3008 -0.2971 -0.2969 -0.3021 -0.3143 -0.3339 -0.3591
 -2.2429 -2.0690 -1.9034 -1.7409 -1.5863 -1.4433 -1.3137 -1.1985 -1.0982 -1.0145
 -0.9470 -0.8919 -0.8375 -0.7791 -0.7197 -0.5904 -0.4896 -0.4170 -0.3720 -0.3485
 -0.3361 -0.3280 -0.3223 -0.3187 -0.3172 -0.3167 -0.3191 -0.3267 -0.3412 -0.3637
 -0.3937
 -2.1932 -2.0243 -1.8698 -1.7158 -1.5667 -1.4258 -1.2966 -1.1797 -1.0765 -0.9870
 -0.9115 -0.8483 -0.7940 -0.7447 -0.6957 -0.5778 -0.4824 -0.4116 -0.3672 -0.3458
 -0.3383 -0.3357 -0.3347 -0.3348 -0.3359 -0.3361 -0.3374 -0.3425 -0.3536 -0.3723
 -0.3996
 -2.1608 -1.9897 -1.8381 -1.6920 -1.5492 -1.4120 -1.2840 -1.1667 -1.0614 -0.9690
 -0.8900 -0.8234 -0.7657 -0.7145 -0.6678 -0.5609 -0.4708 -0.4030 -0.3589 -0.3379
 -0.3337 -0.3369 -0.3419 -0.3471 -0.3523 -0.3575 -0.3632 -0.3710 -0.3812 -0.3935
 -0.4076
 -2.1529 -1.9710 -1.8151 -1.6733 -1.5367 -1.4043 -1.2780 -1.1608 -1.0542 -0.9589
 -0.8762 -0.8062 -0.7468 -0.6948 -0.6475 -0.5446 -0.4589 -0.3935 -0.3497 -0.3276
 -0.3238 -0.3308 -0.3417 -0.3530 -0.3637 -0.3735 -0.3829 -0.3920 -0.4015 -0.4122
 -0.4239
 -2.1752 -1.9693 -1.8027 -1.6596 -1.5270 -1.3988 -1.2758 -1.1590 -1.0514 -0.9540
 -0.8675 -0.7930 -0.7303 -0.6771 -0.6301 -0.5293 -0.4466 -0.3833 -0.3402 -0.3167
 -0.3115 -0.3195 -0.3341 -0.3512 -0.3681 -0.3838 -0.3984 -0.4117 -0.4242 -0.4367
 -0.4499
 -2.2225 -1.9846 -1.8010 -1.6507 -1.5194 -1.3953 -1.2757 -1.1611 -1.0528 -0.9533
 -0.8639 -0.7850 -0.7173 -0.6604 -0.6123 -0.5143 -0.4345 -0.3728 -0.3304
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.2138 -3.0355 -2.7364 -2.4309 -2.1411 -1.8970 -1.7174 -1.5689 -1.4350 -1.3118
 -1.1958 -1.0874 -0.9870 -0.8947 -0.8106 -0.6345 -0.4990 -0.3953 -0.3207
 -2.8043 -2.7215 -2.6192 -2.3735 -2.1043 -1.8565 -1.6565 -1.5015 -1.3680 -1.2479
 -1.1358 -1.0317 -0.9360 -0.8489 -0.7701 -0.6074 -0.4844 -0.3923 -0.3264 -0.2815
 -2.6441 -2.4312 -2.3097 -2.2482 -2.0736 -1.8430 -1.6313 -1.4612 -1.3245 -1.2063
 -1.0977 -0.9974 -0.9057 -0.8226 -0.7477 -0.5939 -0.4783 -0.3930 -0.3330 -0.2927
 -0.2657
 -2.5707 -2.3332 -2.1321 -1.9823 -1.9001 -1.8050 -1.6274 -1.4466 -1.2981 -1.1779
 -1.0718 -0.9747 -0.8863 -0.8064 -0.7347 -0.5876 -0.4770 -0.3958 -0.3397 -0.3029
 -0.2786 -0.2620
 -2.5255 -2.2907 -2.0758 -1.8867 -1.7294 -1.6123 -1.5359 -1.4327 -1.2898 -1.1591
 -1.0527 -0.9579 -0.8720 -0.7948 -0.7258 -0.5842 -0.4774 -0.3990 -0.3455 -0.3116
 -0.2903 -0.2758 -0.2662 -0.2598
 -2.4966 -2.2677 -2.0531 -1.8567 -1.6802 -1.5272 -1.4011 -1.3052 -1.2323 -1.1425
 -1.0389 -0.9442 -0.8598 -0.7847 -0.7177 -0.5809 -0.4774 -0.4011 -0.3494 -0.3178
 -0.2997 -0.2885 -0.2809 -0.2767 -0.2746 -0.2762 -0.2837 -0.2985 -0.3204 -0.3451
 -2.4814 -2.2572 -2.0450 -1.8485 -1.6692 -1.5085 -1.3656 -1.2410 -1.1379 -1.0588
 -0.9930 -0.9239 -0.8481 -0.7745 -0.7088 -0.5761 -0.4756 -0.4010 -0.3505 -0.3207
 -0.3058 -0.2984 -0.2943 -0.2924 -0.2927 -0.2940 -0.2984 -0.3083 -0.3257 -0.3508
 -0.3797
 -2.4755 -2.2567 -2.0471 -1.8508 -1.6706 -1.5069 -1.3597 -1.2279 -1.1120 -1.0126
 -0.9311 -0.8679 -0.8128 -0.7563 -0.6978 -0.5688 -0.4713 -0.3983 -0.3485 -0.3197
 -0.3073 -0.3042 -0.3046 -0.3065 -0.3093 -0.3135 -0.3180 -0.3250 -0.3374 -0.3571
 -0.3856
 -2.4841 -2.2615 -2.0561 -1.8605 -1.6784 -1.5130 -1.3636 -1.2288 -1.1082 -1.0015
 -0.9097 -0.8336 -0.7719 -0.7200 -0.6721 -0.5570 -0.4629 -0.3918 -0.3428 -0.3144
 -0.3036 -0.3044 -0.3100 -0.3168 -0.3238 -0.3311 -0.3392 -0.3495 -0.3620 -0.3765
 -0.3929
 -2.5161 -2.2836 -2.0736 -1.8817 -1.6991 -1.5301 -1.3775 -1.2402 -1.1167 -1.0060
 -0.9084 -0.8249 -0.7553 -0.6975 -0.6478 -0.5426 -0.4522 -0.3836 -0.3351 -0.3063
 -0.2954 -0.2984 -0.3088 -0.3213 -0.3337 -0.3455 -0.3572 -0.3686 -0.3804 -0.3936
 -0.4097
 -2.5833 -2.3093 -2.0961 -1.9066 -1.7280 -1.5577 -1.4003 -1.2586 -1.1318 -1.0178
 -0.9161 -0.8269 -0.7510 -0.6876 -0.6341 -0.5272 -0.4411 -0.3729 -0.3255 -0.2962
 -0.2845 -0.2878 -0.3012 -0.3188 -0.3371 -0.3545 -0.3711 -0.3866 -0.4014 -0.4163
 -0.4319
 -2.6972 -2.3684 -2.1299 -1.9356 -1.7578 -1.5909 -1.4337 -1.2865 -1.1541 -1.0358
 -0.9302 -0.8364 -0.7545 -0.6850 -0.6267 -0.5149 -0.4298 -0.3626 -0.3148
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.2563 -2.9999 -2.6685 -2.3621 -2.0780 -1.8369 -1.6581 -1.5147 -1.3880 -1.2689
 -1.1577 -1.0534 -0.9564 -0.8669 -0.7848 -0.6119 -0.4804 -0.3814 -0.3082
 -2.8991 -2.8415 -2.6219 -2.3306 -2.0560 -1.8067 -1.6119 -1.4606 -1.3324 -1.2157
 -1.1074 -1.0065 -0.9131 -0.8275 -0.7497 -0.5884 -0.4678 -0.3783 -0.3136 -0.2688
 -2.6753 -2.5019 -2.4480 -2.3019 -2.0513 -1.8089 -1.5960 -1.4301 -1.2972 -1.1815
 -1.0758 -0.9779 -0.8877 -0.8054 -0.7308 -0.5773 -0.4632 -0.3793 -0.3196 -0.2789
 -0.2520
 -2.6098 -2.3644 -2.1818 -2.0876 -2.0077 -1.8157 -1.6049 -1.4214 -1.2771 -1.1586
 -1.0546 -0.9591 -0.8715 -0.7919 -0.7201 -0.5725 -0.4628 -0.3824 -0.3259 -0.2881
 -0.2638 -0.2477
 -2.5842 -2.3284 -2.1040 -1.9218 -1.7900 -1.7110 -1.6013 -1.4323 -1.2729 -1.1444
 -1.0393 -0.9454 -0.8599 -0.7825 -0.7128 -0.5702 -0.4639 -0.3859 -0.3315 -0.2960
 -0.2742 -0.2602 -0.2512 -0.2457
 -2.5783 -2.3217 -2.0888 -1.8828 -1.7079 -1.5636 -1.4553 -1.3758 -1.2724 -1.1425
 -1.0288 -0.9345 -0.8501 -0.7743 -0.7064 -0.5680 -0.4647 -0.3884 -0.3356 -0.3018
 -0.2825 -0.2713 -0.2645 -0.2611 -0.2610 -0.2648 -0.2733 -0.2879 -0.3091 -0.3356
 -2.5882 -2.3314 -2.0952 -1.8823 -1.6936 -1.5291 -1.3873 -1.2683 -1.1763 -1.1015
 -1.0165 -0.9259 -0.8416 -0.7664 -0.6997 -0.5645 -0.4639 -0.3892 -0.3373 -0.3049
 -0.2877 -0.2799 -0.2764 -0.2754 -0.2766 -0.2805 -0.2872 -0.2982 -0.3153 -0.3411
 -0.3709
 -2.6078 -2.3541 -2.1157 -1.8981 -1.7031 -1.5305 -1.3780 -1.2439 -1.1278 -1.0304
 -0.9529 -0.8882 -0.8242 -0.7571 -0.6921 -0.5591 -0.4608 -0.3875 -0.3363 -0.3047
 -0.2891 -0.2845 -0.2852 -0.2879 -0.2919 -0.2973 -0.3033 -0.3121 -0.3259 -0.3468
 -0.3759
 -2.6408 -2.3827 -2.1455 -1.9243 -1.7237 -1.5452 -1.3869 -1.2461 -1.1214 -1.0121
 -0.9186 -0.8413 -0.7797 -0.7263 -0.6741 -0.5500 -0.4540 -0.3822 -0.3317 -0.3005
 -0.2861 -0.2844 -0.2895 -0.2970 -0.3051 -0.3137 -0.3231 -0.3335 -0.3458 -0.3622
 -0.3827
 -2.6945 -2.4225 -2.1860 -1.9653 -1.7598 -1.5744 -1.4101 -1.2642 -1.1342 -1.0186
 -0.9171 -0.8299 -0.7575 -0.6982 -0.6478 -0.5385 -0.4452 -0.3751 -0.3250 -0.2936
 -0.2793 -0.2790 -0.2879 -0.3006 -0.3139 -0.3269 -0.3399 -0.3527 -0.3661 -0.3809
 -0.3985
 -2.7818 -2.4751 -2.2312 -2.0121 -1.8074 -1.6166 -1.4446 -1.2922 -1.1570 -1.0364
 -0.9292 -0.8353 -0.7550 -0.6882 -0.6326 -0.5236 -0.4350 -0.3653 -0.3161 -0.2845
 -0.2696 -0.2695 -0.2807 -0.2978 -0.3166 -0.3350 -0.3528 -0.3696 -0.3859 -0.4023
 -0.4191
 -2.9217 -2.5528 -2.2855 -2.0624 -1.8595 -1.6690 -1.4918 -1.3314 -1.1891 -1.0628
 -0.9505 -0.8508 -0.7638 -0.6898 -0.6279 -0.5118 -0.4249 -0.3553 -0.3055
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.2802 -2.9383 -2.6007 -2.3021 -2.0349 -1.7977 -1.6171 -1.4712 -1.3473 -1.2322
 -1.1248 -1.0242 -0.9302 -0.8432 -0.7629 -0.5919 -0.4617 -0.3641 -0.2936
 -3.0365 -2.8843 -2.5885 -2.2853 -2.0151 -1.7729 -1.5799 -1.4285 -1.3009 -1.1875
 -1.0822 -0.9842 -0.8931 -0.8091 -0.7320 -0.5709 -0.4506 -0.3625 -0.2989 -0.2543
 -2.7159 -2.6312 -2.5409 -2.2906 -2.0195 -1.7767 -1.5686 -1.4048 -1.2725 -1.1588
 -1.0556 -0.9600 -0.8714 -0.7900 -0.7157 -0.5613 -0.4468 -0.3637 -0.3044 -0.2633
 -0.2363
 -2.6342 -2.3983 -2.2737 -2.2179 -2.0320 -1.7950 -1.5802 -1.3996 -1.2568 -1.1401
 -1.0378 -0.9441 -0.8577 -0.7786 -0.7065 -0.5574 -0.4470 -0.3668 -0.3103 -0.2717
 -0.2469 -0.2311
 -2.6242 -2.3517 -2.1305 -1.9771 -1.8980 -1.7939 -1.6025 -1.4140 -1.2553 -1.1293
 -1.0253 -0.9326 -0.8478 -0.7705 -0.7004 -0.5557 -0.4485 -0.3704 -0.3157 -0.2790
 -0.2561 -0.2423 -0.2339 -0.2296
 -2.6414 -2.3576 -2.1101 -1.9032 -1.7407 -1.6238 -1.5425 -1.4258 -1.2705 -1.1298
 -1.0172 -0.9238 -0.8398 -0.7637 -0.6950 -0.5541 -0.4498 -0.3733 -0.3198 -0.2845
 -0.2634 -0.2519 -0.2456 -0.2429 -0.2430 -0.2474 -0.2577 -0.2752 -0.2990 -0.3244
 -2.6785 -2.3872 -2.1278 -1.9018 -1.7097 -1.5499 -1.4183 -1.3166 -1.2342 -1.1342
 -1.0174 -0.9175 -0.8330 -0.7574 -0.6896 -0.5515 -0.4496 -0.3746 -0.3218 -0.2876
 -0.2681 -0.2591 -0.2558 -0.2556 -0.2579 -0.2629 -0.2707 -0.2833 -0.3028 -0.3294
 -0.3586
 -2.7269 -2.4342 -2.1663 -1.9285 -1.7220 -1.5442 -1.3922 -1.2613 -1.1509 -1.0618
 -0.9861 -0.9066 -0.8267 -0.7513 -0.6838 -0.5475 -0.4475 -0.3737 -0.3215 -0.2878
 -0.2696 -0.2629 -0.2631 -0.2665 -0.2715 -0.2782 -0.2871 -0.2982 -0.3133 -0.3344
 -0.3641
 -2.7890 -2.4902 -2.2179 -1.9711 -1.7531 -1.5638 -1.3999 -1.2572 -1.1325 -1.0243
 -0.9327 -0.8570 -0.7935 -0.7337 -0.6738 -0.5404 -0.4420 -0.3694 -0.3178 -0.2846
 -0.2672 -0.2626 -0.2664 -0.2741 -0.2832 -0.2930 -0.3038 -0.3159 -0.3300 -0.3473
 -0.3704
 -2.8697 -2.5559 -2.2827 -2.0324 -1.8047 -1.6039 -1.4295 -1.2774 -1.1442 -1.0268
 -0.9243 -0.8361 -0.7623 -0.7022 -0.6502 -0.5320 -0.4352 -0.3636 -0.3123 -0.2789
 -0.2617 -0.2581 -0.2648 -0.2769 -0.2908 -0.3048 -0.3191 -0.3336 -0.3487 -0.3654
 -0.3847
 -2.9789 -2.6339 -2.3530 -2.1019 -1.8708 -1.6607 -1.4749 -1.3130 -1.1714 -1.0466
 -0.9366 -0.8404 -0.7577 -0.6886 -0.6313 -0.5190 -0.4264 -0.3553 -0.3044 -0.2709
 -0.2533 -0.2500 -0.2582 -0.2740 -0.2927 -0.3119 -0.3307 -0.3490 -0.3669 -0.3851
 -0.4033
 -3.1376 -2.7336 -2.4312 -2.1750 -1.9433 -1.7302 -1.5360 -1.3632 -1.2118 -1.0791
 -0.9619 -0.8587 -0.7686 -0.6916 -0.6272 -0.5072 -0.4179 -0.3459 -0.2947
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.2821 -2.9044 -2.5612 -2.2661 -2.0036 -1.7711 -1.5900 -1.4378 -1.3125 -1.2016
 -1.0969 -0.9989 -0.9077 -0.8229 -0.7443 -0.5748 -0.4442 -0.3479 -0.2781
 -3.0365 -2.8915 -2.5602 -2.2524 -1.9820 -1.7453 -1.5557 -1.4021 -1.2746 -1.1633
 -1.0603 -0.9646 -0.8755 -0.7930 -0.7168 -0.5554 -0.4337 -0.3453 -0.2824 -0.2380
 -2.8177 -2.7757 -2.5608 -2.2680 -1.9919 -1.7467 -1.5450 -1.3825 -1.2509 -1.1389
 -1.0374 -0.9437 -0.8567 -0.7763 -0.7023 -0.5466 -0.4302 -0.3464 -0.2874 -0.2461
 -0.2187
 -2.6574 -2.4653 -2.4183 -2.2711 -2.0177 -1.7719 -1.5566 -1.3798 -1.2388 -1.1231
 -1.0222 -0.9299 -0.8448 -0.7663 -0.6943 -0.5431 -0.4304 -0.3494 -0.2927 -0.2536
 -0.2281 -0.2124
 -2.6472 -2.3687 -2.1722 -2.0835 -2.0027 -1.8007 -1.5850 -1.3949 -1.2393 -1.1146
 -1.0116 -0.9200 -0.8362 -0.7593 -0.6889 -0.5418 -0.4321 -0.3529 -0.2978 -0.2602
 -0.2362 -0.2221 -0.2142 -0.2104
 -2.6836 -2.3758 -2.1225 -1.9289 -1.8006 -1.7246 -1.6030 -1.4233 -1.2557 -1.1166
 -1.0053 -0.9126 -0.8292 -0.7533 -0.6842 -0.5406 -0.4336 -0.3560 -0.3018 -0.2654
 -0.2427 -0.2303 -0.2243 -0.2224 -0.2238 -0.2297 -0.2415 -0.2602 -0.2851 -0.3113
 -2.7478 -2.4215 -2.1431 -1.9114 -1.7256 -1.5817 -1.4754 -1.3898 -1.2737 -1.1327
 -1.0076 -0.9078 -0.8235 -0.7479 -0.6796 -0.5385 -0.4339 -0.3577 -0.3041 -0.2686
 -0.2470 -0.2363 -0.2328 -0.2332 -0.2364 -0.2426 -0.2523 -0.2668 -0.2878 -0.3155
 -0.3452
 -2.8316 -2.4933 -2.1964 -1.9427 -1.7303 -1.5545 -1.4097 -1.2895 -1.1925 -1.1081
 -1.0131 -0.9090 -0.8198 -0.7433 -0.6749 -0.5351 -0.4324 -0.3575 -0.3043 -0.2693
 -0.2487 -0.2397 -0.2389 -0.2424 -0.2483 -0.2561 -0.2664 -0.2792 -0.2962 -0.3195
 -0.3502
 -2.9252 -2.5778 -2.2703 -1.9991 -1.7667 -1.5713 -1.4070 -1.2674 -1.1471 -1.0441
 -0.9578 -0.8822 -0.8077 -0.7363 -0.6687 -0.5294 -0.4279 -0.3540 -0.3015 -0.2667
 -0.2471 -0.2397 -0.2415 -0.2487 -0.2583 -0.2690 -0.2813 -0.2947 -0.3105 -0.3304
 -0.3555
 -3.0373 -2.6748 -2.3614 -2.0808 -1.8318 -1.6181 -1.4372 -1.2833 -1.1508 -1.0350
 -0.9339 -0.8472 -0.7735 -0.7111 -0.6543 -0.5236 -0.4226 -0.3493 -0.2969 -0.2621
 -0.2427 -0.2363 -0.2401 -0.2508 -0.2646 -0.2794 -0.2948 -0.3108 -0.3279 -0.3457
 -0.3681
 -3.1743 -2.7828 -2.4592 -2.1739 -1.9166 -1.6881 -1.4905 -1.3219 -1.1773 -1.0517
 -0.9416 -0.8454 -0.7620 -0.6914 -0.6326 -0.5139 -0.4155 -0.3425 -0.2902 -0.2551
 -0.2355 -0.2294 -0.2345 -0.2479 -0.2659 -0.2853 -0.3050 -0.3246 -0.3442 -0.3644
 -0.3845
 -3.3532 -2.9076 -2.5644 -2.2717 -2.0107 -1.7749 -1.5645 -1.3808 -1.2227 -1.0860
 -0.9669 -0.8626 -0.7716 -0.6930 -0.6265 -0.5024 -0.4087 -0.3342 -0.2818
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.1719 -2.8020 -2.4819 -2.2089 -1.9555 -1.7334 -1.5613 -1.4141 -1.2859 -1.1759
 -1.0735 -0.9776 -0.8885 -0.8056 -0.7287 -0.5609 -0.4297 -0.3312 -0.2608
 -3.0946 -2.8319 -2.5004 -2.2052 -1.9465 -1.7154 -1.5342 -1.3819 -1.2530 -1.1428
 -1.0414 -0.9475 -0.8602 -0.7791 -0.7039 -0.5425 -0.4183 -0.3278 -0.2643 -0.2198
 -2.9501 -2.8197 -2.5327 -2.2322 -1.9618 -1.7224 -1.5239 -1.3650 -1.2332 -1.1216
 -1.0214 -0.9291 -0.8436 -0.7643 -0.6909 -0.5340 -0.4146 -0.3284 -0.2685 -0.2272
 -0.1994
 -2.7623 -2.5866 -2.5094 -2.2646 -1.9949 -1.7502 -1.5368 -1.3631 -1.2235 -1.1081
 -1.0081 -0.9170 -0.8330 -0.7553 -0.6835 -0.5306 -0.4145 -0.3310 -0.2732 -0.2338
 -0.2075 -0.1916
 -2.6503 -2.3878 -2.2579 -2.2106 -2.0233 -1.7859 -1.5673 -1.3786 -1.2249 -1.1013
 -0.9991 -0.9082 -0.8253 -0.7490 -0.6787 -0.5294 -0.4160 -0.3343 -0.2778 -0.2396
 -0.2146 -0.1999 -0.1924 -0.1891
 -2.6981 -2.3795 -2.1361 -1.9792 -1.9090 -1.7999 -1.6024 -1.4090 -1.2412 -1.1043
 -0.9938 -0.9017 -0.8190 -0.7436 -0.6744 -0.5283 -0.4176 -0.3374 -0.2817 -0.2443
 -0.2204 -0.2069 -0.2009 -0.1997 -0.2023 -0.2090 -0.2220 -0.2428 -0.2686 -0.2960
 -2.7882 -2.4335 -2.1460 -1.9195 -1.7532 -1.6435 -1.5632 -1.4349 -1.2707 -1.1209
 -0.9971 -0.8979 -0.8140 -0.7386 -0.6701 -0.5264 -0.4182 -0.3394 -0.2843 -0.2475
 -0.2246 -0.2123 -0.2080 -0.2087 -0.2127 -0.2199 -0.2311 -0.2475 -0.2703 -0.2991
 -0.3296
 -2.9076 -2.5264 -2.2067 -1.9446 -1.7340 -1.5691 -1.4407 -1.3411 -1.2521 -1.1405
 -1.0133 -0.9011 -0.8113 -0.7347 -0.6659 -0.5234 -0.4171 -0.3397 -0.2851 -0.2486
 -0.2265 -0.2155 -0.2131 -0.2164 -0.2227 -0.2314 -0.2429 -0.2574 -0.2765 -0.3019
 -0.3337
 -3.0398 -2.6409 -2.2991 -2.0089 -1.7686 -1.5731 -1.4145 -1.2831 -1.1725 -1.0791
 -0.9942 -0.9043 -0.8112 -0.7310 -0.6610 -0.5183 -0.4131 -0.3369 -0.2830 -0.2469
 -0.2256 -0.2159 -0.2155 -0.2215 -0.2310 -0.2424 -0.2557 -0.2711 -0.2887 -0.3105
 -0.3380
 -3.1796 -2.7723 -2.4166 -2.1076 -1.8420 -1.6204 -1.4381 -1.2868 -1.1587 -1.0474
 -0.9508 -0.8671 -0.7922 -0.7217 -0.6562 -0.5143 -0.4089 -0.3331 -0.2794 -0.2433
 -0.2222 -0.2134 -0.2146 -0.2231 -0.2360 -0.2510 -0.2672 -0.2847 -0.3035 -0.3243
 -0.3482
 -3.3417 -2.9148 -2.5442 -2.2246 -1.9433 -1.6995 -1.4939 -1.3227 -1.1788 -1.0554
 -0.9477 -0.8532 -0.7708 -0.6992 -0.6379 -0.5082 -0.4036 -0.3276 -0.2737 -0.2373
 -0.2160 -0.2076 -0.2099 -0.2205 -0.2367 -0.2556 -0.2758 -0.2965 -0.3178 -0.3399
 -0.3625
 -3.5261 -3.0683 -2.6791 -2.3489 -2.0585 -1.8024 -1.5778 -1.3860 -1.2243 -1.0870
 -0.9687 -0.8655 -0.7749 -0.6959 -0.6061 -0.5000 -0.3972 -0.3204 -0.2659
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.1127 -2.7452 -2.4351 -2.1769 -1.9251 -1.7105 -1.5370 -1.3924 -1.2645 -1.1558
 -1.0542 -0.9597 -0.8720 -0.7907 -0.7152 -0.5493 -0.4178 -0.3171 -0.2429
 -3.1473 -2.7875 -2.4583 -2.1711 -1.9212 -1.6959 -1.5134 -1.3648 -1.2354 -1.1263
 -1.0258 -0.9328 -0.8468 -0.7670 -0.6927 -0.5316 -0.4049 -0.3110 -0.2454 -0.2002
 -2.9275 -2.8223 -2.4957 -2.2023 -1.9388 -1.7040 -1.5075 -1.3507 -1.2185 -1.1077
 -1.0080 -0.9165 -0.8320 -0.7536 -0.6808 -0.5234 -0.4007 -0.3110 -0.2489 -0.2066
 -0.1784
