 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4982 -3.5510 -3.6014 -3.6457 -3.6861 -3.7137 -3.6672 -3.6495 -3.6318 -3.6272
 -3.6426 -3.6886 -3.7352 -3.7985 -3.8700 -4.0504 -4.2225 -4.4046 -4.5743
 -3.3956 -3.4556 -3.5157 -3.5758 -3.6288 -3.6672 -3.6907 -3.7008 -3.6996 -3.6902
 -3.6875 -3.7079 -3.7569 -3.8217 -3.8916 -4.0688 -4.2446 -4.4162 -4.5809 -4.7386
 -3.3907 -3.4414 -3.4941 -3.5474 -3.5992 -3.6469 -3.6870 -3.7148 -3.7331 -3.7444
 -3.7459 -3.7511 -3.7845 -3.8431 -3.9106 -4.0855 -4.2592 -4.4301 -4.5944 -4.7513
 -4.9015
 -3.4046 -3.4471 -3.4923 -3.5397 -3.5878 -3.6342 -3.6758 -3.7116 -3.7411 -3.7654
 -3.7884 -3.8003 -3.8205 -3.8670 -3.9291 -4.0996 -4.2709 -4.4405 -4.6046 -4.7612
 -4.9106 -5.0539
 -3.4399 -3.4725 -3.5088 -3.5489 -3.5918 -3.6361 -3.6790 -3.7175 -3.7513 -3.7821
 -3.8116 -3.8396 -3.8617 -3.8993 -3.9518 -4.1131 -4.2808 -4.4480 -4.6119 -4.7686
 -4.9178 -5.0605 -5.1974 -5.3295
 -3.4972 -3.5192 -3.5449 -3.5754 -3.6110 -3.6504 -3.6915 -3.7318 -3.7692 -3.8035
 -3.8367 -3.8710 -3.8995 -3.9356 -3.9827 -4.1287 -4.2905 -4.4538 -4.6163 -4.7735
 -4.9231 -5.0657 -5.2020 -5.3332 -5.4600 -5.5829 -5.7021 -5.8179 -5.9306 -6.0404
 -3.5720 -3.5873 -3.6021 -3.6215 -3.6472 -3.6789 -3.7151 -3.7535 -3.7920 -3.8290
 -3.8645 -3.9004 -3.9347 -3.9705 -4.0149 -4.1494 -4.3020 -4.4596 -4.6188 -4.7758
 -4.9263 -5.0694 -5.2058 -5.3365 -5.4623 -5.5838 -5.7015 -5.8158 -5.9273 -6.0361
 -6.1421
