 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  r   
 -0.3604 -0.3672 -0.3768 -0.3868 -0.3960 -0.4042 -0.4117 -0.4188 -0.4309 -0.4390
 -0.4442
 -1.4425 -1.3431 -1.2568 -1.1711 -1.0932 -1.0249 -0.9624 -0.9031 -0.8466 -0.7937
 -0.7454 -0.7027 -0.6653 -0.6319 -0.6006 -0.5252 -0.4554 -0.4019 -0.3673 -0.3506
 -0.3484 -0.3561 -0.3697 -0.3855 -0.4010 -0.4152 -0.4280 -0.4395 -0.4501 -0.4606
 -0.4720
 -1.3433 -1.2581 -1.1887 -1.1094 -1.0323 -0.9643 -0.9038 -0.8486 -0.7968 -0.7482
 -0.7029 -0.6621 -0.6262 -0.5950 -0.5669 -0.5066 -0.4428 -0.3918 -0.3586
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  r   
 -3.6122 -2.8472 -2.2943 -1.9479 -1.8355 -1.8568 -1.9964 -1.8437 -1.7031 -1.5684
 -1.4354 -1.3218 -1.1884 -1.0641 -0.9509 -0.7218 -0.5498 -0.4294 -0.3502
 -3.3457 -2.8966 -2.5743 -2.3076 -2.0823 -1.8979 -1.7471 -1.6204 -1.5081 -1.4029
 -1.2985 -1.1901 -1.0792 -0.9733 -0.8763 -0.6761 -0.5289 -0.4262 -0.3582 -0.3123
 -3.0045 -2.5424 -2.2031 -1.9637 -1.8076 -1.6925 -1.5810 -1.4722 -1.3723 -1.2815
 -1.1958 -1.1089 -1.0152 -0.9205 -0.8322 -0.6504 -0.5191 -0.4285 -0.3685 -0.3282
 -0.3006
 -2.8246 -2.3857 -2.0533 -1.8054 -1.6237 -1.4942 -1.4097 -1.3500 -1.2830 -1.2027
 -1.1212 -1.0447 -0.9675 -0.8850 -0.8055 -0.6360 -0.5147 -0.4324 -0.3789 -0.3428
 -0.3172 -0.2992
 -2.7025 -2.2964 -1.9829 -1.7418 -1.5564 -1.4152 -1.3086 -1.2289 -1.1722 -1.1244
 -1.0650 -0.9967 -0.9272 -0.8559 -0.7840 -0.6270 -0.5123 -0.4355 -0.3875 -0.3559
 -0.3332 -0.3167 -0.3053 -0.2981
 -2.5924 -2.2239 -1.9350 -1.7079 -1.5268 -1.3820 -1.2668 -1.1755 -1.1022 -1.0424
 -0.9922 -0.9419 -0.8869 -0.8266 -0.7633 -0.6188 -0.5094 -0.4359 -0.3920 -0.3656
 -0.3471 -0.3334 -0.3237 -0.3172 -0.3137 -0.3132 -0.3168 -0.3267 -0.3467 -0.3714
 -2.4815 -2.1495 -1.8873 -1.6775 -1.5060 -1.3636 -1.2450 -1.1470 -1.0664 -0.9985
 -0.9392 -0.8860 -0.8375 -0.7889 -0.7363 -0.6077 -0.5043 -0.4327 -0.3912 -0.3698
 -0.3568 -0.3475 -0.3408 -0.3364 -0.3340 -0.3335 -0.3357 -0.3415 -0.3537 -0.3770
 -0.4053
 -2.3702 -2.0720 -1.8348 -1.6423 -1.4823 -1.3462 -1.2289 -1.1278 -1.0420 -0.9695
 -0.9066 -0.8502 -0.7989 -0.7510 -0.7047 -0.5913 -0.4960 -0.4265 -0.3856 -0.3671
 -0.3600 -0.3565 -0.3545 -0.3537 -0.3538 -0.3549 -0.3575 -0.3621 -0.3696 -0.3848
 -0.4114
 -2.2593 -1.9918 -1.7758 -1.5991 -1.4510 -1.3228 -1.2095 -1.1090 -1.0208 -0.9445
 -0.8791 -0.8218 -0.7697 -0.7216 -0.6761 -0.5711 -0.4834 -0.4175 -0.3764 -0.3587
 -0.3557 -0.3585 -0.3625 -0.3668 -0.3711 -0.3753 -0.3800 -0.3855 -0.3926 -0.4030
 -0.4202
 -2.1585 -1.9195 -1.7211 -1.5567 -1.4178 -1.2966 -1.1882 -1.0900 -1.0016 -0.9232
 -0.8549 -0.7959 -0.7443 -0.6974 -0.6536 -0.5533 -0.4704 -0.4080 -0.3670 -0.3478
 -0.3457 -0.3526 -0.3627 -0.3733 -0.3831 -0.3921 -0.4006 -0.4087 -0.4171 -0.4268
 -0.4375
 -2.0694 -1.8546 -1.6712 -1.5165 -1.3842 -1.2684 -1.1641 -1.0687 -0.9814 -0.9022
 -0.8318 -0.7704 -0.7177 -0.6719 -0.6303 -0.5366 -0.4574 -0.3977 -0.3576 -0.3370
 -0.3335 -0.3415 -0.3555 -0.3718 -0.3880 -0.4029 -0.4166 -0.4290 -0.4406 -0.4522
 -0.4646
 -1.9911 -1.7987 -1.6299 -1.4825 -1.3545 -1.2419 -1.1404 -1.0471 -0.9610 -0.8819
 -0.8103 -0.7467 -0.6898 -0.6433 -0.6062 -0.5210 -0.4444 -0.3866 -0.3482
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  r   
 -5.2524 -4.5791 -3.9930 -3.4897 -3.0624 -2.6912 -2.3564 -2.0493 -1.7879 -1.5742
 -1.3973 -1.2465 -1.1138 -0.9980 -0.8956 -0.6856 -0.5282 -0.4140 -0.3366
 -4.7639 -4.1209 -3.5560 -3.0765 -2.6779 -2.3470 -2.0655 -1.8183 -1.6089 -1.4352
 -1.2886 -1.1599 -1.0429 -0.9377 -0.8436 -0.6521 -0.5122 -0.4123 -0.3444 -0.2994
 -4.1054 -3.5451 -3.1094 -2.7368 -2.4060 -2.1201 -1.8755 -1.6651 -1.4870 -1.3383
 -1.2128 -1.1020 -0.9986 -0.9021 -0.8143 -0.6352 -0.5057 -0.4146 -0.3534 -0.3129
 -0.2855
 -3.7072 -3.1141 -2.6595 -2.3190 -2.0702 -1.8855 -1.7176 -1.5533 -1.4003 -1.2671
 -1.1540 -1.0566 -0.9666 -0.8793 -0.7974 -0.6277 -0.5047 -0.4190 -0.3624 -0.3257
 -0.3007 -0.2833
 -3.5106 -2.9137 -2.4534 -2.1051 -1.8416 -1.6461 -1.5048 -1.4000 -1.3114 -1.2134
 -1.1121 -1.0197 -0.9379 -0.8607 -0.7852 -0.6239 -0.5055 -0.4234 -0.3701 -0.3368
 -0.3148 -0.2994 -0.2888 -0.2826
 -3.4041 -2.8188 -2.3629 -2.0156 -1.7516 -1.5494 -1.3941 -1.2743 -1.1840 -1.1184
 -1.0579 -0.9879 -0.9133 -0.8413 -0.7725 -0.6201 -0.5057 -0.4260 -0.3750 -0.3450
 -0.3268 -0.3144 -0.3057 -0.3004 -0.2981 -0.2981 -0.3030 -0.3158 -0.3367 -0.3608
 -3.3208 -2.7616 -2.3196 -1.9792 -1.7173 -1.5136 -1.3537 -1.2271 -1.1261 -1.0448
 -0.9801 -0.9272 -0.8748 -0.8174 -0.7565 -0.6140 -0.5036 -0.4257 -0.3762 -0.3489
 -0.3350 -0.3268 -0.3214 -0.3182 -0.3170 -0.3180 -0.3219 -0.3294 -0.3431 -0.3671
 -0.3956
 -3.2304 -2.7083 -2.2895 -1.9612 -1.7055 -1.5035 -1.3420 -1.2105 -1.1030 -1.0145
 -0.9403 -0.8772 -0.8238 -0.7764 -0.7283 -0.6032 -0.4984 -0.4223 -0.3735 -0.3477
 -0.3376 -0.3345 -0.3337 -0.3341 -0.3356 -0.3382 -0.3425 -0.3488 -0.3580 -0.3745
 -0.4018
 -3.1210 -2.6438 -2.2546 -1.9437 -1.6971 -1.4999 -1.3393 -1.2059 -1.0938 -0.9994
 -0.9196 -0.8512 -0.7915 -0.7394 -0.6931 -0.5840 -0.4879 -0.4150 -0.3668 -0.3415
 -0.3339 -0.3358 -0.3407 -0.3462 -0.3518 -0.3575 -0.3638 -0.3709 -0.3797 -0.3928
 -0.4103
 -3.0010 -2.5789 -2.2234 -1.9317 -1.6947 -1.5021 -1.3428 -1.2087 -1.0939 -0.9951
 -0.9100 -0.8371 -0.7738 -0.7183 -0.6689 -0.5635 -0.4745 -0.4057 -0.3584 -0.3324
 -0.3250 -0.3301 -0.3404 -0.3519 -0.3630 -0.3733 -0.3833 -0.3930 -0.4031 -0.4145
 -0.4268
 -2.8729 -2.5048 -2.1873 -1.9188 -1.6946 -1.5070 -1.3488 -1.2136 -1.0968 -0.9948
 -0.9056 -0.8280 -0.7611 -0.7031 -0.6521 -0.5456 -0.4601 -0.3943 -0.3487 -0.3221
 -0.3136 -0.3193 -0.3331 -0.3501 -0.3672 -0.3833 -0.3984 -0.4123 -0.4255 -0.4387
 -0.4527
 -2.7538 -2.4288 -2.1465 -1.9031 -1.6948 -1.5152 -1.3590 -1.2225 -1.1026 -0.9972
 -0.9043 -0.8227 -0.7470 -0.6863 -0.6427 -0.5303 -0.4447 -0.3808 -0.3377
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  r   
 -6.2149 -5.6545 -5.1283 -4.6330 -4.1564 -3.6606 -3.1085 -2.5158 -2.0310 -1.6666
 -1.4043 -1.2139 -1.0673 -0.9490 -0.8486 -0.6494 -0.5019 -0.3934 -0.3167
 -5.8680 -5.2555 -4.6834 -4.1586 -3.6777 -3.2192 -2.7382 -2.2659 -1.8701 -1.5600
 -1.3263 -1.1518 -1.0170 -0.9066 -0.8123 -0.6252 -0.4894 -0.3919 -0.3238 -0.2782
 -5.5339 -4.9320 -4.3573 -3.8255 -3.3450 -2.9128 -2.5012 -2.1068 -1.7686 -1.4950
 -1.2812 -1.1173 -0.9890 -0.8838 -0.7937 -0.6147 -0.4858 -0.3945 -0.3315 -0.2897
 -0.2624
 -4.9310 -4.3931 -3.9290 -3.4951 -3.0767 -2.6836 -2.3218 -1.9870 -1.6930 -1.4477
 -1.2505 -1.0952 -0.9723 -0.8712 -0.7844 -0.6116 -0.4870 -0.3992 -0.3394 -0.3003
 -0.2754 -0.2591
 -4.4972 -3.8983 -3.3972 -2.9843 -2.6514 -2.3808 -2.1248 -1.8653 -1.6201 -1.4050
 -1.2243 -1.0773 -0.9593 -0.8623 -0.7787 -0.6112 -0.4897 -0.4041 -0.3466 -0.3096
 -0.2871 -0.2728 -0.2637 -0.2591
 -4.3016 -3.6314 -3.0829 -2.6499 -2.3075 -2.0350 -1.8165 -1.6383 -1.4857 -1.3379
 -1.1926 -1.0598 -0.9467 -0.8531 -0.7729 -0.6107 -0.4919 -0.4079 -0.3518 -0.3168
 -0.2966 -0.2851 -0.2781 -0.2746 -0.2743 -0.2776 -0.2849 -0.2994 -0.3218 -0.3462
 -4.2371 -3.5385 -2.9582 -2.4994 -2.1443 -1.8669 -1.6453 -1.4646 -1.3169 -1.2004
 -1.1077 -1.0203 -0.9302 -0.8429 -0.7651 -0.6084 -0.4923 -0.4096 -0.3546 -0.3210
 -0.3031 -0.2949 -0.2912 -0.2899 -0.2909 -0.2943 -0.3006 -0.3108 -0.3271 -0.3522
 -0.3806
 -4.2065 -3.5113 -2.9194 -2.4442 -2.0748 -1.7898 -1.5662 -1.3869 -1.2401 -1.1193
 -1.0207 -0.9426 -0.8786 -0.8164 -0.7524 -0.6034 -0.4901 -0.4087 -0.3542 -0.3216
 -0.3056 -0.3007 -0.3010 -0.3035 -0.3072 -0.3122 -0.3191 -0.3281 -0.3405 -0.3588
 -0.3870
 -4.1485 -3.4821 -2.9022 -2.4272 -2.0520 -1.7609 -1.5337 -1.3525 -1.2053 -1.0836
 -0.9820 -0.8970 -0.8264 -0.7685 -0.7175 -0.5922 -0.4837 -0.4040 -0.3501 -0.3180
 -0.3033 -0.3014 -0.3063 -0.3135 -0.3214 -0.3295 -0.3384 -0.3482 -0.3598 -0.3754
 -0.3950
 -4.0616 -3.4445 -2.8927 -2.4331 -2.0609 -1.7650 -1.5336 -1.3491 -1.1990 -1.0742
 -0.9692 -0.8803 -0.8045 -0.7400 -0.6854 -0.5732 -0.4741 -0.3973 -0.3439 -0.3115
 -0.2970 -0.2967 -0.3055 -0.3179 -0.3309 -0.3435 -0.3560 -0.3683 -0.3811 -0.3952
 -0.4120
 -3.9355 -3.3766 -2.8707 -2.4379 -2.0771 -1.7851 -1.5511 -1.3624 -1.2084 -1.0798
 -0.9705 -0.8768 -0.7966 -0.7277 -0.6685 -0.5524 -0.4606 -0.3871 -0.3352 -0.3026
 -0.2876 -0.2877 -0.2988 -0.3157 -0.3342 -0.3523 -0.3696 -0.3859 -0.4016 -0.4175
 -0.4341
 -3.7828 -3.2835 -2.8310 -2.4351 -2.0978 -1.8153 -1.5816 -1.3888 -1.2294 -1.0957
 -0.9816 -0.8831 -0.7977 -0.7241 -0.6668 -0.5298 -0.4432 -0.3734 -0.3240
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  r   
 -6.4420 -5.9460 -5.4847 -5.0552 -4.6535 -4.1959 -3.5938 -2.8535 -2.2228 -1.7559
 -1.4339 -1.2136 -1.0546 -0.9309 -0.8282 -0.6313 -0.4870 -0.3812 -0.3044
 -6.1298 -5.5854 -5.0785 -4.6124 -4.1793 -3.7357 -3.1900 -2.5932 -2.0719 -1.6668
 -1.3716 -1.1632 -1.0121 -0.8951 -0.7985 -0.6113 -0.4764 -0.3796 -0.3116 -0.2653
 -5.8979 -5.3307 -4.7937 -4.2935 -3.8351 -3.4002 -2.9284 -2.4297 -1.9840 -1.6214
 -1.3443 -1.1410 -0.9921 -0.8778 -0.7841 -0.6033 -0.4741 -0.3826 -0.3190 -0.2760
 -0.2483
 -5.5051 -5.0059 -4.5129 -4.0333 -3.5752 -3.1451 -2.7292 -2.3058 -1.9183 -1.5918
 -1.3315 -1.1328 -0.9841 -0.8703 -0.7782 -0.6018 -0.4760 -0.3874 -0.3266 -0.2860
 -0.2603 -0.2441
 -5.0853 -4.4944 -3.9815 -3.6060 -3.2576 -2.9056 -2.5447 -2.1885 -1.8548 -1.5633
 -1.3216 -1.1295 -0.9814 -0.8673 -0.7758 -0.6028 -0.4794 -0.3925 -0.3336 -0.2948
 -0.2709 -0.2565 -0.2480 -0.2441
 -4.7494 -4.0473 -3.5326 -3.1171 -2.7765 -2.4879 -2.2354 -1.9932 -1.7494 -1.5140
 -1.3028 -1.1243 -0.9795 -0.8655 -0.7743 -0.6038 -0.4825 -0.3967 -0.3389 -0.3016
 -0.2795 -0.2675 -0.2609 -0.2582 -0.2590 -0.2629 -0.2719 -0.2883 -0.3116 -0.3364
 -4.5728 -3.8959 -3.3209 -2.8548 -2.4843 -2.1844 -1.9328 -1.7150 -1.5292 -1.3742
 -1.2351 -1.1000 -0.9730 -0.8628 -0.7719 -0.6034 -0.4840 -0.3991 -0.3420 -0.3059
 -0.2855 -0.2759 -0.2724 -0.2720 -0.2741 -0.2788 -0.2867 -0.2983 -0.3162 -0.3422
 -0.3706
 -4.5688 -3.8682 -3.2531 -2.7466 -2.3446 -2.0286 -1.7751 -1.5646 -1.3856 -1.2346
 -1.1123 -1.0157 -0.9314 -0.8482 -0.7666 -0.6008 -0.4832 -0.3992 -0.3423 -0.3070
 -0.2880 -0.2809 -0.2809 -0.2841 -0.2890 -0.2953 -0.3035 -0.3142 -0.3282 -0.3481
 -0.3769
 -4.5596 -3.8665 -3.2426 -2.7144 -2.2896 -1.9569 -1.6957 -1.4862 -1.3134 -1.1684
 -1.0462 -0.9453 -0.8641 -0.7981 -0.7383 -0.5938 -0.4785 -0.3957 -0.3393 -0.3043
 -0.2865 -0.2816 -0.2852 -0.2929 -0.3017 -0.3112 -0.3215 -0.3329 -0.3461 -0.3625
 -0.3844
 -4.5163 -3.8630 -3.2525 -2.7244 -2.2896 -1.9437 -1.6734 -1.4583 -1.2849 -1.1414
 -1.0206 -0.9184 -0.8323 -0.7606 -0.7013 -0.5790 -0.4718 -0.3904 -0.3343 -0.2991
 -0.2814 -0.2779 -0.2844 -0.2965 -0.3103 -0.3240 -0.3379 -0.3516 -0.3660 -0.3819
 -0.4003
 -4.4279 -3.8182 -3.2489 -2.7399 -2.3110 -1.9616 -1.6832 -1.4614 -1.2834 -1.1373
 -1.0146 -0.9104 -0.8213 -0.7454 -0.6809 -0.5578 -0.4602 -0.3821 -0.3268 -0.2914
 -0.2734 -0.2702 -0.2786 -0.2943 -0.3130 -0.3319 -0.3504 -0.3681 -0.3853 -0.4027
 -0.4210
 -4.3067 -3.7448 -3.2197 -2.7462 -2.3380 -1.9955 -1.7148 -1.4870 -1.3023 -1.1507
 -1.0237 -0.9155 -0.8224 -0.7424 -0.6771 -0.5302 -0.4437 -0.3708 -0.3168
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  r   
 -6.5587 -6.1067 -5.6932 -5.3222 -5.0161 -4.6422 -4.0524 -3.2230 -2.4539 -1.8759
 -1.4880 -1.2293 -1.0508 -0.9183 -0.8128 -0.6138 -0.4714 -0.3674 -0.2916
 -6.2634 -5.7695 -5.3186 -4.9173 -4.5595 -4.1858 -3.6461 -2.9636 -2.3175 -1.8050
 -1.4393 -1.1894 -1.0157 -0.8880 -0.7868 -0.5970 -0.4622 -0.3661 -0.2980 -0.2509
 -6.0760 -5.5533 -5.0663 -4.6247 -4.2293 -3.8482 -3.3738 -2.7996 -2.2457 -1.7814
 -1.4304 -1.1800 -1.0041 -0.8760 -0.7761 -0.5910 -0.4607 -0.3688 -0.3050 -0.2610
 -0.2325
 -5.8616 -5.3527 -4.8637 -4.4038 -3.9777 -3.5795 -3.1607 -2.6726 -2.1922 -1.7727
 -1.4378 -1.1871 -1.0060 -0.8745 -0.7737 -0.5910 -0.4633 -0.3736 -0.3121 -0.2703
 -0.2434 -0.2270
 -5.3668 -4.9278 -4.5304 -4.1431 -3.7533 -3.3614 -2.9705 -2.5545 -2.1380 -1.7618
 -1.4475 -1.2005 -1.0153 -0.8787 -0.7755 -0.5933 -0.4674 -0.3788 -0.3186 -0.2785
 -0.2530 -0.2381 -0.2299 -0.2267
 -4.9602 -4.4275 -3.9910 -3.6342 -3.3276 -3.0401 -2.7374 -2.4033 -2.0592 -1.7339
 -1.4485 -1.2126 -1.0268 -0.8860 -0.7792 -0.5959 -0.4713 -0.3833 -0.3239 -0.2850
 -0.2609 -0.2477 -0.2413 -0.2392 -0.2410 -0.2467 -0.2575 -0.2751 -0.2995 -0.3249
 -4.8007 -4.1880 -3.6676 -3.2431 -2.8982 -2.6057 -2.3424 -2.0938 -1.8566 -1.6294
 -1.4103 -1.2081 -1.0347 -0.8936 -0.7836 -0.5975 -0.4739 -0.3865 -0.3273 -0.2892
 -0.2665 -0.2550 -0.2510 -0.2514 -0.2545 -0.2605 -0.2697 -0.2833 -0.3031 -0.3301
 -0.3589
 -4.7931 -4.1317 -3.5467 -3.0571 -2.6620 -2.3417 -2.0723 -1.8334 -1.6165 -1.4271
 -1.2697 -1.1358 -1.0113 -0.8928 -0.7870 -0.5976 -0.4743 -0.3876 -0.3283 -0.2907
 -0.2691 -0.2595 -0.2583 -0.2618 -0.2676 -0.2753 -0.2852 -0.2975 -0.3134 -0.3352
 -0.3648
 -4.8275 -4.1506 -3.5317 -2.9964 -2.5564 -2.2043 -1.9211 -1.6858 -1.4832 -1.3058
 -1.1539 -1.0294 -0.9304 -0.8473 -0.7693 -0.5945 -0.4713 -0.3852 -0.3262 -0.2888
 -0.2682 -0.2604 -0.2621 -0.2693 -0.2789 -0.2896 -0.3014 -0.3146 -0.3296 -0.3479
 -0.3716
 -4.8359 -4.1870 -3.5627 -3.0076 -2.5381 -2.1582 -1.8564 -1.6145 -1.4158 -1.2479
 -1.1039 -0.9813 -0.8793 -0.7964 -0.7284 -0.5864 -0.4672 -0.3814 -0.3224 -0.2847
 -0.2644 -0.2578 -0.2616 -0.2724 -0.2862 -0.3010 -0.3162 -0.3316 -0.3478 -0.3655
 -0.3859
 -4.7962 -4.1803 -3.5886 -3.0359 -2.5590 -2.1638 -1.8453 -1.5922 -1.3892 -1.2222
 -1.0819 -0.9621 -0.8600 -0.7736 -0.7013 -0.5662 -0.4590 -0.3750 -0.3162 -0.2782
 -0.2577 -0.2515 -0.2568 -0.2704 -0.2884 -0.3078 -0.3274 -0.3465 -0.3654 -0.3847
 -0.4049
 -4.7187 -4.1367 -3.5775 -3.0580 -2.5922 -2.1967 -1.8704 -1.6071 -1.3950 -1.2229
 -1.0803 -0.9598 -0.8565 -0.7679 -0.6880 -0.5339 -0.4467 -0.3660 -0.3076
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  r   
 -6.6105 -6.1936 -5.8211 -5.5008 -5.2728 -4.9772 -4.4327 -3.5863 -2.7273 -2.0451
 -1.5793 -1.2722 -1.0657 -0.9186 -0.8054 -0.6009 -0.4578 -0.3542 -0.2793
 -6.3229 -5.8670 -5.4619 -5.1170 -4.8279 -4.5334 -4.0490 -3.3435 -2.6049 -1.9870
 -1.5433 -1.2420 -1.0375 -0.8930 -0.7834 -0.5867 -0.4502 -0.3532 -0.2851 -0.2372
 -6.1545 -5.6676 -5.2245 -4.8374 -4.5105 -4.2056 -3.7799 -3.1850 -2.5481 -1.9832
 -1.5514 -1.2459 -1.0349 -0.8867 -0.7764 -0.5826 -0.4496 -0.3562 -0.2917 -0.2470
 -0.2173
 -6.0174 -5.5224 -5.0586 -4.6375 -4.2660 -3.9344 -3.5618 -3.0564 -2.5072 -1.9955
 -1.5790 -1.2688 -1.0481 -0.8922 -0.7781 -0.5840 -0.4528 -0.3610 -0.2986 -0.2559
 -0.2276 -0.2104
 -5.7215 -5.2887 -4.8655 -4.4599 -4.0763 -3.7157 -3.3624 -2.9352 -2.4603 -2.0028
 -1.6095 -1.3001 -1.0705 -0.9052 -0.7850 -0.5878 -0.4577 -0.3665 -0.3049 -0.2637
 -0.2367 -0.2206 -0.2121 -0.2086
 -5.2174 -4.7789 -4.4209 -4.1122 -3.8153 -3.5045 -3.1676 -2.8010 -2.3957 -1.9927
 -1.6305 -1.3304 -1.0969 -0.9231 -0.7954 -0.5921 -0.4625 -0.3718 -0.3103 -0.2700
 -0.2443 -0.2294 -0.2223 -0.2203 -0.2224 -0.2289 -0.2406 -0.2598 -0.2850 -0.3111
 -4.9569 -4.4220 -3.9801 -3.6274 -3.3397 -3.0865 -2.8392 -2.5655 -2.2583 -1.9359
 -1.6252 -1.3499 -1.1216 -0.9431 -0.8081 -0.5959 -0.4662 -0.3758 -0.3142 -0.2744
 -0.2498 -0.2363 -0.2310 -0.2310 -0.2345 -0.2412 -0.2512 -0.2662 -0.2877 -0.3155
 -0.3448
 -4.9049 -4.3031 -3.7795 -3.3464 -2.9969 -2.7077 -2.4516 -2.2048 -1.9595 -1.7283
 -1.5143 -1.3130 -1.1246 -0.9586 -0.8220 -0.5993 -0.4681 -0.3779 -0.3162 -0.2764
 -0.2528 -0.2408 -0.2375 -0.2401 -0.2461 -0.2543 -0.2652 -0.2786 -0.2961 -0.3196
 -0.3502
 -4.9495 -4.3173 -3.7383 -3.2380 -2.8241 -2.4872 -2.2074 -1.9611 -1.7323 -1.5195
 -1.3320 -1.1759 -1.0454 -0.9293 -0.8197 -0.6006 -0.4666 -0.3767 -0.3151 -0.2754
 -0.2526 -0.2422 -0.2411 -0.2467 -0.2558 -0.2669 -0.2797 -0.2941 -0.3107 -0.3305
 -0.3560
 -5.0120 -4.3827 -3.7830 -3.2413 -2.7764 -2.3940 -2.0833 -1.8266 -1.6064 -1.4108
 -1.2366 -1.0861 -0.9618 -0.8613 -0.7778 -0.6002 -0.4649 -0.3743 -0.3125 -0.2724
 -0.2498 -0.2405 -0.2413 -0.2495 -0.2622 -0.2769 -0.2928 -0.3094 -0.3270 -0.3464
 -0.3685
 -5.0248 -4.4247 -3.8373 -3.2834 -2.7932 -2.3779 -2.0384 -1.7641 -1.5392 -1.3502
 -1.1870 -1.0455 -0.9239 -0.8222 -0.7386 -0.5828 -0.4606 -0.3696 -0.3074 -0.2670
 -0.2441 -0.2354 -0.2376 -0.2480 -0.2640 -0.2827 -0.3026 -0.3226 -0.3429 -0.3638
 -0.3858
 -4.9933 -4.4217 -3.8611 -3.3266 -2.8339 -2.4058 -2.0475 -1.7553 -1.5190 -1.3261
 -1.1652 -1.0281 -0.9101 -0.8089 -0.7021 -0.5484 -0.4537 -0.3626 -0.2998
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  r   
 -6.6114 -6.2273 -5.8947 -5.6237 -5.4029 -5.1644 -4.6804 -3.8460 -2.9756 -2.2164
 -1.6798 -1.3238 -1.0861 -0.9191 -0.7963 -0.5831 -0.4391 -0.3358 -0.2613
 -6.3300 -5.9082 -5.5459 -5.2545 -5.0238 -4.7876 -4.3432 -3.6411 -2.8673 -2.1708
 -1.6553 -1.3024 -1.0639 -0.8984 -0.7770 -0.5706 -0.4320 -0.3343 -0.2659 -0.2177
 -6.1713 -5.7142 -5.3107 -4.9747 -4.7090 -4.4687 -4.0914 -3.5033 -2.8282 -2.1861
 -1.6802 -1.3196 -1.0707 -0.8983 -0.7737 -0.5675 -0.4316 -0.3367 -0.2715 -0.2264
 -0.1959
