 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F1500W
 -4.1940 -4.3406 -4.4811 -4.6156 -4.7446 -4.8690 -4.9897 -5.1070 -5.2208 -5.3306
 -1.9420 -2.0507 -2.1553 -2.2578 -2.3590 -2.4590 -2.5566 -2.6506 -2.7408 -2.8282
 -2.9141 -2.9972 -3.0750 -3.1446 -3.2058 -3.3722 -3.5522 -3.7255 -3.8901 -4.0471
 -4.1987 -4.3454 -4.4861 -4.6208 -4.7497 -4.8737 -4.9936 -5.1099 -5.2229 -5.3321
 -5.4381
 -1.9448 -2.0532 -2.1566 -2.2566 -2.3546 -2.4515 -2.5469 -2.6399 -2.7302 -2.8170
 -2.9006 -2.9824 -3.0620 -3.1368 -3.2052 -3.3772 -3.5546 -3.7282 -3.8932 -4.0505
 -4.2029 -4.3484 -4.4894 -4.6243 -4.7534 -4.8773 -4.9968 -5.1125 -5.2246 -5.3331
 -5.4380
 -1.9468 -2.0575 -2.1607 -2.2601 -2.3566 -2.4512 -2.5442 -2.6353 -2.7244 -2.8108
 -2.8939 -2.9739 -3.0511 -3.1250 -3.1941 -3.3760 -3.5586 -3.7320 -3.8976 -4.0553
 -4.2066 -4.3531 -4.4943 -4.6297 -4.7592 -4.8833 -5.0027 -5.1178 -5.2292 -5.3376
 -5.4424
 -1.9499 -2.0592 -2.1620 -2.2613 -2.3575 -2.4511 -2.5426 -2.6318 -2.7192 -2.8045
 -2.8871 -2.9669 -3.0434 -3.1167 -3.1853 -3.3619 -3.5553 -3.7317 -3.8977 -4.0557
 -4.2069 -4.3532 -4.4944 -4.6302 -4.7602 -4.8847 -5.0043 -5.1193 -5.2304 -5.3381
 -5.4450
 -1.9569 -2.0619 -2.1636 -2.2622 -2.3581 -2.4515 -2.5422 -2.6304 -2.7164 -2.8004
 -2.8821 -2.9615 -3.0381 -3.1115 -3.1811 -3.3505 -3.5430 -3.7285 -3.8968 -4.0552
 -4.2065 -4.3524 -4.4936 -4.6297 -4.7603 -4.8854 -5.0055 -5.1209 -5.2320 -5.3395
 -5.4436
 -1.9704 -2.0704 -2.1687 -2.2652 -2.3597 -2.4522 -2.5424 -2.6299 -2.7150 -2.7978
 -2.8785 -2.9572 -3.0335 -3.1073 -3.1815 -3.3418 -3.5217 -3.7224 -3.8949
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8970 -1.9900 -2.0749 -2.1525 -2.2223 -2.2921 -2.3701 -2.4603 -2.5556 -2.6509
 -2.7431 -2.8310 -2.9147 -2.9949 -3.0723 -3.2572 -3.4323 -3.6006 -3.7642
 -1.9547 -2.0559 -2.1487 -2.2326 -2.3087 -2.3779 -2.4451 -2.5277 -2.6157 -2.7050
 -2.7930 -2.8781 -2.9600 -3.0394 -3.1171 -3.3046 -3.4821 -3.6514 -3.8147 -3.9732
 -1.9844 -2.0916 -2.1906 -2.2805 -2.3609 -2.4317 -2.4948 -2.5717 -2.6552 -2.7408
 -2.8260 -2.9091 -2.9891 -3.0671 -3.1441 -3.3327 -3.5121 -3.6827 -3.8459 -4.0029
 -4.1547
 -1.9928 -2.1063 -2.2114 -2.3077 -2.3945 -2.4706 -2.5342 -2.6045 -2.6842 -2.7669
 -2.8499 -2.9314 -3.0099 -3.0861 -3.1615 -3.3496 -3.5302 -3.7018 -3.8653 -4.0218
 -4.1729 -4.3187
 -1.9720 -2.0935 -2.2084 -2.3149 -2.4117 -2.4963 -2.5675 -2.6326 -2.7081 -2.7880
 -2.8690 -2.9491 -3.0265 -3.1010 -3.1743 -3.3598 -3.5412 -3.7135 -3.8775 -4.0340
 -4.1845 -4.3300 -4.4700 -4.6047
 -1.9490 -2.0654 -2.1798 -2.2914 -2.3983 -2.4979 -2.5847 -2.6552 -2.7280 -2.8057
 -2.8852 -2.9643 -3.0411 -3.1144 -3.1855 -3.3665 -3.5478 -3.7207 -3.8852 -4.0420
 -4.1922 -4.3373 -4.4772 -4.6118 -4.7412 -4.8662 -4.9874 -5.1054 -5.2200 -5.3308
 -1.9411 -2.0522 -2.1606 -2.2673 -2.3725 -2.4745 -2.5700 -2.6547 -2.7329 -2.8129
 -2.8940 -2.9744 -3.0524 -3.1261 -3.1968 -3.3717 -3.5517 -3.7252 -3.8902 -4.0473
 -4.1975 -4.3422 -4.4819 -4.6164 -4.7457 -4.8702 -4.9907 -5.1077 -5.2215 -5.3319
 -5.4383
 -1.9432 -2.0516 -2.1558 -2.2574 -2.3577 -2.4567 -2.5527 -2.6426 -2.7258 -2.8064
 -2.8877 -2.9700 -3.0515 -3.1303 -3.2046 -3.3770 -3.5542 -3.7279 -3.8933 -4.0507
 -4.2011 -4.3456 -4.4850 -4.6195 -4.7488 -4.8732 -4.9933 -5.1095 -5.2224 -5.3322
 -5.4405
 -1.9491 -2.0586 -2.1612 -2.2596 -2.3558 -2.4508 -2.5444 -2.6351 -2.7219 -2.8044
 -2.8843 -2.9633 -3.0424 -3.1217 -3.1997 -3.3840 -3.5585 -3.7320 -3.8980 -4.0558
 -4.2064 -4.3507 -4.4899 -4.6245 -4.7540 -4.8786 -4.9986 -5.1144 -5.2267 -5.3359
 -5.4418
 -1.9537 -2.0631 -2.1659 -2.2635 -2.3576 -2.4496 -2.5403 -2.6295 -2.7167 -2.8009
 -2.8819 -2.9601 -3.0364 -3.1116 -3.1866 -3.3762 -3.5599 -3.7322 -3.8984 -4.0566
 -4.2073 -4.3515 -4.4904 -4.6249 -4.7546 -4.8795 -4.9997 -5.1154 -5.2273 -5.3358
 -5.4411
 -1.9541 -2.0646 -2.1685 -2.2667 -2.3606 -2.4515 -2.5405 -2.6280 -2.7140 -2.7982
 -2.8799 -2.9589 -3.0350 -3.1086 -3.1805 -3.3623 -3.5534 -3.7322 -3.8984 -4.0568
 -4.2076 -4.3518 -4.4905 -4.6248 -4.7547 -4.8800 -5.0006 -5.1165 -5.2284 -5.3366
 -5.4414
 -1.9543 -2.0644 -2.1687 -2.2679 -2.3622 -2.4533 -2.5419 -2.6284 -2.7134 -2.7967
 -2.8782 -2.9575 -3.0342 -3.1081 -3.1814 -3.3423 -3.5390 -3.7320 -3.8980
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8827 -1.9734 -2.0564 -2.1334 -2.2054 -2.2775 -2.3547 -2.4415 -2.5383 -2.6363
 -2.7322 -2.8240 -2.9110 -2.9936 -3.0725 -3.2575 -3.4315 -3.5987 -3.7610
 -1.9459 -2.0450 -2.1358 -2.2181 -2.2931 -2.3618 -2.4276 -2.5078 -2.5956 -2.6868
 -2.7784 -2.8678 -2.9539 -3.0365 -3.1160 -3.3046 -3.4816 -3.6506 -3.8134 -3.9707
 -1.9803 -2.0855 -2.1825 -2.2703 -2.3489 -2.4179 -2.4789 -2.5525 -2.6344 -2.7207
 -2.8086 -2.8958 -2.9807 -3.0626 -3.1421 -3.3324 -3.5116 -3.6820 -3.8452 -4.0018
 -4.1529
 -1.9959 -2.1065 -2.2089 -2.3025 -2.3865 -2.4595 -2.5201 -2.5866 -2.6639 -2.7460
 -2.8305 -2.9155 -2.9988 -3.0797 -3.1585 -3.3490 -3.5297 -3.7011 -3.8648 -4.0214
 -4.1718 -4.3172
 -1.9891 -2.1074 -2.2173 -2.3184 -2.4097 -2.4900 -2.5566 -2.6164 -2.6887 -2.7671
 -2.8485 -2.9310 -3.0126 -3.0923 -3.1699 -3.3590 -3.5405 -3.7128 -3.8770 -4.0338
 -4.1840 -4.3288 -4.4685 -4.6029
 -1.9593 -2.0797 -2.1971 -2.3091 -2.4128 -2.5055 -2.5833 -2.6450 -2.7118 -2.7864
 -2.8648 -2.9448 -3.0246 -3.1029 -3.1792 -3.3655 -3.5471 -3.7200 -3.8847 -4.0418
 -4.1920 -4.3364 -4.4756 -4.6099 -4.7392 -4.8643 -4.9859 -5.1042 -5.2191 -5.3300
 -1.9431 -2.0568 -2.1685 -2.2788 -2.3864 -2.4892 -2.5832 -2.6600 -2.7285 -2.8020
 -2.8789 -2.9574 -3.0359 -3.1131 -3.1880 -3.3703 -3.5510 -3.7246 -3.8896 -4.0471
 -4.1974 -4.3415 -4.4802 -4.6143 -4.7435 -4.8681 -4.9890 -5.1063 -5.2204 -5.3311
 -5.4378
 -1.9410 -2.0504 -2.1564 -2.2606 -2.3637 -2.4650 -2.5619 -2.6493 -2.7260 -2.8017
 -2.8808 -2.9616 -3.0420 -3.1206 -3.1964 -3.3752 -3.5536 -3.7273 -3.8929 -4.0505
 -4.2010 -4.3450 -4.4833 -4.6170 -4.7462 -4.8707 -4.9910 -5.1076 -5.2210 -5.3310
 -5.4375
 -1.9483 -2.0562 -2.1592 -2.2588 -2.3566 -2.4534 -2.5484 -2.6385 -2.7219 -2.7999
 -2.8771 -2.9560 -3.0368 -3.1180 -3.1978 -3.3829 -3.5580 -3.7316 -3.8976 -4.0556
 -4.2063 -4.3502 -4.4884 -4.6219 -4.7511 -4.8757 -4.9960 -5.1122 -5.2249 -5.3345
 -5.4408
 -1.9542 -2.0627 -2.1651 -2.2626 -2.3569 -2.4495 -2.5409 -2.6301 -2.7160 -2.7976
 -2.8758 -2.9525 -3.0292 -3.1068 -3.1854 -3.3804 -3.5598 -3.7319 -3.8982 -4.0564
 -4.2071 -4.3511 -4.4891 -4.6225 -4.7516 -4.8763 -4.9967 -5.1128 -5.2251 -5.3340
 -5.4397
 -1.9567 -2.0669 -2.1706 -2.2681 -2.3613 -2.4515 -2.5400 -2.6271 -2.7125 -2.7955
 -2.8756 -2.9531 -3.0285 -3.1030 -3.1773 -3.3671 -3.5575 -3.7323 -3.8983 -4.0568
 -4.2076 -4.3516 -4.4896 -4.6228 -4.7518 -4.8768 -4.9974 -5.1137 -5.2258 -5.3344
 -5.4342
 -1.9558 -2.0675 -2.1725 -2.2714 -2.3650 -2.4548 -2.5421 -2.6276 -2.7118 -2.7944
 -2.8752 -2.9538 -3.0298 -3.1037 -3.1735 -3.3430 -3.5511 -3.7328 -3.8979
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8675 -1.9552 -2.0375 -2.1143 -2.1856 -2.2570 -2.3341 -2.4219 -2.5210 -2.6218
 -2.7207 -2.8158 -2.9059 -2.9910 -3.0716 -3.2576 -3.4303 -3.5964 -3.7665
 -1.9359 -2.0330 -2.1217 -2.2027 -2.2767 -2.3443 -2.4088 -2.4866 -2.5751 -2.6686
 -2.7636 -2.8568 -2.9466 -3.0322 -3.1139 -3.3042 -3.4807 -3.6490 -3.8115 -3.9683
 -1.9746 -2.0779 -2.1728 -2.2586 -2.3354 -2.4029 -2.4624 -2.5322 -2.6130 -2.7004
 -2.7911 -2.8821 -2.9711 -3.0567 -3.1388 -3.3316 -3.5108 -3.6807 -3.8439 -4.0006
 -4.1512
 -1.9953 -2.1036 -2.2038 -2.2950 -2.3766 -2.4474 -2.5060 -2.5685 -2.6431 -2.7248
 -2.8111 -2.8993 -2.9868 -3.0719 -3.1540 -3.3478 -3.5288 -3.6999 -3.8637 -4.0206
 -4.1709 -4.3158
 -1.9995 -2.1136 -2.2195 -2.3169 -2.4047 -2.4817 -2.5450 -2.6012 -2.6697 -2.7462
 -2.8280 -2.9128 -2.9982 -3.0822 -3.1638 -3.3575 -3.5396 -3.7117 -3.8759 -4.0333
 -4.1836 -4.3280 -4.4671 -4.6011
 -1.9761 -2.0987 -2.2143 -2.3213 -2.4186 -2.5047 -2.5770 -2.6335 -2.6954 -2.7669
 -2.8443 -2.9254 -3.0080 -3.0904 -3.1711 -3.3636 -3.5461 -3.7191 -3.8837 -4.0413
 -4.1918 -4.3359 -4.4744 -4.6081 -4.7372 -4.8623 -4.9841 -5.1027 -5.2180 -5.3293
 -1.9493 -2.0665 -2.1823 -2.2956 -2.4041 -2.5049 -2.5932 -2.6615 -2.7207 -2.7877
 -2.8610 -2.9385 -3.0181 -3.0983 -3.1776 -3.3680 -3.5501 -3.7237 -3.8888 -4.0464
 -4.1972 -4.3412 -4.4792 -4.6124 -4.7412 -4.8658 -4.9868 -5.1045 -5.2190 -5.3302
 -5.4376
 -1.9404 -2.0517 -2.1604 -2.2680 -2.3743 -2.4779 -2.5757 -2.6618 -2.7308 -2.7997
 -2.8733 -2.9500 -3.0281 -3.1066 -3.1844 -3.3719 -3.5526 -3.7265 -3.8921 -4.0499
 -4.2007 -4.3447 -4.4824 -4.6152 -4.7437 -4.8680 -4.9886 -5.1056 -5.2192 -5.3297
 -5.4369
 -1.9452 -2.0535 -2.1576 -2.2593 -2.3597 -2.4593 -2.5562 -2.6466 -2.7265 -2.7990
 -2.8730 -2.9508 -3.0309 -3.1116 -3.1911 -3.3787 -3.5570 -3.7308 -3.8970 -4.0550
 -4.2059 -4.3499 -4.4875 -4.6201 -4.7485 -4.8728 -4.9932 -5.1099 -5.2230 -5.3329
 -5.4396
 -1.9526 -2.0603 -2.1625 -2.2606 -2.3562 -2.4505 -2.5437 -2.6338 -2.7184 -2.7964
 -2.8709 -2.9458 -3.0230 -3.1025 -3.1832 -3.3802 -3.5587 -3.7313 -3.8976 -4.0559
 -4.2067 -4.3507 -4.4884 -4.6208 -4.7489 -4.8731 -4.9935 -5.1099 -5.2225 -5.3318
 -5.4380
 -1.9581 -2.0675 -2.1701 -2.2673 -2.3605 -2.4512 -2.5404 -2.6280 -2.7130 -2.7942
 -2.8717 -2.9469 -3.0214 -3.0968 -3.1736 -3.3699 -3.5594 -3.7318 -3.8979 -4.0564
 -4.2072 -4.3513 -4.4891 -4.6214 -4.7494 -4.8736 -4.9940 -5.1103 -5.2228 -5.3318
 -5.4321
 -1.9594 -2.0707 -2.1753 -2.2734 -2.3662 -2.4556 -2.5424 -2.6276 -2.7113 -2.7930
 -2.8723 -2.9491 -3.0240 -3.0976 -3.1623 -3.3478 -3.5591 -3.7323 -3.8979
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8517 -1.9380 -2.0136 -2.0838 -2.1539 -2.2281 -2.3097 -2.4017 -2.5040 -2.6074
 -2.7088 -2.8064 -2.8992 -2.9867 -3.0693 -3.2576 -3.4290 -3.5938 -3.7636
 -1.9253 -2.0203 -2.1073 -2.1871 -2.2600 -2.3255 -2.3876 -2.4637 -2.5543 -2.6508
 -2.7487 -2.8450 -2.9378 -3.0263 -3.1103 -3.3033 -3.4796 -3.6469 -3.8092 -3.9659
 -1.9679 -2.0693 -2.1621 -2.2460 -2.3211 -2.3867 -2.4440 -2.5097 -2.5904 -2.6799
 -2.7737 -2.8680 -2.9603 -3.0492 -3.1340 -3.3301 -3.5096 -3.6789 -3.8420 -3.9990
 -4.1496
 -1.9926 -2.0989 -2.1969 -2.2860 -2.3653 -2.4339 -2.4906 -2.5487 -2.6207 -2.7029
 -2.7916 -2.8829 -2.9739 -3.0626 -3.1479 -3.3459 -3.5276 -3.6983 -3.8620 -4.0194
 -4.1699 -4.3145
 -2.0039 -2.1150 -2.2180 -2.3125 -2.3975 -2.4715 -2.5322 -2.5853 -2.6493 -2.7243
 -2.8071 -2.8944 -2.9832 -3.0709 -3.1561 -3.3551 -3.5383 -3.7103 -3.8744 -4.0320
 -4.1829 -4.3272 -4.4659 -4.5995
 -1.9888 -2.1134 -2.2238 -2.3255 -2.4179 -2.4996 -2.5681 -2.6214 -2.6786 -2.7465
 -2.8231 -2.9055 -2.9910 -3.0769 -3.1614 -3.3607 -3.5448 -3.7179 -3.8824 -4.0400
 -4.1911 -4.3354 -4.4735 -4.6066 -4.7354 -4.8604 -4.9820 -5.1006 -5.2162 -5.3278
 -1.9617 -2.0832 -2.2018 -2.3147 -2.4193 -2.5133 -2.5937 -2.6559 -2.7093 -2.7707
 -2.8411 -2.9182 -2.9996 -3.0827 -3.1657 -3.3643 -3.5488 -3.7226 -3.8876 -4.0453
 -4.1964 -4.3407 -4.4785 -4.6110 -4.7392 -4.8635 -4.9844 -5.1022 -5.2171 -5.3286
 -5.4362
 -1.9435 -2.0573 -2.1697 -2.2810 -2.3902 -2.4950 -2.5919 -2.6739 -2.7349 -2.7945
 -2.8607 -2.9332 -3.0102 -3.0899 -3.1706 -3.3670 -3.5512 -3.7255 -3.8912 -4.0488
 -4.1998 -4.3441 -4.4819 -4.6140 -4.7417 -4.8656 -4.9860 -5.1031 -5.2170 -5.3279
 -5.4353
 -1.9434 -2.0526 -2.1587 -2.2631 -2.3668 -2.4692 -2.5682 -2.6591 -2.7373 -2.8034
 -2.8717 -2.9452 -3.0218 -3.1001 -3.1790 -3.3722 -3.5553 -3.7299 -3.8961 -4.0541
 -4.2049 -4.3494 -4.4871 -4.6191 -4.7465 -4.8702 -4.9902 -5.1068 -5.2202 -5.3305
 -5.4377
 -1.9496 -2.0568 -2.1598 -2.2592 -2.3569 -2.4538 -2.5494 -2.6409 -2.7251 -2.7998
 -2.8698 -2.9421 -3.0185 -3.0978 -3.1783 -3.3748 -3.5565 -3.7304 -3.8968 -4.0551
 -4.2058 -4.3501 -4.4880 -4.6200 -4.7472 -4.8706 -4.9904 -5.1066 -5.2195 -5.3313
 -5.4349
 -1.9576 -2.0659 -2.1679 -2.2650 -2.3589 -2.4510 -2.5419 -2.6310 -2.7162 -2.7960
 -2.8702 -2.9423 -3.0156 -3.0915 -3.1699 -3.3696 -3.5581 -3.7309 -3.8972 -4.0557
 -4.2066 -4.3507 -4.4887 -4.6208 -4.7480 -4.8711 -4.9907 -5.1068 -5.2193 -5.3285
 -5.4270
 -1.9622 -2.0725 -2.1760 -2.2732 -2.3659 -2.4553 -2.5427 -2.6285 -2.7124 -2.7935
 -2.8709 -2.9453 -3.0182 -3.0913 -3.1538 -3.3566 -3.5601 -3.7314 -3.8973
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8355 -1.9206 -1.9921 -2.0582 -2.1270 -2.2023 -2.2840 -2.3815 -2.4878 -2.5934
 -2.6965 -2.7961 -2.8910 -2.9808 -3.0655 -3.2568 -3.4281 -3.5912 -3.7605
 -1.9140 -2.0069 -2.0927 -2.1714 -2.2426 -2.3054 -2.3637 -2.4392 -2.5338 -2.6334
 -2.7337 -2.8325 -2.9278 -3.0188 -3.1051 -3.3015 -3.4782 -3.6446 -3.8064 -3.9633
 -1.9606 -2.0599 -2.1508 -2.2330 -2.3062 -2.3693 -2.4231 -2.4850 -2.5672 -2.6597
 -2.7563 -2.8535 -2.9485 -3.0402 -3.1276 -3.3277 -3.5080 -3.6768 -3.8395 -3.9969
 -4.1478
