 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
  0.7121  0.5624  0.4891  0.4618  0.4081  0.3378  0.2593  0.1861  0.1035  0.0214
 -0.0605 -0.1411 -0.2207 -0.3000 -0.3783 -0.5679 -0.7535 -0.9241 -1.0926
  0.6225  0.5572  0.4875  0.4125  0.3350  0.2713  0.2101  0.1410  0.0650 -0.0140
 -0.0937 -0.1734 -0.2525 -0.3308 -0.4082 -0.5974 -0.7799 -0.9544 -1.1211 -1.2800
  0.5791  0.5178  0.4510  0.3805  0.3080  0.2319  0.1595  0.0956  0.0284 -0.0440
 -0.1200 -0.1975 -0.2752 -0.3527 -0.4294 -0.6166 -0.7973 -0.9711 -1.1375 -1.2962
 -1.4475
  0.5327  0.4765  0.4141  0.3467  0.2760  0.2040  0.1313  0.0578 -0.0116 -0.0784
 -0.1472 -0.2193 -0.2938 -0.3693 -0.4449 -0.6305 -0.8099 -0.9832 -1.1495 -1.3081
 -1.4591 -1.6034
  0.4782  0.4307  0.3743  0.3118  0.2447  0.1747  0.1036  0.0328 -0.0391 -0.1100
 -0.1782 -0.2453 -0.3139 -0.3848 -0.4577 -0.6403 -0.8183 -0.9913 -1.1578 -1.3166
 -1.4677 -1.6117 -1.7496 -1.8820
  0.4160  0.3758  0.3283  0.2724  0.2107  0.1449  0.0763  0.0070 -0.0625 -0.1322
 -0.2016 -0.2699 -0.3370 -0.4040 -0.4721 -0.6481 -0.8237 -0.9957 -1.1624 -1.3223
 -1.4738 -1.6179 -1.7556 -1.8876 -2.0147 -2.1376 -2.2566 -2.3722 -2.4848 -2.5946
  0.3482  0.3128  0.2738  0.2255  0.1709  0.1108  0.0469 -0.0193 -0.0869 -0.1547
 -0.2221 -0.2891 -0.3558 -0.4222 -0.4885 -0.6566 -0.8276 -0.9968 -1.1635 -1.3248
 -1.4776 -1.6223 -1.7601 -1.8920 -2.0187 -2.1408 -2.2588 -2.3731 -2.4843 -2.5927
 -2.6989
  0.2767  0.2442  0.2098  0.1688  0.1222  0.0694  0.0117 -0.0496 -0.1134 -0.1786
 -0.2442 -0.3093 -0.3738 -0.4385 -0.5032 -0.6666 -0.8320 -0.9973 -1.1618 -1.3237
 -1.4787 -1.6249 -1.7633 -1.8954 -2.0219 -2.1435 -2.2607 -2.3742 -2.4843 -2.5915
 -2.6961
  0.2038  0.1728  0.1397  0.1007  0.0620  0.0171 -0.0332 -0.0880 -0.1465 -0.2075
 -0.2699 -0.3330 -0.3956 -0.4579 -0.5203 -0.6782 -0.8390 -1.0003 -1.1615 -1.3221
 -1.4787 -1.6275 -1.7676 -1.9005 -2.0274 -2.1490 -2.2661 -2.3792 -2.4887 -2.5949
 -2.6980
  0.1315  0.1012  0.0680  0.0323 -0.0056 -0.0455 -0.0879 -0.1352 -0.1867 -0.2418
 -0.2994 -0.3587 -0.4188 -0.4788 -0.5388 -0.6901 -0.8448 -1.0019 -1.1592 -1.3165
 -1.4723 -1.6231 -1.7658 -1.9005 -2.0283 -2.1504 -2.2675 -2.3803 -2.4892 -2.5946
 -2.6989
  0.0618  0.0286 -0.0060 -0.0418 -0.0785 -0.1161 -0.1545 -0.1943 -0.2382 -0.2859
 -0.3371 -0.3911 -0.4469 -0.5039 -0.5614 -0.7059 -0.8534 -1.0049 -1.1582 -1.3119
 -1.4650 -1.6155 -1.7604 -1.8978 -2.0275 -2.1509 -2.2687 -2.3817 -2.4905 -2.5956
 -2.6973
 -0.0036 -0.0561 -0.0992 -0.1357 -0.1686 -0.2001 -0.2321 -0.2661 -0.3028 -0.3426
 -0.3860 -0.4330 -0.4828 -0.5347 -0.5883 -0.7257 -0.8661 -1.0106 -1.1592
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F410M
  0.7021  0.6247  0.5688  0.5139  0.4448  0.3669  0.2835  0.1982  0.1133  0.0286
 -0.0549 -0.1371 -0.2180 -0.2975 -0.3760 -0.5666 -0.7515 -0.9266 -1.0944
  0.6739  0.6096  0.5357  0.4621  0.4028  0.3322  0.2524  0.1685  0.0837 -0.0013
 -0.0852 -0.1679 -0.2490 -0.3286 -0.4068 -0.5961 -0.7777 -0.9519 -1.1181 -1.2768
  0.6385  0.5755  0.5081  0.4371  0.3588  0.2892  0.2214  0.1442  0.0619 -0.0220
 -0.1056 -0.1883 -0.2696 -0.3493 -0.4276 -0.6164 -0.7964 -0.9690 -1.1345 -1.2928
 -1.4440
  0.6008  0.5406  0.4749  0.4061  0.3343  0.2586  0.1817  0.1118  0.0396 -0.0393
 -0.1208 -0.2026 -0.2834 -0.3631 -0.4413 -0.6302 -0.8096 -0.9813 -1.1462 -1.3043
 -1.4552 -1.5996
  0.5592  0.5037  0.4417  0.3747  0.3045  0.2320  0.1577  0.0824  0.0079 -0.0636
 -0.1378 -0.2152 -0.2940 -0.3727 -0.4505 -0.6390 -0.8183 -0.9896 -1.1543 -1.3123
 -1.4633 -1.6075 -1.7454 -1.8783
  0.5115  0.4621  0.4055  0.3429  0.2759  0.2057  0.1334  0.0603 -0.0135 -0.0882
 -0.1619 -0.2340 -0.3069 -0.3816 -0.4574 -0.6445 -0.8235 -0.9946 -1.1592 -1.3176
 -1.4689 -1.6132 -1.7510 -1.8833 -2.0108 -2.1341 -2.2535 -2.3695 -2.4823 -2.5920
  0.4558  0.4130  0.3636  0.3071  0.2449  0.1785  0.1092  0.0380 -0.0340 -0.1066
 -0.1796 -0.2527 -0.3245 -0.3955 -0.4667 -0.6482 -0.8262 -0.9967 -1.1612 -1.3202
 -1.4724 -1.6172 -1.7551 -1.8873 -2.0142 -2.1366 -2.2550 -2.3698 -2.4815 -2.5903
 -2.6963
