 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F090W
 -1.7304 -1.0355 -0.0370  0.3732 -0.2470 -1.6828 -1.0121  0.0807  0.7366  0.7537
  0.7799  0.7080  0.3013 -0.1797 -0.4874 -0.4932
 -1.3188 -1.0218 -0.5472 -0.3230 -0.5157 -1.1520 -0.8693 -0.3984 -0.0621  0.0365
  0.0999  0.0808 -0.0968 -0.3175 -0.4615 -0.4686 -0.4744 -0.4902 -0.5782
 -0.9320 -0.8635 -0.7192 -0.6217 -0.6045 -0.7597 -0.6994 -0.5929 -0.4812 -0.3891
 -0.3337 -0.3268 -0.3674 -0.4247 -0.4633 -0.4701 -0.5004 -0.5221 -0.5712 -0.6193
 -0.6411
 -0.5700 -0.5606 -0.5530 -0.5229 -0.5133 -0.5058 -0.5024 -0.5029 -0.5207 -0.5231
 -0.5209 -0.5150 -0.5105 -0.5014 -0.4928 -0.4977 -0.5113 -0.5402 -0.5778 -0.6215
 -0.6665 -0.7119 -0.7567
 -0.4203 -0.4375 -0.4520 -0.4545 -0.4595 -0.4621 -0.4642 -0.4671 -0.4721 -0.4785
 -0.4842 -0.4874 -0.4901 -0.4908 -0.4896 -0.5010 -0.5276 -0.5618 -0.6007 -0.6429
 -0.6869 -0.7318 -0.7766 -0.8218 -0.8679
 -0.2860 -0.3224 -0.3539 -0.3794 -0.3987 -0.4129 -0.4232 -0.4315 -0.4389 -0.4463
 -0.4544 -0.4627 -0.4699 -0.4774 -0.4827 -0.5006 -0.5349 -0.5747 -0.6167 -0.6598
 -0.7041 -0.7492 -0.7944 -0.8395 -0.8846 -0.9305
 -0.1669 -0.2153 -0.2587 -0.2976 -0.3310 -0.3582 -0.3794 -0.3961 -0.4097 -0.4212
 -0.4318 -0.4419 -0.4521 -0.4629 -0.4721 -0.4965 -0.5332 -0.5789 -0.6258 -0.6722
 -0.7181 -0.7641 -0.8101 -0.8559 -0.9013 -0.9468 -0.9929 -1.0422 -1.0963 -1.1525
 -0.0632 -0.1162 -0.1664 -0.2140 -0.2580 -0.2968 -0.3295 -0.3563 -0.3780 -0.3958
 -0.4109 -0.4242 -0.4365 -0.4483 -0.4602 -0.4891 -0.5260 -0.5742 -0.6264 -0.6778
 -0.7274 -0.7758 -0.8234 -0.8706 -0.9170 -0.9630 -1.0085 -1.0555 -1.1065 -1.1624
 -1.2210
  0.0189 -0.0323 -0.0836 -0.1348 -0.1844 -0.2312 -0.2736 -0.3103 -0.3410 -0.3665
 -0.3876 -0.4055 -0.4212 -0.4353 -0.4482 -0.4803 -0.5169 -0.5637 -0.6186 -0.6751
 -0.7300 -0.7825 -0.8331 -0.8825 -0.9308 -0.9781 -1.0251 -1.0716 -1.1196 -1.1718
 -1.2296
  0.0811  0.0336 -0.0156 -0.0663 -0.1172 -0.1676 -0.2159 -0.2603 -0.2995 -0.3327
 -0.3605 -0.3839 -0.4039 -0.4213 -0.4365 -0.4708 -0.5079 -0.5525 -0.6064 -0.6655
 -0.7253 -0.7832 -0.8385 -0.8914 -0.9425 -0.9920 -1.0406 -1.0887 -1.1370 -1.1872
 -1.2396
  0.1221  0.0807  0.0368 -0.0093 -0.0579 -0.1077 -0.1577 -0.2065 -0.2521 -0.2927
 -0.3276 -0.3574 -0.3828 -0.4044 -0.4229 -0.4614 -0.4983 -0.5416 -0.5929 -0.6510
 -0.7129 -0.7752 -0.8356 -0.8932 -0.9482 -1.0010 -1.0521 -1.1021 -1.1514 -1.2008
 -1.2514
