 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -5.3310 -5.2664 -5.4854 -5.4049 -5.1799 -4.8883 -4.5727 -4.3532 -4.1558 -3.9575
 -3.7757 -3.6089 -3.4542 -3.3083 -3.1696 -2.8781 -2.5910 -2.3472 -2.1958
 -5.3370 -5.0696 -4.8602 -4.7189 -4.6353 -4.5161 -4.3261 -4.1165 -3.9212 -3.7381
 -3.5669 -3.4086 -3.2630 -3.1287 -3.0040 -2.7277 -2.4981 -2.3192 -2.1881 -2.0906
 -5.0940 -4.8268 -4.5979 -4.4073 -4.2528 -4.1456 -4.0572 -3.9236 -3.7555 -3.5815
 -3.4212 -3.2733 -3.1373 -3.0128 -2.8986 -2.6526 -2.4545 -2.3000 -2.1850 -2.0978
 -2.0287
 -4.9094 -4.6568 -4.4305 -4.2338 -4.0629 -3.9131 -3.7877 -3.6919 -3.5925 -3.4630
 -3.3180 -3.1786 -3.0509 -2.9338 -2.8269 -2.6002 -2.4233 -2.2884 -2.1862 -2.1077
 -2.0442 -1.9911
 -4.7612 -4.5267 -4.3097 -4.1158 -3.9450 -3.7923 -3.6542 -3.5305 -3.4281 -3.3333
 -3.2298 -3.1118 -2.9923 -2.8809 -2.7794 -2.5653 -2.4015 -2.2797 -2.1887 -2.1184
 -2.0606 -2.0113 -1.9684 -1.9312
 -4.6422 -4.4212 -4.2171 -4.0283 -3.8599 -3.7096 -3.5735 -3.4488 -3.3354 -3.2327
 -3.1390 -3.0467 -2.9480 -2.8464 -2.7488 -2.5426 -2.3863 -2.2722 -2.1894 -2.1272
 -2.0757 -2.0311 -1.9918 -1.9566 -1.9237 -1.8946 -1.8714 -1.8556 -1.8485 -1.8507
 -4.5503 -4.3376 -4.1426 -3.9615 -3.7950 -3.6466 -3.5133 -3.3917 -3.2805 -3.1776
 -3.0815 -2.9909 -2.9038 -2.8165 -2.7287 -2.5288 -2.3757 -2.2643 -2.1867 -2.1314
 -2.0870 -2.0484 -2.0138 -1.9822 -1.9531 -1.9245 -1.8989 -1.8795 -1.8689 -1.8684
 -1.8768
