 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F098M
 -1.8785 -1.9100 -2.0889 -2.1219 -2.0950 -2.0215 -1.9098 -1.8463 -1.7947 -1.7423
 -1.6942 -1.6505 -1.6105 -1.5763 -1.5476 -1.4964 -1.4957 -1.5667 -1.6296
 -1.9126 -1.8906 -1.8769 -1.8839 -1.9133 -1.9210 -1.8891 -1.8405 -1.7917 -1.7464
 -1.7044 -1.6662 -1.6322 -1.6032 -1.5800 -1.5500 -1.5601 -1.5988 -1.6495 -1.7038
 -1.8385 -1.8193 -1.7985 -1.7824 -1.7755 -1.7885 -1.8104 -1.8098 -1.7846 -1.7488
 -1.7136 -1.6800 -1.6496 -1.6237 -1.6029 -1.5765 -1.5857 -1.6230 -1.6733 -1.7273
 -1.7819
 -1.7676 -1.7594 -1.7430 -1.7255 -1.7108 -1.7010 -1.7009 -1.7156 -1.7295 -1.7274
 -1.7102 -1.6858 -1.6604 -1.6375 -1.6192 -1.5964 -1.6055 -1.6416 -1.6919 -1.7460
 -1.8006 -1.8548
 -1.6896 -1.6976 -1.6921 -1.6799 -1.6666 -1.6554 -1.6473 -1.6438 -1.6492 -1.6595
 -1.6682 -1.6675 -1.6580 -1.6430 -1.6281 -1.6094 -1.6191 -1.6549 -1.7054 -1.7606
 -1.8161 -1.8709 -1.9247 -1.9778
 -1.6040 -1.6262 -1.6361 -1.6344 -1.6271 -1.6186 -1.6115 -1.6064 -1.6033 -1.6036
 -1.6092 -1.6177 -1.6239 -1.6258 -1.6239 -1.6153 -1.6264 -1.6619 -1.7130 -1.7707
 -1.8282 -1.8845 -1.9396 -1.9935 -2.0457 -2.0973 -2.1495 -2.2033 -2.2596 -2.3188
 -1.5131 -1.5465 -1.5701 -1.5815 -1.5841 -1.5820 -1.5785 -1.5756 -1.5737 -1.5724
 -1.5727 -1.5759 -1.5822 -1.5899 -1.5970 -1.6109 -1.6272 -1.6615 -1.7142 -1.7752
 -1.8361 -1.8951 -1.9523 -2.0079 -2.0618 -2.1130 -2.1634 -2.2152 -2.2703 -2.3293
 -2.3904
 -1.4195 -1.4612 -1.4946 -1.5178 -1.5322 -1.5399 -1.5430 -1.5443 -1.5454 -1.5465
 -1.5479 -1.5501 -1.5538 -1.5600 -1.5681 -1.5929 -1.6207 -1.6571 -1.7096 -1.7731
 -1.8384 -1.9014 -1.9618 -2.0199 -2.0761 -2.1302 -2.1816 -2.2323 -2.2846 -2.3403
 -2.4007
 -1.3257 -1.3733 -1.4134 -1.4447 -1.4700 -1.4879 -1.5003 -1.5086 -1.5146 -1.5194
 -1.5237 -1.5282 -1.5331 -1.5391 -1.5466 -1.5731 -1.6077 -1.6491 -1.7014 -1.7660
 -1.8351 -1.9029 -1.9677 -2.0295 -2.0888 -2.1456 -2.2004 -2.2536 -2.3067 -2.3600
 -2.4135
 -1.2340 -1.2858 -1.3303 -1.3682 -1.4000 -1.4264 -1.4477 -1.4643 -1.4777 -1.4881
 -1.4968 -1.5048 -1.5125 -1.5205 -1.5294 -1.5566 -1.5930 -1.6373 -1.6904 -1.7543
 -1.8249 -1.8966 -1.9660 -2.0324 -2.0957 -2.1560 -2.2140 -2.2697 -2.3237 -2.3767
 -2.4294
 -1.1476 -1.2008 -1.2481 -1.2898 -1.3266 -1.3588 -1.3869 -1.4112 -1.4320 -1.4496
 -1.4644 -1.4773 -1.4891 -1.5003 -1.5117 -1.5428 -1.5799 -1.6256 -1.6796 -1.7421
 -1.8121 -1.8852 -1.9582 -2.0290 -2.0968 -2.1615 -2.2233 -2.2824 -2.3393 -2.3945
 -2.4487
 -1.0708 -1.1181 -1.1640 -1.2078 -1.2489 -1.2868 -1.3212 -1.3518 -1.3790 -1.4032
 -1.4247 -1.4438 -1.4609 -1.4765 -1.4914 -1.5287 -1.5686 -1.6146 -1.6690
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F098M
 -2.1415 -2.1796 -2.1861 -2.1289 -2.0496 -1.9677 -1.8959 -1.8367 -1.7846 -1.7382
 -1.6980 -1.6627 -1.6315 -1.6039 -1.5801 -1.5377 -1.5281 -1.5618 -1.6143
 -2.0252 -2.0022 -2.0153 -2.0474 -2.0255 -1.9662 -1.9010 -1.8433 -1.7936 -1.7505
 -1.7136 -1.6813 -1.6528 -1.6279 -1.6066 -1.5719 -1.5674 -1.5943 -1.6411 -1.6946
 -1.9548 -1.9204 -1.8928 -1.8841 -1.9083 -1.9234 -1.8932 -1.8451 -1.7988 -1.7587
 -1.7245 -1.6948 -1.6687 -1.6459 -1.6266 -1.5962 -1.5934 -1.6185 -1.6640 -1.7170
 -1.7716
 -1.8923 -1.8651 -1.8331 -1.8039 -1.7871 -1.7912 -1.8132 -1.8182 -1.7938 -1.7605
 -1.7300 -1.7030 -1.6791 -1.6582 -1.6407 -1.6138 -1.6130 -1.6371 -1.6813 -1.7344
 -1.7893 -1.8438
 -1.8250 -1.8128 -1.7881 -1.7607 -1.7372 -1.7193 -1.7114 -1.7178 -1.7346 -1.7373
 -1.7238 -1.7040 -1.6837 -1.6650 -1.6491 -1.6255 -1.6264 -1.6504 -1.6938 -1.7474
 -1.8034 -1.8588 -1.9133 -1.9677
 -1.7494 -1.7527 -1.7426 -1.7224 -1.7004 -1.6814 -1.6660 -1.6553 -1.6533 -1.6623
 -1.6742 -1.6795 -1.6754 -1.6646 -1.6519 -1.6315 -1.6342 -1.6583 -1.7014 -1.7562
 -1.8141 -1.8714 -1.9273 -1.9819 -2.0345 -2.0865 -2.1395 -2.1947 -2.2528 -2.3129
 -1.6617 -1.6812 -1.6876 -1.6808 -1.6661 -1.6500 -1.6358 -1.6243 -1.6157 -1.6113
 -1.6133 -1.6222 -1.6325 -1.6392 -1.6409 -1.6324 -1.6370 -1.6614 -1.7041 -1.7602
 -1.8209 -1.8809 -1.9391 -1.9955 -2.0504 -2.1031 -2.1550 -2.2080 -2.2635 -2.3225
 -2.3847
 -1.5664 -1.5980 -1.6197 -1.6282 -1.6262 -1.6174 -1.6072 -1.5981 -1.5908 -1.5852
 -1.5818 -1.5819 -1.5870 -1.5958 -1.6054 -1.6230 -1.6348 -1.6601 -1.7023 -1.7590
 -1.8227 -1.8863 -1.9477 -2.0068 -2.0639 -2.1178 -2.1699 -2.2223 -2.2765 -2.3338
 -2.3950
 -1.4666 -1.5069 -1.5398 -1.5623 -1.5742 -1.5773 -1.5748 -1.5702 -1.5660 -1.5627
 -1.5604 -1.5593 -1.5603 -1.5644 -1.5718 -1.5980 -1.6253 -1.6550 -1.6974 -1.7539
 -1.8197 -1.8874 -1.9529 -2.0157 -2.0758 -2.1337 -2.1896 -2.2447 -2.2994 -2.3537
 -2.4074
 -1.3650 -1.4122 -1.4533 -1.4850 -1.5092 -1.5248 -1.5334 -1.5368 -1.5378 -1.5382
 -1.5390 -1.5402 -1.5420 -1.5450 -1.5501 -1.5738 -1.6073 -1.6448 -1.6889 -1.7446
