 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -2.2723 -2.2343 -2.2046 -2.1796 -2.1576 -2.1380 -2.1195 -2.1039 -2.0932 -2.0891
 -2.0926
 -5.2462 -4.9261 -4.6371 -4.3754 -4.1446 -3.9442 -3.7704 -3.6180 -3.4828 -3.3618
 -3.2545 -3.1617 -3.0824 -3.0090 -2.9345 -2.7508 -2.5992 -2.4800 -2.3888 -2.3207
 -2.2714 -2.2367 -2.2115 -2.1918 -2.1749 -2.1598 -2.1463 -2.1342 -2.1243 -2.1182
 -2.1161
 -5.3344 -4.9993 -4.7059 -4.4374 -4.1939 -3.9796 -3.7939 -3.6323 -3.4905 -3.3642
 -3.2511 -3.1504 -3.0621 -2.9846 -2.9146 -2.7510 -2.6006 -2.4797 -2.3869 -2.3179
 -2.2688 -2.2356 -2.2139 -2.1991 -2.1878 -2.1780 -2.1694 -2.1613 -2.1542 -2.1488
 -2.1460
 -5.4461 -5.0855 -4.7840 -4.5125 -4.2632 -4.0363 -3.8362 -3.6625 -3.5113 -3.3783
 -3.2601 -3.1546 -3.0607 -2.9777 -2.9035 -2.7447 -2.6028 -2.4803 -2.3853 -2.3147
 -2.2645 -2.2314 -2.2116 -2.2006 -2.1945 -2.1904 -2.1874 -2.1845 -2.1818 -2.1795
 -2.1779
 -5.5819 -5.1876 -4.8703 -4.5946 -4.3433 -4.1109 -3.8991 -3.7112 -3.5474 -3.4045
 -3.2790 -3.1679 -3.0691 -2.9813 -2.9031 -2.7390 -2.6024 -2.4825 -2.3848
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.8666 -5.4900 -5.1261 -4.8113 -4.5336 -4.2838 -4.0827 -3.9100 -3.7585 -3.6174
 -3.4861 -3.3640 -3.2508 -3.1466 -3.0510 -2.8454 -2.6785 -2.5369 -2.4156
 -5.5921 -5.4197 -5.0982 -4.7745 -4.4901 -4.2356 -4.0250 -3.8491 -3.6938 -3.5537
 -3.4237 -3.3030 -3.1914 -3.0890 -2.9955 -2.7984 -2.6416 -2.5122 -2.4020 -2.3084
 -5.2426 -5.1447 -5.0413 -4.7698 -4.4799 -4.2220 -3.9983 -3.8138 -3.6556 -3.5153
 -3.3866 -3.2673 -3.1570 -3.0558 -2.9636 -2.7704 -2.6189 -2.4958 -2.3930 -2.3066
 -2.2351
 -5.1506 -4.8923 -4.7551 -4.6896 -4.4861 -4.2303 -3.9987 -3.8000 -3.6351 -3.4931
 -3.3653 -3.2473 -3.1381 -3.0377 -2.9461 -2.7546 -2.6057 -2.4862 -2.3883 -2.3073
 -2.2407 -2.1854
 -5.1408 -4.8378 -4.5977 -4.4319 -4.3431 -4.2256 -4.0155 -3.8083 -3.6304 -3.4822
 -3.3538 -3.2368 -3.1286 -3.0290 -2.9378 -2.7466 -2.5986 -2.4810 -2.3862 -2.3093
 -2.2468 -2.1955 -2.1523 -2.1152
 -5.1689 -4.8442 -4.5706 -4.3467 -4.1721 -4.0446 -3.9519 -3.8188 -3.6438 -3.4832
 -3.3492 -3.2323 -3.1249 -3.0259 -2.9350 -2.7435 -2.5953 -2.4784 -2.3855 -2.3115
 -2.2527 -2.2053 -2.1657 -2.1319 -2.1024 -2.0775 -2.0580 -2.0444 -2.0372 -2.0376
 -5.2291 -4.8849 -4.5896 -4.3400 -4.1320 -3.9605 -3.8179 -3.7043 -3.6080 -3.4898
 -3.3528 -3.2320 -3.1248 -3.0263 -2.9357 -2.7436 -2.5943 -2.4771 -2.3851 -2.3131
 -2.2572 -2.2135 -2.1781 -2.1481 -2.1222 -2.1000 -2.0809 -2.0663 -2.0574 -2.0556
 -2.0620
 -5.3103 -4.9549 -4.6399 -4.3691 -4.1402 -3.9472 -3.7838 -3.6420 -3.5196 -3.4170
 -3.3257 -3.2275 -3.1265 -3.0289 -2.9386 -2.7460 -2.5950 -2.4767 -2.3846 -2.3136
 -2.2598 -2.2193 -2.1881 -2.1625 -2.1407 -2.1217 -2.1057 -2.0923 -2.0824 -2.0777
 -2.0815
 -5.4108 -5.0423 -4.7141 -4.4241 -4.1751 -3.9642 -3.7853 -3.6312 -3.4959 -3.3758
 -3.2709 -3.1805 -3.1003 -3.0206 -2.9387 -2.7480 -2.5955 -2.4755 -2.3825 -2.3118
 -2.2593 -2.2213 -2.1940 -2.1733 -2.1563 -2.1417 -2.1292 -2.1185 -2.1099 -2.1045
 -2.1044
 -5.5309 -5.1472 -4.8113 -4.5089 -4.2408 -4.0102 -3.8144 -3.6472 -3.5023 -3.3744
 -3.2603 -3.1591 -3.0708 -2.9941 -2.9235 -2.7517 -2.5988 -2.4766 -2.3818 -2.3101
 -2.2576 -2.2209 -2.1963 -2.1800 -2.1681 -2.1586 -2.1507 -2.1438 -2.1381 -2.1342
 -2.1330
 -5.6700 -5.2635 -4.9192 -4.6106 -4.3311 -4.0826 -3.8678 -3.6844 -3.5271 -3.3902
 -3.2694 -3.1619 -3.0665 -2.9825 -2.9084 -2.7484 -2.6027 -2.4787 -2.3816 -2.3081
 -2.2546 -2.2179 -2.1947 -2.1815 -2.1743 -2.1701 -2.1675 -2.1656 -2.1641 -2.1633
 -2.1628
 -5.8317 -5.3932 -5.0339 -4.7199 -4.4354 -4.1769 -3.9459 -3.7445 -3.5714 -3.4222
 -3.2921 -3.1777 -3.0764 -2.9866 -2.9072 -2.7426 -2.6050 -2.4823 -2.3823
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.8686 -5.4497 -5.0791 -4.7689 -4.4970 -4.2526 -4.0514 -3.8716 -3.7177 -3.5813
 -3.4527 -3.3330 -3.2223 -3.1204 -3.0267 -2.8245 -2.6609 -2.5252 -2.4082
 -5.5928 -5.4237 -5.0631 -4.7353 -4.4526 -4.2048 -3.9984 -3.8200 -3.6644 -3.5267
 -3.3989 -3.2805 -3.1711 -3.0704 -2.9781 -2.7825 -2.6275 -2.5010 -2.3941 -2.3021
 -5.3504 -5.2960 -5.0582 -4.7415 -4.4478 -4.1896 -3.9736 -3.7905 -3.6330 -3.4944
 -3.3676 -3.2503 -3.1419 -3.0421 -2.9506 -2.7579 -2.6073 -2.4860 -2.3851 -2.2995
 -2.2275
 -5.1748 -4.9633 -4.9063 -4.7422 -4.4675 -4.2044 -3.9742 -3.7806 -3.6174 -3.4764
 -3.3501 -3.2338 -3.1262 -3.0270 -2.9361 -2.7444 -2.5957 -2.4772 -2.3801 -2.2991
 -2.2317 -2.1757
 -5.1636 -4.8561 -4.6428 -4.5437 -4.4509 -4.2299 -3.9962 -3.7895 -3.6157 -3.4687
 -3.3414 -3.2257 -3.1188 -3.0202 -2.9295 -2.7379 -2.5896 -2.4725 -2.3779 -2.3002
 -2.2364 -2.1841 -2.1402 -2.1027
 -5.2114 -4.8626 -4.5848 -4.3757 -4.2363 -4.1501 -4.0134 -3.8152 -3.6296 -3.4719
 -3.3389 -3.2229 -3.1165 -3.0184 -2.9279 -2.7359 -2.5871 -2.4703 -2.3771 -2.3018
 -2.2411 -2.1921 -2.1517 -2.1175 -2.0884 -2.0643 -2.0454 -2.0320 -2.0256 -2.0266
 -5.3018 -4.9192 -4.6054 -4.3514 -4.1509 -3.9958 -3.8788 -3.7810 -3.6482 -3.4884
 -3.3447 -3.2242 -3.1177 -3.0199 -2.9297 -2.7370 -2.5869 -2.4696 -2.3768 -2.3033
 -2.2450 -2.1990 -2.1622 -2.1315 -2.1056 -2.0837 -2.0659 -2.0525 -2.0443 -2.0434
 -2.0500
 -5.4234 -5.0159 -4.6699 -4.3838 -4.1503 -3.9602 -3.8044 -3.6732 -3.5643 -3.4660
 -3.3537 -3.2309 -3.1219 -3.0239 -2.9337 -2.7404 -2.5886 -2.4699 -2.3768 -2.3039
 -2.2474 -2.2041 -2.1707 -2.1441 -2.1220 -2.1033 -2.0881 -2.0754 -2.0668 -2.0641
 -2.0686
 -5.5608 -5.1369 -4.7681 -4.4522 -4.1892 -3.9731 -3.7947 -3.6441 -3.5130 -3.3982
 -3.2988 -3.2084 -3.1170 -3.0259 -2.9374 -2.7439 -2.5903 -2.4698 -2.3756 -2.3027
 -2.2473 -2.2060 -2.1759 -2.1535 -2.1358 -2.1213 -2.1095 -2.0996 -2.0924 -2.0891
 -2.0904
 -5.7168 -5.2773 -4.8952 -4.5589 -4.2681 -4.0247 -3.8233 -3.6549 -3.5111 -3.3847
 -3.2723 -3.1730 -3.0856 -3.0078 -2.9329 -2.7502 -2.5952 -2.4723 -2.3761 -2.3021
 -2.2466 -2.2064 -2.1784 -2.1595 -2.1464 -2.1366 -2.1291 -2.1233 -2.1190 -2.1159
 -2.1173
 -5.8879 -5.4285 -5.0351 -4.6874 -4.3786 -4.1103 -3.8836 -3.6940 -3.5343 -3.3971
 -3.2765 -3.1692 -3.0737 -2.9897 -2.9158 -2.7517 -2.6010 -2.4760 -2.3772 -2.3013
 -2.2448 -2.2045 -2.1777 -2.1614 -2.1522 -2.1471 -2.1446 -2.1434 -2.1431 -2.1439
 -2.1448
 -6.0765 -5.5875 -5.1815 -4.8258 -4.5077 -4.2237 -3.9751 -3.7625 -3.5828 -3.4302
 -3.2987 -3.1837 -3.0818 -2.9913 -2.9114 -2.7465 -2.6059 -2.4809 -2.3795
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.7398 -5.3308 -4.9876 -4.7030 -4.4424 -4.2096 -4.0183 -3.8449 -3.6884 -3.5533
 -3.4271 -3.3095 -3.2009 -3.1007 -3.0085 -2.8088 -2.6444 -2.5093 -2.3996
 -5.6494 -5.3532 -4.9934 -4.6811 -4.4127 -4.1723 -3.9752 -3.7989 -3.6421 -3.5061
 -3.3802 -3.2636 -3.1559 -3.0567 -2.9655 -2.7708 -2.6160 -2.4905 -2.3857 -2.2951
 -5.4893 -5.3385 -5.0232 -4.6995 -4.4139 -4.1638 -3.9525 -3.7736 -3.6161 -3.4783
 -3.3532 -3.2375 -3.1306 -3.0320 -2.9414 -2.7488 -2.5976 -2.4766 -2.3767 -2.2919
 -2.2197
 -5.2852 -5.0907 -4.9999 -4.7315 -4.4409 -4.1809 -3.9548 -3.7653 -3.6039 -3.4632
 -3.3383 -3.2233 -3.1171 -3.0190 -2.9287 -2.7368 -2.5870 -2.4684 -2.3717 -2.2907
 -2.2226 -2.1656
 -5.1660 -4.8774 -4.7339 -4.6765 -4.4698 -4.2125 -3.9779 -3.7746 -3.6035 -3.4578
 -3.3313 -3.2166 -3.1109 -3.0133 -2.9232 -2.7312 -2.5815 -2.4641 -2.3693 -2.2911
 -2.2261 -2.1724 -2.1278 -2.0899
 -5.2243 -4.8668 -4.6011 -4.4306 -4.3505 -4.2274 -4.0111 -3.8007 -3.6170 -3.4621
 -3.3300 -3.2148 -3.1094 -3.0121 -2.9222 -2.7298 -2.5795 -2.4621 -2.3684 -2.2922
 -2.2299 -2.1791 -2.1374 -2.1026 -2.0732 -2.0491 -2.0306 -2.0181 -2.0124 -2.0141
 -5.3406 -4.9301 -4.6092 -4.3622 -4.1825 -4.0622 -3.9711 -3.8271 -3.6452 -3.4784
 -3.3370 -3.2171 -3.1113 -3.0140 -2.9243 -2.7314 -2.5798 -2.4617 -2.3684 -2.2934
 -2.2331 -2.1849 -2.1463 -2.1146 -2.0881 -2.0662 -2.0486 -2.0360 -2.0293 -2.0292
 -2.0365
 -5.5027 -5.0479 -4.6793 -4.3865 -4.1563 -3.9782 -3.8391 -3.7289 -3.6275 -3.4998
 -3.3550 -3.2256 -3.1162 -3.0187 -2.9288 -2.7352 -2.5821 -2.4626 -2.3687 -2.2943
 -2.2354 -2.1893 -2.1535 -2.1253 -2.1023 -2.0835 -2.0685 -2.0572 -2.0501 -2.0483
 -2.0536
 -5.6867 -5.2019 -4.7959 -4.4611 -4.1916 -3.9769 -3.8051 -3.6630 -3.5417 -3.4367
 -3.3384 -3.2326 -3.1226 -3.0238 -2.9336 -2.7395 -2.5847 -2.4633 -2.3682 -2.2936
 -2.2357 -2.1913 -2.1581 -2.1333 -2.1142 -2.0992 -2.0876 -2.0789 -2.0730 -2.0711
 -2.0742
 -5.8816 -5.3818 -4.9518 -4.5849 -4.2774 -4.0271 -3.8255 -3.6607 -3.5218 -3.4001
 -3.2922 -3.1964 -3.1079 -3.0222 -2.9390 -2.7473 -2.5908 -2.4670 -2.3697 -2.2939
 -2.2358 -2.1923 -2.1609 -2.1389 -2.1236 -2.1128 -2.1052 -2.1000 -2.0970 -2.0963
 -2.0988
 -6.0851 -5.5722 -5.1258 -4.7396 -4.4046 -4.1208 -3.8867 -3.6956 -3.5377 -3.4033
 -3.2852 -3.1799 -3.0859 -3.0019 -2.9267 -2.7534 -2.5982 -2.4720 -2.3722 -2.2943
 -2.2351 -2.1915 -2.1610 -2.1411 -2.1290 -2.1223 -2.1191 -2.1182 -2.1189 -2.1213
 -2.1241
 -6.2974 -5.7731 -5.3066 -4.9086 -4.5571 -4.2508 -3.9875 -3.7671 -3.5848 -3.4324
 -3.3025 -3.1890 -3.0880 -2.9978 -2.8967 -2.7578 -2.6069 -2.4783 -2.3757
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.6672 -5.2667 -4.9357 -4.6674 -4.4093 -4.1844 -3.9917 -3.8218 -3.6664 -3.5335
 -3.4087 -3.2926 -3.1853 -3.0867 -2.9957 -2.7978 -2.6346 -2.5003 -2.3910
 -5.7024 -5.3022 -4.9457 -4.6437 -4.3858 -4.1522 -3.9541 -3.7821 -3.6254 -3.4915
 -3.3670 -3.2517 -3.1454 -3.0475 -2.9571 -2.7631 -2.6075 -2.4816 -2.3774 -2.2879
 -5.4650 -5.3382 -4.9804 -4.6657 -4.3893 -4.1456 -3.9371 -3.7608 -3.6032 -3.4671
 -3.3431 -3.2286 -3.1229 -3.0254 -2.9355 -2.7431 -2.5904 -2.4685 -2.3688 -2.2844
