 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F480M
  3.4267  3.3319  3.2443  3.1808  3.1450  3.1248  3.1025  3.0683  3.0168  2.9487
  2.8785  2.8060  2.7344  2.6658  2.5967  2.4299  2.2781  2.1311  1.9942
  3.4668  3.3792  3.2926  3.2133  3.1433  3.0829  3.0307  2.9838  2.9378  2.8901
  2.8386  2.7809  2.7162  2.6469  2.5766  2.4074  2.2529  2.1080  1.9587  1.8029
  3.4903  3.4088  3.3254  3.2411  3.1570  3.0777  3.0076  2.9475  2.8960  2.8508
  2.8055  2.7565  2.6994  2.6333  2.5635  2.3924  2.2344  2.0890  1.9338  1.7757
  1.6240
  3.4972  3.4207  3.3427  3.2642  3.1861  3.1092  3.0332  2.9594  2.8914  2.8308
  2.7792  2.7328  2.6840  2.6250  2.5574  2.3849  2.2226  2.0741  1.9196  1.7623
  1.6109  1.4663
  3.4881  3.4177  3.3453  3.2720  3.1986  3.1259  3.0548  2.9855  2.9163  2.8469
  2.7799  2.7194  2.6683  2.6158  2.5534  2.3823  2.2163  2.0632  1.9091  1.7526
  1.6013  1.4568  1.3188  1.1865
  3.4612  3.3986  3.3335  3.2666  3.1984  3.1298  3.0616  2.9947  2.9292  2.8639
  2.7972  2.7292  2.6659  2.6101  2.5495  2.3821  2.2142  2.0570  1.9022  1.7458
  1.5943  1.4497  1.3118  1.1797  1.0529  0.9307  0.8123  0.6976  0.5861  0.4770
  3.4148  3.3610  3.3051  3.2465  3.1854  3.1223  3.0581  2.9936  2.9296  2.8665
  2.8034  2.7388  2.6724  2.6121  2.5515  2.3832  2.2151  2.0551  1.8992  1.7420
  1.5897  1.4446  1.3064  1.1743  1.0477  0.9261  0.8087  0.6951  0.5849  0.4776
  0.3721
  3.3515  3.3042  3.2574  3.2090  3.1571  3.1019  3.0437  2.9835  2.9223  2.8607
  2.7993  2.7376  2.6746  2.6122  2.5537  2.3868  2.2182  2.0568  1.9001  1.7420
  1.5878  1.4414  1.3026  1.1701  1.0435  0.9220  0.8050  0.6921  0.5830  0.4770
  0.3735
  3.2777  3.2324  3.1908  3.1516  3.1101  3.0649  3.0152  2.9616  2.9051  2.8467
  2.7874  2.7275  2.6670  2.6063  2.5489  2.3880  2.2211  2.0587  1.9016  1.7434
  1.5869  1.4381  1.2978  1.1645  1.0373  0.9155  0.7985  0.6858  0.5771  0.4719
  0.3696
  3.2026  3.1553  3.1139  3.0787  3.0458  3.0105  2.9712  2.9268  2.8778  2.8251
  2.7698  2.7128  2.6548  2.5964  2.5390  2.3869  2.2252  2.0641  1.9071  1.7503
  1.5932  1.4417  1.2990  1.1642  1.0360  0.9136  0.7962  0.6835  0.5749  0.4701
  0.3666
  3.1284  3.0773  3.0339  2.9969  2.9660  2.9384  2.9086  2.8744  2.8352  2.7908
  2.7422  2.6902  2.6359  2.5804  2.5245  2.3798  2.2255  2.0681  1.9122  1.7573
  1.6019  1.4493  1.3036  1.1662  1.0364  0.9129  0.7947  0.6815  0.5727  0.4678
  0.3664
  3.0550  2.9984  2.9544  2.9127  2.8799  2.8533  2.8291  2.8039  2.7745  2.7401
  2.7006  2.6563  2.6081  2.5571  2.5054  2.3667  2.2220  2.0707  1.9169
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F480M
  3.4414  3.3812  3.3262  3.2753  3.2260  3.1748  3.1187  3.0563  2.9909  2.9249
  2.8576  2.7881  2.7168  2.6452  2.5663  2.3989  2.2521  2.1108  1.9755
  3.4264  3.3533  3.2874  3.2272  3.1711  3.1168  3.0612  3.0022  2.9418  2.8816
  2.8207  2.7569  2.6892  2.6187  2.5480  2.3789  2.2267  2.0854  1.9487  1.7962
  3.4539  3.3740  3.2966  3.2120  3.1420  3.0791  3.0211  2.9643  2.9073  2.8512
