 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -4.0091 -3.8351 -3.6729 -3.5224 -3.3827 -3.0775 -2.8133 -2.5666 -2.3286 -2.0996
 -7.0017 -6.8323 -6.3426 -5.8967 -5.4937 -5.1423 -4.8426 -4.5833 -4.3466 -4.1418
 -3.9530 -3.7766 -3.6119 -3.4587 -3.3164 -3.0067 -2.7435 -2.5030 -2.2754 -2.0612
 -1.8646
 -6.7508 -6.6665 -6.3871 -5.9717 -5.5537 -5.1803 -4.8530 -4.5751 -4.3319 -4.1162
 -3.9242 -3.7451 -3.5777 -3.4214 -3.2758 -2.9588 -2.6938 -2.4570 -2.2370 -2.0331
 -1.8480 -1.6825
 -6.6056 -6.2675 -6.1749 -5.9789 -5.6234 -5.2473 -4.9018 -4.6002 -4.3419 -4.1149
 -3.9165 -3.7343 -3.5638 -3.4041 -3.2547 -2.9284 -2.6590 -2.4240 -2.2096 -2.0136
 -1.8377 -1.6812 -1.5433 -1.4230
 -6.6559 -6.1791 -5.8513 -5.7103 -5.5932 -5.3073 -4.9749 -4.6593 -4.3794 -4.1382
 -3.9271 -3.7406 -3.5668 -3.4036 -3.2504 -2.9132 -2.6365 -2.4010 -2.1906 -2.0008
 -1.8322 -1.6834 -1.5524 -1.4381 -1.3395 -1.2518 -1.1711 -1.0994 -1.0408 -1.0016
 -6.7819 -6.2408 -5.8078 -5.4933 -5.3053 -5.1984 -5.0116 -4.7308 -4.4456 -4.1855
 -3.9595 -3.7623 -3.5846 -3.4181 -3.2611 -2.9125 -2.6257 -2.3869 -2.1785 -1.9933
 -1.8304 -1.6881 -1.5635 -1.4550 -1.3611 -1.2809 -1.2105 -1.1458 -1.0862 -1.0402
 -1.0118
 -6.9549 -6.3724 -5.8801 -5.4839 -5.1846 -4.9749 -4.8304 -4.6983 -4.5008 -4.2543
 -4.0143 -3.8021 -3.6159 -3.4458 -3.2855 -2.9260 -2.6273 -2.3817 -2.1728 -1.9905
 -1.8316 -1.6944 -1.5755 -1.4727 -1.3840 -1.3082 -1.2416 -1.1832 -1.1328 -1.0903
 -1.0554
 -7.1663 -6.5438 -6.0118 -5.5616 -5.1966 -4.9137 -4.6999 -4.5319 -4.3894 -4.2437
 -4.0640 -3.8570 -3.6588 -3.4823 -3.3189 -2.9499 -2.6388 -2.3837 -2.1712 -1.9895
 -1.8334 -1.7000 -1.5860 -1.4883 -1.4050 -1.3346 -1.2753 -1.2244 -1.1804 -1.1420
 -1.1083
 -7.3358 -6.7302 -6.1869 -5.7003 -5.2869 -4.9486 -4.6806 -4.4696 -4.2955 -4.1417
 -3.9990 -3.8557 -3.6991 -3.5295 -3.3652 -2.9893 -2.6664 -2.3997 -2.1805 -1.9966
 -1.8409 -1.7093 -1.5985 -1.5051 -1.4264 -1.3608 -1.3066 -1.2613 -1.2228 -1.1899
 -1.1620
 -7.5425 -6.9270 -6.3721 -5.8721 -5.4261 -5.0449 -4.7298 -4.4754 -4.2698 -4.0967
 -3.9416 -3.7977 -3.6613 -3.5275 -3.3894 -3.0359 -2.7051 -2.4264 -2.1981 -2.0094
 -1.8519 -1.7203 -1.6109 -1.5203 -1.4454 -1.3840 -1.3347 -1.2947 -1.2616 -1.2342
 -1.2104
 -7.7863 -7.1343 -6.5446 -6.0510 -5.5930 -5.1841 -4.8316 -4.5365 -4.2939 -4.0940
 -3.9240 -3.7721 -3.6308 -3.4976 -3.3915 -3.0897 -2.7549 -2.4638 -2.2240
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.1084 -6.5883 -6.1539 -5.7969 -5.4551 -5.1684 -4.9157 -4.6826 -4.4679 -4.2720
 -4.0934 -3.9265 -3.7711 -3.6264 -3.4915 -3.1935 -2.9234 -2.6768 -2.4341
 -7.2638 -6.6829 -6.1908 -5.7789 -5.4253 -5.1142 -4.8478 -4.6070 -4.3820 -4.1885
 -4.0076 -3.8389 -3.6819 -3.5357 -3.3998 -3.1009 -2.8425 -2.6025 -2.3705 -2.1460
 -7.2416 -6.7854 -6.2849 -5.8295 -5.4469 -5.1059 -4.8180 -4.5682 -4.3360 -4.1386
 -3.9558 -3.7851 -3.6260 -3.4777 -3.3396 -3.0366 -2.7787 -2.5435 -2.3200 -2.1072
 -1.9088
 -6.8100 -6.7592 -6.3698 -5.9212 -5.5025 -5.1406 -4.8252 -4.5589 -4.3232 -4.1132
 -3.9277 -3.7548 -3.5933 -3.4424 -3.3014 -2.9920 -2.7320 -2.4998 -2.2826 -2.0784
 -1.8905 -1.7208
 -6.6161 -6.4150 -6.3086 -5.9869 -5.5896 -5.2072 -4.8706 -4.5792 -4.3303 -4.1095
 -3.9181 -3.7423 -3.5780 -3.4243 -3.2802 -2.9626 -2.6981 -2.4671 -2.2542 -2.0574
 -1.8776 -1.7163 -1.5731 -1.4472
 -6.6355 -6.1865 -5.9507 -5.8755 -5.6333 -5.2891 -4.9434 -4.6317 -4.3625 -4.1299
 -3.9250 -3.7453 -3.5779 -3.4210 -3.2737 -2.9468 -2.6752 -2.4433 -2.2345 -2.0426
 -1.8691 -1.7150 -1.5787 -1.4587 -1.3536 -1.2617 -1.1770 -1.0982 -1.0384 -0.9968
 -6.7671 -6.2225 -5.8099 -5.5516 -5.4474 -5.2992 -5.0166 -4.7092 -4.4236 -4.1713
 -3.9539 -3.7630 -3.5919 -3.4318 -3.2810 -2.9442 -2.6634 -2.4277 -2.2207 -2.0331
 -1.8648 -1.7162 -1.5862 -1.4720 -1.3724 -1.2858 -1.2101 -1.1420 -1.0788 -1.0323
 -1.0026
 -6.9724 -6.3584 -5.8630 -5.4812 -5.2168 -5.0626 -4.9533 -4.7607 -4.5000 -4.2395
 -4.0039 -3.7992 -3.6195 -3.4559 -3.3017 -2.9552 -2.6634 -2.4210 -2.2131 -2.0282
 -1.8638 -1.7199 -1.5950 -1.4863 -1.3918 -1.3104 -1.2406 -1.1806 -1.1267 -1.0781
 -1.0431
 -7.2277 -6.5556 -5.9986 -5.5455 -5.1911 -4.9306 -4.7485 -4.6160 -4.4826 -4.2957
 -4.0710 -3.8521 -3.6596 -3.4891 -3.3319 -2.9767 -2.6736 -2.4217 -2.2099 -2.0256
 -1.8638 -1.7233 -1.6027 -1.4991 -1.4098 -1.3335 -1.2690 -1.2144 -1.1678 -1.1277
 -1.0926
 -7.5033 -6.7998 -6.1986 -5.6899 -5.2723 -4.9413 -4.6885 -4.4971 -4.3445 -4.2101
 -4.0708 -3.9069 -3.7201 -3.5391 -3.3764 -3.0138 -2.7000 -2.4369 -2.2180 -2.0315
 -1.8703 -1.7315 -1.6137 -1.5139 -1.4291 -1.3572 -1.2975 -1.2480 -1.2068 -1.1735
 -1.1425
 -7.8804 -7.0910 -6.4303 -5.8858 -5.4192 -5.0328 -4.7221 -4.4781 -4.2860 -4.1268
 -3.9855 -3.8528 -3.7195 -3.5772 -3.4236 -3.0604 -2.7382 -2.4637 -2.2356 -2.0442
 -1.8812 -1.7425 -1.6258 -1.5283 -1.4469 -1.3791 -1.3237 -1.2790 -1.2429 -1.2138
 -1.1905
 -8.3588 -7.4292 -6.6544 -6.1028 -5.6100 -5.1815 -4.8224 -4.5295 -4.2940 -4.1038
 -3.9442 -3.8021 -3.6703 -3.5449 -3.4735 -3.1165 -2.7882 -2.5021 -2.2627
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -6.9654 -6.4868 -6.0831 -5.7471 -5.4143 -5.1442 -4.9010 -4.6729 -4.4620 -4.2700
 -4.0960 -3.9332 -3.7815 -3.6400 -3.5079 -3.2146 -2.9502 -2.7090 -2.4747
 -7.1425 -6.5838 -6.1160 -5.7303 -5.3885 -5.0924 -4.8359 -4.5992 -4.3819 -4.1906
 -4.0170 -3.8530 -3.7002 -3.5579 -3.4252 -3.1318 -2.8777 -2.6426 -2.4163 -2.1952
 -7.2361 -6.7188 -6.2143 -5.7732 -5.4087 -5.0813 -4.8061 -4.5634 -4.3363 -4.1449
 -3.9672 -3.8016 -3.6473 -3.5034 -3.3692 -3.0728 -2.8193 -2.5887 -2.3691 -2.1578
 -1.9581
 -7.0906 -6.7861 -6.3308 -5.8693 -5.4605 -5.1132 -4.8089 -4.5520 -4.3231 -4.1182
 -3.9383 -3.7706 -3.6142 -3.4683 -3.3318 -3.0303 -2.7750 -2.5472 -2.3331 -2.1294
 -1.9388 -1.7646
 -6.6815 -6.5971 -6.3635 -5.9686 -5.5512 -5.1743 -4.8469 -4.5674 -4.3266 -4.1112
 -3.9258 -3.7557 -3.5969 -3.4484 -3.3093 -3.0009 -2.7415 -2.5147 -2.3052 -2.1076
 -1.9243 -1.7579 -1.6091 -1.4771
 -6.6161 -6.2293 -6.1234 -5.9657 -5.6338 -5.2618 -4.9164 -4.6130 -4.3529 -4.1280
 -3.9287 -3.7549 -3.5933 -3.4420 -3.2999 -2.9835 -2.7177 -2.4898 -2.2835 -2.0912
 -1.9137 -1.7537 -1.6116 -1.4859 -1.3749 -1.2762 -1.1852 -1.1013 -1.0391 -0.9939
 -6.7340 -6.2045 -5.8349 -5.6777 -5.5848 -5.3249 -5.0011 -4.6866 -4.4065 -4.1635
 -3.9530 -3.7680 -3.6029 -3.4486 -3.3035 -2.9785 -2.7043 -2.4725 -2.2678 -2.0795
 -1.9068 -1.7521 -1.6157 -1.4958 -1.3905 -1.2979 -1.2167 -1.1421 -1.0743 -1.0263
 -0.9942
 -6.9552 -6.3272 -5.8443 -5.4928 -5.2900 -5.1990 -5.0332 -4.7654 -4.4843 -4.2252
 -3.9975 -3.7996 -3.6259 -3.4682 -3.3199 -2.9863 -2.7023 -2.4639 -2.2581 -2.0726
 -1.9038 -1.7531 -1.6214 -1.5067 -1.4066 -1.3193 -1.2444 -1.1788 -1.1196 -1.0672
 -1.0316
 -7.2337 -6.5349 -5.9700 -5.5259 -5.1931 -4.9696 -4.8377 -4.7249 -4.5385 -4.2988
 -4.0610 -3.8478 -3.6617 -3.4971 -3.3458 -3.0042 -2.7102 -2.4628 -2.2531 -2.0680
 -1.9019 -1.7546 -1.6268 -1.5167 -1.4215 -1.3392 -1.2689 -1.2090 -1.1582 -1.1146
 -1.0767
 -7.5889 -6.8174 -6.1800 -5.6636 -5.2524 -4.9371 -4.7080 -4.5465 -4.4231 -4.2938
 -4.1234 -3.9206 -3.7211 -3.5442 -3.3867 -3.0378 -2.7343 -2.4763 -2.2595 -2.0724
 -1.9072 -1.7618 -1.6363 -1.5295 -1.4384 -1.3605 -1.2946 -1.2396 -1.1941 -1.1570
 -1.1265
 -8.0713 -7.1747 -6.4468 -5.8711 -5.3959 -5.0136 -4.7145 -4.4868 -4.3139 -4.1745
 -4.0493 -3.9198 -3.7724 -3.6048 -3.4387 -3.0818 -2.7705 -2.5020 -2.2761 -2.0840
 -1.9174 -1.7724 -1.6480 -1.5431 -1.4548 -1.3806 -1.3188 -1.2681 -1.2274 -1.1951
 -1.1701
 -8.6811 -7.6068 -6.7326 -6.1214 -5.6000 -5.1619 -4.8049 -4.5201 -4.2965 -4.1200
 -3.9742 -3.8451 -3.7234 -3.6015 -3.5018 -3.1362 -2.8188 -2.5399 -2.3029
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -6.8300 -6.4146 -6.0434 -5.7123 -5.3959 -5.1121 -4.8618 -4.6394 -4.4400 -4.2597
 -4.0947 -3.9419 -3.7988 -3.6630 -3.5333 -3.2432 -2.9828 -2.7378 -2.5086
 -7.0461 -6.5005 -6.0554 -5.7010 -5.3692 -5.0840 -4.8357 -4.6052 -4.3931 -4.2083
 -4.0364 -3.8762 -3.7269 -3.5878 -3.4579 -3.1689 -2.9181 -2.6843 -2.4620 -2.2448
 -7.2307 -6.6453 -6.1491 -5.7335 -5.3853 -5.0691 -4.8045 -4.5676 -4.3469 -4.1604
 -3.9872 -3.8258 -3.6756 -3.5356 -3.4048 -3.1144 -2.8647 -2.6379 -2.4217 -2.2122
 -2.0115
 -7.1851 -6.7723 -6.2810 -5.8207 -5.4335 -5.0952 -4.8018 -4.5535 -4.3301 -4.1310
 -3.9560 -3.7930 -3.6412 -3.4996 -3.3672 -3.0733 -2.8226 -2.5986 -2.3877 -2.1850
 -1.9925 -1.8136
 -6.8462 -6.7183 -6.3743 -5.9372 -5.5149 -5.1546 -4.8335 -4.5632 -4.3298 -4.1186
 -3.9398 -3.7747 -3.6207 -3.4770 -3.3424 -3.0430 -2.7892 -2.5664 -2.3600 -2.1632
 -1.9773 -1.8057 -1.6507 -1.5123
 -6.6130 -6.3510 -6.2739 -5.9991 -5.6171 -5.2339 -4.8986 -4.6008 -4.3507 -4.1323
 -3.9379 -3.7697 -3.6131 -3.4668 -3.3296 -3.0234 -2.7640 -2.5403 -2.3372 -2.1456
 -1.9654 -1.7999 -1.6512 -1.5191 -1.4025 -1.2966 -1.1977 -1.1102 -1.0441 -0.9941
 -6.6961 -6.1971 -5.9109 -5.8429 -5.6465 -5.3233 -4.9807 -4.6703 -4.3961 -4.1617
 -3.9579 -3.7779 -3.6181 -3.4691 -3.3290 -3.0152 -2.7483 -2.5208 -2.3193 -2.1320
 -1.9567 -1.7962 -1.6529 -1.5265 -1.4151 -1.3166 -1.2287 -1.1466 -1.0747 -1.0237
 -0.9877
 -6.9040 -6.2909 -5.8328 -5.5344 -5.4242 -5.3097 -5.0533 -4.7543 -4.4697 -4.2160
 -3.9960 -3.8045 -3.6360 -3.4837 -3.3409 -3.0193 -2.7437 -2.5099 -2.3071 -2.1225
 -1.9513 -1.7951 -1.6562 -1.5347 -1.4284 -1.3353 -1.2537 -1.1818 -1.1163 -1.0598
 -1.0222
 -7.1955 -6.4922 -5.9355 -5.5109 -5.2133 -5.0509 -4.9617 -4.7933 -4.5453 -4.2882
 -4.0520 -3.8472 -3.6669 -3.5078 -3.3620 -3.0333 -2.7488 -2.5066 -2.2997 -2.1157
 -1.9474 -1.7945 -1.6593 -1.5420 -1.4404 -1.3522 -1.2758 -1.2100 -1.1535 -1.1041
 -1.0625
 -7.6019 -6.7940 -6.1421 -5.6309 -5.2349 -4.9438 -4.7507 -4.6317 -4.5203 -4.3493
 -4.1329 -3.9166 -3.7217 -3.5504 -3.3984 -3.0626 -2.7697 -2.5179 -2.3040 -2.1179
 -1.9509 -1.8002 -1.6674 -1.5529 -1.4549 -1.3708 -1.2989 -1.2377 -1.1868 -1.1448
 -1.1103
 -8.1603 -7.1963 -6.4288 -5.8384 -5.3661 -4.9951 -4.7131 -4.5083 -4.3625 -4.2471
 -4.1262 -3.9747 -3.7937 -3.6112 -3.4480 -3.1029 -2.8028 -2.5415 -2.3188 -2.1278
 -1.9596 -1.8098 -1.6783 -1.5654 -1.4699 -1.3890 -1.3209 -1.2640 -1.2172 -1.1803
 -1.1517
 -8.8705 -7.6991 -6.7956 -6.1118 -5.5737 -5.1355 -4.7866 -4.5140 -4.3063 -4.1478
 -4.0199 -3.9049 -3.7872 -3.6564 -3.5108 -3.1542 -2.8481 -2.5774 -2.3441
