 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
  0.2371  0.2619  0.2976  0.3391  0.3802  0.4627  0.5147  0.5396  0.5403  0.5247
  0.5024  0.4776  0.4508  0.4219  0.3914  0.3584  0.3215  0.2798  0.2332  0.1839
 -0.1120 -0.0884 -0.0553 -0.0111  0.0419  0.0979  0.1526  0.2034  0.2487  0.2863
  0.3143  0.3331  0.3501  0.3712  0.3971  0.4661  0.5147  0.5386  0.5390  0.5215
  0.4958  0.4681  0.4395  0.4098  0.3788  0.3468  0.3125  0.2748  0.2324  0.1849
  0.1325
 -0.0062  0.0087  0.0270  0.0561  0.0939  0.1393  0.1875  0.2351  0.2796  0.3200
  0.3549  0.3836  0.4054  0.4222  0.4378  0.4797  0.5196  0.5420  0.5426  0.5239
  0.4946  0.4628  0.4310  0.3992  0.3670  0.3354  0.3029  0.2676  0.2282  0.1835
  0.1328
  0.0954  0.1065  0.1171  0.1340  0.1585  0.1900  0.2275  0.2684  0.3091  0.3475
  0.3823  0.4128  0.4389  0.4603  0.4770  0.5078  0.5326  0.5497  0.5499  0.5313
  0.4993  0.4628  0.4264  0.3909  0.3562  0.3218  0.2870  0.2506  0.2125  0.1728
  0.1319
  0.1872  0.1981  0.2065  0.2183  0.2323  0.2521  0.2772  0.3075  0.3409  0.3750
  0.4073  0.4363  0.4619  0.4842  0.5029  0.5345  0.5525  0.5620  0.5603  0.5426
  0.5102  0.4703  0.4289  0.3887  0.3501  0.3127  0.2759  0.2395  0.2029  0.1652
  0.1259
  0.2633  0.2821  0.2932  0.3031  0.3108  0.3232  0.3385  0.3577  0.3808  0.4074
  0.4349  0.4610  0.4845  0.5051  0.5230  0.5556  0.5725  0.5776  0.5725  0.5551
  0.5240  0.4830  0.4382  0.3931  0.3496  0.3080  0.2677  0.2288  0.1907  0.1527
  0.1140
  0.3271  0.3585  0.3770  0.3871  0.3932  0.3992  0.4073  0.4183  0.4319  0.4488
  0.4686  0.4896  0.5099  0.5280  0.5438  0.5732  0.5896  0.5934  0.5858
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9681 -0.9062 -0.7534 -0.5871 -0.4229 -0.2831 -0.1822 -0.0984 -0.0205  0.0536
  0.1234  0.1899  0.2530  0.3128  0.3688  0.4867  0.5687  0.6133  0.6245
 -0.7086 -0.7065 -0.6868 -0.5644 -0.4174 -0.2773 -0.1638 -0.0763  0.0012  0.0725
  0.1392  0.2023  0.2621  0.3185  0.3711  0.4801  0.5541  0.5938  0.6039  0.5951
 -0.5947 -0.5047 -0.4681 -0.4719 -0.3972 -0.2750 -0.1566 -0.0607  0.0173  0.0866
  0.1504  0.2103  0.2670  0.3203  0.3699  0.4722  0.5407  0.5776  0.5873  0.5783
  0.5596
 -0.5218 -0.4234 -0.3330 -0.2716 -0.2573 -0.2352 -0.1507 -0.0530  0.0300  0.0990
  0.1604  0.2175  0.2712  0.3217  0.3686  0.4653  0.5298  0.5646  0.5741  0.5650
  0.5460  0.5221
 -0.4509 -0.3667 -0.2751 -0.1883 -0.1180 -0.0749 -0.0612 -0.0283  0.0403  0.1108
  0.1712  0.2257  0.2768  0.3246  0.3690  0.4607  0.5218  0.5549  0.5640  0.5547
  0.5349  0.5105  0.4832  0.4535
 -0.3734 -0.3074 -0.2293 -0.1458 -0.0652  0.0052  0.0593  0.0923  0.1084  0.1378
  0.1864  0.2367  0.2848  0.3300  0.3720  0.4590  0.5171  0.5486  0.5572  0.5475
  0.5265  0.5006  0.4725  0.4422  0.4102  0.3755  0.3367  0.2927  0.2442  0.1953
 -0.2888 -0.2388 -0.1778 -0.1075 -0.0329  0.0393  0.1047  0.1606  0.2034  0.2299
  0.2471  0.2696  0.3019  0.3400  0.3785  0.4605  0.5157  0.5457  0.5539  0.5439
  0.5214  0.4932  0.4632  0.4320  0.3993  0.3657  0.3297  0.2899  0.2450  0.1951
  0.1439
 -0.2013 -0.1613 -0.1153 -0.0607  0.0011  0.0666  0.1307  0.1900  0.2422  0.2859
  0.3190  0.3410  0.3571  0.3749  0.3978  0.4659  0.5179  0.5463  0.5542  0.5441
  0.5203  0.4894  0.4566  0.4232  0.3893  0.3546  0.3194  0.2822  0.2414  0.1957
  0.1442
 -0.1165 -0.0794 -0.0427 -0.0013  0.0465  0.0998  0.1562  0.2122  0.2648  0.3122
  0.3532  0.3864  0.4115  0.4297  0.4444  0.4829  0.5246  0.5508  0.5581  0.5482
  0.5237  0.4901  0.4534  0.4166  0.3802  0.3439  0.3070  0.2685  0.2283  0.1866
  0.1437
 -0.0408 -0.0021  0.0331  0.0664  0.1027  0.1434  0.1884  0.2362  0.2843  0.3302
  0.3722  0.4090  0.4398  0.4645  0.4837  0.5151  0.5394  0.5590  0.5653  0.5560
  0.5321  0.4969  0.4566  0.4156  0.3754  0.3362  0.2974  0.2589  0.2201  0.1803
  0.1383
  0.0191  0.0696  0.1062  0.1374  0.1674  0.1986  0.2325  0.2697  0.3093  0.3499
  0.3892  0.4255  0.4576  0.4847  0.5071  0.5442  0.5629  0.5732  0.5756  0.5663
  0.5434  0.5083  0.4657  0.4205  0.3758  0.3326  0.2906  0.2497  0.2095  0.1694
  0.1287
  0.0620  0.1258  0.1707  0.2049  0.2340  0.2607  0.2872  0.3150  0.3448  0.3769
  0.4103  0.4430  0.4736  0.5007  0.5238  0.5646  0.5849  0.5917  0.5893
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0230 -0.8968 -0.7181 -0.5489 -0.3883 -0.2504 -0.1506 -0.0718 -0.0007  0.0702
  0.1360  0.1985  0.2577  0.3138  0.3667  0.4816  0.5654  0.6152  0.6324
 -0.7868 -0.8013 -0.6999 -0.5414 -0.3883 -0.2471 -0.1379 -0.0539  0.0183  0.0868
  0.1500  0.2095  0.2659  0.3193  0.3696  0.4768  0.5530  0.5972  0.6120  0.6055
 -0.6301 -0.5632 -0.5730 -0.5191 -0.3872 -0.2534 -0.1339 -0.0417  0.0325  0.0995
  0.1602  0.2170  0.2707  0.3214  0.3691  0.4704  0.5416  0.5822  0.5960  0.5896
  0.5713
 -0.5633 -0.4552 -0.3740 -0.3517 -0.3412 -0.2508 -0.1376 -0.0361  0.0434  0.1106
  0.1696  0.2240  0.2751  0.3233  0.3685  0.4648  0.5320  0.5702  0.5833  0.5770
  0.5586  0.5344
 -0.5054 -0.4048 -0.3027 -0.2176 -0.1653 -0.1517 -0.1178 -0.0355  0.0499  0.1203
  0.1792  0.2318  0.2806  0.3264  0.3693  0.4608  0.5249  0.5611  0.5734  0.5672
  0.5485  0.5238  0.4959  0.4653
 -0.4418 -0.3577 -0.2645 -0.1708 -0.0880 -0.0236  0.0151  0.0325  0.0673  0.1290
  0.1895  0.2410  0.2880  0.3317  0.3724  0.4593  0.5204  0.5549  0.5666  0.5602
  0.5410  0.5151  0.4864  0.4554  0.4220  0.3856  0.3455  0.3014  0.2534  0.2031
 -0.3704 -0.3023 -0.2247 -0.1406 -0.0563  0.0207  0.0861  0.1365  0.1680  0.1870
  0.2147  0.2554  0.2983  0.3395  0.3781  0.4605  0.5187  0.5517  0.5628  0.5562
  0.5364  0.5089  0.4784  0.4464  0.4129  0.3773  0.3395  0.2986  0.2534  0.2030
  0.1518
 -0.2951 -0.2375 -0.1748 -0.1052 -0.0307  0.0439  0.1138  0.1753  0.2266  0.2664
  0.2928  0.3112  0.3312  0.3574  0.3885  0.4648  0.5199  0.5515  0.5621  0.5556
  0.5353  0.5060  0.4730  0.4389  0.4040  0.3681  0.3315  0.2929  0.2508  0.2041
  0.1521
 -0.2219 -0.1671 -0.1139 -0.0575  0.0037  0.0684  0.1336  0.1957  0.2517  0.3003
  0.3405  0.3714  0.3931  0.4091  0.4249  0.4750  0.5252  0.5548  0.5649  0.5584
  0.5378  0.5069  0.4708  0.4334  0.3960  0.3585  0.3204  0.2815  0.2413  0.1982
  0.1520
 -0.1567 -0.0997 -0.0493 -0.0009  0.0488  0.1015  0.1567  0.2129  0.2671  0.3172
  0.3615  0.3993  0.4300  0.4534  0.4710  0.5031  0.5351  0.5612  0.5707  0.5646
  0.5445  0.5129  0.4742  0.4331  0.3921  0.3518  0.3119  0.2720  0.2319  0.1906
  0.1474
 -0.1054 -0.0394  0.0130  0.0594  0.1032  0.1463  0.1909  0.2375  0.2849  0.3316
  0.3754  0.4149  0.4491  0.4773  0.5000  0.5365  0.5575  0.5726  0.5796  0.5735
  0.5542  0.5229  0.4827  0.4382  0.3931  0.3491  0.3060  0.2639  0.2224  0.1808
  0.1391
 -0.0723  0.0083  0.0680  0.1168  0.1599  0.1990  0.2362  0.2736  0.3119  0.3514
  0.3907  0.4282  0.4624  0.4923  0.5174  0.5606  0.5820  0.5911  0.5920
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0398 -0.8622 -0.6766 -0.5116 -0.3630 -0.2288 -0.1286 -0.0487  0.0191  0.0867
  0.1493  0.2084  0.2643  0.3172  0.3671  0.4778  0.5622  0.6154  0.6403
 -0.8892 -0.8390 -0.6808 -0.5109 -0.3604 -0.2250 -0.1179 -0.0348  0.0362  0.1017
  0.1620  0.2185  0.2720  0.3226  0.3704  0.4747  0.5524  0.6006  0.6203  0.6170
 -0.6673 -0.6594 -0.6444 -0.5145 -0.3639 -0.2293 -0.1142 -0.0244  0.0487  0.1136
  0.1718  0.2259  0.2769  0.3251  0.3707  0.4700  0.5430  0.5873  0.6051  0.6019
  0.5847
 -0.5924 -0.4852 -0.4425 -0.4482 -0.3635 -0.2359 -0.1180 -0.0191  0.0586  0.1238
  0.1808  0.2328  0.2815  0.3274  0.3708  0.4654  0.5349  0.5765  0.5930  0.5899
  0.5730  0.5486
 -0.5470 -0.4310 -0.3263 -0.2593 -0.2454 -0.2168 -0.1224 -0.0213  0.0644  0.1324
  0.1899  0.2405  0.2872  0.3309  0.3721  0.4621  0.5286  0.5682  0.5837  0.5804
  0.5637  0.5391  0.5106  0.4791
 -0.4989 -0.3954 -0.2883 -0.1895 -0.1133 -0.0692 -0.0526 -0.0115  0.0645  0.1384
  0.1988  0.2492  0.2944  0.3362  0.3754  0.4609  0.5244  0.5623  0.5770  0.5736
  0.5568  0.5316  0.5025  0.4708  0.4368  0.3996  0.3582  0.3119  0.2617  0.2123
 -0.4434 -0.3548 -0.2597 -0.1626 -0.0721  0.0041  0.0618  0.0976  0.1185  0.1531
  0.2072  0.2588  0.3032  0.3435  0.3810  0.4621  0.5225  0.5589  0.5730  0.5694
  0.5525  0.5265  0.4959  0.4632  0.4287  0.3920  0.3530  0.3106  0.2637  0.2126
  0.1612
 -0.3830 -0.3048 -0.2237 -0.1384 -0.0523  0.0295  0.1012  0.1607  0.2064  0.2372
  0.2583  0.2842  0.3178  0.3538  0.3889  0.4659  0.5233  0.5581  0.5718  0.5683
  0.5512  0.5242  0.4917  0.4570  0.4212  0.3842  0.3454  0.3049  0.2616  0.2142
  0.1617
 -0.3236 -0.2496 -0.1766 -0.1037 -0.0286  0.0468  0.1192  0.1848  0.2413  0.2881
  0.3246  0.3507  0.3700  0.3881  0.4094  0.4736  0.5277  0.5607  0.5737  0.5701
  0.5529  0.5250  0.4903  0.4528  0.4145  0.3759  0.3365  0.2961  0.2542  0.2101
  0.1620
 -0.2711 -0.1945 -0.1256 -0.0602  0.0042  0.0694  0.1345  0.1978  0.2563  0.3082
  0.3527  0.3894  0.4183  0.4395  0.4555  0.4923  0.5348  0.5658  0.5784  0.5751
  0.5582  0.5301  0.4937  0.4531  0.4117  0.3704  0.3292  0.2880  0.2462  0.2034
  0.1585
 -0.2305 -0.1464 -0.0758 -0.0123  0.0465  0.1027  0.1585  0.2142  0.2685  0.3199
  0.3665  0.4073  0.4419  0.4700  0.4919  0.5271  0.5523  0.5746  0.5858  0.5827
  0.5664  0.5385  0.5013  0.4582  0.4133  0.3686  0.3245  0.2811  0.2381  0.1950
  0.1519
 -0.2063 -0.1089 -0.0322  0.0335  0.0918  0.1443  0.1931  0.2405  0.2872  0.3333
  0.3776  0.4185  0.4549  0.4863  0.5122  0.5556  0.5781  0.5908  0.5965
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0125 -0.8142 -0.6310 -0.4747 -0.3349 -0.2084 -0.1109 -0.0284  0.0396  0.1028
  0.1630  0.2196  0.2728  0.3229  0.3703  0.4762  0.5598  0.6171  0.6464
 -0.8737 -0.8305 -0.6480 -0.4780 -0.3309 -0.2022 -0.0995 -0.0163  0.0537  0.1168
  0.1749  0.2292  0.2802  0.3283  0.3739  0.4746  0.5526  0.6041  0.6285  0.6294
 -0.7336 -0.7559 -0.6541 -0.4917 -0.3382 -0.2035 -0.0945 -0.0065  0.0650  0.1282
  0.1845  0.2365  0.2852  0.3312  0.3747  0.4712  0.5452  0.5929  0.6145  0.6149
  0.5997
 -0.6137 -0.5323 -0.5448 -0.4871 -0.3502 -0.2144 -0.0970 -0.0018  0.0741  0.1381
  0.1933  0.2434  0.2901  0.3339  0.3754  0.4675  0.5385  0.5836  0.6035  0.6035
  0.5888  0.5648
 -0.5749 -0.4492 -0.3575 -0.3360 -0.3228 -0.2227 -0.1062 -0.0034  0.0793  0.1460
  0.2022  0.2510  0.2959  0.3377  0.3771  0.4647  0.5329  0.5761  0.5949  0.5946
  0.5802  0.5564  0.5275  0.4955
 -0.5425 -0.4202 -0.3037 -0.2097 -0.1568 -0.1436 -0.1005 -0.0101  0.0785  0.1514
  0.2104  0.2595  0.3030  0.3431  0.3807  0.4638  0.5289  0.5705  0.5886  0.5880
  0.5738  0.5500  0.5207  0.4883  0.4533  0.4149  0.3721  0.3244  0.2732  0.2232
 -0.5039 -0.3939 -0.2824 -0.1764 -0.0857 -0.0191  0.0194  0.0407  0.0839  0.1523
  0.2162  0.2682  0.3115  0.3504  0.3862  0.4651  0.5270  0.5670  0.5845  0.5838
  0.5697  0.5456  0.5154  0.4822  0.4468  0.4091  0.3687  0.3246  0.2761  0.2240
  0.1724
 -0.4622 -0.3605 -0.2600 -0.1603 -0.0651  0.0193  0.0879  0.1394  0.1734  0.1974
  0.2304  0.2768  0.3209  0.3592  0.3939  0.4689  0.5275  0.5658  0.5829  0.5823
  0.5681  0.5436  0.5123  0.4774  0.4408  0.4028  0.3627  0.3205  0.2755  0.2265
  0.1731
 -0.4191 -0.3208 -0.2283 -0.1383 -0.0502  0.0340  0.1104  0.1759  0.2295  0.2712
  0.3013  0.3238  0.3480  0.3758  0.4056  0.4761  0.5314  0.5678  0.5841  0.5834
  0.5690  0.5440  0.5113  0.4743  0.4356  0.3960  0.3553  0.3137  0.2702  0.2239
  0.1741
 -0.3819 -0.2823 -0.1926 -0.1093 -0.0297  0.0473  0.1208  0.1890  0.2491  0.3005
  0.3431  0.3768  0.4024  0.4221  0.4392  0.4871  0.5374  0.5719  0.5878  0.5873
  0.5732  0.5480  0.5143  0.4751  0.4337  0.3918  0.3496  0.3069  0.2634  0.2187
  0.1720
 -0.3545 -0.2485 -0.1574 -0.0755 -0.0008  0.0689  0.1354  0.1991  0.2587  0.3129
  0.3603  0.4007  0.4343  0.4612  0.4817  0.5167  0.5492  0.5791  0.5941  0.5937
  0.5800  0.5550  0.5208  0.4800  0.4359  0.3910  0.3461  0.3015  0.2569  0.2120
  0.1672
 -0.3404 -0.2236 -0.1270 -0.0430  0.0316  0.0982  0.1589  0.2161  0.2705  0.3220
  0.3697  0.4124  0.4495  0.4810  0.5069  0.5493  0.5736  0.5917  0.6031
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9628 -0.7649 -0.5911 -0.4441 -0.3058 -0.1837 -0.0917 -0.0132  0.0568  0.1187
  0.1767  0.2316  0.2828  0.3310  0.3761  0.4773  0.5560  0.6132  0.6521
 -0.9283 -0.7988 -0.6117 -0.4472 -0.3056 -0.1791 -0.0820 -0.0002  0.0703  0.1318
  0.1883  0.2409  0.2900  0.3362  0.3799  0.4770  0.5543  0.6081  0.6366  0.6422
 -0.8342 -0.7940 -0.6354 -0.4638 -0.3130 -0.1821 -0.0751  0.0099  0.0806  0.1430
  0.1977  0.2482  0.2952  0.3394  0.3811  0.4744  0.5485  0.5989  0.6245  0.6285
  0.6159
 -0.6960 -0.6217 -0.6123 -0.4804 -0.3281 -0.1929 -0.0775  0.0152  0.0894  0.1526
  0.2065  0.2552  0.3002  0.3423  0.3822  0.4714  0.5428  0.5911  0.6148  0.6179
  0.6057  0.5828
 -0.5906 -0.4679 -0.4191 -0.4276 -0.3368 -0.2064 -0.0871  0.0138  0.0947  0.1600
  0.2152  0.2628  0.3061  0.3463  0.3841  0.4690  0.5378  0.5844  0.6071  0.6098
  0.5978  0.5754  0.5464  0.5139
 -0.5700 -0.4343 -0.3173 -0.2454 -0.2344 -0.1992 -0.0977  0.0058  0.0943  0.1652
  0.2232  0.2711  0.3133  0.3519  0.3879  0.4683  0.5339  0.5791  0.6012  0.6037
  0.5919  0.5698  0.5408  0.5078  0.4718  0.4325  0.3885  0.3390  0.2869  0.2360
 -0.5500 -0.4193 -0.2951 -0.1861 -0.1053 -0.0629 -0.0451  0.0056  0.0881  0.1655
  0.2283  0.2794  0.3216  0.3592  0.3937  0.4697  0.5319  0.5754  0.5971  0.5996
  0.5879  0.5659  0.5366  0.5031  0.4670  0.4283  0.3864  0.3406  0.2907  0.2375
  0.1853
 -0.5266 -0.4026 -0.2837 -0.1722 -0.0726  0.0083  0.0663  0.1018  0.1274  0.1699
  0.2300  0.2853  0.3303  0.3677  0.4013  0.4738  0.5324  0.5739  0.5950  0.5976
  0.5860  0.5639  0.5341  0.4996  0.4625  0.4236  0.3824  0.3389  0.2920  0.2410
  0.1866
 -0.5019 -0.3808 -0.2675 -0.1613 -0.0622  0.0273  0.1036  0.1648  0.2111  0.2441
  0.2703  0.3013  0.3408  0.3783  0.4113  0.4808  0.5362  0.5754  0.5955  0.5980
  0.5863  0.5638  0.5332  0.4973  0.4586  0.4184  0.3768  0.3334  0.2883  0.2403
  0.1885
 -0.4822 -0.3601 -0.2486 -0.1467 -0.0527  0.0344  0.1138  0.1838  0.2427  0.2911
  0.3294  0.3587  0.3821  0.4051  0.4287  0.4895  0.5418  0.5789  0.5983  0.6009
  0.5894  0.5668  0.5357  0.4985  0.4579  0.4158  0.3727  0.3287  0.2836  0.2371
  0.1884
 -0.4667 -0.3420 -0.2296 -0.1283 -0.0373  0.0453  0.1212  0.1910  0.2536  0.3083
  0.3547  0.3933  0.4246  0.4494  0.4693  0.5091  0.5505  0.5851  0.6036  0.6062
  0.5951  0.5726  0.5412  0.5030  0.4605  0.4160  0.3706  0.3250  0.2789  0.2323
  0.1853
 -0.4554 -0.3265 -0.2119 -0.1105 -0.0188  0.0621  0.1344  0.2003  0.2607  0.3159
  0.3653  0.4082  0.4448  0.4755  0.5331  0.5396  0.5623  0.5940  0.6114
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9108 -0.7156 -0.5516 -0.4158 -0.2792 -0.1630 -0.0705  0.0049  0.0739  0.1340
  0.1908  0.2443  0.2943  0.3407  0.3841  0.4812  0.5580  0.6160  0.6577
 -0.9531 -0.7563 -0.5734 -0.4159 -0.2812 -0.1590 -0.0613  0.0168  0.0870  0.1467
  0.2020  0.2534  0.3013  0.3460  0.3881  0.4818  0.5577  0.6129  0.6451  0.6551
 -0.8120 -0.7876 -0.5997 -0.4345 -0.2895 -0.1622 -0.0567  0.0262  0.0962  0.1575
  0.2113  0.2607  0.3065  0.3493  0.3896  0.4799  0.5532  0.6056  0.6349  0.6427
  0.6332
 -0.6898 -0.7167 -0.6216 -0.4590 -0.3045 -0.1731 -0.0596  0.0314  0.1042  0.1670
  0.2200  0.2677  0.3116  0.3524  0.3909  0.4772  0.5483  0.5990  0.6265  0.6333
  0.6238  0.6026
 -0.6010 -0.5038 -0.5166 -0.4614 -0.3234 -0.1865 -0.0683  0.0304  0.1094  0.1738
  0.2286  0.2752  0.3175  0.3565  0.3930  0.4751  0.5436  0.5930  0.6197  0.6259
  0.6165  0.5958  0.5673  0.5336
 -0.5849 -0.4429 -0.3400 -0.3176 -0.3044 -0.1998 -0.0813  0.0227  0.1094  0.1790
  0.2362  0.2834  0.3246  0.3621  0.3969  0.4745  0.5397  0.5878  0.6142  0.6203
  0.6110  0.5907  0.5625  0.5291  0.4927  0.4521  0.4061  0.3557  0.3028  0.2508
 -0.5795 -0.4325 -0.3022 -0.1995 -0.1453 -0.1342 -0.0833  0.0122  0.1029  0.1795
  0.2413  0.2915  0.3328  0.3693  0.4027  0.4761  0.5377  0.5840  0.6101  0.6163
  0.6072  0.5870  0.5589  0.5255  0.4889  0.4498  0.4071  0.3597  0.3074  0.2534
  0.2002
 -0.5748 -0.4294 -0.2963 -0.1782 -0.0802 -0.0116  0.0248  0.0487  0.1008  0.1748
  0.2422  0.2970  0.3413  0.3779  0.4103  0.4801  0.5380  0.5820  0.6074  0.6140
  0.6051  0.5850  0.5568  0.5229  0.4858  0.4463  0.4040  0.3585  0.3099  0.2578
  0.2024
 -0.5724 -0.4254 -0.2930 -0.1739 -0.0679  0.0226  0.0938  0.1451  0.1791  0.2080
  0.2484  0.3008  0.3486  0.3876  0.4201  0.4874  0.5418  0.5830  0.6072  0.6137
  0.6048  0.5845  0.5560  0.5215  0.4832  0.4428  0.4005  0.3560  0.3093  0.2594
  0.2055
 -0.5735 -0.4238 -0.2903 -0.1716 -0.0659  0.0282  0.1102  0.1787  0.2333  0.2757
  0.3080  0.3353  0.3645  0.3984  0.4303  0.4957  0.5473  0.5861  0.6091  0.6155
  0.6070  0.5868  0.5579  0.5228  0.4834  0.4416  0.3981  0.3532  0.3068  0.2582
  0.2075
 -0.5813 -0.4261 -0.2890 -0.1682 -0.0622  0.0310  0.1139  0.1872  0.2504  0.3035
  0.3472  0.3826  0.4109  0.4346  0.4571  0.5080  0.5553  0.5918  0.6135  0.6197
  0.6116  0.5917  0.5626  0.5269  0.4864  0.4429  0.3975  0.3512  0.3040  0.2556
  0.2063
 -0.5956 -0.4324 -0.2859 -0.1663 -0.0576  0.0366  0.1187  0.1913  0.2558  0.3129
  0.3623  0.4042  0.4393  0.4683  0.5005  0.5243  0.5658  0.6001  0.6204
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.8396 -0.6666 -0.5167 -0.3877 -0.2509 -0.1411 -0.0533  0.0219  0.0885  0.1489
  0.2052  0.2577  0.3066  0.3521  0.3945  0.4880  0.5663  0.6246  0.6633
 -0.9126 -0.7098 -0.5361 -0.3887 -0.2565 -0.1380 -0.0439  0.0321  0.1016  0.1612
  0.2159  0.2666  0.3135  0.3573  0.3983  0.4891  0.5634  0.6190  0.6539  0.6677
 -0.9307 -0.7581 -0.5706 -0.4056 -0.2690 -0.1425 -0.0393  0.0414  0.1118  0.1719
  0.2250  0.2737  0.3187  0.3605  0.3998  0.4875  0.5597  0.6133  0.6457  0.6574
  0.6512
