 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.0183 -1.9823 -1.9876 -1.9625 -1.8931 -1.8284 -1.8079 -1.8114 -1.7960 -1.7477
 -1.6808 -1.6001 -1.5154 -1.4365 -1.3606 -1.1986 -1.0785 -0.9966 -0.9352
 -1.9895 -1.9015 -1.8435 -1.7960 -1.7578 -1.7300 -1.7095 -1.6907 -1.6677 -1.6370
 -1.5956 -1.5411 -1.4735 -1.4005 -1.3302 -1.1826 -1.0750 -1.0019 -0.9515 -0.9190
 -1.9688 -1.8556 -1.7628 -1.6961 -1.6599 -1.6394 -1.6184 -1.5953 -1.5729 -1.5506
 -1.5224 -1.4851 -1.4337 -1.3703 -1.3063 -1.1709 -1.0732 -1.0076 -0.9651 -0.9371
 -0.9182
 -1.9562 -1.8446 -1.7455 -1.6628 -1.5994 -1.5566 -1.5346 -1.5252 -1.5116 -1.4885
 -1.4612 -1.4321 -1.3960 -1.3459 -1.2889 -1.1635 -1.0731 -1.0137 -0.9760 -0.9512
 -0.9345 -0.9230
 -1.9287 -1.8287 -1.7361 -1.6535 -1.5834 -1.5275 -1.4865 -1.4585 -1.4417 -1.4294
 -1.4105 -1.3842 -1.3563 -1.3204 -1.2732 -1.1579 -1.0729 -1.0180 -0.9852 -0.9643
 -0.9502 -0.9405 -0.9341 -0.9302
 -1.8768 -1.7938 -1.7147 -1.6409 -1.5739 -1.5151 -1.4662 -1.4277 -1.3980 -1.3746
 -1.3548 -1.3342 -1.3106 -1.2855 -1.2512 -1.1514 -1.0711 -1.0192 -0.9907 -0.9745
 -0.9641 -0.9572 -0.9527 -0.9501 -0.9491 -0.9497 -0.9527 -0.9604 -0.9747 -0.9951
 -1.7999 -1.7354 -1.6729 -1.6130 -1.5556 -1.5015 -1.4521 -1.4088 -1.3727 -1.3426
 -1.3161 -1.2913 -1.2665 -1.2444 -1.2188 -1.1395 -1.0666 -1.0167 -0.9908 -0.9795
 -0.9742 -0.9713 -0.9700 -0.9698 -0.9704 -0.9718 -0.9748 -0.9796 -0.9897 -1.0078
 -1.0324
 -1.7043 -1.6563 -1.6100 -1.5653 -1.5210 -1.4768 -1.4329 -1.3907 -1.3521 -1.3186
 -1.2891 -1.2618 -1.2355 -1.2100 -1.1869 -1.1200 -1.0577 -1.0109 -0.9860 -0.9780
 -0.9781 -0.9806 -0.9837 -0.9872 -0.9907 -0.9942 -0.9982 -1.0034 -1.0108 -1.0231
 -1.0449
 -1.5965 -1.5628 -1.5301 -1.4988 -1.4677 -1.4354 -1.4010 -1.3651 -1.3291 -1.2952
 -1.2644 -1.2365 -1.2102 -1.1845 -1.1608 -1.0992 -1.0443 -1.0021 -0.9778 -0.9711
 -0.9751 -0.9832 -0.9921 -1.0005 -1.0083 -1.0152 -1.0218 -1.0284 -1.0358 -1.0456
 -1.0607
 -1.4850 -1.4629 -1.4410 -1.4201 -1.4000 -1.3788 -1.3553 -1.3285 -1.2992 -1.2688
 -1.2391 -1.2116 -1.1862 -1.1622 -1.1391 -1.0818 -1.0307 -0.9923 -0.9687 -0.9613
 -0.9665 -0.9785 -0.9929 -1.0071 -1.0203 -1.0320 -1.0426 -1.0523 -1.0616 -1.0716
 -1.0824
 -1.3717 -1.3597 -1.3469 -1.3341 -1.3218 -1.3096 -1.2956 -1.2785 -1.2580 -1.2345
 -1.2093 -1.1841 -1.1602 -1.1380 -1.1170 -1.0660 -1.0180 -0.9819 -0.9596 -0.9514
 -0.9557 -0.9688 -0.9867 -1.0062 -1.0252 -1.0426 -1.0584 -1.0725 -1.0854 -1.0977
 -1.1104
 -1.2566 -1.2532 -1.2513 -1.2445 -1.2385 -1.2325 -1.2256 -1.2169 -1.2051 -1.1900
 -1.1718 -1.1517 -1.1309 -1.1110 -1.0945 -1.0518 -1.0062 -0.9709 -0.9505
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.2568 -2.1938 -2.1405 -2.0925 -2.0474 -2.0004 -1.9465 -1.8829 -1.8125 -1.7403
 -1.6650 -1.5856 -1.5035 -1.4239 -1.3453 -1.1903 -1.0736 -0.9919 -0.9374
 -2.1494 -2.0708 -2.0058 -1.9501 -1.9004 -1.8543 -1.8091 -1.7596 -1.7073 -1.6536
 -1.5968 -1.5337 -1.4636 -1.3913 -1.3227 -1.1784 -1.0715 -0.9970 -0.9480 -0.9160
 -2.0897 -1.9810 -1.8996 -1.8475 -1.7938 -1.7466 -1.7040 -1.6626 -1.6214 -1.5803
 -1.5377 -1.4901 -1.4337 -1.3696 -1.3059 -1.1708 -1.0715 -1.0027 -0.9582 -0.9294
 -0.9099
 -2.0677 -1.9374 -1.8371 -1.7627 -1.7073 -1.6640 -1.6272 -1.5921 -1.5553 -1.5192
 -1.4839 -1.4477 -1.4057 -1.3528 -1.2949 -1.1675 -1.0736 -1.0090 -0.9680 -0.9422
 -0.9253 -0.9141
 -2.0668 -1.9394 -1.8236 -1.7299 -1.6569 -1.6004 -1.5568 -1.5232 -1.4968 -1.4729
 -1.4417 -1.4086 -1.3747 -1.3350 -1.2853 -1.1657 -1.0759 -1.0145 -0.9764 -0.9539
 -0.9397 -0.9303 -0.9244 -0.9211
 -2.0573 -1.9358 -1.8218 -1.7191 -1.6304 -1.5572 -1.4994 -1.4562 -1.4258 -1.4071
 -1.3916 -1.3697 -1.3428 -1.3114 -1.2725 -1.1630 -1.0769 -1.0177 -0.9820 -0.9629
 -0.9523 -0.9458 -0.9419 -0.9400 -0.9398 -0.9414 -0.9454 -0.9539 -0.9686 -0.9889
 -2.0268 -1.9188 -1.8137 -1.7163 -1.6288 -1.5525 -1.4881 -1.4357 -1.3945 -1.3621
 -1.3368 -1.3169 -1.2975 -1.2761 -1.2492 -1.1576 -1.0753 -1.0180 -0.9838 -0.9678
 -0.9614 -0.9589 -0.9582 -0.9587 -0.9601 -0.9624 -0.9665 -0.9724 -0.9832 -1.0014
 -1.0262
 -1.9718 -1.8803 -1.7890 -1.7021 -1.6218 -1.5492 -1.4846 -1.4283 -1.3807 -1.3414
 -1.3083 -1.2798 -1.2548 -1.2333 -1.2129 -1.1438 -1.0706 -1.0150 -0.9817 -0.9674
