 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F200W
  2.4585  2.4613  2.4764  2.4984  2.5313  2.5708  2.6811  2.7082  2.7164  2.7030
  2.6665  2.6201  2.5566  2.4847  2.4100  2.2303  2.0577  1.8953  1.7379
  2.5101  2.4839  2.4857  2.5126  2.5590  2.5985  2.6263  2.6453  2.6552  2.6535
  2.6321  2.5876  2.5267  2.4594  2.3907  2.2206  2.0539  1.8906  1.7314  1.5770
  2.4660  2.4642  2.4588  2.4577  2.4713  2.5069  2.5556  2.5902  2.6028  2.5977
  2.5822  2.5511  2.4992  2.4354  2.3684  2.2018  2.0398  1.8803  1.7237  1.5717
  1.4244
  2.4126  2.4246  2.4272  2.4250  2.4245  2.4333  2.4557  2.4898  2.5229  2.5358
  2.5259  2.5033  2.4642  2.4080  2.3444  2.1816  2.0239  1.8694  1.7159  1.5660
  1.4209  1.2803
  2.3270  2.3581  2.3753  2.3820  2.3827  2.3833  2.3897  2.4041  2.4229  2.4404
  2.4468  2.4358  2.4114  2.3699  2.3157  2.1601  2.0061  1.8569  1.7079  1.5603
  1.4169  1.2781  1.1437  1.0131
  2.2077  2.2607  2.2974  2.3192  2.3294  2.3325  2.3341  2.3388  2.3475  2.3561
  2.3596  2.3543  2.3400  2.3119  2.2711  2.1357  1.9866  1.8420  1.6987  1.5546
  1.4127  1.2752  1.1424  1.0137  0.8882  0.7659  0.6469  0.5311  0.4188  0.3098
  2.0623  2.1322  2.1904  2.2316  2.2569  2.2697  2.2748  2.2773  2.2807  2.2854
  2.2876  2.2824  2.2692  2.2477  2.2158  2.1029  1.9652  1.8251  1.6873  1.5481
  1.4087  1.2722  1.1402  1.0128  0.8894  0.7696  0.6530  0.5391  0.4275  0.3184
  0.2131
  1.8929  1.9789  2.0543  2.1154  2.1598  2.1877  2.2032  2.2103  2.2135  2.2163
  2.2185  2.2169  2.2077  2.1899  2.1627  2.0649  1.9406  1.8068  1.6736  1.5399
  1.4045  1.2696  1.1382  1.0112  0.8887  0.7701  0.6550  0.5430  0.4336  0.3264
  0.2211
  1.7132  1.8096  1.8956  1.9722  2.0355  2.0818  2.1125  2.1304  2.1396  2.1442
  2.1469  2.1479  2.1447  2.1341  2.1135  2.0271  1.9132  1.7864  1.6570  1.5276
  1.3968  1.2647  1.1341  1.0071  0.8846  0.7664  0.6520  0.5409  0.4327  0.3274
  0.2247
  1.5233  1.6243  1.7219  1.8081  1.8849  1.9490  1.9975  2.0308  2.0517  2.0635
  2.0700  2.0735  2.0747  2.0715  2.0608  1.9921  1.8881  1.7684  1.6428  1.5164
  1.3898  1.2619  1.1337  1.0073  0.8847  0.7664  0.6522  0.5418  0.4325  0.3284
  0.2277
  1.3231  1.4230  1.5332  1.6351  1.7160  1.7915  1.8559  1.9066  1.9431  1.9676
  1.9830  1.9920  1.9974  1.9998  1.9976  1.9549  1.8628  1.7509  1.6297  1.5058
  1.3817  1.2575  1.1327  1.0083  0.8860  0.7673  0.6527  0.5421  0.4353  0.3318
  0.2312
  1.1126  1.2057  1.3295  1.4559  1.5387  1.6182  1.6922  1.7570  1.8098  1.8503
  1.8792  1.8987  1.9115  1.9197  1.9239  1.9155  1.8373  1.7339  1.6177
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F200W
  2.4727  2.4942  2.5261  2.5635  2.6047  2.6450  2.7031  2.7254  2.7314  2.7175
  2.6816  2.6295  2.5643  2.4935  2.4208  2.2419  2.0681  1.9017  1.7407
  2.4818  2.4801  2.5021  2.5299  2.5599  2.5933  2.6269  2.6549  2.6710  2.6703
  2.6483  2.6033  2.5416  2.4731  2.4028  2.2279  2.0579  1.8933  1.7338  1.5791
  2.4951  2.4763  2.4637  2.4690  2.5020  2.5452  2.5767  2.5975  2.6107  2.6153
  2.6052  2.5743  2.5208  2.4551  2.3860  2.2134  2.0458  1.8837  1.7265  1.5743
  1.4268
  2.4907  2.4775  2.4609  2.4474  2.4452  2.4605  2.4975  2.5421  2.5671  2.5695
  2.5590  2.5366  2.4957  2.4363  2.3702  2.1991  2.0338  1.8743  1.7194  1.5691
  1.4237  1.2829
  2.4584  2.4580  2.4494  2.4367  2.4251  2.4206  2.4276  2.4463  2.4765  2.5038
  2.5083  2.4934  2.4623  2.4133  2.3516  2.1849  2.0215  1.8646  1.7124  1.5639
  1.4201  1.2811  1.1465  1.0158
  2.3932  2.4107  2.4162  2.4128  2.4042  2.3949  2.3896  2.3913  2.3985  2.4088
  2.4208  2.4226  2.4087  2.3761  2.3271  2.1699  2.0087  1.8541  1.7049  1.5588
