 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F210M
  2.6075  2.5939  2.5952  2.6065  2.6330  2.6678  2.7741  2.7917  2.7893  2.7644
  2.7190  2.6580  2.5890  2.5151  2.4410  2.2572  2.0841  1.9226  1.7637
  2.6518  2.6160  2.6051  2.6165  2.6496  2.6817  2.7044  2.7179  2.7208  2.7103
  2.6801  2.6293  2.5648  2.4952  2.4247  2.2505  2.0804  1.9148  1.7543  1.5990
  2.5965  2.5877  2.5740  2.5634  2.5666  2.5903  2.6282  2.6559  2.6636  2.6533
  2.6313  2.5939  2.5381  2.4720  2.4033  2.2328  2.0669  1.9044  1.7459  1.5928
  1.4448
  2.5285  2.5366  2.5336  2.5248  2.5169  2.5177  2.5318  2.5567  2.5816  2.5889
  2.5747  2.5473  2.5043  2.4459  2.3806  2.2141  2.0525  1.8942  1.7382  1.5868
  1.4407  1.2994
  2.4247  2.4560  2.4710  2.4736  2.4692  2.4639  2.4641  2.4725  2.4850  2.4959
  2.4967  2.4814  2.4531  2.4092  2.3533  2.1943  2.0365  1.8832  1.7309  1.5812
  1.4365  1.2969  1.1620  1.0310
  2.2845  2.3412  2.3796  2.4007  2.4083  2.4076  2.4047  2.4047  2.4090  2.4135
  2.4127  2.4032  2.3847  2.3536  2.3106  2.1715  2.0189  1.8703  1.7230  1.5761
  1.4325  1.2940  1.1605  1.0314  0.9056  0.7831  0.6638  0.5479  0.4353  0.3260
  2.1191  2.1930  2.2561  2.3004  2.3264  2.3379  2.3405  2.3397  2.3395  2.3411
  2.3408  2.3332  2.3172  2.2926  2.2582  2.1405  1.9993  1.8555  1.7135  1.5708
  1.4291  1.2912  1.1585  1.0306  0.9069  0.7869  0.6701  0.5560  0.4443  0.3350
  0.2294
  1.9315  2.0210  2.1019  2.1688  2.2174  2.2472  2.2626  2.2682  2.2691  2.2694
  2.2694  2.2664  2.2560  2.2367  2.2077  2.1048  1.9763  1.8390  1.7019  1.5643
  1.4259  1.2892  1.1567  1.0292  0.9064  0.7877  0.6725  0.5603  0.4508  0.3435
  0.2382
  1.7389  1.8365  1.9263  2.0090  2.0788  2.1303  2.1639  2.1826  2.1912  2.1942
  2.1951  2.1947  2.1908  2.1799  2.1589  2.0691  1.9507  1.8200  1.6870  1.5538
  1.4197  1.2852  1.1531  1.0255  0.9027  0.7845  0.6701  0.5589  0.4507  0.3453
  0.2426
  1.5413  1.6395  1.7396  1.8299  1.9131  1.9841  2.0382  2.0752  2.0978  2.1098
  2.1154  2.1176  2.1179  2.1145  2.1041  2.0351  1.9274  1.8035  1.6742  1.5444
  1.4144  1.2836  1.1534  1.0259  0.9029  0.7846  0.6706  0.5604  0.4512  0.3472
  0.2466
  1.3387  1.4300  1.5418  1.6460  1.7311  1.8126  1.8839  1.9406  1.9815  2.0084
  2.0246  2.0334  2.0380  2.0398  2.0377  1.9967  1.9032  1.7875  1.6625  1.5352
  1.4079  1.2806  1.1534  1.0273  0.9042  0.7853  0.6709  0.5608  0.4545  0.3514
  0.2512
  1.1311  1.2080  1.3329  1.4606  1.5449  1.6279  1.7076  1.7789  1.8377  1.8829
  1.9149  1.9360  1.9491  1.9569  1.9597  1.9539  1.8781  1.7720  1.6519
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F210M
  2.6211  2.6272  2.6464  2.6732  2.7058  2.7384  2.7887  2.8009  2.7960  2.7712
  2.7263  2.6657  2.5969  2.5242  2.4511  2.2693  2.0940  1.9271  1.7650
  2.6351  2.6150  2.6183  2.6341  2.6558  2.6821  2.7083  2.7281  2.7349  2.7244
  2.6933  2.6417  2.5765  2.5059  2.4342  2.2566  2.0840  1.9174  1.7567  1.6012
  2.6442  2.6135  2.5885  2.5804  2.5978  2.6292  2.6535  2.6680  2.6743  2.6707
  2.6521  2.6139  2.5561  2.4882  2.4176  2.2422  2.0720  1.9076  1.7487  1.5954
  1.4472
  2.6312  2.6086  2.5825  2.5594  2.5473  2.5522  2.5766  2.6101  2.6279  2.6245
  2.6074  2.5784  2.5325  2.4703  2.4025  2.2286  2.0607  1.8986  1.7415  1.5897
  1.4435  1.3021
  2.5867  2.5799  2.5640  2.5437  2.5243  2.5120  2.5111  2.5210  2.5405  2.5587
  2.5570  2.5367  2.5010  2.4489  2.3852  2.2155  2.0495  1.8898  1.7349  1.5846
  1.4397  1.2999  1.1648  1.0337
  2.5046  2.5197  2.5210  2.5122  2.4977  2.4822  2.4707  2.4663  2.4671  2.4698
  2.4734  2.4686  2.4495  2.4136  2.3624  2.2019  2.0382  1.8807  1.7286  1.5801
  1.4361  1.2973  1.1636  1.0343  0.9088  0.7866  0.6674  0.5509  0.4372  0.3279
