 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F356W
  0.8770  0.7429  0.7054  0.6873  0.6359  0.5673  0.4904  0.4174  0.3341  0.2528
  0.1723  0.0929  0.0139 -0.0649 -0.1427 -0.3315 -0.5158 -0.6856 -0.8548
  0.7831  0.7286  0.6710  0.6095  0.5486  0.4992  0.4430  0.3747  0.2987  0.2200
  0.1410  0.0623 -0.0158 -0.0932 -0.1698 -0.3572 -0.5379 -0.7114 -0.8772 -1.0355
  0.7369  0.6837  0.6265  0.5659  0.5034  0.4389  0.3807  0.3267  0.2630  0.1911
  0.1157  0.0391 -0.0376 -0.1140 -0.1898 -0.3751 -0.5541 -0.7267 -0.8921 -1.0499
 -1.2006
  0.6889  0.6388  0.5839  0.5249  0.4624  0.3982  0.3336  0.2706  0.2127  0.1534
  0.0879  0.0172 -0.0562 -0.1307 -0.2052 -0.3885 -0.5659 -0.7378 -0.9031 -1.0607
 -1.2109 -1.3547
  0.6334  0.5910  0.5402  0.4847  0.4249  0.3618  0.2973  0.2330  0.1689  0.1069
  0.0477 -0.0132 -0.0782 -0.1472 -0.2188 -0.3987 -0.5743 -0.7455 -0.9108 -1.0686
 -1.2187 -1.3620 -1.4994 -1.6317
  0.5704  0.5349  0.4922  0.4416  0.3861  0.3267  0.2644  0.2008  0.1369  0.0731
  0.0108 -0.0497 -0.1097 -0.1715 -0.2361 -0.4078 -0.5805 -0.7500 -0.9150 -1.0739
 -1.2245 -1.3678 -1.5047 -1.6363 -1.7633 -1.8862 -2.0054 -2.1213 -2.2341 -2.3441
  0.5014  0.4709  0.4367  0.3925  0.3428  0.2883  0.2303  0.1698  0.1075  0.0448
 -0.0175 -0.0789 -0.1392 -0.1992 -0.2601 -0.4194 -0.5862 -0.7522 -0.9162 -1.0760
 -1.2280 -1.3720 -1.5090 -1.6402 -1.7663 -1.8879 -2.0057 -2.1201 -2.2315 -2.3403
 -2.4465
  0.4281  0.4010  0.3716  0.3347  0.2920  0.2439  0.1913  0.1354  0.0768  0.0165
