 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1130W
 -1.3434 -1.4568 -1.5648 -1.6714 -1.7731 -1.8621 -1.9265 -1.9783 -2.0270 -2.0805
 -2.1388 -2.2064 -2.2729 -2.3466 -2.4204 -2.6071 -2.7888 -2.9754 -3.1473
 -1.2875 -1.4018 -1.5154 -1.6282 -1.7388 -1.8431 -1.9384 -2.0228 -2.0945 -2.1518
 -2.2018 -2.2538 -2.3164 -2.3878 -2.4626 -2.6512 -2.8370 -3.0161 -3.1862 -3.3474
 -1.2831 -1.3951 -1.5039 -1.6102 -1.7148 -1.8187 -1.9216 -2.0197 -2.1098 -2.1885
 -2.2486 -2.2964 -2.3504 -2.4182 -2.4919 -2.6786 -2.8621 -3.0405 -3.2110 -3.3729
 -3.5263
 -1.2840 -1.3927 -1.4984 -1.6010 -1.7010 -1.7990 -1.8952 -1.9905 -2.0851 -2.1765
 -2.2612 -2.3241 -2.3774 -2.4406 -2.5121 -2.6978 -2.8799 -3.0573 -3.2277 -3.3898
 -3.5435 -3.6897
 -1.2923 -1.3956 -1.4974 -1.5970 -1.6942 -1.7890 -1.8816 -1.9720 -2.0609 -2.1495
 -2.2379 -2.3202 -2.3846 -2.4536 -2.5265 -2.7109 -2.8923 -3.0687 -3.2389 -3.4012
 -3.5551 -3.7014 -3.8409 -3.9742
 -1.3122 -1.4070 -1.5027 -1.5980 -1.6921 -1.7845 -1.8749 -1.9632 -2.0494 -2.1339
 -2.2177 -2.3018 -2.3733 -2.4461 -2.5252 -2.7187 -2.9004 -3.0761 -3.2462 -3.4086
 -3.5628 -3.7093 -3.8489 -3.9824 -4.1102 -4.2331 -4.3519 -4.4673 -4.5800 -4.6903
 -1.3463 -1.4311 -1.5177 -1.6062 -1.6955 -1.7847 -1.8728 -1.9592 -2.0440 -2.1269
 -2.2083 -2.2889 -2.3637 -2.4346 -2.5133 -2.7151 -2.9035 -3.0801 -3.2503 -3.4131
 -3.5677 -3.7146 -3.8545 -3.9882 -4.1160 -4.2387 -4.3569 -4.4714 -4.5826 -4.6911
 -4.7979
 -1.3951 -1.4697 -1.5462 -1.6254 -1.7073 -1.7912 -1.8756 -1.9596 -2.0427 -2.1243
 -2.2044 -2.2834 -2.3592 -2.4294 -2.5044 -2.7034 -2.8975 -3.0794 -3.2514 -3.4151
 -3.5705 -3.7179 -3.8583 -3.9923 -4.1204 -4.2431 -4.3610 -4.4747 -4.5850 -4.6923
 -4.7971
 -1.4573 -1.5231 -1.5908 -1.6601 -1.7325 -1.8086 -1.8872 -1.9671 -2.0473 -2.1270
 -2.2056 -2.2832 -2.3589 -2.4307 -2.5031 -2.6953 -2.8886 -3.0742 -3.2508 -3.4172
 -3.5739 -3.7223 -3.8634 -3.9980 -4.1267 -4.2497 -4.3678 -4.4817 -4.5918 -4.6982
 -4.8013
 -1.5329 -1.5913 -1.6471 -1.7081 -1.7712 -1.8377 -1.9082 -1.9817 -2.0572 -2.1334
 -2.2095 -2.2851 -2.3597 -2.4325 -2.5039 -2.6888 -2.8773 -3.0626 -3.2416 -3.4123
 -3.5717 -3.7214 -3.8634 -3.9987 -4.1280 -4.2517 -4.3702 -4.4840 -4.5962 -4.7022
 -4.8044
 -1.6219 -1.6743 -1.7151 -1.7663 -1.8245 -1.8824 -1.9436 -2.0086 -2.0771 -2.1479
 -2.2199 -2.2924 -2.3648 -2.4366 -2.5075 -2.6869 -2.8691 -3.0514 -3.2303 -3.4032
 -3.5665 -3.7187 -3.8620 -3.9982 -4.1283 -4.2527 -4.3720 -4.4863 -4.5962 -4.7021
 -4.8048
 -1.7243 -1.7721 -1.7948 -1.8342 -1.8882 -1.9408 -1.9943 -2.0504 -2.1102 -2.1734
 -2.2393 -2.3070 -2.3757 -2.4449 -2.5139 -2.6896 -2.8640 -3.0406 -3.2169
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F1130W
 -1.3350 -1.4425 -1.5427 -1.6371 -1.7249 -1.8057 -1.8783 -1.9478 -2.0146 -2.0786
 -2.1411 -2.2074 -2.2767 -2.3513 -2.4265 -2.6132 -2.7937 -2.9738 -3.1471
 -1.3139 -1.4345 -1.5524 -1.6634 -1.7663 -1.8607 -1.9459 -2.0213 -2.0889 -2.1499
 -2.2055 -2.2611 -2.3246 -2.3960 -2.4706 -2.6566 -2.8374 -3.0146 -3.1844 -3.3454
 -1.3020 -1.4179 -1.5321 -1.6448 -1.7564 -1.8638 -1.9635 -2.0535 -2.1322 -2.1979
 -2.2535 -2.3028 -2.3579 -2.4252 -2.4988 -2.6851 -2.8650 -3.0401 -3.2094 -3.3709
 -3.5242
 -1.2952 -1.4081 -1.5182 -1.6258 -1.7315 -1.8353 -1.9378 -2.0378 -2.1315 -2.2154
 -2.2834 -2.3371 -2.3858 -2.4466 -2.5164 -2.7037 -2.8839 -3.0576 -3.2261 -3.3876
 -3.5413 -3.6874
 -1.2925 -1.4030 -1.5102 -1.6143 -1.7159 -1.8152 -1.9120 -2.0063 -2.0997 -2.1917
 -2.2788 -2.3500 -2.4068 -2.4646 -2.5319 -2.7159 -2.8965 -3.0695 -3.2372 -3.3986
 -3.5525 -3.6988 -3.8384 -3.9720
 -1.2945 -1.4019 -1.5064 -1.6079 -1.7066 -1.8030 -1.8968 -1.9878 -2.0761 -2.1626
 -2.2492 -2.3335 -2.4030 -2.4697 -2.5412 -2.7238 -2.9046 -3.0775 -3.2444 -3.4057
 -3.5598 -3.7065 -3.8462 -3.9799 -4.1079 -4.2312 -4.3507 -4.4666 -4.5790 -4.6889
 -1.3044 -1.4063 -1.5069 -1.6055 -1.7016 -1.7955 -1.8872 -1.9766 -2.0634 -2.1473
 -2.2293 -2.3109 -2.3856 -2.4558 -2.5328 -2.7282 -2.9093 -3.0823 -3.2488 -3.4100
 -3.5645 -3.7116 -3.8517 -3.9855 -4.1136 -4.2365 -4.3552 -4.4701 -4.5815 -4.6899
 -4.7967
 -1.3258 -1.4196 -1.5141 -1.6080 -1.7007 -1.7920 -1.8817 -1.9695 -2.0552 -2.1386
 -2.2194 -2.2984 -2.3716 -2.4430 -2.5180 -2.7203 -2.9104 -3.0844 -3.2509 -3.4120
 -3.5670 -3.7147 -3.8553 -3.9895 -4.1178 -4.2407 -4.3590 -4.4731 -4.5837 -4.6912
 -4.7959
 -1.3619 -1.4464 -1.5323 -1.6193 -1.7070 -1.7945 -1.8814 -1.9672 -2.0517 -2.1344
 -2.2151 -2.2938 -2.3686 -2.4390 -2.5108 -2.7083 -2.9053 -3.0853 -3.2532 -3.4147
 -3.5703 -3.7189 -3.8603 -3.9951 -4.1239 -4.2471 -4.3655 -4.4794 -4.5895 -4.6962
 -4.8001
 -1.4073 -1.4847 -1.5619 -1.6405 -1.7208 -1.8026 -1.8853 -1.9679 -2.0501 -2.1313
 -2.2112 -2.2890 -2.3646 -2.4372 -2.5079 -2.6968 -2.8918 -3.0771 -3.2488 -3.4119
 -3.5684 -3.7179 -3.8602 -3.9957 -4.1251 -4.2489 -4.3676 -4.4816 -4.5914 -4.6978
 -4.8031
 -1.4599 -1.5329 -1.6043 -1.6749 -1.7471 -1.8213 -1.8978 -1.9758 -2.0545 -2.1330
 -2.2110 -2.2877 -2.3631 -2.4366 -2.5083 -2.6909 -2.8799 -3.0656 -3.2406 -3.4060
 -3.5645 -3.7154 -3.8586 -3.9951 -4.1252 -4.2497 -4.3691 -4.4836 -4.5937 -4.7000
 -4.8030
 -1.5141 -1.5870 -1.6559 -1.7216 -1.7866 -1.8532 -1.9220 -1.9934 -2.0670 -2.1417
 -2.2167 -2.2914 -2.3718 -2.4440 -2.5120 -2.6906 -2.8696 -3.0508 -3.2286
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1130W
 -1.3200 -1.4220 -1.5156 -1.6010 -1.6793 -1.7550 -1.8326 -1.9139 -1.9932 -2.0670
 -2.1364 -2.2060 -2.2789 -2.3546 -2.4306 -2.6163 -2.7952 -2.9705 -3.1431
 -1.3414 -1.4548 -1.5597 -1.6562 -1.7451 -1.8273 -1.9064 -1.9854 -2.0617 -2.1321
 -2.1962 -2.2586 -2.3261 -2.3994 -2.4749 -2.6611 -2.8395 -3.0130 -3.1818 -3.3426
 -1.3239 -1.4440 -1.5610 -1.6715 -1.7735 -1.8667 -1.9517 -2.0315 -2.1077 -2.1780
 -2.2407 -2.2979 -2.3586 -2.4280 -2.5023 -2.6892 -2.8684 -3.0405 -3.2075 -3.3681
 -3.5213
 -1.3079 -1.4231 -1.5370 -1.6492 -1.7591 -1.8656 -1.9648 -2.0545 -2.1356 -2.2094
 -2.2750 -2.3316 -2.3856 -2.4488 -2.5204 -2.7070 -2.8871 -3.0589 -3.2245 -3.3847
 -3.5380 -3.6842
 -1.2997 -1.4117 -1.5213 -1.6292 -1.7352 -1.8391 -1.9406 -2.0389 -2.1326 -2.2177
 -2.2923 -2.3566 -2.4110 -2.4672 -2.5340 -2.7183 -2.8990 -3.0710 -3.2359 -3.3954
 -3.5487 -3.6952 -3.8350 -3.9689
 -1.2963 -1.4064 -1.5134 -1.6178 -1.7202 -1.8206 -1.9182 -2.0126 -2.1042 -2.1941
 -2.2803 -2.3575 -2.4238 -2.4833 -2.5464 -2.7255 -2.9065 -3.0788 -3.2434 -3.4023
 -3.5556 -3.7024 -3.8425 -3.9764 -4.1048 -4.2288 -4.3488 -4.4651 -4.5778 -4.6874
 -1.2958 -1.4045 -1.5098 -1.6120 -1.7115 -1.8088 -1.9039 -1.9960 -2.0848 -2.1702
 -2.2538 -2.3355 -2.4108 -2.4809 -2.5514 -2.7307 -2.9110 -3.0837 -3.2483 -3.4067
 -3.5600 -3.7072 -3.8476 -3.9817 -4.1101 -4.2334 -4.3526 -4.4681 -4.5801 -4.6885
 -4.7948
 -1.2989 -1.4051 -1.5087 -1.6092 -1.7067 -1.8017 -1.8945 -1.9849 -2.0725 -2.1569
 -2.2379 -2.3164 -2.3914 -2.4630 -2.5377 -2.7327 -2.9136 -3.0865 -3.2512 -3.4094
 -3.5625 -3.7100 -3.8509 -3.9854 -4.1139 -4.2373 -4.3561 -4.4708 -4.5820 -4.6898
 -4.7943
 -1.3106 -1.4114 -1.5117 -1.6100 -1.7057 -1.7989 -1.8898 -1.9786 -2.0652 -2.1493
 -2.2303 -2.3080 -2.3820 -2.4521 -2.5240 -2.7228 -2.9163 -3.0901 -3.2552 -3.4133
 -3.5663 -3.7142 -3.8557 -3.9908 -4.1198 -4.2434 -4.3622 -4.4766 -4.5873 -4.6946
 -4.7986
 -1.3308 -1.4245 -1.5191 -1.6132 -1.7060 -1.7971 -1.8861 -1.9732 -2.0585 -2.1418
 -2.2228 -2.3010 -2.3758 -2.4469 -2.5165 -2.7069 -2.9058 -3.0883 -3.2546 -3.4128
 -3.5655 -3.7135 -3.8555 -3.9912 -4.1209 -4.2449 -4.3639 -4.4784 -4.5888 -4.6957
 -4.8014
 -1.3624 -1.4483 -1.5358 -1.6237 -1.7117 -1.7993 -1.8859 -1.9710 -2.0546 -2.1368
 -2.2173 -2.2955 -2.3713 -2.4437 -2.5146 -2.6966 -2.8908 -3.0798 -3.2515 -3.4108
 -3.5636 -3.7116 -3.8541 -3.9905 -4.1208 -4.2456 -4.3652 -4.4801 -4.5907 -4.6974
 -4.8007
 -1.4037 -1.4831 -1.5633 -1.6442 -1.7260 -1.8084 -1.8910 -1.9733 -2.0548 -2.1353
 -2.2144 -2.2923 -2.3721 -2.4457 -2.5183 -2.6919 -2.8713 -3.0646 -3.2459
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1130W
 -1.2985 -1.3954 -1.4834 -1.5630 -1.6365 -1.7099 -1.7894 -1.8766 -1.9628 -2.0457
 -2.1247 -2.2022 -2.2795 -2.3566 -2.4327 -2.6165 -2.7932 -2.9656 -3.1352
 -1.3400 -1.4455 -1.5423 -1.6300 -1.7095 -1.7839 -1.8610 -1.9424 -2.0236 -2.1019
 -2.1764 -2.2490 -2.3232 -2.3994 -2.4759 -2.6617 -2.8395 -3.0111 -3.1775 -3.3382
 -1.3510 -1.4652 -1.5705 -1.6666 -1.7533 -1.8319 -1.9080 -1.9868 -2.0657 -2.1421
 -2.2143 -2.2833 -2.3530 -2.4266 -2.5023 -2.6896 -2.8685 -3.0401 -3.2048 -3.3641
 -3.5171
 -1.3286 -1.4494 -1.5660 -1.6749 -1.7738 -1.8619 -1.9411 -2.0191 -2.0971 -2.1729
 -2.2446 -2.3116 -2.3770 -2.4461 -2.5197 -2.7069 -2.8868 -3.0586 -3.2227 -3.3808
 -3.5335 -3.6798
 -1.3090 -1.4261 -1.5397 -1.6500 -1.7571 -1.8600 -1.9538 -2.0381 -2.1182 -2.1955
 -2.2687 -2.3363 -2.3991 -2.4631 -2.5326 -2.7177 -2.8983 -3.0704 -3.2344 -3.3918
 -3.5440 -3.6904 -3.8304 -3.9646
 -1.3004 -1.4115 -1.5201 -1.6271 -1.7320 -1.8339 -1.9323 -2.0266 -2.1163 -2.2008
 -2.2798 -2.3527 -2.4188 -2.4803 -2.5447 -2.7247 -2.9056 -3.0779 -3.2421 -3.3992
 -3.5508 -3.6972 -3.8373 -3.9716 -4.1004 -4.2247 -4.3454 -4.4626 -4.5763 -4.6858
 -1.2984 -1.4072 -1.5127 -1.6160 -1.7178 -1.8177 -1.9147 -2.0075 -2.0963 -2.1823
 -2.2666 -2.3477 -2.4232 -2.4919 -2.5569 -2.7299 -2.9101 -3.0828 -3.2471 -3.4042
 -3.5554 -3.7016 -3.8420 -3.9763 -4.1050 -4.2289 -4.3487 -4.4650 -4.5780 -4.6869
 -4.7926
 -1.2986 -1.4068 -1.5107 -1.6117 -1.7105 -1.8076 -1.9028 -1.9950 -2.0833 -2.1675
 -2.2482 -2.3274 -2.4059 -2.4823 -2.5567 -2.7347 -2.9129 -3.0858 -3.2505 -3.4076
 -3.5585 -3.7044 -3.8448 -3.9794 -4.1084 -4.2321 -4.3516 -4.4670 -4.5791 -4.6877
 -4.7923
 -1.3008 -1.4084 -1.5117 -1.6117 -1.7089 -1.8039 -1.8969 -1.9876 -2.0757 -2.1601
 -2.2404 -2.3170 -2.3913 -2.4654 -2.5412 -2.7358 -2.9171 -3.0901 -3.2552 -3.4125
 -3.5632 -3.7087 -3.8493 -3.9843 -4.1136 -4.2376 -4.3571 -4.4722 -4.5838 -4.6919
 -4.7965
 -1.3033 -1.4090 -1.5113 -1.6107 -1.7071 -1.8006 -1.8919 -1.9810 -2.0680 -2.1524
 -2.2334 -2.3107 -2.3843 -2.4555 -2.5272 -2.7201 -2.9155 -3.0904 -3.2557 -3.4130
 -3.5636 -3.7087 -3.8491 -3.9844 -4.1142 -4.2387 -4.3584 -4.4734 -4.5846 -4.6924
 -4.7966
