 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0531 -1.1585 -1.2612 -1.3618 -1.4608 -1.5580 -1.6526 -1.7440 -1.8327 -1.9201
 -2.0042 -2.0794 -2.1439 -2.2025 -2.2661 -2.4471 -2.6284 -2.8008 -2.9657 -3.1248
 -3.2782 -3.4248 -3.5646 -3.6983 -3.8265 -3.9503 -4.0701 -4.1861 -4.2985 -4.4079
 -1.0533 -1.1567 -1.2574 -1.3554 -1.4511 -1.5450 -1.6368 -1.7258 -1.8114 -1.8936
 -1.9744 -2.0542 -2.1285 -2.1988 -2.2701 -2.4519 -2.6329 -2.8057 -2.9704 -3.1292
 -3.2825 -3.4296 -3.5697 -3.7036 -3.8317 -3.9549 -4.0738 -4.1891 -4.3007 -4.4088
 -4.5149
 -1.0585 -1.1585 -1.2568 -1.3526 -1.4460 -1.5371 -1.6265 -1.7136 -1.7982 -1.8795
 -1.9575 -2.0337 -2.1074 -2.1795 -2.2555 -2.4531 -2.6353 -2.8084 -2.9733 -3.1317
 -3.2849 -3.4324 -3.5731 -3.7074 -3.8357 -3.9587 -4.0772 -4.1918 -4.3027 -4.4101
 -4.5143
 -1.0741 -1.1677 -1.2617 -1.3544 -1.4453 -1.5342 -1.6213 -1.7067 -1.7903 -1.8716
 -1.9499 -2.0253 -2.0979 -2.1682 -2.2414 -2.4425 -2.6375 -2.8118 -2.9771 -3.1354
 -3.2886 -3.4365 -3.5778 -3.7128 -3.8416 -3.9649 -4.0835 -4.1976 -4.3080 -4.4149
 -4.5186
 -1.1003 -1.1859 -1.2731 -1.3605 -1.4474 -1.5334 -1.6180 -1.7014 -1.7836 -1.8643
 -1.9429 -2.0191 -2.0925 -2.1633 -2.2338 -2.4264 -2.6260 -2.8094 -2.9760 -3.1345
 -3.2876 -3.4356 -3.5776 -3.7131 -3.8426 -3.9664 -4.0853 -4.1995 -4.3097 -4.4162
 -4.5215
 -1.1387 -1.2165 -1.2959 -1.3761 -1.4570 -1.5384 -1.6197 -1.7005 -1.7806 -1.8600
 -1.9382 -2.0147 -2.0891 -2.1610 -2.2322 -2.4161 -2.6107 -2.7998 -2.9722 -3.1319
 -3.2851 -3.4334 -3.5760 -3.7123 -3.8425 -3.9671 -4.0865 -4.2012 -4.3116 -4.4181
 -4.5210
 -1.1865 -1.2585 -1.3308 -1.4036 -1.4775 -1.5524 -1.6286 -1.7056 -1.7829 -1.8601
 -1.9368 -2.0129 -2.0916 -2.1642 -2.2366 -2.4116 -2.5916 -2.7830 -2.9657
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0655 -1.1585 -1.2432 -1.3203 -1.3928 -1.4662 -1.5454 -1.6315 -1.7156 -1.7958
 -1.8722 -1.9470 -2.0209 -2.0946 -2.1672 -2.3442 -2.5173 -2.6914 -2.8617
 -1.1051 -1.2063 -1.2992 -1.3836 -1.4610 -1.5347 -1.6127 -1.6940 -1.7742 -1.8506
 -1.9225 -1.9926 -2.0638 -2.1364 -2.2091 -2.3871 -2.5622 -2.7345 -2.9015 -3.0625
 -1.1144 -1.2244 -1.3257 -1.4181 -1.5019 -1.5789 -1.6552 -1.7340 -1.8123 -1.8871
 -1.9570 -2.0232 -2.0904 -2.1609 -2.2333 -2.4129 -2.5905 -2.7623 -2.9275 -3.0871
 -3.2401
 -1.0888 -1.2059 -1.3191 -1.4248 -1.5208 -1.6064 -1.6846 -1.7623 -1.8397 -1.9141
 -1.9836 -2.0478 -2.1106 -2.1775 -2.2483 -2.4294 -2.6084 -2.7803 -2.9448 -3.1032
 -3.2560 -3.4021
 -1.0670 -1.1798 -1.2897 -1.3970 -1.5016 -1.6025 -1.6947 -1.7780 -1.8573 -1.9333
 -2.0045 -2.0694 -2.1294 -2.1914 -2.2591 -2.4399 -2.6198 -2.7919 -2.9562 -3.1139
 -3.2662 -3.4125 -3.5522 -3.6862
 -1.0573 -1.1638 -1.2685 -1.3722 -1.4742 -1.5738 -1.6703 -1.7631 -1.8517 -1.9350
 -2.0126 -2.0833 -2.1468 -2.2060 -2.2690 -2.4467 -2.6270 -2.7994 -2.9637 -3.1211
 -3.2729 -3.4192 -3.5591 -3.6931 -3.8216 -3.9458 -4.0662 -4.1832 -4.2966 -4.4058
 -1.0549 -1.1589 -1.2602 -1.3599 -1.4586 -1.5558 -1.6504 -1.7412 -1.8280 -1.9124
 -1.9952 -2.0749 -2.1488 -2.2158 -2.2793 -2.4515 -2.6315 -2.8042 -2.9688 -3.1260
 -3.2774 -3.4235 -3.5637 -3.6978 -3.8262 -3.9499 -4.0695 -4.1855 -4.2981 -4.4068
 -4.5122
 -1.0553 -1.1584 -1.2579 -1.3550 -1.4505 -1.5446 -1.6370 -1.7267 -1.8127 -1.8946
 -1.9733 -2.0508 -2.1280 -2.2036 -2.2774 -2.4555 -2.6343 -2.8073 -2.9720 -3.1293
 -3.2803 -3.4262 -3.5665 -3.7009 -3.8296 -3.9531 -4.0723 -4.1875 -4.2993 -4.4076
 -4.5119
 -1.0581 -1.1601 -1.2588 -1.3547 -1.4482 -1.5399 -1.6300 -1.7180 -1.8035 -1.8854
 -1.9634 -2.0380 -2.1109 -2.1843 -2.2600 -2.4555 -2.6383 -2.8116 -2.9766 -3.1339
 -3.2848 -3.4304 -3.5709 -3.7058 -3.8349 -3.9587 -4.0779 -4.1927 -4.3040 -4.4118
 -4.5161
 -1.0628 -1.1621 -1.2590 -1.3539 -1.4463 -1.5363 -1.6243 -1.7104 -1.7947 -1.8766
 -1.9553 -2.0306 -2.1027 -2.1731 -2.2447 -2.4388 -2.6359 -2.8117 -2.9770 -3.1343
 -3.2849 -3.4301 -3.5706 -3.7058 -3.8355 -3.9597 -4.0792 -4.1940 -4.3050 -4.4124
 -4.5163
 -1.0750 -1.1690 -1.2623 -1.3548 -1.4455 -1.5343 -1.6210 -1.7056 -1.7885 -1.8696
 -1.9485 -2.0249 -2.0982 -2.1691 -2.2389 -2.4233 -2.6211 -2.8092 -2.9765 -3.1340
 -3.2844 -3.4292 -3.5694 -3.7049 -3.8352 -3.9601 -4.0801 -4.1953 -4.3063 -4.4136
 -4.5173
 -1.0980 -1.1842 -1.2721 -1.3603 -1.4481 -1.5347 -1.6198 -1.7030 -1.7846 -1.8646
 -1.9430 -2.0198 -2.0944 -2.1669 -2.2426 -2.4090 -2.5939 -2.8041 -2.9751
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0528 -1.1437 -1.2266 -1.3026 -1.3752 -1.4493 -1.5293 -1.6163 -1.7030 -1.7878
 -1.8694 -1.9484 -2.0247 -2.0986 -2.1707 -2.3452 -2.5153 -2.6876 -2.8561
 -1.0983 -1.1974 -1.2882 -1.3706 -1.4463 -1.5187 -1.5957 -1.6769 -1.7588 -1.8392
 -1.9169 -1.9924 -2.0667 -2.1402 -2.2126 -2.3882 -2.5604 -2.7314 -2.8984 -3.0590
 -1.1174 -1.2233 -1.3207 -1.4096 -1.4899 -1.5635 -1.6376 -1.7157 -1.7947 -1.8726
 -1.9477 -2.0202 -2.0920 -2.1642 -2.2365 -2.4136 -2.5889 -2.7606 -2.9256 -3.0843
 -3.2373
 -1.1063 -1.2225 -1.3299 -1.4280 -1.5160 -1.5945 -1.6679 -1.7438 -1.8209 -1.8971
 -1.9707 -2.0411 -2.1099 -2.1798 -2.2512 -2.4297 -2.6068 -2.7787 -2.9432 -3.1010
 -3.2533 -3.3995
 -1.0855 -1.1963 -1.3037 -1.4133 -1.5162 -1.6086 -1.6887 -1.7648 -1.8412 -1.9167
 -1.9897 -2.0591 -2.1255 -2.1921 -2.2613 -2.4401 -2.6182 -2.7903 -2.9548 -3.1121
 -3.2637 -3.4098 -3.5496 -3.6835
 -1.0661 -1.1686 -1.2756 -1.3816 -1.4855 -1.5856 -1.6799 -1.7672 -1.8495 -1.9281
 -2.0034 -2.0745 -2.1407 -2.2044 -2.2702 -2.4468 -2.6256 -2.7979 -2.9625 -3.1196
 -3.2707 -3.4164 -3.5562 -3.6901 -3.8188 -3.9432 -4.0639 -4.1812 -4.2951 -4.4049
 -1.0551 -1.1599 -1.2622 -1.3633 -1.4634 -1.5616 -1.6560 -1.7455 -1.8317 -1.9163
 -1.9987 -2.0768 -2.1494 -2.2162 -2.2801 -2.4516 -2.6303 -2.8029 -2.9676 -3.1248
 -3.2755 -3.4207 -3.5605 -3.6945 -3.8231 -3.9469 -4.0668 -4.1832 -4.2963 -4.4057
 -4.5111
 -1.0557 -1.1588 -1.2583 -1.3557 -1.4520 -1.5472 -1.6404 -1.7300 -1.8154 -1.8971
 -1.9770 -2.0570 -2.1363 -2.2126 -2.2844 -2.4557 -2.6333 -2.8061 -2.9709 -3.1282
 -3.2787 -3.4235 -3.5631 -3.6973 -3.8260 -3.9498 -4.0693 -4.1849 -4.2971 -4.4059
 -4.5107
 -1.0585 -1.1612 -1.2597 -1.3552 -1.4488 -1.5412 -1.6321 -1.7209 -1.8066 -1.8883
 -1.9661 -2.0415 -2.1167 -2.1933 -2.2707 -2.4600 -2.6376 -2.8106 -2.9757 -3.1331
 -3.2834 -3.4279 -3.5674 -3.7019 -3.8309 -3.9549 -4.0744 -4.1897 -4.3014 -4.4098
 -4.5145
 -1.0593 -1.1619 -1.2598 -1.3546 -1.4469 -1.5373 -1.6262 -1.7131 -1.7981 -1.8803
 -1.9588 -2.0337 -2.1061 -2.1780 -2.2518 -2.4466 -2.6378 -2.8111 -2.9764 -3.1337
 -3.2838 -3.4280 -3.5672 -3.7018 -3.8313 -3.9557 -4.0754 -4.1906 -4.3019 -4.4098
 -4.5142
 -1.0627 -1.1629 -1.2601 -1.3542 -1.4458 -1.5353 -1.6227 -1.7081 -1.7918 -1.8735
 -1.9526 -2.0288 -2.1017 -2.1725 -2.2429 -2.4291 -2.6264 -2.8106 -2.9763 -3.1337
 -3.2837 -3.4276 -3.5664 -3.7010 -3.8310 -3.9559 -4.0761 -4.1916 -4.3030 -4.4106
 -4.5148
 -1.0734 -1.1683 -1.2624 -1.3547 -1.4453 -1.5339 -1.6205 -1.7048 -1.7874 -1.8681
 -1.9471 -2.0239 -2.0982 -2.1701 -2.2440 -2.4075 -2.6034 -2.8091 -2.9754
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0393 -1.1280 -1.2091 -1.2845 -1.3577 -1.4329 -1.5139 -1.6017 -1.6911 -1.7797
 -1.8658 -1.9484 -2.0270 -2.1018 -2.1738 -2.3459 -2.5131 -2.6828 -2.8507
 -1.0900 -1.1871 -1.2759 -1.3567 -1.4317 -1.5037 -1.5797 -1.6606 -1.7440 -1.8281
 -1.9109 -1.9912 -2.0686 -2.1433 -2.2158 -2.3894 -2.5578 -2.7290 -2.8949 -3.0549
 -1.1150 -1.2183 -1.3134 -1.3998 -1.4778 -1.5494 -1.6216 -1.6985 -1.7779 -1.8585
 -1.9383 -2.0165 -2.0925 -2.1668 -2.2395 -2.4147 -2.5864 -2.7578 -2.9230 -3.0813
 -3.2340
 -1.1186 -1.2291 -1.3312 -1.4242 -1.5078 -1.5823 -1.6524 -1.7262 -1.8028 -1.8805
 -1.9578 -2.0339 -2.1082 -2.1813 -2.2538 -2.4305 -2.6045 -2.7760 -2.9411 -3.0987
 -3.2505 -3.3966
 -1.0903 -1.2088 -1.3223 -1.4275 -1.5221 -1.6048 -1.6772 -1.7489 -1.8233 -1.8988
 -1.9741 -2.0481 -2.1205 -2.1919 -2.2632 -2.4408 -2.6162 -2.7878 -2.9527 -3.1103
 -3.2613 -3.4070 -3.5467 -3.6807
 -1.0651 -1.1769 -1.2876 -1.3965 -1.5016 -1.6002 -1.6873 -1.7641 -1.8392 -1.9144
 -1.9888 -2.0616 -2.1322 -2.2015 -2.2709 -2.4475 -2.6239 -2.7956 -2.9605 -3.1180
 -3.2687 -3.4137 -3.5532 -3.6870 -3.8157 -3.9402 -4.0611 -4.1787 -4.2931 -4.4034
 -1.0553 -1.1617 -1.2663 -1.3697 -1.4718 -1.5708 -1.6643 -1.7513 -1.8348 -1.9164
 -1.9953 -2.0709 -2.1430 -2.2116 -2.2788 -2.4522 -2.6289 -2.8009 -2.9657 -3.1232
 -3.2737 -3.4181 -3.5573 -3.6910 -3.8196 -3.9436 -4.0637 -4.1804 -4.2940 -4.4040
 -4.5100
 -1.0547 -1.1582 -1.2585 -1.3572 -1.4549 -1.5512 -1.6445 -1.7328 -1.8166 -1.8981
 -1.9797 -2.0611 -2.1405 -2.2156 -2.2861 -2.4562 -2.6322 -2.8045 -2.9692 -3.1266
 -3.2770 -3.4210 -3.5598 -3.6935 -3.8222 -3.9460 -4.0657 -4.1817 -4.2944 -4.4037
 -4.5094
 -1.0589 -1.1614 -1.2597 -1.3553 -1.4493 -1.5424 -1.6340 -1.7226 -1.8075 -1.8882
 -1.9662 -2.0436 -2.1221 -2.2014 -2.2797 -2.4622 -2.6367 -2.8092 -2.9743 -3.1316
 -3.2818 -3.4257 -3.5641 -3.6979 -3.8268 -3.9508 -4.0705 -4.1861 -4.2982 -4.4070
 -4.5125
 -1.0599 -1.1633 -1.2611 -1.3554 -1.4472 -1.5376 -1.6268 -1.7143 -1.7995 -1.8812
 -1.9593 -2.0344 -2.1082 -2.1828 -2.2593 -2.4545 -2.6379 -2.8100 -2.9751 -3.1324
 -3.2824 -3.4261 -3.5642 -3.6979 -3.8270 -3.9513 -4.0711 -4.1867 -4.2983 -4.4066
 -4.5116
 -1.0598 -1.1632 -1.2619 -1.3558 -1.4469 -1.5360 -1.6234 -1.7092 -1.7935 -1.8754
 -1.9545 -2.0303 -2.1033 -2.1748 -2.2468 -2.4360 -2.6314 -2.8101 -2.9754 -3.1326
 -3.2825 -3.4260 -3.5640 -3.6974 -3.8267 -3.9514 -4.0716 -4.1873 -4.2989 -4.4069
 -4.5116
 -1.0617 -1.1630 -1.2609 -1.3553 -1.4462 -1.5349 -1.6215 -1.7062 -1.7892 -1.8705
 -1.9497 -2.0265 -2.1006 -2.1723 -2.2422 -2.4067 -2.6172 -2.8095 -2.9752
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0255 -1.1122 -1.1921 -1.2675 -1.3412 -1.4172 -1.4993 -1.5888 -1.6809 -1.7726
 -1.8618 -1.9473 -2.0282 -2.1045 -2.1768 -2.3469 -2.5110 -2.6773 -2.8451
 -1.0812 -1.1763 -1.2633 -1.3429 -1.4175 -1.4895 -1.5646 -1.6457 -1.7313 -1.8188
 -1.9054 -1.9895 -2.0698 -2.1463 -2.2192 -2.3913 -2.5558 -2.7250 -2.8912 -3.0507
 -1.1105 -1.2117 -1.3048 -1.3892 -1.4657 -1.5362 -1.6067 -1.6825 -1.7628 -1.8462
 -1.9302 -2.0128 -2.0926 -2.1692 -2.2428 -2.4170 -2.5843 -2.7544 -2.9201 -3.0786
 -3.2308
 -1.1221 -1.2290 -1.3278 -1.4178 -1.4986 -1.5707 -1.6384 -1.7100 -1.7860 -1.8654
 -1.9464 -2.0271 -2.1061 -2.1826 -2.2566 -2.4328 -2.6028 -2.7731 -2.9386 -3.0967
 -3.2480 -3.3939
 -1.1091 -1.2252 -1.3329 -1.4313 -1.5195 -1.5969 -1.6652 -1.7335 -1.8060 -1.8817
 -1.9595 -2.0379 -2.1154 -2.1912 -2.2652 -2.4429 -2.6148 -2.7852 -2.9504 -3.1086
 -3.2595 -3.4046 -3.5441 -3.6780
 -1.0747 -1.1909 -1.3055 -1.4158 -1.5183 -1.6093 -1.6860 -1.7545 -1.8247 -1.8977
 -1.9725 -2.0482 -2.1236 -2.1980 -2.2712 -2.4494 -2.6229 -2.7935 -2.9583 -3.1163
 -3.2671 -3.4116 -3.5507 -3.6843 -3.8128 -3.9372 -4.0582 -4.1761 -4.2908 -4.4014
 -1.0571 -1.1662 -1.2740 -1.3808 -1.4853 -1.5855 -1.6779 -1.7592 -1.8351 -1.9099
 -1.9845 -2.0590 -2.1326 -2.2051 -2.2768 -2.4538 -2.6283 -2.7991 -2.9637 -3.1215
 -3.2722 -3.4163 -3.5549 -3.6882 -3.8165 -3.9404 -4.0606 -4.1775 -4.2913 -4.4018
 -4.5084
 -1.0529 -1.1577 -1.2599 -1.3608 -1.4607 -1.5585 -1.6519 -1.7385 -1.8200 -1.9007
 -1.9814 -2.0610 -2.1380 -2.2120 -2.2832 -2.4574 -2.6319 -2.8031 -2.9676 -3.1250
 -3.2756 -3.4195 -3.5575 -3.6906 -3.8189 -3.9426 -4.0623 -4.1785 -4.2914 -4.4011
 -4.5075
 -1.0571 -1.1599 -1.2589 -1.3554 -1.4508 -1.5451 -1.6373 -1.7252 -1.8082 -1.8876
 -1.9662 -2.0460 -2.1267 -2.2071 -2.2846 -2.4631 -2.6366 -2.8081 -2.9728 -3.1301
 -3.2805 -3.4243 -3.5621 -3.6951 -3.8234 -3.9471 -4.0668 -4.1825 -4.2948 -4.4040
 -4.5099
 -1.0604 -1.1633 -1.2611 -1.3553 -1.4473 -1.5382 -1.6279 -1.7154 -1.7998 -1.8804
 -1.9578 -2.0336 -2.1098 -2.1875 -2.2666 -2.4610 -2.6380 -2.8091 -2.9739 -3.1310
 -3.2812 -3.4249 -3.5626 -3.6953 -3.8235 -3.9474 -4.0671 -4.1827 -4.2946 -4.4031
 -4.5085
 -1.0609 -1.1650 -1.2635 -1.3571 -1.4476 -1.5363 -1.6236 -1.7097 -1.7939 -1.8755
 -1.9539 -2.0295 -2.1031 -2.1764 -2.2508 -2.4440 -2.6358 -2.8095 -2.9744 -3.1316
 -3.2815 -3.4251 -3.5627 -3.6953 -3.8235 -3.9475 -4.0673 -4.1830 -4.2948 -4.4030
 -4.5080
 -1.0595 -1.1639 -1.2632 -1.3578 -1.4482 -1.5361 -1.6221 -1.7067 -1.7899 -1.8713
 -1.9505 -2.0271 -2.1010 -2.1730 -2.2372 -2.4121 -2.6300 -2.8093 -2.9743
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0108 -1.0954 -1.1745 -1.2503 -1.3245 -1.4002 -1.4831 -1.5757 -1.6709 -1.7648
 -1.8560 -1.9435 -2.0265 -2.1042 -2.1776 -2.3463 -2.5073 -2.6697 -2.8376
 -1.0715 -1.1644 -1.2496 -1.3282 -1.4018 -1.4730 -1.5473 -1.6300 -1.7186 -1.8091
 -1.8986 -1.9853 -2.0680 -2.1463 -2.2203 -2.3915 -2.5527 -2.7184 -2.8851 -3.0450
 -1.1047 -1.2038 -1.2947 -1.3771 -1.4518 -1.5209 -1.5896 -1.6650 -1.7473 -1.8338
 -1.9212 -2.0071 -2.0899 -2.1688 -2.2437 -2.4176 -2.5811 -2.7484 -2.9146 -3.0740
 -3.2262
