 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1500W
 -2.7839 -2.8626 -2.9401 -3.0157 -3.0893 -3.2782 -3.4725 -3.6605 -3.8349 -3.9986
 -4.1554 -4.3056 -4.4489 -4.5856 -4.7160 -4.8408 -4.9605 -5.0753 -5.1859 -5.2927
 -5.3963
 -1.9957 -2.0781 -2.1578 -2.2355 -2.3130 -2.3914 -2.4705 -2.5502 -2.6299 -2.7090
 -2.7870 -2.8641 -2.9457 -3.0202 -3.0909 -3.2754 -3.4603 -3.6464 -3.8256
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8710 -1.9739 -2.0687 -2.1553 -2.2345 -2.3114 -2.3910 -2.4759 -2.5616 -2.6432
 -2.7196 -2.7934 -2.8676 -2.9430 -3.0185 -3.2029 -3.3800 -3.5538 -3.7251
 -1.8939 -2.0075 -2.1127 -2.2099 -2.3000 -2.3838 -2.4645 -2.5470 -2.6293 -2.7075
 -2.7797 -2.8481 -2.9179 -2.9911 -3.0658 -3.2507 -3.4280 -3.5998 -3.7680 -3.9289
 -1.8782 -1.9981 -2.1150 -2.2255 -2.3280 -2.4224 -2.5090 -2.5917 -2.6727 -2.7499
 -2.8209 -2.8858 -2.9506 -3.0206 -3.0942 -3.2798 -3.4585 -3.6296 -3.7959 -3.9565
 -4.1098
 -1.8636 -1.9788 -2.0926 -2.2048 -2.3151 -2.4224 -2.5226 -2.6143 -2.6988 -2.7779
 -2.8506 -2.9152 -2.9755 -3.0409 -3.1124 -3.2978 -3.4777 -3.6490 -3.8141 -3.9741
 -4.1276 -4.2741
 -1.8565 -1.9685 -2.0783 -2.1865 -2.2932 -2.3982 -2.5011 -2.6012 -2.6971 -2.7854
 -2.8648 -2.9355 -2.9968 -3.0574 -3.1253 -3.3089 -3.4898 -3.6616 -3.8260 -3.9852
 -4.1387 -4.2855 -4.4256 -4.5600
 -1.8536 -1.9642 -2.0716 -2.1767 -2.2800 -2.3815 -2.4808 -2.5774 -2.6717 -2.7646
 -2.8539 -2.9349 -3.0061 -3.0702 -3.1360 -3.3159 -3.4972 -3.6695 -3.8338 -3.9923
 -4.1457 -4.2928 -4.4332 -4.5676 -4.6965 -4.8210 -4.9416 -5.0584 -5.1717 -5.2818
 -1.8526 -1.9627 -2.0690 -2.1722 -2.2729 -2.3715 -2.4680 -2.5622 -2.6536 -2.7423
 -2.8295 -2.9145 -2.9929 -3.0661 -3.1389 -3.3205 -3.5015 -3.6745 -3.8388 -3.9969
 -4.1501 -4.2975 -4.4382 -4.5728 -4.7016 -4.8255 -4.9453 -5.0614 -5.1741 -5.2831
 -5.3899
 -1.8531 -1.9623 -2.0680 -2.1703 -2.2695 -2.3660 -2.4602 -2.5523 -2.6421 -2.7292
 -2.8135 -2.8957 -2.9739 -3.0481 -3.1248 -3.3221 -3.5039 -3.6772 -3.8419 -3.9997
 -4.1526 -4.3003 -4.4415 -4.5765 -4.7054 -4.8293 -4.9486 -5.0639 -5.1757 -5.2842
 -5.3894
 -1.8586 -1.9652 -2.0696 -2.1711 -2.2693 -2.3646 -2.4572 -2.5476 -2.6360 -2.7221
 -2.8057 -2.8865 -2.9635 -3.0363 -3.1104 -3.3131 -3.5067 -3.6809 -3.8461 -4.0039
 -4.1567 -4.3046 -4.4464 -4.5819 -4.7113 -4.8353 -4.9546 -5.0695 -5.1808 -5.2887
 -5.3935
 -1.8681 -1.9706 -2.0721 -2.1716 -2.2686 -2.3628 -2.4542 -2.5432 -2.6302 -2.7153
 -2.7982 -2.8787 -2.9560 -3.0297 -3.1014 -3.2971 -3.4981 -3.6795 -3.8457 -4.0037
 -4.1562 -4.3041 -4.4463 -4.5824 -4.7124 -4.8367 -4.9562 -5.0711 -5.1820 -5.2895
 -5.3960
 -1.8856 -1.9826 -2.0797 -2.1759 -2.2706 -2.3632 -2.4534 -2.5412 -2.6269 -2.7108
 -2.7929 -2.8728 -2.9506 -3.0251 -3.0980 -3.2856 -3.4840 -3.6732 -3.8437 -4.0025
 -4.1548 -4.3026 -4.4451 -4.5818 -4.7124 -4.8374 -4.9574 -5.0727 -5.1837 -5.2909
 -5.3948
 -1.9120 -2.0030 -2.0945 -2.1861 -2.2772 -2.3671 -2.4554 -2.5420 -2.6265 -2.7091
 -2.7900 -2.8694 -2.9501 -3.0256 -3.1002 -3.2786 -3.4644 -3.6620 -3.8401
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8510 -1.9495 -2.0396 -2.1216 -2.1955 -2.2688 -2.3491 -2.4396 -2.5315 -2.6209
 -2.7059 -2.7873 -2.8662 -2.9438 -3.0199 -3.2038 -3.3793 -3.5495 -3.7175
 -1.8930 -1.9996 -2.0978 -2.1874 -2.2688 -2.3440 -2.4205 -2.5054 -2.5919 -2.6769
 -2.7582 -2.8362 -2.9129 -2.9897 -3.0661 -3.2521 -3.4291 -3.5995 -3.7649 -3.9253
 -1.9048 -2.0195 -2.1255 -2.2225 -2.3107 -2.3904 -2.4664 -2.5479 -2.6315 -2.7142
 -2.7937 -2.8693 -2.9432 -3.0180 -3.0939 -3.2810 -3.4597 -3.6306 -3.7947 -3.9534
 -4.1064
 -1.8841 -2.0050 -2.1215 -2.2304 -2.3299 -2.4188 -2.4983 -2.5782 -2.6600 -2.7413
 -2.8198 -2.8943 -2.9656 -3.0375 -3.1116 -3.2986 -3.4786 -3.6500 -3.8137 -3.9713
 -4.1239 -4.2704
 -1.8659 -1.9825 -2.0959 -2.2062 -2.3135 -2.4167 -2.5107 -2.5962 -2.6791 -2.7606
 -2.8396 -2.9143 -2.9841 -3.0529 -3.1242 -3.3094 -3.4902 -3.6621 -3.8259 -3.9828
 -4.1349 -4.2815 -4.4219 -4.5565
 -1.8582 -1.9692 -2.0776 -2.1845 -2.2894 -2.3917 -2.4907 -2.5861 -2.6776 -2.7651
 -2.8483 -2.9266 -2.9992 -3.0669 -3.1348 -3.3162 -3.4973 -3.6697 -3.8337 -3.9905
 -4.1419 -4.2884 -4.4289 -4.5637 -4.6930 -4.8179 -4.9391 -5.0569 -5.1711 -5.2812
 -1.8569 -1.9658 -2.0711 -2.1744 -2.2764 -2.3768 -2.4747 -2.5689 -2.6598 -2.7487
 -2.8363 -2.9211 -3.0010 -3.0748 -3.1444 -3.3210 -3.5016 -3.6745 -3.8388 -3.9957
 -4.1466 -4.2929 -4.4336 -4.5684 -4.6976 -4.8221 -4.9425 -5.0593 -5.1729 -5.2825
 -5.3886
 -1.8573 -1.9660 -2.0701 -2.1712 -2.2704 -2.3682 -2.4643 -2.5578 -2.6482 -2.7352
 -2.8194 -2.9024 -2.9845 -3.0645 -3.1422 -3.3251 -3.5042 -3.6774 -3.8421 -3.9992
 -4.1499 -4.2958 -4.4365 -4.5715 -4.7009 -4.8252 -4.9451 -5.0612 -5.1739 -5.2832
 -5.3884
 -1.8591 -1.9680 -2.0720 -2.1724 -2.2702 -2.3661 -2.4602 -2.5523 -2.6421 -2.7288
 -2.8121 -2.8924 -2.9704 -3.0481 -3.1269 -3.3259 -3.5082 -3.6817 -3.8469 -4.0043
 -4.1549 -4.3004 -4.4411 -4.5765 -4.7062 -4.8307 -4.9506 -5.0662 -5.1784 -5.2872
 -5.3926
 -1.8590 -1.9677 -2.0716 -2.1722 -2.2697 -2.3643 -2.4569 -2.5473 -2.6359 -2.7222
 -2.8055 -2.8857 -2.9627 -3.0373 -3.1122 -3.3107 -3.5069 -3.6819 -3.8475 -4.0051
 -4.1557 -4.3007 -4.4412 -4.5767 -4.7068 -4.8316 -4.9518 -5.0673 -5.1790 -5.2874
 -5.3923
 -1.8610 -1.9681 -2.0715 -2.1718 -2.2690 -2.3635 -2.4553 -2.5446 -2.6320 -2.7172
 -2.8003 -2.8807 -2.9582 -3.0327 -3.1057 -3.2953 -3.4949 -3.6805 -3.8474 -4.0053
 -4.1558 -4.3005 -4.4406 -4.5762 -4.7068 -4.8321 -4.9526 -5.0684 -5.1802 -5.2882
 -5.3929
 -1.8677 -1.9711 -2.0728 -2.1721 -2.2689 -2.3631 -2.4546 -2.5433 -2.6298 -2.7140
 -2.7963 -2.8766 -2.9545 -3.0301 -3.1074 -3.2797 -3.4722 -3.6775 -3.8466
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8387 -1.9351 -2.0232 -2.1040 -2.1774 -2.2505 -2.3310 -2.4220 -2.5159 -2.6088
 -2.6982 -2.7836 -2.8654 -2.9442 -3.0206 -3.2034 -3.3778 -3.5473 -3.7127
 -1.8866 -1.9913 -2.0875 -2.1750 -2.2545 -2.3274 -2.4018 -2.4858 -2.5731 -2.6609
 -2.7466 -2.8294 -2.9097 -2.9885 -3.0659 -3.2519 -3.4282 -3.5983 -3.7631 -3.9226
 -1.9074 -2.0185 -2.1212 -2.2152 -2.2999 -2.3755 -2.4476 -2.5278 -2.6113 -2.6958
 -2.7791 -2.8598 -2.9383 -3.0158 -3.0930 -3.2808 -3.4590 -3.6300 -3.7939 -3.9517
 -4.1044
 -1.8996 -2.0199 -2.1315 -2.2338 -2.3263 -2.4081 -2.4811 -2.5585 -2.6394 -2.7215
 -2.8029 -2.8821 -2.9587 -3.0343 -3.1102 -3.2983 -3.4779 -3.6493 -3.8133 -3.9702
 -4.1222 -4.2686
 -1.8825 -1.9976 -2.1090 -2.2215 -2.3274 -2.4228 -2.5042 -2.5816 -2.6612 -2.7418
 -2.8219 -2.8999 -2.9751 -3.0485 -3.1223 -3.3091 -3.4896 -3.6614 -3.8255 -3.9822
 -4.1334 -4.2797 -4.4201 -4.5548
 -1.8663 -1.9736 -2.0843 -2.1934 -2.2999 -2.4024 -2.4982 -2.5869 -2.6717 -2.7543
 -2.8353 -2.9140 -2.9892 -3.0611 -3.1324 -3.3158 -3.4968 -3.6691 -3.8334 -3.9902
 -4.1409 -4.2867 -4.4271 -4.5617 -4.6912 -4.8164 -4.9378 -5.0558 -5.1705 -5.2811
 -1.8571 -1.9667 -2.0730 -2.1774 -2.2804 -2.3812 -2.4778 -2.5697 -2.6588 -2.7469
 -2.8336 -2.9172 -2.9966 -3.0713 -3.1420 -3.3207 -3.5012 -3.6740 -3.8385 -3.9955
 -4.1460 -4.2913 -4.4315 -4.5662 -4.6955 -4.8201 -4.9408 -5.0579 -5.1719 -5.2822
 -5.3884
 -1.8582 -1.9666 -2.0704 -2.1714 -2.2709 -2.3691 -2.4651 -2.5577 -2.6466 -2.7326
 -2.8174 -2.9024 -2.9867 -3.0682 -3.1454 -3.3249 -3.5039 -3.6771 -3.8420 -3.9992
 -4.1496 -4.2944 -4.4343 -4.5690 -4.6984 -4.8229 -4.9431 -5.0595 -5.1726 -5.2824
 -5.3882
 -1.8614 -1.9699 -2.0731 -2.1725 -2.2697 -2.3654 -2.4597 -2.5518 -2.6412 -2.7272
 -2.8100 -2.8909 -2.9715 -3.0527 -3.1341 -3.3295 -3.5081 -3.6816 -3.8469 -4.0044
 -4.1549 -4.2994 -4.4389 -4.5738 -4.7034 -4.8280 -4.9482 -5.0642 -5.1768 -5.2861
 -5.3920
 -1.8609 -1.9705 -2.0740 -2.1731 -2.2694 -2.3635 -2.4561 -2.5467 -2.6355 -2.7218
 -2.8049 -2.8849 -2.9624 -3.0392 -3.1170 -3.3178 -3.5087 -3.6820 -3.8477 -4.0054
 -4.1558 -4.3001 -4.4392 -4.5739 -4.7038 -4.8287 -4.9490 -5.0649 -5.1771 -5.2858
 -5.3913
 -1.8598 -1.9695 -2.0738 -2.1734 -2.2696 -2.3633 -2.4549 -2.5443 -2.6319 -2.7176
 -2.8008 -2.8813 -2.9587 -3.0339 -3.1083 -3.3012 -3.5001 -3.6819 -3.8480 -4.0059
 -4.1563 -4.3003 -4.4390 -4.5736 -4.7037 -4.8290 -4.9497 -5.0658 -5.1779 -5.2864
 -5.3914
 -1.8605 -1.9687 -2.0729 -2.1728 -2.2694 -2.3632 -2.4544 -2.5432 -2.6300 -2.7148
 -2.7975 -2.8781 -2.9562 -3.0317 -3.1080 -3.2797 -3.4823 -3.6813 -3.8478
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8253 -1.9194 -2.0056 -2.0853 -2.1587 -2.2323 -2.3130 -2.4041 -2.5001 -2.5965
 -2.6898 -2.7789 -2.8634 -2.9440 -3.0212 -3.2027 -3.3754 -3.5440 -3.7088
 -1.8788 -1.9814 -2.0756 -2.1612 -2.2394 -2.3111 -2.3837 -2.4665 -2.5544 -2.6448
 -2.7346 -2.8218 -2.9057 -2.9867 -3.0651 -3.2513 -3.4265 -3.5964 -3.7609 -3.9195
 -1.9051 -2.0139 -2.1144 -2.2060 -2.2884 -2.3612 -2.4304 -2.5086 -2.5916 -2.6776
 -2.7643 -2.8496 -2.9324 -3.0128 -3.0914 -3.2801 -3.4577 -3.6282 -3.7926 -3.9500
 -4.1021
 -1.9105 -2.0258 -2.1327 -2.2308 -2.3192 -2.3969 -2.4653 -2.5400 -2.6196 -2.7021
 -2.7861 -2.8694 -2.9507 -3.0300 -3.1080 -3.2976 -3.4768 -3.6478 -3.8122 -3.9693
 -4.1205 -4.2668
 -1.8867 -2.0090 -2.1260 -2.2348 -2.3334 -2.4201 -2.4932 -2.5654 -2.6425 -2.7223
 -2.8037 -2.8850 -2.9649 -3.0428 -3.1195 -3.3082 -3.4886 -3.6601 -3.8245 -3.9816
 -4.1324 -4.2781 -4.4184 -4.5531
 -1.8651 -1.9812 -2.0954 -2.2073 -2.3153 -2.4165 -2.5053 -2.5826 -2.6601 -2.7390
 -2.8188 -2.8986 -2.9770 -3.0535 -3.1285 -3.3149 -3.4959 -3.6679 -3.8324 -3.9898
 -4.1403 -4.2854 -4.4254 -4.5599 -4.6893 -4.8144 -4.9360 -5.0544 -5.1694 -5.2805
 -1.8571 -1.9683 -2.0767 -2.1834 -2.2883 -2.3898 -2.4850 -2.5733 -2.6588 -2.7434
 -2.8264 -2.9077 -2.9870 -3.0633 -3.1369 -3.3197 -3.5004 -3.6731 -3.8377 -3.9952
 -4.1457 -4.2903 -4.4297 -4.5641 -4.6933 -4.8180 -4.9389 -5.0563 -5.1706 -5.2815
 -5.3883
 -1.8573 -1.9660 -2.0706 -2.1727 -2.2734 -2.3723 -2.4678 -2.5582 -2.6446 -2.7297
 -2.8153 -2.9012 -2.9856 -3.0667 -3.1435 -3.3239 -3.5033 -3.6765 -3.8413 -3.9988
 -4.1494 -4.2936 -4.4326 -4.5667 -4.6959 -4.8204 -4.9408 -5.0575 -5.1711 -5.2813
 -5.3878
 -1.8621 -1.9701 -2.0731 -2.1724 -2.2697 -2.3656 -2.4598 -2.5510 -2.6388 -2.7234
 -2.8060 -2.8885 -2.9720 -3.0561 -3.1388 -3.3301 -3.5077 -3.6811 -3.8465 -4.0042
 -4.1548 -4.2988 -4.4374 -4.5713 -4.7006 -4.8252 -4.9455 -5.0619 -5.1748 -5.2846
 -5.3910
 -1.8632 -1.9726 -2.0754 -2.1737 -2.2690 -2.3626 -2.4548 -2.5452 -2.6335 -2.7189
 -2.8014 -2.8815 -2.9607 -3.0404 -3.1213 -3.3239 -3.5090 -3.6818 -3.8475 -4.0053
 -4.1558 -4.2997 -4.4379 -4.5715 -4.7008 -4.8256 -4.9460 -5.0622 -5.1747 -5.2838
 -5.3898
 -1.8620 -1.9725 -2.0769 -2.1753 -2.2702 -2.3627 -2.4534 -2.5426 -2.6303 -2.7158
 -2.7988 -2.8791 -2.9569 -3.0334 -3.1100 -3.3072 -3.5046 -3.6822 -3.8480 -4.0059
 -4.1564 -4.3002 -4.4382 -4.5715 -4.7008 -4.8257 -4.9464 -5.0628 -5.1752 -5.2840
 -5.3895
 -1.8597 -1.9705 -2.0757 -2.1756 -2.2710 -2.3635 -2.4537 -2.5421 -2.6288 -2.7137
 -2.7966 -2.8773 -2.9555 -3.0314 -3.1049 -3.2800 -3.4945 -3.6823 -3.8480
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8114 -1.9033 -1.9879 -2.0668 -2.1400 -2.2137 -2.2947 -2.3865 -2.4847 -2.5841
 -2.6809 -2.7732 -2.8605 -2.9430 -3.0211 -3.2022 -3.3724 -3.5397 -3.7044
 -1.8702 -1.9708 -2.0629 -2.1468 -2.2237 -2.2947 -2.3656 -2.4472 -2.5361 -2.6293
 -2.7227 -2.8137 -2.9009 -2.9842 -3.0640 -3.2506 -3.4245 -3.5933 -3.7581 -3.9164
 -1.9009 -2.0078 -2.1062 -2.1956 -2.2759 -2.3470 -2.4139 -2.4897 -2.5722 -2.6599
 -2.7499 -2.8392 -2.9258 -3.0091 -3.0895 -3.2794 -3.4561 -3.6259 -3.7906 -3.9484
 -4.0999
 -1.9136 -2.0257 -2.1297 -2.2250 -2.3106 -2.3855 -2.4509 -2.5224 -2.6004 -2.6834
 -2.7696 -2.8567 -2.9422 -3.0250 -3.1054 -3.2967 -3.4756 -3.6459 -3.8106 -3.9684
 -4.1193 -4.2651
 -1.9035 -2.0238 -2.1356 -2.2385 -2.3315 -2.4132 -2.4818 -2.5499 -2.6244 -2.7034
 -2.7860 -2.8703 -2.9541 -3.0361 -3.1158 -3.3073 -3.4877 -3.6586 -3.8232 -3.9811
 -4.1318 -4.2770 -4.4171 -4.5517
 -1.8737 -1.9939 -2.1117 -2.2251 -2.3309 -2.4256 -2.5049 -2.5734 -2.6456 -2.7218
 -2.8011 -2.8825 -2.9643 -3.0449 -3.1237 -3.3139 -3.4952 -3.6669 -3.8313 -3.9892
 -4.1401 -4.2848 -4.4243 -4.5586 -4.6878 -4.8128 -4.9344 -5.0530 -5.1682 -5.2796
 -1.8587 -1.9722 -2.0838 -2.1937 -2.3012 -2.4041 -2.4985 -2.5804 -2.6580 -2.7357
 -2.8143 -2.8940 -2.9739 -3.0530 -3.1305 -3.3185 -3.4999 -3.6724 -3.8369 -3.9947
 -4.1456 -4.2900 -4.4289 -4.5627 -4.6917 -4.8162 -4.9371 -5.0547 -5.1692 -5.2804
 -5.3878
 -1.8557 -1.9653 -2.0717 -2.1760 -2.2789 -2.3795 -2.4749 -2.5628 -2.6463 -2.7298
 -2.8138 -2.8975 -2.9797 -3.0598 -3.1372 -3.3225 -3.5030 -3.6760 -3.8408 -3.9984
 -4.1493 -4.2936 -4.4319 -4.5654 -4.6941 -4.8184 -4.9388 -5.0556 -5.1693 -5.2799
 -5.3870
 -1.8604 -1.9686 -2.0720 -2.1723 -2.2709 -2.3679 -2.4624 -2.5522 -2.6376 -2.7204
 -2.8030 -2.8871 -2.9723 -3.0572 -3.1395 -3.3287 -3.5074 -3.6809 -3.8462 -4.0039
 -4.1547 -4.2989 -4.4370 -4.5701 -4.6987 -4.8229 -4.9432 -5.0597 -5.1728 -5.2828
 -5.3896
 -1.8640 -1.9724 -2.0750 -2.1732 -2.2686 -2.3625 -2.4548 -2.5447 -2.6316 -2.7154
 -2.7969 -2.8775 -2.9588 -3.0413 -3.1247 -3.3276 -3.5088 -3.6817 -3.8474 -4.0051
 -4.1557 -4.2998 -4.4378 -4.5705 -4.6989 -4.8232 -4.9434 -5.0597 -5.1724 -5.2817
 -5.3880
 -1.8647 -1.9748 -2.0784 -2.1762 -2.2703 -2.3621 -2.4524 -2.5412 -2.6282 -2.7129
 -2.7950 -2.8751 -2.9536 -3.0320 -3.1111 -3.3131 -3.5080 -3.6823 -3.8481 -4.0059
 -4.1564 -4.3004 -4.4384 -4.5709 -4.6991 -4.8234 -4.9436 -5.0599 -5.1725 -5.2815
 -5.3873
 -1.8626 -1.9740 -2.0791 -2.1783 -2.2725 -2.3636 -2.4528 -2.5404 -2.6267 -2.7113
 -2.7940 -2.8745 -2.9528 -3.0294 -3.0987 -3.2852 -3.5050 -3.6827 -3.8483
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.7963 -1.8858 -1.9690 -2.0474 -2.1218 -2.1934 -2.2730 -2.3676 -2.4689 -2.5711
 -2.6705 -2.7655 -2.8553 -2.9396 -3.0191 -3.2001 -3.3681 -3.5339 -3.6986
 -1.8605 -1.9587 -2.0486 -2.1308 -2.2058 -2.2748 -2.3439 -2.4255 -2.5167 -2.6128
 -2.7095 -2.8036 -2.8938 -2.9794 -3.0607 -3.2482 -3.4209 -3.5885 -3.7536 -3.9124
 -1.8954 -2.0001 -2.0962 -2.1832 -2.2610 -2.3297 -2.3942 -2.4679 -2.5510 -2.6411
 -2.7343 -2.8270 -2.9169 -3.0031 -3.0855 -3.2769 -3.4529 -3.6216 -3.7867 -3.9456
 -4.0972
