 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.0772 -1.0525 -1.0310 -1.0128 -0.9982 -0.9781 -0.9730 -0.9710 -0.9718 -0.9827
 -1.0058 -1.0401 -1.0828 -1.1294 -1.1763 -1.2222 -1.2669 -1.3106 -1.3536 -1.3967
 -1.4402
 -1.4865 -1.4205 -1.3590 -1.3036 -1.2552 -1.2137 -1.1778 -1.1457 -1.1165 -1.0894
 -1.0639 -1.0403 -1.0188 -0.9997 -0.9928 -0.9487 -0.9354 -0.9518 -0.9597
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.3305 -2.2445 -2.1687 -2.0958 -2.0201 -1.9296 -1.8127 -1.6720 -1.5466 -1.4431
 -1.3571 -1.2845 -1.2219 -1.1674 -1.1198 -1.0249 -0.9576 -0.9167 -0.9022
 -2.1700 -2.0768 -2.0004 -1.9337 -1.8700 -1.8000 -1.7092 -1.6037 -1.5053 -1.4198
 -1.3447 -1.2785 -1.2200 -1.1688 -1.1239 -1.0352 -0.9735 -0.9375 -0.9250 -0.9335
 -2.0547 -1.9521 -1.8706 -1.8040 -1.7465 -1.6907 -1.6239 -1.5449 -1.4678 -1.3975
 -1.3333 -1.2739 -1.2194 -1.1707 -1.1278 -1.0438 -0.9866 -0.9532 -0.9424 -0.9503
 -0.9710
 -1.9440 -1.8497 -1.7687 -1.7012 -1.6450 -1.5960 -1.5462 -1.4880 -1.4284 -1.3717
 -1.3183 -1.2671 -1.2178 -1.1720 -1.1309 -1.0507 -0.9969 -0.9660 -0.9562 -0.9637
 -0.9839 -1.0111
 -1.8679 -1.7510 -1.6446 -1.5889 -1.5494 -1.5127 -1.4744 -1.4320 -1.3865 -1.3415
 -1.2980 -1.2553 -1.2128 -1.1712 -1.1323 -1.0554 -1.0046 -0.9756 -0.9667 -0.9743
 -0.9943 -1.0215 -1.0527 -1.0871
 -1.8284 -1.6858 -1.5780 -1.4957 -1.4362 -1.3968 -1.3747 -1.3587 -1.3372 -1.3075
 -1.2735 -1.2383 -1.2027 -1.1667 -1.1312 -1.0578 -1.0095 -0.9823 -0.9743 -0.9821
 -1.0022 -1.0300 -1.0618 -1.0960 -1.1328 -1.1720 -1.2148 -1.2623 -1.3137 -1.3642
 -1.8144 -1.6762 -1.5602 -1.4656 -1.3913 -1.3348 -1.2930 -1.2631 -1.2448 -1.2362
 -1.2280 -1.2115 -1.1863 -1.1570 -1.1263 -1.0577 -1.0118 -0.9862 -0.9789 -0.9871
 -1.0074 -1.0361 -1.0692 -1.1044 -1.1413 -1.1800 -1.2212 -1.2649 -1.3127 -1.3649
 -1.4172
 -1.8112 -1.6752 -1.5579 -1.4592 -1.3780 -1.3130 -1.2620 -1.2220 -1.1910 -1.1678
 -1.1531 -1.1466 -1.1420 -1.1316 -1.1133 -1.0546 -1.0111 -0.9872 -0.9805 -0.9888
 -1.0095 -1.0393 -1.0743 -1.1114 -1.1495 -1.1886 -1.2291 -1.2714 -1.3159 -1.3643
 -1.4176
 -1.7947 -1.6665 -1.5538 -1.4562 -1.3739 -1.3058 -1.2500 -1.2046 -1.1678 -1.1379
 -1.1137 -1.0952 -1.0834 -1.0775 -1.0729 -1.0452 -1.0069 -0.9849 -0.9790 -0.9875
 -1.0086 -1.0394 -1.0765 -1.1164 -1.1568 -1.1974 -1.2387 -1.2806 -1.3239 -1.3694
 -1.4183
 -1.7597 -1.6451 -1.5400 -1.4482 -1.3687 -1.3014 -1.2449 -1.1974 -1.1574 -1.1238
 -1.0955 -1.0718 -1.0523 -1.0377 -1.0282 -1.0165 -0.9984 -0.9795 -0.9745 -0.9829
 -1.0037 -1.0350 -1.0739 -1.1167 -1.1602 -1.2033 -1.2463 -1.2891 -1.3322 -1.3764
 -1.4224
 -1.7071 -1.6055 -1.5120 -1.4272 -1.3536 -1.2901 -1.2360 -1.1896 -1.1497 -1.1150
 -1.0847 -1.0585 -1.0360 -1.0172 -1.0021 -0.9823 -0.9759 -0.9697 -0.9669 -0.9755
 -0.9959 -1.0271 -1.0669 -1.1121 -1.1590 -1.2056 -1.2513 -1.2961 -1.3405 -1.3849
 -1.4299
 -1.6433 -1.5545 -1.4708 -1.3935 -1.3259 -1.2677 -1.2178 -1.1748 -1.1374 -1.1043
 -1.0746 -1.0481 -1.0246 -1.0041 -0.9946 -0.9426 -0.9394 -0.9555 -0.9562
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.5673 -2.4820 -2.4019 -2.3183 -2.2233 -2.1021 -1.9407 -1.7460 -1.5791 -1.4519
 -1.3560 -1.2794 -1.2162 -1.1624 -1.1160 -1.0236 -0.9577 -0.9151 -0.8964
 -2.3798 -2.2864 -2.2064 -2.1313 -2.0529 -1.9593 -1.8326 -1.6825 -1.5458 -1.4353
 -1.3472 -1.2753 -1.2149 -1.1636 -1.1192 -1.0323 -0.9712 -0.9331 -0.9179 -0.9229
 -2.2405 -2.1355 -2.0498 -1.9766 -1.9086 -1.8359 -1.7421 -1.6273 -1.5164 -1.4207
 -1.3407 -1.2732 -1.2153 -1.1655 -1.1225 -1.0393 -0.9822 -0.9475 -0.9342 -0.9392
 -0.9581
 -2.1326 -2.0206 -1.9280 -1.8516 -1.7862 -1.7254 -1.6571 -1.5715 -1.4832 -1.4026
 -1.3319 -1.2701 -1.2153 -1.1672 -1.1253 -1.0449 -0.9910 -0.9588 -0.9470 -0.9521
 -0.9703 -0.9971
 -1.9908 -1.8890 -1.8119 -1.7450 -1.6839 -1.6284 -1.5748 -1.5123 -1.4441 -1.3783
 -1.3180 -1.2633 -1.2131 -1.1675 -1.1270 -1.0489 -0.9977 -0.9674 -0.9567 -0.9621
 -0.9800 -1.0065 -1.0379 -1.0728
 -1.9176 -1.7841 -1.6813 -1.6063 -1.5549 -1.5193 -1.4869 -1.4472 -1.3988 -1.3475
 -1.2978 -1.2510 -1.2068 -1.1652 -1.1268 -1.0512 -1.0021 -0.9737 -0.9639 -0.9696
 -0.9874 -1.0139 -1.0456 -1.0805 -1.1181 -1.1586 -1.2029 -1.2517 -1.3040 -1.3551
 -1.8964 -1.7505 -1.6302 -1.5343 -1.4608 -1.4059 -1.3663 -1.3387 -1.3178 -1.2958
 -1.2668 -1.2320 -1.1953 -1.1588 -1.1238 -1.0514 -1.0042 -0.9775 -0.9684 -0.9745
 -0.9924 -1.0192 -1.0518 -1.0875 -1.1253 -1.1652 -1.2075 -1.2529 -1.3023 -1.3555
 -1.4079
 -1.8932 -1.7435 -1.6161 -1.5100 -1.4244 -1.3569 -1.3044 -1.2631 -1.2307 -1.2072
 -1.1925 -1.1816 -1.1666 -1.1440 -1.1162 -1.0493 -1.0039 -0.9787 -0.9702 -0.9765
 -0.9947 -1.0220 -1.0559 -1.0931 -1.1320 -1.1723 -1.2143 -1.2580 -1.3042 -1.3540
 -1.4081
 -1.8904 -1.7417 -1.6134 -1.5038 -1.4123 -1.3376 -1.2776 -1.2295 -1.1908 -1.1591
 -1.1338 -1.1156 -1.1044 -1.0969 -1.0873 -1.0432 -1.0004 -0.9769 -0.9694 -0.9759
 -0.9944 -1.0225 -1.0578 -1.0971 -1.1381 -1.1798 -1.2224 -1.2659 -1.3107 -1.3578
 -1.4083
 -1.8765 -1.7371 -1.6114 -1.5027 -1.4098 -1.3321 -1.2681 -1.2156 -1.1726 -1.1371
 -1.1074 -1.0827 -1.0629 -1.0485 -1.0394 -1.0227 -0.9944 -0.9724 -0.9658 -0.9723
 -0.9907 -1.0192 -1.0555 -1.0970 -1.1406 -1.1846 -1.2287 -1.2729 -1.3176 -1.3635
 -1.4111
 -1.8448 -1.7167 -1.6006 -1.4952 -1.4047 -1.3274 -1.2626 -1.2085 -1.1634 -1.1254
 -1.0932 -1.0658 -1.0424 -1.0229 -1.0075 -0.9874 -0.9773 -0.9646 -0.9593 -0.9661
 -0.9843 -1.0128 -1.0497 -1.0928 -1.1390 -1.1859 -1.2326 -1.2787 -1.3245 -1.3705
 -1.4172
 -1.7969 -1.6823 -1.5753 -1.4780 -1.3909 -1.3165 -1.2532 -1.1999 -1.1549 -1.1166
 -1.0834 -1.0547 -1.0298 -1.0083 -0.9916 -0.9373 -0.9491 -0.9535 -0.9499
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.8093 -2.7346 -2.6597 -2.5731 -2.4620 -2.3081 -2.0944 -1.8344 -1.6204 -1.4683
 -1.3605 -1.2794 -1.2147 -1.1612 -1.1152 -1.0246 -0.9596 -0.9158 -0.8934
 -2.6004 -2.5155 -2.4393 -2.3615 -2.2712 -2.1528 -1.9846 -1.7796 -1.5962 -1.4569
 -1.3547 -1.2766 -1.2140 -1.1621 -1.1179 -1.0321 -0.9714 -0.9318 -0.9133 -0.9143
 -2.4367 -2.3377 -2.2547 -2.1799 -2.1038 -2.0136 -1.8892 -1.7306 -1.5764 -1.4499
 -1.3524 -1.2765 -1.2150 -1.1639 -1.1206 -1.0378 -0.9806 -0.9444 -0.9284 -0.9303
 -0.9466
 -2.3133 -2.1999 -2.1064 -2.0278 -1.9571 -1.8851 -1.7960 -1.6771 -1.5518 -1.4404
 -1.3496 -1.2765 -1.2163 -1.1659 -1.1231 -1.0423 -0.9880 -0.9543 -0.9402 -0.9428
 -0.9585 -0.9838
 -2.1869 -2.0816 -1.9870 -1.9049 -1.8334 -1.7685 -1.7016 -1.6162 -1.5182 -1.4243
 -1.3427 -1.2742 -1.2164 -1.1671 -1.1249 -1.0456 -0.9937 -0.9620 -0.9492 -0.9524
 -0.9679 -0.9927 -1.0236 -1.0585
 -2.0396 -1.9203 -1.8335 -1.7700 -1.7159 -1.6626 -1.6084 -1.5475 -1.4746 -1.3990
 -1.3290 -1.2675 -1.2137 -1.1665 -1.1254 -1.0474 -0.9975 -0.9678 -0.9559 -0.9595
 -0.9751 -0.9996 -1.0305 -1.0653 -1.1032 -1.1444 -1.1895 -1.2396 -1.2927 -1.3442
 -1.9856 -1.8404 -1.7238 -1.6344 -1.5680 -1.5199 -1.4848 -1.4525 -1.4116 -1.3608
 -1.3065 -1.2544 -1.2065 -1.1631 -1.1239 -1.0476 -0.9993 -0.9713 -0.9603 -0.9643
 -0.9801 -1.0047 -1.0359 -1.0712 -1.1093 -1.1497 -1.1928 -1.2394 -1.2902 -1.3441
 -1.3968
 -1.9714 -1.8154 -1.6843 -1.5769 -1.4919 -1.4258 -1.3744 -1.3337 -1.3009 -1.2744
 -1.2502 -1.2229 -1.1901 -1.1545 -1.1194 -1.0460 -0.9988 -0.9725 -0.9624 -0.9666
 -0.9827 -1.0077 -1.0394 -1.0758 -1.1148 -1.1555 -1.1983 -1.2430 -1.2906 -1.3419
 -1.3968
 -1.9705 -1.8109 -1.6731 -1.5568 -1.4608 -1.3833 -1.3216 -1.2719 -1.2308 -1.1964
 -1.1693 -1.1500 -1.1360 -1.1216 -1.1024 -1.0415 -0.9956 -0.9707 -0.9619 -0.9665
 -0.9829 -1.0086 -1.0414 -1.0792 -1.1197 -1.1617 -1.2050 -1.2496 -1.2958 -1.3442
 -1.3961
 -1.9734 -1.8146 -1.6749 -1.5546 -1.4527 -1.3683 -1.2994 -1.2435 -1.1979 -1.1599
 -1.1278 -1.1014 -1.0810 -1.0666 -1.0564 -1.0289 -0.9905 -0.9666 -0.9587 -0.9636
 -0.9801 -1.0063 -1.0399 -1.0790 -1.1214 -1.1652 -1.2099 -1.2552 -1.3012 -1.3484
 -1.3976
 -1.9638 -1.8125 -1.6762 -1.5553 -1.4517 -1.3639 -1.2910 -1.2310 -1.1817 -1.1408
 -1.1065 -1.0774 -1.0528 -1.0326 -1.0170 -0.9955 -0.9788 -0.9597 -0.9528 -0.9582
 -0.9746 -1.0009 -1.0352 -1.0754 -1.1196 -1.1658 -1.2127 -1.2596 -1.3066 -1.3540
 -1.4022
 -1.9369 -1.7972 -1.6681 -1.5520 -1.4485 -1.3604 -1.2860 -1.2240 -1.1727 -1.1299
 -1.0938 -1.0632 -1.0369 -1.0144 -0.9842 -0.9413 -0.9605 -0.9500 -0.9442
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -3.0268 -2.9711 -2.9112 -2.8320 -2.7122 -2.5158 -2.2369 -1.9097 -1.6529 -1.4745
 -1.3543 -1.2681 -1.2017 -1.1472 -1.1019 -1.0133 -0.9505 -0.9079 -0.8839
 -2.8086 -2.7407 -2.6770 -2.6046 -2.5069 -2.3622 -2.1425 -1.8731 -1.6394 -1.4694
 -1.3520 -1.2672 -1.2019 -1.1489 -1.1046 -1.0198 -0.9604 -0.9210 -0.9010 -0.8993
 -2.6274 -2.5427 -2.4704 -2.4003 -2.3198 -2.2115 -2.0502 -1.8378 -1.6330 -1.4715
 -1.3549 -1.2699 -1.2044 -1.1516 -1.1076 -1.0247 -0.9680 -0.9314 -0.9139 -0.9139
