 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -5.8707 -5.6040 -5.4310 -5.2297 -4.9860 -4.7810 -4.6714 -4.6022 -4.4952 -4.3291
 -4.1349 -3.9221 -3.7072 -3.5042 -3.3097 -2.8679 -2.4885 -2.1865 -1.9436
 -5.5534 -5.2192 -4.9724 -4.7673 -4.5949 -4.4520 -4.3297 -4.2154 -4.0967 -3.9656
 -3.8170 -3.6473 -3.4606 -3.2727 -3.0965 -2.7122 -2.3907 -2.1305 -1.9263 -1.7709
 -5.3381 -4.9730 -4.6857 -4.4673 -4.3109 -4.1841 -4.0577 -3.9316 -3.8099 -3.6910
 -3.5642 -3.4234 -3.2636 -3.0934 -2.9323 -2.5905 -2.3137 -2.0882 -1.9130 -1.7765
 -1.6657
 -5.2248 -4.8654 -4.5709 -4.3297 -4.1340 -3.9773 -3.8554 -3.7508 -3.6348 -3.5053
 -3.3765 -3.2504 -3.1162 -2.9663 -2.8171 -2.5028 -2.2575 -2.0596 -1.9036 -1.7804
 -1.6793 -1.5924
 -5.1375 -4.7967 -4.5109 -4.2693 -4.0634 -3.8877 -3.7377 -3.6090 -3.4972 -3.3892
 -3.2670 -3.1361 -3.0098 -2.8785 -2.7411 -2.4444 -2.2186 -2.0407 -1.9002 -1.7885
 -1.6958 -1.6156 -1.5437 -1.4781
 -5.0413 -4.7296 -4.4624 -4.2307 -4.0273 -3.8469 -3.6861 -3.5426 -3.4132 -3.2946
 -3.1817 -3.0657 -2.9447 -2.8233 -2.6951 -2.4091 -2.1937 -2.0282 -1.8991 -1.7971
 -1.7127 -1.6392 -1.5728 -1.5117 -1.4547 -1.4016 -1.3531 -1.3104 -1.2764 -1.2581
 -4.9239 -4.6474 -4.4058 -4.1916 -3.9983 -3.8220 -3.6601 -3.5106 -3.3729 -3.2454
 -3.1253 -3.0100 -2.8961 -2.7852 -2.6695 -2.3930 -2.1802 -2.0206 -1.8982 -1.8035
 -1.7268 -1.6605 -1.6006 -1.5448 -1.4921 -1.4422 -1.3958 -1.3531 -1.3169 -1.2911
 -1.2806
 -4.7902 -4.5473 -4.3334 -4.1410 -3.9634 -3.7972 -3.6402 -3.4917 -3.3515 -3.2198
 -3.0956 -2.9775 -2.8643 -2.7550 -2.6484 -2.3895 -2.1770 -2.0176 -1.8975 -1.8065
 -1.7358 -1.6767 -1.6239 -1.5746 -1.5276 -1.4824 -1.4393 -1.3990 -1.3626 -1.3324
 -1.3146
 -4.6455 -4.4324 -4.2433 -4.0725 -3.9131 -3.7609 -3.6137 -3.4712 -3.3338 -3.2022
 -3.0768 -2.9575 -2.8437 -2.7348 -2.6304 -2.3846 -2.1781 -2.0177 -1.8969 -1.8063
 -1.7386 -1.6853 -1.6397 -1.5979 -1.5579 -1.5187 -1.4807 -1.4441 -1.4096 -1.3790
 -1.3552
 -4.5066 -4.3181 -4.1471 -3.9929 -3.8501 -3.7128 -3.5787 -3.4460 -3.3154 -3.1879
 -3.0645 -2.9461 -2.8327 -2.7247 -2.6214 -2.3823 -2.1812 -2.0215 -1.8995 -1.8074
 -1.7393 -1.6885 -1.6485 -1.6140 -1.5817 -1.5499 -1.5186 -1.4875 -1.4572 -1.4287
 -1.4018
 -4.3778 -4.2050 -4.0482 -3.9049 -3.7730 -3.6489 -3.5278 -3.4072 -3.2868 -3.1670
 -3.0490 -2.9341 -2.8232 -2.7167 -2.6148 -2.3806 -2.1831 -2.0244 -1.9019 -1.8087
 -1.7392 -1.6883 -1.6508 -1.6216 -1.5965 -1.5726 -1.5489 -1.5249 -1.5006 -1.4768
 -1.4543
 -4.2591 -4.0931 -3.9474 -3.8114 -3.6869 -3.5709 -3.4601 -3.3514 -3.2424 -3.1331
 -3.0237 -2.9155 -2.8095 -2.7067 -2.6106 -2.3795 -2.1838 -2.0264 -1.9041
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -6.3795 -5.9790 -5.6495 -5.3781 -5.1508 -4.9497 -4.7587 -4.5666 -4.3737 -4.1816
 -3.9840 -3.7791 -3.5726 -3.3765 -3.1826 -2.7944 -2.4649 -2.1850 -1.9618
 -5.9943 -5.5771 -5.2336 -4.9564 -4.7308 -4.5408 -4.3715 -4.2077 -4.0467 -3.8859
