 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.0935 -3.3711 -2.9895 -2.9438 -3.2572 -3.7090 -4.2017 -4.0642 -3.9314 -3.7904
 -3.6424 -3.5345 -3.3696 -3.2060 -3.0524 -2.7237 -2.4461 -2.2357 -2.0697
 -4.8872 -4.5508 -4.3072 -4.1471 -4.0433 -3.9485 -3.8476 -3.7447 -3.6426 -3.5393
 -3.4244 -3.2932 -3.1521 -3.0137 -2.8840 -2.5989 -2.3688 -2.1916 -2.0604 -1.9611
 -4.6813 -4.3660 -4.1183 -3.9269 -3.7845 -3.6863 -3.6192 -3.5483 -3.4583 -3.3550
 -3.2515 -3.1433 -3.0226 -2.8988 -2.7824 -2.5314 -2.3296 -2.1729 -2.0552 -1.9652
 -1.8935
 -4.5226 -4.2396 -4.0077 -3.8171 -3.6615 -3.5369 -3.4385 -3.3619 -3.2956 -3.2173
 -3.1217 -3.0238 -2.9211 -2.8124 -2.7068 -2.4793 -2.2999 -2.1606 -2.0548 -1.9728
 -1.9067 -1.8514
 -4.3710 -4.1249 -3.9168 -3.7384 -3.5845 -3.4530 -3.3420 -3.2477 -3.1657 -3.0914
 -3.0152 -2.9302 -2.8414 -2.7459 -2.6507 -2.4414 -2.2775 -2.1518 -2.0565 -1.9820
 -1.9214 -1.8702 -1.8256 -1.7850
 -4.2187 -4.0073 -3.8257 -3.6651 -3.5210 -3.3921 -3.2779 -3.1776 -3.0887 -3.0071
 -2.9294 -2.8524 -2.7755 -2.6936 -2.6088 -2.4145 -2.2608 -2.1442 -2.0574 -1.9903
 -1.9355 -1.8890 -1.8481 -1.8114 -1.7763 -1.7444 -1.7178 -1.6982 -1.6869 -1.6846
 -4.0730 -3.8872 -3.7295 -3.5881 -3.4579 -3.3372 -3.2261 -3.1251 -3.0341 -2.9511
 -2.8728 -2.7969 -2.7229 -2.6495 -2.5746 -2.3960 -2.2489 -2.1373 -2.0556 -1.9949
 -1.9464 -1.9053 -1.8691 -1.8363 -1.8059 -1.7764 -1.7496 -1.7279 -1.7130 -1.7066
 -1.7106
 -3.9364 -3.7713 -3.6309 -3.5057 -3.3900 -3.2806 -3.1763 -3.0788 -2.9890 -2.9062
 -2.8293 -2.7560 -2.6848 -2.6151 -2.5458 -2.3816 -2.2413 -2.1317 -2.0518 -1.9947
 -1.9518 -1.9168 -1.8862 -1.8584 -1.8324 -1.8076 -1.7826 -1.7600 -1.7427 -1.7332
 -1.7329
 -3.8128 -3.6644 -3.5340 -3.4199 -3.3160 -3.2172 -3.1221 -3.0308 -2.9445 -2.8640
 -2.7891 -2.7186 -2.6510 -2.5853 -2.5203 -2.3665 -2.2335 -2.1269 -2.0470 -1.9905
 -1.9508 -1.9212 -1.8969 -1.8752 -1.8547 -1.8346 -1.8153 -1.7981 -1.7832 -1.7703
 -1.7592
 -3.7022 -3.5665 -3.4477 -3.3385 -3.2411 -3.1511 -3.0648 -2.9810 -2.9003 -2.8236
 -2.7514 -2.6838 -2.6197 -2.5582 -2.4980 -2.3537 -2.2270 -2.1233 -2.0437 -1.9861
 -1.9466 -1.9198 -1.9006 -1.8851 -1.8710 -1.8570 -1.8430 -1.8289 -1.8195 -1.8065
 -1.7917
 -3.6046 -3.4776 -3.3720 -3.2658 -3.1696 -3.0833 -3.0033 -2.9266 -2.8523 -2.7807
 -2.7124 -2.6480 -2.5873 -2.5295 -2.4738 -2.3404 -2.2195 -2.1189 -2.0402 -1.9820
 -1.9414 -1.9147 -1.8981 -1.8874 -1.8794 -1.8719 -1.8643 -1.8560 -1.8472 -1.8386
 -1.8309
 -3.5200 -3.3977 -3.3069 -3.2025 -3.1055 -3.0189 -2.9408 -2.8686 -2.8000 -2.7341
 -2.6705 -2.6101 -2.5528 -2.4987 -2.4477 -2.3266 -2.2110 -2.1137 -2.0365
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -5.6983 -5.0402 -4.5620 -4.2580 -4.1313 -4.1011 -4.1276 -3.9748 -3.8279 -3.6807
 -3.5295 -3.3908 -3.2351 -3.0877 -2.9518 -2.6602 -2.4175 -2.2243 -2.0699
