 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F160W
 -1.3874 -1.2887 -1.1552 -1.0940 -1.1142 -1.1390 -1.1179 -1.0792 -1.0645 -1.0792
 -1.1090 -1.1448 -1.1836 -1.2255 -1.2719 -1.3995 -1.5368 -1.6771 -1.8164
 -1.3751 -1.3418 -1.2868 -1.2391 -1.1980 -1.1612 -1.1319 -1.1139 -1.1094 -1.1180
 -1.1387 -1.1693 -1.2073 -1.2502 -1.2966 -1.4215 -1.5539 -1.6901 -1.8269 -1.9633
 -1.3585 -1.3602 -1.3514 -1.3237 -1.2718 -1.2186 -1.1836 -1.1644 -1.1563 -1.1584
 -1.1723 -1.1975 -1.2323 -1.2742 -1.3201 -1.4429 -1.5713 -1.7032 -1.8368 -1.9700
 -2.1018
 -1.3376 -1.3439 -1.3490 -1.3478 -1.3356 -1.3112 -1.2730 -1.2307 -1.2052 -1.2004
 -1.2098 -1.2294 -1.2586 -1.2975 -1.3424 -1.4637 -1.5890 -1.7164 -1.8462 -1.9763
 -2.1051 -2.2322
 -1.3258 -1.3302 -1.3370 -1.3435 -1.3461 -1.3425 -1.3319 -1.3161 -1.2941 -1.2720
 -1.2635 -1.2718 -1.2917 -1.3231 -1.3647 -1.4839 -1.6073 -1.7307 -1.8558 -1.9826
 -2.1089 -2.2336 -2.3563 -2.4772
 -1.3266 -1.3268 -1.3308 -1.3372 -1.3445 -1.3504 -1.3529 -1.3520 -1.3498 -1.3463
 -1.3408 -1.3385 -1.3462 -1.3643 -1.3943 -1.5038 -1.6254 -1.7462 -1.8667 -1.9893
 -2.1128 -2.2354 -2.3560 -2.4747 -2.5914 -2.7063 -2.8195 -2.9312 -3.0411 -3.1464
 -1.3430 -1.3378 -1.3371 -1.3400 -1.3458 -1.3537 -1.3622 -1.3697 -1.3765 -1.3838
 -1.3919 -1.4001 -1.4092 -1.4215 -1.4414 -1.5284 -1.6436 -1.7622 -1.8793 -1.9972
 -2.1172 -2.2375 -2.3563 -2.4731 -2.5878 -2.7005 -2.8115 -2.9206 -3.0285 -3.1349
 -3.2370
 -1.3785 -1.3665 -1.3599 -1.3576 -1.3592 -1.3645 -1.3727 -1.3829 -1.3941 -1.4064
 -1.4203 -1.4360 -1.4533 -1.4713 -1.4906 -1.5627 -1.6644 -1.7786 -1.8930 -2.0069
 -2.1227 -2.2401 -2.3570 -2.4721 -2.5850 -2.6959 -2.8050 -2.9122 -3.0177 -3.1219
 -3.2250
 -1.4335 -1.4150 -1.4015 -1.3931 -1.3889 -1.3891 -1.3935 -1.4017 -1.4129 -1.4266
 -1.4425 -1.4607 -1.4815 -1.5043 -1.5280 -1.5987 -1.6903 -1.7971 -1.9084 -2.0196
