 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.1746 -0.9990 -0.8598 -0.8483 -0.8800 -0.9034 -0.9269 -0.9451 -0.9866 -1.0324
 -1.0846 -1.1407 -1.1984 -1.2594 -1.3223 -1.4804 -1.6483 -1.8043 -1.9503
 -1.0838 -1.0845 -1.0735 -1.0268 -0.9555 -0.9294 -0.9447 -0.9752 -1.0137 -1.0591
 -1.1101 -1.1650 -1.2224 -1.2816 -1.3419 -1.4940 -1.6462 -1.7984 -1.9494 -2.0978
 -1.1319 -1.1363 -1.1396 -1.1371 -1.1197 -1.0668 -1.0157 -1.0089 -1.0362 -1.0804
 -1.1304 -1.1849 -1.2423 -1.3015 -1.3615 -1.5120 -1.6606 -1.8085 -1.9562 -2.1018
 -2.2441
 -1.1839 -1.1834 -1.1878 -1.1928 -1.1957 -1.1933 -1.1737 -1.1312 -1.1071 -1.1191
 -1.1570 -1.2076 -1.2635 -1.3220 -1.3817 -1.5311 -1.6769 -1.8204 -1.9635 -2.1064
 -2.2465 -2.3834
 -1.2463 -1.2361 -1.2353 -1.2397 -1.2462 -1.2530 -1.2588 -1.2588 -1.2429 -1.2259
 -1.2255 -1.2497 -1.2922 -1.3453 -1.4031 -1.5510 -1.6949 -1.8338 -1.9717 -2.1111
 -2.2492 -2.3843 -2.5160 -2.6448
 -1.3198 -1.3002 -1.2904 -1.2893 -1.2937 -1.3013 -1.3106 -1.3213 -1.3322 -1.3385
 -1.3373 -1.3392 -1.3561 -1.3889 -1.4334 -1.5716 -1.7138 -1.8493 -1.9823 -2.1165
 -2.2516 -2.3850 -2.5154 -2.6426 -2.7671 -2.8888 -3.0072 -3.1221 -3.2333 -3.3408
 -1.4033 -1.3754 -1.3554 -1.3478 -1.3464 -1.3506 -1.3587 -1.3695 -1.3835 -1.4000
 -1.4164 -1.4296 -1.4420 -1.4604 -1.4893 -1.5985 -1.7336 -1.8674 -1.9959 -2.1242
 -2.2549 -2.3857 -2.5144 -2.6403 -2.7631 -2.8827 -2.9992 -3.1132 -3.2248 -3.3337
 -3.4379
 -1.4957 -1.4606 -1.4328 -1.4167 -1.4091 -1.4075 -1.4112 -1.4191 -1.4307 -1.4462
 -1.4654 -1.4864 -1.5076 -1.5292 -1.5533 -1.6394 -1.7571 -1.8859 -2.0116 -2.1349
 -2.2600 -2.3871 -2.5136 -2.6378 -2.7593 -2.8779 -2.9936 -3.1064 -3.2167 -3.3246
 -3.4302
 -1.5959 -1.5542 -1.5210 -1.4967 -1.4823 -1.4749 -1.4729 -1.4759 -1.4834 -1.4948
 -1.5103 -1.5302 -1.5532 -1.5786 -1.6058 -1.6849 -1.7878 -1.9068 -2.0298 -2.1497
 -2.2699 -2.3922 -2.5157 -2.6383 -2.7584 -2.8758 -2.9904 -3.1025 -3.2120 -3.3189
 -3.4233
 -1.7026 -1.6550 -1.6172 -1.5881 -1.5669 -1.5528 -1.5451 -1.5426 -1.5447 -1.5510
 -1.5613 -1.5758 -1.5949 -1.6182 -1.6450 -1.7245 -1.8186 -1.9284 -2.0461 -2.1637
 -2.2802 -2.3976 -2.5166 -2.6362 -2.7545 -2.8704 -2.9836 -3.0941 -3.2022 -3.3079
 -3.4134
 -1.8141 -1.7635 -1.7218 -1.6881 -1.6617 -1.6419 -1.6281 -1.6198 -1.6165 -1.6173
 -1.6220 -1.6305 -1.6432 -1.6606 -1.6829 -1.7571 -1.8481 -1.9498 -2.0613 -2.1768
