 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.2526 -2.1718 -2.1100 -2.0670 -2.0397 -2.0177 -1.9673 -1.9352 -1.8938 -1.8415
 -1.7779 -1.7078 -1.6346 -1.5638 -1.4984 -1.3715 -1.2970 -1.2642 -1.2618
 -2.1439 -2.0458 -1.9902 -1.9461 -1.9083 -1.8794 -1.8567 -1.8353 -1.8095 -1.7759
 -1.7320 -1.6765 -1.6136 -1.5515 -1.4946 -1.3828 -1.3150 -1.2859 -1.2818 -1.2913
 -2.1093 -1.9880 -1.8977 -1.8392 -1.8148 -1.8064 -1.7921 -1.7706 -1.7467 -1.7216
 -1.6914 -1.6525 -1.6022 -1.5477 -1.4962 -1.3940 -1.3314 -1.3043 -1.3015 -1.3114
 -1.3291
 -2.0915 -1.9743 -1.8791 -1.8047 -1.7509 -1.7170 -1.7053 -1.7071 -1.7018 -1.6822
 -1.6558 -1.6264 -1.5898 -1.5444 -1.4991 -1.4043 -1.3454 -1.3197 -1.3179 -1.3282
 -1.3452 -1.3673
 -2.0625 -1.9574 -1.8686 -1.7942 -1.7335 -1.6864 -1.6526 -1.6312 -1.6236 -1.6228
 -1.6138 -1.5958 -1.5703 -1.5363 -1.4971 -1.4112 -1.3555 -1.3307 -1.3303 -1.3421
 -1.3596 -1.3811 -1.4064 -1.4353
 -2.0136 -1.9242 -1.8469 -1.7798 -1.7213 -1.6713 -1.6302 -1.5982 -1.5741 -1.5577
 -1.5487 -1.5413 -1.5309 -1.5130 -1.4867 -1.4127 -1.3604 -1.3364 -1.3373 -1.3520
 -1.3715 -1.3939 -1.4189 -1.4467 -1.4772 -1.5107 -1.5481 -1.5906 -1.6400 -1.6914
 -1.9457 -1.8715 -1.8076 -1.7512 -1.7003 -1.6540 -1.6125 -1.5768 -1.5473 -1.5231
 -1.5034 -1.4882 -1.4780 -1.4684 -1.4543 -1.4060 -1.3595 -1.3363 -1.3380 -1.3560
 -1.3794 -1.4044 -1.4307 -1.4586 -1.4883 -1.5199 -1.5543 -1.5920 -1.6349 -1.6852
 -1.7380
 -1.8642 -1.8030 -1.7510 -1.7057 -1.6646 -1.6260 -1.5893 -1.5549 -1.5243 -1.4979
 -1.4751 -1.4554 -1.4395 -1.4265 -1.4149 -1.3835 -1.3514 -1.3308 -1.3327 -1.3529
 -1.3811 -1.4105 -1.4398 -1.4695 -1.4998 -1.5310 -1.5639 -1.5988 -1.6366 -1.6801
 -1.7316
 -1.7743 -1.7231 -1.6807 -1.6446 -1.6130 -1.5835 -1.5543 -1.5254 -1.4976 -1.4719
 -1.4493 -1.4294 -1.4119 -1.3968 -1.3835 -1.3554 -1.3339 -1.3203 -1.3227 -1.3439
 -1.3759 -1.4106 -1.4447 -1.4779 -1.5105 -1.5429 -1.5759 -1.6097 -1.6453 -1.6838
 -1.7278
 -1.6861 -1.6394 -1.6034 -1.5745 -1.5501 -1.5283 -1.5072 -1.4857 -1.4637 -1.4418
 -1.4213 -1.4030 -1.3868 -1.3724 -1.3595 -1.3317 -1.3138 -1.3059 -1.3101 -1.3305
 -1.3638 -1.4027 -1.4421 -1.4802 -1.5167 -1.5520 -1.5867 -1.6211 -1.6559 -1.6922
 -1.7304
 -1.6064 -1.5587 -1.5236 -1.4987 -1.4797 -1.4637 -1.4491 -1.4346 -1.4196 -1.4039
 -1.3878 -1.3725 -1.3587 -1.3466 -1.3358 -1.3120 -1.2954 -1.2904 -1.2967 -1.3163
 -1.3487 -1.3890 -1.4324 -1.4756 -1.5171 -1.5567 -1.5947 -1.6314 -1.6673 -1.7033
 -1.7403
 -1.5405 -1.4880 -1.4494 -1.4230 -1.4057 -1.3937 -1.3837 -1.3746 -1.3657 -1.3565
 -1.3465 -1.3362 -1.3287 -1.3184 -1.3124 -1.2963 -1.2787 -1.2738 -1.2825
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.5101 -2.4010 -2.3129 -2.2403 -2.1772 -2.1173 -2.0547 -1.9866 -1.9168 -1.8462
 -1.7734 -1.6992 -1.6261 -1.5594 -1.4995 -1.3787 -1.2987 -1.2573 -1.2494
 -2.3789 -2.2608 -2.1673 -2.0942 -2.0359 -1.9870 -1.9414 -1.8940 -1.8451 -1.7940
 -1.7388 -1.6784 -1.6151 -1.5548 -1.5001 -1.3900 -1.3171 -1.2799 -1.2715 -1.2803
 -2.2616 -2.1372 -2.0566 -1.9942 -1.9397 -1.8948 -1.8570 -1.8212 -1.7853 -1.7482
 -1.7076 -1.6612 -1.6082 -1.5539 -1.5035 -1.4017 -1.3340 -1.2985 -1.2901 -1.2986
 -1.3163
 -2.2295 -2.0801 -1.9654 -1.8842 -1.8361 -1.8143 -1.7947 -1.7684 -1.7384 -1.7075
 -1.6755 -1.6408 -1.5996 -1.5526 -1.5065 -1.4117 -1.3482 -1.3140 -1.3054 -1.3139
 -1.3311 -1.3537
 -2.2215 -2.0699 -1.9464 -1.8499 -1.7774 -1.7283 -1.7012 -1.6904 -1.6864 -1.6716
 -1.6465 -1.6171 -1.5850 -1.5474 -1.5065 -1.4184 -1.3584 -1.3256 -1.3172 -1.3261
 -1.3439 -1.3662 -1.3923 -1.4223
 -2.2100 -2.0649 -1.9433 -1.8441 -1.7650 -1.7036 -1.6574 -1.6244 -1.6046 -1.5985
 -1.5955 -1.5843 -1.5632 -1.5348 -1.5012 -1.4208 -1.3643 -1.3329 -1.3249 -1.3348
 -1.3542 -1.3776 -1.4036 -1.4325 -1.4642 -1.4987 -1.5374 -1.5820 -1.6321 -1.6833
 -2.1828 -2.0493 -1.9350 -1.8396 -1.7606 -1.6955 -1.6426 -1.6005 -1.5678 -1.5433
 -1.5276 -1.5206 -1.5151 -1.5040 -1.4846 -1.4181 -1.3654 -1.3355 -1.3280 -1.3389
 -1.3608 -1.3866 -1.4141 -1.4432 -1.4741 -1.5072 -1.5431 -1.5823 -1.6264 -1.6773
 -1.7303
 -2.1367 -2.0168 -1.9128 -1.8247 -1.7505 -1.6873 -1.6336 -1.5879 -1.5498 -1.5185
 -1.4927 -1.4727 -1.4598 -1.4520 -1.4437 -1.4068 -1.3617 -1.3337 -1.3263 -1.3379
 -1.3622 -1.3917 -1.4220 -1.4529 -1.4844 -1.5171 -1.5515 -1.5880 -1.6273 -1.6719
 -1.7240
 -2.0753 -1.9668 -1.8736 -1.7940 -1.7267 -1.6691 -1.6188 -1.5743 -1.5351 -1.5011
 -1.4719 -1.4470 -1.4265 -1.4112 -1.4002 -1.3771 -1.3505 -1.3270 -1.3204 -1.3320
 -1.3582 -1.3915 -1.4261 -1.4603 -1.4941 -1.5279 -1.5624 -1.5978 -1.6349 -1.6756
 -1.7199
 -2.0143 -1.9103 -1.8237 -1.7516 -1.6907 -1.6392 -1.5944 -1.5541 -1.5175 -1.4842
 -1.4544 -1.4284 -1.4057 -1.3867 -1.3712 -1.3454 -1.3284 -1.3153 -1.3110 -1.3220
 -1.3481 -1.3840 -1.4232 -1.4620 -1.4995 -1.5360 -1.5721 -1.6080 -1.6444 -1.6821
 -1.7218
 -1.9651 -1.8573 -1.7700 -1.7004 -1.6443 -1.5979 -1.5583 -1.5233 -1.4914 -1.4615
 -1.4339 -1.4089 -1.3866 -1.3671 -1.3505 -1.3205 -1.3045 -1.2976 -1.2983 -1.3097
 -1.3349 -1.3714 -1.4136 -1.4571 -1.4994 -1.5400 -1.5792 -1.6173 -1.6547 -1.6923
 -1.7306
 -1.9337 -1.8174 -1.7235 -1.6497 -1.5931 -1.5492 -1.5133 -1.4827 -1.4555 -1.4304
 -1.4068 -1.3847 -1.3643 -1.3456 -1.3381 -1.3024 -1.2788 -1.2739 -1.2823
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  i   
 -2.9639 -2.8245 -2.7054 -2.5973 -2.4922 -2.3790 -2.2475 -2.1003 -1.9717 -1.8639
 -1.7713 -1.6899 -1.6171 -1.5533 -1.4971 -1.3828 -1.3009 -1.2520 -1.2353
 -2.7807 -2.6351 -2.5151 -2.4120 -2.3184 -2.2255 -2.1212 -2.0112 -1.9125 -1.8259
 -1.7477 -1.6757 -1.6097 -1.5506 -1.4980 -1.3921 -1.3173 -1.2729 -1.2571 -1.2627
 -2.6478 -2.4987 -2.3758 -2.2731 -2.1847 -2.1048 -2.0238 -1.9397 -1.8621 -1.7921
 -1.7272 -1.6649 -1.6052 -1.5499 -1.5004 -1.4010 -1.3317 -1.2902 -1.2747 -1.2793
 -1.2966
 -2.4995 -2.3536 -2.2481 -2.1602 -2.0800 -2.0082 -1.9417 -1.8762 -1.8143 -1.7574
 -1.7040 -1.6521 -1.6000 -1.5493 -1.5024 -1.4084 -1.3432 -1.3041 -1.2889 -1.2929
 -1.3095 -1.3330
 -2.4383 -2.2607 -2.1224 -2.0195 -1.9485 -1.9027 -1.8631 -1.8181 -1.7698 -1.7226
 -1.6776 -1.6342 -1.5907 -1.5461 -1.5027 -1.4134 -1.3518 -1.3146 -1.3000 -1.3038
 -1.3202 -1.3435 -1.3710 -1.4025
 -2.4221 -2.2360 -2.0823 -1.9598 -1.8659 -1.7966 -1.7485 -1.7184 -1.7004 -1.6793
 -1.6489 -1.6129 -1.5758 -1.5381 -1.4996 -1.4154 -1.3570 -1.3218 -1.3079 -1.3118
 -1.3286 -1.3526 -1.3801 -1.4107 -1.4443 -1.4815 -1.5225 -1.5688 -1.6201 -1.6714
 -2.4196 -2.2321 -2.0734 -1.9432 -1.8394 -1.7584 -1.6961 -1.6489 -1.6145 -1.5935
 -1.5830 -1.5717 -1.5517 -1.5234 -1.4913 -1.4143 -1.3590 -1.3256 -1.3124 -1.3166
 -1.3340 -1.3594 -1.3883 -1.4192 -1.4521 -1.4875 -1.5256 -1.5673 -1.6136 -1.6653
 -1.7181
 -2.4125 -2.2303 -2.0728 -1.9407 -1.8329 -1.7464 -1.6773 -1.6225 -1.5788 -1.5445
 -1.5187 -1.5026 -1.4939 -1.4845 -1.4692 -1.4091 -1.3574 -1.3259 -1.3133 -1.3178
 -1.3358 -1.3630 -1.3942 -1.4268 -1.4605 -1.4954 -1.5322 -1.5711 -1.6130 -1.6594
 -1.7120
 -2.3915 -2.2172 -2.0652 -1.9357 -1.8284 -1.7409 -1.6691 -1.6102 -1.5617 -1.5219
 -1.4891 -1.4626 -1.4426 -1.4298 -1.4212 -1.3929 -1.3514 -1.3223 -1.3106 -1.3152
 -1.3337 -1.3626 -1.3968 -1.4325 -1.4683 -1.5043 -1.5412 -1.5790 -1.6186 -1.6615
 -1.7076
 -2.3681 -2.1976 -2.0496 -1.9250 -1.8202 -1.7335 -1.6622 -1.6026 -1.5523 -1.5097
 -1.4734 -1.4428 -1.4171 -1.3964 -1.3811 -1.3588 -1.3377 -1.3151 -1.3045 -1.3088
 -1.3270 -1.3568 -1.3937 -1.4331 -1.4723 -1.5108 -1.5492 -1.5874 -1.6263 -1.6664
 -1.7089
 -2.3569 -2.1799 -2.0293 -1.9055 -1.8030 -1.7185 -1.6489 -1.5907 -1.5413 -1.4987
 -1.4614 -1.4291 -1.4012 -1.3774 -1.3578 -1.3265 -1.3118 -1.3013 -1.2949 -1.2995
 -1.3171 -1.3467 -1.3853 -1.4281 -1.4714 -1.5137 -1.5549 -1.5951 -1.6348 -1.6747
 -1.7154
 -2.3694 -2.1789 -2.0187 -1.8870 -1.7810 -1.6964 -1.6280 -1.5716 -1.5241 -1.4832
 -1.4472 -1.4154 -1.3872 -1.3626 -1.3513 -1.2960 -1.2737 -1.2809 -1.2818
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  i   
 -3.2644 -3.1091 -2.9727 -2.8447 -2.7162 -2.5706 -2.3923 -2.1863 -2.0112 -1.8763
 -1.7709 -1.6850 -1.6124 -1.5496 -1.4946 -1.3837 -1.3022 -1.2500 -1.2276
 -3.0469 -2.8859 -2.7511 -2.6323 -2.5198 -2.4008 -2.2564 -2.0982 -1.9589 -1.8458
 -1.7527 -1.6739 -1.6059 -1.5469 -1.4952 -1.3914 -1.3166 -1.2700 -1.2495 -1.2523
 -2.8924 -2.7242 -2.5856 -2.4683 -2.3643 -2.2639 -2.1514 -2.0283 -1.9156 -1.8198
 -1.7381 -1.6663 -1.6024 -1.5461 -1.4967 -1.3985 -1.3290 -1.2853 -1.2666 -1.2684
 -1.2846
 -2.7392 -2.5877 -2.4552 -2.3403 -2.2398 -2.1491 -2.0597 -1.9638 -1.8725 -1.7920
 -1.7213 -1.6576 -1.5990 -1.5457 -1.4982 -1.4044 -1.3389 -1.2980 -1.2803 -1.2815
 -1.2967 -1.3203
 -2.6261 -2.4488 -2.2908 -2.1956 -2.1201 -2.0484 -1.9757 -1.9011 -1.8276 -1.7603
 -1.6999 -1.6447 -1.5927 -1.5436 -1.4984 -1.4084 -1.3464 -1.3077 -1.2909 -1.2920
 -1.3067 -1.3297 -1.3577 -1.3899
 -2.5615 -2.3519 -2.1930 -2.0688 -1.9741 -1.9049 -1.8570 -1.8174 -1.7737 -1.7246
 -1.6746 -1.6268 -1.5815 -1.5380 -1.4963 -1.4101 -1.3511 -1.3145 -1.2986 -1.2998
 -1.3144 -1.3376 -1.3656 -1.3969 -1.4316 -1.4697 -1.5122 -1.5599 -1.6120 -1.6635
 -2.5379 -2.3326 -2.1611 -2.0211 -1.9101 -1.8237 -1.7571 -1.7064 -1.6707 -1.6475
 -1.6268 -1.5992 -1.5644 -1.5272 -1.4903 -1.4093 -1.3529 -1.3183 -1.3032 -1.3048
 -1.3195 -1.3434 -1.3724 -1.4041 -1.4381 -1.4746 -1.5142 -1.5572 -1.6048 -1.6573
 -1.7100
 -2.5411 -2.3336 -2.1564 -2.0087 -1.8883 -1.7925 -1.7169 -1.6571 -1.6096 -1.5728
 -1.5469 -1.5312 -1.5187 -1.5012 -1.4765 -1.4054 -1.3518 -1.3191 -1.3047 -1.3064
 -1.3215 -1.3463 -1.3771 -1.4104 -1.4451 -1.4812 -1.5193 -1.5598 -1.6031 -1.6508
 -1.7039
 -2.5402 -2.3349 -2.1577 -2.0070 -1.8823 -1.7814 -1.7003 -1.6350 -1.5822 -1.5393
 -1.5043 -1.4768 -1.4575 -1.4452 -1.4350 -1.3950 -1.3469 -1.3163 -1.3029 -1.3049
 -1.3202 -1.3462 -1.3790 -1.4149 -1.4517 -1.4889 -1.5272 -1.5665 -1.6075 -1.6512
 -1.6991
 -2.5381 -2.3354 -2.1585 -2.0083 -1.8821 -1.7787 -1.6949 -1.6262 -1.5698 -1.5232
 -1.4842 -1.4517 -1.4249 -1.4039 -1.3889 -1.3655 -1.3376 -1.3104 -1.2980 -1.2999
 -1.3151 -1.3415 -1.3761 -1.4149 -1.4548 -1.4944 -1.5340 -1.5736 -1.6139 -1.6555
 -1.6994
 -2.5472 -2.3367 -2.1576 -2.0052 -1.8789 -1.7746 -1.6894 -1.6196 -1.5618 -1.5133
 -1.4721 -1.4370 -1.4072 -1.3822 -1.3616 -1.3304 -1.3143 -1.2998 -1.2898 -1.2921
 -1.3068 -1.3331 -1.3687 -1.4101 -1.4534 -1.4964 -1.5387 -1.5801 -1.6212 -1.6626
 -1.7047
 -2.5821 -2.3571 -2.1651 -2.0039 -1.8726 -1.7664 -1.6801 -1.6097 -1.5517 -1.5030
 -1.4614 -1.4255 -1.3944 -1.3677 -1.3531 -1.2897 -1.2770 -1.2845 -1.2783
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  i   
 -3.5961 -3.4328 -3.2840 -3.1380 -2.9842 -2.8008 -2.5668 -2.2905 -2.0577 -1.8900
 -1.7711 -1.6800 -1.6064 -1.5445 -1.4911 -1.3829 -1.3027 -1.2480 -1.2210
 -3.3443 -3.1734 -3.0270 -2.8937 -2.7618 -2.6137 -2.4239 -2.2068 -2.0146 -1.8675
 -1.7574 -1.6714 -1.6010 -1.5417 -1.4906 -1.3890 -1.3146 -1.2652 -1.2417 -1.2410
 -3.1621 -2.9804 -2.8295 -2.6998 -2.5809 -2.4591 -2.3115 -2.1402 -1.9808 -1.8507
 -1.7488 -1.6669 -1.5988 -1.5411 -1.4915 -1.3943 -1.3248 -1.2793 -1.2577 -1.2566
 -1.2711
 -3.0162 -2.8324 -2.6775 -2.5463 -2.4316 -2.3249 -2.2102 -2.0765 -1.9453 -1.8322
 -1.7394 -1.6626 -1.5972 -1.5411 -1.4926 -1.3987 -1.3331 -1.2906 -1.2705 -1.2692
 -1.2825 -1.3057
 -2.8157 -2.6542 -2.5264 -2.4129 -2.3073 -2.2089 -2.1138 -2.0102 -1.9042 -1.8079
 -1.7256 -1.6553 -1.5941 -1.5402 -1.4930 -1.4018 -1.3394 -1.2993 -1.2804 -1.2792
 -1.2918 -1.3140 -1.3424 -1.3753
 -2.7008 -2.5031 -2.3490 -2.2319 -2.1439 -2.0748 -2.0093 -1.9360 -1.8554 -1.7767
 -1.7055 -1.6430 -1.5873 -1.5370 -1.4919 -1.4032 -1.3434 -1.3055 -1.2876 -1.2868
 -1.2990 -1.3209 -1.3489 -1.3809 -1.4165 -1.4560 -1.5000 -1.5491 -1.6022 -1.6542
 -2.6642 -2.4483 -2.2715 -2.1295 -2.0178 -1.9302 -1.8618 -1.8083 -1.7639 -1.7209
 -1.6737 -1.6239 -1.5753 -1.5299 -1.4880 -1.4026 -1.3451 -1.3092 -1.2922 -1.2916
 -1.3039 -1.3258 -1.3543 -1.3866 -1.4216 -1.4594 -1.5003 -1.5450 -1.5942 -1.6476
 -1.7004
 -2.6634 -2.4379 -2.2482 -2.0913 -1.9644 -1.8632 -1.7824 -1.7170 -1.6638 -1.6228
 -1.5937 -1.5711 -1.5460 -1.5145 -1.4795 -1.3997 -1.3442 -1.3102 -1.2940 -1.2936
 -1.3061 -1.3285 -1.3580 -1.3915 -1.4271 -1.4645 -1.5041 -1.5461 -1.5912 -1.6403
 -1.6942
 -2.6752 -2.4443 -2.2481 -2.0825 -1.9458 -1.8350 -1.7462 -1.6748 -1.6166 -1.5687
 -1.5300 -1.5008 -1.4807 -1.4658 -1.4497 -1.3926 -1.3400 -1.3079 -1.2929 -1.2927
 -1.3056 -1.3287 -1.3595 -1.3949 -1.4324 -1.4708 -1.5104 -1.5513 -1.5940 -1.6394
 -1.6887
 -2.6930 -2.4611 -2.2597 -2.0891 -1.9459 -1.8285 -1.7336 -1.6570 -1.5948 -1.5437
 -1.5011 -1.4658 -1.4372 -1.4157 -1.4004 -1.3713 -1.3331 -1.3029 -1.2889 -1.2889
 -1.3017 -1.3251 -1.3570 -1.3945 -1.4344 -1.4749 -1.5157 -1.5569 -1.5988 -1.6421
 -1.6877
 -2.7224 -2.4811 -2.2760 -2.0991 -1.9518 -1.8298 -1.7304 -1.6499 -1.5844 -1.5304
 -1.4853 -1.4474 -1.4155 -1.3888 -1.3673 -1.3351 -1.3151 -1.2943 -1.2819 -1.2823
 -1.2949 -1.3184 -1.3509 -1.3901 -1.4326 -1.4760 -1.5192 -1.5620 -1.6047 -1.6476
 -1.6915
 -2.7771 -2.5200 -2.3001 -2.1148 -1.9595 -1.8329 -1.7296 -1.6459 -1.5778 -1.5218
 -1.4750 -1.4354 -1.4017 -1.3730 -1.3504 -1.2840 -1.2860 -1.2821 -1.2719
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  i   
 -3.9223 -3.7677 -3.6213 -3.4689 -3.2937 -3.0694 -2.7716 -2.4151 -2.1192 -1.9147
 -1.7786 -1.6811 -1.6055 -1.5437 -1.4906 -1.3849 -1.3057 -1.2493 -1.2176
 -3.6490 -3.4811 -3.3334 -3.1930 -3.0447 -2.8662 -2.6263 -2.3413 -2.0866 -1.8988
 -1.7688 -1.6744 -1.6009 -1.5408 -1.4899 -1.3896 -1.3157 -1.2642 -1.2367 -1.2317
 -3.4423 -3.2584 -3.1033 -2.9668 -2.8360 -2.6925 -2.5075 -2.2814 -2.0643 -1.8916
 -1.7656 -1.6725 -1.5996 -1.5401 -1.4901 -1.3934 -1.3238 -1.2764 -1.2516 -1.2472
 -1.2590
 -3.2844 -3.0874 -2.9223 -2.7824 -2.6581 -2.5368 -2.3961 -2.2198 -2.0392 -1.8839
 -1.7636 -1.6720 -1.5997 -1.5405 -1.4908 -1.3965 -1.3305 -1.2862 -1.2634 -1.2594
 -1.2701 -1.2919
 -3.1078 -2.9313 -2.7728 -2.6333 -2.5102 -2.3979 -2.2852 -2.1510 -2.0047 -1.8698
 -1.7585 -1.6703 -1.5993 -1.5406 -1.4913 -1.3985 -1.3356 -1.2939 -1.2725 -1.2690
 -1.2791 -1.2997 -1.3276 -1.3607
 -2.8909 -2.7068 -2.5682 -2.4604 -2.3651 -2.2711 -2.1757 -2.0732 -1.9587 -1.8459
 -1.7468 -1.6647 -1.5967 -1.5396 -1.4909 -1.3994 -1.3388 -1.2995 -1.2793 -1.2762
 -1.2861 -1.3060 -1.3332 -1.3652 -1.4013 -1.4415 -1.4863 -1.5369 -1.5907 -1.6431
 -2.8034 -2.5864 -2.4133 -2.2786 -2.1741 -2.0923 -2.0255 -1.9614 -1.8879 -1.8061
 -1.7253 -1.6527 -1.5900 -1.5358 -1.4887 -1.3986 -1.3399 -1.3029 -1.2838 -1.2810
 -1.2910 -1.3107 -1.3378 -1.3697 -1.4050 -1.4435 -1.4853 -1.5312 -1.5819 -1.6360
 -1.6890
 -2.7830 -2.5481 -2.3536 -2.1955 -2.0691 -1.9681 -1.8860 -1.8173 -1.7586 -1.7089
 -1.6647 -1.6205 -1.5738 -1.5270 -1.4835 -1.3962 -1.3389 -1.3038 -1.2859 -1.2833
 -1.2935 -1.3135 -1.3409 -1.3735 -1.4092 -1.4472 -1.4878 -1.5307 -1.5771 -1.6278
 -1.6825
 -2.7932 -2.5476 -2.3395 -2.1661 -2.0239 -1.9088 -1.8158 -1.7393 -1.6746 -1.6197
 -1.5753 -1.5422 -1.5170 -1.4932 -1.4659 -1.3906 -1.3348 -1.3014 -1.2850 -1.2829
 -1.2935 -1.3142 -1.3425 -1.3763 -1.4132 -1.4520 -1.4924 -1.5345 -1.5786 -1.6254
 -1.6762
 -2.8256 -2.5706 -2.3526 -2.1683 -2.0143 -1.8881 -1.7858 -1.7028 -1.6347 -1.5777
 -1.5296 -1.4900 -1.4589 -1.4359 -1.4186 -1.3771 -1.3288 -1.2967 -1.2815 -1.2798
 -1.2905 -1.3116 -1.3407 -1.3757 -1.4144 -1.4548 -1.4963 -1.5385 -1.5818 -1.6266
 -1.6737
 -2.8725 -2.6064 -2.3791 -2.1849 -2.0221 -1.8869 -1.7767 -1.6875 -1.6151 -1.5556
 -1.5059 -1.4641 -1.4291 -1.4003 -1.3777 -1.3429 -1.3160 -1.2890 -1.2750 -1.2740
 -1.2848 -1.3060 -1.3357 -1.3719 -1.4124 -1.4551 -1.4985 -1.5422 -1.5860 -1.6305
 -1.6760
 -2.9445 -2.6618 -2.4186 -2.2131 -2.0393 -1.8960 -1.7786 -1.6834 -1.6066 -1.5439
 -1.4921 -1.4487 -1.4121 -1.3811 -1.3432 -1.2880 -1.2964 -1.2783 -1.2655
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  i   
 -4.1872 -4.0578 -3.9333 -3.7951 -3.6137 -3.3377 -2.9598 -2.5230 -2.1735 -1.9312
 -1.7762 -1.6711 -1.5929 -1.5298 -1.4774 -1.3741 -1.2975 -1.2418 -1.2074
 -3.9155 -3.7669 -3.6341 -3.5013 -3.3456 -3.1359 -2.8330 -2.4713 -2.1536 -1.9232
 -1.7710 -1.6670 -1.5896 -1.5281 -1.4769 -1.3780 -1.3055 -1.2537 -1.2238 -1.2157
 -3.6995 -3.5282 -3.3822 -3.2493 -3.1127 -2.9476 -2.7181 -2.4278 -2.1475 -1.9273
 -1.7744 -1.6685 -1.5902 -1.5285 -1.4775 -1.3810 -1.3119 -1.2636 -1.2366 -1.2299
 -1.2399
