 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F390M
 -8.8858 -6.6241 -4.5014 -4.6722 -7.9794-13.6713-11.8318 -7.7439 -4.6107 -3.7780
 -3.5313 -3.5542 -4.5535 -5.3710 -5.6029 -4.3366
 -9.7517 -8.3615 -6.9955 -6.7211 -7.9027-10.4890 -9.7689 -8.0685 -6.5694 -5.8691
 -5.4660 -5.2945 -5.5587 -5.7388 -5.5760 -4.3133 -3.5677 -3.0444 -2.9365
 -9.8189 -9.0267 -8.2206 -7.7395 -7.6958 -8.2783 -8.0844 -7.6763 -7.1777 -6.6937
 -6.3026 -6.0384 -5.8707 -5.6626 -5.3165 -4.1550 -3.3385 -2.8548 -2.5734 -2.3074
 -1.8848
 -9.0875 -8.6197 -8.1767 -7.7274 -7.3586 -7.0392 -6.7783 -6.5673 -6.4355 -6.2517
 -6.0411 -5.7858 -5.4895 -5.1425 -4.8244 -3.8617 -3.1645 -2.6583 -2.2874 -2.0055
 -1.7824 -1.5985 -1.4431
 -8.7171 -8.2922 -7.8796 -7.4656 -7.0820 -6.7267 -6.4103 -6.1373 -5.9031 -5.6937
 -5.4871 -5.2618 -5.0097 -4.7297 -4.4344 -3.6703 -3.0284 -2.5669 -2.2352 -1.9848
 -1.7854 -1.6194 -1.4772 -1.3522 -1.2393
 -8.3645 -7.9746 -7.5899 -7.2071 -6.8279 -6.4606 -6.1148 -5.8020 -5.5263 -5.2829
 -5.0604 -4.8441 -4.6178 -4.3766 -4.1238 -3.5009 -2.9287 -2.5046 -2.2018 -1.9754
 -1.7954 -1.6449 -1.5149 -1.4002 -1.2975 -1.2041
 -8.0297 -7.6669 -7.3076 -6.9519 -6.5963 -6.2409 -5.8918 -5.5614 -5.2605 -4.9929
 -4.7547 -4.5360 -4.3256 -4.1127 -3.8926 -3.3535 -2.8654 -2.4714 -2.1872 -1.9773
 -1.8124 -1.6750 -1.5562 -1.4511 -1.3568 -1.2715 -1.1945 -1.1232 -1.0579 -1.0066
 -7.7127 -7.3691 -7.0327 -6.7032 -6.3751 -6.0452 -5.7132 -5.3869 -5.0773 -4.7954
 -4.5445 -4.3202 -4.1158 -3.9207 -3.7274 -3.2520 -2.8219 -2.4620 -2.1879 -1.9863
 -1.8316 -1.7053 -1.5969 -1.5012 -1.4154 -1.3377 -1.2668 -1.2033 -1.1477 -1.1009
 -1.0640
 -7.4270 -7.1050 -6.7889 -6.4784 -6.1734 -5.8703 -5.5650 -5.2580 -4.9560 -4.6710
 -4.4112 -4.1800 -3.9741 -3.7869 -3.6092 -3.1866 -2.7971 -2.4654 -2.2010 -2.0012
 -1.8507 -1.7321 -1.6331 -1.5469 -1.4699 -1.4004 -1.3376 -1.2798 -1.2289 -1.1876
 -1.1573
 -7.2047 -6.8885 -6.5843 -6.2912 -6.0034 -5.7211 -5.4399 -5.1577 -4.8747 -4.5971
 -4.3356 -4.0984 -3.8864 -3.6977 -3.5259 -3.1386 -2.7814 -2.4714 -2.2179 -2.0187
 -1.8674 -1.7524 -1.6610 -1.5840 -1.5164 -1.4558 -1.4012 -1.3520 -1.3078 -1.2702
 -1.2392
 -7.0259 -6.7278 -6.4362 -6.1508 -5.8750 -5.6053 -5.3412 -5.0799 -4.8190 -4.5583
 -4.3074 -4.0713 -3.8528 -3.6541 -3.4762 -3.0991 -2.7768 -2.4826 -2.2378 -2.0406
 -1.8868 -1.7702 -1.6820 -1.6123 -1.5540 -1.5027 -1.4571 -1.4162 -1.3796 -1.3474
 -1.3175
 -6.9390 -6.6229 -6.3275 -6.0510 -5.7819 -5.5197 -5.2652 -5.0167 -4.7719 -4.5270
 -4.2863 -4.0553 -3.8386 -3.6401 -3.4619 -3.0862 -2.7726 -2.4930 -2.2540 -2.0593
 -1.9048 -1.7854 -1.6959 -1.6295 -1.5785 -1.5367 -1.5008 -1.4690 -1.4407 -1.4159
 -1.3950
 -6.9441 -6.5739 -6.2582 -5.9918 -5.7241 -5.4643 -5.2011 -4.9606 -4.7261 -4.4972
 -4.2735 -4.0548 -3.8409 -3.6557 -3.4832 -3.1001 -2.7688 -2.5026 -2.2665
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F390M
 -8.9321 -8.6574 -8.4803 -8.4395 -8.5757 -9.0931 -8.6992 -8.1829 -7.7229 -7.3788
 -7.0336 -6.7143 -6.5731 -6.4106 -6.1080 -5.0127
 -8.7168 -8.3766 -8.1121 -7.9476 -7.9102 -8.1052 -7.8724 -7.5695 -7.2669 -6.9903
 -6.6989 -6.4048 -6.1651 -5.9068 -5.5821 -4.6068 -3.7292 -3.0591 -2.5578
 -8.5369 -8.1457 -7.8123 -7.5499 -7.3749 -7.3263 -7.1709 -6.9910 -6.7876 -6.5615
 -6.3135 -6.0444 -5.7549 -5.4458 -5.1178 -4.2556 -3.4749 -2.8743 -2.4333 -2.1006
 -1.8375
 -8.3924 -7.9647 -7.5809 -7.2464 -6.9697 -6.7564 -6.5947 -6.4472 -6.2849 -6.0924
 -5.8774 -5.6330 -5.3424 -5.0275 -4.7151 -3.9591 -3.2714 -2.7324 -2.3407 -2.0461
 -1.8135 -1.6225 -1.4575
 -8.2833 -7.8336 -7.4179 -7.0371 -6.6946 -6.3955 -6.1438 -5.9381 -5.7589 -5.5830
 -5.3906 -5.1707 -4.9277 -4.6520 -4.3740 -3.7173 -3.1187 -2.6334 -2.2800 -2.0161
 -1.8079 -1.6361 -1.4897 -1.3618 -1.2461
 -8.2096 -7.7524 -7.3233 -6.9220 -6.5496 -6.2087 -5.9022 -5.6336 -5.4015 -5.1989
 -5.0053 -4.8040 -4.5915 -4.3569 -4.1105 -3.5349 -3.0127 -2.5724 -2.2460 -2.0047
 -1.8155 -1.6593 -1.5257 -1.4084 -1.3039 -1.2091
 -8.1593 -7.7059 -7.2762 -6.8685 -6.4841 -6.1238 -5.7897 -5.4843 -5.2114 -4.9700
 -4.7535 -4.5518 -4.3528 -4.1492 -3.9303 -3.4088 -2.9477 -2.5434 -2.2340 -2.0068
 -1.8316 -1.6879 -1.5655 -1.4580 -1.3620 -1.2751 -1.1965 -1.1237 -1.0571 -1.0049
