 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -1.6327  0.1279  1.3212  0.3354 -2.6951 -7.1950 -6.0920 -4.1746 -3.0794 -2.9815
 -2.8152 -2.6964 -3.0583 -3.5218 -3.6342 -3.1351
 -4.7212 -3.8300 -3.0017 -3.1215 -4.1302 -6.0702 -5.5552 -4.6459 -3.9733 -3.6841
 -3.4417 -3.2990 -3.3923 -3.5408 -3.5320 -3.0893 -2.7953 -2.6119 -2.5649
 -5.8422 -5.4743 -4.9859 -4.7115 -4.6603 -5.0560 -4.8714 -4.5703 -4.2458 -3.9594
 -3.7386 -3.5982 -3.5339 -3.4872 -3.3996 -3.0283 -2.7595 -2.5898 -2.4963 -2.4181
 -2.2951
 -4.9957 -4.8050 -4.6314 -4.4346 -4.2855 -4.1523 -4.0406 -3.9478 -3.8967 -3.8074
 -3.7059 -3.5939 -3.4832 -3.3609 -3.2370 -2.9521 -2.7342 -2.5768 -2.4624 -2.3775
 -2.3103 -2.2541 -2.2055
 -4.6579 -4.5183 -4.3843 -4.2391 -4.1076 -3.9822 -3.8675 -3.7657 -3.6758 -3.5928
 -3.5085 -3.4178 -3.3244 -3.2278 -3.1285 -2.8937 -2.7068 -2.5698 -2.4684 -2.3906
 -2.3280 -2.2754 -2.2295 -2.1892 -2.1543
 -4.3365 -4.2384 -4.1390 -4.0351 -3.9273 -3.8186 -3.7123 -3.6126 -3.5213 -3.4380
 -3.3602 -3.2839 -3.2048 -3.1257 -3.0429 -2.8466 -2.6840 -2.5629 -2.4727 -2.4023
 -2.3449 -2.2963 -2.2535 -2.2150 -2.1803 -2.1497
 -4.0315 -3.9653 -3.8955 -3.8226 -3.7446 -3.6615 -3.5750 -3.4885 -3.4052 -3.3266
 -3.2533 -3.1840 -3.1166 -3.0499 -2.9802 -2.8108 -2.6658 -2.5561 -2.4753 -2.4126
 -2.3610 -2.3168 -2.2776 -2.2419 -2.2090 -2.1790 -2.1524 -2.1319 -2.1201 -2.1187
 -3.7430 -3.6990 -3.6538 -3.6076 -3.5578 -3.5024 -3.4410 -3.3752 -3.3070 -3.2390
 -3.1732 -3.1101 -3.0497 -2.9911 -2.9325 -2.7849 -2.6533 -2.5496 -2.4744 -2.4184
 -2.3733 -2.3346 -2.3000 -2.2682 -2.2383 -2.2102 -2.1836 -2.1612 -2.1461 -2.1405
 -2.1453
 -3.4835 -3.4543 -3.4267 -3.4006 -3.3731 -3.3420 -3.3056 -3.2627 -3.2139 -3.1611
 -3.1062 -3.0513 -2.9976 -2.9452 -2.8934 -2.7646 -2.6440 -2.5449 -2.4711 -2.4187
 -2.3793 -2.3468 -2.3179 -2.2912 -2.2657 -2.2411 -2.2178 -2.1953 -2.1771 -2.1669
 -2.1671
 -3.2516 -3.2359 -3.2225 -3.2112 -3.1998 -3.1870 -3.1706 -3.1486 -3.1197 -3.0839
 -3.0428 -2.9983 -2.9523 -2.9060 -2.8598 -2.7450 -2.6344 -2.5397 -2.4669 -2.4145
 -2.3782 -2.3513 -2.3289 -2.3084 -2.2885 -2.2687 -2.2494 -2.2308 -2.2139 -2.2013
 -2.1932
 -3.0482 -3.0450 -3.0427 -3.0412 -3.0411 -3.0406 -3.0383 -3.0327 -3.0216 -3.0031
 -2.9772 -2.9454 -2.9094 -2.8706 -2.8302 -2.7267 -2.6259 -2.5353 -2.4635 -2.4102
 -2.3735 -2.3493 -2.3322 -2.3182 -2.3049 -2.2913 -2.2775 -2.2634 -2.2497 -2.2372
 -2.2258
 -2.8837 -2.8816 -2.8839 -2.8902 -2.8981 -2.9057 -2.9131 -2.9186 -2.9205 -2.9154
 -2.9033 -2.8851 -2.8615 -2.8332 -2.8009 -2.7100 -2.6162 -2.5303 -2.4593 -2.4059
 -2.3681 -2.3435 -2.3289 -2.3198 -2.3129 -2.3062 -2.2988 -2.2906 -2.2818 -2.2731
 -2.2653
 -2.7581 -2.7456 -2.7461 -2.7582 -2.7708 -2.7823 -2.7968 -2.8096 -2.8199 -2.8250
 -2.8248 -2.8195 -2.8097 -2.7938 -2.7720 -2.6951 -2.6053 -2.5247 -2.4543
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.3504 -4.9992 -4.7710 -4.6579 -4.6478 -4.9966 -4.7451 -4.5170 -4.3422 -4.1997
 -4.0033 -3.8047 -3.7085 -3.6612 -3.5686 -3.1745
 -5.2278 -4.8843 -4.6416 -4.4909 -4.4224 -4.5604 -4.4130 -4.2679 -4.1385 -4.0182
 -3.8754 -3.7296 -3.6198 -3.5273 -3.4163 -3.0783 -2.8099 -2.6138 -2.4724
 -5.0976 -4.7691 -4.5218 -4.3464 -4.2350 -4.2245 -4.1380 -4.0461 -3.9494 -3.8482
 -3.7429 -3.6339 -3.5215 -3.4059 -3.2875 -2.9967 -2.7646 -2.5915 -2.4650 -2.3702
 -2.2959
 -4.9598 -4.6536 -4.4116 -4.2244 -4.0855 -3.9889 -3.9201 -3.8518 -3.7749 -3.6897
 -3.6059 -3.5174 -3.4136 -3.2969 -3.1822 -2.9297 -2.7280 -2.5752 -2.4620 -2.3760
 -2.3077 -2.2513 -2.2020
 -4.8144 -4.5378 -4.3110 -4.1249 -3.9739 -3.8536 -3.7593 -3.6849 -3.6150 -3.5428
 -3.4644 -3.3802 -3.2962 -3.2003 -3.1004 -2.8773 -2.7001 -2.5649 -2.4635 -2.3852
 -2.3223 -2.2695 -2.2240 -2.1840 -2.1494
 -4.6614 -4.4217 -4.2200 -4.0479 -3.9002 -3.7746 -3.6690 -3.5800 -3.5030 -3.4326
 -3.3605 -3.2825 -3.2055 -3.1246 -3.0375 -2.8377 -2.6784 -2.5575 -2.4668 -2.3959
 -2.3382 -2.2894 -2.2467 -2.2086 -2.1745 -2.1443
 -4.4933 -4.2911 -4.1190 -3.9683 -3.8336 -3.7129 -3.6060 -3.5122 -3.4292 -3.3538
 -3.2817 -3.2099 -3.1367 -3.0672 -2.9908 -2.8090 -2.6618 -2.5506 -2.4687 -2.4054
 -2.3535 -2.3091 -2.2701 -2.2348 -2.2025 -2.1731 -2.1472 -2.1273 -2.1159 -2.1147
 -4.3184 -4.1484 -4.0042 -3.8770 -3.7603 -3.6518 -3.5506 -3.4583 -3.3746 -3.2980
 -3.2262 -3.1566 -3.0874 -3.0215 -2.9541 -2.7891 -2.6500 -2.5440 -2.4674 -2.4107
 -2.3652 -2.3263 -2.2919 -2.2605 -2.2311 -2.2038 -2.1789 -2.1569 -2.1416 -2.1364
 -2.1414
 -4.0390 -3.9699 -3.8809 -3.7742 -3.6759 -3.5827 -3.4926 -3.4065 -3.3261 -3.2514
 -3.1814 -3.1146 -3.0495 -2.9858 -2.9240 -2.7730 -2.6422 -2.5387 -2.4623 -2.4107
 -2.3682 -2.3383 -2.3095 -2.2832 -2.2582 -2.2342 -2.2117 -2.1933 -2.1794 -2.1695
 -2.1632
 -3.9506 -3.8343 -3.7397 -3.6647 -3.5813 -3.5025 -3.4255 -3.3496 -3.2758 -3.2053
 -3.1386 -3.0753 -3.0143 -2.9548 -2.8970 -2.7567 -2.6335 -2.5338 -2.4589 -2.4063
 -2.3699 -2.3428 -2.3205 -2.3002 -2.2809 -2.2617 -2.2430 -2.2251 -2.2088 -2.1958
 -2.1892
 -3.8109 -3.7097 -3.6257 -3.5571 -3.4844 -3.4160 -3.3508 -3.2861 -3.2216 -3.1580
 -3.0963 -3.0374 -2.9807 -2.9258 -2.8724 -2.7424 -2.6261 -2.5295 -2.4554 -2.4017
 -2.3653 -2.3411 -2.3241 -2.3102 -2.2974 -2.2843 -2.2710 -2.2575 -2.2444 -2.2325
 -2.2217
 -3.6701 -3.5962 -3.5244 -3.4546 -3.3943 -3.3396 -3.2859 -3.2148 -3.1600 -3.1051
 -3.0504 -2.9969 -2.9451 -2.8949 -2.8460 -2.7276 -2.6175 -2.5247 -2.4513 -2.3972
 -2.3597 -2.3356 -2.3211 -2.3123 -2.3057 -2.2993 -2.2925 -2.2848 -2.2765 -2.2683
 -2.2611
 -3.5283 -3.4938 -3.4359 -3.3572 -3.3108 -3.2733 -3.2048 -3.1579 -3.1101 -3.0451
 -2.9984 -2.9518 -2.9058 -2.8608 -2.8178 -2.7123 -2.6077 -2.5194 -2.4466
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.4380 -6.1798 -5.9983 -5.6678 -5.1964 -4.8071 -4.6445 -4.6039 -4.5217 -4.3559
 -4.1612 -3.9614 -3.7847 -3.6365 -3.4897 -3.1478
 -5.9236 -5.5790 -5.3291 -5.0550 -4.7541 -4.5080 -4.3651 -4.2798 -4.1856 -4.0614
 -3.9220 -3.7722 -3.6226 -3.4830 -3.3493 -3.0500 -2.8025 -2.6110 -2.4586
 -5.5359 -5.1380 -4.8425 -4.6014 -4.4052 -4.2493 -4.1244 -4.0190 -3.9219 -3.8252
 -3.7228 -3.6097 -3.4847 -3.3566 -3.2349 -2.9701 -2.7556 -2.5877 -2.4581 -2.3611
 -2.2923
 -5.2749 -4.8568 -4.5385 -4.3070 -4.1497 -4.0310 -3.9224 -3.8215 -3.7306 -3.6473
 -3.5636 -3.4739 -3.3710 -3.2573 -3.1465 -2.9081 -2.7190 -2.5707 -2.4582 -2.3719
 -2.3032 -2.2467 -2.1987
 -5.1406 -4.7354 -4.4171 -4.1718 -3.9876 -3.8531 -3.7591 -3.6873 -3.6117 -3.5277
 -3.4444 -3.3648 -3.2815 -3.1851 -3.0841 -2.8640 -2.6927 -2.5600 -2.4588 -2.3802
 -2.3170 -2.2641 -2.2186 -2.1784 -2.1437
 -5.0454 -4.6648 -4.3599 -4.1179 -3.9273 -3.7789 -3.6646 -3.5757 -3.5053 -3.4414
 -3.3684 -3.2880 -3.2104 -3.1288 -3.0393 -2.8338 -2.6741 -2.5528 -2.4612 -2.3899
 -2.3320 -2.2831 -2.2405 -2.2028 -2.1691 -2.1393
 -4.9456 -4.5992 -4.3169 -4.0872 -3.9000 -3.7473 -3.6233 -3.5226 -3.4388 -3.3660
 -3.2988 -3.2300 -3.1572 -3.0843 -3.0043 -2.8128 -2.6609 -2.5467 -2.4626 -2.3984
 -2.3463 -2.3020 -2.2631 -2.2282 -2.1963 -2.1675 -2.1422 -2.1228 -2.1117 -2.1106
 -4.8284 -4.5198 -4.2655 -4.0548 -3.8781 -3.7286 -3.6017 -3.4939 -3.4026 -3.3228
 -3.2499 -3.1804 -3.1113 -3.0450 -2.9752 -2.7973 -2.6512 -2.5411 -2.4614 -2.4031
 -2.3573 -2.3185 -2.2842 -2.2531 -2.2243 -2.1974 -2.1733 -2.1520 -2.1372 -2.1322
 -2.1374
 -4.7005 -4.4273 -4.2004 -4.0106 -3.8487 -3.7080 -3.5840 -3.4744 -3.3782 -3.2939
 -3.2180 -3.1468 -3.0782 -3.0116 -2.9477 -2.7847 -2.6442 -2.5360 -2.4579 -2.4030
