 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3162 -5.0836 -4.8732 -4.6856 -4.5311 -4.4199 -4.3420 -4.2311 -4.0775 -3.9312
 -3.7973 -3.6738 -3.5605 -3.4575 -3.3640 -3.1665 -3.0094 -2.8850 -2.7876 -2.7114
 -2.6500 -2.5991
 -5.2236 -5.0028 -4.7950 -4.6065 -4.4390 -4.2901 -4.1652 -4.0674 -3.9867 -3.8822
 -3.7600 -3.6398 -3.5298 -3.4298 -3.3387 -3.1465 -2.9953 -2.8779 -2.7880 -2.7183
 -2.6623 -2.6154 -2.5751 -2.5407
 -5.1589 -4.9415 -4.7411 -4.5536 -4.3835 -4.2310 -4.0931 -3.9699 -3.8655 -3.7828
 -3.7034 -3.6098 -3.5085 -3.4108 -3.3217 -3.1335 -2.9859 -2.8727 -2.7880 -2.7243
 -2.6738 -2.6315 -2.5949 -2.5627 -2.5330 -2.5069 -2.4860 -2.4714 -2.4641 -2.4653
 -5.1048 -4.8938 -4.7010 -4.5175 -4.3473 -4.1934 -4.0548 -3.9291 -3.8153 -3.7151
 -3.6288 -3.5532 -3.4762 -3.3934 -3.3093 -3.1244 -2.9790 -2.8680 -2.7863 -2.7273
 -2.6824 -2.6455 -2.6135 -2.5850 -2.5591 -2.5342 -2.5123 -2.4957 -2.4864 -2.4854
 -2.4924
 -5.0668 -4.8577 -4.6711 -4.4922 -4.3238 -4.1685 -4.0287 -3.9028 -3.7888 -3.6853
 -3.5926 -3.5096 -3.4348 -3.3640 -3.2924 -3.1172 -2.9734 -2.8633 -2.7828 -2.7264
 -2.6864 -2.6552 -2.6287 -2.6050 -2.5832 -2.5610 -2.5403 -2.5233 -2.5121 -2.5082
 -2.5124
 -5.0507 -4.8358 -4.6486 -4.4737 -4.3076 -4.1521 -4.0103 -3.8824 -3.7678 -3.6643
 -3.5708 -3.4861 -3.4084 -3.3366 -3.2690 -3.1085 -2.9674 -2.8577 -2.7773 -2.7216
 -2.6846 -2.6586 -2.6381 -2.6203 -2.6038 -2.5880 -2.5731 -2.5604 -2.5501 -2.5420
 -2.5358
 -5.0603 -4.8315 -4.6388 -4.4659 -4.3021 -4.1475 -4.0034 -3.8724 -3.7550 -3.6499
 -3.5557 -3.4708 -3.3933 -3.3212 -3.2535 -3.0997 -2.9642 -2.8543 -2.7729 -2.7162
 -2.6795 -2.6565 -2.6411 -2.6294 -2.6190 -2.6090 -2.5991 -2.5893 -2.5801 -2.5723
 -2.5655
 -5.0901 -4.8453 -4.6432 -4.4671 -4.3038 -4.1501 -4.0056 -3.8713 -3.7496 -3.6408
 -3.5439 -3.4575 -3.3798 -3.3085 -3.2418 -3.0908 -2.9599 -2.8516 -2.7692 -2.7108
 -2.6728 -2.6503 -2.6378 -2.6312 -2.6269 -2.6233 -2.6195 -2.6151 -2.6104 -2.6058
 -2.6022
 -5.1343 -4.8772 -4.6620 -4.4765 -4.3114 -4.1583 -4.0140 -3.8786 -3.7528 -3.6388
 -3.5374 -3.4474 -3.3674 -3.2956 -3.2298 -3.0826 -2.9548 -2.8485 -2.7658
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1437 -5.9468 -5.6270 -5.3044 -5.0014 -4.7431 -4.5442 -4.3716 -4.2123 -4.0653
 -3.9274 -3.7988 -3.6800 -3.5709 -3.4710 -3.2564 -3.0780 -2.9247 -2.7967
 -5.6931 -5.5981 -5.4846 -5.2228 -4.9382 -4.6757 -4.4583 -4.2810 -4.1222 -3.9774
 -3.8422 -3.7166 -3.6011 -3.4959 -3.4004 -3.1987 -3.0352 -2.8984 -2.7844 -2.6925
 -5.5121 -5.2804 -5.1480 -5.0783 -4.8901 -4.6430 -4.4141 -4.2243 -4.0642 -3.9213
 -3.7888 -3.6659 -3.5528 -3.4501 -3.3571 -3.1626 -3.0078 -2.8812 -2.7776 -2.6940
 -2.6267
 -5.4284 -5.1673 -4.9509 -4.7906 -4.6999 -4.5934 -4.3982 -4.1983 -4.0290 -3.8855
 -3.7555 -3.6350 -3.5241 -3.4231 -3.3317 -3.1411 -2.9912 -2.8710 -2.7746 -2.6977
 -2.6356 -2.5842
 -5.3809 -5.1170 -4.8826 -4.6803 -4.5128 -4.3856 -4.2983 -4.1789 -4.0156 -3.8638
 -3.7345 -3.6162 -3.5072 -3.4076 -3.3173 -3.1289 -2.9817 -2.8653 -2.7739 -2.7023
 -2.6452 -2.5978 -2.5577 -2.5226
 -5.3583 -5.0937 -4.8539 -4.6403 -4.4517 -4.2887 -4.1522 -4.0439 -3.9567 -3.8477
 -3.7224 -3.6049 -3.4972 -3.3989 -3.3095 -3.1222 -2.9762 -2.8619 -2.7738 -2.7063
 -2.6540 -2.6112 -2.5747 -2.5431 -2.5147 -2.4903 -2.4710 -2.4575 -2.4508 -2.4524
 -5.3578 -5.0909 -4.8470 -4.6277 -4.4326 -4.2608 -4.1084 -3.9729 -3.8568 -3.7631
 -3.6804 -3.5901 -3.4911 -3.3941 -3.3052 -3.1187 -2.9728 -2.8593 -2.7731 -2.7086
 -2.6605 -2.6226 -2.5907 -2.5629 -2.5381 -2.5151 -2.4953 -2.4806 -2.4721 -2.4712
 -2.4790
 -5.3737 -5.1062 -4.8580 -4.6326 -4.4312 -4.2525 -4.0945 -3.9533 -3.8266 -3.7142
 -3.6178 -3.5376 -3.4629 -3.3843 -3.3023 -3.1168 -2.9705 -2.8569 -2.7712 -2.7085
 -2.6636 -2.6304 -2.6036 -2.5806 -2.5599 -2.5411 -2.5229 -2.5074 -2.4970 -2.4937
 -2.4986
 -5.4099 -5.1334 -4.8832 -4.6521 -4.4428 -4.2572 -4.0932 -3.9476 -3.8175 -3.7002
 -3.5953 -3.5037 -3.4243 -3.3532 -3.2847 -3.1137 -2.9673 -2.8530 -2.7672 -2.7051
 -2.6622 -2.6329 -2.6115 -2.5940 -2.5785 -2.5641 -2.5510 -2.5402 -2.5319 -2.5256
 -2.5214
 -5.4712 -5.1830 -4.9243 -4.6907 -4.4748 -4.2798 -4.1076 -3.9556 -3.8210 -3.7006
 -3.5923 -3.4957 -3.4101 -3.3341 -3.2653 -3.1093 -2.9665 -2.8510 -2.7638 -2.7010
 -2.6582 -2.6310 -2.6138 -2.6019 -2.5922 -2.5834 -2.5752 -2.5673 -2.5601 -2.5545
 -2.5516
 -5.5562 -5.2380 -4.9746 -4.7394 -4.5221 -4.3200 -4.1374 -3.9762 -3.8344 -3.7089
 -3.5969 -3.4969 -3.4077 -3.3280 -3.2562 -3.1012 -2.9659 -2.8498 -2.7608 -2.6963
 -2.6525 -2.6254 -2.6107 -2.6032 -2.5993 -2.5965 -2.5942 -2.5915 -2.5887 -2.5862
 -2.5847
 -5.6642 -5.3164 -5.0357 -4.7955 -4.5757 -4.3722 -4.1842 -4.0124 -3.8604 -3.7267
 -3.6088 -3.5042 -3.4111 -3.3281 -3.2537 -3.0953 -2.9631 -2.8496 -2.7587
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1812 -5.9016 -5.5464 -5.2235 -4.9281 -4.6740 -4.4757 -4.3075 -4.1551 -4.0116
 -3.8781 -3.7536 -3.6384 -3.5326 -3.4356 -3.2276 -3.0578 -2.9139 -2.7904
 -5.7882 -5.7190 -5.4809 -5.1708 -4.8815 -4.6193 -4.4075 -4.2333 -4.0794 -3.9376
 -3.8060 -3.6837 -3.5709 -3.4678 -3.3740 -3.1766 -3.0190 -2.8882 -2.7780 -2.6869
 -5.5413 -5.3516 -5.2888 -5.1293 -4.8615 -4.6035 -4.3748 -4.1894 -4.0326 -3.8918
 -3.7622 -3.6419 -3.5309 -3.4296 -3.3377 -3.1458 -2.9948 -2.8720 -2.7705 -2.6872
 -2.6195
 -5.4664 -5.1984 -5.0019 -4.8986 -4.8087 -4.6002 -4.3721 -4.1708 -4.0059 -3.8638
 -3.7358 -3.6174 -3.5080 -3.4080 -3.3172 -3.1281 -2.9807 -2.8626 -2.7670 -2.6897
 -2.6271 -2.5753
 -5.4402 -5.1552 -4.9119 -4.7172 -4.5755 -4.4870 -4.3634 -4.1758 -3.9972 -3.8482
 -3.7203 -3.6034 -3.4955 -3.3965 -3.3064 -3.1186 -2.9730 -2.8575 -2.7659 -2.6931
 -2.6351 -2.5873 -2.5470 -2.5120
 -5.4433 -5.1489 -4.8908 -4.6681 -4.4816 -4.3272 -4.2083 -4.1165 -3.9960 -3.8463
 -3.7121 -3.5958 -3.4890 -3.3910 -3.3015 -3.1142 -2.9689 -2.8548 -2.7658 -2.6964
 -2.6424 -2.5990 -2.5624 -2.5308 -2.5035 -2.4804 -2.4615 -2.4483 -2.4420 -2.4440
 -5.4719 -5.1683 -4.8988 -4.6630 -4.4589 -4.2834 -4.1317 -4.0016 -3.8969 -3.8074
 -3.7038 -3.5925 -3.4864 -3.3890 -3.3001 -3.1127 -2.9670 -2.8532 -2.7653 -2.6984
 -2.6480 -2.6088 -2.5766 -2.5489 -2.5246 -2.5035 -2.4856 -2.4716 -2.4627 -2.4621
 -2.4706
 -5.5184 -5.2105 -4.9298 -4.6817 -4.4653 -4.2779 -4.1147 -3.9709 -3.8438 -3.7337
 -3.6419 -3.5608 -3.4769 -3.3879 -3.3005 -3.1130 -2.9663 -2.8518 -2.7643 -2.6987
 -2.6507 -2.6154 -2.5880 -2.5650 -2.5449 -2.5269 -2.5099 -2.4957 -2.4865 -2.4840
 -2.4892
 -5.5841 -5.2659 -4.9791 -4.7192 -4.4900 -4.2910 -4.1182 -3.9667 -3.8324 -3.7123
 -3.6061 -3.5145 -3.4366 -3.3647 -3.2917 -3.1124 -2.9649 -2.8492 -2.7612 -2.6960
 -2.6497 -2.6176 -2.5948 -2.5771 -2.5620 -2.5485 -2.5364 -2.5258 -2.5171 -2.5123
 -2.5116
 -5.6722 -5.3387 -5.0473 -4.7807 -4.5389 -4.3261 -4.1417 -3.9812 -3.8402 -3.7148
 -3.6027 -3.5031 -3.4161 -3.3400 -3.2715 -3.1118 -2.9656 -2.8484 -2.7589 -2.6929
 -2.6467 -2.6162 -2.5970 -2.5843 -2.5748 -2.5666 -2.5593 -2.5525 -2.5467 -2.5424
 -2.5408
 -5.7843 -5.4249 -5.1250 -4.8553 -4.6078 -4.3825 -4.1839 -4.0114 -3.8612 -3.7290
 -3.6117 -3.5073 -3.4145 -3.3328 -3.2601 -3.1050 -2.9670 -2.8483 -2.7568 -2.6892
 -2.6420 -2.6116 -2.5943 -2.5856 -2.5813 -2.5789 -2.5772 -2.5756 -2.5740 -2.5728
 -2.5723
 -5.9210 -5.5275 -5.2113 -4.9371 -4.6875 -4.4567 -4.2465 -4.0599 -3.8973 -3.7554
 -3.6308 -3.5206 -3.4229 -3.3362 -3.2593 -3.0990 -2.9660 -2.8497 -2.7556
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2034 -5.8288 -5.4666 -5.1533 -4.8768 -4.6281 -4.4283 -4.2569 -4.1067 -3.9669
 -3.8369 -3.7159 -3.6039 -3.5007 -3.4060 -3.2025 -3.0381 -2.8998 -2.7823
 -5.9301 -5.7590 -5.4392 -5.1170 -4.8340 -4.5808 -4.3715 -4.1970 -4.0431 -3.9044
 -3.7757 -3.6563 -3.5459 -3.4447 -3.3522 -3.1573 -3.0032 -2.8768 -2.7703 -2.6805
 -5.5820 -5.4850 -5.3825 -5.1125 -4.8240 -4.5676 -4.3453 -4.1621 -4.0054 -3.8665
 -3.7393 -3.6214 -3.5124 -3.4125 -3.3214 -3.1307 -2.9819 -2.8618 -2.7625 -2.6797
 -2.6116
 -5.4904 -5.2336 -5.0974 -5.0326 -4.8302 -4.5759 -4.3457 -4.1485 -3.9850 -3.8444
 -3.7182 -3.6016 -3.4939 -3.3949 -3.3046 -3.1159 -2.9698 -2.8533 -2.7587 -2.6810
 -2.6177 -2.5655
 -5.4805 -5.1793 -4.9406 -4.7758 -4.6876 -4.5710 -4.3623 -4.1565 -3.9801 -3.8334
 -3.7066 -3.5910 -3.4844 -3.3863 -3.2965 -3.1084 -2.9634 -2.8489 -2.7573 -2.6835
 -2.6243 -2.5758 -2.5351 -2.5004
 -5.5082 -5.1855 -4.9136 -4.6910 -4.5174 -4.3906 -4.2987 -4.1667 -3.9932 -3.8340
 -3.7015 -3.5862 -3.4803 -3.3829 -3.2936 -3.1056 -2.9605 -2.8467 -2.7570 -2.6861
 -2.6303 -2.5857 -2.5486 -2.5170 -2.4895 -2.4666 -2.4490 -2.4374 -2.4322 -2.4343
 -5.5677 -5.2258 -4.9324 -4.6843 -4.4775 -4.3069 -4.1652 -4.0524 -3.9571 -3.8402
 -3.7046 -3.5853 -3.4797 -3.3828 -3.2938 -3.1056 -2.9597 -2.8457 -2.7568 -2.6879
 -2.6349 -2.5940 -2.5610 -2.5331 -2.5092 -2.4887 -2.4713 -2.4584 -2.4514 -2.4515
 -2.4593
 -5.6482 -5.2951 -4.9822 -4.7132 -4.4857 -4.2938 -4.1314 -3.9904 -3.8689 -3.7673
 -3.6771 -3.5803 -3.4808 -3.3847 -3.2961 -3.1076 -2.9603 -2.8453 -2.7563 -2.6883
 -2.6374 -2.5996 -2.5709 -2.5475 -2.5276 -2.5103 -2.4958 -2.4839 -2.4756 -2.4725
 -2.4779
 -5.7481 -5.3817 -5.0557 -4.7678 -4.5205 -4.3109 -4.1330 -3.9798 -3.8453 -3.7262
 -3.6223 -3.5330 -3.4540 -3.3758 -3.2955 -3.1090 -2.9604 -2.8439 -2.7542 -2.6864
 -2.6368 -2.6016 -2.5767 -2.5582 -2.5431 -2.5301 -2.5191 -2.5098 -2.5026 -2.4986
 -2.4998
 -5.8678 -5.4859 -5.1522 -4.8519 -4.5857 -4.3567 -4.1622 -3.9959 -3.8519 -3.7248
 -3.6117 -3.5116 -3.4244 -3.3490 -3.2797 -3.1119 -2.9631 -2.8447 -2.7532 -2.6845
 -2.6348 -2.6008 -2.5788 -2.5647 -2.5547 -2.5468 -2.5404 -2.5349 -2.5304 -2.5277
 -2.5277
 -6.0072 -5.6020 -5.2595 -4.9529 -4.6753 -4.4286 -4.2153 -4.0332 -3.8768 -3.7408
 -3.6209 -3.5144 -3.4200 -3.3372 -3.2644 -3.1080 -2.9662 -2.8461 -2.7524 -2.6820
 -2.6314 -2.5974 -2.5768 -2.5659 -2.5607 -2.5582 -2.5571 -2.5564 -2.5561 -2.5565
 -2.5570
 -6.1697 -5.7319 -5.3740 -5.0617 -4.7790 -4.5224 -4.2930 -4.0931 -3.9212 -3.7729
 -3.6438 -3.5302 -3.4299 -3.3412 -3.2629 -3.1019 -2.9678 -2.8488 -2.7525
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2063 -5.7896 -5.4208 -5.1118 -4.8411 -4.5977 -4.3977 -4.2192 -4.0666 -3.9314
 -3.8040 -3.6854 -3.5759 -3.4749 -3.3821 -3.1818 -3.0204 -2.8876 -2.7742
 -5.9314 -5.7637 -5.4050 -5.0787 -4.7973 -4.5507 -4.3455 -4.1684 -4.0141 -3.8778
 -3.7513 -3.6341 -3.5259 -3.4262 -3.3349 -3.1414 -2.9887 -2.8650 -2.7615 -2.6733
 -5.6898 -5.6362 -5.3999 -5.0849 -4.7927 -4.5358 -4.3211 -4.1393 -3.9831 -3.8459
 -3.7205 -3.6046 -3.4974 -3.3988 -3.3084 -3.1181 -2.9698 -2.8513 -2.7537 -2.6716
 -2.6031
 -5.5147 -5.3046 -5.2484 -5.0854 -4.8122 -4.5505 -4.3217 -4.1294 -3.9676 -3.8280
 -3.7031 -3.5882 -3.4820 -3.3841 -3.2943 -3.1054 -2.9592 -2.8435 -2.7496 -2.6719
 -2.6077 -2.5549
 -5.5034 -5.1978 -4.9858 -4.8874 -4.7954 -4.5757 -4.3434 -4.1381 -3.9657 -3.8201
 -3.6942 -3.5800 -3.4745 -3.3773 -3.2879 -3.0993 -2.9537 -2.8395 -2.7480 -2.6735
 -2.6129 -2.5635 -2.5223 -2.4873
 -5.5508 -5.2040 -4.9279 -4.7200 -4.5815 -4.4959 -4.3603 -4.1634 -3.9792 -3.8229
 -3.6913 -3.5768 -3.4719 -3.3752 -3.2862 -3.0975 -2.9516 -2.8378 -2.7476 -2.6755
 -2.6178 -2.5717 -2.5339 -2.5020 -2.4750 -2.4529 -2.4360 -2.4248 -2.4205 -2.4231
 -5.6404 -5.2602 -4.9483 -4.6958 -4.4965 -4.3422 -4.2260 -4.1290 -3.9973 -3.8389
 -3.6966 -3.5775 -3.4725 -3.3762 -3.2875 -3.0985 -2.9516 -2.8373 -2.7476 -2.6771
 -2.6218 -2.5786 -2.5444 -2.5160 -2.4921 -2.4721 -2.4561 -2.4445 -2.4381 -2.4391
 -2.4472
 -5.7610 -5.3560 -5.0122 -4.7280 -4.4959 -4.3069 -4.1519 -4.0216 -3.9134 -3.8161
 -3.7050 -3.5836 -3.4760 -3.3796 -3.2910 -3.1015 -2.9531 -2.8377 -2.7476 -2.6778
 -2.6242 -2.5836 -2.5528 -2.5285 -2.5084 -2.4915 -2.4779 -2.4668 -2.4598 -2.4588
 -2.4649
 -5.8976 -5.4760 -5.1096 -4.7958 -4.5345 -4.3198 -4.1424 -3.9927 -3.8624 -3.7485
 -3.6500 -3.5606 -3.4705 -3.3808 -3.2938 -3.1043 -2.9545 -2.8374 -2.7464 -2.6765
 -2.6240 -2.5855 -2.5579 -2.5377 -2.5221 -2.5093 -2.4991 -2.4906 -2.4849 -2.4830
 -2.4858
 -6.0530 -5.6155 -5.2358 -4.9018 -4.6129 -4.3711 -4.1710 -4.0036 -3.8607 -3.7351
 -3.6236 -3.5252 -3.4388 -3.3622 -3.2887 -3.1098 -2.9588 -2.8395 -2.7466 -2.6756
 -2.6230 -2.5855 -2.5602 -2.5436 -2.5325 -2.5244 -2.5185 -2.5141 -2.5111 -2.5093
 -2.5119
 -6.2242 -5.7662 -5.3748 -5.0294 -4.7226 -4.4563 -4.2310 -4.0427 -3.8840 -3.7476
 -3.6279 -3.5215 -3.4269 -3.3440 -3.2712 -3.1106 -2.9637 -2.8425 -2.7472 -2.6744
 -2.6208 -2.5833 -2.5591 -2.5451 -2.5380 -2.5348 -2.5338 -2.5340 -2.5350 -2.5370
 -2.5390
 -6.4134 -5.9252 -5.5207 -5.1670 -4.8509 -4.5689 -4.3221 -4.1109 -3.9325 -3.7809
 -3.6502 -3.5360 -3.4350 -3.3455 -3.2667 -3.1050 -2.9679 -2.8466 -2.7488
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0788 -5.6718 -5.3302 -5.0468 -4.7872 -4.5554 -4.3652 -4.1931 -4.0378 -3.9038
 -3.7788 -3.6622 -3.5547 -3.4554 -3.3641 -3.1663 -3.0041 -2.8716 -2.7648
 -5.9883 -5.6940 -5.3361 -5.0253 -4.7580 -4.5187 -4.3227 -4.1477 -3.9922 -3.8575
 -3.7328 -3.6173 -3.5108 -3.4126 -3.3223 -3.1296 -2.9768 -2.8539 -2.7522 -2.6652
 -5.8285 -5.6790 -5.3656 -5.0436 -4.7594 -4.5105 -4.3003 -4.1227 -3.9665 -3.8300
 -3.7061 -3.5917 -3.4860 -3.3886 -3.2991 -3.1087 -2.9596 -2.8412 -2.7444 -2.6629
 -2.5942
 -5.6249 -5.4318 -5.3420 -5.0752 -4.7860 -4.5275 -4.3027 -4.1144 -3.9544 -3.8150
 -3.6913 -3.5777 -3.4728 -3.3759 -3.2868 -3.0973 -2.9499 -2.8339 -2.7402 -2.6624
 -2.5975 -2.5438
 -5.5060 -5.2191 -5.0767 -5.0200 -4.8146 -4.5587 -4.3255 -4.1236 -3.9537 -3.8093
 -3.6841 -3.5708 -3.4665 -3.3702 -3.2814 -3.0921 -2.9450 -2.8301 -2.7384 -2.6633
 -2.6015 -2.5508 -2.5090 -2.4736
 -5.5638 -5.2083 -4.9443 -4.7748 -4.6955 -4.5733 -4.3583 -4.1493 -3.9669 -3.8132
 -3.6825 -3.5687 -3.4646 -3.3687 -3.2802 -3.0908 -2.9433 -2.8286 -2.7379 -2.6648
 -2.6055 -2.5576 -2.5187 -2.4863 -2.4592 -2.4372 -2.4208 -2.4105 -2.4069 -2.4104
 -5.6793 -5.2711 -4.9522 -4.7066 -4.5280 -4.4085 -4.3181 -4.1752 -3.9946 -3.8291
 -3.6890 -3.5704 -3.4660 -3.3701 -3.2818 -3.0923 -2.9438 -2.8285 -2.7381 -2.6662
 -2.6089 -2.5635 -2.5275 -2.4982 -2.4739 -2.4540 -2.4383 -2.4277 -2.4229 -2.4247
 -2.4335
 -5.8402 -5.3880 -5.0217 -4.7307 -4.5019 -4.3249 -4.1866 -4.0771 -3.9765 -3.8499
 -3.7065 -3.5783 -3.4703 -3.3742 -3.2857 -3.0957 -2.9459 -2.8294 -2.7386 -2.6671
 -2.6112 -2.5679 -2.5348 -2.5089 -2.4880 -2.4711 -2.4579 -2.4482 -2.4428 -2.4428
 -2.4498
 -6.0229 -5.5409 -5.1374 -4.8048 -4.5370 -4.3235 -4.1528 -4.0115 -3.8910 -3.7868
 -3.6894 -3.5847 -3.4760 -3.3785 -3.2898 -3.0994 -2.9481 -2.8300 -2.7380 -2.6664
 -2.6114 -2.5698 -2.5392 -2.5168 -2.4999 -2.4867 -2.4768 -2.4697 -2.4653 -2.4648
 -2.4694
 -6.2169 -5.7197 -5.2922 -4.9277 -4.6223 -4.3736 -4.1732 -4.0094 -3.8713 -3.7504
 -3.6433 -3.5483 -3.4608 -3.3763 -3.2944 -3.1064 -2.9536 -2.8333 -2.7392 -2.6665
 -2.6113 -2.5706 -2.5418 -2.5222 -2.5091 -2.5001 -2.4941 -2.4904 -2.4888 -2.4895
 -2.4933
 -6.4202 -5.9093 -5.4651 -5.0813 -4.7486 -4.4667 -4.2342 -4.0443 -3.8873 -3.7537
 -3.6364 -3.5320 -3.4388 -3.3558 -3.2817 -3.1116 -2.9602 -2.8377 -2.7412 -2.6664
 -2.6102 -2.5694 -2.5416 -2.5241 -2.5142 -2.5094 -2.5079 -2.5084 -2.5105 -2.5141
 -2.5182
 -6.6330 -6.1097 -5.6451 -5.2492 -4.9001 -4.5959 -4.3344 -4.1155 -3.9344 -3.7830
 -3.6539 -3.5411 -3.4410 -3.3517 -3.2517 -3.1150 -2.9679 -2.8432 -2.7440
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0074 -5.6087 -5.2791 -5.0119 -4.7548 -4.5308 -4.3392 -4.1704 -4.0161 -3.8843
 -3.7606 -3.6455 -3.5392 -3.4415 -3.3513 -3.1552 -2.9940 -2.8620 -2.7553
 -6.0419 -5.6440 -5.2892 -4.9885 -4.7317 -4.4991 -4.3021 -4.1313 -3.9758 -3.8430
 -3.7196 -3.6055 -3.5002 -3.4032 -3.3138 -3.1217 -2.9679 -2.8443 -2.7430 -2.6569
 -5.8048 -5.6793 -5.3234 -5.0103 -4.7352 -4.4927 -4.2853 -4.1102 -3.9538 -3.8189
 -3.6961 -3.5827 -3.4782 -3.3818 -3.2929 -3.1025 -2.9518 -2.8323 -2.7354 -2.6542
